date,new_5Y,old_5Y,new_10Y,old_10Y,new_15Y,old_15Y,new_MAX_COMMON,old_MAX_COMMON
2011-05-19,,,,,0.9543260705665997,0.9413971351082248,1.0612489623961876,1.0478020080606378
2011-05-20,,,,,0.951327703051236,0.9377956093992033,1.0578921583849703,1.0438081692148595
2011-05-23,,,,,0.9410143760777894,0.9265333381581529,1.0461099498022368,1.0310243942413446
2011-05-24,,,,,0.9411864920892743,0.9266323938974039,1.0463159273307578,1.0311530467567271
2011-05-25,,,,,0.9446182867545487,0.9301944544146241,1.0502614583554348,1.0352359987726403
2011-05-26,,,,,0.9468614995657207,0.9314662444215138,1.0529952421179887,1.0369436380306378
2011-05-27,,,,,0.9463041890693572,0.9272934856116158,1.0528923590165102,1.0330220820591425
2011-05-30,,,,,0.9512192103917171,0.9354832188224936,1.0580831119233747,1.0416713111072726
2011-05-31,,,,,0.9571004952291036,0.9406325723633556,1.0649753732033544,1.0477903704759655
2011-06-01,,,,,0.9455317424902298,0.9277148962923425,1.0518302638438168,1.033220413525353
2011-06-02,,,,,0.9454392753651705,0.927053303343618,1.051815075973183,1.0326039732170083
2011-06-03,,,,,0.9415532933076604,0.922150692411226,1.0474854946557624,1.0272005021886204
2011-06-06,,,,,0.937281522399926,0.9178789215034916,1.04256886664131,1.022283874174168
2011-06-07,,,,,0.938323825831078,0.91853640581041,1.043835114649817,1.0231435280707961
2011-06-08,,,,,0.9344385458117602,0.9141743673124477,1.039431141723714,1.0182358578452249
2011-06-09,,,,,0.9387567120130056,0.9187699883194163,1.0443754614231595,1.0234730542254342
2011-06-10,,,,,0.9283450061814442,0.9077207749913754,1.0324537445931248,1.010877862500834
2011-06-13,,,,,0.9256023143793612,0.9055091284621906,1.029173427407892,1.0081589221901561
2011-06-14,,,,,0.9319243556296548,0.9117991707464692,1.0364316587468987,1.0153722900074493
2011-06-15,,,,,0.9227531726927648,0.9017917278528359,1.02604083143882,1.0041119435549657
2011-06-16,,,,,0.9189933751110566,0.8966704292700549,1.0220403173953154,0.9987137451377042
2011-06-17,,,,,0.9189523070342139,0.89572356856987,1.0221913701910865,0.9979272630113559
2011-06-20,,,,,0.9159707242617325,0.8909579725296821,1.0190957144509518,0.9929732295806143
2011-06-21,,,,,0.921912135308135,0.8967889105450575,1.0259175836606478,0.9996693382379667
2011-06-22,,,,,0.9191607545573295,0.8932521514338253,1.0229132002296817,0.9958451476254206
2011-06-23,,,,,0.9193393777562615,0.8966734567334537,1.0223903422949818,0.9986930258175909
2011-06-24,,,,,0.914250573769112,0.8929895338519441,1.0161189067429701,0.9938626185812981
2011-06-27,,,,,0.9190050163272483,0.9000845791130143,1.0211221365305818,1.0013100338224117
2011-06-28,,,,,0.9238005074830438,0.9053658185553255,1.0267062258719237,1.0074033859673328
2011-06-29,,,,,0.9302579182045606,0.9126280752742425,1.0340912657762007,1.0156367058020355
2011-06-30,,,,,0.9286473297085983,0.9110403482474435,1.0322477851692975,1.0138140639198054
2011-07-01,,,,,0.932597066432186,0.9161278278673004,1.0366109505205618,1.0193787081930261
2011-07-04,,,,,0.9326565730733655,0.916224982196064,1.0366734677451634,1.019480821787461
2011-07-05,,,,,0.9392273317124369,0.92417658432673,1.0442134798022027,1.0284744751157056
2011-07-06,,,,,0.9434923113655194,0.9300992696738787,1.048903343031601,1.0349156685324425
2011-07-07,,,,,0.9518466431902288,0.9404065361636471,1.0583770213287877,1.0464409408141297
2011-07-08,,,,,0.9493475875898407,0.9366582078724377,1.0557483929006926,1.042498114122059
2011-07-11,,,,,0.9442198044117043,0.9345070617460549,1.0495601677262598,1.0394253711357615
2011-07-12,,,,,0.9435446658970457,0.9338691342017766,1.0489025610179807,1.0388342003109121
2011-07-13,,,,,0.9553683713631469,0.9486267569848589,1.061952027676908,1.0549329838074324
2011-07-14,,,,,0.9575010419523353,0.9547532021331896,1.0636492516728142,1.0608026757395579
2011-07-15,,,,,0.9708167125966325,0.9718617903448922,1.0783359204387197,1.0794519821731505
2011-07-18,,,,,0.9687981591014049,0.9693124387174689,1.076170091493495,1.0767374097209057
2011-07-19,,,,,0.9673695481946201,0.9645343088755456,1.075145565261065,1.0722196210748756
2011-07-20,,,,,0.9711847184776152,0.9699103529526739,1.079401485241327,1.0781113054256346
2011-07-21,,,,,0.9673523305150278,0.9641490613608261,1.075353722462321,1.0720612618596645
2011-07-22,,,,,0.976910969917675,0.9747923736230717,1.0860487879297804,1.0838879523085918
2011-07-25,,,,,0.9676047085833982,0.9614854056781531,1.0764181355355855,1.0701110864970913
2011-07-26,,,,,0.9719188190695185,0.966512790763701,1.0812463983743363,1.0756842158848885
2011-07-27,,,,,0.9692829380900136,0.9670430690690093,1.0773880313162114,1.075146370117005
2011-07-28,,,,,0.9727428361613903,0.9710954988930096,1.0810369616304853,1.079431770074469
2011-07-29,,,,,0.971984035646477,0.9688942776585313,1.0803440831820144,1.0772166812057413
2011-08-01,,,,,0.9738603263361038,0.9710268975959723,1.0821014494047276,1.0792599934310767
2011-08-02,,,,,0.9784962127000346,0.9764074197671206,1.0872565062194945,1.0852104353508487
2011-08-03,,,,,0.9814026393758786,0.9811815339407333,1.090303426146635,1.0902297779419683
2011-08-04,,,,,0.9590905704325192,0.9584286426384385,1.0648716160295038,1.0643240747953777
2011-08-05,,,,,0.9603151323001733,0.9602522009108447,1.0662048937640414,1.0662893336298205
2011-08-08,,,,,0.9550165522055509,0.9541208481866028,1.0606787933241297,1.059872367194966
2011-08-09,,,,,0.9590453068029218,0.960133002132645,1.0652798235410943,1.0665541316741747
2011-08-10,,,,,0.9572909292450792,0.9580272930947724,1.0632482514823427,1.064155770225809
2011-08-11,,,,,0.9627570791212193,0.9632635819885456,1.069179658446362,1.0698588126952981
2011-08-12,,,,,0.9644656895007206,0.9637627872490313,1.0710185512494126,1.0704322356843885
2011-08-15,,,,,0.9667874613697471,0.9654855933570153,1.073572522841519,1.0723615816953185
2011-08-16,,,,,0.9655785783419214,0.9635494905690178,1.0722607976981742,1.0702840654559989
2011-08-17,,,,,0.9671401576482475,0.9652751960599337,1.073914410742995,1.072116761362224
2011-08-18,,,,,0.963235740762315,0.9614058589756677,1.069614314509446,1.067850711940619
2011-08-19,,,,,0.9641690809943093,0.9628936591837529,1.0705243307450378,1.069346706702886
2011-08-22,,,,,0.9694765259034683,0.9667042656510492,1.0761423268476287,1.073412237883807
2011-08-23,,,,,0.9767490236540042,0.9730339150099486,1.0839069206635907,1.0802104236606074
2011-08-24,,,,,0.9779285421643428,0.9758676350807157,1.0851520660155365,1.083198586618611
2011-08-25,,,,,0.9689921680316386,0.9625614752395019,1.075644689313014,1.069075184839787
2011-08-26,,,,,0.9735076499261215,0.9674325257609055,1.0805274819659298,1.074344045036716
2011-08-29,,,,,0.9777144425312094,0.972921121628096,1.0850920008246103,1.080279905097076
2011-08-30,,,,,0.9779974808999846,0.9746444962857436,1.0854462834629925,1.0821449650401935
2011-08-31,,,,,0.979274470857361,0.9757622916372826,1.0868225186970828,1.0833573941609433
2011-09-01,,,,,0.9802415234343378,0.9778631727492957,1.0877870124271094,1.0855192783148606
2011-09-02,,,,,0.9853916628260684,0.9827486664483999,1.0937953102099773,1.0912518300673542
2011-09-05,,,,,0.9876493238371042,0.9853780277688214,1.0961724034792888,1.0940283704501417
2011-09-06,,,,,0.9869050040804199,0.986024015166727,1.095314363697785,1.0946314273669016
2011-09-07,,,,,0.9831437782602568,0.9811357424308363,1.0910026567105724,1.0891306465364896
2011-09-08,,,,,0.9857414434406617,0.9844431257593722,1.09411852026184,1.0929894967777307
2011-09-09,,,,,0.9820043235938295,0.9821803769870908,1.0896439275132026,1.0900703866085224
2011-09-12,,,,,0.9791977488116411,0.9793738022049024,1.0863736122915801,1.0868000713869
2011-09-13,,,,,0.9828979556964191,0.984311766173087,1.0904075648736433,1.0921424523310408
2011-09-14,,,,,0.9817039521784774,0.9808574193283697,1.089182831036293,1.0885362888108343
2011-09-15,,,,,0.9804751188544466,0.9793824288678105,1.0877559919800182,1.0868486178069496
2011-09-16,,,,,0.9843133711394014,0.9836680867628316,1.0921383134796205,1.0917033067666966
2011-09-19,,,,,0.9817227915500396,0.9817528260392481,1.0891497466273325,1.0894246389804854
2011-09-20,,,,,0.9838902261692484,0.9842558674046463,1.0916476119961116,1.0922757303288195
2011-09-21,,,,,0.9798904239395205,0.9798494847950707,1.087044126403942,1.0872476168890806
2011-09-22,,,,,0.97101711126094,0.9710540750290686,1.0768356536741583,1.0771204733674624
2011-09-23,,,,,0.960511425521986,0.9613633113166251,1.0645202460562648,1.0656631071465215
2011-09-26,,,,,0.9568204508341263,0.956409834693303,1.0603973557801785,1.0602062766018465
2011-09-27,,,,,0.9618026077023117,0.9626812359664717,1.0660468515462878,1.0672191212117963
2011-09-28,,,,,0.9542343697664775,0.9562783760532746,1.0572074959901159,1.0596067703796084
2011-09-29,,,,,0.9629468208716208,0.9677266244827096,1.066707182813892,1.071995714557974
2011-09-30,,,,,0.9601570110802375,0.9653478982952308,1.06356341606548,1.069275416884304
2011-10-03,,,,,0.9619654188830904,0.9671563060980838,1.065752154984679,1.071464155803503
2011-10-04,,,,,0.9603929546647928,0.9655838418797861,1.0638623056489172,1.0695743064677412
2011-10-05,,,,,0.9647298143839587,0.9699207015989519,1.0688651497686648,1.0745771505874888
2011-10-06,,,,,0.9669924983718484,0.9721833855868417,1.0714436966615923,1.0771556974804164
2011-10-07,,,,,0.9632934195310598,0.9684843067460531,1.0671560192145306,1.0728680200333547
2011-10-10,,,,,0.9716742571303663,0.976089030329965,1.07676550093343,1.0816477082729472
2011-10-11,,,,,0.9725285907772702,0.9772323384525182,1.0775559495774132,1.082739024503616
2011-10-12,,,,,0.9726859481753608,0.9755757561159402,1.077762317870274,1.0810545817005832
2011-10-13,,,,,0.9710667141287244,0.9722206451607134,1.0761592128369113,1.077618434435389
2011-10-14,,,,,0.9751183942592551,0.9763355505269159,1.0806601779276241,1.0821835289670987
2011-10-17,,,,,0.9751796077167338,0.9753875785282826,1.0805552511951806,1.0810300424069494
2011-10-18,,,,,0.9765959970681847,0.9786261345170812,1.082125373675315,1.0845054699457046
2011-10-19,,,,,0.9717628053768403,0.9737654329303382,1.0764398936560966,1.0787946825958823
2011-10-20,,,,,0.970248500666338,0.9743053167816897,1.0744405585236265,1.078961040505594
2011-10-21,,,,,0.9775026339342281,0.9859522009782196,1.0824476963748155,1.091598053577931
2011-10-24,,,,,0.9880562382231558,0.999104482065959,1.0941632916222177,1.1060659466182998
2011-10-25,,,,,0.9881402062267678,0.9956978543036904,1.094848740936662,1.1030734879929855
2011-10-26,,,,,0.9874992741785011,0.992680464761251,1.0941402539430918,1.0998662941963555
2011-10-27,,,,,0.9931035761481034,0.9989261109795639,1.100412236441031,1.10681591690645
2011-10-28,,,,,0.9944030218416109,0.9991736190224582,1.1019422437032895,1.1072415551361638
2011-10-31,,,,,0.9853603801586017,0.9871219992121979,1.092039758152816,1.0941699406264451
2011-11-01,,,,,0.9844989723676861,0.986087340192599,1.091017250414466,1.0929651205576738
2011-11-02,,,,,0.9920880511094565,0.9929108968347482,1.099305414171225,1.1004312673900605
2011-11-03,,,,,0.998201170624858,0.9988164903943125,1.1065203812173134,1.1074305560767057
2011-11-04,,,,,0.9954079437204937,0.9954653057539518,1.1032571631727013,1.1035700838035738
2011-11-07,,,,,1.0046475709191087,1.004327836106726,1.114094421897638,1.1140172947078324
2011-11-08,,,,,0.9967025867460164,0.9935191077595661,1.1056045425392993,1.1025325073519598
2011-11-09,,,,,0.9973548192949494,0.9983796912535714,1.105247177680424,1.1065668582518522
2011-11-10,,,,,1.0006941706176875,1.0042406146745264,1.1084213533144,1.1124037991691322
2011-11-11,,,,,1.0081743933395695,1.0104102604544645,1.1171723453311373,1.1197861632881474
2011-11-14,,,,,1.0135190883026586,1.0172129668286076,1.122597340607469,1.1267091069503674
2011-11-15,,,,,1.0181098501739192,1.022675458280573,1.1276033416743498,1.1326300732995653
2011-11-16,,,,,1.0073008895021662,1.0102619147813983,1.1157662441373253,1.1191528766562757
2011-11-17,,,,,1.0002659933055469,1.003351981365217,1.107184709033553,1.1107052778589535
2011-11-18,,,,,0.9930122252103483,0.9915770148774425,1.099619998238266,1.0984351218870452
2011-11-21,,,,,0.9804059699619649,0.9789626063654385,1.085377679417205,1.0841848649010766
2011-11-22,,,,,0.9867677958247286,0.9857897985547562,1.0925268756894253,1.091819398046606
2011-11-23,,,,,0.9841741081114077,0.982636286841992,1.0893724770823794,1.0880925665742638
2011-11-24,,,,,0.9844430202230618,0.9830963187529882,1.089656243005364,1.088577932100027
2011-11-25,,,,,0.9789012875089942,0.97855950467387,1.0832572870245163,1.0832322459097987
2011-11-28,,,,,0.9874285345103461,0.9877757834513178,1.0930969526494447,1.0937952617843842
2011-11-29,,,,,0.9887037616299423,0.989255787667273,1.0945316325246905,1.0954464538448452
2011-11-30,,,,,0.9921374032050507,0.992696078156633,1.0988920012128227,1.09979562246017
2011-12-01,,,,,0.9887129378469742,0.9877430099072481,1.0950856803893654,1.0943772590091698
2011-12-02,,,,,0.9905074979580162,0.9906090443610832,1.0973629895188,1.097772925200323
2011-12-05,,,,,0.9812588019900899,0.977704758687028,1.0872690840525594,1.0838139254236152
2011-12-06,,,,,0.9787999055122911,0.9734303938162754,1.0846724384583535,1.079300725626989
2011-12-07,,,,,0.9803130990823704,0.9753802796494745,1.0864198515647534,1.0815074118355972
2011-12-08,,,,,0.9740868292346182,0.9678887435808862,1.0793543482876695,1.0731110743415637
2011-12-09,,,,,0.9747479967830776,0.9692036206986191,1.079929678355163,1.0743765673491934
2011-12-12,,,,,0.9691189500831634,0.963672758853519,1.0733889572568207,1.0679410136326901
2011-12-13,,,,,0.9659864500592448,0.9624074202142432,1.0697769371967174,1.0662894320413725
2011-12-14,,,,,0.9599530292462114,0.957396444334672,1.0625889178370183,1.060182528604696
2011-12-15,,,,,0.9564928688344949,0.9534439239007284,1.0587862309188698,1.0558535922682677
2011-12-16,,,,,0.958068439662723,0.9550121954411197,1.0609828698623074,1.058025222971402
2011-12-19,,,,,0.9571602783988836,0.953397000742395,1.0600753826842482,1.0563719902233266
2011-12-20,,,,,0.9594697784642884,0.9566296596324853,1.062659407312436,1.0599258705358805
2011-12-21,,,,,0.9591081082934276,0.9586581677540296,1.0619827897280638,1.0617685441672795
2011-12-22,,,,,0.9632663768999821,0.9668656313091584,1.066473000542695,1.0705230461460473
2011-12-23,,,,,0.9633139119637169,0.9661712736508608,1.066468610310848,1.0697404712884624
2011-12-26,,,,,0.962132488541348,0.9651600605350432,1.0652264649153969,1.068671957440037
2011-12-27,,,,,0.964501070496475,0.9729456560346122,1.0676416142154905,1.076788672453301
2011-12-28,,,,,0.9621071171023827,0.9719264832543356,1.0646837274440273,1.075282612899311
2011-12-29,,,,,0.9632494532473347,0.9731597262324831,1.0659602975602218,1.0766550271055828
2011-12-30,,,,,0.9646278184227229,0.9739116276805402,1.067666952223934,1.0776998638505215
2012-01-03,,,,,0.9694901783591635,0.9787739876169808,1.0732577564977515,1.0832906681243393
2012-01-04,,,,,0.9715415487515211,0.9825072701883883,1.0753672815979716,1.087176402123244
2012-01-05,,,,,0.9815867238990558,0.9992053772316062,1.0861152543622885,1.1049459448070191
2012-01-06,,,,,0.9815341197859866,0.9992657865141943,1.0860604871546273,1.105010369794841
2012-01-09,,,,,0.97810242154147,0.9944675720944618,1.082279466842333,1.0997859136682582
2012-01-10,,,,,0.9821535790409357,0.9978981831406197,1.0870450370393105,1.1038959154645964
2012-01-11,,,,,0.9840766642447396,0.9995803092769151,1.0894520330658375,1.1060434065715148
2012-01-12,,,,,0.9874870975291969,1.0045993607780188,1.0932227560545191,1.1115101580345708
2012-01-13,,,,,0.9926425132787391,1.014330298769149,1.0985258459371654,1.1216462841260118
2012-01-16,,,,,0.9962405624244013,1.0205007776300739,1.1023544551624276,1.128206041740775
2012-01-17,,,,,1.0073515670440587,1.0345780291411666,1.1144360103959587,1.1433350468707442
2012-01-18,,,,,1.0105082210237946,1.0369199278632093,1.1182502831334393,1.1463110594314636
2012-01-19,,,,,1.0141498113739795,1.040785221695604,1.1219645915564138,1.1502370676768119
2012-01-20,,,,,1.0173258425266158,1.0438685680372335,1.125288829604855,1.15344905418959
2012-01-23,,,,,1.019561120937031,1.0461038464476486,1.1278790601193096,1.1560392847040446
2012-01-24,,,,,1.0168910311942385,1.0434337567048562,1.124786259594716,1.1529464841794508
2012-01-25,,,,,1.0301124295939053,1.0566551551045231,1.1401089809999114,1.1682692055846464
2012-01-26,,,,,1.0315510240171277,1.0580937495277454,1.1417910455020057,1.1699512700867407
2012-01-27,,,,,1.0352683551472943,1.061811080657912,1.1461058749166777,1.1742660995014127
2012-01-30,,,,,1.032411231656214,1.0566669369720478,1.1430090636600156,1.1687977025518828
2012-01-31,,,,,1.0371435426544824,1.0604699307064103,1.1483658331646904,1.1731814165001238
2012-02-01,,,,,1.0393173477158144,1.0604987191313637,1.1510177118684153,1.173609370711972
2012-02-02,,,,,1.046677177059754,1.0691600771633138,1.1590379296407796,1.1829607546613947
2012-02-03,,,,,1.047976882379645,1.069175417499137,1.1602194454452412,1.182793650428288
2012-02-06,,,,,1.0460318970799283,1.065139279092893,1.1581569852601172,1.1785353181179334
2012-02-07,,,,,1.0477411571328872,1.066995155652636,1.1604642396198814,1.1810172788393176
2012-02-08,,,,,1.0488601025413975,1.0677287447017523,1.1617208943588089,1.1818713711870652
2012-02-09,,,,,1.0517806857654817,1.0710229748275761,1.1649864508686802,1.1855257064298959
2012-02-10,,,,,1.048516890417152,1.0678082261270125,1.1609957528540689,1.1815907859963033
2012-02-13,,,,,1.0585767109519588,1.0804920433431284,1.1721753468171656,1.1955316082835736
2012-02-14,,,,,1.0601054329302515,1.082677240461528,1.1738338838138955,1.1978839637027878
2012-02-15,,,,,1.0619329677103395,1.0856175965543975,1.1755636193616013,1.200781130273422
2012-02-16,,,,,1.0683652108452955,1.0929617151554678,1.1830328747707368,1.2092052261477875
2012-02-17,,,,,1.0651749637316,1.089632007528942,1.1795204929796927,1.2055424078505401
2012-02-20,,,,,1.0664255382590198,1.0902918207092265,1.1808297889700392,1.206235135838413
2012-02-21,,,,,1.0768568045908857,1.1020485544939773,1.192152062432543,1.2189314410881589
2012-02-22,,,,,1.0865943275338055,1.114873890189231,1.2024824893514867,1.232473009074185
2012-02-23,,,,,1.0899085219227045,1.1165186999619114,1.2063507311085286,1.2345946154845098
2012-02-24,,,,,1.0917171617588233,1.1181572638563095,1.2084117458273764,1.2364619524885896
2012-02-27,,,,,1.090533802026044,1.1164990730699333,1.2071410776320868,1.2346948967647078
2012-02-28,,,,,1.0922708586354475,1.1151364158545785,1.209761606094986,1.234075222571509
2012-02-29,,,,,1.074608978203373,1.0956274301567677,1.189732288279214,1.2121280523251365
2012-03-01,,,,,1.085024612670205,1.1079204199746047,1.201433585804449,1.2257909891035779
2012-03-02,,,,,1.0869781144273238,1.1117346703708835,1.2032864325644819,1.229570616763977
2012-03-05,,,,,1.0820317666506356,1.1080850742716377,1.197319341129373,1.2249680643187535
2012-03-06,,,,,1.070757349696474,1.0967517395461468,1.1844166944922825,1.2120259321884794
2012-03-07,,,,,1.0770855807138726,1.1037802836452044,1.191635781974729,1.219988842619269
2012-03-08,,,,,1.0874378644948357,1.115572550195244,1.2032905196853192,1.2331399439743622
