序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
4480,002067,景兴纸业,4.99,-1.58,-0.08,256002.0,127184730.56,2.17,5.02,4.91,4.98,5.07,0.41,1.91,135.08,1.1,7359520726.0,6674643226.0,-0.2,-0.2,-7.76,-11.68
4481,920717,瑞星股份,8.71,-1.58,-0.14,9739.0,8508706.06,3.5,8.94,8.63,8.88,8.85,0.85,2.2,322.05,1.77,998862800.0,385678800.0,-0.23,-0.34,-26.87,-21.53
4482,600905,三峡能源,4.37,-1.58,-0.07,2314060.0,1012430425.0,2.48,4.44,4.33,4.41,4.44,0.6,0.81,21.72,1.4,124928031121.0,124928031121.0,-0.23,-0.23,5.56,6.85
4483,920914,远航精密,23.12,-1.58,-0.37,11829.0,27253856.93,3.19,23.44,22.69,23.14,23.49,0.86,1.19,41.48,2.39,2302705760.0,2300885060.0,-0.34,-0.34,-18.59,-12.42
4484,600874,创业环保,6.24,-1.58,-0.1,175570.0,108866782.0,3.0,6.32,6.13,6.23,6.34,0.83,1.43,11.36,0.96,9799408850.0,7677808850.0,0.0,-0.16,3.83,5.05
4485,002140,东华科技,13.09,-1.58,-0.21,138722.0,182205241.0,3.83,13.47,12.96,13.21,13.3,1.05,1.96,17.39,1.95,9267901584.0,9254124399.0,0.08,0.08,13.24,16.77
4486,600481,双良节能,6.85,-1.58,-0.11,806225.0,545889605.0,4.89,6.96,6.62,6.87,6.96,0.65,3.91,-19.51,3.11,14139508536.0,14139508536.0,0.0,0.0,17.9,4.74
4487,300072,海新能科,5.62,-1.58,-0.09,1121228.0,645204915.29,5.78,5.92,5.59,5.85,5.71,0.96,4.81,170.9,2.19,13205428097.0,13102250337.0,0.54,0.18,20.6,22.17
4488,300774,倍杰特,17.28,-1.59,-0.28,75625.0,130188076.24,3.47,17.51,16.9,17.4,17.56,0.75,3.88,86.83,4.76,7063436045.0,3367532897.0,-0.12,-0.17,-6.59,-9.05
4489,301489,思泉新材,173.11,-1.59,-2.79,18268.0,315133075.43,2.62,175.31,170.71,173.2,175.9,0.78,3.84,165.12,12.9,13979301916.0,8240109918.0,-0.08,0.05,-19.48,-13.01
4490,688601,力芯微,53.38,-1.59,-0.86,31396.0,166316903.0,2.21,53.7,52.5,53.04,54.24,0.63,2.35,199.83,5.68,7136516326.0,7136516326.0,-0.13,-0.09,18.49,25.33
4491,605588,冠石科技,52.77,-1.59,-0.85,9413.0,49688381.0,1.98,53.41,52.35,53.25,53.62,0.54,1.29,-55.01,4.01,3866747132.0,3857463834.0,-0.11,-0.11,1.5,4.52
4492,688126,沪硅产业,17.31,-1.59,-0.28,173639.0,300408578.0,2.39,17.5,17.08,17.5,17.59,0.91,0.64,-38.77,2.86,57209954933.0,47285011353.0,-0.29,-0.23,-20.67,-20.01
4493,603949,雪龙集团,17.34,-1.59,-0.28,65423.0,113547486.0,2.1,17.55,17.18,17.2,17.62,0.39,3.11,44.9,3.46,3654174482.0,3644959451.0,-0.12,-0.06,-4.3,-7.62
4494,601200,上海环境,8.66,-1.59,-0.14,123389.0,106494413.0,2.61,8.74,8.51,8.7,8.8,0.69,0.92,16.79,1.01,11658353974.0,11658353974.0,-0.12,-0.12,7.18,7.58
4495,600143,金发科技,16.74,-1.59,-0.27,573743.0,952858017.0,2.88,16.88,16.39,16.78,17.01,0.54,2.18,31.07,2.31,44106987709.0,44106987709.0,0.06,-0.12,-9.27,-14.33
4496,301235,华康洁净,48.17,-1.59,-0.78,38427.0,184019068.92,2.84,48.8,47.41,47.94,48.95,0.66,5.28,63.67,2.85,5191609516.0,3504130504.0,0.08,-0.1,12.6,30.65
4497,603160,汇顶科技,66.7,-1.59,-1.08,42998.0,284607604.0,2.85,67.0,65.07,66.6,67.78,1.25,0.92,37.08,3.31,31037910733.0,31037910733.0,0.0,0.0,-15.1,-15.57
4498,301236,软通动力,37.44,-1.6,-0.61,104355.0,389400621.65,2.26,37.68,36.82,37.45,38.05,0.81,1.33,293.95,3.44,38757486643.0,29416954470.0,0.0,-0.16,-19.28,-21.06
4499,300861,美畅股份,15.96,-1.6,-0.26,76062.0,120669096.6,2.9,16.12,15.65,16.01,16.22,0.79,1.8,51.19,1.69,10722573422.0,6732963628.0,0.06,-0.13,7.19,6.9
4500,000415,渤海租赁,4.3,-1.6,-0.07,553135.0,236567884.2,3.89,4.36,4.19,4.31,4.37,0.62,1.03,-14.53,0.92,26593441513.0,23189709652.0,0.23,0.23,5.65,6.17
4501,920720,吉冈精密,11.71,-1.6,-0.19,8352.0,9745478.04,1.93,11.8,11.57,11.8,11.9,0.71,1.13,50.51,6.01,3101877591.0,866741096.0,0.0,0.0,-15.21,-16.65
4502,300686,智动力,14.19,-1.6,-0.23,34080.0,48244221.0,2.91,14.42,14.0,14.42,14.42,0.74,1.32,-43.03,3.93,3698257682.0,3673901966.0,0.14,0.0,-5.9,-5.78
4503,603477,巨星农牧,16.6,-1.6,-0.27,75729.0,126361838.0,3.02,17.02,16.51,16.75,16.87,0.7,1.48,59.24,2.84,8467168823.0,8467168823.0,-0.06,-0.06,-2.01,-3.54
4504,002284,亚太股份,14.16,-1.6,-0.23,102680.0,145137946.44,2.78,14.38,13.98,14.19,14.39,0.93,1.4,23.9,3.27,10465660928.0,10353992690.0,0.0,0.07,-11.11,-5.16
4505,688022,瀚川智能,14.11,-1.6,-0.23,32633.0,45928103.0,2.3,14.24,13.91,13.92,14.34,0.92,1.86,70.12,3.64,2481643152.0,2481643152.0,0.0,-0.07,-4.01,-7.78
4506,301535,浙江华远,20.34,-1.6,-0.33,28370.0,57743827.0,2.56,20.7,20.17,20.7,20.67,0.52,1.67,82.17,7.51,8650482360.0,3453653040.0,0.1,0.05,-3.28,-6.7
4507,000045,深纺织Ａ,14.18,-1.6,-0.23,234629.0,329160272.96,3.89,14.36,13.8,14.03,14.41,0.91,5.13,104.98,2.41,7182479819.0,6480569819.0,0.07,0.21,17.58,16.04
4508,688087,英科再生,39.23,-1.61,-0.64,30425.0,122618502.0,6.77,41.87,39.17,39.57,39.87,0.95,1.63,25.3,2.57,7612768823.0,7306410573.0,-0.41,-0.43,22.63,27.29
4509,002183,怡 亚 通,5.51,-1.61,-0.09,1081852.0,593300183.29,3.93,5.6,5.38,5.52,5.6,0.73,4.17,304.93,1.55,14309520091.0,14309437441.0,-0.18,0.0,13.61,15.76
4510,002472,双环传动,35.99,-1.61,-0.59,99520.0,357271085.45,2.27,36.36,35.53,36.13,36.58,0.67,1.32,25.53,3.18,30576292138.0,27179719764.0,-0.08,0.0,-15.62,-24.09
4511,300737,科顺股份,6.13,-1.61,-0.1,201497.0,122318052.61,5.14,6.25,5.93,6.18,6.23,1.18,2.27,254.04,1.51,6804117688.0,5436728398.0,-0.16,-0.33,11.86,11.45
4512,300729,乐歌股份,12.21,-1.61,-0.2,23722.0,29008114.9,2.1,12.34,12.08,12.29,12.41,0.83,0.74,18.51,1.15,4171091152.0,3888189018.0,0.08,-0.08,-12.72,-10.29
4513,920082,方正阀门,14.71,-1.61,-0.24,5652.0,8293939.28,2.34,14.89,14.54,14.6,14.95,0.6,1.43,34.43,4.03,2138172050.0,582030761.0,0.27,0.07,-14.08,-18.19
4514,603260,合盛硅业,41.46,-1.61,-0.68,39867.0,165235903.0,2.92,42.2,40.97,41.6,42.14,0.54,0.34,-114.37,1.53,49014299774.0,49014299774.0,-0.02,0.02,-21.13,-21.33
4515,301293,三博脑科,66.33,-1.62,-1.09,61078.0,402864729.25,2.43,66.85,65.21,65.6,67.42,0.76,3.79,122.53,5.85,13663116848.0,10675527750.0,0.0,-0.11,17.44,12.46
4516,920245,威博液压,23.1,-1.62,-0.38,1996.0,4596171.06,3.92,23.45,22.53,23.45,23.48,0.63,0.53,89.36,3.3,1147538700.0,877706722.0,0.0,-0.04,-17.97,-18.0
4517,000536,华映科技,4.25,-1.62,-0.07,432122.0,182042479.97,2.55,4.27,4.16,4.26,4.32,1.04,1.56,-12.22,20.55,11755639413.0,11743100693.0,0.0,0.0,-15.17,-12.91
4518,002139,拓邦股份,12.17,-1.62,-0.2,110355.0,133804102.31,2.43,12.29,11.99,12.28,12.37,0.63,1.03,27.07,2.15,15173981804.0,13034191018.0,-0.08,0.0,-9.79,-11.68
4519,301636,泽润新能,65.53,-1.62,-1.08,17251.0,111811816.73,3.99,66.22,63.56,65.81,66.61,0.59,10.8,59.28,3.88,4185258441.0,1046314627.0,0.23,0.0,33.11,34.01
4520,603608,天创时尚,9.72,-1.62,-0.16,82855.0,80063008.0,2.83,9.83,9.55,9.73,9.88,0.67,1.97,-585.51,3.86,4079649920.0,4079649920.0,-0.41,-0.41,16.69,-5.63
4521,920030,德众汽车,5.46,-1.62,-0.09,19229.0,10468546.37,3.78,5.57,5.36,5.55,5.55,0.85,1.71,-30.46,2.25,976464658.0,614108264.0,0.0,-0.18,-18.51,-20.29
4522,688111,金山办公,236.77,-1.63,-3.93,30301.0,717698465.0,2.0,239.82,235.0,237.5,240.7,0.69,0.65,59.74,8.53,109712617089.0,109712617089.0,-0.13,-0.1,-21.61,-22.89
4523,600851,海欣股份,7.87,-1.63,-0.13,87925.0,69493798.0,3.0,8.07,7.83,7.94,8.0,0.67,1.19,49.48,2.03,9499536166.0,5809682086.0,0.0,-0.13,10.38,15.23
4524,000980,众泰汽车,2.41,-1.63,-0.04,704913.0,168194753.79,3.67,2.44,2.35,2.41,2.45,0.71,1.4,-40.94,965.81,12152540051.0,12125646702.0,0.42,0.42,-35.73,-31.73
4525,300324,旋极信息,4.83,-1.63,-0.08,303020.0,145387644.75,2.44,4.86,4.74,4.84,4.91,0.81,1.77,-36.09,3.03,8344262574.0,8259255796.0,0.0,0.21,-18.82,-19.23
4526,920855,浙江大农,15.06,-1.63,-0.25,3520.0,5282139.74,2.94,15.27,14.82,15.14,15.31,0.99,0.53,32.08,1.95,1125483995.0,1009575880.0,-0.07,-0.07,-17.79,-16.24
4527,920519,万德股份,11.45,-1.63,-0.19,4815.0,5524026.24,3.61,11.73,11.31,11.73,11.64,0.69,0.76,47.31,1.95,1022005291.0,721285353.0,0.17,0.17,-8.25,-4.82
4528,301172,君逸数码,24.7,-1.63,-0.41,31882.0,78191888.42,4.1,25.08,24.05,24.62,25.11,0.61,3.23,186.38,2.91,4260256000.0,2439522176.0,0.12,-0.08,10.51,12.22
4529,920418,苏轴股份,22.97,-1.63,-0.38,10012.0,22946114.99,2.48,23.26,22.68,23.12,23.35,0.64,0.64,24.33,4.04,3732386112.0,3583235218.0,0.04,0.09,-25.28,-23.46
4530,688267,中触媒,27.71,-1.63,-0.46,18299.0,51007834.0,3.69,28.6,27.56,28.15,28.17,0.72,1.04,23.05,1.72,4882502000.0,4882502000.0,0.11,0.22,0.11,-1.63
4531,601515,衢州东峰,4.2,-1.64,-0.07,294050.0,123138384.0,2.34,4.25,4.15,4.2,4.27,0.79,1.53,-63.48,1.55,8082776818.0,8082776818.0,0.0,-0.24,-1.41,-2.33
4532,600886,国投电力,14.4,-1.64,-0.24,168562.0,243836939.0,1.57,14.61,14.38,14.53,14.64,0.65,0.23,13.27,1.74,115264717373.0,107340189077.0,-0.07,0.0,6.75,9.76
4533,300791,仙乐健康,20.39,-1.64,-0.34,33030.0,66770605.08,3.62,20.64,19.89,20.0,20.73,1.82,1.29,18.08,2.56,6272670779.0,5230542711.0,-0.05,-0.2,-18.86,-21.15
4534,000801,四川九洲,13.19,-1.64,-0.22,145541.0,191022124.4,2.39,13.32,13.0,13.21,13.41,0.87,1.43,102.78,4.58,13405323571.0,13405323571.0,-0.08,-0.23,-23.09,-22.23
4535,300329,海伦钢琴,15.03,-1.64,-0.25,51613.0,77666383.48,2.95,15.35,14.9,15.09,15.28,0.53,2.05,-71.52,5.61,3800918363.0,3789491160.0,0.07,-0.13,-4.57,-7.16
4536,002145,钛能化学,4.8,-1.64,-0.08,400882.0,192463002.04,2.66,4.88,4.75,4.84,4.88,0.79,1.08,43.36,1.51,18272026478.0,17898589867.0,0.0,0.0,-2.64,-2.04
4537,300167,ST迪威迅,5.98,-1.64,-0.1,46643.0,27991945.0,2.3,6.09,5.95,6.0,6.08,0.6,1.3,-247.86,81.02,2328456520.0,2146181635.0,0.17,0.17,17.95,20.81
4538,300187,永清环保,5.38,-1.65,-0.09,100471.0,53869240.75,3.47,5.47,5.28,5.4,5.47,0.6,1.56,26.37,3.08,3473447248.0,3454666485.0,0.0,0.0,7.39,10.47
4539,920593,鼎智科技,24.97,-1.65,-0.42,13259.0,33066001.35,2.84,25.32,24.6,25.09,25.39,0.82,0.82,164.48,6.61,4751900668.0,4035408617.0,-0.04,-0.04,-26.21,-31.63
4540,000526,学大教育,31.05,-1.65,-0.52,15350.0,47789955.3,1.68,31.38,30.85,31.0,31.57,0.86,1.28,12.28,3.79,3783787434.0,3709216202.0,-0.1,-0.06,-19.97,-20.83
4541,605228,神通科技,14.34,-1.65,-0.24,99345.0,143376744.0,3.84,14.78,14.22,14.41,14.58,0.92,2.08,45.5,3.81,6871087274.0,6842120474.0,-0.14,-0.21,-2.85,-3.95
4542,688279,峰岹科技,152.44,-1.65,-2.56,7193.0,109680973.0,2.17,154.44,151.07,152.34,155.0,0.73,0.77,80.15,3.45,17547990355.0,14261993715.0,0.0,-0.04,-17.46,-25.09
4543,600438,通威股份,16.7,-1.65,-0.28,346782.0,577373139.0,3.47,17.05,16.46,16.75,16.98,0.6,0.77,-10.7,1.8,75183234486.0,75183234486.0,0.12,0.0,-20.63,-18.62
4544,603520,司太立,10.72,-1.65,-0.18,398550.0,431360927.0,4.86,11.11,10.58,10.6,10.9,1.33,9.09,122.28,1.81,4699753924.0,4699753924.0,-0.19,-0.09,12.13,14.04
4545,300991,创益通,48.22,-1.65,-0.81,22808.0,108751660.0,4.32,48.8,46.68,48.59,49.03,0.67,2.48,3418.34,10.88,6943680000.0,4443087240.0,-0.06,-0.31,24.28,14.32
4546,920508,殷图网联,19.52,-1.66,-0.33,4416.0,8613140.11,3.12,19.83,19.21,19.21,19.85,0.79,1.38,513.07,6.01,1171200000.0,622803656.0,0.46,-0.26,-16.76,-12.27
4547,600691,潞化科技,3.56,-1.66,-0.06,1193768.0,434044671.0,7.73,3.8,3.52,3.67,3.62,0.9,5.03,-17.44,2.34,8458495749.0,8457085989.0,0.28,0.28,24.91,28.99
4548,300124,汇川技术,67.4,-1.66,-1.14,109559.0,736955512.29,1.82,68.0,66.75,67.58,68.54,0.64,0.46,32.17,5.31,182467208449.0,161663400163.0,0.06,-0.01,-6.85,-10.53
4549,688067,爱威科技,26.63,-1.66,-0.45,14301.0,37958153.0,3.77,27.1,26.08,26.8,27.08,0.95,2.1,62.56,3.52,1810840000.0,1810840000.0,0.0,-0.04,8.08,8.43
4550,603725,天安新材,8.87,-1.66,-0.15,50041.0,44418474.0,3.22,9.08,8.79,8.99,9.02,1.13,1.75,20.79,3.27,2704087622.0,2542653622.0,-0.11,-0.34,-6.53,-4.11
4551,300733,西菱动力,18.36,-1.66,-0.31,55596.0,102758093.2,3.7,18.8,18.11,18.12,18.67,0.77,2.47,55.56,3.28,5612216501.0,4139885910.0,0.05,0.11,2.0,-2.29
4552,301121,紫建电子,35.3,-1.67,-0.6,13753.0,48397564.8,3.37,36.0,34.79,35.75,35.9,0.81,2.72,215.66,2.1,3488559812.0,1785884963.0,-0.11,-0.23,-12.04,-11.4
4553,301085,亚康股份,59.47,-1.67,-1.01,46405.0,269383059.73,6.17,59.99,56.26,58.09,60.48,1.05,7.88,1429.33,4.81,5160549392.0,3503481297.0,0.3,-0.08,16.77,12.76
4554,000400,许继电气,27.68,-1.67,-0.47,210795.0,578330267.51,3.23,27.92,27.01,27.79,28.15,0.85,2.08,23.46,2.38,28195463852.0,28003890849.0,0.0,0.04,4.14,7.66
4555,301257,普蕊斯,55.32,-1.67,-0.94,25223.0,140354641.6,4.25,56.59,54.2,56.39,56.26,1.49,3.35,37.51,3.49,4370543876.0,4166642046.0,0.0,-0.09,10.11,6.3
4556,688321,微芯生物,29.5,-1.67,-0.5,70957.0,210160040.0,2.2,30.0,29.34,29.84,30.0,0.96,1.74,255.83,7.39,13066766816.0,12030339304.0,-0.17,-0.2,2.72,0.96
4557,603027,千禾味业,9.43,-1.67,-0.16,116476.0,109882682.0,1.98,9.52,9.33,9.4,9.59,0.91,0.93,36.31,2.84,12571372635.0,11783872911.0,-0.11,-0.21,-3.68,-4.07
4558,300238,冠昊生物,14.74,-1.67,-0.25,57982.0,85719775.1,3.07,15.08,14.62,14.88,14.99,0.7,2.19,160.54,6.86,3908395033.0,3908076369.0,0.07,-0.14,4.17,6.43
4559,600608,*ST沪科,2.94,-1.67,-0.05,30819.0,8972340.0,3.68,2.98,2.87,2.97,2.99,0.47,0.97,682.81,24.86,966852637.0,936012037.0,0.34,0.0,-16.24,-13.02
4560,300111,向日葵,4.11,-1.67,-0.07,407331.0,167553661.8,4.07,4.23,4.06,4.14,4.18,0.68,3.16,3037.77,7.69,5290436035.0,5290436035.0,-0.24,-0.24,-43.0,-32.95
4561,601198,东兴证券,12.36,-1.67,-0.21,199178.0,245994593.0,1.91,12.47,12.23,12.39,12.57,0.93,0.62,18.74,1.35,39953026627.0,39953026627.0,0.0,0.0,-13.08,-10.95
4562,920950,迅安科技,15.29,-1.67,-0.26,1493.0,2279969.54,2.25,15.47,15.12,15.39,15.55,0.6,0.42,26.88,3.51,1121062800.0,546160329.0,0.0,0.0,-17.08,-15.29
4563,002652,扬子新材,4.67,-1.68,-0.08,297030.0,139999424.0,4.42,4.83,4.62,4.79,4.75,0.78,5.8,-114.92,9.54,2391338880.0,2391338880.0,-0.21,-0.21,27.95,18.23
4564,601179,中国西电,15.8,-1.68,-0.27,1277657.0,1995708586.0,3.24,15.89,15.37,15.81,16.07,0.72,2.49,64.72,3.58,80988941162.0,80988941162.0,0.06,0.0,65.27,73.63
4565,600773,西藏城投,19.37,-1.68,-0.33,433787.0,848621833.0,4.97,20.18,19.2,19.9,19.7,0.94,4.56,-122.88,3.9,18432237575.0,18432237575.0,0.05,-0.15,54.34,56.34
4566,300773,拉卡拉,23.47,-1.68,-0.4,231505.0,539244029.26,2.85,23.6,22.92,23.31,23.87,0.72,3.15,40.33,5.15,18228326189.0,17240072786.0,0.04,-0.09,3.62,-17.59
4567,301419,阿莱德,40.92,-1.68,-0.7,70315.0,285059840.46,4.16,41.5,39.77,40.52,41.62,0.85,8.86,70.5,5.17,4910400000.0,3246044472.0,0.1,0.05,21.6,20.78
4568,301439,泓淋电力,15.81,-1.68,-0.27,38469.0,60340398.11,3.23,15.97,15.45,15.85,16.08,0.69,2.1,32.32,2.08,6151699600.0,2897133868.0,0.0,0.0,3.67,6.04
4569,688233,神工股份,69.66,-1.68,-1.19,32065.0,222850997.0,3.02,70.66,68.52,68.95,70.85,0.78,1.88,116.27,6.28,11863497570.0,11863497570.0,-0.39,-0.39,-3.62,-0.53
4570,920062,科润智控,10.45,-1.69,-0.18,32683.0,33939230.77,4.23,10.65,10.2,10.54,10.63,0.6,2.45,123.91,2.65,1971980595.0,1395179552.0,0.0,0.0,3.57,8.74
4571,002575,群兴玩具,8.75,-1.69,-0.15,806110.0,692989277.14,6.18,8.85,8.3,8.66,8.9,0.74,13.77,-189.45,6.51,5394375000.0,5123085625.0,0.23,0.11,39.78,41.59
4572,000620,盈新发展,2.9,-1.69,-0.05,1150370.0,330663929.61,3.05,2.92,2.83,2.9,2.95,0.66,2.46,-26.28,3.81,17028263616.0,13548071564.0,0.35,0.0,5.84,8.21
4573,300872,天阳科技,16.32,-1.69,-0.28,60245.0,97928880.4,2.65,16.46,16.02,16.34,16.6,0.6,1.43,103.43,2.19,7966136075.0,6887720430.0,-0.12,-0.12,-15.62,-20.62
4574,300833,浩洋股份,32.52,-1.69,-0.56,13805.0,45062719.58,3.26,33.35,32.27,33.2,33.08,1.28,1.7,22.98,1.7,4113471060.0,2642427884.0,-0.09,-0.09,-22.94,-20.06
4575,600740,山西焦化,4.65,-1.69,-0.08,799173.0,376596931.0,5.92,4.86,4.58,4.81,4.73,0.81,3.12,-178.52,0.78,11913863366.0,11913863366.0,0.0,0.0,21.73,23.67
4576,688176,亚虹医药-U,13.37,-1.69,-0.23,126019.0,169335997.0,2.65,13.64,13.28,13.41,13.6,0.73,2.89,-18.21,4.76,7636549398.0,5825121138.0,-0.07,-0.07,21.44,16.16
4577,600674,川投能源,15.15,-1.69,-0.26,256952.0,390690520.0,2.08,15.38,15.06,15.38,15.41,0.88,0.53,13.12,1.66,73850293444.0,73850293444.0,0.07,0.07,6.47,8.99
4578,301302,华如科技,27.25,-1.7,-0.47,74441.0,201047183.1,4.94,27.87,26.5,27.18,27.72,0.6,5.36,-22.87,2.7,4247321250.0,3787477500.0,0.15,0.04,22.36,19.15
4579,600686,金龙汽车,17.36,-1.7,-0.3,119331.0,208827433.0,2.38,17.72,17.3,17.45,17.66,0.56,1.66,37.75,3.81,12447943159.0,12447943159.0,0.06,-0.12,4.39,-2.14
4580,002074,国轩高科,36.96,-1.7,-0.64,361372.0,1338379291.24,4.57,38.03,36.31,37.53,37.6,0.91,2.08,19.85,2.36,67049646196.0,64169670143.0,-0.08,0.11,-6.05,-5.5
4581,301248,杰创智能,49.05,-1.7,-0.85,52026.0,254536795.33,3.65,49.64,47.82,48.91,49.9,0.52,4.63,248.3,4.94,7539230250.0,5509722735.0,0.31,0.16,52.33,52.42
4582,920781,瑞奇智造,7.53,-1.7,-0.13,12371.0,9327701.34,3.13,7.69,7.45,7.66,7.66,0.69,1.21,-24.96,3.22,1163889917.0,768956108.0,-0.26,-0.26,-19.47,-15.96
4583,300897,山科智能,24.27,-1.7,-0.42,8863.0,21398028.67,2.51,24.54,23.92,24.4,24.69,0.61,1.01,97.61,3.47,3403134643.0,2121680196.0,0.0,0.0,-10.31,-5.64
4584,688631,莱斯信息,52.75,-1.7,-0.91,15168.0,79112559.0,3.32,52.93,51.15,52.0,53.66,1.11,2.34,156.12,4.5,8623042500.0,3421892500.0,-0.09,-0.23,-16.67,-22.52
4585,002468,申通快递,15.0,-1.7,-0.26,255126.0,384076680.57,3.21,15.36,14.87,15.1,15.26,0.69,1.74,22.79,2.23,22962032490.0,22007999490.0,0.07,0.13,5.26,11.77
4586,920522,纳科诺尔,49.84,-1.7,-0.86,33451.0,168368942.46,5.17,51.93,49.31,50.5,50.7,1.06,2.57,119.84,7.27,7812455885.0,6481067006.0,0.02,-0.06,-17.7,-18.42
4587,600052,东望时代,4.03,-1.71,-0.07,91943.0,37159099.0,2.68,4.11,4.0,4.06,4.1,0.75,1.09,38.64,1.26,3402104806.0,3402104806.0,-0.25,-0.25,-15.16,-14.44
4588,301491,汉桑科技,49.29,-1.71,-0.86,6461.0,31654944.22,2.57,49.8,48.51,49.8,50.15,0.9,2.26,30.51,3.04,6358410000.0,1408878251.0,-0.12,-0.2,-11.59,-12.11
4589,603092,德力佳,67.89,-1.72,-1.19,17383.0,118646434.0,3.78,70.01,67.4,68.0,69.08,0.71,5.2,32.34,6.93,27156006789.0,2271087509.0,0.01,0.01,2.75,8.64
4590,603235,天新药业,26.22,-1.72,-0.46,7859.0,20715610.0,1.95,26.62,26.1,26.58,26.68,1.08,0.18,18.7,2.4,11478591600.0,11478591600.0,-0.23,-0.27,-3.78,-2.78
4591,920274,宏裕包材,21.11,-1.72,-0.37,7321.0,15421071.68,2.47,21.36,20.83,21.17,21.48,0.6,0.9,93.14,3.5,1716946681.0,1716946681.0,-0.05,0.0,-44.09,-26.6
4592,600516,方大炭素,5.7,-1.72,-0.1,537385.0,304327772.0,3.45,5.78,5.58,5.75,5.8,0.74,1.33,152.06,1.42,22948031098.0,22948031098.0,0.0,0.0,-0.87,0.18
4593,688685,迈信林,43.31,-1.72,-0.76,12918.0,55899497.0,2.43,43.84,42.77,43.04,44.07,0.51,0.88,113.83,7.57,6360145698.0,6360145698.0,0.12,0.05,-16.23,-21.94
4594,688712,北芯生命-U,38.82,-1.72,-0.68,26946.0,105042357.0,3.49,39.9,38.52,39.12,39.5,0.93,7.26,200.79,17.25,16187940000.0,1440792654.0,0.0,0.03,121.58,121.58
4595,920807,奔朗新材,11.38,-1.73,-0.2,14573.0,16570092.22,2.5,11.53,11.24,11.49,11.58,0.69,1.18,88.68,2.21,2069794400.0,1405833990.0,0.09,-0.18,-23.32,-21.84
4596,920475,三友科技,12.49,-1.73,-0.22,3853.0,4803781.54,3.46,12.74,12.3,12.45,12.71,0.54,0.69,-111.1,3.61,1262239400.0,701918341.0,-0.24,0.32,-30.38,-27.38
4597,920533,骏创科技,22.11,-1.73,-0.39,10551.0,23278349.9,3.33,22.52,21.77,22.22,22.5,0.78,1.44,82.23,7.87,2891044522.0,1617062011.0,-0.05,-0.05,-22.61,-30.32
4598,300131,英唐智控,11.95,-1.73,-0.21,645659.0,776020138.33,5.26,12.48,11.84,12.18,12.16,0.54,6.19,390.2,7.67,13563482846.0,12455096816.0,0.17,-0.17,-19.37,-18.49
4599,002106,莱宝高科,10.79,-1.73,-0.19,101617.0,108568916.66,3.19,10.85,10.5,10.72,10.98,0.76,1.44,24.6,1.37,7615756366.0,7597248797.0,0.0,0.09,-1.46,-1.55
4600,600712,南宁百货,6.25,-1.73,-0.11,55502.0,34814319.0,2.52,6.39,6.23,6.28,6.36,0.79,1.03,-82.33,4.51,3404096000.0,3366552319.0,0.0,-0.32,-16.11,-8.36
4601,688662,富信科技,59.23,-1.73,-1.04,27693.0,163659495.0,2.85,59.92,58.2,59.43,60.27,0.58,3.14,131.03,7.15,5226455200.0,5226455200.0,-0.17,-0.13,8.01,15.57
4602,600089,特变电工,27.76,-1.73,-0.49,971059.0,2693085207.0,1.95,28.07,27.52,27.84,28.25,0.62,1.92,19.18,2.04,140265521771.0,140265521771.0,0.0,-0.07,20.07,24.93
4603,000507,珠海港,5.69,-1.73,-0.1,311364.0,175228395.0,4.32,5.77,5.52,5.73,5.79,0.86,3.45,15.8,0.96,5233291553.0,5134396849.0,0.0,0.0,7.97,9.21
4604,300296,利亚德,7.32,-1.74,-0.13,1000064.0,721694267.44,3.76,7.35,7.07,7.27,7.45,0.72,4.4,53.41,2.46,19851673265.0,16647036030.0,0.0,-0.14,18.83,15.82
4605,688039,当虹科技,41.3,-1.74,-0.73,16680.0,68541317.0,2.57,41.71,40.63,41.18,42.03,1.01,1.51,-51.52,4.28,4567838811.0,4567838811.0,-0.12,-0.12,-7.38,-7.71
4606,600278,东方创业,7.34,-1.74,-0.13,64274.0,47068222.0,3.35,7.46,7.21,7.46,7.47,1.02,0.74,26.67,0.83,6399860188.0,6399860188.0,0.14,-0.14,-3.42,-3.42
4607,600212,绿能慧充,7.33,-1.74,-0.13,87584.0,63997138.0,2.14,7.4,7.24,7.3,7.46,0.58,1.65,289.39,9.57,5161421061.0,3893550961.0,0.14,0.0,-12.11,-8.94
4608,301590,优优绿能,169.0,-1.74,-3.0,4025.0,67782025.4,2.84,171.88,167.0,169.02,172.0,0.86,4.68,43.04,3.65,7106978632.0,1453853089.0,0.08,-0.1,-8.8,-4.68
4609,688433,华曙高科,76.15,-1.74,-1.35,38435.0,292137678.0,3.66,77.93,75.09,77.0,77.5,1.13,1.9,457.05,15.25,31538954120.0,15390243968.0,-0.14,-0.17,24.75,15.08
4610,600642,申能股份,9.05,-1.74,-0.16,267193.0,241800850.0,2.71,9.21,8.96,9.15,9.21,0.87,0.55,10.02,1.21,44291418353.0,44289009062.0,-0.11,-0.33,12.28,16.32
