date,V7.5_current_default,V7.5_two_180_360,V7.5_two_180_390,V7.5_two_180_420,V7.5_two_200_360,V7.5_two_200_390,V7.5_two_200_420,V7.5_two_210_360,V7.5_two_210_390,V7.5_two_210_420,V7.5_two_220_360,V7.5_two_220_390,V7.5_two_220_420,V7.5_two_240_360,V7.5_two_240_390,V7.5_two_240_420,V7.5_two_260_360,V7.5_two_260_390,V7.5_two_260_420,V7.5_three_180_240_390,V7.6_current_default,V7.6_two_180_360,V7.6_two_180_390,V7.6_two_180_420,V7.6_two_200_360,V7.6_two_200_390,V7.6_two_200_420,V7.6_two_210_360,V7.6_two_210_390,V7.6_two_210_420,V7.6_two_220_360,V7.6_two_220_390,V7.6_two_220_420,V7.6_two_240_360,V7.6_two_240_390,V7.6_two_240_420,V7.6_two_260_360,V7.6_two_260_390,V7.6_two_260_420,V7.6_three_180_240_390
2012-11-29,0.0034289542958751,0.001572015843215,0.001572015843215,0.001572015843215,0.0013992319770304,0.0013992319770304,0.0013992320289726,0.0027792471643628,0.0027792471643628,0.0027792471643628,0.0034018376006617,0.0034018376006617,0.0034018376006617,0.0029629903683043,0.0029629903869785,0.0029629903356906,0.0028452143660833,0.0028452143660833,0.0028452143660833,0.0021170519162825,0.0012783467917056,0.0007859693546974,0.0007859693546974,0.0007859693546974,0.0006995794726123,0.0006995794726123,0.0006995794985675,0.001389541133635,0.001389541133635,0.001389541133635,0.0017008246432874,0.0017008246432874,0.0017008246432874,0.0014814050068123,0.001481405016096,0.0014814049906028,0.0014225225904407,0.0014225225904407,0.0014226182895502593,0.0010585394092357259
2012-11-30,-0.0022526346572455,-0.0019400036617157,-0.0019400036617157,-0.0019400036617157,-0.0025427783955395,-0.0025427783955395,-0.002542778473932,-0.0019875453680393,-0.0019875453680393,-0.0019875453680393,-0.001617636925121,-0.001617636925121,-0.001617636925121,-0.0016754325888231,-0.0016754326062173,-0.0016754325584443,-0.0019949640399175,-0.0019949640399175,-0.0019949640399175,-0.0013162435902368,-0.0010149076016584,-0.0009700160473965,-0.0009700160473965,-0.0009700160473965,-0.0012716121279409,-0.0012716121279409,-0.0012716121671276,-0.0009937773668686,-0.0009937773668686,-0.0009937773668686,-0.0008087829873559,-0.0008087829873559,-0.0008087829873559,-0.000837759057476,-0.0008377590661248,-0.0008377590423749,-0.00099749372514,-0.00099749372514,-0.0009974787464998025,-0.0006581215318436362
2012-12-03,-1.5327532325581927e-06,-5.40318111164062e-06,-5.40318111164062e-06,-5.40318111164062e-06,-0.0001462642975961,-0.0001462642975961,-0.0001462643178633,-0.000102351336919,-0.000102351336919,-0.000102351336919,-0.0002340577133036,-0.0002340577133036,-0.0002340577133036,-0.000303546768679,-0.0003035467740081,-0.000303546759372,-9.70537494228152e-05,-9.70537494228152e-05,-9.70537494228152e-05,-0.000160936852286,8.222385283973566e-06,-2.6716074379429244e-06,-2.6716074379429244e-06,-2.6716074379429244e-06,-7.307231542730275e-05,-7.307231542730275e-05,-7.307232555453513e-05,-5.111869972707073e-05,-5.111869972707073e-05,-5.111869972707073e-05,-0.0001169876471595,-0.0001169876471595,-0.0001169876471595,-0.0001517293213362,-0.0001517293239854,-0.0001517293167104,-4.8470225978314296e-05,-4.8470225978314296e-05,-4.855240705714525e-05,-8.048814297878515e-05
2012-12-04,-0.0012447184930102,-0.0006888107157391,-0.0006888107157391,-0.0006888107157391,-0.0004122758391574,-0.0004122758391574,-0.0004122759235599,-0.0002294018473434,-0.0002294018473434,-0.0002294018473434,-0.0004723702168065,-0.0004723702168065,-0.0004723702168065,-0.0007399394111649,-0.0007399394316843,-0.0007399393753281,-0.000207340229145,-0.000207340229145,-0.000207340229145,-0.0002104858766032,9.895264306170048e-05,-0.0003444122384808,-0.0003444122384808,-0.0003444122384808,-0.000206135914225,-0.000206135914225,-0.0002061359564017,-0.000114705584182,-0.000114705584182,-0.000114705584182,-0.0002361688182761,-0.0002361688182761,-0.0002361688182761,-0.0003699486802494,-0.0003699486904509,-0.0003699486624371,-0.000103675472684,-0.000103675472684,-0.0001036483996539328,-0.00010523103942006173
2012-12-05,-0.0017278573236214,-0.0018324747147355,-0.0018324747147355,-0.0018324747147355,-0.0031793912004618,-0.0031793912004618,-0.0031793913484824,-0.0028586765915318,-0.0028586765915318,-0.0028586765915318,-0.0018594531579958,-0.0018594531579958,-0.0018594531579958,-0.0023574832202369,-0.0023574832584302,-0.0023574831535336,-0.0028199861075396,-0.0028199861075396,-0.0028199861075396,-0.0016691199414166,-0.0010595252954834,-0.0009162542937688,-0.0009162542937688,-0.0009162542937688,-0.0015897553689669,-0.0015897553689669,-0.0015897554429412,-0.0014293945314445,-0.0014293945314445,-0.0014293945314445,-0.0009298118467693,-0.0009298118467693,-0.0009298118467693,-0.0011788437922302,-0.0011788438112203,-0.0011788437590726,-0.0014100486763333,-0.0014100486763333,-0.001409980456639981,-0.0008345677073732238
2012-12-06,0.0025809982090394,0.0016213672898193,0.0016213672898193,0.0016213672898193,0.0026602276891904,0.0026602276891904,0.0026602277846954,0.0024532981980442,0.0024532981980442,0.0024532981980442,0.002875734922894,0.002875734922894,0.002875734922894,0.0031950520902745,0.0031950521147625,0.003195052047507,0.0024283345638917,0.0024283345638917,0.0024283345638917,0.0022951424070807,0.0010139610089903,0.0008107973342692,0.0008107973342692,0.0008107973342692,0.0013302696070396,0.0013302696070396,0.0013302696547685,0.0012268029643716,0.0012268029643716,0.0012268029643716,0.0014379533051482,0.0014379533051482,0.0014379533051482,0.0015976221044853,0.0015976221166609,0.0015976220832261,0.0012143207978474,0.0012143207978474,0.0012142166015547406,0.0011476125914477997
2012-12-07,-0.0018433744405204,-0.0017120021795111,-0.0017120021795111,-0.0017120021795111,-0.0015294726380488,-0.0015294726380488,-0.0015294725663299,-0.0025902656454033,-0.0025902656454033,-0.0025902656454033,-0.0015205046561033,-0.0015205046561033,-0.0015205046561033,-0.0015959853262743,-0.0015959853224939,-0.0015959853328771,-0.0029377267167942,-0.0029377267167942,-0.0029377267167942,-0.0015728444088208,-0.001305463938804,-0.0008560357703205,-0.0008560357703205,-0.0008560357703205,-0.0007648571980234,-0.0007648571980234,-0.0007648571621812,-0.0012952067723165,-0.0012952067723165,-0.0012952067723165,-0.0007603489686337,-0.0007603489686337,-0.0007603489686337,-0.0007980253392346,-0.0007980253373558,-0.0007980253425151,-0.0014690607119369,-0.0014690607119369,-0.0014690314621446099,-0.0007864279474986136
2012-12-10,0.0018484029104515,0.0018317235702347,0.0018317235702347,0.0018317235702347,0.0019916414710927,0.0019916414710927,0.0019916414710927,0.0022852244971787,0.0022852244971787,0.0022852244971787,0.0022005354310099,0.0022005354310099,0.0022005354310099,0.0024596867332939,0.0024596867413149,0.0024596867192858,0.002318363303313,0.002318363303313,0.002318363303313,0.0019031073778961,0.0010048310888863,0.0009158181945108,0.0009158181945108,0.0009158181945108,0.0009957646479985,0.0009957646479985,0.0009957646479985,0.0011425636837349,0.0011425636837349,0.0011425636837349,0.0011002171392828,0.0011002171392828,0.0011002171392828,0.0012298425274925,0.0012298425314807,0.0012298425205292,0.0011591768215166,0.0011591768215166,0.0011592080712337083,0.0009515674340199176
2012-12-11,0.0027829139642367,-9.077662482204207e-05,-9.077662482204207e-05,-9.077662482204207e-05,0.0001099192035891,0.0001099192035891,0.0001099192035891,0.0013810455662097,0.0013810455662097,0.0013810455662097,0.0011920326150807,0.0011920326150807,0.0011920326150807,0.0034617213566523,0.0034617213757064,0.0034617213233749,0.0031259977600401,0.0031259977600401,0.0031259977600401,0.0019276648830357,0.0010307496424928,-4.533580776544533e-05,-4.533580776544533e-05,-4.533580776544533e-05,5.5013261178071815e-05,5.5013261178071815e-05,5.5013261178071815e-05,0.0006905902383116,0.0006905902383116,0.0006905902383116,0.0005960818095966,0.0005960818095966,0.0005960818095966,0.0017308832463052,0.0017308832557789,0.0017308832297635,0.0015630167334592,0.0015630167334592,0.0015629806719197337,0.0009638176459330072
2012-12-12,-0.0001710084347352,-0.002362646107766,-0.002362646107766,-0.002362646107766,-0.0024042455263201,-0.0024042455263201,-0.0024042455263201,-0.0027550274885169,-0.0027550274885169,-0.0027550274885169,-0.0027302900860805,-0.0027302900860805,-0.0027302900860805,-0.0011850644333449,-0.0011850644359118,-0.001185064428862,-0.0011398374294671,-0.0011398374294671,-0.0011398374294671,-0.0014406796574858,-0.0007342365592748,-0.0011814032073393,-0.0011814032073393,-0.0011814032073393,-0.0012022004288848,-0.0012022004288848,-0.0012022004288848,-0.0013775935685053,-0.0013775935685053,-0.0013775935685053,-0.0013652250255112,-0.0013652250255112,-0.0013652250255112,-0.0005925457380531,-0.0005925457393293,-0.0005925457358247,-0.0005699323318253,-0.0005699323318253,-0.0005699596699368925,-0.0007203817846913596
2012-12-13,-0.0037034349830543,-0.0021738936908263,-0.0021738936908263,-0.0021738936908263,-0.0023478989970215,-0.0023478989970215,-0.0023478989970215,-0.003011220553446,-0.003011220553446,-0.003011220553446,-0.0028035096828634,-0.0028035096828634,-0.0028035096828634,-0.0040416883309165,-0.0040416883507164,-0.0040416882963365,-0.0036928238285934,-0.0036928238285934,-0.0036928238285934,-0.0026975155155422,-0.0014067742962408,-0.0010869436298267,-0.0010869436298267,-0.0010869436298267,-0.0011739449436558,-0.0011739449436558,-0.0011739449436558,-0.0015056282593594,-0.0015056282593594,-0.0015056282593594,-0.0014017688510448,-0.0014017688510448,-0.0014017688510448,-0.0020208932556915,-0.0020208932655363,-0.0020208932385021,-0.0018464528800518,-0.0018464528800518,-0.00184635494006824,-0.0013486832173690289
2012-12-14,-0.000162880336646,3.204474437401572e-05,3.204474437401572e-05,3.204474437401572e-05,1.16870586119866e-06,1.16870586119866e-06,1.16870586119866e-06,-0.0004848472762468,-0.0004848472762468,-0.0004848472762468,-0.0003134630035179,-0.0003134630035179,-0.0003134630035179,-0.0013319218408464,-0.0013319218497835,-0.0013319218252377,-0.0010804546741137,-0.0010804546741137,-0.0010804546741137,-0.0005001180268974,-0.0001719352030553,1.595976891821671e-05,1.595976891821671e-05,1.595976891821671e-05,5.125367208425047e-07,5.125367208425047e-07,5.125367208425047e-07,-0.0002425188241012,-0.0002425188241012,-0.0002425188241012,-0.0001568241161012,-0.0001568241161012,-0.0001568241161012,-0.0006659998098347,-0.0006659998142775,-0.0006659998020773,-0.0005402713648633,-0.0005402713648633,-0.0005402925043742624,-0.00025011220619453045
2012-12-17,0.0022614162756917,-0.000823112832535,-0.000823112832535,-0.000823112832535,-0.000823112832535,-0.000823112832535,-0.000823112832535,0.0006478301838568,0.0006478301838568,0.0006478301838568,0.0003875845169318,0.0003875845169318,0.0003875845169318,0.0029079488327146,0.0029079488327146,0.0029079488327146,0.0026076672204886,0.0026076672204886,0.0026076672204886,0.0011070592717044,0.0006382247342127,-0.0004114236978192,-0.0004114236978192,-0.0004114236978192,-0.0004114236978192,-0.0004114236978192,-0.0004114236978192,0.0003240932615915,0.0003240932615915,0.0003240932615915,0.0001939683068072,0.0001939683068072,0.0001939683068072,0.0014540505242726,0.0014540505242726,0.0014540505242726,0.0013039211248502,0.0013039211248502,0.0013038546514745342,0.0005535467659869564
2012-12-18,0.0027045215886418,-0.0021733894257458,-0.0021733894257458,-0.0021733894257458,-0.0021733894257458,-0.0021733894257458,-0.0021733894257458,0.0002449965015132,0.0002449965015132,0.0002449965015132,0.0001345605703912,0.0001345605703912,0.0001345605703912,0.0023568563770932,0.0023568563770932,0.0023568563770932,0.0022198652774791,0.0022198652774791,0.0022198652774791,0.0010660897118188,0.0010081187324131,-0.0009778824252064,-0.0009778824252064,-0.0009778824252064,-0.0009778824252064,-0.0009778824252064,-0.0009778824252064,0.00023137583815,0.00023137583815,0.00023137583815,0.0001761567528288,0.0001761567528288,0.0001761567528288,0.0012872813380619,0.0012872813380619,0.0012872813380619,0.0012187911385104,0.0012187911385104,0.0012187617361929526,0.0006418319817367291
2012-12-19,-0.0003828504191267,-0.0004659704618221,-0.0004659704618221,-0.0004659704618221,-0.0004659704618221,-0.0004659704618221,-0.0004659704618221,-0.000551942507407,-0.000551942507407,-0.000551942507407,-0.0004462679366913,-0.0004462679366913,-0.0004462679366913,-0.0010667922878255,-0.0010667922878255,-0.0010667922878255,-0.000945895675077,-0.000945895675077,-0.000945895675077,-0.000587455330013,-0.0002992180480232,-0.0003417669084625,-0.0003417669084625,-0.0003417669084625,-0.0003417669084625,-0.0003417669084625,-0.0003417669084625,-0.0003847910123617,-0.0003847910123617,-0.0003847910123617,-0.0003319536787758,-0.0003319536787758,-0.0003319536787758,-0.0006421967082304,-0.0006421967082304,-0.0006421967082304,-0.0005817538928404,-0.0005817538928404,-0.0005816828118745399,-0.00040242992312211623
2012-12-20,-0.0001124693962613,-0.0019438623630672,-0.0019438623630672,-0.0019438623630672,-0.0019438623630672,-0.0019438623630672,-0.0019438623630672,-0.0013025762713922,-0.0013025762713922,-0.0013025762713922,-0.0011644618698407,-0.0011644618698407,-0.0011644618698407,-0.0008256710008262,-0.0008256710008262,-0.0008256710008262,-0.0006733287275735,-0.0006733287275735,-0.0006733287275735,-0.0005412455207141,4.825899520821686e-05,-0.0009719284489245,-0.0009719284489245,-0.0009719284489245,-0.0009719284489245,-0.0009719284489245,-0.0009719284489245,-0.0006512833112424,-0.0006512833112424,-0.0006512833112424,-0.000582225222487,-0.000582225222487,-0.000582225222487,-0.0004128533578041,-0.0004128533578041,-0.0004128533578041,-0.000336687989542,-0.000336687989542,-0.00033668228424443836,-0.0002706401122640756
2012-12-21,-0.0019012669245898,0.0021762824817321,0.0028587181252248,0.0028587181252248,0.0024710090824417,0.0031533336062108,0.0031533336062108,0.000449320983072,0.0011099790606055,0.0011099790606055,0.0007133314481633,0.001351481330764,0.001351481330764,-0.0023558685442079,-0.0016838870991728,-0.0016838870991728,-0.0020502906487832,-0.0013989616330064,-0.0013989616330064,0.0001362370507758,0.0004779012157563,0.0020318278590696,0.0023730183827102,0.0023730183827102,0.0021792925969721,0.0025204553411835,0.0025204553411835,0.0011683648682838,0.001498712129639,0.001498712129639,0.0013003606419805,0.001619441908671,0.001619441908671,-0.000234019660937,0.0001020824057056,0.0001020824057056,-8.126623588500248e-05,0.0002444839451694,0.00024443748510938335,0.0010118911953835852
2012-12-24,-0.0014445554208212,-0.0012752554132968,-0.0009549305670492,-0.0009549305670492,-0.0015924559276249,-0.0012721310813771,-0.0012721310813771,-0.0015784729399005,-0.0012581480936528,-0.0012581480936528,-0.0015784729399005,-0.0012581480936528,-0.0012581480936528,-0.0015924559276249,-0.0012721310813771,-0.0012721310813771,-0.0015924559276249,-0.0012721310813771,-0.0012721310813771,-0.0012454234216557,-0.0011226577895502,-0.0010801587889727,-0.0009199979489856,-0.0009199979489856,-0.001238759485851,-0.0010785986458639,-0.0010785986458639,-0.0012318047528155,-0.0010716439128284,-0.0010716439128284,-0.0012318047528155,-0.0010716439128284,-0.0010716439128284,-0.001238759485851,-0.0010785986458639,-0.0010785986458639,-0.001238759485851,-0.0010785986458639,-0.0010784389491068636,-0.001065065571767665
2012-12-26,-0.0002934423460688,-0.0006875424225244,-0.000499125031096,-0.000499125031096,-0.0017834821129409,-0.0015950647215126,-0.0015950647215126,-0.0018279139102236,-0.0016394965187952,-0.0016394965187952,-0.0018279139102236,-0.0016394965187952,-0.0016394965187952,-0.0017834821129409,-0.0015950647215126,-0.0015950647215126,-0.0017834821129409,-0.0015950647215126,-0.0015950647215126,-0.000893991279351,-0.0003900427668206,-0.000373262464603,-0.0002790575431247,-0.0002790575431247,-0.0009212527764536,-0.0008270478549753,-0.0008270478549753,-0.0009434352002577,-0.0008492302787794,-0.0008492302787794,-0.0009434352002577,-0.0008492302787794,-0.0008492302787794,-0.0009212527764536,-0.0008270478549753,-0.0008270478549753,-0.0009212527764536,-0.0008270478549753,-0.0008271287887777756,-0.0004765712365877306
2012-12-27,0.0021545995085983,0.0015311546871312,0.0019374372879454,0.0019374372879454,0.0016287626911619,0.0020350452919764,0.0020350452919764,0.001391675502345,0.0017979581031593,0.0017979581031593,0.001391675502345,0.0017979581031593,0.0017979581031593,0.0016287626911619,0.0020350452919764,0.0020350452919764,0.0016287626911619,0.0020350452919764,0.0020350452919764,0.0020593639576982,0.0019584646514025,0.0015345387875465,0.001737678095826,0.001737678095826,0.0015833581294122,0.0017864974376917,0.0017864974376917,0.0014648093705296,0.0016679486788093,0.0016679486788093,0.0014648093705296,0.0016679486788093,0.0016679486788093,0.0015833581294122,0.0017864974376917,0.0017864974376917,0.0015833581294122,0.0017864974376917,0.0017865296437618028,0.0017986681615935751
2012-12-28,-0.0045830629146038,-0.0033412760508596,-0.004051808734663,-0.004051808734663,-0.0044347346890242,-0.0051591070488474,-0.0051591070488474,-0.0043964687009574,-0.0051330868974951,-0.0051330868974951,-0.0044924560606538,-0.0052200328413325,-0.0052200328413325,-0.0044490130761778,-0.0051766530611591,-0.0051766530611591,-0.0044490130761778,-0.0051766530611591,-0.0051766530611591,-0.0045027764853278,-0.0037870732220611,-0.0033668281673191,-0.0037221322468029,-0.0037221322468029,-0.0039136483268786,-0.004275905206845,-0.004275905206845,-0.0038944704492682,-0.0042628347829106,-0.0042628347829106,-0.0039424317087558,-0.0043062424361903,-0.0043062424361903,-0.0039207368749372,-0.0042845771830937,-0.0042845771830937,-0.0039207368749372,-0.0042845771830937,-0.004284715241038017,-0.0039477893905546235
2012-12-31,0.0102187308679251,0.00594936383478,0.0076069399412594,0.0076069399412594,0.0046924654001341,0.0063500415066137,0.0063500415066137,0.0046924654001341,0.0063500415066137,0.0063500415066137,0.0073068660297139,0.0089644421361934,0.0089644421361934,0.0093870670443636,0.0110446431508433,0.0110446431508433,0.0093870670443636,0.0110446431508433,0.0110446431508433,0.0093782596210876,0.0071459113995946,0.0054314353210132,0.0062602219663692,0.0062602219663692,0.0048030002985546,0.0056317869439104,0.0056317869439104,0.0048030002985546,0.0056317869439104,0.0056317869439104,0.0061101752475425,0.0069389618928985,0.0069389618928985,0.007150315785217,0.007979102430573,0.007979102430573,0.007150315785217,0.007979102430573,0.007979222719434853,0.007146017669230176
2013-01-02,0.0125053816554692,0.0087199310599588,0.0097882529551556,0.0097882529551556,0.0070861835364455,0.008154505431642,0.008154505431642,0.0070861835364455,0.008154505431642,0.008154505431642,0.0109832383562036,0.0120515602514004,0.0120515602514004,0.0130805966540623,0.0141489185492589,0.0141489185492589,0.0130805966540623,0.0141489185492589,0.0141489185492589,0.0119316421327426,0.0085451529303686,0.006939291222419,0.00747346145006,0.00747346145006,0.0061224431660062,0.0066566133936474,0.0066566133936474,0.0061224431660062,0.0066566133936474,0.0066566133936474,0.0080709334818611,0.008605103709502,0.008605103709502,0.0091196066989056,0.0096537769265465,0.0096537769265465,0.0091196066989056,0.0096537769265465,0.009653757438715438,0.008545147379673379
2013-01-03,-0.0073205282531304,-0.0060745967821597,-0.0082616904859704,-0.0082616904859704,-0.0054845932403597,-0.0076716869441705,-0.0076716869441705,-0.0054845932403597,-0.0076716869441705,-0.0076716869441705,-0.0063690721232272,-0.0085561658270379,-0.0085561658270379,-0.0058710492986537,-0.0080581430024645,-0.0080581430024645,-0.0058710492986537,-0.0080581430024645,-0.0080581430024645,-0.0075379628241721,-0.0053853999431457,-0.0046537233028298,-0.0057472656829682,-0.0057472656829682,-0.0043587410776954,-0.0054522834578337,-0.0054522834578337,-0.0043587410776954,-0.0054522834578337,-0.0054522834578337,-0.0048009783536386,-0.0058945207337769,-0.0058945207337769,-0.0045519462065577,-0.0056454885866961,-0.0056454885866961,-0.0045519462065577,-0.0056454885866961,-0.005645503096395776,-0.005385425882587169
2013-01-04,0.0002324280016015,0.0003526786683925,0.0001053727644317,0.0001053727644317,0.0007083766863851,0.0004304350172892,0.0004304350172892,-0.000230415091954,-0.0005788775121318,-0.0005788775121318,-0.0003499621374229,-0.0005964079710513,-0.0005964079710513,0.0001828283061593,-7.28397757455701e-05,-7.283976875038789e-05,0.0001828283061593,-6.308343350969192e-05,-6.308343350969192e-05,0.0004316850217069,0.0007793449016646,0.0007397605107533,0.0006162002751837,0.0006162002751837,0.0009175818261644,0.0007786783714418,0.0007786783714418,0.0004449378022415,0.0002707707716074,0.0002707707716074,0.0003883613725554,0.0002652362086972,0.0002652362086972,0.0006548451505812,0.0005271126727313,0.0005271126762083,0.0006548451505812,0.0005319890958128,0.000532043642479163,0.0007793921792289549
2013-01-07,-0.0041368935893606,-0.003521830096568,-0.0043825104682078,-0.0043825104682078,-0.0029013852260286,-0.0037620655976685,-0.0037620655976685,-0.0029291886781933,-0.0037898690498332,-0.0037898690498332,-0.0036122699431145,-0.0044729503147544,-0.0044729503147544,-0.0036122699431145,-0.0044418906153941,-0.0044418906376638,-0.0036122699431145,-0.0044729503147544,-0.0044729503147544,-0.004349982022471,-0.0042270740727329,-0.0038130162712305,-0.0042433420823285,-0.0042433420823285,-0.0035027751701621,-0.0039331009812602,-0.0039331009812602,-0.0035166508502637,-0.0039469766613617,-0.0039469766613617,-0.0038582013572709,-0.0042885271683689,-0.0042885271683689,-0.0038582013572709,-0.0042730026635008,-0.0042730026745702,-0.0038582013572709,-0.0042885271683689,-0.004288586638354297,-0.004227111235593273
2013-01-08,-0.0028174371251311,-0.0032054079109771,-0.0017687047719796,-0.0017687047719796,-0.0020197410099155,-0.0005830378709179,-0.0005830378709179,-0.0028246046555827,-0.0013879015165852,-0.0013879015165852,-0.0036212778558341,-0.0021845747168365,-0.0021845747168365,-0.0036212778558341,-0.0022107336913821,-0.0022107336726262,-0.0036212778558341,-0.0021845747168365,-0.0021845747168365,-0.0030695850218678,-0.0039545700039966,-0.0040224651522959,-0.0033041118385972,-0.0033041118385972,-0.0034295833262966,-0.0027112300125979,-0.0027112300125979,-0.003832074733197,-0.0031137214194982,-0.0031137214194982,-0.0042304252486835,-0.0035120719349848,-0.0035120719349848,-0.0042304252486835,-0.0035251468943119,-0.0035251468849891,-0.0042304252486835,-0.0035120719349848,-0.00351206915149771,-0.003954561156484626
2013-01-09,0.0030066045839902,0.0030890345137979,0.002618470598114,0.002618470598114,0.0027065407543054,0.0022359768386215,0.0022359768386215,0.0033026397288151,0.0028320758131312,0.0028320758131312,0.0036392146938364,0.0031686507781525,0.0031686507781525,0.0036392146938364,0.00315037964203,0.0031503796551304,0.0036392146938364,0.0031686507781525,0.0031686507781525,0.0031566994656273,0.003144665183586,0.0031108559373018,0.0028755599951273,0.0028755599951273,0.0029195965967323,0.0026843006545578,0.0026843006545578,0.0032176260700307,0.0029823301278559,0.0029823301278559,0.0033859261677102,0.0031506302255355,0.0031506302255355,0.0033859261677102,0.0031414978927346,0.0031414978992463,0.0033859261677102,0.0031506302255355,0.003150824629294835,0.003144832265305819
2013-01-10,0.008425102532763,0.004174569115019,0.0078949942768826,0.0078949942768826,0.0033455322923534,0.0070659574542171,0.0070659574542171,0.0044560789002086,0.0081765040620722,0.0081765040620722,0.005140821782221,0.0088612469440847,0.0088612469440847,0.005140821782221,0.0087802868506376,0.0087802869086859,0.005140821782221,0.0088612469440847,0.0088612469440847,0.0083051898090493,0.0077491009292967,0.0056837824035351,0.0075439941462465,0.0075439941462465,0.0052692510380327,0.0071294627807441,0.0071294627807441,0.0058245623495321,0.0076847740922434,0.0076847740922434,0.0061669291133217,0.0080271408560332,0.0080271408560332,0.0061669291133217,0.0079866701134212,0.0079866701422779,0.0061669291133217,0.0080271408560332,0.00802702204050565,0.007748993468902343
2013-01-11,-0.0020199701821329,-0.0013168010356028,-0.0017066103164412,-0.0017066103164412,-0.0001027609068336,-0.0005062242552128,-0.0005062242552128,0.0004218515824809,1.1873454577315812e-05,1.1873454577315812e-05,-0.0013624421632966,-0.0017520118182728,-0.0017520118182728,-0.0012538233705954,-0.0016477577459247,-0.0016477577502456,-0.0012538233705954,-0.0016537840730876,-0.0016537840730876,-0.0017306326498885,-0.0018427334984364,-0.0016357172526659,-0.0018307391701014,-0.0018307391701014,-0.0010286206134524,-0.0012323344858136,-0.0012323344858136,-0.0007662070162912,-0.0009732002084772,-0.0009732002084772,-0.0016567553136836,-0.0018529818325614,-0.0018529818325614,-0.0016024791207374,-0.0018013068508413,-0.0018013068529881,-0.0016024791207374,-0.0018043176230224,-0.0018043660682818263,-0.0018427837237532385
2013-01-14,0.0014751485430686,0.000139783348708,0.0006593521542284,0.0006593521542284,0.0004539549792637,0.0009735237847843,0.0009735237847843,-0.0005126343967091,6.934408811387627e-06,6.934408811387627e-06,-0.000283724623975,0.0002358441815453,0.0002358441815453,0.000139783348708,0.0006593521542284,0.0006593521542284,0.000139783348708,0.0006593521542284,0.0006593521542284,0.000703635134194,0.0012626012983349,0.0009807131576382,0.0012404912911934,0.0012404912911934,0.0011378924751968,0.0013976706087521,0.0013976706087521,0.0006546050026581,0.0009143831362135,0.0009143831362135,0.0007689868660423,0.0010287649995976,0.0010287649995976,0.0009807131576382,0.0012404912911934,0.0012404912911934,0.0009807131576382,0.0012404912911934,0.0012405083094986225,0.0012626445655725682
2013-01-15,-0.0016307568584712,-0.0025293687273881,-0.0010836122106228,-0.0010836122106228,-0.0015003518465774,-5.459532981211268e-05,-5.459532981211268e-05,-0.0017583403209114,-0.0003125838041461,-0.0003125838041461,-0.0021810245370816,-0.0007352680203163,-0.0007352680203163,-0.0025293687273881,-0.0010836122106228,-0.0010836122106228,-0.0025293687273881,-0.0010836122106228,-0.0010836122106228,-0.0018225405183701,-0.0018764448715229,-0.0022298807698979,-0.001507001709759,-0.001507001709759,-0.0017153846625914,-0.0009925056024525,-0.0009925056024525,-0.001844430344745,-0.0011215512846062,-0.0011215512846062,-0.0020557418146467,-0.0013328627545079,-0.0013328627545079,-0.0022298807698979,-0.001507001709759,-0.001507001709759,-0.0022298807698979,-0.001507001709759,-0.0015070337988827287,-0.0018764971097243732
2013-01-16,-0.0006232084716626,-0.0007260589650892,-0.0001711857383654,-0.0001711857383654,-0.0010386966403072,-0.0004838234135833,-0.0004838234135833,-0.0004583648544915,9.650837223218468e-05,9.650837223218468e-05,-0.0006387713791137,-8.389815238996068e-05,-8.389815238996068e-05,-0.0007260589650892,-0.0001711857383654,-0.0001711857383654,-0.0007260589650892,-0.0001711857383654,-0.0001711857383654,-0.0004453748508059,-0.0011797234315611,-0.0013200600109518,-0.0010426294646828,-0.0010426294646828,-0.0014764089605672,-0.0011989784142981,-0.0011989784142981,-0.0011862086565856,-0.0009087781103166,-0.0009087781103166,-0.0012764033377175,-0.0009989727914483,-0.0009989727914483,-0.0013200600109518,-0.0010426294646828,-0.0010426294646828,-0.0013200600109518,-0.0010426294646828,-0.0010427418872217542,-0.0011798321710165816
2013-01-17,0.0049856359979942,0.0047703277003998,0.0048692132140886,0.0048692132140886,0.0032829966488236,0.0033818821625124,0.0033818821625124,0.0034223576150875,0.0035212431287765,0.0035212431287765,0.0043339335011713,0.0044328190148601,0.0044328190148601,0.0047703277003998,0.0048692132140886,0.0048692132140886,0.0047703277003998,0.0048692132140886,0.0048692132140886,0.0052855747379629,0.0049753596169781,0.0047177417913957,0.0047671987715636,0.0047671987715636,0.0039741286177557,0.0040235855979235,0.0040235855979235,0.0040438022749844,0.0040932592551523,0.0040932592551523,0.0044995655324875,0.0045490225126556,0.0045490225126556,0.0047177417913957,0.0047671987715636,0.0047671987715636,0.0047177417913957,0.0047671987715636,0.00476735846409837,0.004975519272464313
