date,return,nav,weight,top_pair,direction,holding,dk_execution_turnover,dk_execution_cost
2015-05-07,0.0018849462122116911,2.4992874131943004,0.6904661953293358,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0
2015-05-08,0.01200364032214174,2.529287960363941,1.092529728673261,ZZ1000/CYB,-1,ZZ1000/CYB_-1,2.185059457346522,0.001092529728673261
2015-05-11,0.010854664804011538,2.5567425333665135,0.8117025393292213,ZZ500/CYB,-1,ZZ500/CYB_-1,2.185059457346522,0.001092529728673261
2015-05-12,0.00890975113110093,2.5795224730451096,0.8117025393292213,ZZ500/CYB,-1,ZZ500/CYB_-1,0.0,0.0
2015-05-13,-0.0022518543946256075,2.5737137640281476,0.45811980704721883,SZ50/CYB,-1,SZ50/CYB_-1,1.6234050786584426,0.0008117025393292213
2015-05-14,-0.005399579781863784,2.5598167912235965,0.45811980704721883,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2015-05-15,0.010527581437795641,2.5867654709590395,0.45811980704721883,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2015-05-18,0.0286758012039523,2.660943043365509,0.45811980704721883,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2015-05-19,-0.0004581198070472414,2.659724012651919,0.0,SZ50/CYB,0,none_0,0.9162396140944377,0.0004581198070472188
2015-05-20,0.0,2.659724012651919,0.0,SZ50/CYB,0,none_0,0.0,0.0
2015-05-21,0.0,2.659724012651919,0.0,SZ50/CYB,0,none_0,0.0,0.0
2015-05-22,0.0,2.659724012651919,0.0,SZ50/CYB,0,none_0,0.0,0.0
2015-05-25,0.0,2.659724012651919,0.0,SZ50/CYB,0,none_0,0.0,0.0
2015-05-26,0.016650034012769988,2.7040085079271545,0.58030724272073,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,1.16061448544146,0.00058030724272073
2015-05-27,0.015019288184883628,2.7446207909620894,0.58030724272073,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2015-05-28,0.005567785349385623,2.7599022503916273,0.58030724272073,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2015-05-29,0.011894213175080548,2.79272911610017,0.58030724272073,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2015-06-01,0.00477209252521793,2.80605627784007,0.58030724272073,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2015-06-02,0.02229950915900436,2.8686299555084465,0.58030724272073,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2015-06-03,-0.0005803072427207345,2.8669652687685794,0.0,SZ50/ZZ1000,0,none_0,1.16061448544146,0.00058030724272073
2015-06-04,0.0,2.8669652687685794,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0
2015-06-05,0.0,2.8669652687685794,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0
2015-06-08,0.0,2.8669652687685794,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0
2015-06-09,0.006776530913462864,2.886393347540214,0.6539847864791362,SZ50/ZZ500,-1,SZ50/ZZ500_-1,1.3079695729582723,0.0006539847864791362
2015-06-10,0.019894359590594046,2.9438162947160773,0.6539847864791362,SZ50/ZZ500,-1,SZ50/ZZ500_-1,0.0,0.0
2015-06-11,0.004029262435059078,2.9556777031280914,0.6763798018862497,ZZ500/CYB,1,ZZ500/CYB_1,1.3527596037724994,0.0006763798018862497
2015-06-12,0.004107886276499828,2.967819291002528,0.6763798018862497,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0
2015-06-15,0.02284905776303159,3.0356311654128842,0.6763798018862497,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0
2015-06-16,-0.0077582803674891565,3.0120798877393233,0.6763798018862497,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0
2015-06-17,-0.014664559471733285,2.9679090630919585,0.6763798018862497,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0
2015-06-18,0.020317268763527574,3.028208869192507,0.6763798018862497,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0
2015-06-19,-0.010304007027621909,2.9970061837232405,0.6763798018862497,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0
2015-06-23,-0.012082612222612421,2.960794520176541,0.6763798018862497,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0
2015-06-24,0.016961247059630313,3.0110132875260547,0.6763798018862497,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0
2015-06-25,0.007909638596031332,3.034829314438234,0.5130896630855191,HS300/CYB,1,HS300/CYB_1,1.3527596037724994,0.0006763798018862497
2015-06-26,0.005342750777577843,3.051043651117765,0.5130896630855191,HS300/CYB,1,HS300/CYB_1,0.0,0.0
2015-06-29,0.023455182812088582,3.1226064377223945,0.5130896630855191,HS300/CYB,1,HS300/CYB_1,0.0,0.0
2015-06-30,0.003508663376305954,3.1335626125690483,0.45811980704721883,SZ50/CYB,1,SZ50/CYB_1,1.0261793261710381,0.0005130896630855191
2015-07-01,-0.005360696113848151,3.1167645356493496,0.45811980704721883,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2015-07-02,0.014494242394154089,3.1619396763145544,0.45811980704721883,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2015-07-03,-0.014660620345601338,3.115583679164413,0.45811980704721883,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2015-07-06,0.04935461630170601,3.26935211620543,0.45811980704721883,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2015-07-07,0.0375834008053213,3.3922254871625044,0.47922625542007075,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.9584525108401415,0.00047922625542007075
2015-07-08,-0.00047922625542007324,3.390599843644751,0.0,SZ50/ZZ1000,0,none_0,0.9584525108401415,0.00047922625542007075
2015-07-09,0.013673257847794273,3.4369603895655967,0.37898104388167,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.75796208776334,0.00037898104388166997
2015-07-10,0.00366948002472256,3.4495722470608703,0.37898104388167,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0
2015-07-13,-0.0003789810438816765,3.448264924569734,0.0,SZ50/ZZ1000,0,none_0,0.75796208776334,0.00037898104388166997
2015-07-14,-0.02719056216198157,3.35450466278724,0.37898104388167,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.75796208776334,0.00037898104388166997
2015-07-15,0.015339007529604487,3.405959435067827,0.37898104388167,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0
2015-07-16,-0.006241539373843863,3.384701005148136,0.37898104388167,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0
2015-07-17,-0.012086435209778146,3.3437920357449418,0.37898104388167,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0
2015-07-20,-0.015009914796862645,3.2936020021899823,0.37898104388167,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0
2015-07-21,-0.010083789241406294,3.260390013754825,0.37898104388167,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0
2015-07-22,-0.01075833072818233,3.2253136596839878,0.37898104388167,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0
2015-07-23,-0.0003789810438816765,3.224091326946395,0.0,SZ50/ZZ1000,0,none_0,0.75796208776334,0.00037898104388166997
2015-07-24,0.0,3.224091326946395,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0
2015-07-27,-0.003783371429671112,3.2118933919333754,0.7424218029962796,ZZ1000/CYB,-1,ZZ1000/CYB_-1,1.4848436059925592,0.0007424218029962795
2015-07-28,-0.006820242899278295,3.189987498833803,0.3695147965187164,SZ50/ZZ500,-1,SZ50/ZZ500_-1,2.223873199029992,0.001111936599514996
2015-07-29,0.011210758654478958,3.225749678794034,0.3695147965187164,SZ50/ZZ500,-1,SZ50/ZZ500_-1,0.0,0.0
2015-07-30,-0.0008812941326565848,3.2229068445286937,0.3695147965187164,SZ50/ZZ500,-1,SZ50/ZZ500_-1,0.0,0.0
2015-07-31,-0.008931617336656483,3.1941210738816723,0.37898104388167,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.75796208776334,0.00037898104388166997
2015-08-03,-0.023391606308065027,3.119405451221138,0.37898104388167,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2015-08-04,0.01111732281534783,3.1540848886143196,0.3695147965187164,SZ50/ZZ500,-1,SZ50/ZZ500_-1,0.75796208776334,0.00037898104388166997
2015-08-05,0.002165486527370364,3.1609150169467966,0.3695147965187164,SZ50/ZZ500,-1,SZ50/ZZ500_-1,0.0,0.0
2015-08-06,0.0006716664812087547,3.163038097613629,0.3695147965187164,SZ50/ZZ500,-1,SZ50/ZZ500_-1,0.0,0.0
2015-08-07,0.005062582506249802,3.1790512389532095,0.3695147965187164,SZ50/ZZ500,-1,SZ50/ZZ500_-1,0.0,0.0
2015-08-10,-0.0029941265378270465,3.1695327572735477,0.7833247281441703,ZZ500/CYB,1,ZZ500/CYB_1,1.5666494562883406,0.0007833247281441703
2015-08-11,0.0061086729542572105,3.1888943963055367,0.7833247281441703,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0
2015-08-12,0.013074570447457967,3.2305878207395375,0.7833247281441703,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0
2015-08-13,7.141806831101327e-05,3.2308185430812038,0.7833247281441703,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0
2015-08-14,0.011323163441459894,3.2674016294942114,0.7833247281441703,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0
2015-08-17,0.02540765424643343,3.3504186403806338,1.0043076567244495,ZZ500/CYB,1,ZZ500/CYB_1,0.4419658571605585,0.00022098292858027923
2015-08-18,-0.013990617310967068,3.3035442153515375,1.0043076567244495,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0
2015-08-19,-0.004563407838034883,3.2884687957859073,1.0043076567244495,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0
2015-08-20,-0.010923720619316457,3.252546481395402,1.0043076567244495,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0
2015-08-21,0.013304354409886976,3.2958195125185172,1.220376877550148,ZZ1000/CYB,1,ZZ1000/CYB_1,2.440753755100296,0.001220376877550148
2015-08-24,0.005460450731541444,3.3138161725866775,0.37898104388167,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,2.440753755100296,0.001220376877550148
2015-08-25,-0.0012756363652237646,3.3095889481692593,0.37898104388167,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2015-08-26,-0.029339613300971568,3.212486888244804,0.5058130500248612,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.25366401228638247,0.00012683200614319124
2015-08-27,-0.022904540983690658,3.138906350653432,0.5058130500248612,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2015-08-28,0.015231777418176717,3.1867174735230863,0.5058130500248612,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2015-08-31,0.0014536301339096447,3.191349782070856,1.220376877550148,ZZ1000/CYB,1,ZZ1000/CYB_1,2.440753755100296,0.001220376877550148
2015-09-01,-0.012523983169113406,3.151381371113447,1.220376877550148,ZZ1000/CYB,1,ZZ1000/CYB_1,0.0,0.0
2015-09-02,0.009896865590445003,3.182570168967589,0.45984738650244283,SZ50/CYB,1,SZ50/CYB_1,2.440753755100296,0.001220376877550148
2015-09-07,-0.00045984738650239887,3.1811066723930286,0.0,SZ50/CYB,0,none_0,0.9196947730048857,0.00045984738650244283
2015-09-08,-0.01664834012290317,3.1281465265437927,0.45984738650244283,SZ50/CYB,1,SZ50/CYB_1,0.9196947730048857,0.00045984738650244283
2015-09-09,-0.006784771368251508,3.106922767554803,0.47200970996060465,SZ50/ZZ500,1,SZ50/ZZ500_1,0.9440194199212093,0.00047200970996060464
2015-09-10,0.0073954747504973994,3.1298999364339997,0.47200970996060465,SZ50/ZZ500,1,SZ50/ZZ500_1,0.0,0.0
2015-09-11,-0.006682771892223993,3.108983529113325,0.47200970996060465,SZ50/ZZ500,1,SZ50/ZZ500_1,0.0,0.0
2015-09-14,0.03928431065652993,3.2311178038970474,0.47200970996060465,SZ50/ZZ500,1,SZ50/ZZ500_1,0.0,0.0
2015-09-15,0.015441157487500412,3.281010002767688,0.47200970996060465,SZ50/ZZ500,1,SZ50/ZZ500_1,0.0,0.0
2015-09-16,-0.016668064818864736,3.2263219153702125,0.47200970996060465,SZ50/ZZ500,1,SZ50/ZZ500_1,0.0,0.0
2015-09-17,-0.0006581753747729735,3.2241984297344253,0.47200970996060465,SZ50/ZZ500,1,SZ50/ZZ500_1,0.0,0.0
2015-09-18,-0.004758239069143078,3.2088569227993933,0.47200970996060465,SZ50/ZZ500,1,SZ50/ZZ500_1,0.0,0.0
2015-09-21,-0.013379298919088733,3.165924666840673,0.47200970996060465,SZ50/ZZ500,1,SZ50/ZZ500_1,0.0,0.0
2015-09-22,0.0014373721927090077,3.170475278921001,0.47200970996060465,SZ50/ZZ500,1,SZ50/ZZ500_1,0.0,0.0
2015-09-23,-0.007049059684857473,3.148126409450522,0.47200970996060465,SZ50/ZZ500,1,SZ50/ZZ500_1,0.0,0.0
2015-09-24,-0.002017253842214295,3.1417758393552817,1.135514715313429,ZZ500/CYB,-1,ZZ500/CYB_-1,2.271029430626858,0.0011355147153134292
2015-09-25,-0.008979777964824964,3.1135633899026196,1.135514715313429,ZZ500/CYB,-1,ZZ500/CYB_-1,0.0,0.0
2015-09-28,0.022844612045596735,3.184691537624318,0.5132211451581442,HS300/CYB,-1,HS300/CYB_-1,2.271029430626858,0.0011355147153134292
2015-09-29,0.0043843806821388664,3.198654437680449,0.5132211451581442,HS300/CYB,-1,HS300/CYB_-1,0.0,0.0
2015-09-30,-0.007779378355742939,3.1737708945804566,0.5132211451581442,HS300/CYB,-1,HS300/CYB_-1,0.0,0.0
2015-10-08,0.011538469215891078,3.2103913523458645,0.5132211451581442,HS300/CYB,-1,HS300/CYB_-1,0.0,0.0
2015-10-09,-0.0006200238965411442,3.208400832990161,0.5132211451581442,HS300/CYB,-1,HS300/CYB_-1,0.0,0.0
2015-10-12,0.005245735304149957,3.2252312545096418,0.35423230060712135,SZ50/CYB,-1,SZ50/CYB_-1,1.0264422903162884,0.0005132211451581442
2015-10-13,0.005798260545001543,3.243931985641171,0.35423230060712135,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2015-10-14,-0.0029443096104468935,3.2343808455202114,0.35423230060712135,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2015-10-15,0.00838214537636861,3.261491895969904,0.35423230060712135,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2015-10-16,0.0025661573252269143,3.2698613972899153,0.35423230060712135,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2015-10-19,-0.0014223785824076796,3.2652104164709685,0.35423230060712135,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2015-10-20,0.008446185559452202,3.2927889895391385,0.35423230060712135,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2015-10-21,-0.02397289120584889,3.2138513173290995,0.35423230060712135,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2015-10-22,0.018429077497387647,3.273079632321239,0.35423230060712135,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2015-10-23,0.009712735195892108,3.3048701880650433,0.35423230060712135,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2015-10-26,-0.002435406712247734,3.296821485025922,0.35423230060712135,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2015-10-27,0.005130846595281291,3.3137369703176174,0.35423230060712135,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2015-10-28,-0.004966672008536177,3.2972787256634892,0.35423230060712135,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2015-10-29,0.0005192592636806825,3.2989908681867273,0.35423230060712135,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2015-10-30,-0.0018605267584410612,3.292853007400613,0.35423230060712135,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2015-11-02,-0.0015737168148172165,3.287670989254145,0.35423230060712135,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2015-11-03,-0.00035423230060716016,3.2865063899959823,0.0,SZ50/CYB,0,none_0,0.7084646012142427,0.00035423230060712134
2015-11-04,0.0,3.2865063899959823,0.0,SZ50/CYB,0,none_0,0.0,0.0
2015-11-05,0.0,3.2865063899959823,0.0,SZ50/CYB,0,none_0,0.0,0.0
2015-11-06,0.0,3.2865063899959823,0.0,SZ50/CYB,0,none_0,0.0,0.0
2015-11-09,0.0,3.2865063899959823,0.0,SZ50/CYB,0,none_0,0.0,0.0
2015-11-10,0.0,3.2865063899959823,0.0,SZ50/CYB,0,none_0,0.0,0.0
2015-11-11,0.0,3.2865063899959823,0.0,SZ50/CYB,0,none_0,0.0,0.0
2015-11-12,0.0,3.2865063899959823,0.0,SZ50/CYB,0,none_0,0.0,0.0
2015-11-13,0.0,3.2865063899959823,0.0,SZ50/CYB,0,none_0,0.0,0.0
2015-11-16,0.0,3.2865063899959823,0.0,SZ50/CYB,0,none_0,0.0,0.0
2015-11-17,0.0,3.2865063899959823,0.0,SZ50/CYB,0,none_0,0.0,0.0
2015-11-18,-0.0075051202494480496,3.261840764338483,0.5667568007459431,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,1.1335136014918863,0.0005667568007459432
2015-11-19,0.010759901684242124,3.2969378502724185,0.5667568007459431,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2015-11-20,0.011748562194702217,3.3356721296584118,0.5667568007459431,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2015-11-23,-0.003091242636939606,3.3253607577483604,0.5667568007459431,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2015-11-24,0.008539127254810541,3.353756436426927,0.5667568007459431,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2015-11-25,0.010126594055975824,3.3877185664212384,0.5667568007459431,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2015-11-26,-0.002017698870155349,3.380883170497366,0.5667568007459431,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2015-11-27,-0.009733892568750013,3.3479740169282497,0.5667568007459431,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2015-11-30,0.003412915324711996,3.3594003687573615,0.5667568007459431,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2015-12-01,-0.004677342443804355,3.3436873028268406,0.5667568007459431,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2015-12-02,-0.03503315675293739,3.2265473814141012,0.5667568007459431,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2015-12-03,0.015503740084051643,3.276570933384423,0.5667568007459431,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2015-12-04,0.003938662172016549,3.2894762393736734,1.4179397935085847,ZZ1000/CYB,1,ZZ1000/CYB_1,2.8358795870171694,0.0014179397935085848
2015-12-07,-0.008284025975731857,3.262226132760149,1.3674066276840688,ZZ500/CYB,1,ZZ500/CYB_1,2.8358795870171694,0.0014179397935085848
2015-12-08,-0.012413606043283454,3.2217301427239606,1.3674066276840688,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0
2015-12-09,0.006548950326484837,3.2428290933939987,1.3674066276840688,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0
2015-12-10,-0.018607494900743204,3.182488167574688,1.3674066276840688,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0
2015-12-11,0.0019089461929375773,3.1885633662462487,0.677905730733651,HS300/CYB,1,HS300/CYB_1,2.7348132553681377,0.0013674066276840688
2015-12-14,0.009762797143785695,3.2196926635710175,0.677905730733651,HS300/CYB,1,HS300/CYB_1,0.0,0.0
2015-12-15,-0.012207825243571557,3.1803872181961332,0.677905730733651,HS300/CYB,1,HS300/CYB_1,0.0,0.0
2015-12-16,-0.005940769877014529,3.1614932696130316,0.677905730733651,HS300/CYB,1,HS300/CYB_1,0.0,0.0
2015-12-17,-0.0048506584506128325,3.1461579455682274,0.677905730733651,HS300/CYB,1,HS300/CYB_1,0.0,0.0
2015-12-18,0.003469998973504085,3.157075110409831,0.677905730733651,HS300/CYB,1,HS300/CYB_1,0.0,0.0
2015-12-21,0.017722160102394025,3.2130253009717973,0.677905730733651,HS300/CYB,1,HS300/CYB_1,0.0,0.0
2015-12-22,-0.0004901794984082386,3.211450341841394,0.677905730733651,HS300/CYB,1,HS300/CYB_1,0.0,0.0
2015-12-23,0.011536520914520176,3.24849930587599,0.677905730733651,HS300/CYB,1,HS300/CYB_1,0.0,0.0
2015-12-24,-0.009366940346754893,3.218070806661375,0.677905730733651,HS300/CYB,1,HS300/CYB_1,0.0,0.0
2015-12-25,0.001812432602991354,3.223903343110103,0.677905730733651,HS300/CYB,1,HS300/CYB_1,0.0,0.0
2015-12-28,-0.005159361390512984,3.207270060674915,0.677905730733651,HS300/CYB,1,HS300/CYB_1,0.0,0.0
2015-12-29,0.0026756338702709215,3.215851541080363,0.677905730733651,HS300/CYB,1,HS300/CYB_1,0.0,0.0
2015-12-30,-0.006722919123964166,3.194231631255004,0.677905730733651,HS300/CYB,1,HS300/CYB_1,0.0,0.0
2015-12-31,0.009835326962156055,3.225647943741258,0.5646821087584295,SZ50/CYB,1,SZ50/CYB_1,1.355811461467302,0.000677905730733651
2016-01-04,0.01128889159560953,3.262061933703754,0.5646821087584295,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2016-01-05,0.0212786649228065,3.3314742565484785,0.5646821087584295,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2016-01-06,-0.004775797468509091,3.3155638102276512,0.5646821087584295,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2016-01-07,0.015070450973895477,3.365530852080509,0.5646821087584295,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2016-01-08,0.011988899355403815,3.4058798627436087,0.5646821087584295,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2016-01-11,0.010529033265776144,3.4417404851176734,0.5646821087584295,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2016-01-12,-0.008070109072054077,3.4139652640050695,0.5646821087584295,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2016-01-13,0.01622210563796611,3.4693469691621064,0.5646821087584295,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2016-01-14,-0.02446406027917558,3.3844726557791494,0.5646821087584295,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2016-01-15,-7.042827624526016e-05,3.3842342932040035,0.5646821087584295,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2016-01-18,-0.017763384512664793,3.3241188381728746,0.6761337481842064,SZ50/ZZ1000,1,SZ50/ZZ1000_1,1.3522674963684127,0.0006761337481842064
2016-01-19,-0.008097269816462638,3.2972025510382026,0.6761337481842064,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0
2016-01-20,-0.007258594441323929,3.2732694949293175,0.6761337481842064,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0
2016-01-21,0.015163784610784825,3.3229046485234783,0.6761337481842064,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0
2016-01-22,-0.004089769392229048,3.3093147347986513,0.6761337481842064,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0
2016-01-25,-0.007752808622760399,3.2836582509872763,0.6761337481842064,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0
2016-01-26,0.015217731260877443,3.3336280798033635,0.6761337481842064,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0
2016-01-27,0.007704536760872571,3.3593121398912857,0.6761337481842064,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0
2016-01-28,0.01902431156682427,3.423220740690793,0.6761337481842064,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0
2016-01-29,-0.005811697163358054,3.4033260184225718,0.6761337481842064,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0
2016-02-01,-0.0037888607602124535,3.3904312900171605,0.6761337481842064,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0
2016-02-02,-0.0006761337481842045,3.3881389050010804,0.0,SZ50/ZZ1000,0,none_0,1.3522674963684127,0.0006761337481842064
2016-02-03,-0.0011988518618516464,3.3840770283666077,1.4179397935085847,ZZ1000/CYB,-1,ZZ1000/CYB_-1,2.8358795870171694,0.0014179397935085848
2016-02-04,-0.008374036678967633,3.355738643206614,1.4179397935085847,ZZ1000/CYB,-1,ZZ1000/CYB_-1,0.0,0.0
2016-02-05,-0.0067711446839267,3.333016451332018,1.3644008540155672,ZZ500/CYB,-1,ZZ500/CYB_-1,2.8358795870171694,0.0014179397935085848
2016-02-15,0.010662085703875945,3.3685533583885485,0.7907967863233006,HS300/CYB,-1,HS300/CYB_-1,2.7288017080311344,0.0013644008540155672
2016-02-16,0.008043675446993914,3.3956489083293073,0.6704036219362488,SZ50/CYB,-1,SZ50/CYB_-1,1.5815935726466013,0.0007907967863233006
2016-02-17,-0.0004537580079950754,3.394108105444813,0.6704036219362488,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2016-02-18,-0.005672407430231452,3.374855341408479,0.6704036219362488,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2016-02-19,0.007872125315399714,3.4014226255773927,0.6704036219362488,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2016-02-22,-0.00616613384763709,3.380448998395701,0.6704036219362488,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2016-02-23,-0.0002472533025957846,3.379613171216591,0.6704036219362488,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2016-02-24,-0.008267176882060356,3.3516733113372026,0.6704036219362488,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2016-02-25,-0.014954449070745945,3.301550883501032,0.6704036219362488,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0
2016-02-26,-0.011785250762956112,3.262641278432313,0.6761337481842064,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,1.3522674963684127,0.0006761337481842064
2016-02-29,-0.03887697919894395,3.1357996413170843,0.6761337481842064,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2016-03-01,0.005254878285066544,3.152277886758561,0.6761337481842064,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0
2016-03-02,0.011947826779433068,3.1899407569101896,0.8259869041003262,SZ50/ZZ500,-1,SZ50/ZZ500_-1,1.6519738082006523,0.0008259869041003262
2016-03-03,0.01138378147391439,3.226254345401588,1.3644008540155672,ZZ500/CYB,1,ZZ500/CYB_1,2.7288017080311344,0.0013644008540155672
2016-03-04,0.03427007040063246,3.336818308948847,1.5,ZZ500/CYB,1,ZZ500/CYB_1,0.2711982919688656,0.0001355991459844328
2016-03-07,-0.018043795330333512,3.2766094423276644,0.5318536526984735,SZ50/CYB,1,SZ50/CYB_1,3.0,0.0015
2016-03-08,-0.011413583277718686,3.2392115875890983,0.5318536526984735,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
2016-03-09,0.00752096336704744,3.2635735792774714,0.5318536526984735,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0
