date,return_net,microcap_nav,microcap_peak,microcap_drawdown,prior_drawdown_for_signal,daily_signal_microcap_weight,month_end_executed_microcap_weight
2011-12-08,0.0017281559229676,1.1248971994826782,1.176375790652158,-0.04376032861143897,-0.04541000895846303,0.15,0.2
2011-12-09,0.0020762935477316,1.1272328162798255,1.176375790652158,-0.04177489435164983,-0.04376032861143897,0.15,0.2
2011-12-12,0.0012134897250268,1.1286007017200943,1.176375790652158,-0.04061209803168264,-0.04177489435164983,0.15,0.2
2011-12-13,-0.0100280591876799,1.1172830270839882,1.176375790652158,-0.050232896696564944,-0.04061209803168264,0.15,0.2
2011-12-14,-0.0008500186945761,1.1163333156238342,1.176375790652158,-0.05104021648986623,-0.050232896696564944,0.15,0.2
2011-12-15,-0.0056068598638711,1.1100741911617609,1.176375790652158,-0.05636090101245694,-0.05104021648986623,0.15,0.2
2011-12-16,-0.0088977029338362,1.1001970807742851,1.176375790652158,-0.06475712139200085,-0.05636090101245694,0.15,0.2
2011-12-19,0.0,1.1001970807742851,1.176375790652158,-0.06475712139200085,-0.06475712139200085,0.15,0.2
2011-12-20,-0.0044999999999999,1.095246193910801,1.176375790652158,-0.06896571434573684,-0.06475712139200085,0.15,0.2
2011-12-21,-0.0059665119919135,1.0887113943607345,1.176375790652158,-0.07452074157597555,-0.06896571434573684,0.15,0.2
2011-12-22,-0.0126751843639509,1.0749117767180782,1.176375790652158,-0.0862513618015126,-0.07452074157597555,0.15,0.2
2011-12-23,0.0058416190175525,1.0811910017951458,1.176375790652158,-0.08091359037934953,-0.0862513618015126,0.15,0.2
2011-12-26,-0.0069995071954784,1.0736231975983943,1.176375790652158,-0.08734674231675554,-0.08091359037934953,0.15,0.2
2011-12-27,-0.0151729575687764,1.0573331583763799,1.176375790652158,-0.10119439147058895,-0.08734674231675554,0.15,0.2
2011-12-28,-0.0056425274299367,1.0513671270276597,1.176375790652158,-0.10626592677089697,-0.10119439147058895,0.1,0.2
2011-12-29,0.0001925193584075,1.051569535552406,1.176375790652158,-0.1060938656605318,-0.10626592677089697,0.1,0.2
2011-12-30,-0.0045611987704917,1.046773117879758,1.176375790652158,-0.11017114922141591,-0.1060938656605318,0.1,0.1
2012-01-04,-6.14754098360315e-05,1.0467087670733308,1.176375790652158,-0.11022585181470157,-0.11017114922141591,0.1,0.1
2012-01-05,-0.0045611987704917,1.041934520331893,1.176375790652158,-0.11428428856541961,-0.11022585181470157,0.1,0.1
2012-01-06,0.0,1.041934520331893,1.176375790652158,-0.11428428856541961,-0.11428428856541961,0.1,0.1
2012-01-09,0.0,1.041934520331893,1.176375790652158,-0.11428428856541961,-0.11428428856541961,0.1,0.1
2012-01-10,0.0,1.041934520331893,1.176375790652158,-0.11428428856541961,-0.11428428856541961,0.1,0.1
2012-01-11,-0.0044999999999999,1.0372458149903996,1.176375790652158,-0.11827000926687514,-0.11428428856541961,0.1,0.1
2012-01-12,-0.0010908707933063,1.0361143138253475,1.176375790652158,-0.11923186276134812,-0.11827000926687514,0.1,0.1
2012-01-13,-0.0045611987704917,1.0313883904910386,1.176375790652158,-0.12324922130600913,-0.11923186276134812,0.1,0.1
2012-01-16,-6.14754098360315e-05,1.031324985467033,1.176375790652158,-0.12330311991945342,-0.12324922130600913,0.1,0.1
2012-01-17,-6.14754098360315e-05,1.0312615843408772,1.176375790652158,-0.12335701521945841,-0.12330311991945342,0.1,0.1
2012-01-18,-6.14754098360315e-05,1.0311981871123317,1.176375790652158,-0.12341090720622772,-0.12335701521945841,0.1,0.1
2012-01-19,0.0041659768300179,1.0354941348669982,1.176375790652158,-0.1197590573562024,-0.12341090720622772,0.1,0.1
2012-01-20,0.0065536861338226,1.0422804384203308,1.176375790652158,-0.11399023449597467,-0.1197590573562024,0.1,0.1
2012-01-30,0.0096668729710847,1.0523560310187867,1.176375790652158,-0.10542529064170669,-0.11399023449597467,0.1,0.1
2012-01-31,0.0082039439531897,1.0609895009160661,1.176375790652158,-0.09808624986419012,-0.10542529064170669,0.1,0.1
2012-02-01,0.0087945166293967,1.070320390725488,1.176375790652158,-0.09015435439033914,-0.09808624986419012,0.15,0.1
2012-02-02,0.0043265508883114,1.0749511863627592,1.176375790652158,-0.08621786090410022,-0.09015435439033914,0.15,0.1
2012-02-03,0.0138915076285575,1.0898838789684444,1.176375790652158,-0.07352404934800993,-0.08621786090410022,0.15,0.1
2012-02-06,0.0045707926552358,1.0948655121974933,1.176375790652158,-0.0692893198775173,-0.07352404934800993,0.15,0.1
2012-02-07,-0.0076354752750628,1.0865056936495903,1.176375790652158,-0.0763957382638294,-0.0692893198775173,0.15,0.1
2012-02-08,0.0034088256157334,1.0902094020897433,1.176375790652158,-0.0732473323976226,-0.0763957382638294,0.15,0.1
2012-02-09,0.0015748760718656,1.0919263467904174,1.176375790652158,-0.07178781179687788,-0.0732473323976226,0.15,0.1
2012-02-10,0.0064149071461736,1.0989309529155387,1.176375790652158,-0.06583341679760812,-0.07178781179687788,0.15,0.1
2012-02-13,0.0015146797552865,1.1005954813823775,1.176375790652158,-0.06441845358596632,-0.06583341679760812,0.15,0.1
2012-02-14,0.0047987807510028,1.105876997793076,1.176375790652158,-0.0599288028700411,-0.06441845358596632,0.15,0.1
2012-02-15,0.0061164944058076,1.1126410882635887,1.176375790652158,-0.05417886265173488,-0.0599288028700411,0.15,0.1
2012-02-16,-0.006449850150705,1.1054647199727712,1.176375790652158,-0.0602792672570005,-0.05417886265173488,0.15,0.1
2012-02-17,-0.0066013160546459,1.0981671979689702,1.176375790652158,-0.06648266081694054,-0.0602792672570005,0.15,0.1
2012-02-20,0.0048167675738064,1.103456814118765,1.176375790652158,-0.06198612476797749,-0.06648266081694054,0.15,0.1
2012-02-21,0.0096149134167757,1.1140664558456683,1.176375790652158,-0.05296720257388721,-0.06198612476797749,0.15,0.1
2012-02-22,0.0066359333295837,1.121459326571386,1.176375790652158,-0.04668275606923833,-0.05296720257388721,0.15,0.1
2012-02-23,0.0054953060106675,1.1276220887494128,1.176375790652158,-0.041443986088592566,-0.04668275606923833,0.15,0.1
2012-02-24,0.0005128318014722,1.128200369216566,1.176375790652158,-0.04095240808116629,-0.041443986088592566,0.15,0.1
2012-02-27,-0.0045611987704917,1.1230544230796273,1.176375790652158,-0.045326814778269386,-0.04095240808116629,0.15,0.1
2012-02-28,-6.14754098360315e-05,1.1229853828487004,1.176375790652158,-0.04538550370359029,-0.045326814778269386,0.15,0.1
2012-02-29,-6.14754098360315e-05,1.12291634686205,1.176375790652158,-0.04544418902098546,-0.04538550370359029,0.15,0.15
2012-03-01,-6.14754098360315e-05,1.1228473151194152,1.176375790652158,-0.045502870730676714,-0.04544418902098546,0.15,0.15
2012-03-02,-6.14754098360315e-05,1.122778287620535,1.176375790652158,-0.04556154883288577,-0.045502870730676714,0.15,0.15
2012-03-05,-6.14754098360315e-05,1.1227092643651486,1.176375790652158,-0.04562022332783444,-0.04556154883288577,0.15,0.15
2012-03-06,-6.14754098360315e-05,1.1226402453529951,1.176375790652158,-0.04567889421574456,-0.04562022332783444,0.15,0.15
2012-03-07,-6.14754098360315e-05,1.1225712305838136,1.176375790652158,-0.04573756149683783,-0.04567889421574456,0.15,0.15
2012-03-08,-6.14754098360315e-05,1.1225022200573433,1.176375790652158,-0.04579622517133597,-0.04573756149683783,0.15,0.15
2012-03-09,-6.14754098360315e-05,1.1224332137733235,1.176375790652158,-0.045854885239460574,-0.04579622517133597,0.15,0.15
2012-03-12,-0.0011904201818401,1.12109704662288,1.176375790652158,-0.04699071884047579,-0.045854885239460574,0.15,0.15
2012-03-13,-0.0004519483817005,1.1205903686269296,1.176375790652158,-0.04742142984284137,-0.04699071884047579,0.15,0.15
2012-03-14,-0.0070525125065112,1.1126873910375121,1.176375790652158,-0.054139502122309335,-0.04742142984284137,0.15,0.15
2012-03-15,-0.0079891243028984,1.1037979931602457,1.176375790652158,-0.06169609921305552,-0.054139502122309335,0.15,0.15
2012-03-16,0.0001169200417576,1.103927049267698,1.176375790652158,-0.06158639268179422,-0.06169609921305552,0.15,0.15
2012-03-19,0.0043428325647443,1.1087212196063598,1.176375790652158,-0.057511019508733496,-0.06158639268179422,0.15,0.15
2012-03-20,-0.0038618308796343,1.1044395257635782,1.176375790652158,-0.06115075255730973,-0.057511019508733496,0.15,0.15
2012-03-21,-0.0012474364483969,1.1030618076440906,1.176375790652158,-0.06232190732811971,-0.06115075255730973,0.15,0.15
2012-03-22,0.0081498275067812,1.1120515711057082,1.176375790652158,-0.05467999261595624,-0.06232190732811971,0.15,0.15
2012-03-23,0.00731550910119,1.1201867944951247,1.176375790652158,-0.04776449549840123,-0.05467999261595624,0.15,0.15
2012-03-26,-0.0001935448669744,1.1199699880909977,1.176375790652158,-0.04794879579244826,-0.04776449549840123,0.15,0.15
2012-03-27,0.0027451440012908,1.1230444669854316,1.176375790652158,-0.04533527814029614,-0.04794879579244826,0.15,0.15
2012-03-28,-0.0084248886479811,1.113582942404348,1.176375790652158,-0.053378222118120044,-0.04533527814029614,0.15,0.15
2012-03-29,-0.0025513875979767,1.1107417606957792,1.176375790652158,-0.055793421182182446,-0.053378222118120044,0.15,0.15
2012-03-30,-0.0123693613862316,1.097002594450954,1.176375790652158,-0.06747265357883725,-0.055793421182182446,0.15,0.15
2012-04-05,0.0032579352095616,1.1005765578283964,1.176375790652158,-0.06443453990305259,-0.06747265357883725,0.15,0.15
2012-04-06,0.0010594067716969,1.1017425160865306,1.176375790652158,-0.06344339551926015,-0.06443453990305259,0.15,0.15
2012-04-09,0.0067142939400317,1.1091399391857657,1.176375790652158,-0.057155079185298496,-0.06344339551926015,0.15,0.15
2012-04-10,-0.0011407251687896,1.1078747153414268,1.176375790652158,-0.05823060611673725,-0.057155079185298496,0.15,0.15
2012-04-11,0.0038002070053138,1.1120848685956772,1.176375790652158,-0.05465168746871196,-0.05823060611673725,0.15,0.15
2012-04-12,0.0054812143780289,1.1181804441670122,1.176375790652158,-0.04947003070582012,-0.05465168746871196,0.15,0.15
2012-04-13,0.0014378431648474,1.119788212275724,1.176375790652158,-0.04810331768648779,-0.04947003070582012,0.15,0.15
2012-04-16,-0.0097610541721059,1.1088578988744149,1.176375790652158,-0.057394832768797865,-0.04810331768648779,0.15,0.15
2012-04-17,-0.0069277996917899,1.101175953464354,1.176375790652158,-0.06392501255582184,-0.057394832768797865,0.15,0.15
2012-04-18,0.0006044498186965,1.1018415590697785,1.176375790652158,-0.06335920219937474,-0.06392501255582184,0.15,0.15
2012-04-19,0.0005299792782815,1.102425512264035,1.176375790652158,-0.06286280198534733,-0.06335920219937474,0.15,0.15
2012-04-20,0.0,1.102425512264035,1.176375790652158,-0.06286280198534733,-0.06286280198534733,0.15,0.15
2012-04-23,0.0,1.102425512264035,1.176375790652158,-0.06286280198534733,-0.06286280198534733,0.15,0.15
2012-04-24,0.0,1.102425512264035,1.176375790652158,-0.06286280198534733,-0.06286280198534733,0.15,0.15
2012-04-25,0.0,1.102425512264035,1.176375790652158,-0.06286280198534733,-0.06286280198534733,0.15,0.15
2012-04-26,0.0,1.102425512264035,1.176375790652158,-0.06286280198534733,-0.06286280198534733,0.15,0.15
2012-04-27,0.0,1.102425512264035,1.176375790652158,-0.06286280198534733,-0.06286280198534733,0.15,0.15
2012-05-02,0.0,1.102425512264035,1.176375790652158,-0.06286280198534733,-0.06286280198534733,0.15,0.15
2012-05-03,0.0,1.102425512264035,1.176375790652158,-0.06286280198534733,-0.06286280198534733,0.15,0.15
2012-05-04,0.0,1.102425512264035,1.176375790652158,-0.06286280198534733,-0.06286280198534733,0.15,0.15
2012-05-07,0.0,1.102425512264035,1.176375790652158,-0.06286280198534733,-0.06286280198534733,0.15,0.15
2012-05-08,0.0,1.102425512264035,1.176375790652158,-0.06286280198534733,-0.06286280198534733,0.15,0.15
2012-05-09,0.0,1.102425512264035,1.176375790652158,-0.06286280198534733,-0.06286280198534733,0.15,0.15
2012-05-10,0.0,1.102425512264035,1.176375790652158,-0.06286280198534733,-0.06286280198534733,0.15,0.15
2012-05-11,0.0,1.102425512264035,1.176375790652158,-0.06286280198534733,-0.06286280198534733,0.15,0.15
2012-05-14,0.0,1.102425512264035,1.176375790652158,-0.06286280198534733,-0.06286280198534733,0.15,0.15
2012-05-15,0.0,1.102425512264035,1.176375790652158,-0.06286280198534733,-0.06286280198534733,0.15,0.15
2012-05-16,0.0,1.102425512264035,1.176375790652158,-0.06286280198534733,-0.06286280198534733,0.15,0.15
2012-05-17,0.0,1.102425512264035,1.176375790652158,-0.06286280198534733,-0.06286280198534733,0.15,0.15
2012-05-18,-0.0044999999999999,1.0974645974588468,1.176375790652158,-0.06707991937641322,-0.06286280198534733,0.15,0.15
2012-05-21,-0.0064681207218471,1.0903660639545296,1.176375790652158,-0.07311415908172192,-0.06707991937641322,0.15,0.15
2012-05-22,-0.0047068475763695,1.0852338770890497,1.176375790652158,-0.07747686945561927,-0.07311415908172192,0.15,0.15
2012-05-23,-0.0045611987704917,1.0802839096631753,1.176375790652158,-0.08168468082440838,-0.07747686945561927,0.15,0.15
2012-05-24,-6.14754098360315e-05,1.0802174987670896,1.176375790652158,-0.08174113463501331,-0.08168468082440838,0.15,0.15
2012-05-25,-6.14754098360315e-05,1.0801510919536408,1.176375790652158,-0.08179758497509726,-0.08174113463501331,0.15,0.15
2012-05-28,-0.0045611987704917,1.0752243081210766,1.176375790652158,-0.0859856887015713,-0.08179758497509726,0.15,0.15
2012-05-29,0.0,1.0752243081210766,1.176375790652158,-0.0859856887015713,-0.0859856887015713,0.15,0.15
2012-05-30,0.0,1.0752243081210766,1.176375790652158,-0.0859856887015713,-0.0859856887015713,0.15,0.15
2012-05-31,0.0,1.0752243081210766,1.176375790652158,-0.0859856887015713,-0.0859856887015713,0.15,0.15
2012-06-01,0.0,1.0752243081210766,1.176375790652158,-0.0859856887015713,-0.0859856887015713,0.15,0.15
2012-06-04,0.0,1.0752243081210766,1.176375790652158,-0.0859856887015713,-0.0859856887015713,0.15,0.15
2012-06-05,0.0,1.0752243081210766,1.176375790652158,-0.0859856887015713,-0.0859856887015713,0.15,0.15
2012-06-06,0.0,1.0752243081210766,1.176375790652158,-0.0859856887015713,-0.0859856887015713,0.15,0.15
2012-06-07,0.0,1.0752243081210766,1.176375790652158,-0.0859856887015713,-0.0859856887015713,0.15,0.15
2012-06-08,0.0,1.0752243081210766,1.176375790652158,-0.0859856887015713,-0.0859856887015713,0.15,0.15
2012-06-11,0.0,1.0752243081210766,1.176375790652158,-0.0859856887015713,-0.0859856887015713,0.15,0.15
2012-06-12,0.0,1.0752243081210766,1.176375790652158,-0.0859856887015713,-0.0859856887015713,0.15,0.15
2012-06-13,0.0,1.0752243081210766,1.176375790652158,-0.0859856887015713,-0.0859856887015713,0.15,0.15
2012-06-14,0.0,1.0752243081210766,1.176375790652158,-0.0859856887015713,-0.0859856887015713,0.15,0.15
2012-06-15,0.0,1.0752243081210766,1.176375790652158,-0.0859856887015713,-0.0859856887015713,0.15,0.15
2012-06-18,-0.0044999999999999,1.0703857987345318,1.176375790652158,-0.09009875310241422,-0.0859856887015713,0.15,0.15
2012-06-19,0.002311742826375,1.07286025542621,1.176375790652158,-0.08799529542218898,-0.09009875310241422,0.15,0.15
2012-06-20,0.0161964104806464,1.0902367405114641,1.176375790652158,-0.07322409286656617,-0.08799529542218898,0.15,0.15
2012-06-21,-0.0012590348436598,1.0888640944673222,1.176375790652158,-0.0743909360259114,-0.07322409286656617,0.15,0.15
2012-06-25,-0.0054243513797685,1.0829577130141181,1.176375790652158,-0.07941176482920542,-0.0743909360259114,0.15,0.15
2012-06-26,0.0025515889771199,1.085720975977332,1.176375790652158,-0.07706280203587723,-0.07941176482920542,0.15,0.15
2012-06-27,0.0074900517535529,1.0938530822773205,1.176375790652158,-0.07014995465784668,-0.07706280203587723,0.15,0.15
2012-06-28,0.0030964950692973,1.097240192953128,1.176375790652158,-0.06727067857725877,-0.07014995465784668,0.15,0.15
2012-06-29,-0.0029239991680902,1.0940318635417379,1.176375790652158,-0.06999797833715216,-0.06727067857725877,0.15,0.15
2012-07-02,-0.0005444266756848,1.0934362434111766,1.176375790652158,-0.07050429624618626,-0.06999797833715216,0.15,0.15
2012-07-03,0.0044064979772622,1.098254468006033,1.176375790652158,-0.0664084753077212,-0.07050429624618626,0.15,0.15
2012-07-04,-0.0092458388435536,1.0881001841856366,1.176375790652158,-0.07504031209073347,-0.0664084753077212,0.15,0.15
2012-07-05,-0.0082731716836499,1.0790981445528578,1.176375790652158,-0.0826926623892621,-0.07504031209073347,0.15,0.15
2012-07-06,-0.0045611987704917,1.0741761634226834,1.176375790652158,-0.0868766834897352,-0.0826926623892621,0.15,0.15
2012-07-09,-6.14754098360315e-05,1.074110128002801,1.176375790652158,-0.08693281811984843,-0.0868766834897352,0.15,0.15
2012-07-10,-6.14754098360315e-05,1.074044096642473,1.176375790652158,-0.08698894929906242,-0.08693281811984843,0.15,0.15
2012-07-11,-6.14754098360315e-05,1.0739780693414498,1.176375790652158,-0.08704507702758912,-0.08698894929906242,0.15,0.15
2012-07-12,-0.0045611987704917,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.08704507702758912,0.15,0.15
2012-07-13,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-07-16,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-07-17,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-07-18,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-07-19,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-07-20,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-07-23,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-07-24,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-07-25,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-07-26,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-07-27,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-07-30,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-07-31,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-08-01,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-08-02,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-08-03,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-08-06,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-08-07,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-08-08,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-08-09,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-08-10,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-08-13,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-08-14,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-08-15,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-08-16,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-08-17,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-08-20,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-08-21,0.0,1.0690794418920346,1.176375790652158,-0.09120924589976509,-0.09120924589976509,0.15,0.15
2012-08-22,-0.0044999999999999,1.0642685844035205,1.176375790652158,-0.09529880429321624,-0.09120924589976509,0.15,0.15
2012-08-23,0.0235090549212961,1.089288533005273,1.176375790652158,-0.07403013419598303,-0.09529880429321624,0.15,0.15
2012-08-24,-0.0081692185872845,1.0803898968745305,1.176375790652158,-0.08159458443497458,-0.07403013419598303,0.15,0.15
2012-08-27,-0.000216700688967,1.0801557756395248,1.176375790652158,-0.08179360352127851,-0.08159458443497458,0.15,0.15
2012-08-28,0.0120024667336127,1.0931203094037578,1.176375790652158,-0.07077286179295228,-0.08179360352127851,0.15,0.15
2012-08-29,0.0148285591083432,1.109329708524282,1.176375790652158,-0.056993762248972346,-0.07077286179295228,0.15,0.15
2012-08-30,-0.0052723508779026,1.1034809330616606,1.176375790652158,-0.06196562201444655,-0.056993762248972346,0.15,0.15
2012-08-31,0.0135161429606369,1.1183957391072592,1.176375790652158,-0.04928701525960155,-0.06196562201444655,0.15,0.15
2012-09-03,-0.0006709513139487,1.1176453500165906,1.176375790652158,-0.04992489738590111,-0.04928701525960155,0.15,0.15
2012-09-04,0.0137767586322958,1.133042880240277,1.176375790652158,-0.03683594201463303,-0.04992489738590111,0.15,0.15
2012-09-05,0.0141693074049205,1.149097313113358,1.176375790652158,-0.023188574395667683,-0.03683594201463303,0.15,0.15
2012-09-06,0.0005185588171414,1.1496931876568264,1.176375790652158,-0.022682040218236055,-0.023188574395667683,0.2,0.15
2012-09-07,0.0009730639966345,1.1508119127049112,1.176375790652158,-0.021731047298308104,-0.022682040218236055,0.2,0.15
2012-09-10,0.0006289449428471,1.1515357100375752,1.176375790652158,-0.0211157699877621,-0.021731047298308104,0.2,0.15
2012-09-11,-0.0034110682919072,1.147607743090067,1.176375790652158,-0.02445481094620494,-0.0211157699877621,0.2,0.15
2012-09-12,-0.0001404359150375,1.1474465777465621,1.176375790652158,-0.024591812527490098,-0.02445481094620494,0.2,0.15
2012-09-13,-0.0035501860079962,1.1433729289613233,1.176375790652158,-0.028054693026739796,-0.024591812527490098,0.2,0.15
2012-09-14,0.0031185145428542,1.1469385540681951,1.176375790652158,-0.02502366745208473,-0.028054693026739796,0.2,0.15
2012-09-17,-0.0121471645073019,1.1330065027721619,1.176375790652158,-0.036866865354270084,-0.02502366745208473,0.2,0.15
2012-09-18,0.0022368123458424,1.1355408257054824,1.176375790652158,-0.034712517268004506,-0.036866865354270084,0.15,0.15
2012-09-19,0.0045033587179392,1.140654573382499,1.176375790652158,-0.03036548146732576,-0.034712517268004506,0.15,0.15
2012-09-20,-0.0045611987704917,1.1354518211448312,1.176375790652158,-0.034788177241083185,-0.03036548146732576,0.15,0.15
2012-09-21,-6.14754098360315e-05,1.1353820187787773,1.176375790652158,-0.034847514033465865,-0.034788177241083185,0.15,0.15
2012-09-24,-6.14754098360315e-05,1.1353122207038524,1.176375790652158,-0.034906847178095,-0.034847514033465865,0.15,0.15
2012-09-25,-6.14754098360315e-05,1.1352424269197927,1.176375790652158,-0.03496617667519475,-0.034906847178095,0.15,0.15
2012-09-26,-6.14754098360315e-05,1.1351726374263347,1.176375790652158,-0.03502550252498915,-0.03496617667519475,0.15,0.15
2012-09-27,-6.14754098360315e-05,1.1351028522232143,1.176375790652158,-0.03508482472770269,-0.03502550252498915,0.15,0.15
2012-09-28,-6.14754098360315e-05,1.1350330713101677,1.176375790652158,-0.03514414328355964,-0.03508482472770269,0.15,0.15
2012-10-08,-6.14754098360315e-05,1.1349632946869315,1.176375790652158,-0.03520345819278403,-0.03514414328355964,0.15,0.15
2012-10-09,-6.14754098360315e-05,1.1348935223532417,1.176375790652158,-0.03526276945560003,-0.03520345819278403,0.15,0.15
2012-10-10,-6.14754098360315e-05,1.1348237543088349,1.176375790652158,-0.03532207707223167,-0.03526276945560003,0.15,0.15
2012-10-11,-6.14754098360315e-05,1.1347539905534472,1.176375790652158,-0.03538138104290334,-0.03532207707223167,0.15,0.15
2012-10-12,-6.14754098360315e-05,1.1346842310868148,1.176375790652158,-0.03544068136783929,-0.03538138104290334,0.15,0.15
2012-10-15,-6.14754098360315e-05,1.1346144759086743,1.176375790652158,-0.03549997804726335,-0.03544068136783929,0.15,0.15
2012-10-16,-6.14754098360315e-05,1.134544725018762,1.176375790652158,-0.03555927108139967,-0.03549997804726335,0.15,0.15
2012-10-17,-6.14754098360315e-05,1.134474978416814,1.176375790652158,-0.03561856047047263,-0.03555927108139967,0.15,0.15
2012-10-18,-6.14754098360315e-05,1.1344052361025672,1.176375790652158,-0.03567784621470593,-0.03561856047047263,0.15,0.15
2012-10-19,-6.14754098360315e-05,1.1343354980757576,1.176375790652158,-0.03573712831432385,-0.03567784621470593,0.15,0.15
2012-10-22,-6.14754098360315e-05,1.1342657643361218,1.176375790652158,-0.035796406769550426,-0.03573712831432385,0.15,0.15
2012-10-23,-6.14754098360315e-05,1.1341960348833962,1.176375790652158,-0.0358556815806097,-0.035796406769550426,0.15,0.15
2012-10-24,0.0021230421283047,1.1366039808472097,1.176375790652158,-0.03380876257483978,-0.0358556815806097,0.15,0.15
2012-10-25,-0.0104001473348989,1.1247831319849662,1.176375790652158,-0.04385729379774972,-0.03380876257483978,0.15,0.15
2012-10-26,-0.0102660744746336,1.1132360245841968,1.176375790652158,-0.053673126027999785,-0.04385729379774972,0.15,0.15
2012-10-29,0.000494289031836,1.1137862849409934,1.176375790652158,-0.05320536703366374,-0.053673126027999785,0.15,0.15
2012-10-30,-0.0025027565455674,1.110998749025994,1.176375790652158,-0.05557496349862845,-0.05320536703366374,0.15,0.15
2012-10-31,-0.0008869919534495,1.1100133020753156,1.176375790652158,-0.05641266090664143,-0.05557496349862845,0.15,0.15
2012-11-01,0.0034910578678475,1.113888422746941,1.176375790652158,-0.05311854290249818,-0.05641266090664143,0.15,0.15
2012-11-02,0.0037627439574861,1.1180796996789457,1.176375790652158,-0.04955567042134901,-0.05311854290249818,0.15,0.15
2012-11-05,0.002941630425995,1.1213686769422087,1.176375790652158,-0.04675981446324606,-0.04955567042134901,0.15,0.15
2012-11-06,0.0035304071254995,1.1253275649095975,1.176375790652158,-0.043394488519914454,-0.04675981446324606,0.15,0.15
2012-11-07,0.0065270861682453,1.1326726748932643,1.176375790652158,-0.03715064191746542,-0.043394488519914454,0.15,0.15
2012-11-08,-0.0090740216751326,1.1223947784904524,1.176375790652158,-0.0458875578625938,-0.03715064191746542,0.15,0.15
2012-11-09,0.0073690916046702,1.130665808429752,1.176375790652158,-0.03885661587532774,-0.0458875578625938,0.15,0.15
2012-11-12,0.0047048108753351,1.135985377221622,1.176375790652158,-0.034334618028941555,-0.03885661587532774,0.15,0.15
2012-11-13,-0.0048171341681246,1.1305131832465178,1.176375790652158,-0.03898635773540937,-0.034334618028941555,0.15,0.15
2012-11-14,0.0025775566313062,1.133427144998774,1.176375790652158,-0.036509290649014536,-0.03898635773540937,0.15,0.15
2012-11-15,-0.0076335728480175,1.1247750463195054,1.176375790652158,-0.04386416716723329,-0.036509290649014536,0.15,0.15
2012-11-16,0.0006300191305717,1.1254836761162763,1.176375790652158,-0.043261783301123624,-0.04386416716723329,0.15,0.15
2012-11-19,0.0070010151732602,1.133363204410023,1.176375790652158,-0.03656364452917682,-0.043261783301123624,0.15,0.15
2012-11-20,0.0203189927713256,1.1563920031677168,1.176375790652158,-0.01698758818673285,-0.03656364452917682,0.15,0.15
