date,holding,holding_fraction,is_signal,target,asset_component,cash_component,trade_cost,pending_entry_target,pending_entry_since,pending_entry_days,scale_raw,base_weight,weight,realized_vol,base_trade_cost,effective_turnover,scale_tc,return,nav,base_holding,base_fraction,effective_holding,effective_fraction,active_score_overlay,overlay_on,overlay_triggered,overlay_recovered,trade_id,score_peak_overlay,score_decay_ratio_overlay,waiting_for_new_peak,pre_suba_overheat_holding,pre_suba_overheat_fraction,suba_same_side_overheat_bias,suba_same_side_overheat_bias_mom,suba_same_side_overheat_signal,suba_same_side_overheat_on,suba_same_side_overheat_triggered,suba_same_side_overheat_recovered,suba_volume_rule_on,suba_volume_rule_scale,suba_volume_rule_name,suba_volume_zz2000_amount,suba_volume_zz2000_streak,suba_volume_zz2000_signal,suba_volume_cyb_amount,suba_volume_cyb_streak,suba_volume_cyb_signal,suba_volume_combined_signal,suba_volume_severe_ratio_value,suba_volume_severe_ratio_ma_value,suba_volume_severe_ratio_streak,suba_volume_severe_ratio_signal,suba_volume_old_combined_signal,suba_volume_combined_scale,suba_volume_clear_signal,suba_volume_clear_ratio_rule,suba_volume_clear_ratio_enabled,suba_volume_clear_ratio_unavailable,suba_volume_clear_ratio_numerator_source,suba_volume_clear_ratio_denominator_source,suba_volume_combined_unresolved,suba_volume_zz2000_source,suba_volume_cyb_source,suba_volume_partial_unavailable,suba_volume_unresolved
2010-09-29,cash,0.0,False,,0.0,0.0001211499702025165,0.0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0001211499702025165,1.0001211499702025,cash,0.0,cash,0.0,,False,False,False,1,,,False,cash,0.0,,,False,False,False,False,True,0.25,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,280526.38,7.0,True,True,,,,False,True,0.25,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-09-30,0.399606,0.25,True,0.399606,-0.0014200139690176278,9.843435078954466e-05,0.0001875,,,0,1.5,0.25,0.375,0.1481330119059991,0.0007242945741989823,0.1875,0.0,-0.0015088318220495278,4.828494281361914,0.399606,1.0,0.399606,0.25,158.45604860793685,False,False,False,150,158.45604860793685,1.0,False,0.399606,1.0,-0.11520212138565444,158.45604860793685,False,False,False,False,True,0.25,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,276.85,3.0,True,2634671.25,4.0,True,True,1.0044626659894058,0.6387811921353836,0.0,False,True,0.25,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-10-08,0.399606,1.0,True,0.399606,0.019380931310332,7.571873137657281e-05,0.0011250000000000001,,,0,1.5,1.0,1.5,0.15012287312443526,1.6864942404781757e-07,1.125,0.0,0.01830976131041151,4.916902859142338,0.399606,1.0,0.399606,1.0,160.61478960681123,False,False,False,150,160.61478960681123,1.0,False,0.399606,1.0,-0.06840885291927656,160.61478960681123,False,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,396.86,0.0,False,3912294.0,0.0,False,False,0.8757419952777104,0.6467150099432799,0.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-10-09,0.399606,1.0,False,,0.018041698258940753,-6.057498510125825e-05,0.0,,,0,1.5,1.0,1.5,0.15156571573537858,0.00012639476802421234,0.0,0.0,0.017981123273839383,5.00531429557807,0.399606,1.0,0.399606,1.0,152.6078672780946,False,False,False,150,160.61478960681123,0.9501482874128979,False,0.399606,1.0,-0.05621830833492025,152.6078672780946,False,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,418.23,0.0,False,3988648.75,0.0,False,False,1.198469782502794,0.6646497513220271,0.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-10-12,0.399606,1.0,False,,0.06775454313914442,-6.057498510125825e-05,0.0,,,0,1.5,1.0,1.5,0.17040768244269847,5.491691264350784e-06,0.0,0.0,0.06769396815404316,5.344143882103909,0.399606,1.0,0.399606,1.0,147.77582614498405,False,False,False,150,160.61478960681123,0.920063628677924,False,0.399606,1.0,-0.012755068876685871,147.77582614498405,False,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,576.4,0.0,False,5329721.5,0.0,False,False,0.8503983475951609,0.6680506865348572,0.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-10-13,0.399606,1.0,False,,0.01635276980259248,-6.057498510125825e-05,0.0,,,0,1.5,1.0,1.5,0.17139241327251944,7.065985282054465e-05,0.0,0.0,0.016292194817491223,5.431211715363849,0.399606,1.0,0.399606,1.0,152.46820894199365,False,False,False,150,160.61478960681123,0.9492787638998837,False,0.399606,1.0,-0.0006169907339212966,152.46820894199365,False,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,539.0,0.0,False,4503532.0,0.0,False,False,1.3540332102394053,0.6953988646684858,0.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-10-14,0.399606,1.0,False,,-0.0237206898094226,-6.057498510125825e-05,0.0,,,0,1.5,1.0,1.5,0.17340914281403721,1.836467576864953e-06,0.0,0.0,-0.023781264794523915,5.3020506314056615,0.399606,1.0,0.399606,1.0,164.73138271468093,False,False,False,150,164.73138271468093,1.0,False,0.399606,1.0,-0.013769593588007667,164.73138271468093,False,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,565.81,0.0,False,4516422.5,0.0,False,False,1.2947004713743078,0.7305267586109051,0.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-10-15,0.399606,1.0,False,,0.06477067278071247,-6.057498510125825e-05,0.0,,,0,1.5,1.0,1.5,0.18930068865665986,1.382099006426607e-06,0.0,0.0,0.06471009779561121,5.645146846281204,0.399606,1.0,0.399606,1.0,176.12582516450976,False,False,False,150,176.12582516450976,1.0,False,0.399606,1.0,0.03118013530585717,176.12582516450976,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,574.36,0.0,False,5440380.0,0.0,False,False,1.1202434124553842,0.7603296275511717,0.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-10-16,0.399606,1.0,False,,0.02775769614954493,-6.057498510125825e-05,0.0,,,0,1.5,1.0,1.5,0.19135725101021225,5.8092233152517995e-05,0.0,0.0,0.027697121164443672,5.801501162473731,0.399606,1.0,0.399606,1.0,206.08945900870378,False,False,False,150,206.08945900870378,1.0,False,0.399606,1.0,0.05132163309933735,206.08945900870378,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,655.29,0.0,False,5977620.5,0.0,False,False,0.9596116391113975,0.7798593704286385,0.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-10-19,0.399606,1.0,False,,-0.009451042959754186,-6.057498510125825e-05,0.0,,,0,1.5,1.0,1.5,0.1916792846918141,2.3668908205880524e-05,0.0,0.0,-0.009511617944855444,5.746319499909647,0.399606,1.0,0.399606,1.0,217.3434135752079,False,False,False,150,217.3434135752079,1.0,False,0.399606,1.0,0.04614557113874462,217.3434135752079,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,669.11,0.0,False,5596704.0,0.0,False,False,1.074685597725703,0.8056503680509178,0.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-10-20,0.399606,1.0,False,,0.04780895550945008,-6.057498510125825e-05,0.0,,,0,1.5,1.0,1.5,0.19937180366531,2.537524089823773e-06,0.0,0.0,0.04774838052434882,6.020696950005818,0.399606,1.0,0.399606,1.0,195.78080004087835,False,False,False,150,217.3434135752079,0.9007901220486344,False,0.399606,1.0,0.08159800972545983,195.78080004087835,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,626.2,0.0,False,5706849.5,0.0,False,False,1.172966695388304,0.8331700558248033,0.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-10-21,0.399606,1.0,False,,-0.09941032064418581,-6.057498510125825e-05,0.0,,,0,1.5,1.0,1.5,0.23129326187463586,2.903766186807144e-05,0.0,0.0,-0.09947089562928713,5.421812832076222,0.399606,1.0,0.399606,1.0,180.33482521141238,False,False,False,150,217.3434135752079,0.8297229819159468,False,0.399606,1.0,0.013580632094822631,180.33482521141238,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,712.95,0.0,False,7134202.5,0.0,False,False,0.7051998536088389,0.8463430568926069,1.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-10-22,0.399606,1.0,False,,0.07254400150922624,-6.057498510125825e-05,0.00020294535358058075,,,0,1.2970546464194193,1.0,1.2970546464194193,0.24621607536010084,0.00011056588797842748,0.20294535358058075,0.0,0.0722657709959198,5.813624316581782,0.399606,1.0,0.399606,1.0,168.51964474535157,False,False,False,150,217.3434135752079,0.7753611759991903,False,0.399606,1.0,0.06586188240650825,168.51964474535157,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,582.62,0.0,False,6189092.5,0.0,False,False,1.0024949670492285,0.8732975962606635,0.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-10-23,0.399606,1.0,False,,0.04234159413184472,-3.5988161562231714e-05,7.861267604344757e-05,,,0,1.2184419703759717,1.0,1.2184419703759717,0.2524798036860848,4.6338524900227276e-05,0.07861267604344757,0.0,0.04222366753734219,6.05909685691214,0.399606,1.0,0.399606,1.0,160.6739369576155,False,False,False,150,217.3434135752079,0.739262967828639,False,0.399606,1.0,0.1035192225332564,160.6739369576155,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,653.19,0.0,False,7279297.5,0.0,False,False,1.1769401250472982,0.9061732767012697,0.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-10-26,0.399606,1.0,False,,-0.005234624512264611,-2.646423820202796e-05,3.0228118732620547e-05,,,0,1.1882138516433511,1.0,1.1882138516433511,0.2526471394057733,1.8505390236210228e-05,0.030228118732620546,0.0,-0.005291157836384008,6.02703721909628,0.399606,1.0,0.399606,1.0,163.98791613612437,False,False,False,150,217.3434135752079,0.7545106310726973,False,0.399606,1.0,0.10229627570826483,163.98791613612437,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,700.05,0.0,False,7066480.0,0.0,False,False,1.0717402287236484,0.9306479813547095,0.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-10-27,0.399606,1.0,False,,0.017150240842779357,-2.2802102518292852e-05,7.869893974508102e-07,,,0,1.1874268622459003,1.0,1.1874268622459003,0.2537286220612646,4.896633656501503e-07,0.0007869893974508102,0.0,0.01712663827175076,6.13026010539812,0.399606,1.0,0.399606,1.0,167.24176126898794,False,False,False,150,217.3434135752079,0.7694816167553973,False,0.399606,1.0,0.1209266588400415,167.24176126898794,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,650.21,0.0,False,6212859.5,0.0,False,False,1.1629167262841609,0.9544232483295829,0.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-10-28,0.399606,1.0,False,,-0.036458158770695505,-2.270675877624199e-05,5.06124041407241e-06,,,0,1.182365621831828,1.0,1.182365621831828,0.2597612029737946,3.1339085528687694e-06,0.00506124041407241,0.0,-0.036485742131454835,5.90659301599382,0.399606,1.0,0.399606,1.0,158.7771231911941,False,False,False,150,217.3434135752079,0.7305357019077647,False,0.399606,1.0,0.08808174736695684,158.7771231911941,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,593.71,1.0,False,5862281.0,1.0,False,False,1.289580572992463,0.9803711714930611,0.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-10-29,0.399606,1.0,False,,1.938330021443039e-05,-2.2093589650889344e-05,2.7458743647002403e-05,,,0,1.1549068781848255,1.0,1.1549068781848255,0.25974933739398076,1.7248496891353884e-05,0.027458743647002404,0.0,-3.0168958662257772e-05,5.906414820233286,0.399606,1.0,0.399606,1.0,158.36864666232336,False,False,False,150,217.3434135752079,0.7286562958464009,False,0.399606,1.0,0.08886779664705147,158.36864666232336,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,510.69,2.0,False,4347384.5,2.0,False,False,1.527914073719483,1.010273761574232,0.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-10-30,0.399606,0.25,True,0.399606,-0.0032523915327754703,-1.8766963676256465e-05,0.0008661669693463209,,,0,1.1549596353540186,0.25,0.28873990883850464,0.2598248712089001,3.3821412433021614e-08,0.8661669693463209,0.0,-0.004134492096356968,5.8819947948412254,0.399606,1.0,0.399606,0.25,135.04893669211702,False,False,False,150,217.3434135752079,0.6213619933110404,False,0.399606,1.0,0.08751339042841577,135.04893669211702,True,False,False,False,True,0.25,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,514.37,3.0,True,5130012.5,3.0,True,True,1.1679609445958221,1.0237635036807164,0.0,False,True,0.25,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-11-02,0.399606,0.25,False,,-0.005387272172189662,8.616913885045434e-05,8.393971959863578e-08,,,0,1.154623876475624,0.25,0.288655969118906,0.25997366987449094,2.1428786365607077e-07,8.393971959863578e-05,0.0,-0.005301186528085866,5.850813243276542,0.399606,1.0,0.399606,0.25,121.79997563897723,False,False,False,150,217.3434135752079,0.5604033434251297,False,0.399606,1.0,0.06823172953072931,121.79997563897723,True,False,False,False,True,0.25,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,455.11,4.0,True,4589302.0,4.0,True,True,1.2430963371664254,1.0514433028949264,0.0,False,True,0.25,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-11-03,0.399606,0.25,False,,-0.0003284778985564587,8.617930814498251e-05,1.6521528138008224e-07,,,0,1.1539630153501037,0.25,0.2884907538375259,0.25997795284012665,6.130925318719949e-06,0.00016521528138008224,0.0,-0.00024246376566139372,5.849394633065395,0.399606,1.0,0.399606,0.25,103.81214562381757,False,False,False,150,217.3434135752079,0.477641093034067,False,0.399606,1.0,0.06788053101137681,103.81214562381757,True,False,False,False,True,0.25,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,419.77,5.0,True,4027368.75,5.0,True,True,1.421744284504657,1.0830851777691646,0.0,False,True,0.25,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-11-04,cash,0.0,True,cash,0.018412781333691293,8.619932397139872e-05,0.00028849075383752596,,,0,1.1539440045690523,0.0,0.0,0.26133093387545936,0.0009855760270285345,0.2884907538375259,0.0,0.01820515311894999,5.955883758013515,0.399606,1.0,cash,0.0,87.59040754826184,True,True,False,150,217.3434135752079,0.40300465566191496,False,cash,0.0,,,False,False,False,False,True,0.25,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,578.59,6.0,True,6628151.5,0.0,False,True,0.7936109510877021,1.08939907026853,1.0,False,True,0.25,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-11-05,cash,0.0,False,,0.0,0.0001211499702025165,0.0,,,0,1.1479697238711468,0.0,0.0,0.2613248161462242,0.0,0.0,0.0,0.0001211499702025165,5.956605313153328,0.399606,1.0,cash,0.0,78.1186175201772,True,False,False,150,217.3434135752079,0.35942482100174433,False,cash,0.0,,,False,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,671.31,0.0,False,7725773.5,0.0,False,False,0.3680790867519821,1.078787995724637,2.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-11-06,cash,0.0,False,,0.0,0.0001211499702025165,0.0,,,0,1.1479965983488345,0.0,0.0,0.26128532737206867,0.0,0.0,0.0,0.0001211499702025165,5.957326955709525,0.399606,1.0,cash,0.0,71.6430078590186,True,False,False,150,217.3434135752079,0.3296304529340052,False,cash,0.0,,,False,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,641.01,0.0,False,7129603.5,0.0,False,False,0.5014785955689073,1.071179910321659,3.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-11-09,cash,0.0,False,,0.0,0.0001211499702025165,0.0,,,0,1.1481700982497263,0.0,0.0,0.2612742296949768,0.0,0.0,0.0,0.0001211499702025165,5.958048685692696,0.399606,1.0,cash,0.0,74.94177444175823,True,False,False,150,217.3434135752079,0.3448081228181591,False,cash,0.0,,,False,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,716.85,0.0,False,7997626.0,0.0,False,False,0.4555709492094159,1.0590250179071354,4.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-11-10,cash,0.0,False,,0.0,0.0001211499702025165,0.0,,,0,1.148218867012768,0.0,0.0,0.26123670741591903,0.0,0.0,0.0,0.0001211499702025165,5.958770503113433,0.399606,1.0,cash,0.0,80.15959037694108,True,False,False,150,217.3434135752079,0.36881536485670063,False,cash,0.0,,,False,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,655.86,0.0,False,7179908.0,0.0,False,False,0.5859398032751736,1.0519419386317452,5.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-11-11,cash,0.0,False,,0.0,0.0001211499702025165,0.0,,,0,1.1483837894280504,0.0,0.0,0.2612306608381994,0.0,0.0,0.0,0.0001211499702025165,5.959492407982329,0.399606,1.0,cash,0.0,79.14754276913685,True,False,False,150,217.3434135752079,0.3641589200574013,False,cash,0.0,,,False,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,682.12,0.0,False,7381861.0,0.0,False,False,0.8415727980457232,1.0473922754582403,6.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-11-12,cash,0.0,False,,0.0,0.0001211499702025165,0.0,,,0,1.1484103705032291,0.0,0.0,0.26123335174224804,0.0,0.0,0.0,0.0001211499702025165,5.960214400309978,0.399606,1.0,cash,0.0,82.0302691813719,True,False,False,150,217.3434135752079,0.37742238346222884,False,cash,0.0,,,False,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,772.44,0.0,False,8309474.0,0.0,False,False,1.0496249592346996,1.034954652476983,0.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-11-13,cash,0.0,False,,0.0,0.0001211499702025165,0.0,,,0,1.1483985409948803,0.0,0.0,0.26123555699576295,0.0,0.0,0.0,0.0001211499702025165,5.960936480106976,0.399606,1.0,cash,0.0,82.79193802824273,True,False,False,150,217.3434135752079,0.3809268321793152,False,cash,0.0,,,False,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,686.87,0.0,False,6821812.0,0.0,False,False,0.9532314695310656,1.0321826069361555,1.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-11-16,cash,0.0,False,,0.0,0.0001211499702025165,0.0,,,0,1.1483888466410634,0.0,0.0,0.261220927275389,0.0,0.0,0.0,0.0001211499702025165,5.96165864738392,0.399606,1.0,cash,0.0,82.72654275524168,True,False,False,150,217.3434135752079,0.38062594763938223,False,cash,0.0,,,False,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,559.72,1.0,False,5908275.0,1.0,False,False,1.073515027138994,1.0174847265012419,0.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-11-17,cash,0.0,False,,0.0,0.0001211499702025165,0.0,,,0,1.1484531623445646,0.0,0.0,0.2611306508928773,0.0,0.0,0.0,0.0001211499702025165,5.962380902151408,0.399606,1.0,cash,0.0,89.0849926907061,True,False,False,150,217.3434135752079,0.40988126221676274,False,cash,0.0,,,False,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,752.34,0.0,False,8292363.5,0.0,False,False,0.8444339686174153,1.0047319846604226,1.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-11-18,1.H00852,1.0,True,1.H00852,0.0,0.0001211499702025165,0.001148850198068353,,,0,1.148850198068353,1.0,1.148850198068353,0.2611194335885782,0.0009268189634429677,1.148850198068353,0.0,-0.0010278394110330158,5.9562525320765864,1.H00852,1.0,1.H00852,1.0,76.21010843807784,False,False,True,151,76.21010843807784,1.0,False,1.H00852,1.0,0.15390668528464402,76.21010843807784,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,598.53,1.0,False,5684460.0,1.0,False,False,0.823423398635263,0.9986973424152844,2.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-11-19,1.H00852,1.0,False,,0.035493994922929345,-1.803319706061964e-05,4.93529037217666e-08,,,0,1.1488995509720747,1.0,1.1488995509720747,0.2663348656857311,4.529805185393698e-10,4.9352903721766594e-05,0.0,0.035475910622123186,6.167556014547331,1.H00852,1.0,1.H00852,1.0,72.6997676112132,False,False,False,151,76.21010843807784,0.9539386454263236,False,1.H00852,1.0,0.18856628152192867,72.6997676112132,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,551.3,2.0,False,6419754.0,2.0,False,False,1.1296436694465504,1.0071607315542457,0.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
2015-11-20,1.H00852,1.0,False,,0.023010335209122962,-1.8039176163434942e-05,2.2498021725832817e-05,,,0,1.126401529246242,1.0,1.126401529246242,0.2683511709816414,1.1618016976017942e-05,0.022498021725832817,0.0,0.022969280730057884,6.309220340063825,1.H00852,1.0,1.H00852,1.0,76.88192636789266,False,False,False,151,76.88192636789266,1.0,False,1.H00852,1.0,0.21147047252427464,76.88192636789266,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,715.91,0.0,False,7968301.0,0.0,False,False,1.274405440045571,1.009691920139005,0.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,CSIndex official amount,CSIndex official amount,False,CSIndex official amount,Sohu amount,False,False
