symbol,name,date,open,high,low,close,volume
1.H00852,中证1000,2011-03-24,5581.04,5581.04,5581.04,5581.04,0.0
1.H00852,中证1000,2011-03-25,5610.83,5610.83,5610.83,5610.83,0.0
1.H00852,中证1000,2011-03-28,5601.68,5601.68,5601.68,5601.68,0.0
1.H00852,中证1000,2011-03-29,5511.0,5511.0,5511.0,5511.0,0.0
1.H00852,中证1000,2011-03-30,5463.07,5463.07,5463.07,5463.07,0.0
1.H00852,中证1000,2011-03-31,5389.04,5389.04,5389.04,5389.04,0.0
1.H00852,中证1000,2011-04-01,5451.76,5451.76,5451.76,5451.76,0.0
1.H00852,中证1000,2011-04-06,5450.43,5450.43,5450.43,5450.43,0.0
1.H00852,中证1000,2011-04-07,5478.92,5478.92,5478.92,5478.92,0.0
1.H00852,中证1000,2011-04-08,5536.78,5536.78,5536.78,5536.78,0.0
1.H00852,中证1000,2011-04-11,5503.05,5503.05,5503.05,5503.05,0.0
1.H00852,中证1000,2011-04-12,5483.1,5483.1,5483.1,5483.1,0.0
1.H00852,中证1000,2011-04-13,5531.49,5531.49,5531.49,5531.49,0.0
1.H00852,中证1000,2011-04-14,5526.06,5526.06,5526.06,5526.06,0.0
1.H00852,中证1000,2011-04-15,5525.83,5525.83,5525.83,5525.83,0.0
1.H00852,中证1000,2011-04-18,5561.38,5561.38,5561.38,5561.38,0.0
1.H00852,中证1000,2011-04-19,5515.69,5515.69,5515.69,5515.69,0.0
1.H00852,中证1000,2011-04-20,5554.66,5554.66,5554.66,5554.66,0.0
1.H00852,中证1000,2011-04-21,5580.51,5580.51,5580.51,5580.51,0.0
1.H00852,中证1000,2011-04-22,5537.9,5537.9,5537.9,5537.9,0.0
1.H00852,中证1000,2011-04-25,5403.53,5403.53,5403.53,5403.53,0.0
1.H00852,中证1000,2011-04-26,5299.48,5299.48,5299.48,5299.48,0.0
1.H00852,中证1000,2011-04-27,5229.87,5229.87,5229.87,5229.87,0.0
1.H00852,中证1000,2011-04-28,5047.01,5047.01,5047.01,5047.01,0.0
1.H00852,中证1000,2011-04-29,5127.49,5127.49,5127.49,5127.49,0.0
1.H00852,中证1000,2011-05-03,5220.95,5220.95,5220.95,5220.95,0.0
1.H00852,中证1000,2011-05-04,5116.74,5116.74,5116.74,5116.74,0.0
1.H00852,中证1000,2011-05-05,5140.74,5140.74,5140.74,5140.74,0.0
1.H00852,中证1000,2011-05-06,5181.43,5181.43,5181.43,5181.43,0.0
1.H00852,中证1000,2011-05-09,5229.0,5229.0,5229.0,5229.0,0.0
1.H00852,中证1000,2011-05-10,5272.4,5272.4,5272.4,5272.4,0.0
1.H00852,中证1000,2011-05-11,5282.98,5282.98,5282.98,5282.98,0.0
1.H00852,中证1000,2011-05-12,5202.17,5202.17,5202.17,5202.17,0.0
1.H00852,中证1000,2011-05-13,5246.4,5246.4,5246.4,5246.4,0.0
1.H00852,中证1000,2011-05-16,5244.12,5244.12,5244.12,5244.12,0.0
1.H00852,中证1000,2011-05-17,5202.41,5202.41,5202.41,5202.41,0.0
1.H00852,中证1000,2011-05-18,5240.92,5240.92,5240.92,5240.92,0.0
1.H00852,中证1000,2011-05-19,5218.66,5218.66,5218.66,5218.66,0.0
1.H00852,中证1000,2011-05-20,5205.15,5205.15,5205.15,5205.15,0.0
1.H00852,中证1000,2011-05-23,5006.68,5006.68,5006.68,5006.68,0.0
1.H00852,中证1000,2011-05-24,5008.43,5008.43,5008.43,5008.43,0.0
1.H00852,中证1000,2011-05-25,4954.25,4954.25,4954.25,4954.25,0.0
1.H00852,中证1000,2011-05-26,4913.91,4913.91,4913.91,4913.91,0.0
1.H00852,中证1000,2011-05-27,4738.92,4738.92,4738.92,4738.92,0.0
1.H00852,中证1000,2011-05-30,4658.18,4658.18,4658.18,4658.18,0.0
1.H00852,中证1000,2011-05-31,4757.02,4757.02,4757.02,4757.02,0.0
1.H00852,中证1000,2011-06-01,4820.44,4820.44,4820.44,4820.44,0.0
1.H00852,中证1000,2011-06-02,4753.89,4753.89,4753.89,4753.89,0.0
1.H00852,中证1000,2011-06-03,4837.11,4837.11,4837.11,4837.11,0.0
1.H00852,中证1000,2011-06-07,4891.0,4891.0,4891.0,4891.0,0.0
1.H00852,中证1000,2011-06-08,4926.87,4926.87,4926.87,4926.87,0.0
1.H00852,中证1000,2011-06-09,4814.73,4814.73,4814.73,4814.73,0.0
1.H00852,中证1000,2011-06-10,4823.02,4823.02,4823.02,4823.02,0.0
1.H00852,中证1000,2011-06-13,4823.34,4823.34,4823.34,4823.34,0.0
1.H00852,中证1000,2011-06-14,4896.87,4896.87,4896.87,4896.87,0.0
1.H00852,中证1000,2011-06-15,4855.07,4855.07,4855.07,4855.07,0.0
1.H00852,中证1000,2011-06-16,4743.15,4743.15,4743.15,4743.15,0.0
1.H00852,中证1000,2011-06-17,4667.4,4667.4,4667.4,4667.4,0.0
1.H00852,中证1000,2011-06-20,4601.02,4601.02,4601.02,4601.02,0.0
1.H00852,中证1000,2011-06-21,4659.23,4659.23,4659.23,4659.23,0.0
1.H00852,中证1000,2011-06-22,4662.48,4662.48,4662.48,4662.48,0.0
1.H00852,中证1000,2011-06-23,4746.68,4746.68,4746.68,4746.68,0.0
1.H00852,中证1000,2011-06-24,4858.79,4858.79,4858.79,4858.79,0.0
1.H00852,中证1000,2011-06-27,4934.77,4934.77,4934.77,4934.77,0.0
1.H00852,中证1000,2011-06-28,4954.17,4954.17,4954.17,4954.17,0.0
1.H00852,中证1000,2011-06-29,4902.5,4902.5,4902.5,4902.5,0.0
1.H00852,中证1000,2011-06-30,4976.14,4976.14,4976.14,4976.14,0.0
1.H00852,中证1000,2011-07-01,5003.66,5003.66,5003.66,5003.66,0.0
1.H00852,中证1000,2011-07-04,5118.71,5118.71,5118.71,5118.71,0.0
1.H00852,中证1000,2011-07-05,5163.82,5163.82,5163.82,5163.82,0.0
1.H00852,中证1000,2011-07-06,5190.92,5190.92,5190.92,5190.92,0.0
1.H00852,中证1000,2011-07-07,5182.11,5182.11,5182.11,5182.11,0.0
1.H00852,中证1000,2011-07-08,5166.68,5166.68,5166.68,5166.68,0.0
1.H00852,中证1000,2011-07-11,5220.49,5220.49,5220.49,5220.49,0.0
1.H00852,中证1000,2011-07-12,5138.71,5138.71,5138.71,5138.71,0.0
1.H00852,中证1000,2011-07-13,5242.97,5242.97,5242.97,5242.97,0.0
1.H00852,中证1000,2011-07-14,5299.72,5299.72,5299.72,5299.72,0.0
1.H00852,中证1000,2011-07-15,5342.96,5342.96,5342.96,5342.96,0.0
1.H00852,中证1000,2011-07-18,5349.27,5349.27,5349.27,5349.27,0.0
1.H00852,中证1000,2011-07-19,5288.99,5288.99,5288.99,5288.99,0.0
1.H00852,中证1000,2011-07-20,5297.09,5297.09,5297.09,5297.09,0.0
1.H00852,中证1000,2011-07-21,5222.86,5222.86,5222.86,5222.86,0.0
1.H00852,中证1000,2011-07-22,5255.71,5255.71,5255.71,5255.71,0.0
1.H00852,中证1000,2011-07-25,5028.12,5028.12,5028.12,5028.12,0.0
1.H00852,中证1000,2011-07-26,5059.87,5059.87,5059.87,5059.87,0.0
1.H00852,中证1000,2011-07-27,5148.19,5148.19,5148.19,5148.19,0.0
1.H00852,中证1000,2011-07-28,5123.36,5123.36,5123.36,5123.36,0.0
1.H00852,中证1000,2011-07-29,5072.09,5072.09,5072.09,5072.09,0.0
1.H00852,中证1000,2011-08-01,5104.88,5104.88,5104.88,5104.88,0.0
1.H00852,中证1000,2011-08-02,5080.4,5080.4,5080.4,5080.4,0.0
1.H00852,中证1000,2011-08-03,5104.53,5104.53,5104.53,5104.53,0.0
1.H00852,中证1000,2011-08-04,5126.52,5126.52,5126.52,5126.52,0.0
1.H00852,中证1000,2011-08-05,5004.06,5004.06,5004.06,5004.06,0.0
1.H00852,中证1000,2011-08-08,4728.86,4728.86,4728.86,4728.86,0.0
1.H00852,中证1000,2011-08-09,4721.24,4721.24,4721.24,4721.24,0.0
1.H00852,中证1000,2011-08-10,4796.89,4796.89,4796.89,4796.89,0.0
1.H00852,中证1000,2011-08-11,4885.88,4885.88,4885.88,4885.88,0.0
1.H00852,中证1000,2011-08-12,4945.39,4945.39,4945.39,4945.39,0.0
1.H00852,中证1000,2011-08-15,5027.12,5027.12,5027.12,5027.12,0.0
1.H00852,中证1000,2011-08-16,4996.26,4996.26,4996.26,4996.26,0.0
1.H00852,中证1000,2011-08-17,4989.26,4989.26,4989.26,4989.26,0.0
1.H00852,中证1000,2011-08-18,4894.59,4894.59,4894.59,4894.59,0.0
1.H00852,中证1000,2011-08-19,4846.68,4846.68,4846.68,4846.68,0.0
1.H00852,中证1000,2011-08-22,4819.47,4819.47,4819.47,4819.47,0.0
1.H00852,中证1000,2011-08-23,4904.83,4904.83,4904.83,4904.83,0.0
1.H00852,中证1000,2011-08-24,4903.46,4903.46,4903.46,4903.46,0.0
1.H00852,中证1000,2011-08-25,4987.12,4987.12,4987.12,4987.12,0.0
1.H00852,中证1000,2011-08-26,5013.22,5013.22,5013.22,5013.22,0.0
1.H00852,中证1000,2011-08-29,4984.28,4984.28,4984.28,4984.28,0.0
1.H00852,中证1000,2011-08-30,4931.34,4931.34,4931.34,4931.34,0.0
1.H00852,中证1000,2011-08-31,4904.57,4904.57,4904.57,4904.57,0.0
1.H00852,中证1000,2011-09-01,4877.12,4877.12,4877.12,4877.12,0.0
1.H00852,中证1000,2011-09-02,4820.91,4820.91,4820.91,4820.91,0.0
1.H00852,中证1000,2011-09-05,4697.61,4697.61,4697.61,4697.61,0.0
1.H00852,中证1000,2011-09-06,4669.45,4669.45,4669.45,4669.45,0.0
1.H00852,中证1000,2011-09-07,4787.52,4787.52,4787.52,4787.52,0.0
1.H00852,中证1000,2011-09-08,4737.36,4737.36,4737.36,4737.36,0.0
1.H00852,中证1000,2011-09-09,4711.38,4711.38,4711.38,4711.38,0.0
1.H00852,中证1000,2011-09-13,4632.18,4632.18,4632.18,4632.18,0.0
1.H00852,中证1000,2011-09-14,4691.05,4691.05,4691.05,4691.05,0.0
1.H00852,中证1000,2011-09-15,4700.01,4700.01,4700.01,4700.01,0.0
1.H00852,中证1000,2011-09-16,4700.43,4700.43,4700.43,4700.43,0.0
1.H00852,中证1000,2011-09-19,4607.28,4607.28,4607.28,4607.28,0.0
1.H00852,中证1000,2011-09-20,4637.83,4637.83,4637.83,4637.83,0.0
1.H00852,中证1000,2011-09-21,4769.51,4769.51,4769.51,4769.51,0.0
1.H00852,中证1000,2011-09-22,4630.38,4630.38,4630.38,4630.38,0.0
1.H00852,中证1000,2011-09-23,4594.11,4594.11,4594.11,4594.11,0.0
1.H00852,中证1000,2011-09-26,4524.64,4524.64,4524.64,4524.64,0.0
1.H00852,中证1000,2011-09-27,4540.39,4540.39,4540.39,4540.39,0.0
1.H00852,中证1000,2011-09-28,4455.06,4455.06,4455.06,4455.06,0.0
1.H00852,中证1000,2011-09-29,4282.12,4282.12,4282.12,4282.12,0.0
1.H00852,中证1000,2011-09-30,4267.13,4267.13,4267.13,4267.13,0.0
1.H00852,中证1000,2011-10-10,4251.82,4251.82,4251.82,4251.82,0.0
1.H00852,中证1000,2011-10-11,4244.93,4244.93,4244.93,4244.93,0.0
1.H00852,中证1000,2011-10-12,4397.63,4397.63,4397.63,4397.63,0.0
1.H00852,中证1000,2011-10-13,4467.78,4467.78,4467.78,4467.78,0.0
1.H00852,中证1000,2011-10-14,4447.06,4447.06,4447.06,4447.06,0.0
1.H00852,中证1000,2011-10-17,4465.82,4465.82,4465.82,4465.82,0.0
1.H00852,中证1000,2011-10-18,4324.94,4324.94,4324.94,4324.94,0.0
1.H00852,中证1000,2011-10-19,4310.34,4310.34,4310.34,4310.34,0.0
1.H00852,中证1000,2011-10-20,4178.89,4178.89,4178.89,4178.89,0.0
1.H00852,中证1000,2011-10-21,4097.6,4097.6,4097.6,4097.6,0.0
1.H00852,中证1000,2011-10-24,4161.9,4161.9,4161.9,4161.9,0.0
1.H00852,中证1000,2011-10-25,4278.16,4278.16,4278.16,4278.16,0.0
1.H00852,中证1000,2011-10-26,4311.59,4311.59,4311.59,4311.59,0.0
1.H00852,中证1000,2011-10-27,4309.9,4309.9,4309.9,4309.9,0.0
1.H00852,中证1000,2011-10-28,4402.06,4402.06,4402.06,4402.06,0.0
1.H00852,中证1000,2011-10-31,4446.81,4446.81,4446.81,4446.81,0.0
1.H00852,中证1000,2011-11-01,4451.78,4451.78,4451.78,4451.78,0.0
1.H00852,中证1000,2011-11-02,4530.84,4530.84,4530.84,4530.84,0.0
1.H00852,中证1000,2011-11-03,4557.53,4557.53,4557.53,4557.53,0.0
1.H00852,中证1000,2011-11-04,4590.98,4590.98,4590.98,4590.98,0.0
1.H00852,中证1000,2011-11-07,4574.2,4574.2,4574.2,4574.2,0.0
1.H00852,中证1000,2011-11-08,4519.24,4519.24,4519.24,4519.24,0.0
1.H00852,中证1000,2011-11-09,4601.3,4601.3,4601.3,4601.3,0.0
1.H00852,中证1000,2011-11-10,4540.5,4540.5,4540.5,4540.5,0.0
1.H00852,中证1000,2011-11-11,4540.66,4540.66,4540.66,4540.66,0.0
1.H00852,中证1000,2011-11-14,4654.43,4654.43,4654.43,4654.43,0.0
1.H00852,中证1000,2011-11-15,4689.34,4689.34,4689.34,4689.34,0.0
1.H00852,中证1000,2011-11-16,4573.71,4573.71,4573.71,4573.71,0.0
1.H00852,中证1000,2011-11-17,4573.77,4573.77,4573.77,4573.77,0.0
1.H00852,中证1000,2011-11-18,4430.21,4430.21,4430.21,4430.21,0.0
1.H00852,中证1000,2011-11-21,4443.6,4443.6,4443.6,4443.6,0.0
1.H00852,中证1000,2011-11-22,4438.18,4438.18,4438.18,4438.18,0.0
1.H00852,中证1000,2011-11-23,4414.08,4414.08,4414.08,4414.08,0.0
1.H00852,中证1000,2011-11-24,4407.09,4407.09,4407.09,4407.09,0.0
1.H00852,中证1000,2011-11-25,4376.09,4376.09,4376.09,4376.09,0.0
1.H00852,中证1000,2011-11-28,4378.29,4378.29,4378.29,4378.29,0.0
1.H00852,中证1000,2011-11-29,4455.44,4455.44,4455.44,4455.44,0.0
1.H00852,中证1000,2011-11-30,4256.66,4256.66,4256.66,4256.66,0.0
1.H00852,中证1000,2011-12-01,4348.63,4348.63,4348.63,4348.63,0.0
1.H00852,中证1000,2011-12-02,4257.37,4257.37,4257.37,4257.37,0.0
1.H00852,中证1000,2011-12-05,4110.58,4110.58,4110.58,4110.58,0.0
1.H00852,中证1000,2011-12-06,4112.14,4112.14,4112.14,4112.14,0.0
1.H00852,中证1000,2011-12-07,4124.7,4124.7,4124.7,4124.7,0.0
1.H00852,中证1000,2011-12-08,4123.7,4123.7,4123.7,4123.7,0.0
1.H00852,中证1000,2011-12-09,4080.15,4080.15,4080.15,4080.15,0.0
1.H00852,中证1000,2011-12-12,4026.82,4026.82,4026.82,4026.82,0.0
1.H00852,中证1000,2011-12-13,3873.24,3873.24,3873.24,3873.24,0.0
1.H00852,中证1000,2011-12-14,3787.83,3787.83,3787.83,3787.83,0.0
1.H00852,中证1000,2011-12-15,3678.92,3678.92,3678.92,3678.92,0.0
1.H00852,中证1000,2011-12-16,3787.93,3787.93,3787.93,3787.93,0.0
1.H00852,中证1000,2011-12-19,3798.28,3798.28,3798.28,3798.28,0.0
1.H00852,中证1000,2011-12-20,3783.88,3783.88,3783.88,3783.88,0.0
1.H00852,中证1000,2011-12-21,3682.66,3682.66,3682.66,3682.66,0.0
1.H00852,中证1000,2011-12-22,3613.8,3613.8,3613.8,3613.8,0.0
1.H00852,中证1000,2011-12-23,3641.15,3641.15,3641.15,3641.15,0.0
1.H00852,中证1000,2011-12-26,3614.88,3614.88,3614.88,3614.88,0.0
1.H00852,中证1000,2011-12-27,3499.06,3499.06,3499.06,3499.06,0.0
1.H00852,中证1000,2011-12-28,3468.78,3468.78,3468.78,3468.78,0.0
1.H00852,中证1000,2011-12-29,3470.29,3470.29,3470.29,3470.29,0.0
1.H00852,中证1000,2011-12-30,3533.1,3533.1,3533.1,3533.1,0.0
1.H00852,中证1000,2012-01-04,3437.57,3437.57,3437.57,3437.57,0.0
1.H00852,中证1000,2012-01-05,3276.64,3276.64,3276.64,3276.64,0.0
1.H00852,中证1000,2012-01-06,3296.16,3296.16,3296.16,3296.16,0.0
1.H00852,中证1000,2012-01-09,3440.7,3440.7,3440.7,3440.7,0.0
1.H00852,中证1000,2012-01-10,3581.1,3581.1,3581.1,3581.1,0.0
1.H00852,中证1000,2012-01-11,3597.73,3597.73,3597.73,3597.73,0.0
1.H00852,中证1000,2012-01-12,3597.08,3597.08,3597.08,3597.08,0.0
1.H00852,中证1000,2012-01-13,3449.14,3449.14,3449.14,3449.14,0.0
1.H00852,中证1000,2012-01-16,3328.25,3328.25,3328.25,3328.25,0.0
1.H00852,中证1000,2012-01-17,3513.72,3513.72,3513.72,3513.72,0.0
1.H00852,中证1000,2012-01-18,3424.82,3424.82,3424.82,3424.82,0.0
1.H00852,中证1000,2012-01-19,3449.28,3449.28,3449.28,3449.28,0.0
1.H00852,中证1000,2012-01-20,3491.67,3491.67,3491.67,3491.67,0.0
1.H00852,中证1000,2012-01-30,3480.58,3480.58,3480.58,3480.58,0.0
1.H00852,中证1000,2012-01-31,3482.39,3482.39,3482.39,3482.39,0.0
1.H00852,中证1000,2012-02-01,3463.23,3463.23,3463.23,3463.23,0.0
1.H00852,中证1000,2012-02-02,3533.88,3533.88,3533.88,3533.88,0.0
1.H00852,中证1000,2012-02-03,3597.07,3597.07,3597.07,3597.07,0.0
1.H00852,中证1000,2012-02-06,3636.13,3636.13,3636.13,3636.13,0.0
1.H00852,中证1000,2012-02-07,3574.1,3574.1,3574.1,3574.1,0.0
1.H00852,中证1000,2012-02-08,3673.14,3673.14,3673.14,3673.14,0.0
1.H00852,中证1000,2012-02-09,3708.45,3708.45,3708.45,3708.45,0.0
1.H00852,中证1000,2012-02-10,3729.5,3729.5,3729.5,3729.5,0.0
1.H00852,中证1000,2012-02-13,3782.33,3782.33,3782.33,3782.33,0.0
1.H00852,中证1000,2012-02-14,3785.66,3785.66,3785.66,3785.66,0.0
1.H00852,中证1000,2012-02-15,3853.86,3853.86,3853.86,3853.86,0.0
1.H00852,中证1000,2012-02-16,3859.8,3859.8,3859.8,3859.8,0.0
1.H00852,中证1000,2012-02-17,3846.8,3846.8,3846.8,3846.8,0.0
1.H00852,中证1000,2012-02-20,3855.7,3855.7,3855.7,3855.7,0.0
1.H00852,中证1000,2012-02-21,3905.38,3905.38,3905.38,3905.38,0.0
1.H00852,中证1000,2012-02-22,3982.56,3982.56,3982.56,3982.56,0.0
1.H00852,中证1000,2012-02-23,3986.94,3986.94,3986.94,3986.94,0.0
1.H00852,中证1000,2012-02-24,4029.57,4029.57,4029.57,4029.57,0.0
1.H00852,中证1000,2012-02-27,4030.23,4030.23,4030.23,4030.23,0.0
1.H00852,中证1000,2012-02-28,3994.77,3994.77,3994.77,3994.77,0.0
1.H00852,中证1000,2012-02-29,3944.51,3944.51,3944.51,3944.51,0.0
1.H00852,中证1000,2012-03-01,3973.87,3973.87,3973.87,3973.87,0.0
1.H00852,中证1000,2012-03-02,4049.94,4049.94,4049.94,4049.94,0.0
1.H00852,中证1000,2012-03-05,4070.65,4070.65,4070.65,4070.65,0.0
1.H00852,中证1000,2012-03-06,4042.49,4042.49,4042.49,4042.49,0.0
1.H00852,中证1000,2012-03-07,4027.27,4027.27,4027.27,4027.27,0.0
1.H00852,中证1000,2012-03-08,4082.74,4082.74,4082.74,4082.74,0.0
1.H00852,中证1000,2012-03-09,4144.43,4144.43,4144.43,4144.43,0.0
1.H00852,中证1000,2012-03-12,4169.76,4169.76,4169.76,4169.76,0.0
1.H00852,中证1000,2012-03-13,4206.45,4206.45,4206.45,4206.45,0.0
1.H00852,中证1000,2012-03-14,4007.15,4007.15,4007.15,4007.15,0.0
1.H00852,中证1000,2012-03-15,3955.46,3955.46,3955.46,3955.46,0.0
1.H00852,中证1000,2012-03-16,4060.2,4060.2,4060.2,4060.2,0.0
1.H00852,中证1000,2012-03-19,4131.19,4131.19,4131.19,4131.19,0.0
1.H00852,中证1000,2012-03-20,4037.68,4037.68,4037.68,4037.68,0.0
1.H00852,中证1000,2012-03-21,4054.23,4054.23,4054.23,4054.23,0.0
1.H00852,中证1000,2012-03-22,4045.17,4045.17,4045.17,4045.17,0.0
1.H00852,中证1000,2012-03-23,3960.05,3960.05,3960.05,3960.05,0.0
1.H00852,中证1000,2012-03-26,3947.11,3947.11,3947.11,3947.11,0.0
1.H00852,中证1000,2012-03-27,3939.56,3939.56,3939.56,3939.56,0.0
1.H00852,中证1000,2012-03-28,3745.45,3745.45,3745.45,3745.45,0.0
1.H00852,中证1000,2012-03-29,3661.34,3661.34,3661.34,3661.34,0.0
1.H00852,中证1000,2012-03-30,3640.65,3640.65,3640.65,3640.65,0.0
1.H00852,中证1000,2012-04-05,3759.32,3759.32,3759.32,3759.32,0.0
1.H00852,中证1000,2012-04-06,3796.89,3796.89,3796.89,3796.89,0.0
1.H00852,中证1000,2012-04-09,3749.2,3749.2,3749.2,3749.2,0.0
1.H00852,中证1000,2012-04-10,3794.3,3794.3,3794.3,3794.3,0.0
1.H00852,中证1000,2012-04-11,3824.69,3824.69,3824.69,3824.69,0.0
1.H00852,中证1000,2012-04-12,3905.33,3905.33,3905.33,3905.33,0.0
1.H00852,中证1000,2012-04-13,3938.81,3938.81,3938.81,3938.81,0.0
1.H00852,中证1000,2012-04-16,3957.16,3957.16,3957.16,3957.16,0.0
1.H00852,中证1000,2012-04-17,3902.65,3902.65,3902.65,3902.65,0.0
1.H00852,中证1000,2012-04-18,3994.2,3994.2,3994.2,3994.2,0.0
1.H00852,中证1000,2012-04-19,3991.16,3991.16,3991.16,3991.16,0.0
1.H00852,中证1000,2012-04-20,4022.89,4022.89,4022.89,4022.89,0.0
1.H00852,中证1000,2012-04-23,3956.65,3956.65,3956.65,3956.65,0.0
1.H00852,中证1000,2012-04-24,3921.24,3921.24,3921.24,3921.24,0.0
1.H00852,中证1000,2012-04-25,3985.34,3985.34,3985.34,3985.34,0.0
1.H00852,中证1000,2012-04-26,3960.97,3960.97,3960.97,3960.97,0.0
1.H00852,中证1000,2012-04-27,3927.55,3927.55,3927.55,3927.55,0.0
1.H00852,中证1000,2012-05-02,3965.02,3965.02,3965.02,3965.02,0.0
1.H00852,中证1000,2012-05-03,3984.31,3984.31,3984.31,3984.31,0.0
1.H00852,中证1000,2012-05-04,4016.86,4016.86,4016.86,4016.86,0.0
1.H00852,中证1000,2012-05-07,4047.93,4047.93,4047.93,4047.93,0.0
1.H00852,中证1000,2012-05-08,4052.41,4052.41,4052.41,4052.41,0.0
1.H00852,中证1000,2012-05-09,3990.32,3990.32,3990.32,3990.32,0.0
1.H00852,中证1000,2012-05-10,4006.19,4006.19,4006.19,4006.19,0.0
1.H00852,中证1000,2012-05-11,3980.38,3980.38,3980.38,3980.38,0.0
1.H00852,中证1000,2012-05-14,3974.68,3974.68,3974.68,3974.68,0.0
1.H00852,中证1000,2012-05-15,3959.81,3959.81,3959.81,3959.81,0.0
1.H00852,中证1000,2012-05-16,3919.4,3919.4,3919.4,3919.4,0.0
1.H00852,中证1000,2012-05-17,3975.81,3975.81,3975.81,3975.81,0.0
1.H00852,中证1000,2012-05-18,3904.34,3904.34,3904.34,3904.34,0.0
1.H00852,中证1000,2012-05-21,3895.98,3895.98,3895.98,3895.98,0.0
1.H00852,中证1000,2012-05-22,3947.9,3947.9,3947.9,3947.9,0.0
1.H00852,中证1000,2012-05-23,3939.88,3939.88,3939.88,3939.88,0.0
1.H00852,中证1000,2012-05-24,3911.96,3911.96,3911.96,3911.96,0.0
1.H00852,中证1000,2012-05-25,3867.86,3867.86,3867.86,3867.86,0.0
1.H00852,中证1000,2012-05-28,3919.07,3919.07,3919.07,3919.07,0.0
1.H00852,中证1000,2012-05-29,3979.45,3979.45,3979.45,3979.45,0.0
1.H00852,中证1000,2012-05-30,3988.9,3988.9,3988.9,3988.9,0.0
1.H00852,中证1000,2012-05-31,3998.82,3998.82,3998.82,3998.82,0.0
1.H00852,中证1000,2012-06-01,3992.59,3992.59,3992.59,3992.59,0.0
1.H00852,中证1000,2012-06-04,3852.05,3852.05,3852.05,3852.05,0.0
1.H00852,中证1000,2012-06-05,3846.39,3846.39,3846.39,3846.39,0.0
1.H00852,中证1000,2012-06-06,3832.41,3832.41,3832.41,3832.41,0.0
1.H00852,中证1000,2012-06-07,3810.25,3810.25,3810.25,3810.25,0.0
1.H00852,中证1000,2012-06-08,3795.32,3795.32,3795.32,3795.32,0.0
1.H00852,中证1000,2012-06-11,3860.0,3860.0,3860.0,3860.0,0.0
1.H00852,中证1000,2012-06-12,3838.09,3838.09,3838.09,3838.09,0.0
1.H00852,中证1000,2012-06-13,3904.92,3904.92,3904.92,3904.92,0.0
1.H00852,中证1000,2012-06-14,3878.32,3878.32,3878.32,3878.32,0.0
1.H00852,中证1000,2012-06-15,3885.38,3885.38,3885.38,3885.38,0.0
1.H00852,中证1000,2012-06-18,3926.77,3926.77,3926.77,3926.77,0.0
1.H00852,中证1000,2012-06-19,3901.98,3901.98,3901.98,3901.98,0.0
1.H00852,中证1000,2012-06-20,3886.65,3886.65,3886.65,3886.65,0.0
1.H00852,中证1000,2012-06-21,3830.39,3830.39,3830.39,3830.39,0.0
1.H00852,中证1000,2012-06-25,3731.94,3731.94,3731.94,3731.94,0.0
1.H00852,中证1000,2012-06-26,3726.8,3726.8,3726.8,3726.8,0.0
1.H00852,中证1000,2012-06-27,3714.74,3714.74,3714.74,3714.74,0.0
1.H00852,中证1000,2012-06-28,3659.96,3659.96,3659.96,3659.96,0.0
1.H00852,中证1000,2012-06-29,3709.72,3709.72,3709.72,3709.72,0.0
1.H00852,中证1000,2012-07-02,3760.77,3760.77,3760.77,3760.77,0.0
1.H00852,中证1000,2012-07-03,3774.63,3774.63,3774.63,3774.63,0.0
1.H00852,中证1000,2012-07-04,3761.31,3761.31,3761.31,3761.31,0.0
1.H00852,中证1000,2012-07-05,3672.18,3672.18,3672.18,3672.18,0.0
1.H00852,中证1000,2012-07-06,3747.18,3747.18,3747.18,3747.18,0.0
1.H00852,中证1000,2012-07-09,3652.45,3652.45,3652.45,3652.45,0.0
1.H00852,中证1000,2012-07-10,3610.4,3610.4,3610.4,3610.4,0.0
1.H00852,中证1000,2012-07-11,3643.48,3643.48,3643.48,3643.48,0.0
1.H00852,中证1000,2012-07-12,3697.63,3697.63,3697.63,3697.63,0.0
1.H00852,中证1000,2012-07-13,3671.35,3671.35,3671.35,3671.35,0.0
1.H00852,中证1000,2012-07-16,3512.49,3512.49,3512.49,3512.49,0.0
1.H00852,中证1000,2012-07-17,3542.77,3542.77,3542.77,3542.77,0.0
1.H00852,中证1000,2012-07-18,3574.59,3574.59,3574.59,3574.59,0.0
1.H00852,中证1000,2012-07-19,3625.6,3625.6,3625.6,3625.6,0.0
1.H00852,中证1000,2012-07-20,3609.89,3609.89,3609.89,3609.89,0.0
1.H00852,中证1000,2012-07-23,3575.54,3575.54,3575.54,3575.54,0.0
1.H00852,中证1000,2012-07-24,3606.37,3606.37,3606.37,3606.37,0.0
1.H00852,中证1000,2012-07-25,3581.29,3581.29,3581.29,3581.29,0.0
1.H00852,中证1000,2012-07-26,3542.57,3542.57,3542.57,3542.57,0.0
1.H00852,中证1000,2012-07-27,3517.62,3517.62,3517.62,3517.62,0.0
1.H00852,中证1000,2012-07-30,3429.83,3429.83,3429.83,3429.83,0.0
1.H00852,中证1000,2012-07-31,3364.87,3364.87,3364.87,3364.87,0.0
1.H00852,中证1000,2012-08-01,3427.58,3427.58,3427.58,3427.58,0.0
