trade_id,strategy,symbol,name,entry_date,exit_date,entry_price,exit_price,side,is_open_trade,profit_pct,mfe_pct,mae_pct,profit_capture,giveback_pct,max_high,min_low,best_date,worst_date,bar_count,holding_calendar_days,had_profit_then_loss,deep_mae_profit
235,Sub-A,0.399606,创业板,2023-04-06,2023-04-20,2597.938,2555.808,long,False,-0.016216707250134577,0.008397813958608724,-0.016216707250134577,-1.9310629325755173,0.0246145212087433,2619.755,2555.808,2023-04-07,2023-04-20,11,14,True,False
236,Sub-A,1.H00016,上证50,2023-04-20,2023-04-24,4145.23,4012.86,long,False,-0.03193308935812955,0.0,-0.03193308935812955,,0.03193308935812955,4145.23,4012.86,2023-04-20,2023-04-24,3,4,False,False
237,Sub-A,1.H20955,中证红利,2023-04-24,2023-05-17,18501.52,18980.82,long,False,0.025905979616809738,0.07373394185991189,0.0,0.35134402099414214,0.04782796224310215,19865.71,18501.52,2023-05-08,2023-04-24,15,23,False,False
238,Sub-A,0.399606,创业板,2023-05-26,2023-05-30,2393.259,2383.784,long,False,-0.003959036610747035,0.0,-0.01070381433852341,,0.003959036610747035,2393.259,2367.642,2023-05-26,2023-05-29,3,4,False,False
239,Sub-A,1.H00852,中证1000,2023-06-20,2023-06-21,7460.09,7300.9,long,False,-0.02133888465152567,0.0,-0.02133888465152567,,0.02133888465152567,7460.09,7300.9,2023-06-20,2023-06-21,2,1,False,False
240,Sub-A,1.H00016,上证50,2023-07-19,2023-08-15,3957.78,4011.46,long,False,0.01356315914477313,0.05586717806447061,-0.005472765034943872,0.2427750893220572,0.042304018919697484,4178.89,3936.12,2023-07-31,2023-07-24,20,27,False,False
241,Sub-A,1.H20955,中证红利,2023-08-15,2023-08-16,19446.78,19464.33,long,False,0.0009024630298692937,0.0009024630298692937,0.0,1.0,0.0,19464.33,19446.78,2023-08-16,2023-08-15,2,1,False,False
242,Sub-A,1.H11077,10Y国债,2023-08-18,2023-09-04,166.78,166.15,long,False,-0.003777431346684179,0.0016788583763041043,-0.003777431346684179,-2.249999999999967,0.005456289722988283,167.06,166.15,2023-08-21,2023-09-04,12,17,True,False
243,Sub-A,1.H00852,中证1000,2023-10-10,2023-10-12,6759.18,6827.69,long,False,0.010135844880591938,0.010135844880591938,0.0,1.0,0.0,6827.69,6759.18,2023-10-12,2023-10-10,3,2,False,False
244,Sub-A,1.H11077,10Y国债,2023-10-26,2023-11-03,166.15,166.71,long,False,0.0033704483900089954,0.0033704483900089954,-6.01865783931288e-05,1.0,0.0,166.71,166.14,2023-11-02,2023-10-27,7,8,False,False
245,Sub-A,0.399606,创业板,2023-11-10,2023-11-22,2161.617,2103.7,long,False,-0.02679336811285271,0.005051311124958602,-0.02679336811285271,-5.304240315047372,0.03184467923781131,2172.536,2103.7,2023-11-15,2023-11-22,9,12,True,False
246,Sub-A,1.H00852,中证1000,2023-11-22,2023-11-29,6860.77,6839.55,long,False,-0.0030929472930881774,0.010533803057091173,-0.0034252715074255535,-0.29362114293622177,0.01362675035017935,6933.04,6837.27,2023-11-23,2023-11-27,6,7,True,False
247,Sub-A,1.H20955,中证红利,2023-11-29,2023-12-07,18788.34,18652.82,long,False,-0.007212984223193719,0.005271886712716389,-0.007212984223193719,-1.3681978798586818,0.012484870935910108,18887.39,18652.82,2023-12-01,2023-12-07,7,8,True,False
248,Sub-A,1.H11077,10Y国债,2023-12-14,2023-12-28,167.43,168.35,long,False,0.005494833661828791,0.005494833661828791,0.0,1.0,0.0,168.35,167.43,2023-12-28,2023-12-14,11,14,False,False
249,Sub-A,1.H20955,中证红利,2024-01-15,2024-01-19,18722.6,18280.78,long,False,-0.02359821819619068,0.0037104889278198883,-0.02359821819619068,-6.359867568734641,0.027308707124010567,18792.07,18280.78,2024-01-16,2024-01-19,5,4,True,False
250,Sub-A,1.H11077,10Y国债,2024-01-22,2024-01-25,169.31,169.39,long,False,0.00047250605398363454,0.00047250605398363454,-0.00017718977024394622,1.0,0.0,169.39,169.28,2024-01-25,2024-01-23,4,3,False,False
251,Sub-A,1.H00016,上证50,2024-02-07,2024-02-23,3717.31,3858.85,long,False,0.0380759204908927,0.0380759204908927,0.0,1.0,0.0,3858.85,3717.31,2024-02-23,2024-02-07,7,16,False,False
252,Sub-A,0.399606,创业板,2024-02-27,2024-03-06,1935.373,1977.017,long,False,0.02151729924929202,0.022772871172636933,-0.025089220527515943,0.9448654535553882,0.0012555719233449114,1979.447,1886.816,2024-03-04,2024-02-28,7,8,False,False
253,Sub-A,1.H00852,中证1000,2024-03-06,2024-03-18,6022.38,6320.79,long,False,0.04955017783666915,0.04955017783666915,-0.01452747916936492,1.0,0.0,6320.79,5934.89,2024-03-18,2024-03-07,9,12,False,False
254,Sub-A,1.H20955,中证红利,2024-04-11,2024-04-29,19767.55,19906.33,long,False,0.007020596887322927,0.0261924214179301,-0.004570622054832163,0.2680392459826932,0.019171824530607173,20285.31,19677.2,2024-04-19,2024-04-16,13,18,False,False
255,Sub-A,1.H00852,中证1000,2024-05-09,2024-05-21,6302.45,6207.16,long,False,-0.015119517013225003,0.0,-0.023916096121349595,,0.015119517013225003,6302.45,6151.72,2024-05-09,2024-05-16,9,12,False,False
256,Sub-A,0.399606,创业板,2024-05-21,2024-05-23,2020.535,2011.027,long,False,-0.004705684385571174,0.009106004102873655,-0.004705684385571174,-0.5167672156095519,0.013811688488444829,2038.934,2011.027,2024-05-22,2024-05-23,3,2,True,False
257,Sub-A,1.H20955,中证红利,2024-05-23,2024-05-28,20290.92,20364.23,long,False,0.0036129460862297513,0.010958596258819231,0.0,0.3296905918330675,0.00734565017258948,20513.28,20290.92,2024-05-27,2024-05-23,4,5,False,False
258,Sub-A,1.H11077,10Y国债,2024-06-07,2024-07-10,173.83,174.8,long,False,0.00558016452856247,0.0072484611401943955,0.0,0.7698412698412861,0.0016682966116319253,175.09,173.83,2024-06-28,2024-06-07,23,33,False,False
259,Sub-A,1.H00016,上证50,2024-07-16,2024-07-24,3932.23,3886.92,long,False,-0.011522723747084962,0.015695928264623404,-0.011522723747084962,-0.7341218405703149,0.027218652011708366,3993.95,3886.92,2024-07-19,2024-07-24,7,8,True,False
260,Sub-A,1.H00016,上证50,2024-08-30,2024-09-02,3814.54,3758.1,long,False,-0.014796017344162138,0.0,-0.014796017344162138,,0.014796017344162138,3814.54,3758.1,2024-08-30,2024-09-02,2,3,False,False
261,Sub-A,0.399606,创业板,2024-09-04,2024-09-11,1697.364,1703.062,long,False,0.0033569699840456657,0.006486528523051094,-0.010656523880558266,0.5175295186194039,0.003129558539005428,1708.374,1679.276,2024-09-05,2024-09-06,6,7,False,False
262,Sub-A,0.399606,创业板,2024-09-27,2024-10-09,2061.162,2492.643,long,False,0.2093387128231552,0.35263943348460747,0.0,0.5936338734286581,0.14330072066145227,2788.009,2061.162,2024-10-08,2024-09-27,4,12,False,False
263,Sub-A,0.399606,创业板,2024-10-11,2024-10-25,2296.826,2448.052,long,False,0.06584129577077236,0.06584129577077236,-0.03197325352464653,1.0,0.0,2448.052,2223.389,2024-10-25,2024-10-17,11,14,False,False
264,Sub-A,1.H00852,中证1000,2024-10-28,2024-10-31,6908.02,6948.11,long,False,0.005803399526926656,0.005803399526926656,-0.016118945805020934,1.0,0.0,6948.11,6796.67,2024-10-31,2024-10-29,4,3,False,False
265,Sub-A,1.H00905,中证500,2024-11-15,2024-11-18,7231.82,7120.78,long,False,-0.015354364461504844,0.0,-0.015354364461504844,,0.015354364461504844,7231.82,7120.78,2024-11-15,2024-11-18,2,3,False,False
266,Sub-A,1.H11077,10Y国债,2024-11-18,2025-01-14,178.46,184.87,long,False,0.035918413089768064,0.0397848257312563,0.0,0.9028169014084519,0.003866412641488237,185.56,178.46,2025-01-06,2024-11-18,41,57,False,False
267,Sub-A,0.399606,创业板,2025-02-06,2025-02-13,2322.525,2383.208,long,False,0.026128028761800204,0.03348553836880108,0.0,0.7802779956539099,0.007357509607000878,2400.296,2322.525,2025-02-12,2025-02-06,6,7,False,False
268,Sub-A,1.H00852,中证1000,2025-02-13,2025-03-05,7062.45,7273.65,long,False,0.02990463649300179,0.0502148687778321,-0.01132468194465086,0.5955334987593061,0.02031023228483031,7417.09,6982.47,2025-02-26,2025-02-18,15,20,False,False
269,Sub-A,1.H20955,中证红利,2025-03-19,2025-04-07,21390.8,20310.71,long,False,-0.05049320268526658,0.012579707163827392,-0.05049320268526658,-4.013861533316008,0.06307290984909397,21659.89,20310.71,2025-04-03,2025-04-07,13,19,True,False
270,Sub-A,1.H11077,10Y国债,2025-04-08,2025-04-29,184.89,185.45,long,False,0.0030288279517551864,0.0030288279517551864,0.0,1.0,0.0,185.45,184.89,2025-04-29,2025-04-08,16,21,False,False
271,Sub-A,0.399606,创业板,2025-05-07,2025-05-28,2196.832,2188.649,long,False,-0.003724909323971959,0.043407962010750145,-0.003724909323971959,-0.08581166107382492,0.047132871334722104,2292.192,2188.649,2025-05-14,2025-05-28,16,21,True,False
272,Sub-A,1.H00852,中证1000,2025-06-12,2025-06-13,7075.32,6979.11,long,False,-0.01359797154050979,0.0,-0.01359797154050979,,0.01359797154050979,7075.32,6979.11,2025-06-12,2025-06-13,2,1,False,False
273,Sub-A,0.399606,创业板,2025-06-18,2025-08-05,2270.955,2592.228,long,False,0.14147043864805786,0.17226453188196156,-0.021570220457913125,0.8212395035850775,0.030794093233903697,2662.16,2221.97,2025-07-29,2025-06-20,35,48,False,False
274,Sub-A,1.H00905,中证500,2025-08-05,2025-08-08,7798.65,7825.49,long,False,0.0034416213062518075,0.008611746904913176,0.0,0.3996426444312121,0.005170125598661368,7865.81,7798.65,2025-08-06,2025-08-05,4,3,False,False
275,Sub-A,1.H00852,中证1000,2025-08-08,2025-08-20,7849.72,8387.38,long,False,0.06849416284912069,0.06849416284912069,0.0,1.0,0.0,8387.38,7849.72,2025-08-20,2025-08-08,9,12,False,False
276,Sub-A,0.399606,创业板,2025-08-20,2025-09-10,2886.361,3215.538,long,False,0.11404567897085638,0.13464947731763277,-0.004674051513306909,0.8469819656397711,0.020603798346776392,3275.008,2872.87,2025-09-05,2025-08-21,16,21,False,False
277,Sub-A,1.H00905,中证500,2025-09-29,2025-10-10,9109.48,9169.11,long,False,0.006545927978325983,0.027035571734061792,0.0,0.24212278707162854,0.02048964375573581,9355.76,9109.48,2025-10-09,2025-09-29,4,11,False,False
278,Sub-A,1.H11077,10Y国债,2025-10-14,2025-10-17,185.56,185.72,long,False,0.0008622547962922056,0.0008622547962922056,-0.00037723647337783994,1.0,0.0,185.72,185.49,2025-10-17,2025-10-15,4,3,False,False
279,Sub-A,1.H20955,中证红利,2025-10-20,2025-11-05,23023.94,23465.04,long,False,0.019158319557816883,0.019158319557816883,0.0,1.0,0.0,23465.04,23023.94,2025-11-05,2025-10-20,13,16,False,False
280,Sub-A,0.399606,创业板,2025-12-12,2025-12-23,3541.296,3553.105,long,False,0.0033346548834098932,0.0033346548834098932,-0.03837916965992105,1.0,0.0,3553.105,3405.384,2025-12-23,2025-12-16,8,11,False,False
281,Sub-A,1.H00905,中证500,2025-12-23,2026-01-30,9005.51,10389.74,long,False,0.15370922912750085,0.18545756986556006,0.0,0.8288107583795372,0.03174834073805921,10675.65,9005.51,2026-01-28,2025-12-23,27,38,False,False
282,Sub-A,1.H20955,中证红利,2026-02-05,2026-03-05,23300.05,23276.06,long,False,-0.0010296115244387005,0.012714994173832261,-0.011564352866195615,-0.0809761695807666,0.013744605698270962,23596.31,23030.6,2026-03-03,2026-02-13,15,28,True,False
283,Sub-A,1.H20955,中证红利,2026-03-06,2026-03-10,23451.67,23438.56,long,False,-0.0005590220227384979,0.0,-0.0005590220227384979,,0.0005590220227384979,23451.67,23438.56,2026-03-06,2026-03-10,3,4,False,False
284,Sub-A,1.H20955,中证红利,2026-03-12,2026-03-23,23813.36,22716.44,long,False,-0.046063218294268515,0.0,-0.046063218294268515,,0.046063218294268515,23813.36,22716.44,2026-03-12,2026-03-23,8,11,False,False
285,Sub-A,1.H11077,10Y国债,2026-04-08,2026-04-14,187.95,188.34,long,False,0.002075019952114898,0.002075019952114898,-5.320563979771542e-05,1.0,0.0,188.34,187.94,2026-04-14,2026-04-09,5,6,False,False
286,Sub-A,0.399606,创业板,2026-04-16,2026-04-17,4022.117,4079.818,long,True,0.014345927778828926,0.014345927778828926,0.0,1.0,0.0,4079.818,4022.117,2026-04-17,2026-04-16,2,1,False,False
