date,return_no_overlay,nav_no_overlay,return_amount_ma15_zz3_cyb5_scale0,nav_amount_ma15_zz3_cyb5_scale0,current_rule_weight,current_rule_holding
2013-10-16,-0.05903707856614393,1.5014631142061663,-0.05903707856614393,1.3955270004942548,1.5,0.399606
2013-10-17,-0.013668704745202875,1.4809400582122694,-0.013668704745202875,1.3764519539605402,1.5,0.399606
2013-10-18,0.028948971884700248,1.5238117503203827,0.028948971884700248,1.4162988228763846,0.0,cash
2013-10-21,0.0001211499702025165,1.5239963600685282,0.0001211499702025165,1.416470407436574,0.0,cash
2013-10-22,-0.0013790317547527353,1.5218947206938662,-0.0013790317547527353,1.4145170497650514,1.5,1.H00905
2013-10-23,-0.03957414225841838,1.4616670425147913,-0.03957414225841838,1.358538750810691,0.0,cash
2013-10-24,0.0001211499702025165,1.461844123433438,0.0001211499702025165,1.3587033377398707,0.0,cash
2013-10-25,0.0001211499702025165,1.4620212258054328,0.0001211499702025165,1.358867944608752,0.0,cash
2013-10-28,0.0001211499702025165,1.4621983496333746,0.0001211499702025165,1.3590325714197504,0.0,cash
2013-10-29,0.0001211499702025165,1.4623754949198629,0.0001211499702025165,1.3591972181752823,0.0,cash
2013-10-30,0.0001211499702025165,1.4625526616674973,0.0001211499702025165,1.3593618848777635,0.0,cash
2013-10-31,0.0001211499702025165,1.4627298498788779,0.0001211499702025165,1.359526571529611,0.0,cash
2013-11-01,0.0001211499702025165,1.462907059556605,0.0001211499702025165,1.3596912781332413,0.0,cash
2013-11-04,0.0001211499702025165,1.4630842907032793,0.0001211499702025165,1.3598560046910717,0.0,cash
2013-11-05,0.0001211499702025165,1.4632615433215017,0.0001211499702025165,1.3600207512055198,0.0,cash
2013-11-06,0.0001211499702025165,1.4634388174138735,0.0001211499702025165,1.3601855176790032,0.0,cash
2013-11-07,0.0001211499702025165,1.4636161129829963,0.0001211499702025165,1.36035030411394,0.0,cash
2013-11-08,0.0001211499702025165,1.463793430031472,0.0001211499702025165,1.3605151105127484,0.0,cash
2013-11-11,0.0001211499702025165,1.463970768561903,0.0001211499702025165,1.360679936877847,0.0,cash
2013-11-12,0.0001211499702025165,1.4641481285768916,0.0001211499702025165,1.360844783211655,0.0,cash
2013-11-13,0.0001211499702025165,1.4643255100790407,0.0001211499702025165,1.3610096495165913,0.0,cash
2013-11-14,0.0001211499702025165,1.4645029130709535,0.0001211499702025165,1.3611745357950755,0.0,cash
2013-11-15,0.0001211499702025165,1.4646803375552335,0.0001211499702025165,1.3613394420495275,0.0,cash
2013-11-18,0.0001211499702025165,1.4648577835344845,0.0001211499702025165,1.3615043682823673,0.0,cash
2013-11-19,0.0001211499702025165,1.4650352510113107,0.0001211499702025165,1.3616693144960152,0.0,cash
2013-11-20,0.0001211499702025165,1.4652127399883164,0.0001211499702025165,1.361834280692892,0.0,cash
2013-11-21,0.0001211499702025165,1.4653902504681062,0.0001211499702025165,1.3619992668754188,0.0,cash
2013-11-22,0.0001211499702025165,1.4655677824532856,0.0001211499702025165,1.3621642730460166,0.0,cash
2013-11-25,-0.0013790317547527353,1.4635467179425399,-0.0013790317547527353,1.3602858052582965,1.5,1.H00852
2013-11-26,0.005625006225622231,1.4717791773424556,0.005625006225622231,1.3679374213814999,1.5,1.H00852
2013-11-27,0.022969827036828816,1.5055856904824179,0.022969827036828816,1.3993587073478386,1.5,1.H00852
2013-11-28,0.00620493137229583,1.514927746366972,0.00620493137229583,1.4080416320921565,1.5,0.399606
2013-11-29,0.03379939593047343,1.566131389072489,0.03379939593047343,1.4556325887018293,1.5,0.399606
2013-12-02,-0.12659528520766328,1.3678665392001834,-0.12659528520766328,1.271356365977552,1.5,1.H00852
2013-12-03,0.024891333854653475,1.4019145618960247,0.024891682640287183,1.303002565162174,1.266043982418042,1.H00852
2013-12-04,0.008282443629734848,1.413525840228633,0.008284597290732387,1.313797416683334,1.256791871206716,1.H00905
2013-12-05,-0.0014009471226384962,1.4115455652699895,-0.0014013795285579,1.3119562878789217,1.262614341476916,1.H00905
2013-12-06,-0.0032287942165611927,1.4069879751124332,-0.003229707450899677,1.3077190528807046,1.266607703773673,1.H00905
2013-12-09,0.009305143673365546,1.4200802003675521,0.009307474907050528,1.3198906151508636,1.2720124943312094,1.H00905
2013-12-10,0.0008637468641732315,1.421306790187494,-0.00040799463991791907,1.3193521068546041,0.0,cash
2013-12-11,-0.01408793895423277,1.4012835068920961,0.0001211499702025165,1.3195119463230363,0.0,cash
2013-12-12,0.0032741012540797865,1.4058714509793329,-0.00114985208076257,1.3179947027659658,1.2708480877570998,1.H00905
2013-12-13,0.001434402439046245,1.4078880364176032,0.0014392544153993825,1.3198916324613947,0.0,cash
2013-12-16,0.0001211499702025165,1.4080586020112638,0.0001211499702025165,1.320051537293338,0.0,cash
2013-12-17,0.0001211499702025165,1.4082291882689408,0.0001211499702025165,1.3202114614977467,0.0,cash
2013-12-18,0.0001211499702025165,1.408399795193138,0.0001211499702025165,1.3203714050769682,0.0,cash
2013-12-19,0.0001211499702025165,1.408570422786359,0.0001211499702025165,1.3205313680333495,0.0,cash
2013-12-20,0.0001211499702025165,1.4087410710511077,0.0001211499702025165,1.3206913503692381,0.0,cash
2013-12-23,0.0001211499702025165,1.4089117399898885,0.0001211499702025165,1.320851352086982,0.0,cash
2013-12-24,0.0001211499702025165,1.4090824296052062,0.0001211499702025165,1.3210113731889292,0.0,cash
2013-12-25,0.0001211499702025165,1.4092531398995658,0.0001211499702025165,1.3211714136774282,0.0,cash
2013-12-26,0.0001211499702025165,1.4094238708754725,0.0001211499702025165,1.3213314735548276,0.0,cash
2013-12-27,0.0001211499702025165,1.4095946225354319,0.0001211499702025165,1.3214915528234765,0.0,cash
2013-12-30,-0.0011788078686522097,1.4079329813027772,-0.001183855447480231,1.3199270978498674,1.3048473354669765,0.399606
2013-12-31,-0.003560240721603547,1.4029204009694545,-0.0035745634903352475,1.3152089346359892,1.3052520792489135,0.399606
2014-01-02,0.02842176020524012,1.4427938681928476,0.028532353727388715,1.3527349411844454,1.3146714642800974,0.399606
2014-01-03,0.019435754913313064,1.4708356562054747,0.01951000898255595,1.3791268120379712,1.297397726268526,0.399606
2014-01-06,-0.028229974721130424,1.429314002811857,-0.02834056983554878,1.3400415723093313,1.2921072050896012,0.399606
2014-01-07,0.02809918022001101,1.4694765545678525,0.02820817310629664,1.3778416969506668,1.2767996297797415,0.399606
2014-01-08,0.04957232052842464,1.5423219173398952,0.04975202703368642,1.4463921143054967,1.2605945009846542,0.399606
2014-01-09,-0.022222592806135144,1.508047525394873,-0.02230497746470439,1.4141303707907864,1.2200592645115815,0.399606
2014-01-10,-0.023768988139683533,1.4722027616496833,-0.02385421207922578,1.3803974050182688,1.2345946506712,0.399606
2014-01-13,0.00859063587529918,1.4848499195096256,0.008619707175961722,1.3922960264359836,1.239087401522801,0.399606
2014-01-14,0.034532528149175734,1.536125541152393,0.03464216324248981,1.440528172665649,1.2378033289978339,0.399606
2014-01-15,0.012636620026823975,1.5555369759294353,0.012676656412611953,1.4587892533632192,1.2135044634067884,0.399606
2014-01-16,-0.017256608966990883,1.5286936826021256,-0.018504369089133776,1.4317952785957242,0.0,cash
2014-01-17,0.0002651306929835062,1.5290989862175535,0.0001211499702025165,1.4319687405510622,0.0,cash
2014-01-20,-0.01969197324848415,1.4989880098866732,0.0001211499702025165,1.4321422235213108,0.0,cash
2014-01-21,0.030703698643798738,1.5450124860129013,0.0001211499702025165,1.4323157275090161,0.0,cash
2014-01-22,0.021232897008047313,1.5778175770045604,-0.0011111288451675083,1.4307242401887938,1.2321295429126553,0.399606
2014-01-23,0.024948349069178644,1.617181520683156,0.025591847405696422,1.4673391166233365,1.2502390430847783,0.399606
2014-01-24,0.018906824972017677,1.6477572886426937,0.01955245735101796,1.4960292021205945,1.2389745002674117,0.399606
2014-01-27,-0.005495010540305101,1.6387028449737375,-0.005683059779204469,1.4875271787335076,1.243283485333035,0.399606
2014-01-28,-0.005179120688751149,1.6302158051666187,-0.005355964816940784,1.4795600354999678,1.24239817001055,0.399606
2014-01-29,0.020527428098964462,1.6636799428929718,0.021206538202397374,1.5109363819155384,1.2773754839227267,0.399606
2014-01-30,-0.0004815978124309561,1.6628787182718894,-0.0005033718061923098,1.510175819139932,1.2745046080671678,0.399606
2014-02-07,0.0301590959097775,1.7130296370225793,0.02992564926105068,1.5553688110260335,0.0,cash
2014-02-10,0.014244887259943662,1.737431551074908,-0.0011745494481795182,1.5535419534473274,1.2955424634512414,1.H00905
2014-02-11,0.0017268682095084031,1.7404318663866563,0.0017902244488579022,1.5563231422347152,1.2955026399853098,1.H00905
2014-02-12,0.013711848677804062,1.7642964047725782,0.014259776383602984,1.5785159622236087,1.298418980319474,1.H00905
2014-02-13,-0.01847686377398461,1.7316977404446645,-0.019234579166941046,1.5481538719819385,1.2953171074667063,1.H00905
2014-02-14,0.02128440334157866,1.768555893617989,0.022131878298263796,1.5824174250636287,1.3506848337011472,1.H00905
2014-02-17,0.024574023011832535,1.8120164268454695,0.025626728987704572,1.6229696075611557,1.3454954254622118,1.H00905
2014-02-18,-0.0015813915142106616,1.8091509194444457,-0.0016534015538733904,1.6202861870901248,1.3475311729165738,1.H00905
2014-02-19,5.3640800649290554e-05,1.8092479637482601,5.080112364996836e-05,1.6203684994490635,1.3472695496347944,1.H00905
2014-02-20,-0.01813467496971244,1.7764378399860714,-0.018907764723495424,1.5897309530961172,1.3472620224890235,1.H00905
2014-02-21,-0.008511659336808086,1.7613174062590948,-0.008878588714231084,1.5756163857972942,1.3683544923080369,1.H00905
2014-02-24,-0.005173086154917628,1.7522059595703605,-0.006760814715415564,1.564963935350346,0.0,cash
2014-02-25,-0.04604642578441542,1.6715231378939934,-0.0012430535812216759,1.5630186013260259,1.3640382982249177,1.H00905
2014-02-26,0.007238338790774623,1.6836221886626888,0.007546523356905643,1.5748139577082108,0.0,cash
2014-02-27,0.0001211499702025165,1.6838261594406776,0.0001211499702025165,1.5750047463722616,0.0,cash
2014-02-28,0.0001211499702025165,1.68403015492972,0.0001211499702025165,1.5751955581503534,0.0,cash
2014-03-03,0.0001211499702025165,1.68423417513281,0.0001211499702025165,1.5753863930452865,0.0,cash
2014-03-04,0.0001211499702025165,1.6844382200529415,0.0001211499702025165,1.5755772510598614,0.0,cash
2014-03-05,0.0001211499702025165,1.684642289693109,0.0001211499702025165,1.575768132196879,0.0,cash
2014-03-06,0.0001211499702025165,1.6848463840563073,0.0001211499702025165,1.5759590364591407,0.0,cash
2014-03-07,0.0001211499702025165,1.6850505031455314,0.0001211499702025165,1.576149963849448,0.0,cash
2014-03-10,0.0001211499702025165,1.6852546469637772,0.0001211499702025165,1.576340914370603,0.0,cash
2014-03-11,0.0001211499702025165,1.6854588155140406,0.0001211499702025165,1.576531888025408,0.0,cash
2014-03-12,0.0001211499702025165,1.6856630087993176,0.0001211499702025165,1.5767228848166657,0.0,cash
2014-03-13,0.0001211499702025165,1.6858672268226051,0.0001211499702025165,1.5769139047471787,0.0,cash
2014-03-14,0.0001211499702025165,1.6860714695869001,0.0001211499702025165,1.5771049478197507,0.0,cash
2014-03-17,0.0001211499702025165,1.6862757370952,0.0001211499702025165,1.5772960140371854,0.0,cash
2014-03-18,0.0001211499702025165,1.6864800293505022,0.0001211499702025165,1.5774871034022866,0.0,cash
2014-03-19,0.0001211499702025165,1.6866843463558052,0.0001211499702025165,1.5776782159178586,0.0,cash
2014-03-20,0.0001211499702025165,1.6868886881141072,0.0001211499702025165,1.5778693515867062,0.0,cash
2014-03-21,0.0001211499702025165,1.687093054628407,0.0001211499702025165,1.5780605104116343,0.0,cash
2014-03-24,0.0001211499702025165,1.6872974459017043,0.0001211499702025165,1.5782516923954484,0.0,cash
2014-03-25,0.0001211499702025165,1.6875018619369981,0.0001211499702025165,1.5784428975409541,0.0,cash
2014-03-26,0.0001211499702025165,1.6877063027372885,0.0001211499702025165,1.5786341258509575,0.0,cash
2014-03-27,0.0001211499702025165,1.6879107683055756,0.0001211499702025165,1.578825377328265,0.0,cash
2014-03-28,0.0001211499702025165,1.6881152586448605,0.0001211499702025165,1.5790166519756832,0.0,cash
2014-03-31,0.0001211499702025165,1.6883197737581437,0.0001211499702025165,1.5792079497960194,0.0,cash
2014-04-01,0.0001211499702025165,1.6885243136484267,0.0001211499702025165,1.5793992707920808,0.0,cash
2014-04-02,-0.0013790317547527353,1.6861957850012335,0.0001211499702025165,1.5795906149666752,0.0,cash
2014-04-03,-0.015432803170588483,1.6601730573442335,0.0001211499702025165,1.5797819823226105,0.0,cash
2014-04-04,-0.0013790317547527353,1.657883625979771,0.0001211499702025165,1.5799733728626952,0.0,cash
2014-04-08,0.04464116173777821,1.731893477069548,0.0001211499702025165,1.5801647865897384,0.0,cash
2014-04-09,-0.0038490092618770344,1.7252274030357229,-0.0013790317547527353,1.5779856891712891,1.5,1.H00016
2014-04-10,0.038671129144538074,1.7919438947422133,0.038671129144538074,1.639008177545465,1.5,1.H00016
2014-04-11,-0.004925482888918031,1.7831177057507595,-0.004925482888918031,1.630935270812168,1.5,1.H00016
2014-04-14,-0.007353722781180516,1.7700051524564537,-0.007353722781180516,1.6189418249565657,1.5,1.H00016
2014-04-15,-0.03326083613480235,1.7111333011228438,-0.03326083613480235,1.5650944662049076,1.5,1.H00016
2014-04-16,0.0037154880587340067,1.7174909964700678,0.0037154880587340067,1.5709095560048825,1.5,1.H00016
2014-04-17,-0.006439198272398805,1.7064317314127373,-0.0079295394749902,1.5584529666689024,0.0,cash
2014-04-18,0.0006466192082315025,1.7075351429478045,0.0001211499702025165,1.5586417731993765,0.0,cash
2014-04-21,-0.02719252783912074,1.6611029460369193,-0.0013790317547527353,1.5564923566998503,1.5,1.H00016
2014-04-22,0.015793573544999884,1.6873376975809693,0.015793573544999884,1.5810749332076195,1.5,1.H00016
2014-04-23,-0.0025538103929095834,1.683028557032539,-0.0025538103929095834,1.5770371676112251,1.5,1.H00016
2014-04-24,0.0031669443883117765,1.6883586148766017,0.0031669443883117765,1.5820315566193506,1.5,1.H00016
2014-04-25,-0.010720023360279218,1.6702593710845959,-0.010720023360279218,1.5650721413756923,0.0,cash
2014-04-28,0.0001211499702025165,1.6704617229576333,0.0001211499702025165,1.5652617498189847,0.0,cash
2014-04-29,0.0001211499702025165,1.6706640993455941,0.0001211499702025165,1.5654513812333344,0.0,cash
2014-04-30,0.0001211499702025165,1.6708665002514482,0.0001211499702025165,1.5656410356215242,0.0,cash
2014-05-05,0.0001211499702025165,1.6710689256781661,0.0001211499702025165,1.5658307129863376,0.0,cash
2014-05-06,0.0001211499702025165,1.6712713756287183,0.0001211499702025165,1.566020413330558,0.0,cash
2014-05-07,0.0001211499702025165,1.671473850106076,0.0001211499702025165,1.5662101366569694,0.0,cash
2014-05-08,0.0001211499702025165,1.6716763491132105,0.0001211499702025165,1.5663998829683563,0.0,cash
2014-05-09,-0.0013790317547527353,1.6693710543441143,-0.0013790317547527353,1.564239767789102,1.5,1.H11077
2014-05-12,0.0017098989571540102,1.6722255101690404,0.0017098989571540102,1.5669144597367834,1.5,1.H11077
2014-05-13,-0.0015569021819816786,1.669622018623493,-0.0015569021819816786,1.5644749271954406,1.5,1.H11077
2014-05-14,-0.004415672031120255,1.6622495153733146,-0.004415672031120255,1.5575667190160347,0.0,cash
2014-05-15,0.0001211499702025165,1.662450896852571,0.0001211499702025165,1.5577554181776319,0.0,cash
2014-05-16,0.0001211499702025165,1.662652302729188,0.0001211499702025165,1.5579441402001268,0.0,cash
2014-05-19,0.0001211499702025165,1.6628537330061208,0.0001211499702025165,1.5581328850862892,0.0,cash
2014-05-20,0.0001211499702025165,1.6630551876863258,0.0001211499702025165,1.558321652838889,0.0,cash
2014-05-21,0.0001211499702025165,1.663256666772759,0.0001211499702025165,1.5585104434606964,0.0,cash
2014-05-22,0.0001211499702025165,1.6634581702683777,0.0001211499702025165,1.558699256954482,0.0,cash
2014-05-23,0.0001211499702025165,1.663659698176139,0.0001211499702025165,1.5588880933230167,0.0,cash
2014-05-26,0.0001211499702025165,1.663861250499,0.0001211499702025165,1.5590769525690718,0.0,cash
2014-05-27,0.0001211499702025165,1.6640628272399192,0.0001211499702025165,1.559265834695419,0.0,cash
2014-05-28,0.0001211499702025165,1.6642644284018544,0.0001211499702025165,1.55945473970483,0.0,cash
2014-05-29,0.0001211499702025165,1.6644660539877645,0.0001211499702025165,1.5596436676000773,0.0,cash
2014-05-30,0.0001211499702025165,1.6646677040006082,0.0001211499702025165,1.5598326183839337,0.0,cash
2014-06-03,0.0001211499702025165,1.6648693784433448,0.0001211499702025165,1.5600215920591718,0.0,cash
2014-06-04,0.0001211499702025165,1.6650710773189343,0.0001211499702025165,1.560210588628565,0.0,cash
2014-06-05,-0.0013790317547527353,1.6627748914293912,-0.0013790317547527353,1.5580590086827448,1.5,0.399606
2014-06-06,-0.005489659365711552,1.6536468236735857,-0.005489659365711552,1.5495057954533984,1.5,0.399606
2014-06-09,-0.026461336088124066,1.6098891193013,-0.026461336088124066,1.50850380182941,1.5,0.399606
2014-06-10,0.030686871898335966,1.659291580475824,0.030686871898335966,1.5547950647543018,1.5,0.399606
2014-06-11,0.014907289398283119,1.6840271202621115,0.014907289398283119,1.5779728447396166,1.5,0.399606
2014-06-12,-0.003754893280162541,1.6777037781446278,-0.003754893280162541,1.572047725108625,1.5,0.399606
2014-06-13,0.020886335247523036,1.7127448617009926,0.020886335247523036,1.6048820409203495,1.5,0.399606
2014-06-16,0.013915793270386168,1.7365790651213397,0.013915793270386168,1.6272152476251525,1.5,0.399606
2014-06-17,-0.019461499535899263,1.7027826324514284,-0.019461499535899263,1.5955471988386873,1.5,0.399606
2014-06-18,-0.014619155435209419,1.677889388475246,-0.014619155435209419,1.5722216463346517,1.5,0.399606
2014-06-19,-0.04755615247882439,1.5980954248743158,-0.048984818250106144,1.4952066547400662,0.0,cash
2014-06-20,0.015121409943408493,1.6222608809225258,0.0001211499702025165,1.4953877989817346,0.0,cash
2014-06-23,0.030633599028769165,1.6719565702687644,0.0001211499702025165,1.4955689651690225,0.0,cash
2014-06-24,0.008922295388577695,1.6868742606655756,0.0001211499702025165,1.4957501533045885,0.0,cash
2014-06-25,-0.011813705956679188,1.6669460241641818,0.0001211499702025165,1.4959313633910918,0.0,cash
2014-06-26,0.03037588862861118,1.717580990944099,-0.0013790317547527353,1.4938684265380449,1.5,0.399606
2014-06-27,0.002686754876936037,1.7221957100480507,0.002686754876936037,1.4978820848185468,1.5,0.399606
2014-06-30,0.017191794326274934,1.7518033444847898,0.017191794326274934,1.5236333655457592,1.5,0.399606
2014-07-01,0.00441684783261409,1.7595407932900435,0.00441684783261409,1.5303630222740685,1.5,1.H00852
2014-07-02,0.009094525252937302,1.7755429814681931,0.009094525252937302,1.5442809474263015,1.5,1.H00852
2014-07-03,0.010656104145831513,1.7944633523941185,0.010656104145831513,1.5607369660324995,1.5,1.H00852
2014-07-04,-0.0007433360399475841,1.7931294631119188,-0.0007433360399475841,1.559576813996769,1.5,1.H00852
2014-07-07,-0.0020200653439457206,1.7895072244262784,-0.0020200653439457206,1.5564263669235927,1.5,1.H00852
2014-07-08,0.013250667938561334,1.8132193904308076,0.013250667938561334,1.5770500558825187,1.5,1.H00852
2014-07-09,-0.023211391875612497,1.771132044603059,-0.023211391875612497,1.540444529027973,1.5,1.H00852
2014-07-10,-0.0004486287641031206,1.7703374638228253,-0.0004486287641031206,1.5397534413027456,1.5,1.H00852
2014-07-11,0.009328087021120979,1.7868513257421152,0.009328087021120979,1.554116395394288,1.5,1.H00852
2014-07-14,0.014844384112879139,1.8133760331740385,0.014844384112879139,1.577186296123644,1.5,1.H00905
2014-07-15,0.000918092118043834,1.815040879417145,0.000918092118043834,1.578634298430802,1.5,1.H00905
2014-07-16,-0.011309612291057425,1.7945134707785173,-0.011309612291057425,1.560780556566184,1.5,1.H00905
2014-07-17,-0.011346541061966198,1.7741519499960774,-0.012829521250373177,1.540756489248549,0.0,cash
2014-07-18,0.004163529742251981,1.7815386844071603,0.0001211499702025165,1.5409431518513108,0.0,cash
2014-07-21,-0.004521205522078908,1.7734839818694215,0.0001211499702025165,1.5411298370682414,0.0,cash
2014-07-22,0.016661767192529764,1.8030333590950105,0.0001211499702025165,1.5413165449020805,0.0,cash
2014-07-23,0.0056372558104273995,1.8131975193749632,0.0001211499702025165,1.541503275355568,0.0,cash
2014-07-24,0.018966393982716045,1.8475873378959122,0.0001211499702025165,1.5416900284314443,0.0,cash
2014-07-25,0.019404650316294347,1.8834391241165955,0.0001211499702025165,1.5418768041324502,0.0,cash
2014-07-28,0.031778807550668864,1.943292573575297,0.0001211499702025165,1.5420636024613268,0.0,cash
2014-07-29,0.0027872687903258697,1.9487090523160955,-0.0013790317547527353,1.5399370477856842,1.5,1.H00016
2014-07-30,-0.007294527941847928,1.9344941396834436,-0.007294527941847928,1.5287039339619246,1.5,1.H00016
2014-07-31,0.0191169137562468,1.9714756973137368,0.0191169137562468,1.5579280352263098,1.5,1.H00016
2014-08-01,-0.012893076029607209,1.946057311257748,-0.012893076029607209,1.5378415506194805,1.5,1.H00016
2014-08-04,0.034141158805760075,2.0124979629665094,0.034141158805760075,1.5903452432172764,1.5,1.H00016
2014-08-05,-0.011214358884216846,1.9899290885560477,-0.011214358884216846,1.5725105409100308,1.5,1.H00016
2014-08-06,-0.012372729995206777,1.9653082332337357,-0.012372729995206777,1.5530542925727344,1.5,1.H00016
2014-08-07,-0.023767600396162547,1.918597572490948,-0.023767600396162547,1.5161419187533207,1.5,1.H00016
2014-08-08,0.002278333929078169,1.9229687784366012,0.002278333929078169,1.5195961963281142,1.5,1.H00016
2014-08-11,0.022116885133380837,1.965498858024361,0.022116885133380837,1.5532049308514255,1.5,1.H00016
2014-08-12,-0.0105730749228381,1.9447174913377168,-0.0105730749228381,1.5367827787470119,1.5,1.H00016
2014-08-13,-0.000982413886769895,1.9428069738683822,-0.000982413886769895,1.5352730220042219,1.5,0.399606
2014-08-14,-0.004401102731468098,1.9342564807889748,-0.004401102731468098,1.5285161277135297,1.5,0.399606
2014-08-15,0.013136153832158826,1.959665171471469,0.013136153832158826,1.5485949507021104,1.5,0.399606
2014-08-18,0.03902723643261741,2.0361454874472518,0.03902723643261741,1.6090323319815192,1.5,0.399606
2014-08-19,0.007983086718358123,2.0524002134447366,0.007983086718358123,1.6218773766203696,1.5,0.399606
2014-08-20,-0.009452327841547814,2.033000253765194,-0.009452327841547814,1.6065468599377644,1.5,0.399606
2014-08-21,0.021456886240556416,2.076622108937256,0.021456886240556416,1.641018353151572,1.5,0.399606
2014-08-22,0.014303130971908384,2.106324306940546,0.014303130971908384,1.6644900535840044,1.5,0.399606
2014-08-25,-0.018448527866179898,2.0674657242687413,-0.018448527866179898,1.6337826624474805,1.5,0.399606
2014-08-26,-0.03398986791439407,1.9971928373833097,-0.03398986791439407,1.5782506055500636,1.5,0.399606
2014-08-27,0.009922820471730098,2.0170106233560894,0.009922820471730098,1.5939113029683363,1.5,0.399606
2014-08-28,-0.01773939940829794,1.9812300662975957,-0.01773939940829794,1.5656362737435803,1.5,0.399606
2014-08-29,0.02202620688282142,2.0248690496203325,0.020493167572497306,1.5977211202589878,0.0,cash
2014-09-01,0.0298245530940191,2.08525986409917,0.0001211499702025165,1.597914684125099,0.0,cash
2014-09-02,0.012517220638267545,2.111361521906223,-0.0013790317547527353,1.5957111090343048,1.5,0.399606
2014-09-03,0.012880499986859695,2.1385569139613922,0.012880499986859695,1.6162646659532531,1.5,0.399606
2014-09-04,0.018050003171666162,2.177157873041184,0.018050003171666162,1.6454382482999612,1.5,0.399606
2014-09-05,-0.005755617177822803,2.164626985788276,-0.005755617177822803,1.6359677356529994,1.5,0.399606
2014-09-09,0.00415846256531216,2.173628506076541,0.00415846256531216,1.6427708462397708,1.5,0.399606
2014-09-10,0.01087229847339577,2.1972608439648864,0.01087229847339577,1.6606315412034824,1.5,0.399606
2014-09-11,0.008011912659050324,2.214865105935884,0.008011912659050324,1.6739363760704689,1.5,0.399606
2014-09-12,0.010956788044882426,2.23913291344963,0.010956788044882426,1.6922773421436916,1.5,0.399606
2014-09-15,0.0019201472608658676,2.243432378380105,0.0019201472608658676,1.6955267638468343,1.5,0.399606
2014-09-16,-0.052160366025313154,2.12641412437076,-0.052160366025313154,1.6070874672388686,1.5,0.399606
2014-09-17,0.0060377908640498745,2.1392529681440724,0.0060377908640498745,1.6167907252662925,1.5,0.399606
2014-09-18,0.011771255267574166,2.164434660914012,0.011771255267574166,1.6358223816076485,1.5,0.399606
2014-09-19,0.008332976263170533,2.182470843566592,0.006820476798775843,1.6469794702083216,0.0,cash
2014-09-22,-0.017316048685824925,2.1446790721839997,0.0001211499702025165,1.6471790017220616,0.0,cash
2014-09-23,-0.0013790317547527353,2.1417214916397045,0.0001211499702025165,1.6473785574090385,0.0,cash
2014-09-24,0.0184835240236787,2.1813080522824557,0.0001211499702025165,1.647578137272181,0.0,cash
2014-09-25,0.0001211499702025165,2.1815723176879924,0.0001211499702025165,1.6477777413144177,0.0,cash
2014-09-26,0.0001211499702025165,2.181836615109275,0.0001211499702025165,1.6479773695386783,0.0,cash
2014-09-29,0.0001211499702025165,2.182100944550182,0.0001211499702025165,1.6481770219478924,0.0,cash
2014-09-30,0.0001211499702025165,2.1823653060145936,0.0001211499702025165,1.64837669854499,0.0,cash
2014-10-08,-0.0013790317547527353,2.179355754957129,-0.0013790317547527353,1.646103534733902,1.5,1.H11077
2014-10-09,-0.006554298284244919,2.165071607271654,-0.006554298284244919,1.635314481160506,0.0,cash
2014-10-10,-0.0013790317547527353,2.162085904773913,-0.0013790317547527353,1.6330593305619787,1.5,1.H00852
2014-10-13,-0.00013696210576974455,2.16178978093554,-0.00013696210576974455,1.632835663317218,1.5,1.H00852
2014-10-14,-0.003111585661323635,2.155063186850385,-0.003111585661323635,1.6277549552799424,1.5,1.H00852
2014-10-15,0.004483515918366265,2.164725446953714,0.004483515918366265,1.6350530205331395,1.5,1.H00852
2014-10-16,-0.024210154369449732,2.1123171097154883,-0.024210154369449732,1.595468134503797,1.5,1.H11077
2014-10-17,-0.0005807310319151382,2.111090421620631,-0.0005807310319151382,1.594541596647659,1.5,1.H11077
2014-10-20,0.0072241357945361795,2.1263412255009633,0.0072241357945361795,1.6060607816718782,1.5,1.H11077
2014-10-21,0.0016223455292680988,2.129790885681853,0.0016223455292680988,1.6086663672007564,1.5,1.H11077
2014-10-22,-0.0014829887782046303,2.126632429698464,-0.0014829887782046303,1.6062807330303224,1.5,1.H11077
2014-10-23,-0.0010960396498695957,2.124301556234816,-0.0010960396498695957,1.6045201856580995,1.5,1.H11077
2014-10-24,-0.0008377099475398442,2.1225220076895837,-0.0008377099475398442,1.6031760631375453,1.5,1.H11077
2014-10-27,0.0016240902416806424,2.1259691749700247,0.0016240902416806424,1.6057797657373831,1.5,1.H11077
2014-10-28,0.0005866462782748716,2.127216366874248,0.0005866462782748716,1.606721790460682,1.5,1.H11077
2014-10-29,0.004079854584466469,2.135895100320792,0.004079854584466469,1.6132769817234553,1.5,1.H11077
2014-10-30,-0.0009638007915527824,2.1338365229324294,-0.0009638007915527824,1.6117221040914764,1.5,1.H11077
2014-10-31,-0.0010934549988731446,2.131503268719651,-0.0010934549988731446,1.6099597584999632,1.5,1.H11077
2014-11-03,0.0023942053766559113,2.136606525305979,0.0023942053766559113,1.6138143328099634,1.5,1.H11077
2014-11-04,0.006388818771885685,2.1502569171829875,0.006388818771885685,1.624124700113758,1.5,1.H11077
2014-11-05,0.0020616206109045354,2.154689931162192,0.0020616206109045354,1.6274730290701918,1.5,1.H20955
2014-11-06,0.0007847583778652911,2.1563808421373736,0.0007847583778652911,1.6287502021645044,1.5,1.H20955
