field,ma,zz_days,cyb_days,scale,candidate,ann_return_full,max_dd_full,ann_vol_full,sharpe_full,ann_return_last_10y,max_dd_last_10y,ann_vol_last_10y,sharpe_last_10y,ann_return_last_5y,max_dd_last_5y,ann_vol_last_5y,sharpe_last_5y,ann_return_last_3y,max_dd_last_3y,ann_vol_last_3y,sharpe_last_3y,ann_return_last_1y,max_dd_last_1y,ann_vol_last_1y,sharpe_last_1y,trigger_days,avg_ann_10_5_3,worst_dd_10_5_3,avg_ann_full_10_5_3,worst_dd_full_10_5_3,current_rule
amount,10,2,6,0.75,amount_ma10_zz2_cyb6_scale0.75,0.3362532883164251,-0.2917008774196589,0.24455095996823087,1.302078164266628,0.27159178282628216,-0.2917008774196592,0.2347964958594471,1.1337881557443596,0.3958662601538887,-0.16871540810974694,0.2590004190611831,1.4095544071114414,0.6302110915682102,-0.13324949674422892,0.29239936988452186,1.8073239530175467,1.0457257325730742,-0.11649702726223099,0.2604563762377028,2.867868052703174,1359.0,0.4325563781827937,-0.2917008774196592,0.40848060571620154,-0.2917008774196592,False
amount,10,3,3,0.0,amount_ma10_zz3_cyb3_scale0,0.3095503322378179,-0.27524469367067417,0.2251081756006589,1.3047176237035716,0.28544632517649693,-0.25776993202440457,0.2145356328639792,1.2698435338849667,0.37327271837274223,-0.15212667166890526,0.24125993257249279,1.426986134936489,0.5420436168411198,-0.11040783781967944,0.28071210680507136,1.672086212492792,0.7959364353199065,-0.10637022324511802,0.24853164069641548,2.4699803672504266,1465.0,0.40025422013011963,-0.25776993202440457,0.3775782481570442,-0.27524469367067417,False
amount,10,3,3,0.25,amount_ma10_zz3_cyb3_scale0.25,0.3251000995309361,-0.2684261544072293,0.22735700347600077,1.3458618378778566,0.287199306529186,-0.2617356330555042,0.21704477060893862,1.263920502521317,0.3846865838046676,-0.15112311272044276,0.24334622679212914,1.4508562205655262,0.5744601895687349,-0.10637022324511802,0.2823062658381441,1.73801893965454,0.8809410053452424,-0.10637022324511802,0.2508200594883572,2.633673319061741,1465.0,0.4154486933008628,-0.2617356330555042,0.39286154485838115,-0.2684261544072293,False
amount,10,3,3,0.5,amount_ma10_zz3_cyb3_scale0.5,0.3381748161125542,-0.2754918084500103,0.23401933486348206,1.355981526343854,0.28750333957183494,-0.27549180845001064,0.22442299410201713,1.2306920912289308,0.39457834632061917,-0.15226548099915072,0.24953436930581963,1.4495319734597412,0.6056472124453198,-0.112322863017708,0.2871862256967536,1.7817246117547996,0.9666184208443738,-0.11232286301770811,0.25785502609054284,2.741088218318113,1465.0,0.42924296611259133,-0.27549180845001064,0.406475928612582,-0.27549180845001064,False
amount,10,3,3,0.75,amount_ma10_zz3_cyb3_scale0.75,0.3483696915651775,-0.29796046550322774,0.24453226909772569,1.3389393009228074,0.2857449297104184,-0.29796046550322763,0.2360695269694798,1.1756117530450294,0.4021602648129676,-0.15566065310625143,0.25941490342526796,1.42494288688065,0.6340385380126867,-0.12991656723664802,0.2950204379113561,1.801671419076711,1.0471008061696225,-0.11945240741960905,0.26872555178721785,2.7897035535553765,1465.0,0.4406479108453576,-0.29796046550322763,0.41757835602531257,-0.29796046550322774,False
amount,10,3,4,0.0,amount_ma10_zz3_cyb4_scale0,0.3235786883433798,-0.25881834533546466,0.22813273453951097,1.3370105651650166,0.2933966612293928,-0.2344304427219176,0.21767838041092913,1.2828863435360018,0.3648255723280307,-0.15632914391886332,0.2441930379490176,1.3874743650380463,0.5493135539941525,-0.10637022324511813,0.28219385210930453,1.6814582295778113,0.8282290602633422,-0.10637022324511802,0.25051112367978484,2.5233966427326338,1317.0,0.40251192918385864,-0.2344304427219176,0.38277861897373894,-0.25881834533546466,False
amount,10,3,4,0.25,amount_ma10_zz3_cyb4_scale0.25,0.3353593261108365,-0.2561061558629997,0.23020256562262206,1.365464199865108,0.2929349392339822,-0.24444877876016313,0.21997417005793554,1.270160618372009,0.3780404494520011,-0.1542829698292324,0.24603927642122783,1.41808135925421,0.57973738564566,-0.10637022324511791,0.2836758015161094,1.7427920609649017,0.9054943943816685,-0.10637022324511802,0.25266050287141356,2.667530708114877,1317.0,0.41690425811054777,-0.24444877876016313,0.39651802511061995,-0.2561061558629997,False
amount,10,3,4,0.5,amount_ma10_zz3_cyb4_scale0.5,0.34478245714086486,-0.2631871393799021,0.2362363263340964,1.36625056048012,0.2910823214035432,-0.2631871393799037,0.22668865639462146,1.2328616130387524,0.3898185893343913,-0.15437206895739874,0.2516027608770289,1.4260731833795117,0.6087999721660657,-0.112322863017708,0.2882325718706563,1.78310497438922,0.9822240154068875,-0.11232286301770822,0.25921021827774404,2.758531223758487,1317.0,0.4299002943013334,-0.2631871393799037,0.40862083501121627,-0.2631871393799037,False
amount,10,3,4,0.75,amount_ma10_zz3_cyb4_scale0.75,0.3512882008283449,-0.2920417940875124,0.24572229350313923,1.3424103477333063,0.2869922936453231,-0.29204179408751263,0.23724214293348853,1.1750482998398832,0.39958542243658357,-0.15891675930415405,0.26055541403792115,1.4127814504808416,0.6353594295529588,-0.12991656723664846,0.29559070382871194,1.8014962496901699,1.054176411396126,-0.11945240741960927,0.2694176392457084,2.7960075766869323,1317.0,0.4406457152116218,-0.29204179408751263,0.4183063366158026,-0.29204179408751263,False
amount,10,3,5,0.0,amount_ma10_zz3_cyb5_scale0,0.30426310023829894,-0.25807813753250375,0.2310896730222247,1.2594014506026823,0.28224952828479455,-0.21659713183518225,0.2203163935303452,1.231006622572493,0.36371563953387676,-0.15912196052537386,0.24619401183763223,1.3748939834060134,0.5433062548400753,-0.10637022324511802,0.28269302469438423,1.6652338805853744,0.8394678367191934,-0.10637022324511802,0.25053213916228806,2.5476143684487838,1206.0,0.39642380755291556,-0.21659713183518225,0.3733836307242614,-0.25807813753250375,False
amount,10,3,5,0.25,amount_ma10_zz3_cyb5_scale0.25,0.32034017694890404,-0.25551486178298466,0.23291512183052646,1.3038392141772506,0.28434901962469405,-0.23130943308082996,0.2224047109299303,1.2288617484291475,0.37706389756999426,-0.15731747497270043,0.24792111093388,1.406340482652273,0.5750868242233775,-0.10637022324511802,0.2841406457823891,1.7300213173961887,0.9142051640975748,-0.10637022324511802,0.25268497128738854,2.6853102856528794,1206.0,0.4121665804726886,-0.23130943308082996,0.38920997959174247,-0.25551486178298466,False
amount,10,3,5,0.5,amount_ma10_zz3_cyb5_scale0.5,0.3343696917333099,-0.2546838811081652,0.2383150945712152,1.323890081476711,0.2850699231910625,-0.25468388110816476,0.2285508168546083,1.2043409537528906,0.389051404727462,-0.15587799778747546,0.2530852563195016,1.4170226374199812,0.6055673955195466,-0.11232286301770789,0.288596630338572,1.7742453466513446,0.9880778185958756,-0.11232286301770811,0.25922709481895284,2.7697226886517443,1206.0,0.4265629078126904,-0.25468388110816476,0.40351460379284526,-0.2546838811081652,False
amount,10,3,5,0.75,amount_ma10_zz3_cyb5_scale0.75,0.3458816679102157,-0.2879752667362939,0.24684862671369817,1.32122559999964,0.2837918350107378,-0.2879752667362928,0.23823857490789274,1.1607298647336768,0.3991364594365949,-0.16553324537588787,0.2613943998981508,1.4078612522090996,0.6336646859790525,-0.13383291350362247,0.29579580154106944,1.7969450292688505,1.0570621229637873,-0.11945240741960939,0.26942258721793133,2.801162900643788,1206.0,0.43886432680879506,-0.2879752667362928,0.4156186620841502,-0.2879752667362939,False
amount,10,3,6,0.0,amount_ma10_zz3_cyb6_scale0,0.28926586044722447,-0.24775329492933973,0.23314473369814856,1.2008516568688326,0.2598054591733583,-0.23399455659713986,0.2228698386516146,1.1404204761986825,0.33888800779455086,-0.16451404382779655,0.2482748474384956,1.2914322669034717,0.5422852816763355,-0.10637022324511791,0.2829473743287559,1.6616502518875673,0.8627684087721765,-0.10637022324511802,0.25067349848477827,2.596423899734953,1122.0,0.38032624954808153,-0.23399455659713986,0.3575611522728673,-0.24775329492933973,False
amount,10,3,6,0.25,amount_ma10_zz3_cyb6_scale0.25,0.3087644534336973,-0.24947433317320622,0.23481659600590277,1.2577580120485625,0.26733848117564474,-0.249474333173206,0.2247429427261271,1.1592381200937756,0.358071158531615,-0.16151465305230672,0.24981871831983457,1.3419540890002664,0.5742352457890316,-0.10637022324511802,0.284367252985815,1.726965656975496,0.9321425133803398,-0.10637022324511802,0.252830382017218,2.720726374121835,1122.0,0.3998816284987638,-0.249474333173206,0.37710233473249716,-0.24947433317320622,False
amount,10,3,6,0.5,amount_ma10_zz3_cyb6_scale0.5,0.3264545655266182,-0.2707424069184836,0.23979035297819584,1.2924617942548988,0.27361934516006436,-0.27074240691848317,0.23035074096972602,1.157975284434912,0.37611092660550094,-0.15918391952659927,0.2545483505271437,1.3735693725213087,0.6048645490613338,-0.11232286301770822,0.288763411809664,1.7718696374745333,1.0000408542188586,-0.11232286301770822,0.2593279441791416,2.791837001943236,1122.0,0.4181982736089664,-0.27074240691848317,0.39526234658837933,-0.2707424069184836,False
amount,10,3,6,0.75,amount_ma10_zz3_cyb6_scale0.75,0.341797232170139,-0.2957239569439577,0.2476612785699199,1.3054582059006967,0.2780093888759776,-0.2957239569439578,0.23922231068708405,1.138121079980919,0.39252781184197905,-0.17247355156032873,0.2622092969731709,1.386246750491772,0.633232876165982,-0.1369978329734206,0.2958826897260974,1.7956100841326654,1.0629745190362825,-0.11945240741960939,0.2694636407358409,2.8114100478733532,1122.0,0.43459002562797955,-0.2957239569439578,0.4113918272635194,-0.2957239569439578,False
amount,10,4,3,0.0,amount_ma10_zz4_cyb3_scale0,0.31796249413984556,-0.27524469367067417,0.22826321379722855,1.317794772669339,0.3053785073816604,-0.25528459485243293,0.21865383214466416,1.3201561850048167,0.37648583623551257,-0.15204838889171102,0.24227214380568923,1.4316862031102442,0.5603449842372672,-0.10637022324511802,0.28090487713305295,1.7131840058635552,0.7922842773589296,-0.10637022324511802,0.24867794328300372,2.460508713175774,1376.0,0.41406977595148003,-0.25528459485243293,0.39004295549857143,-0.27524469367067417,False
amount,10,4,3,0.25,amount_ma10_zz4_cyb3_scale0.25,0.33109028376060046,-0.2715999787572798,0.23025710403719774,1.351325726945016,0.30190600700870585,-0.27159997875728037,0.22086802709279307,1.2970938374769263,0.38705168650397836,-0.15106509594253759,0.24428996187060636,1.4531839608255952,0.5884278503666787,-0.10637022324511802,0.282507659934654,1.768285082642107,0.8780713432397045,-0.10637022324511802,0.2509302736679482,2.6265566474791,1376.0,0.42579518129312094,-0.27159997875728037,0.40211895690999083,-0.27159997875728037,False
amount,10,4,3,0.5,amount_ma10_zz4_cyb3_scale0.5,0.3419479976179549,-0.28784301969051695,0.23622560734176906,1.3573957162946728,0.29709520918432686,-0.2878430196905162,0.2273860287806717,1.2501192333432172,0.39612271613221073,-0.1522654809991506,0.2502724101960055,1.450420343113046,0.6151114304179972,-0.112322863017708,0.2873560345937272,1.8013206979262006,0.9646175445523077,-0.11232286301770822,0.25792745546387524,2.7364530050219464,1376.0,0.43610978524484495,-0.2878430196905162,0.4125693383381224,-0.28784301969051695,False
amount,10,4,3,0.75,amount_ma10_zz4_cyb3_scale0.75,0.35005888260153784,-0.3040050049542724,0.24570161346239505,1.3388115706066077,0.2902942302686504,-0.30400500495427407,0.23766367207470132,1.184114188700316,0.40291465018472983,-0.15720933394915992,0.2598298812562245,1.425153859579143,0.638837999677381,-0.12991656723664824,0.29512155740533347,1.8111065637069677,1.0460590999709396,-0.11945240741960894,0.26876073510616855,2.7874835203194133,1376.0,0.44401562671025374,-0.30400500495427407,0.42052644068307476,-0.30400500495427407,False
amount,10,4,4,0.0,amount_ma10_zz4_cyb4_scale0,0.31326086612955417,-0.25881834533546466,0.23337775222378132,1.278679060662087,0.28997204531427045,-0.22961796015793,0.22454357753330953,1.238618117955188,0.3197830290862018,-0.15625124914915522,0.24818598412904036,1.2339000799691033,0.49323217411593934,-0.10637022324511802,0.2864829155310828,1.531764975423941,0.6306258989794136,-0.10637022324511802,0.260668124060555,1.9974476313604663,1164.0,0.3676624161721372,-0.22961796015793,0.35406202866149145,-0.25881834533546466,False
amount,10,4,4,0.25,amount_ma10_zz4_cyb4_scale0.25,0.3269457819670383,-0.2561061558629997,0.23501292099032753,1.315433696464101,0.2899875548845545,-0.25290866785180854,0.22629572746504667,1.230826819914735,0.3435719606761676,-0.15422516901283023,0.24967018059942941,1.2996194381562665,0.5363522673306538,-0.10637022324511802,0.2875668314902902,1.626185818346564,0.7481807640868017,-0.10637022324511802,0.2617188834368026,2.255772889299315,1164.0,0.3899705942971253,-0.25290866785180854,0.37421439121460354,-0.2561061558629997,False
amount,10,4,4,0.5,amount_ma10_zz4_cyb4_scale0.5,0.3387481974594959,-0.27574811714713876,0.23990066473120272,1.3303086624448421,0.2888014357926678,-0.27574811714713954,0.23155447015018193,1.20413121064727,0.3663992176533424,-0.15437206895739897,0.2543794644142351,1.3464803997706773,0.57900322386424,-0.11232286301770811,0.291208462061172,1.703625280813501,0.8711029041611924,-0.11232286301770811,0.2659838396661003,2.4786605430649904,1164.0,0.41140129243675005,-0.27574811714713954,0.3932380186924365,-0.27574811714713954,False
amount,10,4,4,0.75,amount_ma10_zz4_cyb4_scale0.75,0.3479872451627146,-0.29813729312289994,0.2476833725742043,1.3238806955971378,0.2855786364031201,-0.29813729312290094,0.23987266810651367,1.1601955933164148,0.38772327012389973,-0.16400639252070526,0.2620863465974233,1.3735949133112808,0.6201449037093667,-0.1316098059189047,0.29723576677966207,1.7617178271234597,0.9959134011517867,-0.11945240741960916,0.27306588881289223,2.6571984685114214,1164.0,0.4311489367454622,-0.29813729312290094,0.4103585138497753,-0.29813729312290094,False
amount,10,4,5,0.0,amount_ma10_zz4_cyb5_scale0,0.30167941331931036,-0.25807813753250375,0.23694606978024296,1.2256607035980902,0.2800580756740201,-0.23730955808639975,0.22755868308925967,1.1914303538408675,0.33347123938626666,-0.17074193157500994,0.25051984799207927,1.2659258254286447,0.5065503924191002,-0.10637022324511813,0.28747853000325724,1.5583665919440595,0.6980388097748158,-0.10637022324511802,0.2624358997766934,2.13966556101684,1037.0,0.37335990249312895,-0.23730955808639975,0.3554397801996743,-0.25807813753250375,False
amount,10,4,5,0.25,amount_ma10_zz4_cyb5_scale0.25,0.31761217154559795,-0.25860790377204346,0.23832592144457856,1.270883458677839,0.28222597988597187,-0.2586079037720427,0.22909893619633617,1.19232324810487,0.35376981872716917,-0.16609882617695693,0.251888309086961,1.3204115902714277,0.5463700579499444,-0.10637022324511802,0.28852222420517265,1.644299421274435,0.801368604449552,-0.10637022324511813,0.2634275523693141,2.3563024765095038,1037.0,0.39412195218769513,-0.2586079037720427,0.37499450702717085,-0.25860790377204346,False
amount,10,4,5,0.5,amount_ma10_zz4_cyb5_scale0.5,0.3319444390948276,-0.27950005794318855,0.24246929128881808,1.2978048802594047,0.2832880351124176,-0.27950005794318855,0.23371966643282258,1.1768756556469315,0.37313920491270847,-0.16177429347806893,0.25613530835146125,1.358217195855017,0.5856842184697066,-0.11232286301770811,0.2919625455976707,1.714451193513865,0.9083199440075751,-0.112322863017708,0.26731388253638344,2.5411370320904325,1037.0,0.4140371528316109,-0.27950005794318855,0.3935139743974151,-0.27950005794318855,False
amount,10,4,5,0.75,amount_ma10_zz4_cyb5_scale0.75,0.3442541659607019,-0.29998890397223466,0.2490994511922293,1.306661433995178,0.28267815960633813,-0.29998890397223466,0.24105618905414947,1.1463600571649641,0.391050799194393,-0.16846363228961858,0.26308168634930706,1.3784985823085394,0.6234652616569181,-0.13422059192919145,0.2976586913106682,1.7665206658135222,1.0153269080043024,-0.11945240741960939,0.2737908753848937,2.6861497656641897,1037.0,0.43239807348588305,-0.29998890397223466,0.4103620966045878,-0.29998890397223466,False
amount,10,4,6,0.0,amount_ma10_zz4_cyb6_scale0,0.284961315382664,-0.28942017954279575,0.2394474951335803,1.161487878473739,0.26073803366378656,-0.2894201795427951,0.230332992889932,1.1139862986639457,0.31701057723042547,-0.15700641457744535,0.2527630471873244,1.2077859768478274,0.505603483349687,-0.10637022324511813,0.2877223848207046,1.5551026388467173,0.7197183614212925,-0.10637022324511802,0.26256600492569665,2.186932172402399,943.0,0.36111736474796635,-0.2894201795427951,0.34207835240664075,-0.28942017954279575,False
amount,10,4,6,0.25,amount_ma10_zz4_cyb6_scale0.25,0.3046986989607925,-0.2959772413025764,0.24064573265039024,1.2201133838599898,0.26755225806874705,-0.29597724130257685,0.23165488608496565,1.132158781216762,0.34105792444169825,-0.15471045672620798,0.2539476044358728,1.2746084929178345,0.5455801077675604,-0.10637022324511813,0.28874017973106175,1.641504906136128,0.8184113184537374,-0.10637022324511813,0.26355860965523453,2.390908610021601,943.0,0.3847300967593352,-0.29597724130257685,0.36472224730969954,-0.29597724130257685,False
amount,10,4,6,0.5,amount_ma10_zz4_cyb6_scale0.5,0.32311160319182153,-0.3040254979216358,0.2442766157058199,1.26283479878843,0.27339504624402733,-0.304025497921637,0.23570206112205766,1.1362093604041799,0.3643811279846654,-0.1650571229484774,0.2577357407943725,1.3265580345830235,0.5850240831771358,-0.11232286301770822,0.29212428498657034,1.7122370264725424,0.9199266207864207,-0.11232286301770811,0.2674051127243861,2.562991021339874,943.0,0.40760008580194285,-0.304025497921637,0.3864779651494125,-0.304025497921637,False
amount,10,4,6,0.75,amount_ma10_zz4_cyb6_scale0.75,0.339700013678756,-0.3120593314144776,0.2501035235090789,1.288885216870231,0.27766685278497927,-0.31205933141447617,0.24215237886776148,1.1261451329471268,0.38651698574846005,-0.17537956628390694,0.26398144166876,1.3623362073969363,0.6230390511283486,-0.1373840948466678,0.2977443702696498,1.7652154722507576,1.0211301954472738,-0.11945240741960916,0.2738299913124501,2.6962871531363968,943.0,0.4290742965539293,-0.31205933141447617,0.406730725835136,-0.3120593314144776,False
amount,10,5,3,0.0,amount_ma10_zz5_cyb3_scale0,0.30918278594128945,-0.27524469367067417,0.22953296136930226,1.2827240931904893,0.29828221626231466,-0.2525621990268234,0.2204026100907273,1.2867673780827482,0.38850748622249154,-0.15204838889171102,0.24362037072865045,1.4608090157967817,0.573874457551961,-0.1191240226700453,0.28175086692997087,1.7395631422878155,0.8609826096735642,-0.10637022324511802,0.25005989196400075,2.5983449475959497,1317.0,0.4202213866789224,-0.2525621990268234,0.39246173649451416,-0.27524469367067417,False
amount,10,5,3,0.25,amount_ma10_zz5_cyb3_scale0.25,0.32435741561285303,-0.2696064682529693,0.23142516895437187,1.3238154536197448,0.29649805892313097,-0.26960646825296897,0.2224817321338972,1.2706459191728736,0.39603133803881296,-0.15106509594253759,0.24556043327985635,1.4732154457354536,0.5986592436869993,-0.10898761193415818,0.2833074258587623,1.78678172534483,0.9315943097635622,-0.10637022324511802,0.2523046896834342,2.7247363881162494,1317.0,0.43039621354964774,-0.26960646825296897,0.40388651406544906,-0.2696064682529693,False
