candidate,rolling_years,window_start,window_end,ann_return,max_dd,sharpe_repo
amount_ma15_zz4_cyb6_scale0.75,5,2017-02-28,2022-02-28,0.17581540783106253,-0.30824981985702604,0.8386323289987005
amount_ma15_zz4_cyb6_scale0.75,5,2017-03-31,2022-03-31,0.157574782746702,-0.3082498198570267,0.7683286183245057
amount_ma15_zz4_cyb6_scale0.75,5,2017-05-02,2022-04-29,0.1577052455601886,-0.3082498198570257,0.7669906242923583
amount_ma15_zz4_cyb6_scale0.75,5,2017-05-31,2022-05-31,0.1450165127090708,-0.3082498198570268,0.7148608276061753
amount_ma15_zz4_cyb6_scale0.75,5,2017-06-30,2022-06-30,0.1962293702796596,-0.30824981985702726,0.8971914628550945
amount_ma15_zz4_cyb6_scale0.75,5,2017-07-31,2022-07-29,0.19569560465860247,-0.30824981985702515,0.8903297020863269
amount_ma15_zz4_cyb6_scale0.75,5,2017-08-31,2022-08-31,0.18896880733900434,-0.3082498198570258,0.8683705764700965
amount_ma15_zz4_cyb6_scale0.75,5,2017-10-09,2022-09-30,0.1925256169405194,-0.3082498198570257,0.8800455780051643
amount_ma15_zz4_cyb6_scale0.75,5,2017-10-31,2022-10-31,0.18741828778576752,-0.30824981985702593,0.8657122843021787
amount_ma15_zz4_cyb6_scale0.75,5,2017-11-30,2022-11-30,0.18051922629775707,-0.2874674529303729,0.8385078594450844
amount_ma15_zz4_cyb6_scale0.75,5,2018-01-02,2022-12-30,0.18682117567026868,-0.2874674529303728,0.8567712971729857
amount_ma15_zz4_cyb6_scale0.75,5,2018-01-31,2023-01-31,0.19786237391529204,-0.26570065401129117,0.8996097479781068
amount_ma15_zz4_cyb6_scale0.75,5,2018-02-28,2023-02-28,0.20985603953862442,-0.2657006540112917,0.9387127819957186
amount_ma15_zz4_cyb6_scale0.75,5,2018-04-02,2023-03-31,0.22394144219588585,-0.1801334854622959,1.0050515276047687
amount_ma15_zz4_cyb6_scale0.75,5,2018-05-02,2023-04-28,0.22365257935599892,-0.18013348546229502,0.9994610499705296
amount_ma15_zz4_cyb6_scale0.75,5,2018-05-31,2023-05-31,0.23400944325987183,-0.18013348546229602,1.0360085742824674
amount_ma15_zz4_cyb6_scale0.75,5,2018-07-02,2023-06-30,0.23423410380400922,-0.18013348546229568,1.0366510899233679
amount_ma15_zz4_cyb6_scale0.75,5,2018-07-31,2023-07-31,0.25286118580677375,-0.18013348546229646,1.1022389248347364
amount_ma15_zz4_cyb6_scale0.75,5,2018-08-31,2023-08-31,0.2565767254973761,-0.18013348546229513,1.1151632521548376
amount_ma15_zz4_cyb6_scale0.75,5,2018-10-08,2023-09-28,0.2540307631683043,-0.18013348546229613,1.101327553965114
amount_ma15_zz4_cyb6_scale0.75,5,2018-10-31,2023-10-31,0.2709363224386916,-0.1801334854622959,1.1748514417299198
amount_ma15_zz4_cyb6_scale0.75,5,2018-11-30,2023-11-30,0.2587376210288528,-0.18013348546229635,1.147719169817601
amount_ma15_zz4_cyb6_scale0.75,5,2019-01-02,2023-12-29,0.259373670305985,-0.18013348546229524,1.147719169817601
amount_ma15_zz4_cyb6_scale0.75,5,2019-01-31,2024-01-31,0.25700061992269374,-0.1801334854622959,1.142596333794256
amount_ma15_zz4_cyb6_scale0.75,5,2019-02-28,2024-02-29,0.23284939548791672,-0.18013348546229535,1.0732770783191001
amount_ma15_zz4_cyb6_scale0.75,5,2019-04-01,2024-03-29,0.19353956818225737,-0.18013348546229535,0.9303570737633505
amount_ma15_zz4_cyb6_scale0.75,5,2019-04-30,2024-04-30,0.18157657329738153,-0.18013348546229602,0.8896064922923153
amount_ma15_zz4_cyb6_scale0.75,5,2019-05-31,2024-05-31,0.17771308074619374,-0.18013348546229624,0.8717694599583353
amount_ma15_zz4_cyb6_scale0.75,5,2019-07-01,2024-06-28,0.16069417580634093,-0.1801334854622958,0.8082983322413388
amount_ma15_zz4_cyb6_scale0.75,5,2019-07-31,2024-07-31,0.1562452682556985,-0.1801334854622959,0.7991027433344158
amount_ma15_zz4_cyb6_scale0.75,5,2019-09-02,2024-08-30,0.159903491994682,-0.18013348546229646,0.8136687614381286
amount_ma15_zz4_cyb6_scale0.75,5,2019-09-30,2024-09-30,0.2600083468005301,-0.18013348546229535,1.074238168362563
amount_ma15_zz4_cyb6_scale0.75,5,2019-10-31,2024-10-31,0.33762945323874716,-0.18013348546229624,1.2113906887727997
amount_ma15_zz4_cyb6_scale0.75,5,2019-12-02,2024-11-29,0.34081519760020185,-0.18013348546229613,1.2182768181222716
amount_ma15_zz4_cyb6_scale0.75,5,2019-12-31,2024-12-31,0.328423588383975,-0.1801334854622958,1.1900701410764098
amount_ma15_zz4_cyb6_scale0.75,5,2020-02-03,2025-01-27,0.30731745303433433,-0.18013348546229557,1.1334452204571173
amount_ma15_zz4_cyb6_scale0.75,5,2020-02-28,2025-02-28,0.30999275445439456,-0.18013348546229546,1.1601211854281719
amount_ma15_zz4_cyb6_scale0.75,5,2020-03-31,2025-03-31,0.3237328404997899,-0.18013348546229524,1.2129889834075382
amount_ma15_zz4_cyb6_scale0.75,5,2020-04-30,2025-04-30,0.29847247287058387,-0.1801334854622958,1.1325278440073023
amount_ma15_zz4_cyb6_scale0.75,5,2020-06-01,2025-05-30,0.30652174898774875,-0.1801334854622958,1.1531547486187217
amount_ma15_zz4_cyb6_scale0.75,5,2020-06-30,2025-06-30,0.2990781862398455,-0.18013348546229624,1.1317196155204632
amount_ma15_zz4_cyb6_scale0.75,5,2020-07-31,2025-07-31,0.309503067092046,-0.18013348546229535,1.1679190538305941
amount_ma15_zz4_cyb6_scale0.75,5,2020-08-31,2025-08-29,0.3798300921484514,-0.18013348546229524,1.3511538566252348
amount_ma15_zz4_cyb6_scale0.75,5,2020-09-30,2025-09-30,0.397309847382737,-0.18013348546229546,1.3670628807857739
amount_ma15_zz4_cyb6_scale0.75,5,2020-11-02,2025-10-31,0.42331514110711943,-0.18013348546229502,1.4400787103386377
amount_ma15_zz4_cyb6_scale0.75,5,2020-11-30,2025-11-28,0.4241408479842781,-0.1801334854622958,1.4423240370330939
amount_ma15_zz4_cyb6_scale0.75,5,2020-12-31,2025-12-31,0.41447825839360686,-0.18013348546229602,1.427202818411255
amount_ma15_zz4_cyb6_scale0.75,5,2021-02-01,2026-01-30,0.443852135675306,-0.18013348546229646,1.5124447909374983
amount_ma15_zz4_cyb6_scale0.75,5,2021-03-01,2026-02-27,0.4529619187679257,-0.18013348546229613,1.5388082742394604
amount_ma15_zz4_cyb6_scale0.75,5,2021-03-31,2026-03-31,0.4411913269582479,-0.18013348546229668,1.5145753115701572
amount_ma15_zz4_cyb6_scale0.75,5,2021-04-30,2026-04-30,0.4405478377247294,-0.1801334854622958,1.5088810357879834
amount_ma15_zz5_cyb3_scale0,3,2010-09-30,2013-09-30,0.1515493700686421,-0.264999864149128,0.7403812823671689
amount_ma15_zz5_cyb3_scale0,3,2010-11-01,2013-10-31,0.11399458915011151,-0.2649998641491279,0.5861525642282788
amount_ma15_zz5_cyb3_scale0,3,2010-11-30,2013-11-29,0.11170324994821335,-0.264999864149128,0.592913121892483
amount_ma15_zz5_cyb3_scale0,3,2010-12-31,2013-12-31,0.07817195620813111,-0.26499986414912824,0.4423164600876715
amount_ma15_zz5_cyb3_scale0,3,2011-01-31,2014-01-30,0.13067410704747862,-0.2649998641491278,0.6362736590002587
amount_ma15_zz5_cyb3_scale0,3,2011-02-28,2014-02-28,0.15402074500621565,-0.264999864149127,0.7214502284748139
amount_ma15_zz5_cyb3_scale0,3,2011-03-31,2014-03-31,0.168316241685307,-0.2649998641491278,0.7800136392364188
amount_ma15_zz5_cyb3_scale0,3,2011-05-03,2014-04-30,0.18022588079009028,-0.2649998641491276,0.8169452817033483
amount_ma15_zz5_cyb3_scale0,3,2011-05-31,2014-05-30,0.17745487508317193,-0.2649998641491266,0.8082332063666312
amount_ma15_zz5_cyb3_scale0,3,2011-06-30,2014-06-30,0.1857584738639495,-0.2649998641491277,0.8274880323612511
amount_ma15_zz5_cyb3_scale0,3,2011-08-01,2014-07-31,0.1785813959546172,-0.264999864149127,0.8083518207707926
amount_ma15_zz5_cyb3_scale0,3,2011-08-31,2014-08-29,0.17910890287199255,-0.2649998641491276,0.7983394340284391
amount_ma15_zz5_cyb3_scale0,3,2011-09-30,2014-09-30,0.1906657893950663,-0.264999864149127,0.8335898103045424
amount_ma15_zz5_cyb3_scale0,3,2011-10-31,2014-10-31,0.17524702320659324,-0.26499986414912835,0.778893398539747
amount_ma15_zz5_cyb3_scale0,3,2011-11-30,2014-11-28,0.23428087993709656,-0.2649998641491268,0.9833714643167495
amount_ma15_zz5_cyb3_scale0,3,2012-01-04,2014-12-31,0.32442898257035235,-0.2649998641491291,1.2295534583958023
amount_ma15_zz5_cyb3_scale0,3,2012-01-31,2015-01-30,0.2983255228152424,-0.2649998641491279,1.1555971224637653
amount_ma15_zz5_cyb3_scale0,3,2012-02-28,2015-02-27,0.2578145608827649,-0.264999864149128,1.0374174787427206
amount_ma15_zz5_cyb3_scale0,3,2012-04-05,2015-03-31,0.3680953623002581,-0.21255479020110113,1.3713605058736074
amount_ma15_zz5_cyb3_scale0,3,2012-05-02,2015-04-30,0.4443280753356047,-0.21172795742058703,1.5462845838300476
amount_ma15_zz5_cyb3_scale0,3,2012-05-31,2015-05-29,0.4615998386235127,-0.20423577041702634,1.5867396692181326
amount_ma15_zz5_cyb3_scale0,3,2012-07-02,2015-06-30,0.49386456574831983,-0.20423577041702634,1.6812146311236797
amount_ma15_zz5_cyb3_scale0,3,2012-07-31,2015-07-31,0.49289047699262123,-0.2042357704170259,1.6792023689504587
amount_ma15_zz5_cyb3_scale0,3,2012-08-31,2015-08-31,0.5204118219087568,-0.20423577041702679,1.7626361711994636
amount_ma15_zz5_cyb3_scale0,3,2012-10-08,2015-09-30,0.51479533497203,-0.20423577041702623,1.7359910642018586
amount_ma15_zz5_cyb3_scale0,3,2012-10-31,2015-10-30,0.6399504369423366,-0.20423577041702634,1.930879575802932
amount_ma15_zz5_cyb3_scale0,3,2012-11-30,2015-11-30,0.6577630300546027,-0.204235770417026,1.90719622317175
amount_ma15_zz5_cyb3_scale0,3,2012-12-31,2015-12-31,0.5801122118358735,-0.20423577041702612,1.7684271102292184
amount_ma15_zz5_cyb3_scale0,3,2013-01-31,2016-01-29,0.47835671077619524,-0.20423577041702556,1.5610030432235833
amount_ma15_zz5_cyb3_scale0,3,2013-02-28,2016-02-29,0.507997438731858,-0.20423577041702623,1.644878016743362
amount_ma15_zz5_cyb3_scale0,3,2013-04-01,2016-03-31,0.5467018299076503,-0.20423577041702645,1.7378439204527771
amount_ma15_zz5_cyb3_scale0,3,2013-05-02,2016-04-29,0.5984621314889196,-0.20423577041702545,1.8377326802926557
amount_ma15_zz5_cyb3_scale0,3,2013-05-31,2016-05-31,0.48642660603294163,-0.2042357704170259,1.6188503960810579
amount_ma15_zz5_cyb3_scale0,3,2013-07-01,2016-06-30,0.5264382760109563,-0.20423577041702612,1.6831113692569577
amount_ma15_zz5_cyb3_scale0,3,2013-07-31,2016-07-29,0.5677739729543998,-0.2042357704170269,1.7858494306191366
amount_ma15_zz5_cyb3_scale0,3,2013-09-02,2016-08-31,0.5144886494369121,-0.204235770417026,1.666521625590762
amount_ma15_zz5_cyb3_scale0,3,2013-09-30,2016-09-30,0.5030269002765579,-0.16681534309772772,1.6642854454027842
amount_ma15_zz5_cyb3_scale0,3,2013-10-31,2016-10-31,0.5188080916610112,-0.12659528520766328,1.744593655659717
amount_ma15_zz5_cyb3_scale0,3,2013-12-02,2016-11-30,0.5343828327922857,-0.10959249226642165,1.777512299710764
amount_ma15_zz5_cyb3_scale0,3,2013-12-31,2016-12-30,0.5829169514271788,-0.10959249226642154,1.9708145998724678
amount_ma15_zz5_cyb3_scale0,3,2014-02-07,2017-01-26,0.5141954520994472,-0.10959249226642143,1.8158234461112508
amount_ma15_zz5_cyb3_scale0,3,2014-02-28,2017-02-28,0.47839470509341186,-0.10959249226642154,1.7441915531329961
amount_ma15_zz5_cyb3_scale0,3,2014-03-31,2017-03-31,0.4753262317984488,-0.10959249226642143,1.7251202655681896
amount_ma15_zz5_cyb3_scale0,3,2014-04-30,2017-04-28,0.47854255760653164,-0.10959249226642165,1.7475192951612257
amount_ma15_zz5_cyb3_scale0,3,2014-06-03,2017-05-31,0.4820493918062225,-0.10959249226642165,1.7573246158503528
amount_ma15_zz5_cyb3_scale0,3,2014-06-30,2017-06-30,0.4845048462745851,-0.10959249226642165,1.7890403433124455
amount_ma15_zz5_cyb3_scale0,3,2014-07-31,2017-07-31,0.4583522442455088,-0.10959249226642098,1.7181987755050725
amount_ma15_zz5_cyb3_scale0,3,2014-09-01,2017-08-31,0.45360216698992617,-0.10959249226642176,1.7317708876374671
amount_ma15_zz5_cyb3_scale0,3,2014-09-30,2017-09-29,0.43811164740731745,-0.10959249226642176,1.6971838333788074
amount_ma15_zz5_cyb3_scale0,3,2014-10-31,2017-10-31,0.44385197859711,-0.10959249226642132,1.720624776349528
amount_ma15_zz5_cyb3_scale0,3,2014-12-01,2017-11-30,0.4118138683490966,-0.1095924922664212,1.6399109302333266
amount_ma15_zz5_cyb3_scale0,3,2014-12-31,2017-12-29,0.31923137184572226,-0.10959249226642154,1.3983291093231183
amount_ma15_zz5_cyb3_scale0,3,2015-02-02,2018-01-31,0.3178111501519125,-0.10959249226642143,1.4067000324802759
amount_ma15_zz5_cyb3_scale0,3,2015-03-02,2018-02-28,0.30233426588798484,-0.10959249226642176,1.3661288064473758
amount_ma15_zz5_cyb3_scale0,3,2015-03-31,2018-03-30,0.17772740358949313,-0.14040030595447206,0.8893802399670628
amount_ma15_zz5_cyb3_scale0,3,2015-04-30,2018-04-27,0.10691882611762282,-0.14403964849000905,0.6119371085292684
amount_ma15_zz5_cyb3_scale0,3,2015-06-01,2018-05-31,0.10485338463126026,-0.18144624534476395,0.6074373573178524
amount_ma15_zz5_cyb3_scale0,3,2015-06-30,2018-06-29,0.09896405412354103,-0.1814462453447644,0.5802886841820613
amount_ma15_zz5_cyb3_scale0,3,2015-07-31,2018-07-31,0.09500895058833003,-0.20312130663609151,0.5603576200501177
amount_ma15_zz5_cyb3_scale0,3,2015-08-31,2018-08-31,0.09509736883001718,-0.2031213066360914,0.5600066121265929
amount_ma15_zz5_cyb3_scale0,3,2015-09-30,2018-09-28,0.10862873684799346,-0.20312130663609151,0.6221352552165275
amount_ma15_zz5_cyb3_scale0,3,2015-11-02,2018-10-31,0.020114799520408955,-0.2264777838190698,0.2013626768190857
amount_ma15_zz5_cyb3_scale0,3,2015-11-30,2018-11-30,0.03683195601515665,-0.23374125268708634,0.3084074313170061
amount_ma15_zz5_cyb3_scale0,3,2015-12-31,2018-12-28,0.03867055136494235,-0.23374125268708723,0.3198291751539288
amount_ma15_zz5_cyb3_scale0,3,2016-02-01,2019-01-31,0.030888761303374812,-0.23374125268708712,0.2716827986572625
amount_ma15_zz5_cyb3_scale0,3,2016-02-29,2019-02-28,0.08962310369901538,-0.2337412526870879,0.5809961562371919
amount_ma15_zz5_cyb3_scale0,3,2016-03-31,2019-03-29,0.14781886652471998,-0.23374125268708745,0.883925572347646
amount_ma15_zz5_cyb3_scale0,3,2016-05-03,2019-04-30,0.1366910491813813,-0.2337412526870869,0.8481225291056297
amount_ma15_zz5_cyb3_scale0,3,2016-05-31,2019-05-31,0.13629212054573703,-0.2337412526870868,0.8481225291056297
amount_ma15_zz5_cyb3_scale0,3,2016-06-30,2019-06-28,0.15812449125269268,-0.23374125268708656,0.9992867371055866
amount_ma15_zz5_cyb3_scale0,3,2016-08-01,2019-07-31,0.13641094513094965,-0.23374125268708779,0.8628320063670205
amount_ma15_zz5_cyb3_scale0,3,2016-08-31,2019-08-30,0.15930556599787105,-0.23374125268708712,0.989911767028591
amount_ma15_zz5_cyb3_scale0,3,2016-09-30,2019-09-30,0.1843075714892759,-0.233741252687087,1.103947929678627
amount_ma15_zz5_cyb3_scale0,3,2016-10-31,2019-10-31,0.18755740403275833,-0.2337412526870859,1.1219485481707807
amount_ma15_zz5_cyb3_scale0,3,2016-11-30,2019-11-29,0.15045445861911255,-0.23374125268708734,0.9395284541606448
amount_ma15_zz5_cyb3_scale0,3,2017-01-03,2019-12-31,0.18143713083541702,-0.23374125268708779,1.0827491480579965
amount_ma15_zz5_cyb3_scale0,3,2017-02-03,2020-01-23,0.21846733753989933,-0.23374125268708723,1.2416139094102685
amount_ma15_zz5_cyb3_scale0,3,2017-02-28,2020-02-28,0.1657572503515683,-0.23374125268708723,0.8865621933068687
amount_ma15_zz5_cyb3_scale0,3,2017-03-31,2020-03-31,0.20556042662558283,-0.2337412526870868,1.0512666123629042
amount_ma15_zz5_cyb3_scale0,3,2017-05-02,2020-04-30,0.21027918731285067,-0.23374125268708812,1.0646276818751668
amount_ma15_zz5_cyb3_scale0,3,2017-05-31,2020-05-29,0.19052676491957854,-0.2337412526870868,0.974643835801209
amount_ma15_zz5_cyb3_scale0,3,2017-06-30,2020-06-30,0.22615351866325084,-0.23374125268708645,1.119542307784239
amount_ma15_zz5_cyb3_scale0,3,2017-07-31,2020-07-31,0.27160594314720443,-0.23374125268708745,1.2727015447970031
amount_ma15_zz5_cyb3_scale0,3,2017-08-31,2020-08-31,0.271016350032832,-0.23374125268708723,1.2764715419683266
amount_ma15_zz5_cyb3_scale0,3,2017-10-09,2020-09-30,0.27205762451376025,-0.23374125268708734,1.2748123394117687
amount_ma15_zz5_cyb3_scale0,3,2017-10-31,2020-10-30,0.2427312267615125,-0.2337412526870879,1.161517664138624
amount_ma15_zz5_cyb3_scale0,3,2017-11-30,2020-11-30,0.2244306215219416,-0.2337412526870868,1.1037903703710523
amount_ma15_zz5_cyb3_scale0,3,2018-01-02,2020-12-31,0.2680655632712283,-0.23374125268708734,1.2388702371092777
amount_ma15_zz5_cyb3_scale0,3,2018-01-31,2021-01-29,0.29972199958763457,-0.23374125268708723,1.3331704296504094
amount_ma15_zz5_cyb3_scale0,3,2018-02-28,2021-02-26,0.28759799281292353,-0.23374125268708656,1.2803563089575163
amount_ma15_zz5_cyb3_scale0,3,2018-04-02,2021-03-31,0.3240002196874687,-0.12925570485787508,1.4626306262912478
amount_ma15_zz5_cyb3_scale0,3,2018-05-02,2021-04-30,0.3794600406354123,-0.12925570485787496,1.6381418211816614
amount_ma15_zz5_cyb3_scale0,3,2018-05-31,2021-05-31,0.42198535115045077,-0.1292557048578752,1.7398695585062316
amount_ma15_zz5_cyb3_scale0,3,2018-07-02,2021-06-30,0.4273972221802509,-0.12925570485787496,1.7258840760613874
amount_ma15_zz5_cyb3_scale0,3,2018-07-31,2021-07-30,0.35780193399206506,-0.14590016866698186,1.4686781710526902
amount_ma15_zz5_cyb3_scale0,3,2018-08-31,2021-08-31,0.3659884800769073,-0.14989294669625242,1.4954646796737103
amount_ma15_zz5_cyb3_scale0,3,2018-10-08,2021-09-30,0.4225430583029941,-0.14989294669625242,1.6478499962775088
amount_ma15_zz5_cyb3_scale0,3,2018-10-31,2021-10-29,0.4634658039349573,-0.14989294669625264,1.799860527378742
amount_ma15_zz5_cyb3_scale0,3,2018-11-30,2021-11-30,0.4392125430963736,-0.14989294669625242,1.7459454005938553
amount_ma15_zz5_cyb3_scale0,3,2019-01-02,2021-12-31,0.43404300671410456,-0.14989294669625208,1.7161653550140448
amount_ma15_zz5_cyb3_scale0,3,2019-01-31,2022-01-28,0.45069366290965274,-0.14989294669625242,1.7648492273960414
amount_ma15_zz5_cyb3_scale0,3,2019-02-28,2022-02-28,0.3779884211296842,-0.14989294669625253,1.6120188878589685
amount_ma15_zz5_cyb3_scale0,3,2019-04-01,2022-03-31,0.2697860893062818,-0.1498929466962522,1.2632324003207045
amount_ma15_zz5_cyb3_scale0,3,2019-04-30,2022-04-29,0.270059536251001,-0.14989294669625253,1.2694651894518176
amount_ma15_zz5_cyb3_scale0,3,2019-05-31,2022-05-31,0.24224128670416634,-0.14989294669625242,1.1472808389843747
amount_ma15_zz5_cyb3_scale0,3,2019-07-01,2022-06-30,0.2967204084550672,-0.14989294669625242,1.31887479601782
amount_ma15_zz5_cyb3_scale0,3,2019-07-31,2022-07-29,0.27351645585162276,-0.14989294669625242,1.240560057689998
amount_ma15_zz5_cyb3_scale0,3,2019-09-02,2022-08-31,0.2735164558516223,-0.14989294669625264,1.240560057689998
amount_ma15_zz5_cyb3_scale0,3,2019-09-30,2022-09-30,0.25490423655317684,-0.14989294669625253,1.1842343402161466
amount_ma15_zz5_cyb3_scale0,3,2019-10-31,2022-10-31,0.2548029154932956,-0.14989294669625253,1.1854809939703448
amount_ma15_zz5_cyb3_scale0,3,2019-12-02,2022-11-30,0.24053473724917063,-0.14989294669625264,1.1227010016622954
amount_ma15_zz5_cyb3_scale0,3,2019-12-31,2022-12-30,0.2360967040436608,-0.14989294669625242,1.1110500919004536
amount_ma15_zz5_cyb3_scale0,3,2020-02-03,2023-01-31,0.20599944961120187,-0.14989294669625253,0.9979626138213972
amount_ma15_zz5_cyb3_scale0,3,2020-02-28,2023-02-28,0.19791815762575493,-0.1498929466962522,1.0213134493237783
amount_ma15_zz5_cyb3_scale0,3,2020-03-31,2023-03-31,0.19097530758067283,-0.14989294669625264,1.034523653480059
amount_ma15_zz5_cyb3_scale0,3,2020-04-30,2023-04-28,0.2040083523528462,-0.1498929466962523,1.0916167176675797
amount_ma15_zz5_cyb3_scale0,3,2020-06-01,2023-05-31,0.23544730006567915,-0.14989294669625242,1.2352934725947222
amount_ma15_zz5_cyb3_scale0,3,2020-06-30,2023-06-30,0.19488506799957483,-0.14989294669625242,1.067688250955043
amount_ma15_zz5_cyb3_scale0,3,2020-07-31,2023-07-31,0.156095223234068,-0.14989294669625253,0.9147890288391294
amount_ma15_zz5_cyb3_scale0,3,2020-08-31,2023-08-31,0.13459894406122785,-0.1498929466962522,0.8003972460503604
amount_ma15_zz5_cyb3_scale0,3,2020-09-30,2023-09-28,0.13476926479345264,-0.1498929466962522,0.801039714808712
amount_ma15_zz5_cyb3_scale0,3,2020-11-02,2023-10-31,0.1607321028570763,-0.14989294669625264,0.9362075918238515
amount_ma15_zz5_cyb3_scale0,3,2020-11-30,2023-11-30,0.1430523553928753,-0.14989294669625253,0.8408509741978397
amount_ma15_zz5_cyb3_scale0,3,2020-12-31,2023-12-29,0.1166535850993704,-0.14989294669625242,0.731747217360078
amount_ma15_zz5_cyb3_scale0,3,2021-02-01,2024-01-31,0.08280373360276183,-0.1498929466962522,0.5720061565760791
amount_ma15_zz5_cyb3_scale0,3,2021-03-01,2024-02-29,0.13889899254149318,-0.14989294669625253,0.869037722580143
amount_ma15_zz5_cyb3_scale0,3,2021-03-31,2024-03-29,0.14340563554344787,-0.14989294669625208,0.8712772378119069
amount_ma15_zz5_cyb3_scale0,3,2021-04-30,2024-04-30,0.10796516022352498,-0.1498929466962522,0.6985827087992825
amount_ma15_zz5_cyb3_scale0,3,2021-05-31,2024-05-31,0.0877799156292347,-0.14989294669625242,0.6090756161369684
amount_ma15_zz5_cyb3_scale0,3,2021-06-30,2024-06-28,0.07787581116061038,-0.14989294669625253,0.5697800909571639
amount_ma15_zz5_cyb3_scale0,3,2021-08-02,2024-07-31,0.13436836454862577,-0.10572092755632545,0.957519066160709
amount_ma15_zz5_cyb3_scale0,3,2021-08-31,2024-08-30,0.13507367666790038,-0.10572092755632378,0.9626742388871644
amount_ma15_zz5_cyb3_scale0,3,2021-09-30,2024-09-30,0.2366107440168992,-0.10572092755632523,1.0988128113605018
amount_ma15_zz5_cyb3_scale0,3,2021-11-01,2024-10-31,0.3628995122902594,-0.10572092755632478,1.3085727841321166
amount_ma15_zz5_cyb3_scale0,3,2021-11-30,2024-11-29,0.36247347684126074,-0.1057209275563229,1.3075209629034137
amount_ma15_zz5_cyb3_scale0,3,2021-12-31,2024-12-31,0.36565838998105415,-0.10572092755632378,1.323032706386557
amount_ma15_zz5_cyb3_scale0,3,2022-02-07,2025-01-27,0.3672966007022249,-0.1057209275563259,1.320505755070975
amount_ma15_zz5_cyb3_scale0,3,2022-02-28,2025-02-28,0.35920913021256906,-0.10572092755632512,1.2863325510418244
amount_ma15_zz5_cyb3_scale0,3,2022-03-31,2025-03-31,0.37212190801586864,-0.10572092755632279,1.323268415928369
amount_ma15_zz5_cyb3_scale0,3,2022-05-05,2025-04-30,0.37240680768692824,-0.10572092755632456,1.3176032341253134
amount_ma15_zz5_cyb3_scale0,3,2022-05-31,2025-05-30,0.39964035387524155,-0.10572092755632545,1.3996925065835468
amount_ma15_zz5_cyb3_scale0,3,2022-06-30,2025-06-30,0.3520700673022146,-0.10572092755632434,1.2911789815190478
amount_ma15_zz5_cyb3_scale0,3,2022-08-01,2025-07-31,0.42282424542776553,-0.0896099528720361,1.481021040014322
amount_ma15_zz5_cyb3_scale0,3,2022-08-31,2025-08-29,0.5461745907828859,-0.08960995287203632,1.760352656898322
amount_ma15_zz5_cyb3_scale0,3,2022-09-30,2025-09-30,0.5587385246168091,-0.10637022324511802,1.7358561984057057
amount_ma15_zz5_cyb3_scale0,3,2022-10-31,2025-10-31,0.5535448935500473,-0.10637022324511813,1.7222644734207946
amount_ma15_zz5_cyb3_scale0,3,2022-11-30,2025-11-28,0.5810341665307528,-0.10637022324511802,1.7926468917326175
amount_ma15_zz5_cyb3_scale0,3,2023-01-03,2025-12-31,0.5563848262537043,-0.10637022324511802,1.7319854336528773
amount_ma15_zz5_cyb3_scale0,3,2023-01-31,2026-01-30,0.6211088861231937,-0.10637022324511791,1.8625431080192467
amount_ma15_zz5_cyb3_scale0,3,2023-02-28,2026-02-27,0.6581830603629997,-0.10637022324511791,1.9641334331111733
amount_ma15_zz5_cyb3_scale0,3,2023-03-31,2026-03-31,0.6684059132866338,-0.10637022324511802,1.9877386293398354
amount_ma15_zz5_cyb3_scale0,3,2023-05-04,2026-04-30,0.6926485083470901,-0.10637022324511802,2.0141869910812544
amount_ma15_zz5_cyb3_scale0,5,2010-09-30,2015-09-30,0.29467144255712485,-0.264999864149128,1.2150424458671987
amount_ma15_zz5_cyb3_scale0,5,2010-11-01,2015-10-30,0.33860818938511383,-0.2649998641491279,1.3019447470836383
amount_ma15_zz5_cyb3_scale0,5,2010-11-30,2015-11-30,0.32802902691208,-0.264999864149128,1.2638664699687223
amount_ma15_zz5_cyb3_scale0,5,2010-12-31,2015-12-31,0.3305819684148923,-0.26499986414912824,1.2721055693398944
amount_ma15_zz5_cyb3_scale0,5,2011-01-31,2016-01-29,0.3302034198863997,-0.2649998641491278,1.269666992940717
amount_ma15_zz5_cyb3_scale0,5,2011-02-28,2016-02-29,0.32669421500721296,-0.264999864149127,1.2647732263874123
amount_ma15_zz5_cyb3_scale0,5,2011-03-31,2016-03-31,0.3533880686875859,-0.2649998641491278,1.3335703143803952
amount_ma15_zz5_cyb3_scale0,5,2011-05-03,2016-04-29,0.37426231428969636,-0.2649998641491276,1.382490171244144
amount_ma15_zz5_cyb3_scale0,5,2011-05-31,2016-05-31,0.37333936303300863,-0.2649998641491266,1.382014639413345
amount_ma15_zz5_cyb3_scale0,5,2011-06-30,2016-06-30,0.37860829493669734,-0.2649998641491277,1.3777023773032007
amount_ma15_zz5_cyb3_scale0,5,2011-08-01,2016-07-29,0.37618555552295563,-0.264999864149127,1.3760978818861216
amount_ma15_zz5_cyb3_scale0,5,2011-08-31,2016-08-31,0.35800902915799426,-0.2649998641491276,1.3237045376667413
amount_ma15_zz5_cyb3_scale0,5,2011-09-30,2016-09-30,0.35377132046694704,-0.264999864149127,1.3113872984764372
amount_ma15_zz5_cyb3_scale0,5,2011-10-31,2016-10-31,0.34730746444140026,-0.26499986414912835,1.2924521396837432
