field,ma,zz_days,cyb_days,scale,candidate,segment,ann_return,ann_vol,max_dd,sharpe_repo,total_return,years,rows,start,end
volume,10,5,4,0.25,volume_ma10_zz5_cyb4_scale0.25,last_3y,0.5472642021913527,0.28152197213684044,-0.10515645201045976,1.6803546663691469,2.700873014908737,2.9979466119096507,726,2023-05-29,2026-05-28
volume,10,5,4,0.25,volume_ma10_zz5_cyb4_scale0.25,last_1y,0.757489837981457,0.23862324327797932,-0.10515645201045953,2.4729013182149155,0.7568116492884411,0.999315537303217,243,2025-05-28,2026-05-28
volume,10,5,4,0.5,volume_ma10_zz5_cyb4_scale0.5,full,0.32640287375044363,0.23881896637189406,-0.30127235786952167,1.2966013265990748,82.39878952826494,15.66050650239562,3802,2010-09-29,2026-05-28
volume,10,5,4,0.5,volume_ma10_zz5_cyb4_scale0.5,last_10y,0.273955213674689,0.2299845603561702,-0.30127235786952233,1.1606631839485126,10.241437855843362,9.99315537303217,2427,2016-05-30,2026-05-28
volume,10,5,4,0.5,volume_ma10_zz5_cyb4_scale0.5,last_5y,0.3718019786930693,0.2527769546901911,-0.16617908350702637,1.3691453753836536,3.8569446459581016,4.999315537303217,1211,2021-05-28,2026-05-28
volume,10,5,4,0.5,volume_ma10_zz5_cyb4_scale0.5,last_3y,0.5890137402202062,0.28691738691073987,-0.11232286301770811,1.7469974323629105,3.0083899501206544,2.9979466119096507,726,2023-05-29,2026-05-28
volume,10,5,4,0.5,volume_ma10_zz5_cyb4_scale0.5,last_1y,0.8869403557516637,0.24962075686036098,-0.11232286301770811,2.658591974101757,0.8861204618265714,0.999315537303217,243,2025-05-28,2026-05-28
volume,10,5,4,0.75,volume_ma10_zz5_cyb4_scale0.75,full,0.34224133204195506,0.2471960526017256,-0.3106762674812773,1.3087952088885129,99.43661527752067,15.66050650239562,3802,2010-09-29,2026-05-28
volume,10,5,4,0.75,volume_ma10_zz5_cyb4_scale0.75,last_10y,0.27854813378097987,0.23913104681519207,-0.31067626748127763,1.1402605854708052,10.653070874808886,9.99315537303217,2427,2016-05-30,2026-05-28
volume,10,5,4,0.75,volume_ma10_zz5_cyb4_scale0.75,last_5y,0.39090522154185514,0.2615031916625148,-0.17061233998423175,1.3849068989611055,4.204626943378648,4.999315537303217,1211,2021-05-28,2026-05-28
volume,10,5,4,0.75,volume_ma10_zz5_cyb4_scale0.75,last_3y,0.6262152202560409,0.2952666285929734,-0.13160667647447466,1.7842701126631026,3.296357718165307,2.9979466119096507,726,2023-05-29,2026-05-28
volume,10,5,4,0.75,volume_ma10_zz5_cyb4_scale0.75,last_1y,1.0079142795205804,0.26548188192585326,-0.1194524074196095,2.7483265760899616,1.0069564587360458,0.999315537303217,243,2025-05-28,2026-05-28
volume,10,5,5,0.0,volume_ma10_zz5_cyb5_scale0,full,0.2780168770649265,0.23834435486761893,-0.28976938917344397,1.1431867951468178,45.603329461335704,15.66050650239562,3802,2010-09-29,2026-05-28
volume,10,5,5,0.0,volume_ma10_zz5_cyb5_scale0,last_10y,0.26202992564634164,0.22740033172606003,-0.2897693891734451,1.1300549481899536,9.233041784632613,9.99315537303217,2427,2016-05-30,2026-05-28
volume,10,5,5,0.0,volume_ma10_zz5_cyb5_scale0,last_5y,0.3336599785787979,0.24947924108925257,-0.17268833503434078,1.2709299975392885,3.218324691129408,4.999315537303217,1211,2021-05-28,2026-05-28
volume,10,5,5,0.0,volume_ma10_zz5_cyb5_scale0,last_3y,0.5243887089381671,0.2847989412968874,-0.12736030790157538,1.6120000434578103,2.5392496955300077,2.9979466119096507,726,2023-05-29,2026-05-28
volume,10,5,5,0.0,volume_ma10_zz5_cyb5_scale0,last_1y,0.6784206775049149,0.24833246745667245,-0.1273603079015747,2.2011263176587588,0.6778258646176418,0.999315537303217,243,2025-05-28,2026-05-28
volume,10,5,5,0.25,volume_ma10_zz5_cyb5_scale0.25,full,0.2999578046056963,0.23963058197321405,-0.2973450905551047,1.209218074418581,59.840090371641516,15.66050650239562,3802,2010-09-29,2026-05-28
volume,10,5,5,0.25,volume_ma10_zz5_cyb5_scale0.25,last_10y,0.2688368212569008,0.22893997886720274,-0.2973450905551046,1.1474233682457986,9.79816497970009,9.99315537303217,2427,2016-05-30,2026-05-28
volume,10,5,5,0.25,volume_ma10_zz5_cyb5_scale0.25,last_5y,0.3547089578157929,0.25100655655036086,-0.1666013466965075,1.3271243789394107,3.5618370588162778,4.999315537303217,1211,2021-05-28,2026-05-28
volume,10,5,5,0.25,volume_ma10_zz5_cyb5_scale0.25,last_3y,0.5617179133394441,0.28616989387150377,-0.11214112332165438,1.690285108162209,2.805486925359793,2.9979466119096507,726,2023-05-29,2026-05-28
volume,10,5,5,0.25,volume_ma10_zz5_cyb5_scale0.25,last_1y,0.7917983781269675,0.2507793895344617,-0.10737555674396737,2.442065842023245,0.7910832489469724,0.999315537303217,243,2025-05-28,2026-05-28
volume,10,5,5,0.5,volume_ma10_zz5_cyb5_scale0.5,full,0.3202784324129482,0.2435103178663902,-0.3049225795430581,1.257352390215759,76.56812602148993,15.66050650239562,3802,2010-09-29,2026-05-28
volume,10,5,5,0.5,volume_ma10_zz5_cyb5_scale0.5,last_10y,0.27423176637114133,0.23359055449739036,-0.3049225795430578,1.1472970738407369,10.265848104589733,9.99315537303217,2427,2016-05-30,2026-05-28
volume,10,5,5,0.5,volume_ma10_zz5_cyb5_scale0.5,last_5y,0.37422316891115215,0.2556409784532502,-0.16424933089414184,1.3636031036919263,3.899952122281401,4.999315537303217,1211,2021-05-28,2026-05-28
volume,10,5,5,0.5,volume_ma10_zz5_cyb5_scale0.5,last_3y,0.5971022344949428,0.29040771616045186,-0.11232286301770811,1.7470484224786065,3.0698708783832567,2.9979466119096507,726,2023-05-29,2026-05-28
volume,10,5,5,0.5,volume_ma10_zz5_cyb5_scale0.5,last_1y,0.9052350714361561,0.2584102681052901,-0.112322863017708,2.6142994800140906,0.9043946512294665,0.999315537303217,243,2025-05-28,2026-05-28
volume,10,5,5,0.75,volume_ma10_zz5_cyb5_scale0.75,full,0.3385735662029754,0.2497085614660045,-0.31250047956690863,1.2872264516278886,95.2236201934544,15.66050650239562,3802,2010-09-29,2026-05-28
volume,10,5,5,0.75,volume_ma10_zz5_cyb5_scale0.75,last_10y,0.2781879151155273,0.2409976922085023,-0.3125004795669084,1.1321530598787515,10.620303471324913,9.99315537303217,2427,2016-05-30,2026-05-28
volume,10,5,5,0.75,volume_ma10_zz5_cyb5_scale0.75,last_5y,0.39187350011598143,0.2629652196301847,-0.1749983289130862,1.3813453567051774,4.222765699569231,4.999315537303217,1211,2021-05-28,2026-05-28
volume,10,5,5,0.75,volume_ma10_zz5_cyb5_scale0.75,last_3y,0.6298718633989333,0.2970167354493635,-0.13486668703874338,1.7831232798035492,3.325384845281844,2.9979466119096507,726,2023-05-29,2026-05-28
volume,10,5,5,0.75,volume_ma10_zz5_cyb5_scale0.75,last_1y,1.0159794900125565,0.2695670421631753,-0.11945240741960927,2.7257366771448583,1.0150122931776488,0.999315537303217,243,2025-05-28,2026-05-28
volume,10,5,6,0.0,volume_ma10_zz5_cyb6_scale0,full,0.29109746254739943,0.24190092030706717,-0.3205270523566046,1.17182458856755,53.660622462010735,15.66050650239562,3802,2010-09-29,2026-05-28
volume,10,5,6,0.0,volume_ma10_zz5_cyb6_scale0,last_10y,0.27719204771604633,0.23224478182246233,-0.3205270523566056,1.1624050064693567,10.53014513112904,9.99315537303217,2427,2016-05-30,2026-05-28
volume,10,5,6,0.0,volume_ma10_zz5_cyb6_scale0,last_5y,0.35678595057371165,0.2548685567941133,-0.17036775313427055,1.31664227540093,3.596909884698099,4.999315537303217,1211,2021-05-28,2026-05-28
volume,10,5,6,0.0,volume_ma10_zz5_cyb6_scale0,last_3y,0.5831798991552413,0.29044739953383725,-0.12492218532273547,1.7163612353551185,2.964433054870502,2.9979466119096507,726,2023-05-29,2026-05-28
volume,10,5,6,0.0,volume_ma10_zz5_cyb6_scale0,last_1y,0.9073278154885183,0.26611611462246226,-0.10637022324511802,2.54940851091334,0.9064850395904374,0.999315537303217,243,2025-05-28,2026-05-28
volume,10,5,6,0.25,volume_ma10_zz5_cyb6_scale0.25,full,0.30932465328171443,0.24293664004253052,-0.3203604276595192,1.2254490732515024,67.08018260921591,15.66050650239562,3802,2010-09-29,2026-05-28
volume,10,5,6,0.25,volume_ma10_zz5_cyb6_scale0.25,last_10y,0.27957797800521855,0.23342281982765706,-0.32036042765951955,1.1656892265616658,10.7472101783217,9.99315537303217,2427,2016-05-30,2026-05-28
volume,10,5,6,0.25,volume_ma10_zz5_cyb6_scale0.25,last_5y,0.37108755372292834,0.25597645438305566,-0.1742056833175487,1.3530278946408703,3.844312223962689,4.999315537303217,1211,2021-05-28,2026-05-28
volume,10,5,6,0.25,volume_ma10_zz5_cyb6_scale0.25,last_3y,0.6045108250086302,0.29138184477203327,-0.11353565662099996,1.7577834806723733,3.1267323854168705,2.9979466119096507,726,2023-05-29,2026-05-28
volume,10,5,6,0.25,volume_ma10_zz5_cyb6_scale0.25,last_1y,0.9642127373603877,0.26717543090163753,-0.10637022324511802,2.650119116844973,0.9633053334908346,0.999315537303217,243,2025-05-28,2026-05-28
volume,10,5,6,0.5,volume_ma10_zz5_cyb6_scale0.5,full,0.3261639446358717,0.24604008256560486,-0.3202300291829644,1.264905256452711,82.16383392265571,15.66050650239562,3802,2010-09-29,2026-05-28
volume,10,5,6,0.5,volume_ma10_zz5_cyb6_scale0.5,last_10y,0.2809961697654726,0.23699474010901056,-0.3202300291829645,1.1563417614792633,10.877968988980927,9.99315537303217,2427,2016-05-30,2026-05-28
volume,10,5,6,0.5,volume_ma10_zz5_cyb6_scale0.5,last_5y,0.3845121221466572,0.25936727970396106,-0.1780364045108388,1.3762940349724868,4.086125832114668,4.999315537303217,1211,2021-05-28,2026-05-28
volume,10,5,6,0.5,volume_ma10_zz5_cyb6_scale0.5,last_3y,0.6247694732588107,0.2942616343435475,-0.11232286301770822,1.7861567748445164,3.284917011614942,2.9979466119096507,726,2023-05-29,2026-05-28
volume,10,5,6,0.5,volume_ma10_zz5_cyb6_scale0.5,last_1y,1.0204809716009748,0.2704069616075043,-0.11232286301770789,2.725856682349023,1.0195085320604265,0.999315537303217,243,2025-05-28,2026-05-28
volume,10,5,6,0.75,volume_ma10_zz5_cyb6_scale0.75,full,0.341212700084919,0.2510658470120153,-0.3201357371846739,1.2894031446202536,98.23797391346777,15.66050650239562,3802,2010-09-29,2026-05-28
volume,10,5,6,0.75,volume_ma10_zz5_cyb6_scale0.75,last_10y,0.28133371133106677,0.24281811934884714,-0.32013573718467314,1.1354884210193987,10.909283013276626,9.99315537303217,2427,2016-05-30,2026-05-28
volume,10,5,6,0.75,volume_ma10_zz5_cyb6_scale0.75,last_5y,0.39665345502807603,0.2649272573553204,-0.18185991347387387,1.3858969019719078,4.3130510953564825,4.999315537303217,1211,2021-05-28,2026-05-28
volume,10,5,6,0.75,volume_ma10_zz5_cyb6_scale0.75,last_3y,0.6431644958991816,0.2989925254776646,-0.13966026624131456,1.8003328427627563,3.4320050909190867,2.9979466119096507,726,2023-05-29,2026-05-28
volume,10,5,6,0.75,volume_ma10_zz5_cyb6_scale0.75,last_1y,1.0731870598513247,0.27561668262362476,-0.11945240741960916,2.7726320411894734,1.0721527294062567,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,2,3,0.0,volume_ma15_zz2_cyb3_scale0,full,0.2983704832807832,0.2164080262613269,-0.2831904869713803,1.3087612219469047,58.68704006760766,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,2,3,0.0,volume_ma15_zz2_cyb3_scale0,last_10y,0.2900461674578616,0.20316119963886026,-0.2572539669569176,1.3468191014398105,11.743698175228268,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,2,3,0.0,volume_ma15_zz2_cyb3_scale0,last_5y,0.4163196514375378,0.23096147503449474,-0.15211439851005804,1.6138000212971604,4.697744110541803,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,2,3,0.0,volume_ma15_zz2_cyb3_scale0,last_3y,0.6189238109113626,0.26580118053087837,-0.09101473311966579,1.9338640078197946,3.238865230687569,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,2,3,0.0,volume_ma15_zz2_cyb3_scale0,last_1y,0.9972071017430444,0.2002747542096409,-0.06462461319175539,3.5406692874496986,0.9962616941415752,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,2,3,0.25,volume_ma15_zz2_cyb3_scale0.25,full,0.31756339000980094,0.21939978899086665,-0.274457286338341,1.3606321954993168,74.10738674147197,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,2,3,0.25,volume_ma15_zz2_cyb3_scale0.25,last_10y,0.2914444898123092,0.20657318715487086,-0.2642314608769323,1.3331899276781725,11.882411398144926,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,2,3,0.25,volume_ma15_zz2_cyb3_scale0.25,last_5y,0.4184326887460075,0.23384054076386238,-0.15092564142950815,1.6031702536241186,4.740368190472805,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,2,3,0.25,volume_ma15_zz2_cyb3_scale0.25,last_3y,0.6355106145286404,0.2685303703352944,-0.08338459563451461,1.9549402778837726,3.3704020165654685,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,2,3,0.25,volume_ma15_zz2_cyb3_scale0.25,last_1y,1.045852429207149,0.20695717549248985,-0.06656661876805081,3.5489572707465364,1.0448503126990993,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,2,3,0.5,volume_ma15_zz2_cyb3_scale0.5,full,0.3342686643144188,0.22810874164715592,-0.2822196458608506,1.3723446540359918,90.48993191142313,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,2,3,0.5,volume_ma15_zz2_cyb3_scale0.5,last_10y,0.29101692261545686,0.21654413275543552,-0.2822196458608508,1.2800332771295235,11.839853321871177,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,2,3,0.5,volume_ma15_zz2_cyb3_scale0.5,last_5y,0.4185435962049162,0.2424289457124926,-0.1500608943641416,1.5551349074491048,4.742612435258776,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,2,3,0.5,volume_ma15_zz2_cyb3_scale0.5,last_3y,0.6496026444683483,0.27682656945436707,-0.09254734557691813,1.935566484543195,3.484269117423037,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,2,3,0.5,volume_ma15_zz2_cyb3_scale0.5,last_1y,1.089907665963442,0.22613488692513575,-0.07566525475650665,3.360266503851236,1.088853508572817,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,2,3,0.75,volume_ma15_zz2_cyb3_scale0.75,full,0.3472581354784947,0.24152330559273255,-0.30125262522651397,1.349186093654714,105.4793341386478,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,2,3,0.75,volume_ma15_zz2_cyb3_scale0.75,last_10y,0.28809270039630874,0.23199114413266045,-0.3012526252265144,1.2000237934141178,11.552165129224743,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,2,3,0.75,volume_ma15_zz2_cyb3_scale0.75,last_5y,0.4152389465459494,0.2559036788503204,-0.16039692496409386,1.4772567065807467,4.6760422647464965,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,2,3,0.75,volume_ma15_zz2_cyb3_scale0.75,last_3y,0.6583691765759279,0.2898502847853476,-0.12573563809037203,1.8796604732060742,3.556092791396323,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,2,3,0.75,volume_ma15_zz2_cyb3_scale0.75,last_1y,1.1182471478513225,0.2538026951192879,-0.09573005231823206,3.0728403603613246,1.117159177615025,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,2,4,0.0,volume_ma15_zz2_cyb4_scale0,full,0.29297825886125106,0.22042891497510425,-0.2595985706333047,1.2700444526286436,54.921017335965956,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,2,4,0.0,volume_ma15_zz2_cyb4_scale0,last_10y,0.28765529518976085,0.20581274748156356,-0.24256794680516258,1.3231230847440145,11.509635159875094,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,2,4,0.0,volume_ma15_zz2_cyb4_scale0,last_5y,0.40582223492657943,0.23233551160824326,-0.14234622837934408,1.573593404775748,4.489727495136784,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,2,4,0.0,volume_ma15_zz2_cyb4_scale0,last_3y,0.6231952038884172,0.26663801385862906,-0.09101473311966579,1.9385264167697238,3.272482372865367,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,2,4,0.0,volume_ma15_zz2_cyb4_scale0,last_1y,1.0433461058471756,0.20152846689325615,-0.06462461319175494,3.632988056902898,1.042346930601906,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,2,4,0.25,volume_ma15_zz2_cyb4_scale0.25,full,0.3130769037758798,0.22311622989636284,-0.25669393478823055,1.3264099696508795,70.20063351153898,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,2,4,0.25,volume_ma15_zz2_cyb4_scale0.25,last_10y,0.28954193307430387,0.20903103856146976,-0.25426258960483317,1.3129327448544719,11.694008958847602,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,2,4,0.25,volume_ma15_zz2_cyb4_scale0.25,last_5y,0.41046126586,0.23511511622902181,-0.1446895544799598,1.5717718739450377,4.580891612330695,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,2,4,0.25,volume_ma15_zz2_cyb4_scale0.25,last_3y,0.638677002898222,0.2693130145331341,-0.08644063207890995,1.9572324578063467,3.3958173473923985,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,2,4,0.25,volume_ma15_zz2_cyb4_scale0.25,last_1y,1.081065603885016,0.2081727375096143,-0.0665666187680507,3.6112560330488646,1.0800219426676536,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,2,4,0.5,volume_ma15_zz2_cyb4_scale0.5,full,0.33104650410546266,0.23095980076183012,-0.27578975015823304,1.3478001005403075,87.09045885803891,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,2,4,0.5,volume_ma15_zz2_cyb4_scale0.5,last_10y,0.2896590842978104,0.2184131265707915,-0.2757897501582328,1.2661435625213648,11.705537921081703,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,2,4,0.5,volume_ma15_zz2_cyb4_scale0.5,last_5y,0.4131708750417866,0.24341408508092022,-0.14743224408818167,1.5342301244619212,4.634697273227522,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,2,4,0.5,volume_ma15_zz2_cyb4_scale0.5,last_3y,0.6516848367325678,0.27743725341192027,-0.10257758548524121,1.936468841162343,3.5012595545524414,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,2,4,0.5,volume_ma15_zz2_cyb4_scale0.5,last_1y,1.1137313813634,0.2270637228064011,-0.07566525475650665,3.3972639811697096,1.1126488165000064,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,2,4,0.75,volume_ma15_zz2_cyb4_scale0.75,full,0.34524966735376306,0.24304664293458017,-0.29814868714105447,1.3361291065094336,103.02040695086308,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,2,4,0.75,volume_ma15_zz2_cyb4_scale0.75,last_10y,0.28691258743924775,0.23293381976592917,-0.2981486871410537,1.1921891134059988,11.437716843392879,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,2,4,0.75,volume_ma15_zz2_cyb4_scale0.75,last_5y,0.4124340404114082,0.2564292455432492,-0.1650556531451679,1.467016111027246,4.6200247880840415,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,2,4,0.75,volume_ma15_zz2_cyb4_scale0.75,last_3y,0.6592047752382288,0.29016325291163303,-0.12559638957457497,1.8796846378090533,3.5629785462666286,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,2,4,0.75,volume_ma15_zz2_cyb4_scale0.75,last_1y,1.1295198034021605,0.25420391547815663,-0.09573005231823217,3.0892274595432783,1.12841831110637,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,2,5,0.0,volume_ma15_zz2_cyb5_scale0,full,0.3031475591597914,0.22347988739118696,-0.2585013047967051,1.290702271823412,62.22050212826243,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,2,5,0.0,volume_ma15_zz2_cyb5_scale0,last_10y,0.29399901493732505,0.2094181416145256,-0.23833075819577343,1.327322335849732,12.139332749224122,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,2,5,0.0,volume_ma15_zz2_cyb5_scale0,last_5y,0.4029462073415524,0.23511560285617636,-0.1557522693892056,1.5491126016672205,4.433810049675939,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,2,5,0.0,volume_ma15_zz2_cyb5_scale0,last_3y,0.5922405101657375,0.26976434238279123,-0.09101473311966579,1.847810042000953,3.0328419799369053,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,2,5,0.0,volume_ma15_zz2_cyb5_scale0,last_1y,0.9049163466579726,0.21271814730595548,-0.08002067943399183,3.1240681894090767,0.904076285085061,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,2,5,0.25,volume_ma15_zz2_cyb5_scale0.25,full,0.32064396682584895,0.22596550481721048,-0.2557578026808247,1.3378784677087063,76.90512877293385,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,2,5,0.25,volume_ma15_zz2_cyb5_scale0.25,last_10y,0.2941233653932216,0.21237372554696685,-0.2519115972329592,1.3122360254066947,12.151956169980767,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,2,5,0.25,volume_ma15_zz2_cyb5_scale0.25,last_5y,0.40811759215475196,0.23769635034482606,-0.1547767546885369,1.550343839368706,4.53468468511998,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,2,5,0.25,volume_ma15_zz2_cyb5_scale0.25,last_3y,0.6149316862376271,0.2721861642912899,-0.08338459563451461,1.8858370729973637,3.2076058106786647,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,2,5,0.25,volume_ma15_zz2_cyb5_scale0.25,last_1y,0.97360693804842,0.21815036990395087,-0.07634733327664311,3.2136625187760437,0.9726887520129686,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,2,5,0.5,volume_ma15_zz2_cyb5_scale0.5,full,0.3360362122022418,0.23316850076183152,-0.27426910186747677,1.3532326302487123,92.40652198303182,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,2,5,0.5,volume_ma15_zz2_cyb5_scale0.5,last_10y,0.29257488301506784,0.2209826932272945,-0.2742691018674769,1.2641641693619563,11.995537683586262,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,2,5,0.5,volume_ma15_zz2_cyb5_scale0.5,last_5y,0.4114432995427597,0.2454118890010606,-0.1541758450695666,1.518805258768438,4.600344496823626,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,2,5,0.5,volume_ma15_zz2_cyb5_scale0.5,last_3y,0.6354388121932502,0.27965321845336144,-0.09193026002907678,1.8880279151256025,3.3698268264178797,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,2,5,0.5,volume_ma15_zz2_cyb5_scale0.5,last_1y,1.0393890100204053,0.23432707523430918,-0.08635470873635609,3.1469171271650915,1.0383944742931748,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,2,5,0.75,volume_ma15_zz2_cyb5_scale0.75,full,0.34750187904031393,0.24420295723653135,-0.29741253163257253,1.3377850809990464,105.78141938344655,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,2,5,0.75,volume_ma15_zz2_cyb5_scale0.75,last_10y,0.28803486778108756,0.23424093577037877,-0.29741253163257186,1.1905498571229693,11.54653446901754,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,2,5,0.75,volume_ma15_zz2_cyb5_scale0.75,last_5y,0.4109607443165877,0.2573765591470787,-0.16947102708676354,1.4585469631101842,4.590778902261127,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,2,5,0.75,volume_ma15_zz2_cyb5_scale0.75,last_3y,0.6498662919143816,0.2911578725548072,-0.12325594033791365,1.8549064956540142,3.4864180813496226,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,2,5,0.75,volume_ma15_zz2_cyb5_scale0.75,last_1y,1.0872977012217064,0.25718592859872513,-0.09636234154468526,2.9788567858164803,1.0862466447150507,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,2,6,0.0,volume_ma15_zz2_cyb6_scale0,full,0.31728754059470554,0.2256044513631836,-0.25973179549651004,1.3283827047446126,73.8615070709189,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,2,6,0.0,volume_ma15_zz2_cyb6_scale0,last_10y,0.30273029258795003,0.21222152180175502,-0.2597317954965098,1.3441525084217452,13.052674390632403,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,2,6,0.0,volume_ma15_zz2_cyb6_scale0,last_5y,0.4118189213262906,0.23684173332958455,-0.16116596064718935,1.5661739153605847,4.60779942974482,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,2,6,0.0,volume_ma15_zz2_cyb6_scale0,last_3y,0.613451446930221,0.2703753000117417,-0.09215828099315504,1.8932447749005672,3.196054294438233,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,2,6,0.0,volume_ma15_zz2_cyb6_scale0,last_1y,0.9625302830141895,0.21470496766768823,-0.07529505373901368,3.2355869235946026,0.9616248069375599,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,2,6,0.25,volume_ma15_zz2_cyb6_scale0.25,full,0.33125785180904477,0.2279438393178513,-0.26778770392479756,1.3632655329852559,87.30976183953646,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,2,6,0.25,volume_ma15_zz2_cyb6_scale0.25,last_10y,0.30054652831070205,0.21496996189460965,-0.2677877039247981,1.3219123977665859,12.819037392630577,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,2,6,0.25,volume_ma15_zz2_cyb6_scale0.25,last_5y,0.41468355380195576,0.23928068737843208,-0.15898658742178473,1.5611092992373614,4.664915067396795,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,2,6,0.25,volume_ma15_zz2_cyb6_scale0.25,last_3y,0.6309799241732268,0.2727436368520768,-0.08338459563451461,1.9188347163115445,3.3342065737023825,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,2,6,0.25,volume_ma15_zz2_cyb6_scale0.25,last_1y,1.0180030087789977,0.2199695051683246,-0.07634733327664311,3.2897920959017313,1.0170334560774865,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,2,6,0.5,volume_ma15_zz2_cyb6_scale0.5,full,0.3430816743995062,0.2347048353314922,-0.28461000791480395,1.3682553315624486,100.42589185449187,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,2,6,0.5,volume_ma15_zz2_cyb6_scale0.5,last_10y,0.29678324174456683,0.22298043712914783,-0.2846100079148046,1.2693419564006032,12.424600174848184,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,2,6,0.5,volume_ma15_zz2_cyb6_scale0.5,last_5y,0.41575569265024637,0.24663154509402796,-0.1670758960162263,1.5248864929664474,4.686410878636583,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,2,6,0.5,volume_ma15_zz2_cyb6_scale0.5,last_3y,0.6462157009311342,0.28008180336745364,-0.0901085268862496,1.909042267409717,3.456723462804378,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,2,6,0.5,volume_ma15_zz2_cyb6_scale0.5,last_1y,1.0697204669890663,0.2356838471280317,-0.08635470873635609,3.1926482487518064,1.0686902356435102,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,2,6,0.75,volume_ma15_zz2_cyb6_scale0.75,full,0.35095884370234987,0.24505434769048753,-0.30245401777695824,1.3444126335821467,110.15314331724933,15.66050650239562,3802,2010-09-29,2026-05-28
