candidate,rolling_years,count,ann_return_median,ann_return_p25,ann_return_min,max_dd_median,max_dd_worst,sharpe_median
amount_ma15_zz3_cyb4_scale0.25,3,152,0.3044354362683287,0.18458345030107853,0.011335015215314881,-0.15204408564716604,-0.25000965562349586,1.3502455699289537
amount_ma15_zz3_cyb4_scale0.25,5,128,0.35792392086568947,0.26962893929483855,0.18912045105125896,-0.24462034379669506,-0.25000965562349586,1.4726369157078105
amount_ma15_zz3_cyb4_scale0.5,3,152,0.26303415352175574,0.17864642927846736,-0.003116618071380861,-0.15437206895739924,-0.27106548193623026,1.1906471165700647
amount_ma15_zz3_cyb4_scale0.5,5,128,0.3626049887337499,0.24658903855077025,0.1684084392365759,-0.24543542849025635,-0.27106548193623026,1.3822301085686772
amount_ma15_zz3_cyb4_scale0.75,3,152,0.2289914042380029,0.1650665467903416,-0.01978085028043719,-0.16599312711966602,-0.295868533773202,1.033642263277568
amount_ma15_zz3_cyb4_scale0.75,5,128,0.34198002433620167,0.2102874175528603,0.14582144947716902,-0.24616044061005432,-0.295868533773202,1.2529177328673284
amount_ma15_zz3_cyb5_scale0,3,152,0.34938713633011487,0.19491063754945043,0.002490307766573885,-0.1648972739479358,-0.258126235408212,1.5077079978689052
amount_ma15_zz3_cyb5_scale0,5,128,0.36609614832373527,0.2999538188916012,0.20081574707904437,-0.21694754208342532,-0.258126235408212,1.4593241047248482
amount_ma15_zz3_cyb5_scale0.25,3,152,0.3077986043311607,0.18346686040472626,-0.00571291230886295,-0.16178361557294874,-0.2554787399440901,1.3619489165378726
amount_ma15_zz3_cyb5_scale0.25,5,128,0.35822820576897885,0.2759406133453738,0.1826495963125958,-0.23696701587399593,-0.2554787399440901,1.491280916845696
amount_ma15_zz3_cyb5_scale0.5,3,152,0.2693032274867443,0.18375318520749206,-0.014474732331272167,-0.1589443196211156,-0.2626531444193958,1.1950833121727302
amount_ma15_zz3_cyb5_scale0.5,5,128,0.3607904757936383,0.24558041149124304,0.163709017364412,-0.2528186982178969,-0.2626531444193958,1.4187763843257362
amount_ma15_zz3_cyb5_scale0.75,3,152,0.22982730888031633,0.16767703436222064,-0.02544019593754665,-0.17193301226872304,-0.29182398729806824,1.0439436953028831
amount_ma15_zz3_cyb5_scale0.75,5,128,0.34895053578630897,0.2096207134998883,0.14316861859927466,-0.2501475551592679,-0.29182398729806824,1.2687086674925205
amount_ma15_zz3_cyb6_scale0,3,152,0.31874411223330723,0.17276414581036437,-0.020780472163946073,-0.19713135723243402,-0.24746634983222238,1.3815485298731212
amount_ma15_zz3_cyb6_scale0,5,128,0.3431903429139791,0.2725572744083517,0.1754587944828654,-0.2366610961041936,-0.24746634983222238,1.3703905601908768
amount_ma15_zz3_cyb6_scale0.25,3,152,0.28482249704528917,0.16850468086874226,-0.02310564916518032,-0.18625435514141586,-0.25147705067296144,1.2689653211438454
amount_ma15_zz3_cyb6_scale0.25,5,128,0.3426164230823868,0.2537321403233038,0.1638430376033968,-0.24746634983222027,-0.25147705067296167,1.41664987976394
amount_ma15_zz3_cyb6_scale0.5,3,152,0.25407096556069586,0.1696787583992782,-0.02623299836044335,-0.17545283828854574,-0.2720680772855155,1.1381288700532246
amount_ma15_zz3_cyb6_scale0.5,5,128,0.3459535550504288,0.23359102371619128,0.15119618123377343,-0.2474663498322206,-0.27206807728551563,1.3478696553115461
amount_ma15_zz3_cyb6_scale0.75,3,152,0.22389349233606393,0.16031757562783533,-0.031202875450244028,-0.17882009123770137,-0.29637795701186254,1.0144515528065985
amount_ma15_zz3_cyb6_scale0.75,5,128,0.34114508110194175,0.20328342417466233,0.13706444560346354,-0.2474663498322207,-0.29637795701186265,1.2421902079789575
amount_ma15_zz4_cyb3_scale0,3,152,0.29776659131706895,0.1779822001257978,0.019529158991616224,-0.14989294669625258,-0.2649998641491291,1.3293746259636028
amount_ma15_zz4_cyb3_scale0,5,128,0.3156565277390859,0.2556075361584434,0.18460308261079028,-0.2349002548233497,-0.2649998641491291,1.3624079639269315
amount_ma15_zz4_cyb3_scale0.25,3,152,0.26649970530989464,0.17711716685772588,0.015313831148138002,-0.1520440856471662,-0.26066058603819675,1.2314038467621158
amount_ma15_zz4_cyb3_scale0.25,5,128,0.3357131119584291,0.24397712261765825,0.17091774855170572,-0.25668389043489465,-0.26066058603819675,1.3815656247446297
amount_ma15_zz4_cyb3_scale0.5,3,152,0.23997076709751952,0.167630213033985,0.002243751845102837,-0.15437206895739936,-0.27814490505881795,1.0992232316196688
amount_ma15_zz4_cyb3_scale0.5,5,128,0.3443074464033906,0.22277714441908286,0.15645598214459167,-0.2563718186588931,-0.27814490505881806,1.3064287244494543
amount_ma15_zz4_cyb3_scale0.75,3,152,0.21851882707345993,0.15940200284246037,-0.017079546750035313,-0.17020014769936276,-0.2992777833369681,0.9865429820632292
amount_ma15_zz4_cyb3_scale0.75,5,128,0.3315457670771693,0.1992765560130515,0.13983613970006004,-0.2518789003735998,-0.2992777833369682,1.222842878341062
amount_ma15_zz4_cyb4_scale0,3,152,0.30585289341775357,0.15744852616764027,0.003685225817317006,-0.14989294669625264,-0.2702682349106851,1.3355980544516513
amount_ma15_zz4_cyb4_scale0,5,128,0.3245042588897137,0.268251211681324,0.20406651503235418,-0.24366251915534015,-0.2702682349106851,1.3659439154222344
amount_ma15_zz4_cyb4_scale0.25,3,152,0.2777297928804724,0.16473780427930707,0.002803053507826281,-0.15204408564716615,-0.2828417256129522,1.2442603073753236
amount_ma15_zz4_cyb4_scale0.25,5,128,0.3378038626185679,0.25120940685805637,0.18815171515792883,-0.2446203437966954,-0.2828417256129522,1.378492725520653
amount_ma15_zz4_cyb4_scale0.5,3,152,0.25194506166799546,0.1624498389154989,-0.005275705909053463,-0.15437206895739952,-0.295336214103299,1.1088254078984483
amount_ma15_zz4_cyb4_scale0.5,5,128,0.3465528363933844,0.22675046278580374,0.16760819605148436,-0.2454354284902565,-0.295336214103299,1.3176251356856448
amount_ma15_zz4_cyb4_scale0.75,3,152,0.22189831201164245,0.1593183414324737,-0.020982277793691995,-0.16732703677627758,-0.3077489918619063,0.9958822391818897
amount_ma15_zz4_cyb4_scale0.75,5,128,0.33242833905143365,0.20079834901791127,0.1452324756063963,-0.24616044061005432,-0.3077489918619063,1.2205111469292858
amount_ma15_zz4_cyb5_scale0,3,152,0.3114286654643461,0.170916067071975,0.001120376335733475,-0.1701983533136135,-0.258126235408212,1.370015802550068
amount_ma15_zz4_cyb5_scale0,5,128,0.3463868637083025,0.278546994818311,0.20125667853858764,-0.2532697358101799,-0.258126235408212,1.4459768695136832
amount_ma15_zz4_cyb5_scale0.25,3,152,0.28636175624545246,0.1729764166249117,-0.006731091912999587,-0.16578463236727198,-0.27037004902893214,1.253407766067757
amount_ma15_zz4_cyb5_scale0.25,5,128,0.36699686805789644,0.25317512290765615,0.18294984845531337,-0.2554787399440889,-0.27037004902893236,1.4244137398891823
amount_ma15_zz4_cyb5_scale0.5,3,152,0.2544703571095037,0.16725109628319274,-0.015210919159422076,-0.16162767692529206,-0.2872039752588561,1.1157672648165424
amount_ma15_zz4_cyb5_scale0.5,5,128,0.3583779999984231,0.22728541096541105,0.16381172154162904,-0.2528186982178969,-0.28720397525885644,1.3403622929044827
amount_ma15_zz4_cyb5_scale0.75,3,152,0.22159260365871802,0.15960121752947592,-0.025903616711067445,-0.17325742167969227,-0.3037726869967424,0.9907460011720747
amount_ma15_zz4_cyb5_scale0.75,5,128,0.34068323027767144,0.2006288726716386,0.14311263531570217,-0.25014755515926795,-0.3037726869967424,1.241541048431431
amount_ma15_zz4_cyb6_scale0,3,152,0.2957338259906577,0.15264097542959792,-0.018402034780907517,-0.18067514268399776,-0.2735711591267903,1.2802073146691617
amount_ma15_zz4_cyb6_scale0,5,128,0.3277930044583517,0.25746036902749586,0.17871329252961,-0.24746634983222032,-0.273571159126791,1.3770542255167206
amount_ma15_zz4_cyb6_scale0.25,3,152,0.2700798819393959,0.1588585206481246,-0.021358005260647683,-0.17383989008085549,-0.2842448830127903,1.1873924760449674
amount_ma15_zz4_cyb6_scale0.25,5,128,0.3467734269046162,0.2396591005361533,0.16609383594300153,-0.24746634983222054,-0.2842448830127904,1.343924683587784
amount_ma15_zz4_cyb6_scale0.5,3,152,0.24266955557941716,0.1602263253355639,-0.025194097944041927,-0.17464300745434458,-0.296305426861157,1.0698587540427116
amount_ma15_zz4_cyb6_scale0.5,5,128,0.34400704943865046,0.21727847772293923,0.15255175944926425,-0.247466349832221,-0.296305426861157,1.2852266070201535
amount_ma15_zz4_cyb6_scale0.75,3,152,0.21721378489978582,0.15793355161158468,-0.03082554139028293,-0.18013348546229635,-0.30824981985702726,0.9737133864953058
amount_ma15_zz4_cyb6_scale0.75,5,128,0.3330265208113611,0.1961366308021103,0.1375966302497118,-0.2474663498322207,-0.30824981985702726,1.215632900764905
amount_ma15_zz5_cyb3_scale0,3,152,0.2713111465900182,0.1645009634779453,0.020114799520408955,-0.14989294669625258,-0.2649998641491291,1.2410869835501332
amount_ma15_zz5_cyb3_scale0,5,128,0.286884370819098,0.24235820354778387,0.17316586464062467,-0.23374125268708656,-0.2649998641491291,1.2754120621640073
amount_ma15_zz5_cyb3_scale0.25,3,152,0.25362632717157163,0.16321529103458154,0.01574366429388596,-0.1520440856471661,-0.26066058603819675,1.170520081119296
amount_ma15_zz5_cyb3_scale0.25,5,128,0.31634492073426024,0.2269403617176738,0.16704494640572976,-0.25464955706143666,-0.26066058603819675,1.3048935606353944
amount_ma15_zz5_cyb3_scale0.5,3,152,0.23520840969904122,0.16370506032241788,0.0025211192426735085,-0.15437206895739947,-0.27683018147850147,1.084678343217575
amount_ma15_zz5_cyb3_scale0.5,5,128,0.3323726405736225,0.21087237544402798,0.1569098816909762,-0.2563718186588931,-0.2768301814785017,1.263207006302729
amount_ma15_zz5_cyb3_scale0.75,3,152,0.22035140437812695,0.15981406624116512,-0.01691636946125863,-0.1702001476993627,-0.2986407998923126,0.9882579879285975
amount_ma15_zz5_cyb3_scale0.75,5,128,0.3253409368938165,0.19519527108336004,0.1400995168519843,-0.2518789003735998,-0.29864079989231274,1.2017889281867222
amount_ma15_zz5_cyb4_scale0,3,152,0.2920914936799621,0.14619035543296593,0.001765488068026011,-0.14989294669625264,-0.2676006135651863,1.2702949296134247
amount_ma15_zz5_cyb4_scale0,5,128,0.30681693976439894,0.2560249219278064,0.18202123650125346,-0.24366251915534015,-0.2676006135651863,1.2763929157931617
amount_ma15_zz5_cyb4_scale0.25,3,152,0.2758485916243386,0.14785220861878845,0.0013579322046155529,-0.1520440856471661,-0.28087898191230687,1.1942794430051116
amount_ma15_zz5_cyb4_scale0.25,5,128,0.3188890868941283,0.23626136503826195,0.17347237435326646,-0.2446203437966954,-0.28087898191230687,1.309722483547827
amount_ma15_zz5_cyb4_scale0.5,3,152,0.2512580528038546,0.15652836091120598,-0.005960251006637662,-0.15437206895739963,-0.2940528012660053,1.0983376937808396
amount_ma15_zz5_cyb4_scale0.5,5,128,0.3345253196751592,0.2174470275575709,0.16210690905727,-0.2454354284902565,-0.2940528012660054,1.2673571694728225
amount_ma15_zz5_cyb4_scale0.75,3,152,0.22366535587482594,0.15811881666096228,-0.02129226600656442,-0.16732703677627758,-0.3071197090716017,1.0037319928249802
amount_ma15_zz5_cyb4_scale0.75,5,128,0.32641863091636036,0.19750926741979996,0.1457957255769864,-0.24616044061005432,-0.3071197090716017,1.2005440161220249
amount_ma15_zz5_cyb5_scale0,3,152,0.2915273321750922,0.1547467731220175,-0.049614011942537894,-0.17717294747843648,-0.2734325677337097,1.2631073755437672
amount_ma15_zz5_cyb5_scale0,5,128,0.31234899444218434,0.24187525138748173,0.16429641602178302,-0.2581262354082102,-0.2734325677337107,1.3390168285463375
amount_ma15_zz5_cyb5_scale0.25,3,152,0.26676975426644367,0.15665458892617073,-0.04564589070464731,-0.17184935503181342,-0.2841881194306187,1.182046953514872
amount_ma15_zz5_cyb5_scale0.25,5,128,0.33112151117588473,0.2255640696039185,0.1547503370400667,-0.2554787399440889,-0.2841881194306187,1.3272558648736235
amount_ma15_zz5_cyb5_scale0.5,3,152,0.24229684361629256,0.15794432497023186,-0.042188441794063114,-0.1718493550318136,-0.29626379928833924,1.0668492108519247
amount_ma15_zz5_cyb5_scale0.5,5,128,0.3372030509448253,0.2112152774232185,0.14451669527072464,-0.25281869821789704,-0.29626379928833946,1.2789336139099778
amount_ma15_zz5_cyb5_scale0.75,3,152,0.21985259271350244,0.15645434073605946,-0.039689759781720624,-0.17325742167969255,-0.3082271443693523,0.9792194787106381
amount_ma15_zz5_cyb5_scale0.75,5,128,0.3327974707936834,0.19482834090004703,0.13335506003183228,-0.25014755515926795,-0.3082271443693525,1.216303715743876
amount_ma15_zz5_cyb6_scale0,3,152,0.27614386306841654,0.14741872282065244,-0.06738556222127723,-0.19873705800495667,-0.29377131355334574,1.183828225029691
amount_ma15_zz5_cyb6_scale0,5,128,0.2877123573646887,0.22262596974679583,0.142865718746493,-0.24746634983222054,-0.29377131355334607,1.2420977638253636
amount_ma15_zz5_cyb6_scale0.25,3,152,0.24949781548958938,0.1499349932466682,-0.059119438298525506,-0.18589736201906282,-0.29780018537357467,1.1098501751785945
amount_ma15_zz5_cyb6_scale0.25,5,128,0.3147287633367384,0.21266830218577204,0.1387255694400864,-0.24746634983222066,-0.2978001853735749,1.25009628034624
amount_ma15_zz5_cyb6_scale0.5,3,152,0.23205804952976838,0.15191247595949653,-0.05149375202979167,-0.17464300745434463,-0.3052495690587166,1.0188763842329909
amount_ma15_zz5_cyb6_scale0.5,5,128,0.32455835311526793,0.20083098497406804,0.13373715192337365,-0.247466349832221,-0.3052495690587169,1.2326014433323143
amount_ma15_zz5_cyb6_scale0.75,3,152,0.21732315676622593,0.15457065897428007,-0.04434285094538104,-0.18013348546229607,-0.3126756325655953,0.9623260647642518
amount_ma15_zz5_cyb6_scale0.75,5,128,0.3257939703240771,0.18868099330009142,0.12802799602032588,-0.2474663498322207,-0.3126756325655965,1.1914774914923827
amount_ma20_zz2_cyb3_scale0,3,152,0.23915562342399588,0.17307670601896913,0.025146564720983866,-0.1702608794830046,-0.2649998641491289,1.2197175277101526
amount_ma20_zz2_cyb3_scale0,5,128,0.2960905348366779,0.22052229841462978,0.15844867503253401,-0.23475006480943927,-0.2649998641491289,1.3193325216693121
amount_ma20_zz2_cyb3_scale0.25,3,152,0.23519256516223808,0.16859296323612133,0.01973463387888974,-0.1648326872626502,-0.26066058603819664,1.1610815059404143
amount_ma20_zz2_cyb3_scale0.25,5,128,0.3313371499264455,0.2146556883891524,0.15150097874270818,-0.24470326471548998,-0.26066058603819664,1.3707040925790448
amount_ma20_zz2_cyb3_scale0.5,3,152,0.21794252176094997,0.16432863109036427,0.006322888576004493,-0.16483268726265032,-0.256685202180851,1.0971144191401447
amount_ma20_zz2_cyb3_scale0.5,5,128,0.33437345595542234,0.20374197209319905,0.14364550684705502,-0.256371818658893,-0.256685202180851,1.299640024507047
amount_ma20_zz2_cyb3_scale0.75,3,152,0.21099140813458017,0.15649043461307294,-0.015298221879200047,-0.17484568642196874,-0.288929472676272,0.9821992958261185
amount_ma20_zz2_cyb3_scale0.75,5,128,0.3265770331306046,0.1893443052536593,0.1335084702494047,-0.25187841647940157,-0.288929472676272,1.2238868907743128
amount_ma20_zz2_cyb4_scale0,3,152,0.22189022882800702,0.1591185583473682,0.02635908614168092,-0.1702608794830046,-0.24366251915534065,1.097429121759659
amount_ma20_zz2_cyb4_scale0,5,128,0.30134943719229945,0.20844175092412232,0.13854473864210748,-0.24021525740618244,-0.24366251915534065,1.2619632474260962
amount_ma20_zz2_cyb4_scale0.25,3,152,0.21496418973820497,0.16184612881157912,0.02061402790875122,-0.1648326872626502,-0.2487540076369965,1.0480413928761028
amount_ma20_zz2_cyb4_scale0.25,5,128,0.31652079054701876,0.2034880720509175,0.13958841944620493,-0.24462034379669556,-0.2487540076369965,1.2902267340460332
amount_ma20_zz2_cyb4_scale0.5,3,152,0.2066522564094554,0.1581162039415248,0.007012583671467398,-0.16483268726265032,-0.25934625063808314,1.0209311489016235
amount_ma20_zz2_cyb4_scale0.5,5,128,0.3214920397921269,0.1944218793261282,0.13941326720094116,-0.2454354284902564,-0.2593462506380838,1.248268046800898
amount_ma20_zz2_cyb4_scale0.75,3,152,0.20999195309315077,0.15622287249475209,-0.014955593803713363,-0.1691476482124431,-0.2902039068986212,0.9614407440660762
amount_ma20_zz2_cyb4_scale0.75,5,128,0.32011089381707647,0.18652756676731558,0.13411610819558106,-0.24616823867053345,-0.2902039068986212,1.1996511809212802
amount_ma20_zz2_cyb5_scale0,3,152,0.24325319476536522,0.17105174040684856,0.021025295081551487,-0.17026087948300467,-0.25813573737099627,1.194926366950528
amount_ma20_zz2_cyb5_scale0,5,128,0.3032643063243168,0.20802003995601992,0.1467757360304116,-0.24021525740618233,-0.25813573737099627,1.3370017796492901
amount_ma20_zz2_cyb5_scale0.25,3,152,0.22915464815137054,0.17305772665875246,0.008073441427620898,-0.1648326872626502,-0.25548680949422875,1.1376480746585667
amount_ma20_zz2_cyb5_scale0.25,5,128,0.3365492772200085,0.20390276874001567,0.1425023151177669,-0.2487540076369954,-0.25548680949422875,1.3508478909060124
amount_ma20_zz2_cyb5_scale0.5,3,152,0.21748913636041545,0.16486465687925878,-0.005472682616276758,-0.16483268726265032,-0.25934625063808314,1.0798563021718248
amount_ma20_zz2_cyb5_scale0.5,5,128,0.33821631426568766,0.19600996340529814,0.13724206468161193,-0.2528247068371623,-0.25934625063808325,1.2872831585417501
amount_ma20_zz2_cyb5_scale0.75,3,152,0.21078279391800492,0.15574720993125168,-0.021142145987922634,-0.1751533684466427,-0.29020390689862097,0.9643756004698996
amount_ma20_zz2_cyb5_scale0.75,5,128,0.3289600687541826,0.18620438420355429,0.13000093687468484,-0.25015087361330085,-0.29020390689862097,1.2241917669829632
amount_ma20_zz2_cyb6_scale0,3,152,0.20969567986716375,0.1506296344535848,0.004576869283223317,-0.1702608794830046,-0.24752326914929657,1.0233302308826828
amount_ma20_zz2_cyb6_scale0,5,128,0.2888309546011978,0.1874737442388567,0.1289776760811321,-0.2474663498322207,-0.24752326914929657,1.248908353633193
amount_ma20_zz2_cyb6_scale0.25,3,152,0.20514542600273566,0.14890941367562438,-0.00412402460072725,-0.1648326872626502,-0.25418337647349853,1.0092150424294322
amount_ma20_zz2_cyb6_scale0.25,5,128,0.31557420905026634,0.1867978300435355,0.12917212821933832,-0.24746634983222066,-0.25418337647349853,1.264765180764857
amount_ma20_zz2_cyb6_scale0.5,3,152,0.20614514423670072,0.1508210955669379,-0.013748062635102198,-0.16707589601622624,-0.26292136265282207,0.9715297957140229
amount_ma20_zz2_cyb6_scale0.5,5,128,0.3220088989831035,0.18319503093229533,0.12820932492992387,-0.2474663498322205,-0.26292136265282207,1.2424387149219296
amount_ma20_zz2_cyb6_scale0.75,3,152,0.21248725998900408,0.14878806282568813,-0.025152533258138376,-0.18124097626326846,-0.2919201460842723,0.9466663385359845
amount_ma20_zz2_cyb6_scale0.75,5,128,0.3202890137923601,0.17957051929659107,0.12555103281118307,-0.24746634983222082,-0.2919201460842723,1.1962815986004005
amount_ma20_zz3_cyb3_scale0,3,152,0.2778484873189012,0.1734013031981454,-0.003260395506865743,-0.17026087948300472,-0.2649998641491289,1.2873312559064427
amount_ma20_zz3_cyb3_scale0,5,128,0.29397549933537326,0.23026942604551948,0.14642272118403632,-0.2423453730825047,-0.2649998641491289,1.337289568800367
amount_ma20_zz3_cyb3_scale0.25,3,152,0.2587939944171075,0.17779344545518444,-0.001803770881712241,-0.1648326872626502,-0.26066058603819664,1.210449089484527
amount_ma20_zz3_cyb3_scale0.25,5,128,0.32994462047835627,0.21865209621867154,0.14240541817312224,-0.2556229620596498,-0.26066058603819664,1.3654576390955113
amount_ma20_zz3_cyb3_scale0.5,3,152,0.23023407125460493,0.16864799512791995,-0.007778385536972188,-0.1648326872626502,-0.27071689655513853,1.08611441792518
amount_ma20_zz3_cyb3_scale0.5,5,128,0.33793999240452066,0.214272455222838,0.13731224048070634,-0.25637181865889314,-0.27071689655513853,1.3135409340194308
amount_ma20_zz3_cyb3_scale0.75,3,152,0.2161590569030407,0.15987827110604247,-0.02230049573161752,-0.1707687831495454,-0.295714592354963,0.9877734402841656
amount_ma20_zz3_cyb3_scale0.75,5,128,0.3318095500517768,0.19521337205400446,0.1302286175020031,-0.25187841647940157,-0.295714592354963,1.2292594540161867
amount_ma20_zz3_cyb4_scale0,3,152,0.2624897948986811,0.16033639609889627,-0.0024094892641747245,-0.16483268726265032,-0.24775632219534272,1.1894084201137156
amount_ma20_zz3_cyb4_scale0,5,128,0.31264643998927244,0.2334483852554996,0.16469256640868912,-0.24366251915533949,-0.24775632219534272,1.320751526467594
amount_ma20_zz3_cyb4_scale0.25,3,152,0.25214885434078105,0.161924733121187,-0.001719758663164872,-0.16483268726265016,-0.2596151413932908,1.1389179605927422
amount_ma20_zz3_cyb4_scale0.25,5,128,0.3302585083326188,0.22103833771143028,0.1560157015443595,-0.2446203437966955,-0.2596151413932908,1.3214778556385942
amount_ma20_zz3_cyb4_scale0.5,3,152,0.23048836115100657,0.16168655152185146,-0.006967769495352716,-0.1648326872626502,-0.27332771189609695,1.0495172888166027
amount_ma20_zz3_cyb4_scale0.5,5,128,0.3377146038944755,0.2136220319239428,0.1463334957933844,-0.2454354284902564,-0.27332771189609695,1.2790003105024668
amount_ma20_zz3_cyb4_scale0.75,3,152,0.21478295815739679,0.15755962054131667,-0.021895100849367966,-0.1675307270760708,-0.2969768657741446,0.9602443641348601
amount_ma20_zz3_cyb4_scale0.75,5,128,0.3281888418006593,0.1939955448068602,0.13476971493842793,-0.24616823867053372,-0.29697686577414495,1.2113790657561068
amount_ma20_zz3_cyb5_scale0,3,152,0.2844740787458254,0.17672167743834755,-0.008556504742908921,-0.16489727394793574,-0.25813573737099627,1.2665535002160553
amount_ma20_zz3_cyb5_scale0,5,128,0.31363789825635546,0.24111578813169987,0.1460898575449383,-0.24775632219534127,-0.25813573737099627,1.3878124907925917
amount_ma20_zz3_cyb5_scale0.25,3,152,0.26368389379874557,0.17691227214914695,-0.01400042619928965,-0.1648326872626502,-0.25961514139329034,1.176211802181459
amount_ma20_zz3_cyb5_scale0.25,5,128,0.3456965407533197,0.22353137901683579,0.14186311956415554,-0.2554868094942269,-0.25961514139329034,1.3817230160613443
amount_ma20_zz3_cyb5_scale0.5,3,152,0.2384274786363535,0.17066593640408279,-0.02042800166262393,-0.16483268726265032,-0.27332771189609706,1.0764733222960676
amount_ma20_zz3_cyb5_scale0.5,5,128,0.343020646091619,0.21230804304805662,0.13655862505261207,-0.25282470683716224,-0.27332771189609706,1.3126157338852076
amount_ma20_zz3_cyb5_scale0.75,3,152,0.21602736972098102,0.1598114262581996,-0.028606690564325854,-0.17193301226872293,-0.29697686577414417,0.9778010979932789
amount_ma20_zz3_cyb5_scale0.75,5,128,0.3361094302916966,0.19387247996391055,0.1296648231272326,-0.25015087361330113,-0.2969768657741444,1.2320771485875737
amount_ma20_zz3_cyb6_scale0,3,152,0.24943713373604448,0.15954232768535492,-0.023829842590663453,-0.19713135723243408,-0.25652933350037654,1.1058123785434666
amount_ma20_zz3_cyb6_scale0,5,128,0.2937201483561892,0.2102491047392629,0.12911917667078332,-0.2474663498322206,-0.25652933350037654,1.2782423015363444
amount_ma20_zz3_cyb6_scale0.25,3,152,0.23105602594040908,0.15943273200491476,-0.0254628548004302,-0.18625435514141586,-0.26496601516726326,1.0587335099616468
amount_ma20_zz3_cyb6_scale0.25,5,128,0.32657915771229784,0.2052434110303646,0.1291146041604725,-0.24746634983222054,-0.26496601516726326,1.28532675469118
amount_ma20_zz3_cyb6_scale0.5,3,152,0.21947181341033217,0.15905274737546904,-0.028231154954731164,-0.17545283828854574,-0.2768353358434765,0.9949900508178872
amount_ma20_zz3_cyb6_scale0.5,5,128,0.33105255429624336,0.19849543939125136,0.12794160576188962,-0.2474663498322205,-0.2768353358434765,1.253385700006128
amount_ma20_zz3_cyb6_scale0.75,3,152,0.21596386451231953,0.1531632437993246,-0.032425608957811436,-0.17882009123770137,-0.29867672840103765,0.9430851318735828
amount_ma20_zz3_cyb6_scale0.75,5,128,0.3267714311362654,0.18630902394001192,0.12541113219760436,-0.24746634983222093,-0.29867672840103787,1.2028153046360903
amount_ma20_zz4_cyb3_scale0,3,152,0.2753208928602531,0.16943173487189578,0.0076740963562298425,-0.17026087948300472,-0.2649998641491289,1.2513171119155513
amount_ma20_zz4_cyb3_scale0,5,128,0.31824208817762734,0.23705838935568946,0.15993736149328175,-0.24327913433005532,-0.2649998641491289,1.3485814949436437
amount_ma20_zz4_cyb3_scale0.25,3,152,0.25555256005711413,0.1652068440097817,0.005894056461465791,-0.1648326872626502,-0.26066058603819664,1.1595691953797558
amount_ma20_zz4_cyb3_scale0.25,5,128,0.342315075271308,0.2261424508975735,0.15243036408504218,-0.2563260189970762,-0.26066058603819664,1.3693392008717147
amount_ma20_zz4_cyb3_scale0.5,3,152,0.23458201526044087,0.16382606805979127,-0.0020647163000224733,-0.16483268726265032,-0.2772650865709554,1.0616490057431187
amount_ma20_zz4_cyb3_scale0.5,5,128,0.34010361128863864,0.21077605436202246,0.14391902536095036,-0.25637181865889314,-0.2772650865709554,1.2898681163403407
amount_ma20_zz4_cyb3_scale0.75,3,152,0.2190137616795148,0.15626244639580095,-0.019453542992500794,-0.16873928205617178,-0.29892818224848205,0.9585114661524392
amount_ma20_zz4_cyb3_scale0.75,5,128,0.3305063079059317,0.19357255351884234,0.1335075669379977,-0.2518784164794017,-0.29892818224848205,1.2239851716772279
amount_ma20_zz4_cyb4_scale0,3,152,0.2634437307127966,0.14720278019204003,-0.0062664425727859685,-0.1648326872626502,-0.27311680467517163,1.1660376461769957
amount_ma20_zz4_cyb4_scale0,5,128,0.3342217834357094,0.22983185984774357,0.1628871179800524,-0.24366251915533987,-0.27311680467517163,1.330017153667668
amount_ma20_zz4_cyb4_scale0.25,3,152,0.2492110911567934,0.15055812129920343,-0.005074048729575398,-0.16483268726265032,-0.27850427497396746,1.100454148495106
amount_ma20_zz4_cyb4_scale0.25,5,128,0.33281392601538506,0.21819399729980632,0.1590594129198708,-0.24462034379669567,-0.2785042749739677,1.301508231246113
amount_ma20_zz4_cyb4_scale0.5,3,152,0.22975045964421403,0.15470699834106844,-0.008492349645209618,-0.16483268726265038,-0.2917566867830558,1.025384150219511
amount_ma20_zz4_cyb4_scale0.5,5,128,0.3336030466463833,0.2046258894392335,0.14830915078536444,-0.24543542849025657,-0.291756686783056,1.2590199236932467
amount_ma20_zz4_cyb4_scale0.75,3,152,0.21581352528339892,0.15414684666167627,-0.022632729113857053,-0.16886217749703736,-0.3060171581029256,0.9443107527788741
amount_ma20_zz4_cyb4_scale0.75,5,128,0.32610513341672254,0.1902453457557849,0.13572629291934213,-0.24616823867053372,-0.30601715810292585,1.2038540668970674
amount_ma20_zz4_cyb5_scale0,3,152,0.27800689777565335,0.1748620728371993,-0.011540187190304696,-0.17019835331361355,-0.2745463005928619,1.2246828757368893
amount_ma20_zz4_cyb5_scale0,5,128,0.35023245558215765,0.22684790447975495,0.14865433961590813,-0.2581357373709948,-0.2745463005928619,1.398202108510815
amount_ma20_zz4_cyb5_scale0.25,3,152,0.25884147496341536,0.16731824397018885,-0.016251380196669163,-0.16578463236727198,-0.2785042749739677,1.147690589890804
amount_ma20_zz4_cyb5_scale0.25,5,128,0.3568021447377967,0.21536879506850015,0.14368487288024134,-0.25548680949422703,-0.278504274973968,1.3736725683321462
amount_ma20_zz4_cyb5_scale0.5,3,152,0.23590358694346203,0.16086678878652944,-0.021938733847339242,-0.16483268726265032,-0.2917566867830562,1.0500556490077044
