candidate,field,ma,zz_days,cyb_days,scale,avg_ann,worst_dd,ann_full,dd_full,ann_10y,dd_10y,ann_5y,dd_5y,ann_3y,dd_3y,trigger_days,neighbor_count,ridge_width_same_scale,neighbor_med_ann,neighbor_min_ann,neighbor_med_dd,neighbor_worst_dd,neighbor_ann_range,neighbor_dd_range,neighbor_scale_count,ridge_width_with_scale,neighbor_scale_med_ann,neighbor_scale_min_ann,neighbor_scale_med_dd,neighbor_scale_worst_dd,roll3_ann_return_median,roll3_ann_return_p25,roll3_ann_return_min,roll3_max_dd_median,roll3_max_dd_worst,roll5_ann_return_median,roll5_ann_return_p25,roll5_ann_return_min,roll5_max_dd_median,roll5_max_dd_worst,rank_dd,rank_width,rank_med_ann,rank_roll_dd,defense_robust_score
amount_ma10_zz4_cyb4_scale0.25,amount,10,4,4,0.25,0.3742143912146035,-0.2561061558629997,0.3269457819670383,-0.2561061558629997,0.2899875548845545,-0.2529086678518085,0.3435719606761676,-0.1542251690128302,0.5363522673306538,-0.106370223245118,1164.0,18,15,0.41891643587999705,0.3742143912146035,-0.2606605860381964,-0.2841881194306187,0.11810792926207703,0.03417846380712403,54,41,0.4234369886035249,0.3540620286614914,-0.26661305463370216,-0.2962637992883392,0.2810576229125205,0.173656840091344,0.0166769854707204,-0.1929038921565312,-0.2561061558629998,0.3241306572473891,0.253225278557822,0.165557586615455,-0.2529086678518074,-0.2561061558629998,44.0,37.0,181.0,44.0,-62.449999999999996
amount_ma10_zz4_cyb4_scale0.5,amount,10,4,4,0.5,0.3932380186924365,-0.2757481171471395,0.3387481974594959,-0.2757481171471387,0.2888014357926678,-0.2757481171471395,0.3663992176533424,-0.1543720689573989,0.57900322386424,-0.1123228630177081,1164.0,18,17,0.4234903288461931,0.3932380186924365,-0.27748754326865827,-0.2962637992883392,0.07873297742820357,0.04157991818017398,54,39,0.42578115790982746,0.3742143912146035,-0.280189519927747,-0.3082271443693511,0.2546073292886244,0.1652255432506817,0.0047108974815845,-0.1821728825569663,-0.2757481171471396,0.3239824306875035,0.2289307897291893,0.1567381119651296,-0.2533903728233944,-0.2757481171471402,134.0,45.0,127.0,134.0,-106.25
amount_ma10_zz4_cyb4_scale0.75,amount,10,4,4,0.75,0.4103585138497753,-0.2981372931229009,0.3479872451627146,-0.2981372931228999,0.2855786364031201,-0.2981372931229009,0.3877232701238997,-0.1640063925207052,0.6201449037093667,-0.1316098059189047,1164.0,18,18,0.42578115790982746,0.4103585138497753,-0.29895929161463985,-0.3082271443693511,0.0393454668419671,0.02025187763305719,36,36,0.42578115790982746,0.3932380186924365,-0.292616991628214,-0.3082271443693511,0.2291488924346936,0.1605025441625182,-0.0159202294244782,-0.1757495269014624,-0.298137293122901,0.3208288039870994,0.2025328093676224,0.1461578398041529,-0.2505224252509496,-0.298137293122901,213.0,53.0,127.0,213.0,-152.1
amount_ma10_zz4_cyb5_scale0,amount,10,4,5,0.0,0.3554397801996743,-0.2580781375325037,0.3016794133193103,-0.2580781375325037,0.2800580756740201,-0.2373095580863997,0.3334712393862666,-0.1707419315750099,0.5065503924191002,-0.1063702232451181,1037.0,18,15,0.40973013459503715,0.3420783524066407,-0.2588183453354646,-0.307102479130562,0.1691548576114174,0.0634399599752217,36,26,0.41548331180936193,0.3420783524066407,-0.258713124553754,-0.30775367270865,0.3019040855537452,0.1424756616656476,-0.0001928038798663,-0.1891828558694024,-0.2580781375325052,0.3011728337262824,0.2626451841997208,0.1766792246352233,-0.2373095580863983,-0.2580781375325052,53.0,126.0,238.0,53.0,-102.64999999999998
amount_ma10_zz4_cyb5_scale0.25,amount,10,4,5,0.25,0.3749945070271708,-0.2586079037720434,0.3176121715455979,-0.2586079037720434,0.2822259798859718,-0.2586079037720427,0.3537698187271691,-0.1660988261769569,0.5463700579499444,-0.106370223245118,1037.0,18,11,0.4155654995901551,0.3647222473096995,-0.25759336993861326,-0.30775367270865,0.12760007316698102,0.058279339535443814,54,35,0.42032115009864457,0.3420783524066407,-0.2705562279737072,-0.3118396625795576,0.274300026525221,0.1504530905508473,-0.0078008316303337,-0.181992636441893,-0.2586079037720441,0.3096252384591487,0.2428035874846466,0.1691766137432715,-0.2555148617829852,-0.2586079037720449,62.0,81.0,217.0,62.0,-90.94999999999999
amount_ma10_zz4_cyb5_scale0.5,amount,10,4,5,0.5,0.3935139743974151,-0.2795000579431885,0.3319444390948276,-0.2795000579431885,0.2832880351124176,-0.2795000579431885,0.3731392049127084,-0.1617742934780689,0.5856842184697066,-0.1123228630177081,1037.0,18,15,0.42032115009864457,0.3864779651494125,-0.2788439302313547,-0.3118396625795576,0.08549303097122757,0.057155781471392386,54,41,0.42385611744476104,0.3647222473096995,-0.28989962701718086,-0.3159478279611356,0.2422800206497404,0.1561923553739267,-0.0161265650928279,-0.1754403170203449,-0.279500057943189,0.3262857409425778,0.2199656283747842,0.1585068977789259,-0.2529948424496956,-0.2795000579431892,149.0,37.0,158.0,149.0,-116.75
amount_ma10_zz4_cyb5_scale0.75,amount,10,4,5,0.75,0.4103620966045878,-0.2999889039722346,0.3442541659607019,-0.2999889039722346,0.2826781596063381,-0.2999889039722346,0.391050799194393,-0.1684636322896185,0.6234652616569181,-0.1342205919291914,1037.0,18,18,0.42385611744476104,0.406730725835136,-0.29967073546791057,-0.3159478279611356,0.04297325485660641,0.027972561224841652,36,36,0.42385611744476104,0.3864779651494125,-0.2960661665307698,-0.3159478279611356,0.2213032155708781,0.1531134033442305,-0.0262374705328882,-0.175440317020345,-0.2999889039722359,0.3218976653791765,0.1972515518013133,0.1406429895514145,-0.2501270815433048,-0.2999889039722362,225.0,53.0,158.0,225.0,-163.35
amount_ma10_zz4_cyb6_scale0,amount,10,4,6,0.0,0.3420783524066407,-0.2894201795427957,0.284961315382664,-0.2894201795427957,0.2607380336637865,-0.2894201795427951,0.3170105772304254,-0.1570064145774453,0.505603483349687,-0.1063702232451181,943.0,12,12,0.40973013459503715,0.3420783524066407,-0.2581262354082108,-0.307102479130562,0.1691548576114174,0.05963612929834078,24,24,0.41548331180936193,0.3420783524066407,-0.2583670695901271,-0.30775367270865,0.2690213274158571,0.1238537175591766,-0.0226539581448224,-0.1986419343750896,-0.289420179542797,0.2791018185238498,0.2263781614978532,0.1575472515881781,-0.2477532949293392,-0.289420179542797,168.0,135.0,238.0,168.0,-168.6
amount_ma10_zz4_cyb6_scale0.25,amount,10,4,6,0.25,0.3647222473096995,-0.2959772413025768,0.3046986989607925,-0.2959772413025764,0.267552258068747,-0.2959772413025768,0.3410579244416982,-0.1547104567262079,0.5455801077675604,-0.1063702232451181,943.0,12,12,0.4155654995901551,0.3647222473096995,-0.2644889764004871,-0.30775367270865,0.12760007316698102,0.058279339535443814,36,36,0.42032115009864457,0.3420783524066407,-0.27275032250961206,-0.3118396625795576,0.2517411675213551,0.135864093107683,-0.0246654196541428,-0.1891707919963914,-0.2959772413025773,0.291883596586892,0.2193381070362657,0.1547479913166136,-0.2469558387670363,-0.2959772413025773,202.0,53.0,217.0,202.0,-159.55
amount_ma10_zz4_cyb6_scale0.5,amount,10,4,6,0.5,0.3864779651494125,-0.304025497921637,0.3231116031918215,-0.3040254979216358,0.2733950462440273,-0.304025497921637,0.3643811279846654,-0.1650571229484774,0.5850240831771358,-0.1123228630177082,943.0,12,12,0.42032115009864457,0.3864779651494125,-0.28335201660102205,-0.3118396625795576,0.08549303097122757,0.057155781471392386,36,36,0.42362774002802145,0.3647222473096995,-0.2937739721210128,-0.3159478279611356,0.230040125920832,0.1439007018093701,-0.0274361505103813,-0.1796765342533298,-0.3040254979216377,0.3146784730428116,0.2042912518108273,0.1463599074468458,-0.246996567837985,-0.3040254979216377,231.0,53.0,165.0,231.0,-167.7
amount_ma10_zz4_cyb6_scale0.75,amount,10,4,6,0.75,0.406730725835136,-0.3120593314144776,0.339700013678756,-0.3120593314144776,0.2776668527849792,-0.3120593314144761,0.38651698574846,-0.1753795662839069,0.6230390511283486,-0.1373840948466678,943.0,12,12,0.42362774002802145,0.406730725835136,-0.30188079548448765,-0.3159478279611356,0.04297325485660641,0.027972561224841652,24,24,0.42362774002802145,0.3864779651494125,-0.29634169193650906,-0.3159478279611356,0.2130620547122377,0.1485893919768269,-0.0319209803199515,-0.1754403170203449,-0.3120593314144777,0.3160822889307808,0.1903859525582623,0.1345034752058027,-0.247004131510047,-0.3120593314144777,252.0,135.0,165.0,252.0,-203.85
amount_ma10_zz5_cyb3_scale0,amount,10,5,3,0.0,0.3924617364945141,-0.2752446936706741,0.3091827859412894,-0.2752446936706741,0.2982822162623146,-0.2525621990268234,0.3885074862224915,-0.152048388891711,0.573874457551961,-0.1191240226700453,1317.0,8,7,0.4128218275768155,0.3540620286614914,-0.26630023885715703,-0.2752446936706741,0.09630356019568792,0.016426348335209506,16,15,0.41853421636228294,0.3540620286614914,-0.26630023885715703,-0.2828417256129509,0.263433191730043,0.1635492198154014,-0.0228707193619076,-0.1872274967279176,-0.2752446936706751,0.2969426095493237,0.2330662260233473,0.1664303046680655,-0.2525621990268216,-0.2752446936706751,128.0,233.0,229.0,128.0,-174.64999999999998
amount_ma10_zz5_cyb3_scale0.25,amount,10,5,3,0.25,0.403886514065449,-0.2696064682529693,0.324357415612853,-0.2696064682529693,0.2964980589231309,-0.2696064682529689,0.3960313380388129,-0.1510650959425375,0.5986592436869993,-0.1089876119341581,1317.0,8,8,0.41891643587999705,0.3742143912146035,-0.26513352714558286,-0.2828417256129509,0.07309993379034391,0.026735569749951227,24,20,0.4234369886035249,0.3540620286614914,-0.2730145035123709,-0.2953362141032988,0.2633308608524902,0.1672878754483335,-0.0168203523495108,-0.1778384097805938,-0.2696064682529709,0.3132676936663171,0.2266707504618194,0.1575095577977832,-0.2684261544072293,-0.2696064682529709,105.0,199.0,181.0,105.0,-144.6
amount_ma10_zz5_cyb3_scale0.5,amount,10,5,3,0.5,0.4136920585479329,-0.2865459594058948,0.3373576428695817,-0.2865459594058948,0.2934152804550325,-0.2865459594058946,0.4020562517402328,-0.1522654809991506,0.6219390591268847,-0.1123228630177081,1317.0,8,8,0.4234903288461931,0.3932380186924365,-0.28234543223235564,-0.2953362141032988,0.049295899775527785,0.020907185835837283,24,20,0.42578115790982746,0.3742143912146035,-0.28469384250942287,-0.3077489918619056,0.2334626475089311,0.166782906798321,-0.0218697121167789,-0.1685677530708098,-0.2865459594058958,0.3182938310277263,0.2101320477641278,0.1475350375904114,-0.261603682576358,-0.2865459594058962,160.0,199.0,127.0,160.0,-166.75
amount_ma10_zz5_cyb3_scale0.75,amount,10,5,3,0.75,0.4209936884887206,-0.3033723187358768,0.3476330467136832,-0.3033723187358768,0.2882913842869135,-0.3033723187358759,0.4058339265595181,-0.1605569767526834,0.6422163963947676,-0.1299165672366479,1317.0,8,8,0.42578115790982746,0.4103585138497753,-0.30132505103642226,-0.3077489918619056,0.02509355435687549,0.010249718933128094,16,16,0.42578115790982746,0.3932380186924365,-0.2964177435160381,-0.3077489918619056,0.2227238066130561,0.1577314281236736,-0.0281755878893881,-0.168797528338272,-0.3033723187358771,0.3180995237698902,0.192432844942661,0.1358920595726334,-0.2547662731246861,-0.3033723187358771,228.0,215.0,127.0,228.0,-208.95000000000002
amount_ma10_zz5_cyb4_scale0,amount,10,5,4,0.0,0.3664348065515975,-0.2588183453354646,0.3122614838252124,-0.2588183453354646,0.2904746570396561,-0.2284509562011972,0.3435800498597516,-0.1503223011014974,0.5194230354817697,-0.1063787752182766,1091.0,12,12,0.4128218275768155,0.3540620286614914,-0.2649998641491284,-0.2752446936706741,0.12125104532716918,0.01716655613817042,24,21,0.41853421636228294,0.3540620286614914,-0.2649998641491284,-0.2841881194306187,0.2965869790728254,0.1742284909194305,0.0104882321941697,-0.2138086085992772,-0.2588183453354651,0.3031195291737897,0.2566779459298165,0.158959944171793,-0.228450956201197,-0.2588183453354651,63.0,195.0,229.0,63.0,-127.5
amount_ma10_zz5_cyb4_scale0.25,amount,10,5,4,0.25,0.3835772489602475,-0.2561061558629997,0.3260762874074403,-0.2561061558629997,0.2902443986971228,-0.250864002317922,0.3615843859334968,-0.1520440856471657,0.5564039238029299,-0.106370223245118,1091.0,12,9,0.41891643587999705,0.3742143912146035,-0.26513352714558286,-0.2841881194306187,0.0910205053600982,0.02808196356761905,36,23,0.4234369886035249,0.3540620286614914,-0.27251627324549477,-0.2962637992883392,0.2781236704284513,0.1704911998342539,0.0083700636730814,-0.1981565627064025,-0.2561061558629998,0.3158569417950981,0.2447046755132053,0.1558969423836336,-0.2508640023179207,-0.2561061558629998,44.0,175.0,181.0,44.0,-103.85
amount_ma10_zz5_cyb4_scale0.5,amount,10,5,4,0.5,0.3994659209511497,-0.2744290282674615,0.3380126362638829,-0.2744290282674615,0.2887873513280687,-0.2744290282674606,0.3784798987882261,-0.1543720689573989,0.5925837974244212,-0.1123228630177082,1091.0,12,10,0.4234903288461931,0.3932380186924365,-0.28302300867454167,-0.2962637992883392,0.06058649705882646,0.021834771020877664,36,22,0.42578115790982746,0.3742143912146035,-0.28536703941825675,-0.3082271443693511,0.2567134696952855,0.1638052159913274,-0.0010975557262311,-0.1823699670376853,-0.2744290282674624,0.317039479418955,0.220278600408714,0.1501420570010934,-0.2533903728233944,-0.2744290282674624,125.0,182.0,127.0,125.0,-142.4
amount_ma10_zz5_cyb4_scale0.75,amount,10,5,4,0.75,0.4134526887109171,-0.2974992729287775,0.3475350526797092,-0.2974992729287775,0.2854732309636223,-0.2974992729287764,0.3937881939579124,-0.1673270367762767,0.6270142772424245,-0.1316098059189048,1091.0,12,12,0.42578115790982746,0.4103585138497753,-0.30168061135405566,-0.3082271443693511,0.030270189019430793,0.010727871440573633,24,24,0.42578115790982746,0.3932380186924365,-0.29688153610855833,-0.3082271443693511,0.2285485626610062,0.1596861532813628,-0.018887537510594,-0.1757495269014622,-0.2974992729287775,0.3172841687527117,0.1983053405918915,0.1428183940358189,-0.2505224252509496,-0.297499272928778,209.0,135.0,127.0,209.0,-174.5
amount_ma10_zz5_cyb5_scale0,amount,10,5,5,0.0,0.3869374648912014,-0.2580781375325037,0.3089787473805654,-0.2580781375325037,0.2936294374170258,-0.2376936178640183,0.3753152925506964,-0.1837294399429531,0.5698263822165182,-0.1082492413187816,909.0,12,7,0.40973013459503715,0.3420783524066407,-0.26893442423793495,-0.307102479130562,0.13323472158201988,0.049024341598058296,24,12,0.41548331180936193,0.3420783524066407,-0.27190130838132004,-0.30775367270865,0.287634011022967,0.150061023413043,-0.0236038881504193,-0.1995729349749938,-0.2580781375325052,0.3019564022610094,0.2460517895746822,0.1638886213375103,-0.2376936178640178,-0.2580781375325052,53.0,248.0,238.0,53.0,-139.24999999999997
amount_ma10_zz5_cyb5_scale0.25,amount,10,5,5,0.25,0.398443819319851,-0.2565788361051832,0.3225945742150824,-0.2565788361051832,0.291826948475067,-0.2565788361051826,0.3851267932927993,-0.1759408315318938,0.5942269612964555,-0.106370223245118,909.0,12,5,0.4155654995901551,0.3647222473096995,-0.2818603537626282,-0.30775367270865,0.1005126492650022,0.05164751684565033,36,13,0.42032115009864457,0.3420783524066407,-0.280189519927747,-0.3118396625795576,0.2612771934963447,0.1514597896456298,-0.0263688266656423,-0.1873163186482414,-0.2565788361051838,0.3117037643155349,0.227771313993211,0.1594477072673001,-0.2555148617829852,-0.2565788361051838,49.0,241.0,217.0,49.0,-131.79999999999998
amount_ma10_zz5_cyb5_scale0.5,amount,10,5,5,0.5,0.4088238134854152,-0.2781878025195208,0.3347164059147072,-0.2781878025195208,0.289063562264324,-0.2781878025195197,0.3938988544493866,-0.1684013363847047,0.6176164313132428,-0.1123228630177081,909.0,12,9,0.42032115009864457,0.3864779651494125,-0.29469450768465166,-0.3118396625795576,0.06734655060185046,0.03741063431209607,36,19,0.42362774002802145,0.3647222473096995,-0.29628461307474774,-0.3159478279611356,0.2353461762895259,0.1586948115882053,-0.0297057878618667,-0.1756390239517681,-0.2781878025195211,0.319300651560741,0.209743180855478,0.1474650770702719,-0.2529948424496956,-0.2781878025195214,145.0,205.0,165.0,145.0,-166.0
amount_ma10_zz5_cyb5_scale0.75,amount,10,5,5,0.75,0.4178495817823234,-0.2993525669635866,0.345353810504247,-0.2993525669635866,0.2852710952359858,-0.299352566963586,0.401349482705104,-0.171766571974841,0.6394239386839569,-0.1342205919291912,909.0,12,12,0.42362774002802145,0.406730725835136,-0.3074343504667533,-0.3159478279611356,0.033897977034070104,0.018448555032358094,24,23,0.42362774002802145,0.3864779651494125,-0.29967073546791057,-0.3159478279611356,0.2235830236041772,0.1546447091245558,-0.0334849167935362,-0.175440317020345,-0.2993525669635875,0.3182951325051312,0.1927966939382872,0.1347211265827217,-0.2501270815433048,-0.2993525669635879,222.0,175.0,165.0,222.0,-199.35
amount_ma10_zz5_cyb6_scale0,amount,10,5,6,0.0,0.377334356514974,-0.307102479130562,0.2933378177833121,-0.3071024791305612,0.2755657619181819,-0.307102479130562,0.3582937440427762,-0.1880904237927052,0.5821401023156259,-0.1063702232451179,801.0,8,7,0.40973013459503715,0.3420783524066407,-0.2735018634302496,-0.307102479130562,0.13323472158201988,0.049024341598058296,16,15,0.41548331180936193,0.3420783524066407,-0.27887963927870435,-0.30775367270865,0.2476003074682464,0.1281489761541419,-0.048374395927188,-0.2089108017196181,-0.3071024791305626,0.2765997587681931,0.2105551304454964,0.1484498346781828,-0.2477532949293395,-0.3071024791305626,242.0,233.0,238.0,242.0,-238.69999999999996
amount_ma10_zz5_cyb6_scale0.25,amount,10,5,6,0.25,0.3910591474019345,-0.30775367270865,0.3105189016421281,-0.3077536727086498,0.2781391462556553,-0.30775367270865,0.3720665723772789,-0.1806105200500599,0.6035119693326758,-0.1063702232451181,801.0,8,8,0.4155654995901551,0.3647222473096995,-0.28421650122170394,-0.30775367270865,0.1005126492650022,0.05117483660346683,24,22,0.42032115009864457,0.3420783524066407,-0.28572442913582236,-0.3118396625795576,0.2341851286991879,0.1384387671305766,-0.045059509200911,-0.1944477579741311,-0.3077536727086501,0.2916948247376182,0.2028726219963427,0.1427262073713062,-0.2469558387670363,-0.3077536727086501,246.0,182.0,217.0,246.0,-222.45
amount_ma10_zz5_cyb6_scale0.5,amount,10,5,6,0.5,0.4037496944461385,-0.3118396625795576,0.3264445813930543,-0.311839662579557,0.2798320905001941,-0.3118396625795576,0.3849581414748197,-0.182252701595446,0.6237639644164861,-0.1123228630177082,801.0,8,8,0.42032115009864457,0.3864779651494125,-0.29628461307474774,-0.3118396625795576,0.06734655060185046,0.03365186006003679,24,23,0.42362774002802145,0.3647222473096995,-0.29857637616858,-0.3159478279611356,0.2197873066647467,0.1457035731389861,-0.0422287442456922,-0.1822527015954459,-0.3118396625795586,0.3073797468636382,0.1931565207093384,0.1361507567557889,-0.246996567837985,-0.3118396625795586,251.0,175.0,165.0,251.0,-215.3
amount_ma10_zz5_cyb6_scale0.75,amount,10,5,6,0.75,0.4151858892072079,-0.3159478279611356,0.3410546126795544,-0.3159478279611356,0.2805569018454088,-0.3159478279611346,0.3966779262737065,-0.1839413414348281,0.642454116030162,-0.1373840948466679,801.0,8,8,0.42362774002802145,0.406730725835136,-0.3082384821131885,-0.3159478279611356,0.033897977034070104,0.01659526099754899,16,16,0.42362774002802145,0.3864779651494125,-0.3038990924591889,-0.3159478279611356,0.2161089775420268,0.1503682357560239,-0.0397721842967777,-0.1839413414348278,-0.3159478279611364,0.312176186962432,0.1848187696221767,0.1291303799301399,-0.247004131510047,-0.3159478279611364,256.0,215.0,165.0,256.0,-230.05
amount_ma15_zz2_cyb3_scale0,amount,15,2,3,0.0,0.422147531313369,-0.2649998641491284,0.3180862153864054,-0.2649998641491284,0.3076118778344296,-0.2393544287480687,0.4315775780493431,-0.126227401437051,0.6313144539832978,-0.0899389341315785,1718.0,12,8,0.4178346480354156,0.3433852733226641,-0.2619091047422957,-0.2752446936706741,0.14342798585685967,0.03158217451533482,24,18,0.420354130106772,0.3433852733226641,-0.2601378637157421,-0.2752446936706741,0.2480801431380953,0.1647490628544194,0.0176986614647034,-0.1339373085616902,-0.2649998641491291,0.2911968423384304,0.227225807855613,0.1554542672243579,-0.2393544287480682,-0.2649998641491291,96.0,209.0,216.0,96.0,-147.89999999999998
amount_ma15_zz2_cyb3_scale0.25,amount,15,2,3,0.25,0.4275985302387298,-0.2606605860381964,0.3322069518702062,-0.2606605860381964,0.3044143974904003,-0.2480055333338829,0.4295879381442233,-0.1343394740114792,0.6441848334500893,-0.0867222765478273,1718.0,12,8,0.42416091998850625,0.3680540511658535,-0.2601378637157421,-0.2684261544072293,0.10633725579201109,0.023805810610532885,36,26,0.42285577821025244,0.3433852733226641,-0.2606605860381964,-0.2754918084500106,0.2426090345853392,0.1661026645749015,0.014270092832864,-0.1346928797913807,-0.2606605860381967,0.3212464425003454,0.222446836735186,0.1501252778542181,-0.2480055333338827,-0.2606605860381967,77.0,126.0,188.0,77.0,-108.35000000000001
amount_ma15_zz2_cyb3_scale0.5,amount,15,2,3,0.5,0.430881371845906,-0.2649451600267538,0.3438359861968718,-0.2649451600267538,0.2994696812950377,-0.2649451600267538,0.4256029593477466,-0.1426011589178745,0.654616860543968,-0.095548444258296,1718.0,12,10,0.42841177683216775,0.3910696801106651,-0.2652853278644862,-0.2754918084500106,0.06931274434069701,0.02116790435178767,36,18,0.42776640048230963,0.3680540511658535,-0.2684261544072293,-0.2979604655032277,0.223982651506608,0.1619308406423181,0.001212996819963,-0.1486494453021095,-0.2649451600267549,0.3267646389470366,0.2075039187716291,0.1433539594628541,-0.2563718186588931,-0.2649451600267549,90.0,209.0,91.0,90.0,-125.85
amount_ma15_zz2_cyb3_scale0.75,amount,15,2,3,0.75,0.4300308895918166,-0.2928518264728292,0.3512868995082223,-0.2928518264728291,0.2916076126095386,-0.2928518264728292,0.4179550961636653,-0.1567124154495132,0.6592739500858402,-0.1271913108144214,1718.0,12,12,0.42873887869811944,0.4104934460263136,-0.2930220078208723,-0.2979604655032277,0.03366886137047331,0.01018183576685977,24,22,0.4287244537813826,0.3910696801106651,-0.2816352190931892,-0.2979604655032277,0.2123427242139089,0.1560173308844477,-0.017219659222419,-0.1742798466597444,-0.2928518264728296,0.3226578354063254,0.1910336060212838,0.1344216011168182,-0.2518789003735996,-0.2928518264728301,187.0,182.0,80.0,187.0,-169.45000000000002
amount_ma15_zz2_cyb4_scale0,amount,15,2,4,0.0,0.4185607289001749,-0.2436625191553403,0.3096932668773096,-0.2436625191553403,0.3083992132896254,-0.2170582822620375,0.4201997526415832,-0.126227401437051,0.6359506827921815,-0.0867054813032311,1594.0,18,8,0.41931208610374515,0.3433852733226641,-0.2581357373709957,-0.2752446936706741,0.167847936695394,0.03158217451533482,36,22,0.42285577821025244,0.3433852733226641,-0.25813098638960325,-0.2752446936706741,0.2440116838639798,0.153809778351989,0.0338671299901791,-0.1339373085616902,-0.2436625191553413,0.3034446455493357,0.2288503280260695,0.1566211443787903,-0.2170582822620369,-0.2436625191553413,8.0,182.0,188.0,8.0,-87.2
amount_ma15_zz2_cyb4_scale0.25,amount,15,2,4,0.25,0.4247578148698767,-0.2446203437966964,0.3256036757945737,-0.2446203437966964,0.3048940382600165,-0.2315907922009896,0.4209268258252141,-0.1343394740114792,0.6476067195997026,-0.091327094097684,1594.0,18,13,0.42516170495367467,0.3680540511658535,-0.2561061558629997,-0.2684261544072293,0.12426826931082702,0.023805810610532885,54,31,0.42516170495367467,0.3433852733226641,-0.2593462506380825,-0.2754918084500106,0.23367331753946,0.1570547010216824,0.0262724249579207,-0.1346928797913807,-0.2446203437966971,0.3203227011188571,0.2208391323453584,0.1533162887709922,-0.2315907922009889,-0.2446203437966971,10.0,106.0,144.0,10.0,-58.89999999999999
amount_ma15_zz2_cyb4_scale0.5,amount,15,2,4,0.5,0.4288892829384461,-0.2543239040982229,0.3392447818464539,-0.2543239040982218,0.2997208758006016,-0.2543239040982229,0.4197458308019219,-0.1426011589178745,0.6568456433048071,-0.105773402775807,1594.0,18,14,0.4289431624088855,0.3910696801106651,-0.2629201418996494,-0.2754918084500106,0.08090131600997497,0.02267311023211349,54,26,0.42871400535505044,0.3680540511658535,-0.2652853278644862,-0.2979604655032277,0.2191255967255255,0.1579027238597868,0.0091919169135723,-0.1435211872709995,-0.2543239040982231,0.3210633472674314,0.2074554222959363,0.1479512784071184,-0.2454354284902563,-0.2543239040982231,33.0,126.0,82.0,33.0,-68.25
amount_ma15_zz2_cyb4_scale0.75,amount,15,2,4,0.75,0.4289181327719198,-0.2877786297363679,0.348822761997829,-0.2877786297363678,0.2916047789920724,-0.2877786297363679,0.4149569688183838,-0.1635134816403679,0.6602880212793942,-0.1270522941509978,1594.0,18,18,0.4288932594288508,0.4104934460263136,-0.29193289069279016,-0.2979604655032277,0.03921053466542879,0.011197035841188863,36,33,0.42890370785518295,0.3910696801106651,-0.2811276190560247,-0.2979604655032277,0.2115644130901174,0.1529039234083604,-0.0135339061482298,-0.1685779010882471,-0.287778629736368,0.3197808847154376,0.1912511342501978,0.1365458499059091,-0.2461604406100541,-0.287778629736368,164.0,92.0,71.0,164.0,-128.45000000000002
amount_ma15_zz2_cyb5_scale0,amount,15,2,5,0.0,0.4454638580183299,-0.2581262354082108,0.3281900848876302,-0.2581262354082108,0.3302607387816967,-0.2125812277507082,0.4601467111286121,-0.1355160466024627,0.6632578972753804,-0.0867054813032311,1503.0,18,10,0.41931208610374515,0.338915102586343,-0.25214282784785874,-0.2588183453354646,0.1723181074317151,0.015155826180125315,36,21,0.421573461382301,0.338915102586343,-0.2554787399440897,-0.2649660151672613,0.2678008776989319,0.1686172290838522,0.0300906741194368,-0.1355160466024629,-0.258126235408212,0.3101172626046868,0.2464495349205847,0.168104090768274,-0.2125812277507078,-0.258126235408212,57.0,195.0,200.0,57.0,-119.85000000000001
amount_ma15_zz2_cyb5_scale0.25,amount,15,2,5,0.25,0.4448630980148678,-0.2554787399440897,0.339496891869772,-0.2554787399440897,0.321123586794189,-0.2282985302909732,0.4506886648054367,-0.1397055998586793,0.6681432485900733,-0.086722276547827,1503.0,18,11,0.42516170495367467,0.3643328979557074,-0.2554787399440897,-0.2649660151672613,0.12798942252097312,0.02034567137056492,54,32,0.42446115710038473,0.338915102586343,-0.2563177446816875,-0.2768353358434762,0.249473061269565,0.1701552690956281,0.0234385254148812,-0.1397055998586795,-0.2554787399440901,0.333360527429433,0.2348865492609219,0.1614619626204114,-0.2282985302909724,-0.2554787399440901,37.0,97.0,151.0,37.0,-72.1
amount_ma15_zz2_cyb5_scale0.5,amount,15,2,5,0.5,0.4421985173890289,-0.2528186982178971,0.3484352596494791,-0.2528186982178971,0.3103949385598064,-0.2521960655425578,0.4394231987039176,-0.1531049780804848,0.6705406726429126,-0.095163993585429,1503.0,18,9,0.4289431624088855,0.3882316184758168,-0.2627523168421807,-0.2768353358434762,0.08373937764482331,0.024016637625579096,54,20,0.4284465672275113,0.3643328979557074,-0.26288642595889367,-0.2986767284010375,0.232018400037511,0.1675629663528889,0.0073137990174791,-0.1531049780804853,-0.2528186982178979,0.3351292515492072,0.2168982620563989,0.1519242628034876,-0.2521960655425569,-0.2528186982178979,29.0,199.0,85.0,29.0,-88.39999999999999
