date,return_with_volume_overlay,nav_with_volume_overlay,return_without_volume_overlay,nav_without_volume_overlay,with_holding,with_weight,with_base_weight,with_scale_raw,with_suba_volume_rule_on,with_suba_volume_rule_scale,with_suba_volume_zz2000_streak,with_suba_volume_cyb_streak,without_holding,without_weight,without_base_weight,without_scale_raw
2014-08-05,-0.011214358884216846,1.749340561470373,-0.011214358884216846,1.9899290885560477,1.H00016,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H00016,1.5,1.0,1.5
2014-08-06,-0.012372729995206777,1.7276964430336366,-0.012372729995206777,1.9653082332337357,1.H00016,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H00016,1.5,1.0,1.5
2014-08-07,-0.023767600396162547,1.6866332443697416,-0.023767600396162547,1.918597572490948,1.H00016,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H00016,1.5,1.0,1.5
2014-08-08,0.002278333929078169,1.6904759581163005,0.002278333929078169,1.9229687784366012,1.H00016,1.5,1.0,1.5,False,1.0,1.0,0.0,1.H00016,1.5,1.0,1.5
2014-08-11,0.022116885133380837,1.7278640207027005,0.022116885133380837,1.965498858024361,1.H00016,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H00016,1.5,1.0,1.5
2014-08-12,-0.0105730749228381,1.7095951849553346,-0.0105730749228381,1.9447174913377168,1.H00016,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H00016,1.5,1.0,1.5
2014-08-13,-0.000982413886769895,1.7079156549048795,-0.000982413886769895,1.9428069738683822,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.5,1.0,1.5
2014-08-14,-0.004401102731468098,1.7003989426509605,-0.004401102731468098,1.9342564807889748,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.5,1.0,1.5
2014-08-15,0.013136153832158826,1.7227356447376636,0.013136153832158826,1.959665171471469,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.5,1.0,1.5
2014-08-18,0.03902723643261741,1.789969256055738,0.03902723643261741,2.0361454874472518,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.5,1.0,1.5
2014-08-19,0.007983086718358123,1.804258735850026,0.007983086718358123,2.0524002134447366,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.5,1.0,1.5
2014-08-20,-0.009452327841547814,1.787204290767795,-0.009452327841547814,2.033000253765194,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.5,1.0,1.5
2014-08-21,0.021456886240556416,1.8255521299234339,0.021456886240556416,2.076622108937256,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.5,1.0,1.5
2014-08-22,0.014303130971908384,1.851663241133775,0.014303130971908384,2.106324306940546,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.5,1.0,1.5
2014-08-25,-0.018448527866179898,1.8175027802309376,-0.018448527866179898,2.0674657242687413,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.5,1.0,1.5
2014-08-26,-0.03398986791439407,1.755726100796844,-0.03398986791439407,1.9971928373833097,0.399606,1.5,1.0,1.5,False,1.0,0.0,1.0,0.399606,1.5,1.0,1.5
2014-08-27,0.009922820471730098,1.773147855692582,0.009922820471730098,2.0170106233560894,0.399606,1.5,1.0,1.5,False,1.0,1.0,2.0,0.399606,1.5,1.0,1.5
2014-08-28,-0.01773939940829794,1.741693277670484,-0.01773939940829794,1.9812300662975957,0.399606,1.5,1.0,1.5,False,1.0,2.0,3.0,0.399606,1.5,1.0,1.5
2014-08-29,0.020493167572497306,1.7773860898696774,0.02202620688282142,2.0248690496203325,cash,0.0,0.0,1.5,True,0.0,3.0,4.0,0.399606,1.5,1.0,1.5
2014-09-01,0.0001211499702025165,1.7776014201415036,0.0298245530940191,2.08525986409917,cash,0.0,0.0,1.5,True,0.0,4.0,5.0,0.399606,1.5,1.0,1.5
2014-09-02,-0.0013790317547527353,1.775150051335835,0.012517220638267545,2.111361521906223,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.5,1.0,1.5
2014-09-03,0.012880499986859695,1.79801487154874,0.012880499986859695,2.1385569139613922,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.5,1.0,1.5
2014-09-04,0.018050003171666162,1.8304690456828978,0.018050003171666162,2.177157873041184,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.5,1.0,1.5
2014-09-05,-0.005755617177822803,1.8199335666000924,-0.005755617177822803,2.164626985788276,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.5,1.0,1.5
2014-09-09,0.00415846256531216,1.827501692208154,0.00415846256531216,2.173628506076541,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.5,1.0,1.5
2014-09-10,0.01087229847339577,1.847370836066477,0.01087229847339577,2.1972608439648864,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.5,1.0,1.5
2014-09-11,0.008011912659050324,1.8621718098539184,0.008011912659050324,2.214865105935884,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.5,1.0,1.5
2014-09-12,0.010956788044882426,1.882575231677643,0.010956788044882426,2.23913291344963,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.5,1.0,1.5
2014-09-15,0.0019201472608658676,1.8861900533521228,0.0019201472608658676,2.243432378380105,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.5,1.0,1.5
2014-09-16,-0.052160366025313154,1.787805689775971,-0.052160366025313154,2.12641412437076,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.5,1.0,1.5
2014-09-17,0.0060377908640498745,1.798600086636397,0.0060377908640498745,2.1392529681440724,0.399606,1.5,1.0,1.5,False,1.0,1.0,1.0,0.399606,1.5,1.0,1.5
2014-09-18,0.011771255267574166,1.819771867380475,0.011771255267574166,2.164434660914012,0.399606,1.5,1.0,1.5,False,1.0,2.0,2.0,0.399606,1.5,1.0,1.5
2014-09-19,0.006820476798775843,1.8321835791810086,0.008332976263170533,2.182470843566592,cash,0.0,0.0,1.5,True,0.0,3.0,3.0,0.399606,1.5,1.0,1.5
2014-09-22,0.0001211499702025165,1.8324055481670318,-0.017316048685824925,2.1446790721839997,cash,0.0,0.0,1.5,True,0.0,4.0,4.0,cash,0.0,0.0,1.5
2014-09-23,0.0001211499702025165,1.8326275440445912,-0.0013790317547527353,2.1417214916397045,cash,0.0,0.0,1.5,True,0.0,5.0,5.0,1.H00852,1.5,1.0,1.5
2014-09-24,0.0001211499702025165,1.8328495668169444,0.0184835240236787,2.1813080522824557,cash,0.0,0.0,1.5,True,0.0,0.0,6.0,cash,0.0,0.0,1.5
2014-09-25,0.0001211499702025165,1.83307161648735,0.0001211499702025165,2.1815723176879924,cash,0.0,0.0,1.5,False,1.0,0.0,0.0,cash,0.0,0.0,1.5
2014-09-26,0.0001211499702025165,1.8332936930590664,0.0001211499702025165,2.181836615109275,cash,0.0,0.0,1.5,False,1.0,1.0,1.0,cash,0.0,0.0,1.5
2014-09-29,0.0001211499702025165,1.833515796535353,0.0001211499702025165,2.182100944550182,cash,0.0,0.0,1.5,False,1.0,0.0,0.0,cash,0.0,0.0,1.5
2014-09-30,0.0001211499702025165,1.8337379269194691,0.0001211499702025165,2.1823653060145936,cash,0.0,0.0,1.5,False,1.0,0.0,1.0,cash,0.0,0.0,1.5
2014-10-08,-0.0013790317547527353,1.8312091440883527,-0.0013790317547527353,2.179355754957129,1.H11077,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H11077,1.5,1.0,1.5
2014-10-09,-0.006554298284244919,1.8192068531371608,-0.006554298284244919,2.165071607271654,cash,0.0,0.0,1.5,False,1.0,0.0,0.0,cash,0.0,0.0,1.5
2014-10-10,-0.0013790317547527353,1.8166981091182208,-0.0013790317547527353,2.162085904773913,1.H00852,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H00852,1.5,1.0,1.5
2014-10-13,-0.00013696210576974455,1.816449290319648,-0.00013696210576974455,2.16178978093554,1.H00852,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H00852,1.5,1.0,1.5
2014-10-14,-0.003111585661323635,1.810797252753368,-0.003111585661323635,2.155063186850385,1.H00852,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H00852,1.5,1.0,1.5
2014-10-15,0.004483515918366265,1.8189159910610215,0.004483515918366265,2.164725446953714,1.H00852,1.5,1.0,1.5,False,1.0,1.0,1.0,1.H00852,1.5,1.0,1.5
2014-10-16,-0.024210154369449732,1.7748797541323735,-0.024210154369449732,2.1123171097154883,1.H11077,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H11077,1.5,1.0,1.5
2014-10-17,-0.0005807310319151382,1.773849026381231,-0.0005807310319151382,2.111090421620631,1.H11077,1.5,1.0,1.5,False,1.0,0.0,1.0,1.H11077,1.5,1.0,1.5
2014-10-20,0.0072241357945361795,1.7866635526268149,0.0072241357945361795,2.1263412255009633,1.H11077,1.5,1.0,1.5,False,1.0,1.0,2.0,1.H11077,1.5,1.0,1.5
2014-10-21,0.0016223455292680988,1.7895621382537252,0.0016223455292680988,2.129790885681853,1.H11077,1.5,1.0,1.5,False,1.0,2.0,3.0,1.H11077,1.5,1.0,1.5
2014-10-22,-0.0014829887782046303,1.7869082376847951,-0.0014829887782046303,2.126632429698464,1.H11077,1.5,1.0,1.5,True,0.0,3.0,4.0,1.H11077,1.5,1.0,1.5
2014-10-23,-0.0010960396498695957,1.784949715405614,-0.0010960396498695957,2.124301556234816,1.H11077,1.5,1.0,1.5,True,0.0,4.0,5.0,1.H11077,1.5,1.0,1.5
2014-10-24,-0.0008377099475398442,1.7834544452731602,-0.0008377099475398442,2.1225220076895837,1.H11077,1.5,1.0,1.5,True,0.0,5.0,6.0,1.H11077,1.5,1.0,1.5
2014-10-27,0.0016240902416806424,1.7863509362342103,0.0016240902416806424,2.1259691749700247,1.H11077,1.5,1.0,1.5,True,0.0,6.0,7.0,1.H11077,1.5,1.0,1.5
2014-10-28,0.0005866462782748716,1.787398892362645,0.0005866462782748716,2.127216366874248,1.H11077,1.5,1.0,1.5,True,0.0,7.0,8.0,1.H11077,1.5,1.0,1.5
2014-10-29,0.004079854584466469,1.794691219927921,0.004079854584466469,2.135895100320792,1.H11077,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H11077,1.5,1.0,1.5
2014-10-30,-0.0009638007915527824,1.7929614951095616,-0.0009638007915527824,2.1338365229324294,1.H11077,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H11077,1.5,1.0,1.5
2014-10-31,-0.0010934549988731446,1.791000972399947,-0.0010934549988731446,2.131503268719651,1.H11077,1.5,1.0,1.5,False,1.0,1.0,0.0,1.H11077,1.5,1.0,1.5
2014-11-03,0.0023942053766559113,1.7952889965576628,0.0023942053766559113,2.136606525305979,1.H11077,1.5,1.0,1.5,False,1.0,0.0,1.0,1.H11077,1.5,1.0,1.5
2014-11-04,0.006388818771885685,1.8067587725998302,0.006388818771885685,2.1502569171829875,1.H11077,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H11077,1.5,1.0,1.5
2014-11-05,0.0020616206109045354,1.8104836237243547,0.0020616206109045354,2.154689931162192,1.H20955,1.5,1.0,1.5,False,1.0,1.0,1.0,1.H20955,1.5,1.0,1.5
2014-11-06,0.0007847583778652911,1.8119044159160602,0.0007847583778652911,2.1563808421373736,1.H20955,1.5,1.0,1.5,False,1.0,2.0,0.0,1.H20955,1.5,1.0,1.5
2014-11-07,-0.010867608005136642,1.7922133489811085,-0.010867608005136642,2.132946140435238,1.H20955,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H20955,1.5,1.0,1.5
2014-11-10,0.0425056223195428,1.8683924927089424,0.0425056223195428,2.223608343508505,1.H20955,1.5,1.0,1.5,False,1.0,1.0,0.0,1.H20955,1.5,1.0,1.5
2014-11-11,-0.011617684542210904,1.8466860981276148,-0.011617684542210904,2.197775163228195,1.H20955,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H20955,1.5,1.0,1.5
2014-11-12,0.015301311999649014,1.87494281828048,0.015301311999649014,2.231404006705829,1.H00016,1.5,1.0,1.5,False,1.0,1.0,1.0,1.H00016,1.5,1.0,1.5
2014-11-13,-0.004120926789237034,1.8672163161923403,-0.004120926789237034,2.2222085541569845,1.H00016,1.5,1.0,1.5,False,1.0,2.0,0.0,1.H00016,1.5,1.0,1.5
2014-11-14,0.0005769235369672554,1.868293557233761,0.0020800436023706848,2.226830844843192,cash,0.0,0.0,1.5,True,0.0,3.0,1.0,1.H00016,1.5,1.0,1.5
2014-11-17,0.0001211499702025165,1.8685199009425493,-0.018027323925631444,2.186687043875616,cash,0.0,0.0,1.5,True,0.0,4.0,2.0,1.H00016,1.5,1.0,1.5
2014-11-18,0.0001211499702025165,1.8687462720728714,-0.025237565718422728,2.1315003859001815,cash,0.0,0.0,1.5,True,0.0,5.0,3.0,1.H00016,1.5,1.0,1.5
2014-11-19,0.0001211499702025165,1.868972670628049,-0.006999792711146924,2.1165803250351507,cash,0.0,0.0,1.5,True,0.0,6.0,4.0,1.H00016,1.5,1.0,1.5
2014-11-20,0.0001211499702025165,1.869199096611405,0.004375157464617363,2.1258406972436905,cash,0.0,0.0,1.5,True,0.0,7.0,5.0,1.H00016,1.5,1.0,1.5
2014-11-21,0.0001211499702025165,1.869425550026262,0.03403851935524638,2.19820116696299,cash,0.0,0.0,1.5,True,0.0,8.0,6.0,1.H00016,1.5,1.0,1.5
2014-11-24,-0.0013790317547527353,1.8668475528296298,0.037893693021284314,2.2814991271829146,1.H00016,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H00016,1.5,1.0,1.5
2014-11-25,0.016638223837075694,1.8979085802833062,0.016638223837075694,2.3194592203450766,1.H00016,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H00016,1.5,1.0,1.5
2014-11-26,0.0360671424062029,1.9663607193223387,0.0360671424062029,2.403115486350643,1.H00016,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H00016,1.5,1.0,1.5
2014-11-27,0.026732957595232865,2.0189273570489146,0.026732957595232865,2.4673578707437023,1.H00016,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H00016,1.5,1.0,1.5
2014-11-28,0.049672867838710166,2.1192132688315617,0.049672867838710166,2.5899186121679554,1.H00016,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H00016,1.5,1.0,1.5
2014-12-01,0.00458852421250322,2.1289373302270533,0.00458852421250322,2.6018025164283007,1.H00016,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H00016,1.5,1.0,1.5
2014-12-02,0.07895629955635153,2.2970303438091597,0.07895629955635153,2.807231215301883,1.H00016,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H00016,1.5,1.0,1.5
2014-12-03,0.011845514464896567,2.3242398499730577,0.011845514464896567,2.8404843132690503,1.H00016,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H00016,1.5,1.0,1.5
2014-12-04,0.09054408830717842,2.5346860281960812,0.09054408830717842,3.0976733757648383,1.H00016,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H00016,1.5,1.0,1.5
2014-12-05,0.02588645294187719,2.6003000587874125,0.02588645294187719,3.177861151835881,cash,0.0,0.0,1.4755698039474636,False,1.0,0.0,0.0,cash,0.0,0.0,1.3762331876550198
2014-12-08,0.0001211499702025165,2.6006150850620524,0.0001211499702025165,3.1782461496197336,cash,0.0,0.0,1.485140035848761,False,1.0,0.0,0.0,cash,0.0,0.0,1.3858377250319625
2014-12-09,0.0001211499702025165,2.600930149502116,0.0001211499702025165,3.1786311940460563,cash,0.0,0.0,1.4846321496933481,False,1.0,0.0,0.0,cash,0.0,0.0,1.3853470064576143
2014-12-10,0.0001211499702025165,2.601245252112227,0.0001211499702025165,3.1790162851205,cash,0.0,0.0,1.4905466420789883,False,1.0,1.0,0.0,cash,0.0,0.0,1.3893456745109
2014-12-11,0.0001211499702025165,2.60156039289701,0.0001211499702025165,3.1794014228487155,cash,0.0,0.0,1.4964798528242353,False,1.0,2.0,1.0,cash,0.0,0.0,1.394541154376622
2014-12-12,0.0001211499702025165,2.6018755718610898,0.0001211499702025165,3.1797866072363554,cash,0.0,0.0,1.4960253827547243,True,0.0,3.0,2.0,cash,0.0,0.0,1.3941032297467086
2014-12-15,0.0001211499702025165,2.602190789009091,0.0001211499702025165,3.1801718382890725,cash,0.0,0.0,1.4978541782775256,True,0.0,4.0,3.0,cash,0.0,0.0,1.395750007633072
2014-12-16,0.0001211499702025165,2.602506044345641,0.0001211499702025165,3.18055711601252,cash,0.0,0.0,1.498466598136672,True,0.0,5.0,4.0,cash,0.0,0.0,1.3957638459722075
2014-12-17,0.0001211499702025165,2.602821337875365,0.0001211499702025165,3.1809424404123523,cash,0.0,0.0,1.5,True,0.0,6.0,5.0,cash,0.0,0.0,1.4177251817785659
2014-12-18,0.0001211499702025165,2.603136669602891,0.0001211499702025165,3.1813278114942243,cash,0.0,0.0,1.5,True,0.0,7.0,6.0,cash,0.0,0.0,1.417064767598729
2014-12-19,0.0001211499702025165,2.6034520395328467,0.0001211499702025165,3.1817132292637913,cash,0.0,0.0,1.5,True,0.0,8.0,7.0,cash,0.0,0.0,1.4215159753383821
2014-12-22,0.0001211499702025165,2.60376744766986,0.0001211499702025165,3.1820986937267097,cash,0.0,0.0,1.5,True,0.0,9.0,8.0,cash,0.0,0.0,1.4260861193251173
2014-12-23,0.0001211499702025165,2.604082894018559,0.0001211499702025165,3.1824842048886364,cash,0.0,0.0,1.5,True,0.0,10.0,9.0,cash,0.0,0.0,1.4270348294255186
2014-12-24,0.0001211499702025165,2.6043983785835745,0.0001211499702025165,3.1828697627552285,cash,0.0,0.0,1.5,True,0.0,11.0,10.0,cash,0.0,0.0,1.4394529008422483
2014-12-25,0.0001211499702025165,2.6047139013695353,-0.001355544385006513,3.178555241520119,cash,0.0,0.0,1.5,True,0.0,12.0,11.0,1.H20955,1.4765154754032161,1.0,1.4765154754032161
2014-12-26,0.0001211499702025165,2.605029462381072,0.036043923261060984,3.2931228427265133,cash,0.0,0.0,1.5,True,0.0,13.0,12.0,1.H20955,1.4759440924541216,1.0,1.4759440924541216
2014-12-29,0.0001211499702025165,2.6053450616228164,0.006840036263456417,3.3156479223907795,cash,0.0,0.0,1.5,True,0.0,14.0,13.0,1.H20955,1.4681435701269558,1.0,1.4681435701269558
2014-12-30,0.0001211499702025165,2.605660699099399,-0.008448003497923517,3.287637317144539,cash,0.0,0.0,1.5,True,0.0,15.0,14.0,1.H20955,1.4738186546568526,1.0,1.4738186546568526
2014-12-31,0.0001211499702025165,2.605976374815453,0.026294972999181487,3.374085651629956,cash,0.0,0.0,1.5,True,0.0,16.0,15.0,1.H20955,1.481765795363395,1.0,1.481765795363395
2015-01-05,0.0001211499702025165,2.6062920887756102,0.0623846222701292,3.5845767105139537,cash,0.0,0.0,1.5,True,0.0,17.0,16.0,1.H20955,1.4723835266510836,1.0,1.4723835266510836
2015-01-06,0.0001211499702025165,2.6066078409845046,-0.00355287555682815,3.571841155537593,cash,0.0,0.0,1.5,True,0.0,18.0,0.0,1.H00016,1.4011226527815823,1.0,1.4011226527815823
2015-01-07,0.0001211499702025165,2.6069236314467696,0.001652062235049101,3.5777420594202507,cash,0.0,0.0,1.5,True,0.0,19.0,0.0,cash,0.0,0.0,1.4025626641899747
2015-01-08,0.0001211499702025165,2.6072394601670394,0.0001211499702025165,3.5781755027641418,cash,0.0,0.0,1.5,True,0.0,20.0,0.0,cash,0.0,0.0,1.4056220952367549
2015-01-09,0.0001211499702025165,2.6075553271499494,0.0001211499702025165,3.578608998619681,cash,0.0,0.0,1.5,False,1.0,0.0,0.0,cash,0.0,0.0,1.4048225605656663
2015-01-12,0.0001211499702025165,2.607871232400135,0.0001211499702025165,3.5790425469932305,cash,0.0,0.0,1.5,False,1.0,1.0,0.0,cash,0.0,0.0,1.4042637642600615
2015-01-13,0.0001211499702025165,2.6081871759222324,0.0001211499702025165,3.5794761478911523,cash,0.0,0.0,1.5,False,1.0,2.0,0.0,cash,0.0,0.0,1.4034168323733858
2015-01-14,-0.0013790317547527353,2.6045904029842966,-0.0012820011938298181,3.5748872551962707,1.H11077,1.5,1.0,1.5,True,0.0,3.0,1.0,1.H11077,1.402981192902633,1.0,1.402981192902633
2015-01-15,-0.0011816266184079272,2.6015127496340806,-0.0010973461245293858,3.5709643665211517,cash,0.0,0.0,1.5,True,0.0,4.0,2.0,cash,0.0,0.0,1.4025726872433022
2015-01-16,0.0001211499702025165,2.6018279228261805,0.0001211499702025165,3.57139698874775,cash,0.0,0.0,1.5,False,1.0,0.0,0.0,cash,0.0,0.0,1.4807694260341546
2015-01-19,0.0001211499702025165,2.602143134201503,0.0001211499702025165,3.571829663386518,cash,0.0,0.0,1.5,False,1.0,0.0,0.0,cash,0.0,0.0,1.479615643328626
2015-01-20,-0.0013790317547527353,2.5985546961890273,-0.0013580892459068572,3.5669787999324614,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.4790600280310464,1.0,1.4790600280310464
2015-01-21,0.019099304997753475,2.648185284884886,0.018833314064177653,3.634156831931853,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.4780233099210238,1.0,1.4780233099210238
2015-01-22,0.018629115212968728,2.697518633662295,0.01834853395501579,3.7008382819604075,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.4872722325026544,1.0,1.4872722325026544
2015-01-23,-0.04027393150451419,2.588878952978029,-0.03993302840965296,3.553052601707351,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.4853386469972731,1.0,1.4853386469972731
2015-01-26,0.03750643225397132,2.6859785660416318,0.037090043824064,3.6848354784138815,0.399606,1.5,1.0,1.5,False,1.0,0.0,1.0,0.399606,1.4361882597055518,1.0,1.4361882597055518
2015-01-27,0.0032917361540700796,2.6948200987965283,0.003137057660884679,3.6963950197805393,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.4164524842804047,1.0,1.4164524842804047
2015-01-28,-0.010613532098730838,2.6662185391776463,-0.01001636768468317,3.6593705681545856,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.4171995653178504,1.0,1.4171995653178504
2015-01-29,-0.01742537043084269,2.6197586934828956,-0.01646241816841676,3.599128479628428,0.399606,1.5,1.0,1.5,False,1.0,1.0,1.0,0.399606,1.4114847695979178,1.0,1.4114847695979178
2015-01-30,-0.02704331353000411,2.548911737762084,-0.025451611132954466,3.5075248611473837,0.399606,1.5,1.0,1.5,False,1.0,2.0,2.0,0.399606,1.3999136293236587,1.0,1.3999136293236587
2015-02-02,0.012915426861238588,2.5818320208869023,0.013459263617906503,3.5547335628999273,cash,0.0,0.0,1.5,True,0.0,3.0,3.0,0.399606,1.3776152053865038,1.0,1.3776152053865038
2015-02-03,0.0001211499702025165,2.5821448097593005,0.04097919395475258,3.700403679031472,cash,0.0,0.0,1.5,True,0.0,4.0,0.0,1.H00852,1.3790943438809176,1.0,1.3790943438809176
2015-02-04,0.0001211499702025165,2.5824576365260614,-0.00032757737918454044,3.69919151049237,cash,0.0,0.0,1.5,True,0.0,5.0,0.0,1.H00852,1.3479383187946357,1.0,1.3479383187946357
2015-02-05,-0.0013790317547527353,2.5788963454399885,0.00010938972495000421,3.69959616403424,1.H00852,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H00852,1.3478831122896537,1.0,1.3478831122896537
2015-02-06,-0.028721122057773663,2.5048275487282603,-0.02579722587707678,3.604156846136682,1.H00852,1.5,1.0,1.5,False,1.0,1.0,0.0,1.H00852,1.3489454391740197,1.0,1.3489454391740197
2015-02-09,-0.01204089146182108,2.474667192083444,-0.01083920018393425,3.5650906685871098,1.H00852,1.5,1.0,1.5,False,1.0,2.0,1.0,1.H00852,1.325629982380243,1.0,1.325629982380243
2015-02-10,0.01717770135383967,2.517176286059198,0.016537406703071467,3.6240480229068597,cash,0.0,0.0,1.5,True,0.0,3.0,2.0,1.H00852,1.3334546267243572,1.0,1.3334546267243572
2015-02-11,0.0001211499702025165,2.517481241891249,0.01820072641602488,3.690008329490323,cash,0.0,0.0,1.5,True,0.0,4.0,3.0,1.H00852,1.3321314960903357,1.0,1.3321314960903357
2015-02-12,0.0001211499702025165,2.5177862346686894,0.011644827388682444,3.7329778395500384,cash,0.0,0.0,1.5,True,0.0,5.0,0.0,1.H00852,1.3290514100983941,1.0,1.3290514100983941
2015-02-13,-0.0013790317547527353,2.514314127499402,0.02217042316406226,3.8157395379149297,1.H00852,1.5,1.0,1.5,False,1.0,0.0,0.0,1.H00852,1.32911674539944,1.0,1.32911674539944
2015-02-16,0.02973203116781198,2.589069793503884,0.026372493115094597,3.9163701026075852,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.325334480008204,1.0,1.325334480008204
2015-02-17,-0.0018979435248418497,2.58415588525394,-0.0016720346374436978,3.9098217961429764,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.3161173640671124,1.0,1.3161173640671124
2015-02-25,-0.013969348211290145,2.5480569118605727,-0.012242369632546546,3.861956312517207,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.3157595982217283,1.0,1.3157595982217283
2015-02-26,0.00285287609481788,2.555326202512655,0.002509589476099361,3.8716482374362555,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.308022003541812,1.0,1.308022003541812
2015-02-27,0.037950229119424694,2.65230141737288,0.03310814746820512,3.9998313382263113,0.399606,1.5,1.0,1.5,False,1.0,0.0,0.0,0.399606,1.3085199530360203,1.0,1.3085199530360203
2015-03-02,0.04579040703366877,2.7737513788503607,0.03995262935952426,4.159635117183077,0.399606,1.4923093961976301,1.0,1.4923093961976301,False,1.0,0.0,0.0,0.399606,1.2941353917013658,1.0,1.2941353917013658
2015-03-03,-0.019056588969728505,2.7208931389193918,-0.016497451712621403,4.091011737695225,0.399606,1.4541234771217368,1.0,1.4541234771217368,False,1.0,0.0,0.0,0.399606,1.2737073719289689,1.0,1.2737073719289689
2015-03-04,0.03557565908311644,2.8176907056311786,0.03117772225514126,4.218560165395609,0.399606,1.440823877468305,1.0,1.440823877468305,False,1.0,0.0,0.0,0.399606,1.2629559999542812,1.0,1.2629559999542812
2015-03-05,0.0034796468081839116,2.827495274101478,0.0030725264056066237,4.2315218028974275,0.399606,1.419990121326716,1.0,1.419990121326716,False,1.0,0.0,0.0,0.399606,1.2521453173327508,1.0,1.2521453173327508
2015-03-06,-0.047438344319516434,2.6933635797268463,-0.04182979193015601,4.054518126334309,1.H00852,1.419854232961329,1.0,1.419854232961329,False,1.0,0.0,0.0,1.H00852,1.2517875275696917,1.0,1.2517875275696917
2015-03-09,0.021640360462147123,2.751648938447754,0.019099657232874545,4.131958032791771,1.H00852,1.362141614481269,1.0,1.362141614481269,False,1.0,0.0,0.0,1.H00852,1.2071604852872464,1.0,1.2071604852872464
2015-03-10,0.021103581452910802,2.809718585950102,0.018719215800263145,4.209305046885231,1.H00852,1.3568504749363908,1.0,1.3568504749363908,False,1.0,0.0,0.0,1.H00852,1.2053697945718256,1.0,1.2053697945718256
2015-03-11,-7.276095919661607e-05,2.8095141481307158,-5.3600211017745814e-05,4.20907942724648,1.H00852,1.3565669449259545,1.0,1.3565669449259545,False,1.0,0.0,0.0,1.H00852,1.2081095305471075,1.0,1.2081095305471075
