date,signal,return,asset_component,cash_component,trade_cost,turnover,holding,previous_holding,target,top_score,nav,signal_target,holding_dd_from_hwm,stop_triggered,stopped_asset
2016-08-17,exit5_reentry03,-0.00044866783266572785,-0.00044866783266572785,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.599600104533347,1.H20955,-0.007753853812919043,False,
2016-08-18,exit5_reentry03,-0.003907222941965882,-0.003907222941965882,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.5894428873649775,1.H20955,-0.011630780719378397,False,
2016-08-19,exit5_reentry03,-0.0017269650298576966,-0.0017269650298576966,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.5849710100516843,1.H20955,-0.01333765979766377,False,
2016-08-22,exit5_reentry03,-0.005851337604754425,-0.003859055716186832,0.0,0.002,2.0,1.H00016,1.H20955,1.H00016,,2.5698454719733688,1.H00016,-0.017145244741567867,False,
2016-08-23,exit5_reentry03,0.0021586949147316403,0.0021586949147316403,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.575392984325364,1.H00016,0.0,False,
2016-08-24,exit5_reentry03,-0.004345700286864096,-0.004345700286864096,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.564201098294593,1.H00016,-0.004345700286864096,False,
2016-08-25,exit5_reentry03,-0.004505463561376599,-0.004505463561376599,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.552648183682185,1.H00016,-0.008831584453949604,False,
2016-08-26,exit5_reentry03,-0.0012797957846080177,-0.0012797957846080177,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.549381315297121,1.H00016,-0.010100077614002001,False,
2016-08-29,exit5_reentry03,-0.004271636749229035,-0.002276189127483952,0.0,0.002,2.0,1.H00852,1.H00016,1.H00852,,2.5384912843829,1.H00852,-0.012353277054634182,False,
2016-08-30,exit5_reentry03,0.0001854949425665886,0.0001854949425665886,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,2.5389621616779023,1.H00852,0.0,False,
2016-08-31,exit5_reentry03,-8.626071654638245e-06,-8.626071654638245e-06,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,2.5389402604083675,1.H00852,-8.626071654638245e-06,False,
2016-09-01,exit5_reentry03,-0.00963716488770372,-0.007652469827358455,0.0,0.002,2.0,0.399606,1.H00852,0.399606,,2.5144720744787827,0.399606,-0.007661029888259896,False,
2016-09-02,exit5_reentry03,-0.004799893631166285,-0.004799893631166285,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.5024028759827464,0.399606,-0.004799893631166285,False,
2016-09-05,exit5_reentry03,0.005450974628919747,0.005450974628919747,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.516043410571064,0.399606,0.0,False,
2016-09-06,exit5_reentry03,0.018390315851017247,0.018390315851017247,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.5623142435863366,0.399606,0.0,False,
2016-09-07,exit5_reentry03,-0.00484944959834388,-0.00484944959834388,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.549888429806946,0.399606,-0.00484944959834388,False,
2016-09-08,exit5_reentry03,0.005161532813537928,0.005161532813537928,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.5630497626082556,0.399606,0.0,False,
2016-09-09,exit5_reentry03,-0.009187395918935137,-0.009187395918935137,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.5395020096792407,0.399606,-0.009187395918935137,False,
2016-09-12,exit5_reentry03,-0.026058031561024486,-0.026058031561024486,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.473327586161734,0.399606,-0.035006022027140316,False,
2016-09-13,exit5_reentry03,-0.000855959772549264,0.00014418441186259123,0.0,0.001,1.0,cash,0.399606,cash,,2.471210517243643,cash,-0.034866884937975295,False,
2016-09-14,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.4715099043241713,cash,,False,
2016-09-19,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.4718093276754356,cash,,False,
2016-09-20,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.47210878730183,cash,,False,
2016-09-21,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.472408283207749,cash,,False,
2016-09-22,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.472707815397588,cash,,False,
2016-09-23,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.4730073838757427,cash,,False,
2016-09-26,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.47330698864661,cash,,False,
2016-09-27,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.473606629714586,cash,,False,
2016-09-28,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.473906307084069,cash,,False,
2016-09-29,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.4742060207594556,cash,,False,
2016-09-30,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.4745057707451457,cash,,False,
2016-10-10,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.474805557045537,cash,,False,
2016-10-11,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.47510537966503,cash,,False,
2016-10-12,exit5_reentry03,-0.0008789711797676514,0.0,0.0001211499702025165,0.001,1.0,1.H00905,cash,1.H00905,,2.4729298333694167,1.H00905,,False,
2016-10-13,exit5_reentry03,-0.001677995267799437,0.0003226500322650594,0.0,0.002,2.0,1.H00852,1.H00905,1.H00852,,2.4687802688114227,1.H00852,0.0,False,
2016-10-14,exit5_reentry03,-0.0017715094327541703,-0.0017715094327541703,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,2.4644068012778257,1.H00852,-0.0017715094327541703,False,
2016-10-17,exit5_reentry03,-0.009154431180871447,-0.009154431180871447,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,2.4418465588138565,1.H00852,-0.010909723452437237,False,
2016-10-18,exit5_reentry03,0.015242260994722923,0.015242260994722923,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,2.4790658213723633,1.H00852,0.0,False,
2016-10-19,exit5_reentry03,-0.0013879471772384466,-0.0013879471772384466,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,2.475625008963401,1.H00852,-0.0013879471772384466,False,
2016-10-20,exit5_reentry03,0.004601703609421248,0.004601703609421248,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,2.4870171015027216,1.H00852,0.0,False,
2016-10-21,exit5_reentry03,-0.005814766477113764,-0.005814766477113764,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,2.472555677832895,1.H00852,-0.005814766477113764,False,
2016-10-24,exit5_reentry03,0.006450808588717605,0.006450808588717605,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,2.488505661235542,1.H00852,0.0,False,
2016-10-25,exit5_reentry03,0.004308971235764236,0.004308971235764236,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,2.499228560549842,1.H00852,0.0,False,
2016-10-26,exit5_reentry03,-0.004284158627720025,-0.004284158627720025,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,2.4885214689495183,1.H00852,-0.004284158627720025,False,
2016-10-27,exit5_reentry03,-0.0024067875923589055,-0.00040760279795482024,0.0,0.002,2.0,1.H20955,1.H00852,1.H20955,,2.482532126354732,1.H20955,-0.00469001519063128,False,
2016-10-28,exit5_reentry03,-0.00320319548102288,-0.0012056066944117205,0.0,0.002,2.0,1.H00016,1.H20955,1.H00016,,2.474580090666098,1.H00016,-0.0012056066944117205,False,
2016-10-31,exit5_reentry03,-0.0014804401932722033,-0.0014804401932722033,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.4709166228384047,1.H00016,-0.0014804401932722033,False,
2016-11-01,exit5_reentry03,0.005780916853412865,0.005780916853412865,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.4852007863867493,1.H00016,0.0,False,
2016-11-02,exit5_reentry03,-0.008276673507544685,-0.008276673507544685,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.464631590877133,1.H00016,-0.008276673507544685,False,
2016-11-03,exit5_reentry03,0.012869771548770448,0.012869771548770448,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.4963508364036042,1.H00016,0.0,False,
2016-11-04,exit5_reentry03,-0.0007505940800678346,-0.0007505940800678346,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.494477090244027,1.H00016,-0.0007505940800678346,False,
2016-11-07,exit5_reentry03,0.0022130526315788934,0.0022130526315788934,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.499997499333005,1.H00016,0.0,False,
2016-11-08,exit5_reentry03,0.002399741876504047,0.002399741876504047,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.50599684802331,1.H00016,0.0,False,
2016-11-09,exit5_reentry03,-0.008104048335937475,-0.008104048335937475,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.485688128437222,1.H00016,-0.008104048335937475,False,
2016-11-10,exit5_reentry03,0.01127678489938444,0.01127678489938444,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.513718698788562,1.H00016,0.0,False,
2016-11-11,exit5_reentry03,0.008289739775708904,0.008289739775708904,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.534556772670853,1.H00016,0.0,False,
2016-11-14,exit5_reentry03,0.0040478045384475525,0.0040478045384475525,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.544816163078223,1.H00016,0.0,False,
2016-11-15,exit5_reentry03,-0.002965007627135474,-0.002965007627135474,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.5372707637450382,1.H00016,-0.002965007627135474,False,
2016-11-16,exit5_reentry03,-0.00041395114714137815,-0.00041395114714137815,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.5362204576017775,1.H00016,-0.0033777314059683095,False,
2016-11-17,exit5_reentry03,0.002931987821483517,0.002931987821483517,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.5436566250960633,1.H00016,-0.0004556470518314315,False,
2016-11-18,exit5_reentry03,-0.004076266483443947,-0.004076266483443947,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.533288002849794,1.H00016,-0.004530056196469623,False,
2016-11-21,exit5_reentry03,0.011877516633830076,0.011877516633830076,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.5633771732419244,1.H00016,0.0,False,
2016-11-22,exit5_reentry03,0.007847250676063178,0.007847250676063178,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.583492636497652,1.H00016,0.0,False,
2016-11-23,exit5_reentry03,0.003115761263737138,0.003115761263737138,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.5915421827796017,1.H00016,0.0,False,
2016-11-24,exit5_reentry03,0.00355999961092901,0.00355999961092901,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.600768071942003,1.H00016,0.0,False,
2016-11-25,exit5_reentry03,0.010642112914950319,0.010642112914950319,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.6284457394292073,1.H00016,0.0,False,
2016-11-28,exit5_reentry03,0.0038392808620959507,0.0038392808620959507,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.6385370808536557,1.H00016,0.0,False,
2016-11-29,exit5_reentry03,0.015998980956626996,0.015998980956626996,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.6807509853635874,1.H00016,0.0,False,
2016-11-30,exit5_reentry03,-0.009080252253607757,-0.009080252253607757,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.6564090901873785,1.H00016,-0.009080252253607757,False,
2016-12-01,exit5_reentry03,0.004915434908444594,0.004915434908444594,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.669466496160395,1.H00016,-0.0042094507340679765,False,
2016-12-02,exit5_reentry03,-0.006084337159782405,-0.006084337159782405,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.653224561961012,1.H00016,-0.010268176176326804,False,
2016-12-05,exit5_reentry03,-0.01707266094094395,-0.01707266094094395,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.6079269586144673,1.H00016,-0.027165532026930506,False,
2016-12-06,exit5_reentry03,-0.002767601980816936,-0.002767601980816936,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.60070925479798,1.H00016,-0.02985795062749974,False,
2016-12-07,exit5_reentry03,0.0034763729411537714,0.0034763729411537714,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.6097502900791683,1.H00016,-0.02648537505798576,False,
2016-12-08,exit5_reentry03,0.0008789609586792313,0.0008789609586792313,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.6120441586960497,1.H00016,-0.02562969370995849,False,
2016-12-09,exit5_reentry03,0.0135813708113115,0.0135813708113115,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.647519298990821,1.H00016,-0.012396409272702247,False,
2016-12-12,exit5_reentry03,-0.010019391346571815,-0.010019391346571815,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.6209927670366304,1.H00016,-0.022291596143478642,False,
2016-12-13,exit5_reentry03,-0.005959632227536815,-0.005959632227536815,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.605372614074058,1.H00016,-0.028118378656235565,False,
2016-12-14,exit5_reentry03,-0.0052890770882986216,-0.0052890770882986216,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.5915925974744782,1.H00016,-0.033258735472223355,False,
2016-12-15,exit5_reentry03,-0.022399762671309387,-0.02142118385516456,0.0,0.001,1.0,cash,1.H00016,cash,,2.5335415383503275,1.H00016,-0.05396747784004707,True,1.H00016
2016-12-16,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.5338484768322056,cash,,False,
2016-12-19,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.5341554524996717,cash,,False,
2016-12-20,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.5344624653572305,cash,,False,
2016-12-21,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.534769515409388,cash,,False,
2016-12-22,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.53507660266065,cash,,False,
2016-12-23,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.5353837271155233,cash,,False,
2016-12-26,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.5356908887785155,cash,,False,
2016-12-27,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.535998087654134,cash,,False,
2016-12-28,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.5363053237468867,cash,,False,
2016-12-29,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.536612597061283,cash,,False,
2016-12-30,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.536919907601832,cash,,False,
2017-01-03,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.537227255373044,cash,,False,
2017-01-04,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.5375346403794294,cash,,False,
2017-01-05,exit5_reentry03,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.5378420626254994,cash,,False,
2017-01-06,exit5_reentry03,-0.0008789711797676514,0.0,0.0001211499702025165,0.001,1.0,1.H20955,cash,1.H20955,,2.5356113725936495,1.H20955,,False,
2017-01-09,exit5_reentry03,0.006283871852918788,0.006283871852918788,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.5515448295278316,1.H20955,0.0,False,
2017-01-10,exit5_reentry03,-0.0029800049084438562,-0.0029800049084438562,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.543941213411724,1.H20955,-0.0029800049084438562,False,
2017-01-11,exit5_reentry03,-0.006833385897840327,-0.006833385897840327,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.5265574813990614,1.H20955,-0.00979302728276732,False,
2017-01-12,exit5_reentry03,-0.0050482101487440145,-0.0050482101487440145,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.5138028882800776,1.H20955,-0.014791800171795488,False,
2017-01-13,exit5_reentry03,0.0017956458183767676,0.0017956458183767676,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.518316787924641,1.H20955,-0.013022715187543388,False,
2017-01-16,exit5_reentry03,0.0056302592112285055,0.0056302592112285055,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.5324955642166453,1.H20955,-0.007465777238454874,False,
2017-01-17,exit5_reentry03,0.0023816739888402605,0.0023816739888402605,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.5385271430287935,1.H20955,-0.005101884297069814,False,
2017-01-18,exit5_reentry03,0.005816697373278501,0.005816697373278501,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.5532929871936454,1.H20955,0.0,False,
2017-01-19,exit5_reentry03,-0.002912393169671623,-0.002912393169671623,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.5458567941375723,1.H20955,-0.002912393169671623,False,
2017-01-20,exit5_reentry03,0.0058144698993569666,0.0058144698993569666,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.5606596018351584,1.H20955,0.0,False,
2017-01-23,exit5_reentry03,0.0020591332110591054,0.0020591332110591054,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.5659323410635144,1.H20955,0.0,False,
2017-01-24,exit5_reentry03,0.005097851462369851,0.005097851462369851,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.579013083000747,1.H20955,0.0,False,
2017-01-25,exit5_reentry03,0.0011769456910384335,0.0011769456910384335,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.5820484413359166,1.H20955,0.0,False,
2017-01-26,exit5_reentry03,0.001706922932471766,0.001706922932471766,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.586455799033186,1.H20955,0.0,False,
2017-02-03,exit5_reentry03,-0.006577310297054995,-0.006577310297054995,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.5694438766733274,1.H20955,-0.006577310297054995,False,
2017-02-06,exit5_reentry03,0.0035642961107538174,0.0035642961107538174,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.578602135489754,1.H20955,-0.0030364576678122424,False,
2017-02-07,exit5_reentry03,4.722024534276059e-05,4.722024534276059e-05,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.5787238977152334,1.H20955,-0.002989380804745423,False,
2017-02-08,exit5_reentry03,0.0023642735002378235,0.0023642735002378235,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.5848207062910316,1.H20955,-0.000632175018326353,False,
2017-02-09,exit5_reentry03,0.00347411489983096,0.00347411489983096,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.5938006704201486,1.H20955,0.0,False,
2017-02-10,exit5_reentry03,0.007150509421403939,0.007150509421403939,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.6123476665512317,1.H20955,0.0,False,
2017-02-13,exit5_reentry03,0.006458019130185733,0.006458019130185733,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.6292182577565155,1.H20955,0.0,False,
2017-02-14,exit5_reentry03,0.001570445521914765,0.001570445521914765,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.633347301795546,1.H20955,0.0,False,
2017-02-15,exit5_reentry03,5.449546283986528e-05,5.449546283986528e-05,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.6334908072755754,1.H20955,0.0,False,
2017-02-16,exit5_reentry03,0.004668190254760507,0.004668190254760507,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.645784443398101,1.H20955,0.0,False,
2017-02-17,exit5_reentry03,-0.007748822760779928,-0.007748822760779928,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.62528272868298,1.H20955,-0.007748822760779928,False,
2017-02-20,exit5_reentry03,0.018383287739533127,0.018383287739533127,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.673544056481986,1.H20955,0.0,False,
2017-02-21,exit5_reentry03,0.00170137044901697,0.00170137044901697,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.6780927453338292,1.H20955,0.0,False,
2017-02-22,exit5_reentry03,0.006173636364374513,0.006173636364374513,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.69462631609359,1.H20955,0.0,False,
2017-02-23,exit5_reentry03,-0.0061494739339285065,-0.0061494739339285065,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.6780557818010946,1.H20955,-0.0061494739339285065,False,
2017-02-24,exit5_reentry03,-0.004161828798576184,-0.0021661611208178,0.0,0.002,2.0,1.H00905,1.H20955,1.H00905,,2.6669101721242012,1.H00905,-0.008302314303397118,False,
2017-02-27,exit5_reentry03,-0.008016057612492578,-0.008016057612492578,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,,2.645532066537111,1.H00905,-0.008016057612492578,False,
2017-02-28,exit5_reentry03,0.004158223844386466,0.004158223844386466,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,,2.6565327810572748,1.H00905,-0.0038911663300083,False,
2017-03-01,exit5_reentry03,0.002583861742777138,0.002583861742777138,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,,2.663396894478682,1.H00905,-0.0013173588230461775,False,
2017-03-02,exit5_reentry03,-0.005103343413311201,-0.005103343413311201,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,,2.6498046654802105,1.H00905,-0.006413979301884809,False,
2017-03-03,exit5_reentry03,0.0028470410447229977,0.0028470410447229977,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,,2.657348768123331,1.H00905,-0.0035851991194942867,False,
2017-03-06,exit5_reentry03,0.009993929718364436,0.009993929718364436,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,,2.683906124949138,1.H00905,0.0,False,
2017-03-07,exit5_reentry03,0.0008994210768562549,0.0008994210768562549,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,,2.6863200866862207,1.H00905,0.0,False,
2017-03-08,exit5_reentry03,-0.004000866268408232,-0.004000866268408232,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,,2.6755724792652504,1.H00905,-0.004000866268408232,False,
2017-03-09,exit5_reentry03,-0.010864679329785631,-0.008882444218222041,0.0,0.002,2.0,0.399606,1.H00905,0.399606,,2.646503242254434,0.399606,-0.012847773015176478,False,
2017-03-10,exit5_reentry03,-0.0020132369090135604,-0.0020132369090135604,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.641175204247303,0.399606,-0.0020132369090135604,False,
2017-03-13,exit5_reentry03,0.010701097866223863,0.010701097866223863,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.669438678589797,0.399606,0.0,False,
2017-03-14,exit5_reentry03,-0.006522357464421313,-0.006522357464421313,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.652027645298682,0.399606,-0.006522357464421313,False,
2017-03-15,exit5_reentry03,5.429846384719106e-05,5.429846384719106e-05,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.6521716463259017,0.399606,-0.006468413154565145,False,
2017-03-16,exit5_reentry03,0.004550951405513537,0.004550951405513537,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.6642415506074117,0.399606,-0.0019468991829889593,False,
2017-03-17,exit5_reentry03,-0.008677407784116409,-0.008677407784116409,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.6411228402374047,0.399606,-0.010607412928979931,False,
2017-03-20,exit5_reentry03,0.0021313401172733393,0.0021313401172733393,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.6467519713014496,0.399606,-0.008498680816422688,False,
2017-03-21,exit5_reentry03,0.0017021282909868152,0.0037095473857582384,0.0,0.002,2.0,1.H00852,0.399606,1.H00852,,2.6512570827110267,1.H00852,-0.004820659689869333,False,
2017-03-22,exit5_reentry03,-0.0054461593437258315,-0.0054461593437258315,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,2.6368179141774006,1.H00852,-0.0054461593437258315,False,
2017-03-23,exit5_reentry03,-0.00018075843132725478,-0.00018075843132725478,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,2.6363412871075385,1.H00852,-0.0056259333358332775,False,
2017-03-24,exit5_reentry03,0.0013187768760405394,0.0013187768760405394,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,2.639818033034327,1.H00852,-0.004314575810582255,False,
2017-03-27,exit5_reentry03,-0.0037842314091329765,-0.0017878070231793775,0.0,0.002,2.0,1.H20955,1.H00852,1.H20955,,2.6298283507193227,1.H20955,-0.006094669204825487,False,
2017-03-28,exit5_reentry03,-0.002727000855261008,-0.002727000855261008,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.6226568065577216,1.H20955,-0.002727000855261008,False,
2017-03-29,exit5_reentry03,-0.00016408362930364628,-0.00016408362930364628,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.6222264715104835,1.H20955,-0.0028906370283671157,False,
2017-03-30,exit5_reentry03,-0.003584562613027975,-0.003584562613027975,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.612826936537815,1.H20955,-0.00646483797197539,False,
2017-03-31,exit5_reentry03,0.006797361864187446,0.006797361864187446,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.6305872667139587,1.H20955,0.0,False,
2017-04-05,exit5_reentry03,0.010326251193675695,0.010326251193675695,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.6577513716169316,1.H20955,0.0,False,
2017-04-06,exit5_reentry03,0.0033005537879398084,0.0033005537879398084,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.666523422973924,1.H20955,0.0,False,
2017-04-07,exit5_reentry03,0.0036315445114627476,0.0036315445114627476,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.676207021475312,1.H20955,0.0,False,
2017-04-10,exit5_reentry03,0.0014321529425276314,0.0014321529425276314,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.680039759235931,1.H20955,0.0,False,
2017-04-11,exit5_reentry03,0.0031085796005989597,0.0031085796005989597,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.688370876160286,1.H20955,0.0,False,
2017-04-12,exit5_reentry03,0.00034143606589953635,0.00034143606589953635,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.689288782935921,1.H20955,0.0,False,
2017-04-13,exit5_reentry03,0.0036685937162523885,0.0036685937162523885,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,2.6991546908661874,1.H20955,0.0,False,
