strategy,window,start,end,cagr,vol,sharpe,maxdd,calmar,final_nav,monthly_win_rate
mix_130_260_390,roll_3y,2018-12-19,2021-12-17,0.34709081826680177,0.14270186462235804,2.1572020063438453,-0.10289019414471623,3.3734100820007646,2.4410161720151455,0.7567567567567568
mix_130_260_390,roll_3y,2019-03-22,2022-03-21,0.3867838590304249,0.14674970063673318,2.301534603613415,-0.1028901941447169,3.759190681343321,2.6652302601822284,0.7297297297297297
mix_130_260_390,roll_3y,2019-06-21,2022-06-21,0.35170913435125994,0.14756541730907574,2.11779498216635,-0.10289019414471645,3.4182959540009836,2.470241027546182,0.7027027027027027
mix_130_260_390,roll_3y,2019-09-20,2022-09-20,0.3047886289905082,0.14505849368227317,1.907999931814495,-0.10289019414471656,2.962270909527282,2.221772426779485,0.6216216216216216
mix_130_260_390,roll_3y,2019-12-19,2022-12-19,0.28743795729441257,0.14318922425357075,1.8374092493551215,-0.10289019414471656,2.7936380107333347,2.134292956692178,0.6486486486486487
mix_130_260_390,roll_3y,2020-03-23,2023-03-22,0.27671397331032854,0.14290622570002157,1.7790095641420125,-0.10289019414471678,2.6894105469479985,2.07860762036888,0.6216216216216216
mix_130_260_390,roll_3y,2020-06-22,2023-06-22,0.2570017177993227,0.14207381568176747,1.6806067532073607,-0.10289019414471612,2.4978251808704637,1.9851971290800488,0.5945945945945946
mix_130_260_390,roll_3y,2020-09-21,2023-09-21,0.2154558953016661,0.13787618958733133,1.4836146303840634,-0.09287047110848623,2.3199612614216445,1.7949138586043198,0.5405405405405406
mix_130_260_390,roll_3y,2020-12-18,2023-12-20,0.226311079215616,0.13749450135203722,1.5547081709512163,-0.09287047110848534,2.4368464649140615,1.8454622890322845,0.5675675675675675
mix_130_260_390,roll_3y,2021-03-23,2024-03-22,0.2660411841917749,0.136297803443478,1.7983202643149596,-0.09287047110848579,2.86464772942738,2.0283044115236404,0.5675675675675675
mix_130_260_390,roll_3y,2021-06-22,2024-06-24,0.25403009080201366,0.13701661598706089,1.7245481039752673,-0.09287047110848501,2.735316056545819,1.9748288633586009,0.5675675675675675
mix_130_260_390,roll_3y,2021-09-21,2024-09-23,0.2355504718149002,0.14080359997562647,1.5761598365873657,-0.0928704711084859,2.536333336133762,1.8886320195103203,0.5405405405405406
mix_130_260_390,roll_3y,2021-12-20,2024-12-20,0.2111155912580649,0.14314399606362396,1.410307229512251,-0.09287047110848634,2.273226233680358,1.7766984463140583,0.5675675675675675
mix_130_260_390,roll_3y,2022-03-22,2025-03-26,0.1982209735205145,0.1427865456194039,1.3430881412584437,-0.09287047110848567,2.134381048729307,1.72394972513488,0.5675675675675675
mix_130_260_390,roll_3y,2022-06-22,2025-06-26,0.2095482169631877,0.14241426549962513,1.4126130031952617,-0.07730294903684731,2.710740270248994,1.773499004683473,0.5675675675675675
mix_130_260_390,roll_3y,2022-09-21,2025-09-25,0.2903796655636772,0.14427349641838969,1.8467536643270699,-0.07730294903684709,3.756385353749769,2.1549680019805475,0.6486486486486487
mix_130_260_390,roll_3y,2022-12-20,2025-12-24,0.3552763548258664,0.1551444870392995,2.0457482953475363,-0.0773029490368472,4.595896524678773,2.49815765497818,0.6756756756756757
mix_130_260_390,roll_3y,2023-03-23,2026-03-27,0.3743636285221392,0.16439883322157428,2.0251400317096864,-0.08442992948363526,4.434015648380954,2.605624879702116,0.7027027027027027
mix_130_260_390,roll_5y,2008-12-15,2013-12-16,0.11894578480111262,0.14788576543825577,0.8344983030120019,-0.13095351397037658,0.9083054069707495,1.754467981353449,0.6065573770491803
mix_130_260_390,roll_5y,2009-03-18,2014-03-19,0.13827376706441075,0.1482032184346736,0.9487134736247627,-0.13095351397037636,1.0558996308849744,1.9113892181979537,0.6229508196721312
mix_130_260_390,roll_5y,2009-06-17,2014-06-18,0.1461045305183446,0.1470993548597474,1.0013902278729152,-0.13095351397037658,1.1156976707886996,1.9780750119770503,0.639344262295082
mix_130_260_390,roll_5y,2009-09-16,2014-09-17,0.13247514685677775,0.1468767546678379,0.9211610126491732,-0.13095351397037658,1.011619641506874,1.863177971938211,0.6229508196721312
mix_130_260_390,roll_5y,2009-12-15,2014-12-16,0.11875460803634796,0.14412565048531006,0.8513178851860418,-0.13095351397037658,0.9068455243072884,1.7529690858578055,0.639344262295082
mix_130_260_390,roll_5y,2010-03-18,2015-03-19,0.13126943244613765,0.14167725307877663,0.9421236489254686,-0.13095351397037636,1.0024124474875318,1.8532766496076083,0.6229508196721312
mix_130_260_390,roll_5y,2010-06-17,2015-06-18,0.13274275906681665,0.13753712675575316,0.9756834757160674,-0.10714581892300057,1.2388981707462716,1.8653813309584582,0.6229508196721312
mix_130_260_390,roll_5y,2010-09-16,2015-09-17,0.11288422285121791,0.1381600219470583,0.8437859143916359,-0.12354277372831113,0.9137258250285609,1.7074394346614519,0.6229508196721312
mix_130_260_390,roll_5y,2010-12-15,2015-12-16,0.09493946370690254,0.1333427973613974,0.7473626591779784,-0.12354277372831135,0.7684744387857789,1.5740967688455716,0.5901639344262295
mix_130_260_390,roll_5y,2011-03-17,2016-03-18,0.09489228881088385,0.13045259072350682,0.7610318304166027,-0.12354277372831113,0.7680925880745244,1.574148222303646,0.5901639344262295
mix_130_260_390,roll_5y,2011-06-16,2016-06-17,0.08723716080792054,0.12687559722079225,0.7234629232630273,-0.1235427737283108,0.7061292067132006,1.5198316252714574,0.5737704918032787
mix_130_260_390,roll_5y,2011-09-15,2016-09-16,0.08230382186710927,0.12695857262166804,0.6872169814038073,-0.12354277372831113,0.6661969727837549,1.4856295713129397,0.5573770491803278
mix_130_260_390,roll_5y,2011-12-14,2016-12-15,0.0742857301205988,0.12578618172890693,0.6332539175728135,-0.12958891446367837,0.5732413951304443,1.4313575638272091,0.5573770491803278
mix_130_260_390,roll_5y,2012-03-16,2017-03-20,0.06906357303073918,0.12345755832852658,0.6039191925804501,-0.12958891446367882,0.5329435262002779,1.3973829385202166,0.5737704918032787
mix_130_260_390,roll_5y,2012-06-15,2017-06-19,0.08484603449146699,0.12299163472427024,0.7251986643814238,-0.12958891446367826,0.6547321955941533,1.503846991521341,0.5901639344262295
mix_130_260_390,roll_5y,2012-09-14,2017-09-18,0.08357399760953954,0.12250418355794977,0.71801125392444,-0.12958891446367848,0.6449162565750474,1.4950329511205713,0.5737704918032787
mix_130_260_390,roll_5y,2012-12-17,2017-12-15,0.11968620890855575,0.12220302508820839,0.9853490213794213,-0.12958891446367848,0.923583698527714,1.7586491395415034,0.6065573770491803
mix_130_260_390,roll_5y,2013-03-20,2018-03-20,0.13775338847088436,0.12225237791186913,1.1169931920330474,-0.12958891446367915,1.0630028736716792,1.906348623412543,0.6065573770491803
mix_130_260_390,roll_5y,2013-06-19,2018-06-19,0.1456165957720328,0.12107589927288943,1.1835368141635991,-0.1295889144636777,1.1236809597077646,1.9731316889362984,0.6229508196721312
mix_130_260_390,roll_5y,2013-09-18,2018-09-18,0.14064881179542987,0.12064103435238988,1.1513117005124465,-0.12958891446367882,1.085346014182802,1.9307259940967505,0.6229508196721312
mix_130_260_390,roll_5y,2013-12-17,2018-12-18,0.10969238343756471,0.12228495891141127,0.9129023343736695,-0.13899225216152,0.7891978274450397,1.6830842053811053,0.5901639344262295
mix_130_260_390,roll_5y,2014-03-20,2019-03-21,0.11136515186347173,0.12019485050870468,0.9392037951400595,-0.16967314406225786,0.6563510830129293,1.6958132960980101,0.6065573770491803
mix_130_260_390,roll_5y,2014-06-19,2019-06-20,0.12243809981055631,0.1197798750735314,1.0248679430334355,-0.1696731440622582,0.7216115460536883,1.7820299640986337,0.639344262295082
mix_130_260_390,roll_5y,2014-09-18,2019-09-19,0.12785105898964577,0.12118376026422763,1.05411676436141,-0.16967314406225809,0.7535138203293589,1.825433647403996,0.6229508196721312
mix_130_260_390,roll_5y,2014-12-17,2019-12-18,0.14056695141998854,0.12046680525966719,1.15281721546728,-0.16967314406225797,0.8284572800066136,1.9307285056493133,0.639344262295082
mix_130_260_390,roll_5y,2015-03-20,2020-03-20,0.1442268408364975,0.12083745802399408,1.1762089989018478,-0.1696731440622583,0.8500275139805049,1.9619177818360842,0.6229508196721312
mix_130_260_390,roll_5y,2015-06-19,2020-06-19,0.16742350258215621,0.12085443425918108,1.342294100964837,-0.1696731440622582,0.9867413226027301,2.169103162183015,0.6557377049180327
mix_130_260_390,roll_5y,2015-09-18,2020-09-18,0.2098023438246741,0.12276805464292626,1.6140692318482532,-0.16967314406225797,1.2365088475503911,2.59263842056999,0.6721311475409836
mix_130_260_390,roll_5y,2015-12-17,2020-12-17,0.2148336909555164,0.125482246557732,1.6149601311922377,-0.16967314406225875,1.2661620207655653,2.647022813517348,0.6885245901639344
mix_130_260_390,roll_5y,2016-03-21,2021-03-22,0.224714281096573,0.1305062429255634,1.6198631574121494,-0.16967314406225786,1.324395102940504,2.756478947672447,0.7049180327868853
mix_130_260_390,roll_5y,2016-06-20,2021-06-21,0.2447667216832834,0.13319068531417644,1.7119497674611786,-0.16967314406225809,1.4425778636686974,2.9897515389103293,0.7213114754098361
mix_130_260_390,roll_5y,2016-09-19,2021-09-20,0.25700293131408203,0.13368769810377673,1.7793209119526983,-0.16967314406225809,1.5146942242066315,3.139680301672076,0.7377049180327869
mix_130_260_390,roll_5y,2016-12-16,2021-12-17,0.3041178943576368,0.13517606589404887,2.0338158672254614,-0.16967314406225797,1.7923749573830445,3.774166545654799,0.7540983606557377
mix_130_260_390,roll_5y,2017-03-21,2022-03-21,0.3088644811655601,0.1386139402924039,2.0119483997951173,-0.16967314406225809,1.8203498430619556,3.8405498071181468,0.7540983606557377
mix_130_260_390,roll_5y,2017-06-20,2022-06-21,0.2998536410853081,0.13835537085437427,1.9664925655997243,-0.1696731440622582,1.7672427934457486,3.7128392343473045,0.7213114754098361
mix_130_260_390,roll_5y,2017-09-19,2022-09-20,0.2670608770670835,0.137906044931426,1.7869087775274801,-0.1696731440622583,1.5739725844243837,3.267371303072004,0.6885245901639344
mix_130_260_390,roll_5y,2017-12-18,2022-12-19,0.23945397329754758,0.13630577356879456,1.6444599547302718,-0.1696731440622582,1.4112662002048166,2.9264658350970554,0.6721311475409836
mix_130_260_390,roll_5y,2018-03-21,2023-03-22,0.22941475653318055,0.13665914404211968,1.5809790721359653,-0.1696731440622582,1.352098222739371,2.809805729246438,0.6557377049180327
mix_130_260_390,roll_5y,2018-06-20,2023-06-22,0.22291461617217267,0.1363630449247728,1.5460166664685475,-0.16967314406225797,1.3137884454500288,2.7377854692941654,0.639344262295082
mix_130_260_390,roll_5y,2018-09-19,2023-09-21,0.2241361970820468,0.1366073504200982,1.5508042020543948,-0.16967314406225842,1.320988058073611,2.7514999751303497,0.6229508196721312
mix_130_260_390,roll_5y,2018-12-19,2023-12-20,0.26733197724978797,0.1353247265089622,1.8199373800770258,-0.10289019414471623,2.5982259968698522,3.2708696677589972,0.639344262295082
mix_130_260_390,roll_5y,2019-03-22,2024-03-22,0.2941805166901712,0.13855980591305297,1.9321089061666643,-0.1028901941447169,2.8591696141266976,3.632488566788542,0.639344262295082
mix_130_260_390,roll_5y,2019-06-21,2024-06-24,0.28640365373212484,0.14112237051549356,1.8597242412421933,-0.10289019414471645,2.7835855118447363,3.5319072844783888,0.639344262295082
mix_130_260_390,roll_5y,2019-09-20,2024-09-23,0.2844588458734447,0.14376504526314685,1.8175888800961948,-0.10289019414471656,2.7646837314093236,3.5052354382326754,0.6229508196721312
mix_130_260_390,roll_5y,2019-12-19,2024-12-20,0.28080282638074516,0.14800996295431335,1.7485022722662413,-0.10289019414471656,2.729150515410554,3.45085220647034,0.639344262295082
mix_130_260_390,roll_5y,2020-03-23,2025-03-26,0.2833237443168801,0.14951043341149545,1.7465267722197952,-0.10289019414471678,2.753651566818705,3.487360321409547,0.6229508196721312
mix_130_260_390,roll_5y,2020-06-22,2025-06-26,0.27657040606051786,0.14862167645664717,1.7213903881561232,-0.10289019414471612,2.688015202610258,3.398698317460489,0.6229508196721312
mix_130_260_390,roll_5y,2020-09-21,2025-09-25,0.2800426855510352,0.14601851204752225,1.7680589713678083,-0.09287047110848623,3.0154114888025556,3.445268937334522,0.6229508196721312
mix_130_260_390,roll_5y,2020-12-18,2025-12-24,0.30362357520344174,0.14956832818486024,1.853992319785099,-0.09287047110848534,3.269323086008341,3.7807140302960547,0.6557377049180327
mix_130_260_390,roll_5y,2021-03-23,2026-03-27,0.3177381022856667,0.15237690149895008,1.8916228582323051,-0.09287047110848579,3.421303870791221,3.9845180341518818,0.639344262295082
mix_signal_top3_130_260_390,roll_3y,2008-12-15,2011-12-13,0.14613015410433916,0.17243812671787237,0.8754885439605954,-0.11631759796998298,1.2563030586485258,1.504027713105958,0.6216216216216216
mix_signal_top3_130_260_390,roll_3y,2009-03-18,2012-03-15,0.21072045717722054,0.17171685512450371,1.1971714289445157,-0.11631759796998264,1.8115956730089962,1.772174148530483,0.6486486486486487
mix_signal_top3_130_260_390,roll_3y,2009-06-17,2012-06-14,0.22614772084258128,0.17064201460427356,1.2777115950903077,-0.11631759796998276,1.944226194397013,1.840609837978068,0.6486486486486487
mix_signal_top3_130_260_390,roll_3y,2009-09-16,2012-09-13,0.2557281626430934,0.16887879171496362,1.4301467988205452,-0.11631759796998242,2.198533730975841,1.9767070408909515,0.7027027027027027
mix_signal_top3_130_260_390,roll_3y,2009-12-15,2012-12-14,0.19701138419983488,0.16174127281685088,1.1924086846162865,-0.11631759796998264,1.6937366970961383,1.7144881047643423,0.6756756756756757
mix_signal_top3_130_260_390,roll_3y,2010-03-18,2013-03-19,0.18739549541290068,0.15446160402054218,1.1908994347471176,-0.10585409436234738,1.7703188198977953,1.675102859143099,0.6756756756756757
mix_signal_top3_130_260_390,roll_3y,2010-06-17,2013-06-18,0.19365956107226823,0.15029908378124876,1.254731676716449,-0.1058540943623476,1.8294952334045296,1.7017844548558347,0.6486486486486487
mix_signal_top3_130_260_390,roll_3y,2010-09-16,2013-09-17,0.1917225559204807,0.14828473877355292,1.2588299661557178,-0.11025700679632866,1.7388695874416273,1.693503791974647,0.6486486486486487
mix_signal_top3_130_260_390,roll_3y,2010-12-15,2013-12-16,0.14990659660870165,0.14354506100751194,1.0463199295079388,-0.11025700679632855,1.359610613097955,1.5212314744772857,0.6216216216216216
mix_signal_top3_130_260_390,roll_3y,2011-03-17,2014-03-19,0.154524242784851,0.1439916403482938,1.0722984447783621,-0.11025700679632833,1.4014913634495365,1.5402583901259552,0.6216216216216216
mix_signal_top3_130_260_390,roll_3y,2011-06-16,2014-06-18,0.1460452697993304,0.14064905469689687,1.0418384662986655,-0.11025700679632855,1.324589466401092,1.506503037301085,0.6486486486486487
mix_signal_top3_130_260_390,roll_3y,2011-09-15,2014-09-17,0.12286885231183264,0.1379020149271048,0.9112808160670196,-0.11025700679632877,1.1143858869559282,1.416762783366638,0.6216216216216216
mix_signal_top3_130_260_390,roll_3y,2011-12-14,2014-12-16,0.136208756291885,0.13432900795118244,1.0200563814723669,-0.11025700679632866,1.2353750591424588,1.467966101328677,0.6486486486486487
mix_signal_top3_130_260_390,roll_3y,2012-03-16,2015-03-19,0.10878228005990476,0.13256009245929876,0.8470724518749807,-0.110257006796328,0.986624643827422,1.364002261713049,0.6486486486486487
mix_signal_top3_130_260_390,roll_3y,2012-06-15,2015-06-18,0.10529710647770552,0.13269032260294528,0.8225927509962632,-0.11025700679632877,0.9550151009650989,1.3511542675893045,0.6486486486486487
mix_signal_top3_130_260_390,roll_3y,2012-09-14,2015-09-17,0.044556301837043844,0.13238936442953353,0.3962780690500708,-0.11025700679632888,0.4041131092861065,1.1400192477579496,0.6216216216216216
mix_signal_top3_130_260_390,roll_3y,2012-12-17,2015-12-16,0.07589901690029688,0.13066636968012496,0.624507671456407,-0.11025700679632866,0.6883827078718063,1.2449798061606958,0.5945945945945946
mix_signal_top3_130_260_390,roll_3y,2013-03-20,2016-03-18,0.07244376872837588,0.13069774309119855,0.5998143767898579,-0.11025700679632822,0.6570445800528335,1.2330425366725029,0.5945945945945946
mix_signal_top3_130_260_390,roll_3y,2013-06-19,2016-06-17,0.05743993314025486,0.12698531735067603,0.50276128895131,-0.10827525055095522,0.5304991939337343,1.1820909878178147,0.5945945945945946
mix_signal_top3_130_260_390,roll_3y,2013-09-18,2016-09-16,0.06641370629755738,0.12810900654352006,0.5653176661120848,-0.10827525055095533,0.6133784586931293,1.212392821044958,0.5945945945945946
mix_signal_top3_130_260_390,roll_3y,2013-12-17,2016-12-15,0.0031996473604256614,0.12846497933788753,0.08917244815272815,-0.17061920948175546,0.018753148430029527,1.0096142349950263,0.5405405405405406
mix_signal_top3_130_260_390,roll_3y,2014-03-20,2017-03-20,0.031169507734959412,0.12309088786752238,0.3110786007821497,-0.17321201383305695,0.1799500337488185,1.0964764554317712,0.5675675675675675
mix_signal_top3_130_260_390,roll_3y,2014-06-19,2017-06-19,0.04700496909769836,0.12338694698490402,0.4341906592116296,-0.17321201383305695,0.2713724530851659,1.147783250197194,0.6216216216216216
mix_signal_top3_130_260_390,roll_3y,2014-09-18,2017-09-18,0.06516627451785229,0.12284500987687716,0.5756121834011915,-0.17321201383305784,0.3762226018609754,1.2085677134777555,0.5945945945945946
mix_signal_top3_130_260_390,roll_3y,2014-12-17,2017-12-15,0.11684285996202481,0.12190329856494708,0.9662633453221184,-0.1732120138330573,0.6745655649188319,1.392343125109998,0.6486486486486487
mix_signal_top3_130_260_390,roll_3y,2015-03-20,2018-03-20,0.13149907209760991,0.12169355560255603,1.076580760338923,-0.17321201383305784,0.7591798581843696,1.4487696208946887,0.6216216216216216
mix_signal_top3_130_260_390,roll_3y,2015-06-19,2018-06-19,0.15349880192989618,0.12339894012188085,1.219437923290174,-0.1732120138330574,0.886190273602148,1.5349487933247632,0.6216216216216216
mix_signal_top3_130_260_390,roll_3y,2015-09-18,2018-09-18,0.17991387113141832,0.12255980618508888,1.411821213592626,-0.17321201383305795,1.0386916423985442,1.642858273020024,0.6216216216216216
mix_signal_top3_130_260_390,roll_3y,2015-12-17,2018-12-18,0.11788984496703248,0.1288411352246112,0.930541665021021,-0.1732120138330573,0.6806100937124105,1.3975349239207562,0.5945945945945946
mix_signal_top3_130_260_390,roll_3y,2016-03-21,2019-03-21,0.1430271801959302,0.12835266673369922,1.1052211964002254,-0.1732120138330573,0.8257347572540816,1.4929678663165353,0.6756756756756757
mix_signal_top3_130_260_390,roll_3y,2016-06-20,2019-06-20,0.16386915512764788,0.13201108237416753,1.215029720650821,-0.17321201383305762,0.9460611391862551,1.5760759760294005,0.6756756756756757
mix_signal_top3_130_260_390,roll_3y,2016-09-19,2019-09-19,0.16392500889164108,0.1317830168939931,1.217228037986615,-0.169267551469522,0.9684372903636945,1.5763027379625998,0.6756756756756757
mix_signal_top3_130_260_390,roll_3y,2016-12-16,2019-12-18,0.2370687172619641,0.12843828097906032,1.723070823891594,-0.16926755146952244,1.4005561916847935,1.8945133707167325,0.7297297297297297
mix_signal_top3_130_260_390,roll_3y,2017-03-21,2020-03-20,0.25509836753825677,0.13010260239359422,1.810940961922344,-0.16926755146952255,1.5070718830843872,1.9761989780371312,0.7297297297297297
mix_signal_top3_130_260_390,roll_3y,2017-06-20,2020-06-19,0.25396816442958103,0.1304089803614335,1.800071972759401,-0.16926755146952266,1.5003948614174234,1.9708687895994133,0.7297297297297297
mix_signal_top3_130_260_390,roll_3y,2017-09-19,2020-09-18,0.2740685337907893,0.1353400226337599,1.8569238089447464,-0.169267551469522,1.6191439612106495,2.067104193580495,0.7297297297297297
mix_signal_top3_130_260_390,roll_3y,2017-12-18,2020-12-17,0.22595454572806095,0.14498556775365723,1.4772208474244732,-0.1692675514695221,1.3348958129682982,1.8417956066769516,0.6756756756756757
mix_signal_top3_130_260_390,roll_3y,2018-03-21,2021-03-22,0.2060868436931791,0.15124227839903304,1.3164969809171223,-0.16926755146952233,1.217521266799244,1.7555542045011265,0.6486486486486487
mix_signal_top3_130_260_390,roll_3y,2018-06-20,2021-06-21,0.23572475728301412,0.15159095084125768,1.4743480063730023,-0.16926755146952233,1.3926163357154595,1.8883384145943165,0.7027027027027027
mix_signal_top3_130_260_390,roll_3y,2018-09-19,2021-09-20,0.26240893205107607,0.15538113789657476,1.579839310216839,-0.16926755146952255,1.5502612861882397,2.0134762645313287,0.7027027027027027
mix_signal_top3_130_260_390,roll_3y,2018-12-19,2021-12-17,0.3484488251866744,0.15539385636084918,1.9996621569651696,-0.1377858242742379,2.528916360025177,2.448394187330152,0.7297297297297297
mix_signal_top3_130_260_390,roll_3y,2019-03-22,2022-03-21,0.4133156622479608,0.16232788382190164,2.2122170060900763,-0.13778582427423847,2.9996965538728326,2.821038518603646,0.7297297297297297
mix_signal_top3_130_260_390,roll_3y,2019-06-21,2022-06-21,0.3504116651072444,0.16915131504681283,1.862076581256724,-0.1377858242742388,2.543161946832867,2.4631328804525285,0.7297297297297297
mix_signal_top3_130_260_390,roll_3y,2019-09-20,2022-09-20,0.30550027850988704,0.16647843612821936,1.685838810794523,-0.13778582427423836,2.217211241570415,2.225410595444431,0.6486486486486487
mix_signal_top3_130_260_390,roll_3y,2019-12-19,2022-12-19,0.28654447081264367,0.1653255989420452,1.6078486987558227,-0.14365965747120168,1.9946063902462317,2.129851407282708,0.6756756756756757
mix_signal_top3_130_260_390,roll_3y,2020-03-23,2023-03-22,0.23644461988637633,0.16646006258575796,1.3568022350742865,-0.14365965747120069,1.6458665156832646,1.8883494958146259,0.6216216216216216
mix_signal_top3_130_260_390,roll_3y,2020-06-22,2023-06-22,0.23048259889712597,0.16633143130955416,1.3298083656330955,-0.14365965747120124,1.6043655049318888,1.8622649497771422,0.6486486486486487
mix_signal_top3_130_260_390,roll_3y,2020-09-21,2023-09-21,0.17282635051294282,0.1640489863680364,1.0533886381553197,-0.14365965747120069,1.2030263301135125,1.6127200343975392,0.5945945945945946
mix_signal_top3_130_260_390,roll_3y,2020-12-18,2023-12-20,0.18931276993835366,0.162025174823147,1.1526715991968441,-0.14831460772583227,1.276427000962095,1.683239573113596,0.6486486486486487
mix_signal_top3_130_260_390,roll_3y,2021-03-23,2024-03-22,0.22241929765969193,0.1619928378174979,1.3203687873228698,-0.1483146077258316,1.4996452545716012,1.8259189455729703,0.6756756756756757
mix_signal_top3_130_260_390,roll_3y,2021-06-22,2024-06-24,0.175852622143851,0.17026328541662597,1.0387526313930366,-0.14831460772583205,1.1856729747680992,1.6273915674307116,0.6216216216216216
mix_signal_top3_130_260_390,roll_3y,2021-09-21,2024-09-23,0.1664869811577243,0.16976803875665628,0.9941021690903719,-0.14831460772583216,1.1225258503564586,1.5887357912303346,0.6216216216216216
mix_signal_top3_130_260_390,roll_3y,2021-12-20,2024-12-20,0.15469731700168543,0.16961372121364518,0.9332370754295471,-0.14831460772583172,1.0430349334682698,1.5397394151953174,0.6486486486486487
mix_signal_top3_130_260_390,roll_3y,2022-03-22,2025-03-26,0.12045754979843193,0.1676966628440435,0.7648826818293768,-0.14831460772583227,0.8121758985541353,1.4085133908137906,0.6486486486486487
mix_signal_top3_130_260_390,roll_3y,2022-06-22,2025-06-26,0.1653271345907663,0.15754220990206652,1.0539691321638194,-0.1483146077258325,1.1147056727978029,1.5853193322226236,0.6486486486486487
mix_signal_top3_130_260_390,roll_3y,2022-09-21,2025-09-25,0.2199642465149121,0.1607938260580713,1.3221456524269743,-0.14831460772583138,1.483092258326499,1.8198937448785866,0.7297297297297297
mix_signal_top3_130_260_390,roll_3y,2022-12-20,2025-12-24,0.29721794258953826,0.1686372829909751,1.6341528974150663,-0.14831460772583172,2.003969448100238,2.1895448449037076,0.7837837837837838
mix_signal_top3_130_260_390,roll_3y,2023-03-23,2026-03-27,0.3254473957929349,0.17641811461553192,1.6923621555330042,-0.14831460772583194,2.194304396466079,2.3362067915713136,0.7837837837837838
mix_signal_top3_130_260_390,roll_5y,2008-12-15,2013-12-16,0.15761167767934614,0.15840805375245207,1.0038984216692326,-0.11631759796998298,1.3550114551026025,2.0794333992503113,0.639344262295082
mix_signal_top3_130_260_390,roll_5y,2009-03-18,2014-03-19,0.17269209283623654,0.15867778702346994,1.084136069808053,-0.11631759796998264,1.4846600673511339,2.2185133462863047,0.639344262295082
mix_signal_top3_130_260_390,roll_5y,2009-06-17,2014-06-18,0.18978900116612119,0.15782570386854372,1.180958270254755,-0.11631759796998276,1.631644776700931,2.3850897074496715,0.639344262295082
mix_signal_top3_130_260_390,roll_5y,2009-09-16,2014-09-17,0.18466102479013946,0.15575574395628647,1.166786717300161,-0.11631759796998242,1.5875587874312374,2.334111613713162,0.6557377049180327
mix_signal_top3_130_260_390,roll_5y,2009-12-15,2014-12-16,0.15632211743873214,0.15129377620991818,1.036472701339861,-0.11631759796998264,1.3439249104772024,2.06787217078974,0.6557377049180327
mix_signal_top3_130_260_390,roll_5y,2010-03-18,2015-03-19,0.16234531394241158,0.14692444533770654,1.0982177204624513,-0.11025700679632844,1.4724262762030438,2.122315783089725,0.6557377049180327
mix_signal_top3_130_260_390,roll_5y,2010-06-17,2015-06-18,0.1511729359770837,0.14328857201886103,1.0549202942405767,-0.11025700679632844,1.371095954530463,2.022219990907254,0.6557377049180327
mix_signal_top3_130_260_390,roll_5y,2010-09-16,2015-09-17,0.13062145739429232,0.14244117472476897,0.9337767793946122,-0.11025700679632866,1.1846998316903499,1.8479728996830584,0.6557377049180327
mix_signal_top3_130_260_390,roll_5y,2010-12-15,2015-12-16,0.10759458366992458,0.13770337212814837,0.8115396014844338,-0.11025700679632855,0.9758525720608205,1.6672289681741324,0.6229508196721312
mix_signal_top3_130_260_390,roll_5y,2011-03-17,2016-03-18,0.10299036239400072,0.13585201074998202,0.7904259005352356,-0.11025700679632833,0.9340935817734389,1.6332872050097578,0.6065573770491803
mix_signal_top3_130_260_390,roll_5y,2011-06-16,2016-06-17,0.09328826946847979,0.13296587506445798,0.7381020525322137,-0.11025700679632855,0.8460983313360381,1.5626403300652274,0.6229508196721312
mix_signal_top3_130_260_390,roll_5y,2011-09-15,2016-09-16,0.08722138812422653,0.1324372976461747,0.6984565291466068,-0.11025700679632877,0.7910734261573545,1.5197212809128833,0.5901639344262295
mix_signal_top3_130_260_390,roll_5y,2011-12-14,2016-12-15,0.06891013654461164,0.13108100702558892,0.5745939567174223,-0.17061920948175513,0.40388263873641045,1.3958689340050041,0.5901639344262295
mix_signal_top3_130_260_390,roll_5y,2012-03-16,2017-03-20,0.0652575399981119,0.12877086730712495,0.5564781141429771,-0.17321201383305707,0.3767495022660932,1.3726346546027663,0.6065573770491803
mix_signal_top3_130_260_390,roll_5y,2012-06-15,2017-06-19,0.08245516114408247,0.12875452838196577,0.681225575928105,-0.17321201383305762,0.47603603999173555,1.4873146714437335,0.6229508196721312
mix_signal_top3_130_260_390,roll_5y,2012-09-14,2017-09-18,0.07356108447444032,0.12722330155712522,0.6229008744362491,-0.1732120138330573,0.4246881197590538,1.4270865017588714,0.6065573770491803
mix_signal_top3_130_260_390,roll_5y,2012-12-17,2017-12-15,0.10938589716828129,0.1269093216686356,0.8807017631195951,-0.1732120138330574,0.6315144934098391,1.6793278370403901,0.6229508196721312
mix_signal_top3_130_260_390,roll_5y,2013-03-20,2018-03-20,0.1291738019348765,0.1271109728789851,1.0195331585009175,-0.17321201383305773,0.7457554419947717,1.8355569126415263,0.639344262295082
mix_signal_top3_130_260_390,roll_5y,2013-06-19,2018-06-19,0.1277444410746833,0.12692923772358627,1.0107475659849074,-0.17321201383305695,0.7375033535364606,1.823970201410295,0.639344262295082
mix_signal_top3_130_260_390,roll_5y,2013-09-18,2018-09-18,0.12385128480216223,0.12691697439143476,0.9835454946412368,-0.1732120138330565,0.7150271049993758,1.7927078645753523,0.639344262295082
