version,candidate,name,lbs,abs_threshold,rebalance_threshold,min_turnover,commission,official_weight,ema_weight,ema_half_life,ema_abs_threshold,target_vol,vol_window,max_lev,volreg_enabled,volreg_enter,volreg_exit,year,return,vol_lb,volreg_short_window,volreg_long_window,ema_vol_halflife_days
V7.5,mt0.05_fee0.0005,mt0.05_fee0.0005,"(130, 260, 390)",0.04,1.05,0.05,0.0005,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2021,0.37940177265807384,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.0005,mt0.05_fee0.0005,"(130, 260, 390)",0.04,1.05,0.05,0.0005,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2022,0.07176658967776595,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.0005,mt0.05_fee0.0005,"(130, 260, 390)",0.04,1.05,0.05,0.0005,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2023,0.20108316916748503,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.0005,mt0.05_fee0.0005,"(130, 260, 390)",0.04,1.05,0.05,0.0005,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2024,0.3689433914707383,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.0005,mt0.05_fee0.0005,"(130, 260, 390)",0.04,1.05,0.05,0.0005,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2025,0.35168693349093605,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.0005,mt0.05_fee0.0005,"(130, 260, 390)",0.04,1.05,0.05,0.0005,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2026,0.22927610275345778,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.001,mt0.05_fee0.001,"(130, 260, 390)",0.04,1.05,0.05,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2008,0.027100942044393284,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.001,mt0.05_fee0.001,"(130, 260, 390)",0.04,1.05,0.05,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2009,0.1479149549767873,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.001,mt0.05_fee0.001,"(130, 260, 390)",0.04,1.05,0.05,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2010,0.2021702313245326,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.001,mt0.05_fee0.001,"(130, 260, 390)",0.04,1.05,0.05,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2011,-0.008737758040196275,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.001,mt0.05_fee0.001,"(130, 260, 390)",0.04,1.05,0.05,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2012,0.07410672212253133,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.001,mt0.05_fee0.001,"(130, 260, 390)",0.04,1.05,0.05,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2013,0.16909072718118967,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.001,mt0.05_fee0.001,"(130, 260, 390)",0.04,1.05,0.05,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2014,0.028153438206086845,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.001,mt0.05_fee0.001,"(130, 260, 390)",0.04,1.05,0.05,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2015,-0.022719774507428236,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.001,mt0.05_fee0.001,"(130, 260, 390)",0.04,1.05,0.05,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2016,0.0722378978892626,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.001,mt0.05_fee0.001,"(130, 260, 390)",0.04,1.05,0.05,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2017,0.8185001711656554,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.001,mt0.05_fee0.001,"(130, 260, 390)",0.04,1.05,0.05,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2018,-0.004009861629857281,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.001,mt0.05_fee0.001,"(130, 260, 390)",0.04,1.05,0.05,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2019,0.19307666224683073,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.001,mt0.05_fee0.001,"(130, 260, 390)",0.04,1.05,0.05,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2020,0.5310493650933164,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.001,mt0.05_fee0.001,"(130, 260, 390)",0.04,1.05,0.05,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2021,0.3726148857393292,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.001,mt0.05_fee0.001,"(130, 260, 390)",0.04,1.05,0.05,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2022,0.06540044000833345,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.001,mt0.05_fee0.001,"(130, 260, 390)",0.04,1.05,0.05,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2023,0.18871604021285227,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.001,mt0.05_fee0.001,"(130, 260, 390)",0.04,1.05,0.05,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2024,0.3606085554458882,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.001,mt0.05_fee0.001,"(130, 260, 390)",0.04,1.05,0.05,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2025,0.34277402319319217,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.001,mt0.05_fee0.001,"(130, 260, 390)",0.04,1.05,0.05,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2026,0.22641773799256382,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.002,mt0.05_fee0.002,"(130, 260, 390)",0.04,1.05,0.05,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2008,0.026531033679446203,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.002,mt0.05_fee0.002,"(130, 260, 390)",0.04,1.05,0.05,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2009,0.13322963981890457,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.002,mt0.05_fee0.002,"(130, 260, 390)",0.04,1.05,0.05,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2010,0.182883449000814,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.002,mt0.05_fee0.002,"(130, 260, 390)",0.04,1.05,0.05,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2011,-0.024921649307895866,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.002,mt0.05_fee0.002,"(130, 260, 390)",0.04,1.05,0.05,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2012,0.058269956704747106,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.002,mt0.05_fee0.002,"(130, 260, 390)",0.04,1.05,0.05,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2013,0.15626525253287382,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.002,mt0.05_fee0.002,"(130, 260, 390)",0.04,1.05,0.05,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2014,0.012699919845622354,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.002,mt0.05_fee0.002,"(130, 260, 390)",0.04,1.05,0.05,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2015,-0.03817294094092871,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.002,mt0.05_fee0.002,"(130, 260, 390)",0.04,1.05,0.05,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2016,0.0468271384835639,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.002,mt0.05_fee0.002,"(130, 260, 390)",0.04,1.05,0.05,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2017,0.8000416760134788,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.002,mt0.05_fee0.002,"(130, 260, 390)",0.04,1.05,0.05,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2018,-0.017963677908788056,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.002,mt0.05_fee0.002,"(130, 260, 390)",0.04,1.05,0.05,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2019,0.1740208993412562,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.002,mt0.05_fee0.002,"(130, 260, 390)",0.04,1.05,0.05,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2020,0.5105517943230884,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.002,mt0.05_fee0.002,"(130, 260, 390)",0.04,1.05,0.05,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2021,0.35913372364257934,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.002,mt0.05_fee0.002,"(130, 260, 390)",0.04,1.05,0.05,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2022,0.0527794054834545,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.002,mt0.05_fee0.002,"(130, 260, 390)",0.04,1.05,0.05,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2023,0.16430606597722752,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.002,mt0.05_fee0.002,"(130, 260, 390)",0.04,1.05,0.05,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2024,0.34406140128432083,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.002,mt0.05_fee0.002,"(130, 260, 390)",0.04,1.05,0.05,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2025,0.32508457326544904,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.002,mt0.05_fee0.002,"(130, 260, 390)",0.04,1.05,0.05,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2026,0.22071520927317168,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.003,mt0.05_fee0.003,"(130, 260, 390)",0.04,1.05,0.05,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2008,0.025959960485613998,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.003,mt0.05_fee0.003,"(130, 260, 390)",0.04,1.05,0.05,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2009,0.11871436790697887,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.003,mt0.05_fee0.003,"(130, 260, 390)",0.04,1.05,0.05,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2010,0.16387306331509044,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.003,mt0.05_fee0.003,"(130, 260, 390)",0.04,1.05,0.05,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2011,-0.0408533661975371,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.003,mt0.05_fee0.003,"(130, 260, 390)",0.04,1.05,0.05,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2012,0.04265003815190793,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.003,mt0.05_fee0.003,"(130, 260, 390)",0.04,1.05,0.05,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2013,0.14356906215811138,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.003,mt0.05_fee0.003,"(130, 260, 390)",0.04,1.05,0.05,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2014,-0.002532747479259023,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.003,mt0.05_fee0.003,"(130, 260, 390)",0.04,1.05,0.05,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2015,-0.05339039607221718,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.003,mt0.05_fee0.003,"(130, 260, 390)",0.04,1.05,0.05,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2016,0.02200042864169771,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.003,mt0.05_fee0.003,"(130, 260, 390)",0.04,1.05,0.05,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2017,0.7816254316304441,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.003,mt0.05_fee0.003,"(130, 260, 390)",0.04,1.05,0.05,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2018,-0.03173545637064201,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.003,mt0.05_fee0.003,"(130, 260, 390)",0.04,1.05,0.05,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2019,0.1552289111182168,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.003,mt0.05_fee0.003,"(130, 260, 390)",0.04,1.05,0.05,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2020,0.4902733157450998,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.003,mt0.05_fee0.003,"(130, 260, 390)",0.04,1.05,0.05,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2021,0.34577593039138166,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.003,mt0.05_fee0.003,"(130, 260, 390)",0.04,1.05,0.05,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2022,0.04030571874060307,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.003,mt0.05_fee0.003,"(130, 260, 390)",0.04,1.05,0.05,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2023,0.140331794446394,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.003,mt0.05_fee0.003,"(130, 260, 390)",0.04,1.05,0.05,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2024,0.32771743723352675,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.003,mt0.05_fee0.003,"(130, 260, 390)",0.04,1.05,0.05,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2025,0.3075532585960976,20.0,10.0,250.0,126.0
V7.5,mt0.05_fee0.003,mt0.05_fee0.003,"(130, 260, 390)",0.04,1.05,0.05,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2026,0.21503142628440575,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.0005,mt0.08_fee0.0005,"(130, 260, 390)",0.04,1.05,0.08,0.0005,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2008,0.027383930658859912,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.0005,mt0.08_fee0.0005,"(130, 260, 390)",0.04,1.05,0.08,0.0005,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2009,0.15305224514222782,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.0005,mt0.08_fee0.0005,"(130, 260, 390)",0.04,1.05,0.08,0.0005,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2010,0.21079907798154784,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.0005,mt0.08_fee0.0005,"(130, 260, 390)",0.04,1.05,0.08,0.0005,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2011,0.002407111107583626,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.0005,mt0.08_fee0.0005,"(130, 260, 390)",0.04,1.05,0.08,0.0005,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2012,0.08282390115035354,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.0005,mt0.08_fee0.0005,"(130, 260, 390)",0.04,1.05,0.08,0.0005,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2013,0.17552233529185646,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.0005,mt0.08_fee0.0005,"(130, 260, 390)",0.04,1.05,0.08,0.0005,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2014,0.03801292707164605,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.0005,mt0.08_fee0.0005,"(130, 260, 390)",0.04,1.05,0.08,0.0005,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2015,-0.014080046619478814,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.0005,mt0.08_fee0.0005,"(130, 260, 390)",0.04,1.05,0.08,0.0005,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2016,0.0839325197931926,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.0005,mt0.08_fee0.0005,"(130, 260, 390)",0.04,1.05,0.08,0.0005,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2017,0.8152245141679084,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.0005,mt0.08_fee0.0005,"(130, 260, 390)",0.04,1.05,0.08,0.0005,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2018,-0.01026473193535915,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.0005,mt0.08_fee0.0005,"(130, 260, 390)",0.04,1.05,0.08,0.0005,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2019,0.20795323910498698,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.0005,mt0.08_fee0.0005,"(130, 260, 390)",0.04,1.05,0.08,0.0005,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2020,0.5396068378076027,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.0005,mt0.08_fee0.0005,"(130, 260, 390)",0.04,1.05,0.08,0.0005,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2021,0.34617126232061146,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.0005,mt0.08_fee0.0005,"(130, 260, 390)",0.04,1.05,0.08,0.0005,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2022,0.0740090258168089,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.0005,mt0.08_fee0.0005,"(130, 260, 390)",0.04,1.05,0.08,0.0005,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2023,0.20094675260742423,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.0005,mt0.08_fee0.0005,"(130, 260, 390)",0.04,1.05,0.08,0.0005,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2024,0.3676750330283223,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.0005,mt0.08_fee0.0005,"(130, 260, 390)",0.04,1.05,0.08,0.0005,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2025,0.34449798455273517,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.0005,mt0.08_fee0.0005,"(130, 260, 390)",0.04,1.05,0.08,0.0005,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2026,0.21139019511515156,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.001,mt0.08_fee0.001,"(130, 260, 390)",0.04,1.05,0.08,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2008,0.027098847376680446,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.001,mt0.08_fee0.001,"(130, 260, 390)",0.04,1.05,0.08,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2009,0.14564931696098493,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.001,mt0.08_fee0.001,"(130, 260, 390)",0.04,1.05,0.08,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2010,0.2011277449163651,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.001,mt0.08_fee0.001,"(130, 260, 390)",0.04,1.05,0.08,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2011,-0.005720811151085248,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.001,mt0.08_fee0.001,"(130, 260, 390)",0.04,1.05,0.08,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2012,0.07493268463068925,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.001,mt0.08_fee0.001,"(130, 260, 390)",0.04,1.05,0.08,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2013,0.16905905853150482,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.001,mt0.08_fee0.001,"(130, 260, 390)",0.04,1.05,0.08,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2014,0.030364184251468584,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.001,mt0.08_fee0.001,"(130, 260, 390)",0.04,1.05,0.08,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2015,-0.02181171804183668,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.001,mt0.08_fee0.001,"(130, 260, 390)",0.04,1.05,0.08,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2016,0.07102785664575251,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.001,mt0.08_fee0.001,"(130, 260, 390)",0.04,1.05,0.08,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2017,0.8060329457518303,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.001,mt0.08_fee0.001,"(130, 260, 390)",0.04,1.05,0.08,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2018,-0.01713456979966832,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.001,mt0.08_fee0.001,"(130, 260, 390)",0.04,1.05,0.08,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2019,0.19840211499519556,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.001,mt0.08_fee0.001,"(130, 260, 390)",0.04,1.05,0.08,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2020,0.5268284522144226,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.001,mt0.08_fee0.001,"(130, 260, 390)",0.04,1.05,0.08,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2021,0.33978262240052226,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.001,mt0.08_fee0.001,"(130, 260, 390)",0.04,1.05,0.08,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2022,0.06767221315297234,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.001,mt0.08_fee0.001,"(130, 260, 390)",0.04,1.05,0.08,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2023,0.18868706633275978,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.001,mt0.08_fee0.001,"(130, 260, 390)",0.04,1.05,0.08,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2024,0.3594380312924903,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.001,mt0.08_fee0.001,"(130, 260, 390)",0.04,1.05,0.08,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2025,0.3357396320337187,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.001,mt0.08_fee0.001,"(130, 260, 390)",0.04,1.05,0.08,0.001,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2026,0.20866958537745317,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.002,mt0.08_fee0.002,"(130, 260, 390)",0.04,1.05,0.08,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2008,0.026527801856922162,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.002,mt0.08_fee0.002,"(130, 260, 390)",0.04,1.05,0.08,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2009,0.13097197169961872,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.002,mt0.08_fee0.002,"(130, 260, 390)",0.04,1.05,0.08,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2010,0.18198935971918462,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.002,mt0.08_fee0.002,"(130, 260, 390)",0.04,1.05,0.08,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2011,-0.021791863159885128,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.002,mt0.08_fee0.002,"(130, 260, 390)",0.04,1.05,0.08,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2012,0.059308878098448314,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.002,mt0.08_fee0.002,"(130, 260, 390)",0.04,1.05,0.08,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2013,0.15623192075545744,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.002,mt0.08_fee0.002,"(130, 260, 390)",0.04,1.05,0.08,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2014,0.015224453225362922,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.002,mt0.08_fee0.002,"(130, 260, 390)",0.04,1.05,0.08,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2015,-0.03710041824450416,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.002,mt0.08_fee0.002,"(130, 260, 390)",0.04,1.05,0.08,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2016,0.04569741201836153,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.002,mt0.08_fee0.002,"(130, 260, 390)",0.04,1.05,0.08,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2017,0.7876828644337242,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.002,mt0.08_fee0.002,"(130, 260, 390)",0.04,1.05,0.08,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2018,-0.030740815683872214,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.002,mt0.08_fee0.002,"(130, 260, 390)",0.04,1.05,0.08,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2019,0.17949538510936458,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.002,mt0.08_fee0.002,"(130, 260, 390)",0.04,1.05,0.08,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2020,0.5067483667083394,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.002,mt0.08_fee0.002,"(130, 260, 390)",0.04,1.05,0.08,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2021,0.3270178146149967,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.002,mt0.08_fee0.002,"(130, 260, 390)",0.04,1.05,0.08,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2022,0.0551088236293269,20.0,10.0,250.0,126.0
