candidate,segment,start,end,rows,annual_return,annual_vol,sharpe,max_dd,total_return,dynamic_sleeve,boost_dd,cut_dd,execution,step,cost_bps,avg_dynamic_sleeve,latest_dynamic_sleeve,rebalance_count,allocation_turnover,ann_return,ann_vol,sharpe_repo
advisory_suba_dd_3_8_month_end_step5_cost10bps,last_10y,2016-05-09,2026-05-08,2597,0.344622688884306,0.09759584893695956,3.531120356429395,-0.06775777661596227,18.29639668525725,Sub-A,0.03,0.08,month_end,0.05,10,0.09915842906759284,0.15000000000000002,49,5.900000000000002,0.344622688884306,0.09759584893695956,3.531120356429395
advisory_suba_dd_3_8_month_end_step5_cost10bps,last_5y,2021-05-10,2026-05-08,1300,0.38648340842022644,0.10020820695653807,3.8568039500781666,-0.06775777661596238,4.113275192227326,Sub-A,0.03,0.08,month_end,0.05,10,0.09915842906759284,0.15000000000000002,49,5.900000000000002,0.38648340842022644,0.10020820695653807,3.8568039500781666
advisory_suba_dd_3_8_month_end_step5_cost10bps,last_3y,2023-05-08,2026-05-08,781,0.534442104053892,0.10871115235105656,4.916166303968884,-0.06775777661596227,2.6139221791994554,Sub-A,0.03,0.08,month_end,0.05,10,0.09915842906759284,0.15000000000000002,49,5.900000000000002,0.534442104053892,0.10871115235105656,4.916166303968884
advisory_suba_dd_3_8_month_end_step5_cost10bps,last_1y,2025-05-08,2026-05-08,260,0.6132759596686157,0.11235601185098928,5.4583279485032365,-0.052366007230772005,0.6127479308074211,Sub-A,0.03,0.08,month_end,0.05,10,0.09915842906759284,0.15000000000000002,49,5.900000000000002,0.6132759596686157,0.11235601185098928,5.4583279485032365
advisory_suba_dd_3_8_month_end_step5_cost20bps,full,2011-12-09,2026-05-08,3743,0.30935580427132114,0.093994380534295,3.29121594836671,-0.07325857449316175,47.645279152157556,Sub-A,0.03,0.08,month_end,0.05,20,0.09915842906759284,0.15000000000000002,49,5.900000000000002,0.30935580427132114,0.093994380534295,3.29121594836671
advisory_suba_dd_3_8_month_end_step5_cost20bps,last_10y,2016-05-09,2026-05-08,2597,0.34416570044269923,0.09759731066859541,3.5263850825906404,-0.06775777661596183,18.230942292155206,Sub-A,0.03,0.08,month_end,0.05,20,0.09915842906759284,0.15000000000000002,49,5.900000000000002,0.34416570044269923,0.09759731066859541,3.5263850825906404
advisory_suba_dd_3_8_month_end_step5_cost20bps,last_5y,2021-05-10,2026-05-08,1300,0.38587396127431495,0.10020464668981868,3.8508589573573313,-0.0677577766159616,4.102060846653395,Sub-A,0.03,0.08,month_end,0.05,20,0.09915842906759284,0.15000000000000002,49,5.900000000000002,0.38587396127431495,0.10020464668981868,3.8508589573573313
advisory_suba_dd_3_8_month_end_step5_cost20bps,last_3y,2023-05-08,2026-05-08,781,0.5340349804548554,0.10870342680397485,4.912770426436344,-0.06775777661596172,2.6110457106942953,Sub-A,0.03,0.08,month_end,0.05,20,0.09915842906759284,0.15000000000000002,49,5.900000000000002,0.5340349804548554,0.10870342680397485,4.912770426436344
advisory_suba_dd_3_8_month_end_step5_cost20bps,last_1y,2025-05-08,2026-05-08,260,0.6131133840687337,0.11236376472076902,5.456504466474213,-0.05236600723077178,0.6125855196538106,Sub-A,0.03,0.08,month_end,0.05,20,0.09915842906759284,0.15000000000000002,49,5.900000000000002,0.6131133840687337,0.11236376472076902,5.456504466474213
advisory_suba_dd_3_10_daily_step2_cost0bps,full,2011-12-09,2026-05-08,3743,0.3080026790113497,0.09339657438331302,3.297794175482949,-0.07527636289436335,46.92576493895057,Sub-A,0.03,0.1,daily,0.025,0,0.10145605129575207,0.125,204,10.250000000000005,0.3080026790113497,0.09339657438331302,3.297794175482949
advisory_suba_dd_3_10_daily_step2_cost0bps,last_10y,2016-05-09,2026-05-08,2597,0.34124321096584764,0.09668952301623572,3.529267704718612,-0.06775777661596183,17.81705793286083,Sub-A,0.03,0.1,daily,0.025,0,0.10145605129575207,0.125,204,10.250000000000005,0.34124321096584764,0.09668952301623572,3.529267704718612
advisory_suba_dd_3_10_daily_step2_cost0bps,last_5y,2021-05-10,2026-05-08,1300,0.38565769694579544,0.0994081819081558,3.8795367699422205,-0.06775777661596172,4.098086130998152,Sub-A,0.03,0.1,daily,0.025,0,0.10145605129575207,0.125,204,10.250000000000005,0.38565769694579544,0.0994081819081558,3.8795367699422205
advisory_suba_dd_3_10_daily_step2_cost0bps,last_3y,2023-05-08,2026-05-08,781,0.5194054292025456,0.10747882397022776,4.8326303732763565,-0.06775777661596183,2.508693001259254,Sub-A,0.03,0.1,daily,0.025,0,0.10145605129575207,0.125,204,10.250000000000005,0.5194054292025456,0.10747882397022776,4.8326303732763565
advisory_suba_dd_3_10_daily_step2_cost0bps,last_1y,2025-05-08,2026-05-08,260,0.5953249553466455,0.11226524981612764,5.302842654531939,-0.05471716602721821,0.5948150161173791,Sub-A,0.03,0.1,daily,0.025,0,0.10145605129575207,0.125,204,10.250000000000005,0.5953249553466455,0.11226524981612764,5.302842654531939
advisory_suba_dd_3_10_daily_step2_cost5bps,full,2011-12-09,2026-05-08,3743,0.3075385703700102,0.0933927809617879,3.292958697694644,-0.07532278424368044,46.681268444043894,Sub-A,0.03,0.1,daily,0.025,5,0.10145605129575207,0.125,204,10.250000000000005,0.3075385703700102,0.0933927809617879,3.292958697694644
advisory_suba_dd_3_10_daily_step2_cost5bps,last_10y,2016-05-09,2026-05-08,2597,0.3408216005457596,0.09668558182367512,3.5250509343504164,-0.06775777661596172,17.75801564717759,Sub-A,0.03,0.1,daily,0.025,5,0.10145605129575207,0.125,204,10.250000000000005,0.3408216005457596,0.09668558182367512,3.5250509343504164
advisory_suba_dd_3_10_daily_step2_cost5bps,last_5y,2021-05-10,2026-05-08,1300,0.385159273022174,0.09940588071170439,3.8746125507323637,-0.0677577766159615,4.088935042677407,Sub-A,0.03,0.1,daily,0.025,5,0.10145605129575207,0.125,204,10.250000000000005,0.385159273022174,0.09940588071170439,3.8746125507323637
advisory_suba_dd_3_10_daily_step2_cost5bps,last_3y,2023-05-08,2026-05-08,781,0.5189895948103675,0.10747168297655828,4.82908223297824,-0.06775777661596172,2.505812331146291,Sub-A,0.03,0.1,daily,0.025,5,0.10145605129575207,0.125,204,10.250000000000005,0.5189895948103675,0.10747168297655828,4.82908223297824
advisory_suba_dd_3_10_daily_step2_cost5bps,last_1y,2025-05-08,2026-05-08,260,0.5948076310671127,0.11226255190236605,5.298361929135663,-0.054717166027218544,0.5942982111171076,Sub-A,0.03,0.1,daily,0.025,5,0.10145605129575207,0.125,204,10.250000000000005,0.5948076310671127,0.11226255190236605,5.298361929135663
advisory_suba_dd_3_10_daily_step2_cost10bps,full,2011-12-09,2026-05-08,3743,0.30707461472279673,0.09338907564166585,3.288121363370625,-0.07536920442778994,46.438013153959155,Sub-A,0.03,0.1,daily,0.025,10,0.10145605129575207,0.125,204,10.250000000000005,0.30707461472279673,0.09338907564166585,3.288121363370625
advisory_suba_dd_3_10_daily_step2_cost10bps,last_10y,2016-05-09,2026-05-08,2597,0.34040011198468734,0.09668171698557455,3.520832300025008,-0.06775777661596205,17.699157130406828,Sub-A,0.03,0.1,daily,0.025,10,0.10145605129575207,0.125,204,10.250000000000005,0.34040011198468734,0.09668171698557455,3.520832300025008
advisory_suba_dd_3_10_daily_step2_cost10bps,last_5y,2021-05-10,2026-05-08,1300,0.3846610159513246,0.09940366247984697,3.8696865523371486,-0.06775777661596205,4.079800152854189,Sub-A,0.03,0.1,daily,0.025,10,0.10145605129575207,0.125,204,10.250000000000005,0.3846610159513246,0.09940366247984697,3.8696865523371486
advisory_suba_dd_3_10_daily_step2_cost10bps,last_3y,2023-05-08,2026-05-08,781,0.518573863878264,0.10746460096738895,4.82553193526145,-0.06775777661596216,2.5029339544751434,Sub-A,0.03,0.1,daily,0.025,10,0.10145605129575207,0.125,204,10.250000000000005,0.518573863878264,0.10746460096738895,4.82553193526145
advisory_suba_dd_3_10_daily_step2_cost10bps,last_1y,2025-05-08,2026-05-08,260,0.5942904616511375,0.112259921068962,5.293879204547641,-0.054717166027218433,0.5937815607102526,Sub-A,0.03,0.1,daily,0.025,10,0.10145605129575207,0.125,204,10.250000000000005,0.5942904616511375,0.112259921068962,5.293879204547641
advisory_suba_dd_3_10_daily_step2_cost20bps,full,2011-12-09,2026-05-08,3743,0.3061471622244063,0.09338192934733125,3.2784411755480147,-0.07546204130039413,45.955201139569766,Sub-A,0.03,0.1,daily,0.025,20,0.10145605129575207,0.125,204,10.250000000000005,0.3061471622244063,0.09338192934733125,3.2784411755480147
advisory_suba_dd_3_10_daily_step2_cost20bps,last_10y,2016-05-09,2026-05-08,2597,0.33955750031101717,0.09667421640920244,3.5123894759460867,-0.0677577766159615,17.581989135942518,Sub-A,0.03,0.1,daily,0.025,20,0.10145605129575207,0.125,204,10.250000000000005,0.33955750031101717,0.09667421640920244,3.5123894759460867
advisory_suba_dd_3_10_daily_step2_cost20bps,last_5y,2021-05-10,2026-05-08,1300,0.38366500216117627,0.09939947493192344,3.859829263926597,-0.06775777661596138,4.0615788556686026,Sub-A,0.03,0.1,daily,0.025,20,0.10145605129575207,0.125,204,10.250000000000005,0.38366500216117627,0.09939947493192344,3.859829263926597
advisory_suba_dd_3_10_daily_step2_cost20bps,last_3y,2023-05-08,2026-05-08,781,0.5177427123016183,0.10745061394910543,4.8184248863096295,-0.06775777661596138,2.4971840743840077,Sub-A,0.03,0.1,daily,0.025,20,0.10145605129575207,0.125,204,10.250000000000005,0.5177427123016183,0.10745061394910543,4.8184248863096295
advisory_suba_dd_3_10_daily_step2_cost20bps,last_1y,2025-05-08,2026-05-08,260,0.5932565872398641,0.11225486066197139,5.284907786989413,-0.05471716602721821,0.592748723507228,Sub-A,0.03,0.1,daily,0.025,20,0.10145605129575207,0.125,204,10.250000000000005,0.5932565872398641,0.11225486066197139,5.284907786989413
advisory_suba_dd_3_10_daily_step5_cost0bps,full,2011-12-09,2026-05-08,3743,0.3121466774206949,0.094284978282899,3.3106724221127672,-0.07180173286871494,49.16116619926829,Sub-A,0.03,0.1,daily,0.05,0,0.10291210259150414,0.15000000000000002,204,20.500000000000007,0.3121466774206949,0.094284978282899,3.3106724221127672
advisory_suba_dd_3_10_daily_step5_cost0bps,last_10y,2016-05-09,2026-05-08,2597,0.34423871193616007,0.09744932082272877,3.5324895959241096,-0.0677577766159615,18.241386288318516,Sub-A,0.03,0.1,daily,0.05,0,0.10291210259150414,0.15000000000000002,204,20.500000000000007,0.34423871193616007,0.09744932082272877,3.5324895959241096
advisory_suba_dd_3_10_daily_step5_cost0bps,last_5y,2021-05-10,2026-05-08,1300,0.38887975657466534,0.10000160107075852,3.8887353043428194,-0.0677577766159615,4.157561343392428,Sub-A,0.03,0.1,daily,0.05,0,0.10291210259150414,0.15000000000000002,204,20.500000000000007,0.38887975657466534,0.10000160107075852,3.8887353043428194
advisory_suba_dd_3_10_daily_step5_cost0bps,last_3y,2023-05-08,2026-05-08,781,0.5245767905800174,0.10810788651856691,4.852345258733037,-0.0677577766159615,2.5446492785505535,Sub-A,0.03,0.1,daily,0.05,0,0.10291210259150414,0.15000000000000002,204,20.500000000000007,0.5245767905800174,0.10810788651856691,4.852345258733037
advisory_suba_dd_3_10_daily_step5_cost0bps,last_1y,2025-05-08,2026-05-08,260,0.6005356052550805,0.1115357829038544,5.384241627395503,-0.05236600723077167,0.6000204292947111,Sub-A,0.03,0.1,daily,0.05,0,0.10291210259150414,0.15000000000000002,204,20.500000000000007,0.6005356052550805,0.1115357829038544,5.384241627395503
advisory_suba_dd_3_10_daily_step5_cost5bps,full,2011-12-09,2026-05-08,3743,0.3112157097339743,0.09427734509636324,3.301065695219492,-0.07189491025499817,48.650684338385744,Sub-A,0.03,0.1,daily,0.05,5,0.10291210259150414,0.15000000000000002,204,20.500000000000007,0.3112157097339743,0.09427734509636324,3.301065695219492
advisory_suba_dd_3_10_daily_step5_cost5bps,last_10y,2016-05-09,2026-05-08,2597,0.34339373244707594,0.09744160873583596,3.5240975277616338,-0.06775777661596227,18.12082714808706,Sub-A,0.03,0.1,daily,0.05,5,0.10291210259150414,0.15000000000000002,204,20.500000000000007,0.34339373244707594,0.09744160873583596,3.5240975277616338
advisory_suba_dd_3_10_daily_step5_cost5bps,last_5y,2021-05-10,2026-05-08,1300,0.3878807883077704,0.0999969398710965,3.878926583231223,-0.06775777661596227,4.139062597989317,Sub-A,0.03,0.1,daily,0.05,5,0.10291210259150414,0.15000000000000002,204,20.500000000000007,0.3878807883077704,0.0999969398710965,3.878926583231223
advisory_suba_dd_3_10_daily_step5_cost5bps,last_3y,2023-05-08,2026-05-08,781,0.5237424379579307,0.1080935257190896,4.845271115672716,-0.06775777661596227,2.5388315138412945,Sub-A,0.03,0.1,daily,0.05,5,0.10291210259150414,0.15000000000000002,204,20.500000000000007,0.5237424379579307,0.1080935257190896,4.845271115672716
advisory_suba_dd_3_10_daily_step5_cost5bps,last_1y,2025-05-08,2026-05-08,260,0.599497674359335,0.11153080931394281,5.375175505737049,-0.05236600723077178,0.5989835424514234,Sub-A,0.03,0.1,daily,0.05,5,0.10291210259150414,0.15000000000000002,204,20.500000000000007,0.599497674359335,0.11153080931394281,5.375175505737049
advisory_suba_dd_3_10_daily_step5_cost10bps,full,2011-12-09,2026-05-08,3743,0.31028535572554294,0.09427006101509056,3.291451733290733,-0.07198808296424719,48.14537224527563,Sub-A,0.03,0.1,daily,0.05,10,0.10291210259150414,0.15000000000000002,204,20.500000000000007,0.31028535572554294,0.09427006101509056,3.291451733290733
advisory_suba_dd_3_10_daily_step5_cost10bps,last_10y,2016-05-09,2026-05-08,2597,0.3425492413488338,0.09743419973565426,3.515698207387074,-0.06775777661596194,18.001017336172076,Sub-A,0.03,0.1,daily,0.05,10,0.10291210259150414,0.15000000000000002,204,20.500000000000007,0.3425492413488338,0.09743419973565426,3.515698207387074
advisory_suba_dd_3_10_daily_step5_cost10bps,last_5y,2021-05-10,2026-05-08,1300,0.38688248875593967,0.09999260857015717,3.869110870174907,-0.06775777661596194,4.120629284158079,Sub-A,0.03,0.1,daily,0.05,10,0.10291210259150414,0.15000000000000002,204,20.500000000000007,0.38688248875593967,0.09999260857015717,3.869110870174907
advisory_suba_dd_3_10_daily_step5_cost10bps,last_3y,2023-05-08,2026-05-08,781,0.5229085004486829,0.10807939949480785,4.838188432697606,-0.06775777661596194,2.5330230088081653,Sub-A,0.03,0.1,daily,0.05,10,0.10291210259150414,0.15000000000000002,204,20.500000000000007,0.5229085004486829,0.10807939949480785,4.838188432697606
advisory_suba_dd_3_10_daily_step5_cost10bps,last_1y,2025-05-08,2026-05-08,260,0.5984603648403706,0.1115261058504576,5.366101149831504,-0.05236600723077178,0.5979472758997502,Sub-A,0.03,0.1,daily,0.05,10,0.10291210259150414,0.15000000000000002,204,20.500000000000007,0.5984603648403706,0.1115261058504576,5.366101149831504
advisory_suba_dd_3_10_daily_step5_cost20bps,full,2011-12-09,2026-05-08,3743,0.30842648724901456,0.09425654048819894,3.2722024981134337,-0.07217441435164651,47.15004948884929,Sub-A,0.03,0.1,daily,0.05,20,0.10291210259150414,0.15000000000000002,204,20.500000000000007,0.30842648724901456,0.09425654048819894,3.2722024981134337
advisory_suba_dd_3_10_daily_step5_cost20bps,last_10y,2016-05-09,2026-05-08,2597,0.3408617232944797,0.097420291269199,3.4988780966850657,-0.06775777661596183,17.763627246285743,Sub-A,0.03,0.1,daily,0.05,20,0.10291210259150414,0.15000000000000002,204,20.500000000000007,0.3408617232944797,0.097420291269199,3.4988780966850657
advisory_suba_dd_3_10_daily_step5_cost20bps,last_5y,2021-05-10,2026-05-08,1300,0.38488789414050895,0.09998493583267387,3.84945883032444,-0.0677577766159616,4.083958039242236,Sub-A,0.03,0.1,daily,0.05,20,0.10291210259150414,0.15000000000000002,204,20.500000000000007,0.38488789414050895,0.09998493583267387,3.84945883032444
advisory_suba_dd_3_10_daily_step5_cost20bps,last_3y,2023-05-08,2026-05-08,781,0.5212418700252555,0.10805185113831113,4.823997594988381,-0.06775777661596172,2.521433720679505,Sub-A,0.03,0.1,daily,0.05,20,0.10291210259150414,0.15000000000000002,204,20.500000000000007,0.5212418700252555,0.10805185113831113,4.823997594988381
advisory_suba_dd_3_10_daily_step5_cost20bps,last_1y,2025-05-08,2026-05-08,260,0.5963876085687998,0.1115175094375199,5.347927976305272,-0.05236600723077178,0.5958766023107447,Sub-A,0.03,0.1,daily,0.05,20,0.10291210259150414,0.15000000000000002,204,20.500000000000007,0.5963876085687998,0.1115175094375199,5.347927976305272
advisory_suba_dd_3_10_weekly_step2_cost0bps,full,2011-12-09,2026-05-08,3743,0.3086747971217525,0.0934233200277875,3.3040443973725337,-0.07548387356369268,47.2819115445461,Sub-A,0.03,0.1,weekly,0.025,0,0.10141597648944697,0.1,103,5.200000000000002,0.3086747971217525,0.0934233200277875,3.3040443973725337
advisory_suba_dd_3_10_weekly_step2_cost0bps,last_10y,2016-05-09,2026-05-08,2597,0.34203396773855466,0.09667919049214153,3.5378240756614168,-0.06775777661596205,17.92824664042542,Sub-A,0.03,0.1,weekly,0.025,0,0.10141597648944697,0.1,103,5.200000000000002,0.34203396773855466,0.09667919049214153,3.5378240756614168
advisory_suba_dd_3_10_weekly_step2_cost0bps,last_5y,2021-05-10,2026-05-08,1300,0.38603097959206956,0.09921255443407014,3.8909489005103612,-0.06775777661596216,4.104948234252946,Sub-A,0.03,0.1,weekly,0.025,0,0.10141597648944697,0.1,103,5.200000000000002,0.38603097959206956,0.09921255443407014,3.8909489005103612
advisory_suba_dd_3_10_weekly_step2_cost0bps,last_3y,2023-05-08,2026-05-08,781,0.5199697091198399,0.10723070281180964,4.849074896323201,-0.06775777661596216,2.512604542870186,Sub-A,0.03,0.1,weekly,0.025,0,0.10141597648944697,0.1,103,5.200000000000002,0.5199697091198399,0.10723070281180964,4.849074896323201
advisory_suba_dd_3_10_weekly_step2_cost0bps,last_1y,2025-05-08,2026-05-08,260,0.5993175709209739,0.1124550936859329,5.329394616794874,-0.05471716602721821,0.5988036201318423,Sub-A,0.03,0.1,weekly,0.025,0,0.10141597648944697,0.1,103,5.200000000000002,0.5993175709209739,0.1124550936859329,5.329394616794874
advisory_suba_dd_3_10_weekly_step2_cost5bps,full,2011-12-09,2026-05-08,3743,0.3084391565990994,0.0934218015624016,3.3015757718296173,-0.0755300349004785,47.15676927734753,Sub-A,0.03,0.1,weekly,0.025,5,0.10141597648944697,0.1,103,5.200000000000002,0.3084391565990994,0.0934218015624016,3.3015757718296173
advisory_suba_dd_3_10_weekly_step2_cost5bps,last_10y,2016-05-09,2026-05-08,2597,0.3418228898028455,0.09667821365849756,3.535676517672199,-0.0677577766159616,17.89850916441963,Sub-A,0.03,0.1,weekly,0.025,5,0.10141597648944697,0.1,103,5.200000000000002,0.3418228898028455,0.09667821365849756,3.535676517672199
advisory_suba_dd_3_10_weekly_step2_cost5bps,last_5y,2021-05-10,2026-05-08,1300,0.3857749519247182,0.09920999973038518,3.888468430330682,-0.0677577766159615,4.100240849295162,Sub-A,0.03,0.1,weekly,0.025,5,0.10141597648944697,0.1,103,5.200000000000002,0.3857749519247182,0.09920999973038518,3.888468430330682
advisory_suba_dd_3_10_weekly_step2_cost5bps,last_3y,2023-05-08,2026-05-08,781,0.5197676077654023,0.10722963688515284,4.847238346261434,-0.0677577766159615,2.5112032590337376,Sub-A,0.03,0.1,weekly,0.025,5,0.10141597648944697,0.1,103,5.200000000000002,0.5197676077654023,0.10722963688515284,4.847238346261434
advisory_suba_dd_3_10_weekly_step2_cost5bps,last_1y,2025-05-08,2026-05-08,260,0.5990781266136684,0.11245418300908261,5.3273085143065115,-0.054717166027218433,0.5985644165972475,Sub-A,0.03,0.1,weekly,0.025,5,0.10141597648944697,0.1,103,5.200000000000002,0.5990781266136684,0.11245418300908261,5.3273085143065115
advisory_suba_dd_3_10_weekly_step2_cost10bps,full,2011-12-09,2026-05-08,3743,0.30820355251374143,0.09342032953996464,3.299105815955122,-0.0755761950848246,47.03194819657441,Sub-A,0.03,0.1,weekly,0.025,10,0.10141597648944697,0.1,103,5.200000000000002,0.30820355251374143,0.09342032953996464,3.299105815955122
advisory_suba_dd_3_10_weekly_step2_cost10bps,last_10y,2016-05-09,2026-05-08,2597,0.3416118396315937,0.09667727666192269,3.5335277474374798,-0.06775777661596194,17.868817643889276,Sub-A,0.03,0.1,weekly,0.025,10,0.10141597648944697,0.1,103,5.200000000000002,0.3416118396315937,0.09667727666192269,3.5335277474374798
advisory_suba_dd_3_10_weekly_step2_cost10bps,last_5y,2021-05-10,2026-05-08,1300,0.3855189648227464,0.09920749137275375,3.88598642590639,-0.06775777661596205,4.095537681553717,Sub-A,0.03,0.1,weekly,0.025,10,0.10141597648944697,0.1,103,5.200000000000002,0.3855189648227464,0.09920749137275375,3.88598642590639
advisory_suba_dd_3_10_weekly_step2_cost10bps,last_3y,2023-05-08,2026-05-08,781,0.5195655282438552,0.10722860049747669,4.845400628501923,-0.06775777661596183,2.50980249928506,Sub-A,0.03,0.1,weekly,0.025,10,0.10141597648944697,0.1,103,5.200000000000002,0.5195655282438552,0.10722860049747669,4.845400628501923
advisory_suba_dd_3_10_weekly_step2_cost10bps,last_1y,2025-05-08,2026-05-08,260,0.5988387121849807,0.1124533041419651,5.3252211373797005,-0.0547171660272181,0.5983252428867145,Sub-A,0.03,0.1,weekly,0.025,10,0.10141597648944697,0.1,103,5.200000000000002,0.5988387121849807,0.1124533041419651,5.3252211373797005
advisory_suba_dd_3_10_weekly_step2_cost20bps,full,2011-12-09,2026-05-08,3743,0.3077324536360617,0.09341752483265076,3.2941619271901845,-0.07566851199618918,46.78326633151168,Sub-A,0.03,0.1,weekly,0.025,20,0.10141597648944697,0.1,103,5.200000000000002,0.3077324536360617,0.09341752483265076,3.2941619271901845
advisory_suba_dd_3_10_weekly_step2_cost20bps,last_10y,2016-05-09,2026-05-08,2597,0.3411898225706813,0.09667552218456459,3.5292265804296465,-0.0677577766159615,17.809572190004204,Sub-A,0.03,0.1,weekly,0.025,20,0.10141597648944697,0.1,103,5.200000000000002,0.3411898225706813,0.09667552218456459,3.5292265804296465
advisory_suba_dd_3_10_weekly_step2_cost20bps,last_5y,2021-05-10,2026-05-08,1300,0.38500711229343465,0.09920261370964963,3.881017827013002,-0.0677577766159615,4.086143983052267,Sub-A,0.03,0.1,weekly,0.025,20,0.10141597648944697,0.1,103,5.200000000000002,0.38500711229343465,0.09920261370964963,3.881017827013002
advisory_suba_dd_3_10_weekly_step2_cost20bps,last_3y,2023-05-08,2026-05-08,781,0.5191614346921818,0.10722661634246712,4.841721695610083,-0.0677577766159615,2.507002551319339,Sub-A,0.03,0.1,weekly,0.025,20,0.10141597648944697,0.1,103,5.200000000000002,0.5191614346921818,0.10722661634246712,4.841721695610083
advisory_suba_dd_3_10_weekly_step2_cost20bps,last_1y,2025-05-08,2026-05-08,260,0.598359972951533,0.11245164183988532,5.321042566932993,-0.05471716602721799,0.5978469849259422,Sub-A,0.03,0.1,weekly,0.025,20,0.10141597648944697,0.1,103,5.200000000000002,0.598359972951533,0.11245164183988532,5.321042566932993
advisory_suba_dd_3_10_weekly_step5_cost0bps,full,2011-12-09,2026-05-08,3743,0.31349609479313223,0.0943328136053953,3.32329846647553,-0.07221818268654456,49.90977463923907,Sub-A,0.03,0.1,weekly,0.05,0,0.10283195297889394,0.1,103,10.400000000000004,0.31349609479313223,0.0943328136053953,3.32329846647553
advisory_suba_dd_3_10_weekly_step5_cost0bps,last_10y,2016-05-09,2026-05-08,2597,0.34582479171847713,0.09742383517482141,3.5496938823842714,-0.06775777661596172,18.46953215364063,Sub-A,0.03,0.1,weekly,0.05,0,0.10283195297889394,0.1,103,10.400000000000004,0.34582479171847713,0.09742383517482141,3.5496938823842714
advisory_suba_dd_3_10_weekly_step5_cost0bps,last_5y,2021-05-10,2026-05-08,1300,0.3896292795458156,0.09960310374555997,3.9118186571890257,-0.06775777661596194,4.171475834635957,Sub-A,0.03,0.1,weekly,0.05,0,0.10283195297889394,0.1,103,10.400000000000004,0.3896292795458156,0.09960310374555997,3.9118186571890257
advisory_suba_dd_3_10_weekly_step5_cost0bps,last_3y,2023-05-08,2026-05-08,781,0.5257128771997761,0.10759137452692835,4.886199098313395,-0.06775777661596172,2.5525812189124952,Sub-A,0.03,0.1,weekly,0.05,0,0.10283195297889394,0.1,103,10.400000000000004,0.5257128771997761,0.10759137452692835,4.886199098313395
advisory_suba_dd_3_10_weekly_step5_cost0bps,last_1y,2025-05-08,2026-05-08,260,0.6085563256347266,0.11192073453445371,5.437386809209945,-0.05236600723077156,0.6080330661514002,Sub-A,0.03,0.1,weekly,0.05,0,0.10283195297889394,0.1,103,10.400000000000004,0.6085563256347266,0.11192073453445371,5.437386809209945
advisory_suba_dd_3_10_weekly_step5_cost5bps,full,2011-12-09,2026-05-08,3743,0.3130231286591476,0.09432978731878258,3.3183911207315915,-0.07231082133005273,49.64621452484469,Sub-A,0.03,0.1,weekly,0.05,5,0.10283195297889394,0.1,103,10.400000000000004,0.3130231286591476,0.09432978731878258,3.3183911207315915
advisory_suba_dd_3_10_weekly_step5_cost5bps,last_10y,2016-05-09,2026-05-08,2597,0.34540147781304764,0.09742191786544228,3.545418581166828,-0.06775777661596194,18.40840463245943,Sub-A,0.03,0.1,weekly,0.05,5,0.10283195297889394,0.1,103,10.400000000000004,0.34540147781304764,0.09742191786544228,3.545418581166828
advisory_suba_dd_3_10_weekly_step5_cost5bps,last_5y,2021-05-10,2026-05-08,1300,0.38911595767713436,0.09959793591708244,3.90686768851397,-0.06775777661596194,4.161943054835508,Sub-A,0.03,0.1,weekly,0.05,5,0.10283195297889394,0.1,103,10.400000000000004,0.38911595767713436,0.09959793591708244,3.90686768851397
advisory_suba_dd_3_10_weekly_step5_cost5bps,last_3y,2023-05-08,2026-05-08,781,0.5253072080659078,0.10758907855696316,4.882532828718142,-0.06775777661596194,2.549747557346587,Sub-A,0.03,0.1,weekly,0.05,5,0.10283195297889394,0.1,103,10.400000000000004,0.5253072080659078,0.10758907855696316,4.882532828718142
advisory_suba_dd_3_10_weekly_step5_cost5bps,last_1y,2025-05-08,2026-05-08,260,0.6080747954412757,0.11191846965098855,5.433194336355052,-0.05236600723077167,0.6075520220315098,Sub-A,0.03,0.1,weekly,0.05,5,0.10283195297889394,0.1,103,10.400000000000004,0.6080747954412757,0.11191846965098855,5.433194336355052
advisory_suba_dd_3_10_weekly_step5_cost10bps,full,2011-12-09,2026-05-08,3743,0.31255030878337586,0.09432694501925416,3.313478547615187,-0.07240345534841064,49.384005558104604,Sub-A,0.03,0.1,weekly,0.05,10,0.10283195297889394,0.1,103,10.400000000000004,0.31255030878337586,0.09432694501925416,3.313478547615187
advisory_suba_dd_3_10_weekly_step5_cost10bps,last_10y,2016-05-09,2026-05-08,2597,0.34497827526393077,0.09742015869076252,3.541138506651211,-0.0677577766159616,18.34746589679123,Sub-A,0.03,0.1,weekly,0.05,10,0.10283195297889394,0.1,103,10.400000000000004,0.34497827526393077,0.09742015869076252,3.541138506651211
advisory_suba_dd_3_10_weekly_step5_cost10bps,last_5y,2021-05-10,2026-05-08,1300,0.3886027984556826,0.09959295274941388,3.901910604392333,-0.0677577766159616,4.152427347405179,Sub-A,0.03,0.1,weekly,0.05,10,0.10283195297889394,0.1,103,10.400000000000004,0.3886027984556826,0.09959295274941388,3.901910604392333
advisory_suba_dd_3_10_weekly_step5_cost10bps,last_3y,2023-05-08,2026-05-08,781,0.5249016265694464,0.10758690034271547,4.878861877211677,-0.06775777661596172,2.546916014843284,Sub-A,0.03,0.1,weekly,0.05,10,0.10283195297889394,0.1,103,10.400000000000004,0.5249016265694464,0.10758690034271547,4.878861877211677
