risk_source,variant,window,start,end,days,cagr,vol,sharpe,maxdd,calmar,final_nav
baa10y_long_proxy,grid_3_85_4_80_5_40_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.36496568498167126,0.11673702661341079,-3.8282778420939434,-0.0986241539718764,-3.7005710090627963,0.9023906843919716
baa10y_long_proxy,grid_3_85_4_80_5_40_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.39695627089269747,0.10871409423850593,-4.594739209154238,-0.05451978948106806,-7.2809575141617175,0.9529735319550598
baa10y_long_proxy,grid_3_85_4_80_5_40_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.05517041960387559,0.11825904767001426,0.5130954882904565,-0.08071608959656085,0.6835120467261373,1.043097503848067
baa10y_long_proxy,grid_3_85_4_80_5_40_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1665141173411555,0.14539909616011015,-1.1806302464209824,-0.08480515938173394,-1.9634904120824133,0.9686984013805313
baa10y_long_proxy,grid_3_85_4_80_5_35_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.36263935635117706,0.11661343038619335,-3.801156461772391,-0.0978850094289122,-3.7047486481016225,0.9031373534196468
baa10y_long_proxy,grid_3_85_4_80_5_35_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.39695627089269747,0.10871409423850593,-4.594739209154238,-0.05451978948106806,-7.2809575141617175,0.9529735319550598
baa10y_long_proxy,grid_3_85_4_80_5_35_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.05534210054102062,0.11827920121950894,0.5144036570817367,-0.08071608959655974,0.685639019650667,1.0432308502963505
baa10y_long_proxy,grid_3_85_4_80_5_35_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1665141173411555,0.14539909616011015,-1.1806302464209824,-0.08480515938173394,-1.9634904120824133,0.9686984013805313
baa10y_long_proxy,grid_3_85_4_80_5_25_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.35796376392700946,0.1164009454915888,-3.7456233996305763,-0.09640574885685715,-3.7130956210766284,0.9046316969763795
baa10y_long_proxy,grid_3_85_4_80_5_25_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.39695627089269747,0.10871409423850593,-4.594739209154238,-0.05451978948106806,-7.2809575141617175,0.9529735319550598
baa10y_long_proxy,grid_3_85_4_80_5_25_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.055685514946363535,0.11831974924476307,0.5170176052919656,-0.08071608959656074,0.6898936163123573,1.0434975700467632
baa10y_long_proxy,grid_3_85_4_80_5_25_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1665141173411555,0.14539909616011015,-1.1806302464209824,-0.08480515938173394,-1.9634904120824133,0.9686984013805313
baa10y_long_proxy,grid_3_85_4_70_5_60_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3740244586782998,0.11733634915050474,-3.9303620715748027,-0.10152210010974605,-3.6841678636865955,0.8994628142540815
baa10y_long_proxy,grid_3_85_4_70_5_60_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.3617910533370696,0.10046417091429746,-4.417363749724169,-0.049402557473766984,-7.32332639922908,0.9581313201409751
baa10y_long_proxy,grid_3_85_4_70_5_60_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.054486392049431176,0.11819320474897961,0.5078288674670244,-0.08071608959656029,0.6750375584566612,1.0425661660447412
baa10y_long_proxy,grid_3_85_4_70_5_60_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1597071011198391,0.1444453825390982,-1.1331002341323761,-0.08420911040003976,-1.8965537144513487,0.9700751043869599
baa10y_long_proxy,grid_3_85_4_70_5_50_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3694236663246039,0.11700874516188411,-3.879219979821799,-0.10004598919478247,-3.692538494525374,0.90095389582201
baa10y_long_proxy,grid_3_85_4_70_5_50_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.3617910533370696,0.10046417091429746,-4.417363749724169,-0.049402557473766984,-7.32332639922908,0.9581313201409751
baa10y_long_proxy,grid_3_85_4_70_5_50_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.054829632208579726,0.11823294363852656,0.5104504636780755,-0.08071608959656029,0.6792899963641981,1.0428327968024607
baa10y_long_proxy,grid_3_85_4_70_5_50_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1597071011198391,0.1444453825390982,-1.1331002341323761,-0.08420911040003976,-1.8965537144513487,0.9700751043869599
baa10y_long_proxy,grid_3_85_4_70_5_40_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3647925731615387,0.11672689449774624,-3.826289948461449,-0.09856858095683396,-3.7009011352338725,0.9024463199753953
baa10y_long_proxy,grid_3_85_4_70_5_40_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.3617910533370696,0.10046417091429746,-4.417363749724169,-0.049402557473766984,-7.32332639922908,0.9581313201409751
baa10y_long_proxy,grid_3_85_4_70_5_40_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.05517294241238879,0.1182730042747542,0.5130689029085963,-0.08071608959656096,0.6835433020622883,1.0430994633744914
baa10y_long_proxy,grid_3_85_4_70_5_40_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1597071011198391,0.1444453825390982,-1.1331002341323761,-0.08420911040003976,-1.8965537144513487,0.9700751043869599
baa10y_long_proxy,grid_3_85_4_70_5_35_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.36246560992921273,0.11660323250849024,-3.7991662615524495,-0.0978293907023855,-3.7050788860772723,0.9031930351786255
baa10y_long_proxy,grid_3_85_4_70_5_35_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.3617910533370696,0.10046417091429746,-4.417363749724169,-0.049402557473766984,-7.32332639922908,0.9581313201409751
baa10y_long_proxy,grid_3_85_4_70_5_35_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.055344623780472224,0.11829315514582016,0.5143769334234177,-0.08071608959655985,0.6856702803257584,1.0432328100891712
baa10y_long_proxy,grid_3_85_4_70_5_35_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1597071011198391,0.1444453825390982,-1.1331002341323761,-0.08420911040003976,-1.8965537144513487,0.9700751043869599
baa10y_long_proxy,grid_3_85_4_70_5_25_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3577887420395107,0.11639061875539236,-3.7436288741914416,-0.09635003864676628,-3.7134260355744955,0.9046874711491674
baa10y_long_proxy,grid_3_85_4_70_5_25_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.3617910533370696,0.10046417091429746,-4.417363749724169,-0.049402557473766984,-7.32332639922908,0.9581313201409751
baa10y_long_proxy,grid_3_85_4_70_5_25_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.05568803904784425,0.11833369778855976,0.5169906058483766,-0.08071608959656018,0.6899248876672225,1.0434995303724437
baa10y_long_proxy,grid_3_85_4_70_5_25_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1597071011198391,0.1444453825390982,-1.1331002341323761,-0.08420911040003976,-1.8965537144513487,0.9700751043869599
baa10y_long_proxy,grid_3_85_4_60_5_60_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3738541347702685,0.11733073624104293,-3.928241918580391,-0.10146680913481387,-3.6844968118938994,0.8995181658391582
baa10y_long_proxy,grid_3_85_4_60_5_60_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.32465787567226834,0.09263769956265419,-4.189055773866736,-0.04426876493731613,-7.3337911308792725,0.963305800105078
baa10y_long_proxy,grid_3_85_4_60_5_60_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.05448880099381159,0.11820809258322106,0.507798898370932,-0.0807160895965604,0.6750674031182694,1.042568037390181
baa10y_long_proxy,grid_3_85_4_60_5_60_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1528490659232442,0.14352115309107236,-1.0847158240519816,-0.08361293189703412,-1.8280553313388357,0.9714528482495325
baa10y_long_proxy,grid_3_85_4_60_5_50_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3692520897015228,0.1170030068606384,-3.877095621148658,-0.09999060710170293,-3.6928677643285766,0.9010093394468173
baa10y_long_proxy,grid_3_85_4_60_5_50_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.32465787567226834,0.09263769956265419,-4.189055773866736,-0.04426876493731613,-7.3337911308792725,0.963305800105078
baa10y_long_proxy,grid_3_85_4_60_5_50_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.054832041977998625,0.11824782586794161,0.5104201985572147,-0.08071608959656029,0.6793198512472944,1.0428346686582697
baa10y_long_proxy,grid_3_85_4_60_5_50_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1528490659232442,0.14352115309107236,-1.0847158240519816,-0.08361293189703412,-1.8280553313388357,0.9714528482495325
baa10y_long_proxy,grid_3_85_4_60_5_40_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3646197355659566,0.11672103240515694,-3.824161942726813,-0.0985131076648409,-3.701230670810404,0.9025018557234938
baa10y_long_proxy,grid_3_85_4_60_5_40_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.32465787567226834,0.09263769956265419,-4.189055773866736,-0.04426876493731613,-7.3337911308792725,0.963305800105078
baa10y_long_proxy,grid_3_85_4_60_5_40_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.055175353007032246,0.11828788086265081,0.5130383428495859,-0.08071608959656118,0.6835731671691753,1.04310133574075
baa10y_long_proxy,grid_3_85_4_60_5_40_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1528490659232442,0.14352115309107236,-1.0847158240519816,-0.08361293189703412,-1.8280553313388357,0.9714528482495325
baa10y_long_proxy,grid_3_85_4_60_5_35_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.36229213873614285,0.11659730917508741,-3.797036644075813,-0.09777387178066954,-3.705408532341358,0.903248617019685
baa10y_long_proxy,grid_3_85_4_60_5_35_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.32465787567226834,0.09263769956265419,-4.189055773866736,-0.04426876493731613,-7.3337911308792725,0.963305800105078
baa10y_long_proxy,grid_3_85_4_60_5_35_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.0553470347877969,0.1183080288992368,0.5143462263043018,-0.08071608959656063,0.6857001505453911,1.0432346827106838
baa10y_long_proxy,grid_3_85_4_60_5_35_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1528490659232442,0.14352115309107236,-1.0847158240519816,-0.08361293189703412,-1.8280553313388357,0.9714528482495325
baa10y_long_proxy,grid_3_85_4_60_5_25_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3576139973994976,0.11638457435741148,-3.741496460842485,-0.09629442840511804,-3.713755856101956,0.9047431452387356
baa10y_long_proxy,grid_3_85_4_60_5_25_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.32465787567226834,0.09263769956265419,-4.189055773866736,-0.04426876493731613,-7.3337911308792725,0.963305800105078
baa10y_long_proxy,grid_3_85_4_60_5_25_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.05569045088067415,0.11834856584565316,0.5169596054299507,-0.08071608959656051,0.6899547681141287,1.043501403504527
baa10y_long_proxy,grid_3_85_4_60_5_25_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1528490659232442,0.14352115309107236,-1.0847158240519816,-0.08361293189703412,-1.8280553313388357,0.9714528482495325
baa10y_long_proxy,grid_3_85_4_50_5_50_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3690807855870477,0.11700152890165831,-3.874830093616629,-0.0999353245984187,-3.6931964455027924,0.9010646833711808
baa10y_long_proxy,grid_3_85_4_50_5_50_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.2854512169606177,0.08535102972682528,-3.8938724337870885,-0.03911839530440964,-7.2971095756691255,0.9684969885459774
baa10y_long_proxy,grid_3_85_4_50_5_50_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.054834339573915036,0.11826362804222851,0.5103859800847224,-0.08071608959656096,0.6793483164012364,1.0428364533793193
baa10y_long_proxy,grid_3_85_4_50_5_50_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1459396669448293,0.14262698085162007,-1.035486252713763,-0.08301662397396403,-1.7579571410974193,0.972831632397285
baa10y_long_proxy,grid_3_85_4_50_5_40_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.36444717247989655,0.11671944094238794,-3.821894017462367,-0.09845773412610903,-3.7015596155513437,0.9025572916060213
baa10y_long_proxy,grid_3_85_4_50_5_40_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.2854512169606177,0.08535102972682528,-3.8938724337870885,-0.03911839530440964,-7.2971095756691255,0.9684969885459774
baa10y_long_proxy,grid_3_85_4_50_5_40_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.055177651391664195,0.1183036770853947,0.5130038118361899,-0.08071608959656074,0.6836016420946052,1.043103120949967
baa10y_long_proxy,grid_3_85_4_50_5_40_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1459396669448293,0.14262698085162007,-1.035486252713763,-0.08301662397396403,-1.7579571410974193,0.972831632397285
baa10y_long_proxy,grid_3_85_4_50_5_35_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.36211894305798953,0.11659566100079162,-3.794767802307963,-0.09771845269400303,-3.705737586655552,0.9033040989125523
baa10y_long_proxy,grid_3_85_4_50_5_35_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.2854512169606177,0.08535102972682528,-3.8938724337870885,-0.03911839530440964,-7.2971095756691255,0.9684969885459774
baa10y_long_proxy,grid_3_85_4_50_5_35_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.05534933356685556,0.11832382213163385,0.5143115394559136,-0.08071608959655996,0.6857286303574164,1.043236468164015
baa10y_long_proxy,grid_3_85_4_50_5_35_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1459396669448293,0.14262698085162007,-1.035486252713763,-0.08301662397396403,-1.7579571410974193,0.972831632397285
baa10y_long_proxy,grid_3_85_4_50_5_25_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3574395302950919,0.11638281292813106,-3.7392263532314782,-0.09623891816220109,-3.7140850824264593,0.9047987192147607
baa10y_long_proxy,grid_3_85_4_50_5_25_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.2854512169606177,0.08535102972682528,-3.8938724337870885,-0.03911839530440964,-7.2971095756691255,0.9684969885459774
baa10y_long_proxy,grid_3_85_4_50_5_25_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.05569275044871813,0.11836435306828852,0.5169246077856113,-0.08071608959655974,0.6899832577009758,1.0435031894461426
baa10y_long_proxy,grid_3_85_4_50_5_25_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1459396669448293,0.14262698085162007,-1.035486252713763,-0.08301662397396403,-1.7579571410974193,0.972831632397285
baa10y_long_proxy,grid_3_80_4_80_5_60_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.36666593723459373,0.1152173899868006,-3.903548229496987,-0.0991099631696648,-3.6995870597480094,0.901843623774148
baa10y_long_proxy,grid_3_80_4_80_5_60_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.3937030723129833,0.10899225786011074,-4.53348326438443,-0.054473756654772165,-7.2273897834525975,0.9534619545793862
baa10y_long_proxy,grid_3_80_4_80_5_60_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.057232081777606636,0.11774529637835077,0.5314006306100929,-0.08060559034880721,0.7100262094718788,1.044698512196274
baa10y_long_proxy,grid_3_80_4_80_5_60_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.15779753339478086,0.1440114134998891,-1.1212065176739532,-0.08310805010852118,-1.8987033529090303,0.9704596562610985
baa10y_long_proxy,grid_3_80_4_80_5_50_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3620110621306232,0.11488086708422031,-3.85168542208615,-0.09762988963195263,-3.7079941757113595,0.9033386518397937
baa10y_long_proxy,grid_3_80_4_80_5_50_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.3937030723129833,0.10899225786011074,-4.53348326438443,-0.054473756654772165,-7.2273897834525975,0.9534619545793862
baa10y_long_proxy,grid_3_80_4_80_5_50_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.057576215630340766,0.11778515846001628,0.534023685052558,-0.08060559034880699,0.7142955641313398,1.044965688258347
baa10y_long_proxy,grid_3_80_4_80_5_50_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.15779753339478086,0.1440114134998891,-1.1212065176739532,-0.08310805010852118,-1.8987033529090303,0.9704596562610985
baa10y_long_proxy,grid_3_80_4_80_5_40_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3573255300355491,0.11459089896413478,-3.797973858762755,-0.09614851528927482,-3.716391552802356,0.9048350260436754
baa10y_long_proxy,grid_3_80_4_80_5_40_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.3937030723129833,0.10899225786011074,-4.53348326438443,-0.054473756654772165,-7.2273897834525975,0.9534619545793862
baa10y_long_proxy,grid_3_80_4_80_5_40_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.05792041971009132,0.11782534342755856,0.536643494487138,-0.08060559034880599,0.7185657900333124,1.0452329002079648
baa10y_long_proxy,grid_3_80_4_80_5_40_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.15779753339478086,0.1440114134998891,-1.1212065176739532,-0.08310805010852118,-1.8987033529090303,0.9704596562610985
baa10y_long_proxy,grid_3_80_4_80_5_35_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.35497121313611846,0.11446348579340115,-3.7704369898602264,-0.09540734067768775,-3.7205859697453354,0.9055837176035376
baa10y_long_proxy,grid_3_80_4_80_5_35_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.3937030723129833,0.10899225786011074,-4.53348326438443,-0.054473756654772165,-7.2273897834525975,0.9534619545793862
baa10y_long_proxy,grid_3_80_4_80_5_35_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.05809254808452469,0.117845556890411,0.5379521771031003,-0.08060559034880677,0.7207012296931171,1.045366519638895
baa10y_long_proxy,grid_3_80_4_80_5_35_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.15779753339478086,0.1440114134998891,-1.1212065176739532,-0.08310805010852118,-1.8987033529090303,0.9704596562610985
baa10y_long_proxy,grid_3_80_4_80_5_25_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.35023936823906876,0.11424399731740596,-3.714029459030742,-0.09392401730018951,-3.7289649474816713,0.9070821089482854
baa10y_long_proxy,grid_3_80_4_80_5_25_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.3937030723129833,0.10899225786011074,-4.53348326438443,-0.054473756654772165,-7.2273897834525975,0.9534619545793862
baa10y_long_proxy,grid_3_80_4_80_5_25_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.05843685750136163,0.11788622556683212,0.5405670877489233,-0.08060559034880721,0.7249727624161786,1.0456337854095827
baa10y_long_proxy,grid_3_80_4_80_5_25_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.15779753339478086,0.1440114134998891,-1.1212065176739532,-0.08310805010852118,-1.8987033529090303,0.9704596562610985
baa10y_long_proxy,grid_3_80_4_70_5_60_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3664932902352047,0.11520726666295467,-3.901540342824629,-0.09905442053368729,-3.699918572645271,0.9018992252016875
baa10y_long_proxy,grid_3_80_4_70_5_60_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.35834811943125555,0.100762042750442,-4.350720601874352,-0.04935627099642215,-7.260437472215685,0.9586223908049103
baa10y_long_proxy,grid_3_80_4_70_5_60_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.05723460961177551,0.1177593109308739,0.5313714963631949,-0.08060559034880599,0.7100575700035591,1.0447004748051607
baa10y_long_proxy,grid_3_80_4_70_5_60_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.15091932866415037,0.14304620688423247,-1.072905420338558,-0.0825108956758468,-1.8290836310522394,0.9718388625079216
baa10y_long_proxy,grid_3_80_4_70_5_50_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.36183714533192657,0.114870602388703,-3.8496718499250964,-0.09757425546362686,-3.7083259678759224,0.903394345721976
baa10y_long_proxy,grid_3_80_4_70_5_50_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.35834811943125555,0.100762042750442,-4.350720601874352,-0.04935627099642215,-7.260437472215685,0.9586223908049103
baa10y_long_proxy,grid_3_80_4_70_5_50_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.05757874432834931,0.11779916766632666,0.5339942726128087,-0.08060559034880643,0.7143269353798847,1.0449676514010047
baa10y_long_proxy,grid_3_80_4_70_5_50_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.15091932866415037,0.14304620688423247,-1.072905420338558,-0.0825108956758468,-1.8290836310522394,0.9718388625079216
baa10y_long_proxy,grid_3_80_4_70_5_40_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3571503350674984,0.11458049630047135,-3.795954979503153,-0.09609278950746991,-3.7167235637355995,0.9048908124644356
baa10y_long_proxy,grid_3_80_4_70_5_40_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.35834811943125555,0.100762042750442,-4.350720601874352,-0.04935627099642215,-7.260437472215685,0.9586223908049103
baa10y_long_proxy,grid_3_80_4_70_5_40_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.057922949272138036,0.11783934725290882,0.5366138049059476,-0.08060559034880754,0.7185971720011717,1.0452348638844802
baa10y_long_proxy,grid_3_80_4_70_5_40_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.15091932866415037,0.14304620688423247,-1.072905420338558,-0.0825108956758468,-1.8290836310522394,0.9718388625079216
baa10y_long_proxy,grid_3_80_4_70_5_35_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3547953759297291,0.11445301549333455,-3.768415602061621,-0.0953515690587401,-3.7209180659750025,0.9056395503250426
baa10y_long_proxy,grid_3_80_4_70_5_35_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.35834811943125555,0.100762042750442,-4.350720601874352,-0.04935627099642215,-7.260437472215685,0.9586223908049103
baa10y_long_proxy,grid_3_80_4_70_5_35_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.05809507807866465,0.11785955801228808,0.5379223493468579,-0.08060559034880665,0.7207326170215778,1.0453684835823716
baa10y_long_proxy,grid_3_80_4_70_5_35_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.15091932866415037,0.14304620688423247,-1.072905420338558,-0.0825108956758468,-1.8290836310522394,0.9718388625079216
baa10y_long_proxy,grid_3_80_4_70_5_25_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.35006224021878296,0.1142333945771478,-3.712003350519294,-0.09386815394619596,-3.729297163119179,0.9071380343341481
baa10y_long_proxy,grid_3_80_4_70_5_25_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.35834811943125555,0.100762042750442,-4.350720601874352,-0.04935627099642215,-7.260437472215685,0.9586223908049103
baa10y_long_proxy,grid_3_80_4_70_5_25_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.05843938835983109,0.11790022125585126,0.5405369844366442,-0.08060559034880754,0.7250041604675825,1.045635749887042
baa10y_long_proxy,grid_3_80_4_70_5_25_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.15091932866415037,0.14304620688423247,-1.072905420338558,-0.0825108956758468,-1.8290836310522394,0.9718388625079216
baa10y_long_proxy,grid_3_80_4_60_5_60_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3663209167267939,0.11520146969480341,-3.8993857973854573,-0.09899897756703824,-3.7002494947863043,0.9019547268543991
baa10y_long_proxy,grid_3_80_4_60_5_60_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.32101458629749924,0.09295735919256114,-4.1165567208488705,-0.044222223953071405,-7.259123526626786,0.9637995274135538
baa10y_long_proxy,grid_3_80_4_60_5_60_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.05723702501282557,0.11777424946521785,0.5313382097484524,-0.08060559034880643,0.7100875356801243,1.044702350120104
baa10y_long_proxy,grid_3_80_4_60_5_60_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1439895713889665,0.14211062196129332,-1.0237349399415325,-0.08191361148147103,-1.7578222811179207,0.9732191115038143
baa10y_long_proxy,grid_3_80_4_60_5_50_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3616635040338675,0.11486467671262848,-3.847512712651919,-0.09751872112835314,-3.7086571670464146,0.9034499396639523
baa10y_long_proxy,grid_3_80_4_60_5_50_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.32101458629749924,0.09295735919256114,-4.1165567208488705,-0.044222223953071405,-7.259123526626786,0.9637995274135538
baa10y_long_proxy,grid_3_80_4_60_5_50_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.0575811605566483,0.11781410054317198,0.5339606901166236,-0.08060559034880688,0.7143569113193725,1.044969527227399
baa10y_long_proxy,grid_3_80_4_60_5_50_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1439895713889665,0.14211062196129332,-1.0237349399415325,-0.08191361148147103,-1.7578222811179207,0.9732191115038143
baa10y_long_proxy,grid_3_80_4_60_5_40_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.35697541762297147,0.1145744436262516,-3.793791831827621,-0.09603716372258286,-3.717054979405121,0.9049464987794645
baa10y_long_proxy,grid_3_80_4_60_5_40_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.32101458629749924,0.09295735919256114,-4.1165567208488705,-0.044222223953071405,-7.259123526626786,0.9637995274135538
baa10y_long_proxy,grid_3_80_4_60_5_40_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.05792536632787004,0.11785427443519722,0.5365799276526299,-0.08060559034880688,0.7186271582058756,1.0452367402224043
baa10y_long_proxy,grid_3_80_4_60_5_40_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1439895713889665,0.14211062196129332,-1.0237349399415325,-0.08191361148147103,-1.7578222811179207,0.9732191115038143
baa10y_long_proxy,grid_3_80_4_60_5_35_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.35461981726329517,0.11444690001990579,-3.7662506698683584,-0.09529589751869805,-3.7212495657928515,0.9056952828579969
baa10y_long_proxy,grid_3_80_4_60_5_35_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.32101458629749924,0.09295735919256114,-4.1165567208488705,-0.044222223953071405,-7.259123526626786,0.9637995274135538
baa10y_long_proxy,grid_3_80_4_60_5_35_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.058097495548183,0.11787448233344065,0.5378883251380615,-0.08060559034880699,0.7207626083597424,1.0453703601760904
baa10y_long_proxy,grid_3_80_4_60_5_35_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1439895713889665,0.14211062196129332,-1.0237349399415325,-0.08191361148147103,-1.7578222811179207,0.9732191115038143
baa10y_long_proxy,grid_3_80_4_60_5_25_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.34988539278132436,0.11422715502016932,-3.7098352953461253,-0.09381239083518844,-3.7296287800191585,0.9071938593657128
baa10y_long_proxy,grid_3_80_4_60_5_25_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.32101458629749924,0.09295735919256114,-4.1165567208488705,-0.044222223953071405,-7.259123526626786,0.9637995274135538
