risk_source,variant,segment,start,end,days,cagr,vol,sharpe,maxdd,calmar,final_nav,avg_budget,min_budget,avg_base_equity_exposure,avg_effective_equity_exposure,overlay_cost_sum,baseline_cagr,baseline_sharpe,baseline_maxdd,baseline_calmar,baseline_final_nav,delta_cagr,delta_sharpe,delta_maxdd,delta_calmar
baa10y_long_proxy,grid_3_80_4_50_5_35_6_15,available,2008-12-15,2026-05-06,4374.0,0.18382821006886219,0.1340357696540975,1.3264255065650379,-0.12696933079048667,1.4478158538316541,18.71036120842789,0.7129401005944215,0.15,0.5351461039628366,0.43727693022895664,0.05526803303686581,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.021818446460740493,-0.037139977621353015,0.008417276380425776,-0.0711427848909616
baa10y_long_proxy,grid_3_85_4_80_5_40_6_15,available,2008-12-15,2026-05-06,4374.0,0.19202068169641273,0.1378076037568912,1.3439324412647073,-0.1346134091208071,1.4264602831957565,21.089614918253787,0.812185642432556,0.15,0.5351461039628366,0.4738834654584829,0.03025155352339716,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.013625974833189947,-0.019633042921683552,0.0007731980501053393,-0.09249835552685925
baa10y_long_proxy,grid_3_85_4_70_5_40_6_15,available,2008-12-15,2026-05-06,4374.0,0.19015592032501583,0.1369895661524216,1.3396976714413154,-0.13338324635249266,1.4256357190654192,20.52423701634385,0.7878829446730681,0.15,0.5351461039628366,0.4665939162855527,0.037370441112848075,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.015490736204586852,-0.023867812745075545,0.002003360818419786,-0.09332291965719652
baa10y_long_proxy,grid_3_85_4_60_5_40_6_15,available,2008-12-15,2026-05-06,4374.0,0.18827480787977424,0.13627215661640485,1.3344129567309533,-0.13223402927458605,1.4237999773025038,19.96839508543954,0.7635802469135802,0.15,0.5351461039628366,0.45930436711262246,0.04451816505509877,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.017371848649828436,-0.029152527455437616,0.0031525778963263917,-0.09515866142011187
baa10y_long_proxy,tier_light_3_90_4_70_5_50_6_35,available,2008-12-15,2026-05-06,4374.0,0.19299595214184273,0.1386557036602925,1.342462467926581,-0.13579525174672924,1.4212275441102913,21.391121402512617,0.8245770461819845,0.35,0.5351461039628366,0.48165783078033636,0.033049974363168075,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.012650704387759948,-0.021103016259809815,-0.0004086445758167967,-0.09773109461232443
baa10y_long_proxy,grid_3_85_4_50_5_40_6_15,available,2008-12-15,2026-05-06,4374.0,0.18637569704642054,0.13565699738136852,1.3280466818299954,-0.13118829240291507,1.4206732447893282,19.421646724477405,0.7392775491540923,0.15,0.5351461039628366,0.4520148179396922,0.051720315667366866,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.019270959483182137,-0.035518802356395485,0.004198314767997369,-0.0982853939332875
baa10y_long_proxy,grid_3_90_4_80_5_50_6_15,available,2008-12-15,2026-05-06,4374.0,0.1947931123298754,0.13946791109056028,1.3462582294499863,-0.13737128762481576,1.418004560471824,21.957384920471604,0.8419295839048926,0.15,0.5351461039628366,0.4888496191048148,0.02622415369268791,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.010853544199727283,-0.017307254736404598,-0.0019846804539033203,-0.10095407825079161
baa10y_long_proxy,grid_3_80_4_80_5_25_6_15,available,2008-12-15,2026-05-06,4374.0,0.18901873706189387,0.13621618230257634,1.3395034995585589,-0.13337049633601594,1.4172455097241057,20.18649788384068,0.7790352080475538,0.15,0.5351461039628366,0.45868904587655485,0.034780243829943935,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.016627919467708807,-0.024061984627832045,0.0020161108348965007,-0.10171312899851004
baa10y_long_proxy,grid_3_90_4_70_5_50_6_15,available,2008-12-15,2026-05-06,4374.0,0.1929237737965679,0.13866012389397697,1.3419875513607438,-0.13614769076802447,1.4170183328726558,21.36866889458274,0.8176268861454047,0.15,0.5351461039628366,0.48156006993188466,0.03334591105813441,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.01272288273303479,-0.021577932825647128,-0.0007610835971120222,-0.10194030584995994
baa10y_long_proxy,grid_3_80_4_70_5_25_6_15,available,2008-12-15,2026-05-06,4374.0,0.1871619299070273,0.1353880559765928,1.3353116430860856,-0.13212718365807952,1.4165285653205735,19.646266897535494,0.7547325102880658,0.15,0.5351461039628366,0.4513994967036245,0.04185217209322854,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.018484726622575387,-0.028253841100305266,0.0032594235128329263,-0.10243007340204224
baa10y_long_proxy,grid_3_80_4_60_5_25_6_15,available,2008-12-15,2026-05-06,4374.0,0.18528756500536914,0.1346614782828493,1.330043402532542,-0.1309510466742927,1.4149376405232152,19.114766466820114,0.7304298125285779,0.15,0.5351461039628366,0.4441099475306943,0.04897105968267945,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.02035909152423354,-0.033522081653848845,0.00443556049661975,-0.10402099819940047
baa10y_long_proxy,grid_3_90_4_60_5_50_6_15,available,2008-12-15,2026-05-06,4374.0,0.1910349616650966,0.1379519260301624,1.3366696275677492,-0.13504367945887252,1.4146160888875676,20.78895052688495,0.7933241883859168,0.15,0.5351461039628366,0.4742705207589544,0.040541467847467684,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.014611694864506086,-0.02689585661864169,0.0003429277120399199,-0.10434254983504809
baa10y_long_proxy,grid_3_80_4_50_5_25_6_15,available,2008-12-15,2026-05-06,4374.0,0.18339649362059496,0.13403825675569397,1.323680258904442,-0.12986248623346375,1.412236119450917,18.592281437196934,0.7061271147690901,0.15,0.5351461039628366,0.43682039835776415,0.056125992713130096,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.02225016290900772,-0.03988522528194882,0.0055241209374486955,-0.10672251927169873
baa10y_long_proxy,grid_3_90_4_50_5_50_6_15,available,2008-12-15,2026-05-06,4374.0,0.18913139697454273,0.13734474575570862,1.3303141051990024,-0.13400149356761915,1.4114126039879116,20.21972223493719,0.769021490626429,0.15,0.5351461039628366,0.46698097158602414,0.04774361845973578,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.016515259555059947,-0.0332513789873885,0.0013851136032932976,-0.10754603473470414
baa10y_long_proxy,grid_3_85_4_80_5_35_6_15,available,2008-12-15,2026-05-06,4374.0,0.1918018431935533,0.13780737602809728,1.3426011305192413,-0.13606934522759195,1.409588933295315,21.022513009467094,0.8087791495198902,0.15,0.5351461039628366,0.4736551995228867,0.03070588467306839,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.013844813336049366,-0.02096435366714955,-0.0006827380566795105,-0.10936970542730062
baa10y_long_proxy,grid_3_85_4_70_5_35_6_15,available,2008-12-15,2026-05-06,4374.0,0.18993742782868184,0.13698920443914425,1.338359611048499,-0.13484122509265906,1.4086005796681411,20.458935092286705,0.7844764517604024,0.15,0.5351461039628366,0.4663656503499564,0.037824772262519304,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.01570922870092084,-0.02520587313789191,0.0005453820782533869,-0.1103580590544746
baa10y_long_proxy,grid_3_85_4_60_5_35_6_15,available,2008-12-15,2026-05-06,4374.0,0.18805809783144323,0.1362716297318791,1.3330781820731123,-0.13367577178180445,1.4068226076031614,19.90527960319076,0.7601737540009144,0.15,0.5351461039628366,0.45907610117702624,0.04495155371190533,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.01758855869815945,-0.030487302113278547,0.0017108353891079897,-0.11213603111945436
baa10y_long_proxy,grid_3_85_4_50_5_35_6_15,available,2008-12-15,2026-05-06,4374.0,0.186159638214628,0.1356563254400756,1.3267090102837076,-0.13262792210925534,1.4036232736970324,19.36034575689423,0.7358710562414266,0.15,0.5351461039628366,0.451786552004096,0.052149295505499016,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.01948701831497468,-0.03685647390268332,0.002758685061657107,-0.11533536502558328
baa10y_long_proxy,grid_3_90_4_80_5_40_6_15,available,2008-12-15,2026-05-06,4374.0,0.19435502785645742,0.13946376776784386,1.3436625362719035,-0.14026915533125706,1.3855863564407453,21.81806213509831,0.8351165980795611,0.15,0.5351461039628366,0.4883930872336223,0.027132815992030362,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.01129162867314526,-0.019902947914487434,-0.004882548160344613,-0.13337228228187037
baa10y_long_proxy,grid_3_90_4_70_5_40_6_15,available,2008-12-15,2026-05-06,4374.0,0.19248657923756296,0.13865568971941028,1.339380406488308,-0.13904714448496946,1.3843260136735143,21.233144799800073,0.8108139003200733,0.15,0.5351461039628366,0.481103538060692,0.034251703581481274,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.013160077292039718,-0.02418507769808298,-0.003660537314057022,-0.13463262504910145
baa10y_long_proxy,grid_3_90_4_60_5_40_6_15,available,2008-12-15,2026-05-06,4374.0,0.19060174762634507,0.13794713259675007,1.3340721183217084,-0.13790555063749388,1.3821180274851397,20.658093403997793,0.7865112025605853,0.15,0.5351461039628366,0.4738139888877619,0.04139942752373198,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.015044908903257603,-0.02949336586468254,-0.002518943466581436,-0.13684061123747604
baa10y_long_proxy,grid_3_90_4_50_5_40_6_15,available,2008-12-15,2026-05-06,4374.0,0.18869888248423616,0.1373396622561063,1.3277074874807162,-0.13686676098996797,1.3787049618136822,20.092450251524227,0.7622085048010975,0.15,0.5351461039628366,0.46652443971483165,0.048601578136000065,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.016947774045366515,-0.03585799670567469,-0.0014801538190555297,-0.14025367690893353
baa10y_long_proxy,grid_3_85_4_80_5_25_6_15,available,2008-12-15,2026-05-06,4374.0,0.19136283199912807,0.1378107060954039,1.3398966274395478,-0.13898726158460917,1.3768371994482027,20.888506304726896,0.8019661636945586,0.15,0.5351461039628366,0.4731986676516942,0.031627439119646536,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.01428382453047461,-0.023668856746843048,-0.0036006544136967245,-0.142121439274413
baa10y_long_proxy,grid_3_85_4_70_5_25_6_15,available,2008-12-15,2026-05-06,4374.0,0.18949999424727437,0.1369922634948433,1.335646897280923,-0.13775211934460485,1.3756593738729745,20.328785133969973,0.7776634659350709,0.15,0.5351461039628366,0.4659091184787639,0.03873343456186175,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.016146662282328306,-0.02791858690546789,-0.002365512173692408,-0.14329926484964117
baa10y_long_proxy,grid_3_85_4_60_5_25_6_15,available,2008-12-15,2026-05-06,4374.0,0.1876219025377872,0.13627442892740885,1.3303569649666611,-0.13658371775935074,1.3736769332078187,19.77880997910643,0.753360768175583,0.15,0.5351461039628366,0.4586195693058337,0.04585232215131266,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.018024753991815468,-0.03320851921972978,-0.0011971105884382993,-0.14528170551479702
baa10y_long_proxy,grid_3_85_4_50_5_25_6_15,available,2008-12-15,2026-05-06,4374.0,0.18572707154513002,0.13565880617644266,1.3239966137835817,-0.1355023254226071,1.3706559718874276,19.23816397897676,0.729058070416095,0.15,0.5351461039628366,0.45133002013290346,0.053007255181763316,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.01991958498447266,-0.03956887040280921,-0.000115718251694652,-0.1483026668351881
baa10y_long_proxy,grid_3_90_4_80_5_35_6_15,available,2008-12-15,2026-05-06,4374.0,0.1941357607999441,0.13946355418762849,1.3423468985487754,-0.14171557614718067,1.36989712830382,21.74864248846336,0.8317101051668954,0.15,0.5351461039628366,0.488164821298026,0.027587147141701587,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.011510895729658577,-0.021218585637615472,-0.006328968976268223,-0.14906151041879578
baa10y_long_proxy,grid_3_90_4_70_5_35_6_15,available,2008-12-15,2026-05-06,4374.0,0.1922676588716743,0.13865534386430778,1.3380582707632647,-0.14049559439589154,1.3684959994538926,21.16558734525957,0.8074074074074075,0.15,0.5351461039628366,0.48087527212509584,0.034706034731152496,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.013378997657928382,-0.02550721342312623,-0.0051089872249791,-0.15046263926872316
baa10y_long_proxy,grid_3_90_4_60_5_35_6_15,available,2008-12-15,2026-05-06,4374.0,0.19038461320545186,0.1379466236056424,1.3327533765947523,-0.1393378702430258,1.366352254942558,20.592797944750618,0.7831047096479196,0.15,0.5351461039628366,0.4735857229521656,0.04183281618053853,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.01526204332415082,-0.03081210759163855,-0.0039512630721133535,-0.15260638378005775
baa10y_long_proxy,grid_3_90_4_50_5_35_6_15,available,2008-12-15,2026-05-06,4374.0,0.18848240056156973,0.13733901007889837,1.3263860124289206,-0.1382969814169508,1.3628815222894504,20.02903201212346,0.7588020118884317,0.15,0.5351461039628366,0.46629617377923543,0.049030557974132215,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.01716425596803295,-0.03717947175747027,-0.0029103742460383497,-0.15607711643316535
baa10y_long_proxy,only_5plus_5_50_6_35,available,2008-12-15,2026-05-06,4374.0,0.20320107141591737,0.14481320386274127,1.3502913823021312,-0.1510450744470977,1.3453008789577372,24.79943505193647,0.9433470507544583,0.35,0.5351461039628366,0.5325457218494057,0.005712667207216762,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.0024455851136853113,-0.013274101884259704,-0.01565846727618525,-0.17365775976487852
baa10y_long_proxy,only_4plus_4_70_5_50_6_35,available,2008-12-15,2026-05-06,4374.0,0.19763221541295017,0.14216488585974585,1.340105551109905,-0.14707600334034754,1.3437420852102628,22.880823576155972,0.8704389574759945,0.35,0.5351461039628366,0.5106770743306152,0.02682205432603793,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.008014441116652504,-0.023459933076485973,-0.011689396169435096,-0.17521655351235288
baa10y_long_proxy,grid_3_90_4_80_5_25_6_15,available,2008-12-15,2026-05-06,4374.0,0.1936958898854555,0.13946686764154845,1.339674677269167,-0.14461442242089617,1.3393953842425834,21.610007116415375,0.8248971193415638,0.15,0.5351461039628366,0.4877082894268335,0.028508701588279742,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.011950766644147182,-0.023890806917223895,-0.009227815249983728,-0.1795632544800323
baa10y_long_proxy,grid_3_90_4_70_5_25_6_15,available,2008-12-15,2026-05-06,4374.0,0.19182936867269418,0.1386583891822433,1.3353782923091622,-0.14338746408081204,1.337839189098014,21.03094200334364,0.8005944215820759,0.15,0.5351461039628366,0.48041874025390324,0.035614697030494954,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.0138172878569085,-0.028187191877228734,-0.0080008569098996,-0.1811194496246018
baa10y_long_proxy,grid_3_90_4_60_5_25_6_15,available,2008-12-15,2026-05-06,4374.0,0.1899475637321406,0.13794941192468138,1.330065312201279,-0.14222681054589692,1.3355257212271106,20.46196012348746,0.776291723822588,0.15,0.5351461039628366,0.4731291910809731,0.042733584619945864,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.015699092797462066,-0.03350017198511179,-0.006840203374984477,-0.18343291749550517
baa10y_long_proxy,grid_3_90_4_50_5_25_6_15,available,2008-12-15,2026-05-06,4374.0,0.18804898683106863,0.13734148348162944,1.323706924266685,-0.141152597910585,1.3322389358373041,19.902630202365597,0.7519890260631003,0.15,0.5351461039628366,0.4658396419080429,0.0498885176503965,0.20564665652960268,1.363565484186391,-0.13538660717091244,1.5189586387226157,25.689044034499997,-0.017597669698534046,-0.03985855991970588,-0.005765990739672544,-0.1867197028853116
hyoas_live_window,baseline,available,2025-05-12,2026-05-06,248.0,0.5935788906219335,0.1821251372548732,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,1.0,1.0,0.6392730096440199,0.6392730096440199,0.0,0.5935788906219335,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,0.0,0.0,0.0,0.0
hyoas_live_window,only_5plus_5_50_6_35,available,2025-05-12,2026-05-06,248.0,0.587147502331363,0.18144354296117504,2.6388613920650323,-0.12110360917342289,4.848307216761439,1.5755525341565877,0.9919354838709677,0.5,0.6392730096440199,0.6370000309959198,0.0005636987047288465,0.5935788906219335,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,-0.006431388290570439,-0.01303726411543904,0.0,-0.05310649562359959
hyoas_live_window,fixed_ge3_90,available,2025-05-12,2026-05-06,248.0,0.5607807279209969,0.17426120063240627,2.6439716500682566,-0.11832728854670227,4.739234159833417,1.5497904304970722,0.9020161290322583,0.9,0.6392730096440199,0.5764295964206257,0.00032123752925322153,0.5935788906219335,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,-0.032798162700936606,-0.007927006112214752,0.0027763206267206186,-0.16217955255162142
hyoas_live_window,grid_3_90_4_80_5_60_6_15,available,2025-05-12,2026-05-06,248.0,0.5484234414099436,0.1711597023979148,2.642229192881512,-0.1189591871041612,4.610181481231387,1.537714163696214,0.8762096774193551,0.6,0.6392730096440199,0.563134229563901,0.0022561063185670806,0.5935788906219335,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,-0.045155449211989884,-0.009669463298959347,0.0021444220692616867,-0.2912322311536517
hyoas_live_window,grid_3_90_4_80_5_50_6_15,available,2025-05-12,2026-05-06,248.0,0.5471662871861205,0.17103502562731893,2.6392755089767017,-0.1189591871041612,4.5996135355819066,1.536485513157877,0.8745967741935486,0.5,0.6392730096440199,0.5626796338342811,0.0023688460595128503,0.5935788906219335,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,-0.046412603435812994,-0.012623147203769669,0.0021444220692616867,-0.3018001768031322
hyoas_live_window,grid_3_90_4_80_5_40_6_15,available,2025-05-12,2026-05-06,248.0,0.5459074854876194,0.17092040423928337,2.636162175086846,-0.1189591871041612,4.589031740857647,1.5352552366203602,0.8729838709677422,0.4,0.6392730096440199,0.562225038104661,0.0024815858004586192,0.5935788906219335,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,-0.047671405134314115,-0.015736481093625354,0.0021444220692616867,-0.3123819715273921
hyoas_live_window,grid_3_90_4_80_5_35_6_15,available,2025-05-12,2026-05-06,248.0,0.5452774672173439,0.17086687063543812,2.6345456110858048,-0.1189591871041612,4.583735653303486,1.5346394889516357,0.872177419354839,0.35,0.6392730096440199,0.5619977402398509,0.0025379556709315045,0.5935788906219335,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,-0.04830142340458954,-0.01735304509466662,0.0021444220692616867,-0.3176780590815529
hyoas_live_window,grid_3_85_4_80_5_60_6_15,available,2025-05-12,2026-05-06,248.0,0.537194188411984,0.16876855022114776,2.6340589695465697,-0.11725800399907982,4.581300807544017,1.526738951111459,0.838508064516129,0.6,0.6392730096440199,0.5379056106509461,0.0015559879731247418,0.5935788906219335,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,-0.05638470220994951,-0.017839686633901675,0.0038456051743430697,-0.3201129048410216
hyoas_live_window,fixed_ge3_80,available,2025-05-12,2026-05-06,248.0,0.5284730136653577,0.16673886747785302,2.6298983800450895,-0.11555702807819035,4.573265879663956,1.5182141987322286,0.8040322580645163,0.8,0.6392730096440199,0.5135861831972315,0.000642475058506443,0.5935788906219335,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,-0.06510587695657577,-0.022000276135381913,0.005546581095232539,-0.3281478327210827
hyoas_live_window,grid_3_90_4_80_5_25_6_15,available,2025-05-12,2026-05-06,248.0,0.5440161965996468,0.17076736930591513,2.6311926785175244,-0.1189591871041612,4.573133104241069,1.5334067755145526,0.8705645161290325,0.25,0.6392730096440199,0.561543144510231,0.0026506954118772734,0.5935788906219335,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,-0.049562694022286635,-0.020705977662947017,0.0021444220692616867,-0.3282806081439702
hyoas_live_window,grid_3_85_4_80_5_50_6_15,available,2025-05-12,2026-05-06,248.0,0.5359461511405781,0.16864195391652884,2.6310873135501507,-0.11725800399907982,4.570657292996254,1.5255190698887529,0.8368951612903225,0.5,0.6392730096440199,0.5374510149213262,0.0016687277140705111,0.5935788906219335,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,-0.05763273948135539,-0.020811342630320695,0.0038456051743430697,-0.3307564193887851
hyoas_live_window,only_4plus_4_70_5_50_6_35,available,2025-05-12,2026-05-06,248.0,0.5610391328390891,0.17366783435392621,2.653355920222711,-0.12299203259935243,4.561589242668091,1.5500429427319018,0.929032258064516,0.5,0.6392730096440199,0.6012052919923261,0.0053717747732318685,0.5935788906219335,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,-0.03253975778284435,0.0014572640422394478,-0.0018884234259295418,-0.33982446971694813
hyoas_live_window,grid_3_85_4_80_5_40_6_15,available,2025-05-12,2026-05-06,248.0,0.5346964783420722,0.16852555302639083,2.62795195042915,-0.11725800399907982,4.559999830342227,1.5242975742722005,0.8352822580645161,0.4,0.6392730096440199,0.5369964191917062,0.0017814674550162804,0.5935788906219335,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,-0.05888241227986124,-0.023946705751321407,0.0038456051743430697,-0.3414138820428114
hyoas_live_window,grid_3_85_4_80_5_35_6_15,available,2025-05-12,2026-05-06,248.0,0.5340710289993655,0.1684711824656107,2.6263228452710576,-0.11725800399907982,4.554665871709335,1.5236862214134619,0.8344758064516129,0.35,0.6392730096440199,0.536769121326896,0.001837837325489165,0.5935788906219335,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,-0.05950786162256794,-0.025575810909413743,0.0038456051743430697,-0.34674784067570386
hyoas_live_window,grid_3_80_4_80_5_60_6_15,available,2025-05-12,2026-05-06,248.0,0.5260187307879993,0.16645102651880386,2.6244926968836038,-0.11555702807819035,4.552027163869901,1.5158150533361614,0.8008064516129033,0.6,0.6392730096440199,0.5126769917379914,0.0008558696276824043,0.5935788906219335,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,-0.06756015983393415,-0.02740595929686762,0.005546581095232539,-0.3493865485151382
hyoas_live_window,grid_3_85_4_80_5_25_6_15,available,2025-05-12,2026-05-06,248.0,0.5328189051864043,0.1683701133352455,2.6229417695692545,-0.11725800399907982,4.543987506307762,1.5224623062903628,0.8328629032258064,0.25,0.6392730096440199,0.5363145255972761,0.0019505770664349346,0.5935788906219335,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,-0.060759985435529185,-0.02895688661121687,0.0038456051743430697,-0.3574262060772764
hyoas_live_window,grid_3_80_4_80_5_50_6_15,available,2025-05-12,2026-05-06,248.0,0.524779766792921,0.1663225123580691,2.62150258134271,-0.11555702807819035,4.541305496692376,1.5146039004279883,0.799193548387097,0.5,0.6392730096440199,0.5122223960083714,0.0009686093686281736,0.5935788906219335,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,-0.06879912382901243,-0.03039607483776141,0.005546581095232539,-0.36010821569266316
hyoas_live_window,grid_3_80_4_80_5_40_6_15,available,2025-05-12,2026-05-06,248.0,0.5235391791610835,0.16620433305876353,2.6183447673351967,-0.11555702807819035,4.530569778991172,1.5133911446770418,0.7975806451612903,0.4,0.6392730096440199,0.5117678002787514,0.001081349109573943,0.5935788906219335,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,-0.07003971146084997,-0.03355388884527466,0.005546581095232539,-0.3708439333938669
hyoas_live_window,grid_3_80_4_80_5_35_6_15,available,2025-05-12,2026-05-06,248.0,0.5229182768578324,0.1661491258756136,2.6167029347162454,-0.11555702807819035,4.525196654451911,1.5127841660802746,0.7967741935483872,0.35,0.6392730096440199,0.5115405024139412,0.0011377189800468276,0.5935788906219335,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,-0.07066061376410104,-0.035195721464226004,0.005546581095232539,-0.3762170579331281
hyoas_live_window,grid_3_80_4_80_5_25_6_15,available,2025-05-12,2026-05-06,248.0,0.5216752560305036,0.16604648920377146,2.6132933920789196,-0.11555702807819035,4.514439880519582,1.5115690081344784,0.7951612903225809,0.25,0.6392730096440199,0.5110859066843213,0.0012504587209925969,0.5935788906219335,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,-0.0719036345914299,-0.03860526410155174,0.005546581095232539,-0.38697383186545675
hyoas_live_window,grid_3_90_4_70_5_60_6_15,available,2025-05-12,2026-05-06,248.0,0.5398139284774952,0.16872339934456934,2.6448198343607876,-0.11959151797174183,4.513814504846802,1.5292995380345822,0.8552419354838711,0.6,0.6392730096440199,0.5512026498960366,0.003858798341401423,0.5935788906219335,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,-0.053764962144438266,-0.007078821819683778,0.001512091201681054,-0.38759920753823707
hyoas_live_window,tier_light_3_90_4_70_5_50_6_35,available,2025-05-12,2026-05-06,248.0,0.53856377472752,0.16859701433241558,2.6418524029340467,-0.11959151797174183,4.503360972931013,1.5280776211084974,0.8536290322580646,0.5,0.6392730096440199,0.5507480541664164,0.003971538082347192,0.5935788906219335,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,-0.055015115894413436,-0.010046253246424719,0.001512091201681054,-0.39805273945402586
hyoas_live_window,grid_3_90_4_70_5_50_6_15,available,2025-05-12,2026-05-06,248.0,0.53856377472752,0.16859701433241558,2.6418524029340467,-0.11959151797174183,4.503360972931013,1.5280776211084974,0.8536290322580646,0.5,0.6392730096440199,0.5507480541664164,0.003971538082347192,0.5935788906219335,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,-0.055015115894413436,-0.010046253246424719,0.001512091201681054,-0.39805273945402586
hyoas_live_window,grid_3_90_4_70_5_40_6_15,available,2025-05-12,2026-05-06,248.0,0.5373119826472634,0.1684808278099923,2.6387205348571987,-0.11959151797174183,4.49289374162994,1.526854087065732,0.8520161290322581,0.4,0.6392730096440199,0.5502934584367964,0.0040842778232929615,0.5935788906219335,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,-0.056266907974670044,-0.013178121323272673,0.001512091201681054,-0.4085199707550986
hyoas_live_window,grid_3_90_4_70_5_35_6_15,available,2025-05-12,2026-05-06,248.0,0.5366854726131258,0.16842656557789987,2.6370929029170616,-0.11959151797174183,4.48765499188612,1.5262417139733977,0.8512096774193549,0.35,0.6392730096440199,0.5500661605719863,0.004140647693765846,0.5935788906219335,2.6518986561804714,-0.12110360917342289,4.901413712385039,1.581835396162746,-0.05689341800880765,-0.014805753263409827,0.001512091201681054,-0.4137587204989188
