risk_source,variant,segment,start,end,days,cagr,vol,sharpe,maxdd,calmar,final_nav,avg_budget,min_budget,avg_base_equity_exposure,avg_effective_equity_exposure,overlay_cost_sum
baa10y_long_proxy,grid_3_90_4_80_5_25_6_15,10Y,2016-05-06,2026-05-06,2514.0,0.30744861421704783,0.15533260869482446,1.8043271810511434,-0.11832728854670282,2.598290030923005,14.503548644387289,0.8294749403341289,0.15,0.5281129784239904,0.48550804830367067,0.01760157837451064
baa10y_long_proxy,grid_3_90_4_70_5_60_6_15,available,2008-12-15,2026-05-06,4374.0,0.19335753505003428,0.13866960733301176,1.3445288923979286,-0.13327728244804393,1.4507913989423644,21.50393399793323,0.8244398719707362,0.15,0.5351461039628366,0.48201660180307715,0.032481357558935296
baa10y_long_proxy,grid_3_90_4_70_5_60_6_15,1Y,2025-05-06,2026-05-06,252.0,0.5677621444728362,0.1694842308165331,2.739997794475607,-0.11832728854670282,4.7982350601124875,1.5677621444728362,0.8583333333333335,0.7,0.6320149141687066,0.548958006296917,0.0033109577898197845
baa10y_long_proxy,grid_3_90_4_70_5_60_6_15,3Y,2023-05-08,2026-05-06,752.0,0.39258762428647476,0.17182488009146532,2.0143639617666302,-0.11832728854670249,3.3178113781549614,2.68648671159403,0.8787898936170214,0.15,0.6121841028004197,0.5532370985342692,0.008190704792276878
baa10y_long_proxy,grid_3_90_4_70_5_60_6_15,5Y,2021-05-06,2026-05-06,1256.0,0.27132611024737985,0.15870169107656418,1.5926148432920326,-0.11832728854670249,2.293013839662948,3.3084910199613495,0.8416799363057326,0.15,0.4631254699989088,0.4216969621195593,0.010716524826031124
baa10y_long_proxy,grid_3_90_4_70_5_60_6_15,10Y,2016-05-06,2026-05-06,2514.0,0.30637032242406836,0.1544913046636003,1.8079590941792538,-0.1183272885467026,2.589177240405936,14.384659088871189,0.8314041368337312,0.15,0.5281129784239904,0.48079927046072274,0.021695920770148813
baa10y_long_proxy,grid_3_90_4_70_5_50_6_15,available,2008-12-15,2026-05-06,4374.0,0.1929237737965679,0.13866012389397697,1.3419875513607438,-0.13614769076802447,1.4170183328726558,21.36866889458274,0.8176268861454047,0.15,0.5351461039628366,0.48156006993188466,0.03334591105813441
baa10y_long_proxy,grid_3_90_4_70_5_50_6_15,1Y,2025-05-06,2026-05-06,252.0,0.5677621444728362,0.1694842308165331,2.739997794475607,-0.11832728854670282,4.7982350601124875,1.5677621444728362,0.8583333333333335,0.7,0.6320149141687066,0.548958006296917,0.0033109577898197845
baa10y_long_proxy,grid_3_90_4_70_5_50_6_15,3Y,2023-05-08,2026-05-06,752.0,0.39258762428647476,0.17182488009146532,2.0143639617666302,-0.11832728854670249,3.3178113781549614,2.68648671159403,0.8781250000000002,0.15,0.6121841028004197,0.5532370985342692,0.008190704792276878
baa10y_long_proxy,grid_3_90_4_70_5_50_6_15,5Y,2021-05-06,2026-05-06,1256.0,0.27133191806140844,0.15870576862924426,1.5926067573336535,-0.11832728854670271,2.2930629222887684,3.3085663518309465,0.8334792993630572,0.15,0.4631254699989088,0.42163632077358293,0.010727693493755075
baa10y_long_proxy,grid_3_90_4_70_5_50_6_15,10Y,2016-05-06,2026-05-06,2514.0,0.3059406406231706,0.1544803807642947,1.8059441298756485,-0.11832728854670238,2.58554594109895,14.33752838282351,0.8238066825775657,0.15,0.5281129784239904,0.48040078933901975,0.02206889134897918
baa10y_long_proxy,grid_3_90_4_70_5_40_6_15,available,2008-12-15,2026-05-06,4374.0,0.19248657923756296,0.13865568971941028,1.339380406488308,-0.13904714448496946,1.3843260136735143,21.233144799800073,0.8108139003200733,0.15,0.5351461039628366,0.481103538060692,0.034251703581481274
baa10y_long_proxy,grid_3_90_4_70_5_40_6_15,1Y,2025-05-06,2026-05-06,252.0,0.5677621444728362,0.1694842308165331,2.739997794475607,-0.11832728854670282,4.7982350601124875,1.5677621444728362,0.8583333333333335,0.7,0.6320149141687066,0.548958006296917,0.0033109577898197845
baa10y_long_proxy,grid_3_90_4_70_5_40_6_15,3Y,2023-05-08,2026-05-06,752.0,0.39258762428647476,0.17182488009146532,2.0143639617666302,-0.11832728854670249,3.3178113781549614,2.68648671159403,0.8774601063829789,0.15,0.6121841028004197,0.5532370985342692,0.008190704792276878
baa10y_long_proxy,grid_3_90_4_70_5_40_6_15,5Y,2021-05-06,2026-05-06,1256.0,0.27133771519207195,0.1587099004692343,1.5925981279649637,-0.11832728854670249,2.2931119146280268,3.308641546496299,0.8252786624203823,0.15,0.4631254699989088,0.42157567942760626,0.010738862161479026
baa10y_long_proxy,grid_3_90_4_70_5_40_6_15,10Y,2016-05-06,2026-05-06,2514.0,0.305510112467932,0.15447489878249102,1.80386586991375,-0.1183272885467026,2.581907489136373,14.290444241331874,0.8162092283214003,0.15,0.5281129784239904,0.4800023082173169,0.02244186192780954
baa10y_long_proxy,grid_3_90_4_70_5_35_6_15,available,2008-12-15,2026-05-06,4374.0,0.1922676588716743,0.13865534386430778,1.3380582707632647,-0.14049559439589154,1.3684959994538926,21.16558734525957,0.8074074074074075,0.15,0.5351461039628366,0.48087527212509584,0.034706034731152496
