rule,full_annual,full_vol,full_sharpe,full_max_dd,full_calmar,full_total_return,full_annual_delta,full_max_dd_delta,full_sharpe_delta,last_10y_annual,last_10y_vol,last_10y_sharpe,last_10y_max_dd,last_10y_calmar,last_10y_total_return,last_10y_annual_delta,last_10y_max_dd_delta,last_10y_sharpe_delta,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_calmar,last_5y_total_return,last_5y_annual_delta,last_5y_max_dd_delta,last_5y_sharpe_delta,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_calmar,last_3y_total_return,last_3y_annual_delta,last_3y_max_dd_delta,last_3y_sharpe_delta,last_1y_annual,last_1y_vol,last_1y_sharpe,last_1y_max_dd,last_1y_calmar,last_1y_total_return,last_1y_annual_delta,last_1y_max_dd_delta,last_1y_sharpe_delta,family,source,ma,days,scale,trigger_days,threshold,robust_pass,score_3_5_10
broad_consec_below:zz2000:ma15:days10:scale0.75,21.249416581111944,19.589926974953414,1.1173821460300695,-40.96237550251829,0.518754498986651,6573.329077117548,-0.16380882796243412,0.0,0.004787952641506887,33.63540524656046,20.012445740561343,1.6020806993540948,-20.072004878961092,1.6757371996165735,1714.2545388415058,-0.6520726623048034,-0.06579119160970848,0.01023010728492757,37.26485800142674,20.833760985438524,1.6839580162196535,-16.26056761718043,2.291731683588573,386.350579168411,-0.20095906409187592,1.111433100363005,0.01996647378709704,35.15905113853059,21.594593005394373,1.5583197970016742,-16.260567617180456,2.1622277872626374,146.9590587811894,0.43490199481988157,1.11143310036298,0.029245868434984335,31.56680950955724,20.07420951996028,1.5165816122796028,-14.609759468717876,2.1606659286313,31.542106392368694,1.2625339767910368,1.0979060479350053,0.055766184372446626,broad_consec_below,zz2000,15.0,10.0,0.75,237.0,,False,0.018665152341264334
broad_consec_below:large_sum:ma30:days10:scale0.75,21.129786102481575,19.30564443287054,1.1256684241871115,-41.92202191386134,0.5040259304739092,6431.246541000316,-0.28343930659280403,-0.9596464113430514,0.01307423079854897,33.91132504534291,19.986199979362222,1.6146265571428258,-18.264693086521287,1.856659998867887,1752.0481079907995,-0.3761528635223499,1.7415206008300963,0.022775965073658533,36.92008326772864,20.55722408512107,1.691200669421422,-17.079004822305656,2.1617233352794645,380.2806755367853,-0.5457337977899712,0.29299589523778025,0.027209126988865684,35.00548430708659,21.12482179807395,1.5827909223304437,-17.07900482230564,2.0496208456694434,146.11804352267,0.2813351633758785,0.29299589523779446,0.05371699376375383,32.952151504465064,19.924508400929557,1.5810047106801928,-14.991098234166456,2.198114573711703,32.9262352668152,2.6478759716988627,0.7165672824864249,0.12018928277303664,broad_consec_below,large_sum,30.0,10.0,0.75,651.0,,False,0.016910852635372432
broad_consec_below:cyb:ma20:days10:scale0.75,21.486921187452968,19.47741431479031,1.1331344576263076,-40.96237550251829,0.5245526150242921,6864.195473496231,0.07369577837858898,0.0,0.02054026423774502,33.66267040115196,19.988742871711466,1.6048189250403502,-20.223472549035705,1.6645346302189366,1717.9579748248948,-0.6248075077132995,-0.2172588616843214,0.012968332971182939,35.7436222403618,20.539264909887596,1.6488079399974425,-16.549754020742935,2.1597675829841267,360.02305313480434,-1.7221948251568122,0.8222466968005016,-0.015183602435113963,33.854636715714,21.175906308029266,1.5374128089611399,-16.549754020743023,2.045627788381718,139.87607553477125,-0.8695124279967104,0.8222466968004127,0.008338880394449966,33.593772949482045,19.95816019201978,1.6036971343712194,-14.13483030150725,2.3766661666889495,33.567291503763855,3.289497416715843,1.5728352151456306,0.14288170646406329,broad_consec_below,cyb,20.0,10.0,0.75,396.0,,False,0.012894458612247807
broad_consec_below:sh_comp:ma50:days10:scale0.25,19.942296992234198,18.19553584079792,1.1267447483463842,-44.38859026722135,0.4492662837945664,5168.8568877969155,-1.4709284168401808,-3.4262147647030616,0.014150554957821582,32.63090513222488,18.96705558953826,1.6382949969687797,-15.533632458086977,2.1006615947860205,1582.455786164076,-1.656572776640381,4.4725812292644065,0.046444404899612435,36.657433861458635,19.834924901724506,1.7352063902291048,-15.533632458086888,2.359875190839512,375.6974062988634,-0.8083832040599788,1.8383682594565478,0.07121484779654841,37.71496573616031,20.168876903039788,1.7504067569633637,-15.533632458086888,2.4279553309841386,161.2393187698364,2.9908165924495975,1.8383682594565478,0.2213328283966738,43.31906480944296,19.28544064300529,2.03092383363616,-14.051681000556682,3.082838616086346,43.283763895931514,13.014789276676762,1.6559845160961988,0.570108405729004,broad_consec_below,sh_comp,50.0,10.0,0.25,1072.0,,False,0.009630262008763602
broad_consec_below:cyb:ma20:days10:scale0.50,21.53660724461752,19.21142305940902,1.1483658049472607,-40.96237550251829,0.5257655831823886,6926.556159013055,0.12338183554314242,0.0,0.035771611558698124,33.00144689056466,19.60071243603208,1.6064421406141247,-20.440621280622317,1.614503122850282,1630.0354623209678,-1.286031018300605,-0.43440759327093303,0.014591548544957478,33.99128542036696,20.039331390349453,1.6174819538646052,-16.01980622683403,2.1218287499276824,331.121771241247,-3.4745316451516572,1.3521944907094046,-0.04650958856795118,32.94181928051305,20.70669810459874,1.5331853057193812,-16.01980622683411,2.056318210973962,135.0008834201092,-1.7823298631976598,1.3521944907093264,0.004111377152691276,36.9503216723553,19.801013888409678,1.7448770309001884,-12.54024221021589,2.946539712147966,36.92084930491044,6.6460461395890995,3.1674233064369908,0.2840616029930323,broad_consec_below,cyb,20.0,10.0,0.5,396.0,,False,0.008849189366367725
broad_consec_below:large_sum:ma30:days10:scale0.50,20.81155919131168,18.91218013077721,1.1306948548311442,-43.09820848836815,0.48288687444928363,6067.209596457309,-0.6016662177626984,-2.1358329858498593,0.0181006614425816,33.495909815785986,19.595537547960287,1.626434305025949,-17.315336321276142,1.9344648694249176,1695.4128395483128,-0.7915680930792774,2.6908773660752416,0.034583712956781865,36.32430789429926,20.06724738870971,1.7049769993460706,-17.315336321276142,2.0978112824563464,369.93469922697483,-1.1415091712193544,0.05666439626729414,0.040985456913514184,35.232721646462736,20.614267593050418,1.6254001299543293,-17.31533632127613,2.0347696973792364,147.36319762915048,0.508572502752024,0.056664396267304795,0.09632620138763937,35.63601254842479,19.738234863053382,1.6991121378600589,-14.27378919991391,2.4966049343533614,35.60771810190151,5.331737015658586,1.4338763167389708,0.23829670995290275,broad_consec_below,large_sum,30.0,10.0,0.5,651.0,,False,0.008176078376791594
broad_consec_below:zz2000:ma15:days10:scale0.25,20.872375615887172,19.300440330180653,1.114500238070708,-40.96237550251829,0.5095499311216455,6135.249398978075,-0.5408497931872063,0.0,0.0019060446821455024,32.22764060541674,19.427384758453563,1.5878417312272206,-20.203764863836227,1.5951304532900537,1532.0153668592752,-2.059837303448525,-0.19755117648484344,-0.0040088608419466265,36.7695984849197,20.38686526473175,1.697901432429269,-15.540233659957359,2.366090452015803,377.6503955348704,-0.6962185805989165,1.8317670575860774,0.03390988999671252,35.976044338594384,21.343014988165272,1.6035479639125765,-15.540233659957359,2.3150259594419187,151.46558625737407,1.251895194883673,1.8317670575860774,0.07447403534588659,34.10739628989372,19.96988433433868,1.6228351994334498,-12.383181857387038,2.7543321807510535,34.08046087120371,3.8031207571275196,3.3244836592658427,0.16201977152629365,broad_consec_below,zz2000,15.0,10.0,0.25,237.0,,False,0.00809276095127999
broad_consec_below:cyb:ma10:days10:scale0.75,21.433260578662082,19.645141955152173,1.1227946445398638,-40.96237550251829,0.523242617541661,6797.4395820933505,0.020035169587703905,0.0,0.010200451151301193,33.719157340782345,20.200099259736177,1.5922949457046163,-20.223472549035737,1.667327767722566,1725.6522735338112,-0.5683205680829175,-0.21725886168435338,0.00044435363544903517,36.53933870065211,20.78459203533235,1.6610331780836853,-16.84200390703401,2.1695362916636998,373.6480626923607,-0.9264783648665045,0.5299968105094273,-0.00295836434887109,33.942102961870305,21.351439129450586,1.5297093409451572,-16.84200390703403,2.0153244916238533,140.34672566733298,-0.782046181840407,0.529996810509406,0.0006354123784673149,31.469254629470854,20.066396944679354,1.5132449547834803,-14.861011085287668,2.117571573620941,31.444636564684213,1.164979096704652,0.8466544313652129,0.052429526876324184,broad_consec_below,cyb,10.0,10.0,0.75,165.0,,False,0.006846802552973024
broad_consec_below:large_sum:ma10:days10:scale0.25,21.250681645193524,19.637806539605254,1.1151709396416443,-44.826126552165846,0.47406910388439,6574.847207350537,-0.1625437638808549,-3.8637510496475542,0.0025767462530816854,34.493222845527626,20.398612431715883,1.6080834788450111,-20.657658192192606,1.6697547478331334,1834.0845819075341,0.20574493666236293,-0.6514445048412227,0.01623288677584389,38.21121735988846,21.07838870062828,1.7007603463628005,-17.96124981059446,2.1274253051894827,403.32753720992514,0.7454002943698441,-0.5892490930510235,0.036768803930244065,35.819141939096255,21.63828409544976,1.5790782316728897,-17.96124981059449,1.994245518369676,150.59589586624398,1.0949927953855436,-0.5892490930510554,0.050004303106199854,34.82296128412295,19.88344487504788,1.6567700801435348,-13.159564649100519,2.646209218365226,34.795391162112566,4.518685751356745,2.548100867552362,0.19595465223637865,broad_consec_below,large_sum,10.0,10.0,0.25,143.0,,False,0.006765197733067385
broad_consec_below:large_sum:ma10:days10:scale0.50,21.31160264018821,19.678874744961867,1.1159016793075265,-43.000354385052376,0.49561458143694903,6648.34625697938,-0.10162276888616972,-2.037978882534084,0.003307485918963904,34.429465633280465,20.423513515827903,1.6039627231371494,-20.440621280622306,1.6843649300385783,1824.9392359779577,0.1419877244152019,-0.4344075932709224,0.012112131067982146,37.96806078560808,21.108972857337566,1.6899220712288743,-17.76513589514398,2.1372232112216194,398.9209511215533,0.5022437200894672,-0.39313517760054495,0.025930528796317853,35.46041181123174,21.675538225599354,1.5640291463010292,-17.765135895144013,1.9960675798108933,148.615038601004,0.7362626675210251,-0.3931351776005769,0.034955217734339294,33.310182934326924,19.94530182885772,1.5935478973079995,-14.012018841549223,2.377257931994332,33.28395156518058,3.005907401560723,1.6956466751036583,0.13273246940084338,broad_consec_below,large_sum,10.0,10.0,0.5,143.0,,False,0.006659386343114308
