variant,window,start,end,days,annual,vol,sharpe,max_dd,calmar,total_return,monthly_win_rate
asset_decay15_rec65_x0p96,1Y,2025-04-17,2026-04-17,251,55.259624271151544,19.556734414074345,2.3563931544808585,-9.217243382799897,5.995244128441955,55.212880359454175,69.23076923076923
asset_decay15_rec65_x0p96,3Y,2023-04-17,2026-04-17,754,37.18900877704377,17.742299771749124,1.877067171135469,-11.434636274616285,3.2523123502930775,158.25690654145927,67.56756756756756
asset_decay15_rec65_x0p96,5Y,2021-04-19,2026-04-17,1256,24.913245665571626,16.549471172092332,1.4301669423641148,-12.800225553745804,1.9463130208890045,203.70178220256778,67.21311475409836
asset_decay15_rec65_x0p97,1Y,2025-04-17,2026-04-17,251,55.25372864206515,19.560765180619352,2.3557524988617558,-9.217243382799914,5.994604498040364,55.20699053940763,69.23076923076923
asset_decay15_rec65_x0p97,3Y,2023-04-17,2026-04-17,754,37.22029150156509,17.74755703269857,1.8778536014155356,-11.427463723944513,3.25709119719852,158.4336553874667,67.56756756756756
asset_decay15_rec65_x0p97,5Y,2021-04-19,2026-04-17,1256,24.93943112129586,16.55597992208931,1.4309394107451805,-12.787778506511104,1.9502551681355402,204.0198468458271,67.21311475409836
asset_decay15_rec65_x0p98,1Y,2025-04-17,2026-04-17,251,55.24782675038611,19.564816692337764,2.3551096111962786,-9.217243382799884,5.9939641881956796,55.20109446278572,69.23076923076923
asset_decay15_rec65_x0p98,3Y,2023-04-17,2026-04-17,754,37.25157208345537,17.75285137537179,1.878635644809911,-11.420291186665004,3.261875855403098,158.61047275364456,67.56756756756756
asset_decay15_rec65_x0p98,5Y,2021-04-19,2026-04-17,1256,24.96561048532484,16.562543150980137,1.431706571265032,-12.775340271529531,1.9542031722600706,204.33810375003887,67.21311475409836
asset_decay15_rec65_x0p99,1Y,2025-04-17,2026-04-17,251,55.241918596572745,19.568888936356085,2.354464496464287,-9.217243382799904,5.993323198957563,55.195192130045825,69.23076923076923
asset_decay15_rec65_x0p99,3Y,2023-04-17,2026-04-17,754,37.282850518672376,17.758182766710334,1.879413303841889,-11.415338638730024,3.2660310568605397,158.7873586189499,67.56756756756756
asset_decay15_rec65_x0p99,5Y,2021-04-19,2026-04-17,1256,24.99178375190947,16.569160794408745,1.4324684282278148,-12.762910852360557,1.95815704121189,204.65655282636536,67.21311475409836
asset_decay15_rec70_x0p96,1Y,2025-04-17,2026-04-17,251,55.259624271151544,19.556734414074345,2.3563931544808585,-9.217243382799897,5.995244128441955,55.212880359454175,69.23076923076923
asset_decay15_rec70_x0p96,3Y,2023-04-17,2026-04-17,754,37.18900877704377,17.742299771749124,1.877067171135469,-11.434636274616285,3.2523123502930775,158.25690654145927,67.56756756756756
asset_decay15_rec70_x0p96,5Y,2021-04-19,2026-04-17,1256,24.91362282497256,16.54918381094749,1.4302072233579657,-12.800225553745806,1.946342485947987,203.7063615227778,67.21311475409836
asset_decay15_rec70_x0p97,1Y,2025-04-17,2026-04-17,251,55.25372864206515,19.560765180619352,2.3557524988617558,-9.217243382799914,5.994604498040364,55.20699053940763,69.23076923076923
asset_decay15_rec70_x0p97,3Y,2023-04-17,2026-04-17,754,37.22029150156509,17.74755703269857,1.8778536014155356,-11.427463723944513,3.25709119719852,158.4336553874667,67.56756756756756
asset_decay15_rec70_x0p97,5Y,2021-04-19,2026-04-17,1256,24.93971415993821,16.55576394724117,1.4309696587781084,-12.78777850651108,1.9502773016626616,204.02328626191357,67.21311475409836
asset_decay15_rec70_x0p98,1Y,2025-04-17,2026-04-17,251,55.24782675038611,19.564816692337764,2.3551096111962786,-9.217243382799884,5.9939641881956796,55.20109446278572,69.23076923076923
asset_decay15_rec70_x0p98,3Y,2023-04-17,2026-04-17,754,37.25157208345537,17.75285137537179,1.878635644809911,-11.420291186665004,3.261875855403098,158.61047275364456,67.56756756756756
asset_decay15_rec70_x0p98,5Y,2021-04-19,2026-04-17,1256,24.965799290500957,16.56239886580347,1.4317267613123197,-12.775340271529545,1.9542179511365683,204.34039998133193,67.21311475409836
asset_decay15_rec70_x0p99,1Y,2025-04-17,2026-04-17,251,55.241918596572745,19.568888936356085,2.354464496464287,-9.217243382799904,5.993323198957563,55.195192130045825,69.23076923076923
asset_decay15_rec70_x0p99,3Y,2023-04-17,2026-04-17,754,37.282850518672376,17.758182766710334,1.879413303841889,-11.415338638730024,3.2660310568605397,158.7873586189499,67.56756756756756
asset_decay15_rec70_x0p99,5Y,2021-04-19,2026-04-17,1256,24.99187821088156,16.56908850120646,1.4324785355140548,-12.762910852360646,1.9581644422642839,204.65770258727161,67.21311475409836
asset_decay20_rec40_x0p96,1Y,2025-04-17,2026-04-17,251,55.28855342488708,19.557221016253777,2.3572968160530405,-9.217243382799909,5.9983827190741,55.24178100670074,69.23076923076923
asset_decay20_rec40_x0p96,3Y,2023-04-17,2026-04-17,754,37.181674320585344,17.740171728100794,1.8769690850279714,-11.448708391179661,3.2476741524162613,158.21547818884412,67.56756756756756
asset_decay20_rec40_x0p96,5Y,2021-04-19,2026-04-17,1256,24.846656826804114,16.54745561092476,1.4270901817875257,-12.903954179732915,1.925507211256882,202.89415194125118,67.21311475409836
asset_decay20_rec40_x0p97,1Y,2025-04-17,2026-04-17,251,55.27542520353761,19.561127083755363,2.3564304936395835,-9.217243382799907,5.996958408051354,55.228665722221606,69.23076923076923
asset_decay20_rec40_x0p97,3Y,2023-04-17,2026-04-17,754,37.21479179374867,17.74595003537961,1.877781283472195,-11.43801874178002,3.2536047224518874,158.4025759415665,67.56756756756756
asset_decay20_rec40_x0p97,5Y,2021-04-19,2026-04-17,1256,24.889477766089897,16.55445774343596,1.428633787295945,-12.865598975873752,1.9345759037541863,203.4133131404432,67.21311475409836
asset_decay20_rec40_x0p98,1Y,2025-04-17,2026-04-17,251,55.26229092151751,19.565055929306983,2.35556177268338,-9.217243382799909,5.995533439492466,55.21554438228464,69.23076923076923
asset_decay20_rec40_x0p98,3Y,2023-04-17,2026-04-17,754,37.247906368238404,17.751772740848516,1.8785882631840056,-11.427328485504336,3.259546307388266,158.58974767298903,67.56756756756756
asset_decay20_rec40_x0p98,5Y,2021-04-19,2026-04-17,1256,24.9323004321224,16.56152136908784,1.4301707911018,-12.827236583685034,1.9437000533562936,203.93320672878517,67.21311475409836
asset_decay20_rec40_x0p99,1Y,2025-04-17,2026-04-17,251,55.24915058023154,19.56900753922207,2.354690659309511,-9.217243382799902,5.99410781354985,55.20241698829218,69.23076923076923
asset_decay20_rec40_x0p99,3Y,2023-04-17,2026-04-17,754,37.281018039548684,17.757639801353093,1.879390027811422,-11.416637622446393,3.2654989386936495,158.7769933557155,67.56756756756756
asset_decay20_rec40_x0p99,5Y,2021-04-19,2026-04-17,1256,24.975124817620653,16.568646409960692,1.4317011912681865,-12.788867007726177,1.9528801732422705,204.45383343441142,67.21311475409836
asset_decay20_rec45_x0p96,1Y,2025-04-17,2026-04-17,251,55.28855342488708,19.557221016253777,2.3572968160530405,-9.217243382799909,5.9983827190741,55.24178100670074,69.23076923076923
asset_decay20_rec45_x0p96,3Y,2023-04-17,2026-04-17,754,37.181674320585344,17.740171728100794,1.8769690850279714,-11.448708391179661,3.2476741524162613,158.21547818884412,67.56756756756756
asset_decay20_rec45_x0p96,5Y,2021-04-19,2026-04-17,1256,24.843019889702745,16.54714929291547,1.4269370349265484,-12.9039541797329,1.9252253645414739,202.8500904586182,67.21311475409836
asset_decay20_rec45_x0p97,1Y,2025-04-17,2026-04-17,251,55.27542520353761,19.561127083755363,2.3564304936395835,-9.217243382799907,5.996958408051354,55.228665722221606,69.23076923076923
asset_decay20_rec45_x0p97,3Y,2023-04-17,2026-04-17,754,37.21479179374867,17.74595003537961,1.877781283472195,-11.43801874178002,3.2536047224518874,158.4025759415665,67.56756756756756
asset_decay20_rec45_x0p97,5Y,2021-04-19,2026-04-17,1256,24.886749167378277,16.55422787166761,1.4285190091868945,-12.865598975873743,1.9343638188977625,203.38021038736406,67.21311475409836
asset_decay20_rec45_x0p98,1Y,2025-04-17,2026-04-17,251,55.26229092151751,19.565055929306983,2.35556177268338,-9.217243382799909,5.995533439492466,55.21554438228464,69.23076923076923
asset_decay20_rec45_x0p98,3Y,2023-04-17,2026-04-17,754,37.247906368238404,17.751772740848516,1.8785882631840056,-11.427328485504336,3.259546307388266,158.58974767298903,67.56756756756756
asset_decay20_rec45_x0p98,5Y,2021-04-19,2026-04-17,1256,24.930480769049403,16.561368033046723,1.4300943271908368,-12.827236583685,1.9435581940352262,203.91110041272626,67.21311475409836
asset_decay20_rec45_x0p99,1Y,2025-04-17,2026-04-17,251,55.24915058023154,19.56900753922207,2.354690659309511,-9.217243382799902,5.99410781354985,55.20241698829218,69.23076923076923
asset_decay20_rec45_x0p99,3Y,2023-04-17,2026-04-17,754,37.281018039548684,17.757639801353093,1.879390027811422,-11.416637622446393,3.2654989386936495,158.7769933557155,67.56756756756756
asset_decay20_rec45_x0p99,5Y,2021-04-19,2026-04-17,1256,24.97421468744743,16.568569698164758,1.431662986794845,-12.788867007726438,1.9528090074249087,204.4427613427165,67.21311475409836
asset_decay20_rec50_x0p96,1Y,2025-04-17,2026-04-17,251,55.28855342488708,19.557221016253777,2.3572968160530405,-9.217243382799909,5.9983827190741,55.24178100670074,69.23076923076923
asset_decay20_rec50_x0p96,3Y,2023-04-17,2026-04-17,754,37.173463423508025,17.739983927806097,1.8766482693241702,-11.448708391179661,3.246956962599142,158.16910455732923,67.56756756756756
asset_decay20_rec50_x0p96,5Y,2021-04-19,2026-04-17,1256,24.83727268915221,16.54439448751003,1.4268679345233883,-12.842391088272265,1.9340068775692192,202.78047359082265,67.21311475409836
asset_decay20_rec50_x0p97,1Y,2025-04-17,2026-04-17,251,55.27542520353761,19.561127083755363,2.3564304936395835,-9.217243382799907,5.996958408051354,55.228665722221606,69.23076923076923
asset_decay20_rec50_x0p97,3Y,2023-04-17,2026-04-17,754,37.208632226483275,17.745808678453315,1.877540810734704,-11.43801874178002,3.253066205475788,158.36777051687915,67.56756756756756
asset_decay20_rec50_x0p97,5Y,2021-04-19,2026-04-17,1256,24.882437750039223,16.552160428188433,1.4284675230194448,-12.819409311008927,1.9409972133950764,203.3279111181087,67.21311475409836
asset_decay20_rec50_x0p98,1Y,2025-04-17,2026-04-17,251,55.26229092151751,19.565055929306983,2.35556177268338,-9.217243382799909,5.995533439492466,55.21554438228464,69.23076923076923
asset_decay20_rec50_x0p98,3Y,2023-04-17,2026-04-17,754,37.24379906053636,17.75167816555247,1.8784280410168055,-11.427328485504336,3.2591868788737837,158.56652724918595,67.56756756756756
asset_decay20_rec50_x0p98,5Y,2021-04-19,2026-04-17,1256,24.927605812983145,16.559988850430944,1.4300602281849624,-12.79643190869173,1.948012226443494,203.87617640979542,67.21311475409836
asset_decay20_rec50_x0p99,1Y,2025-04-17,2026-04-17,251,55.24915058023154,19.56900753922207,2.354690659309511,-9.217243382799902,5.99410781354985,55.20241698829218,69.23076923076923
asset_decay20_rec50_x0p99,3Y,2023-04-17,2026-04-17,754,37.27896392099199,17.757592345262584,1.8793099633711974,-11.416637622446393,3.265319015442634,158.76537473682194,67.56756756756756
asset_decay20_rec50_x0p99,5Y,2021-04-19,2026-04-17,1256,24.972776870549552,16.567879666366352,1.43164604935077,-12.773458887236938,1.9550520411900336,204.4252703905916,67.21311475409836
asset_decay20_rec55_x0p96,1Y,2025-04-17,2026-04-17,251,55.28855342488708,19.557221016253777,2.3572968160530405,-9.217243382799909,5.9983827190741,55.24178100670074,69.23076923076923
asset_decay20_rec55_x0p96,3Y,2023-04-17,2026-04-17,754,37.16749484541608,17.740122577453185,1.876388686430112,-11.448708391179661,3.2464356305948665,158.13539861517364,67.56756756756756
asset_decay20_rec55_x0p96,5Y,2021-04-19,2026-04-17,1256,24.807405007957705,16.54146471049191,1.425641238050654,-12.883656197219398,1.9254941786875481,202.418887083879,67.21311475409836
asset_decay20_rec55_x0p97,1Y,2025-04-17,2026-04-17,251,55.27542520353761,19.561127083755363,2.3564304936395835,-9.217243382799907,5.996958408051354,55.228665722221606,69.23076923076923
asset_decay20_rec55_x0p97,3Y,2023-04-17,2026-04-17,754,37.20415469396223,17.745912352554722,1.8773462149826055,-11.43801874178002,3.252674744977066,158.342471607247,67.56756756756756
asset_decay20_rec55_x0p97,5Y,2021-04-19,2026-04-17,1256,24.860029676993435,16.54995700628832,1.4275487107021128,-12.850366303328203,1.9345775124367286,203.05620806804737,67.21311475409836
asset_decay20_rec55_x0p98,1Y,2025-04-17,2026-04-17,251,55.26229092151751,19.565055929306983,2.35556177268338,-9.217243382799909,5.995533439492466,55.21554438228464,69.23076923076923
asset_decay20_rec55_x0p98,3Y,2023-04-17,2026-04-17,754,37.24081330627935,17.751747072826735,1.8782983717951542,-11.427328485504336,3.258925596959923,158.5496483348293,67.56756756756756
asset_decay20_rec55_x0p98,5Y,2021-04-19,2026-04-17,1256,24.91266222284134,16.558515852798386,1.429448494294808,-12.81707534294146,1.943708806905086,203.6946983805802,67.21311475409836
asset_decay20_rec55_x0p99,1Y,2025-04-17,2026-04-17,251,55.24915058023154,19.56900753922207,2.354690659309511,-9.217243382799902,5.99410781354985,55.20241698829218,69.23076923076923
asset_decay20_rec55_x0p99,3Y,2023-04-17,2026-04-17,754,37.27747067760443,17.757626694485236,1.8792451595665558,-11.416637622446393,3.2651882200686417,158.7569287893799,67.56756756756756
asset_decay20_rec55_x0p99,5Y,2021-04-19,2026-04-17,1256,24.965302638084474,16.567141147575303,1.4313405867021747,-12.783783323528317,1.9528884373483002,204.33435976975608,67.21311475409836
asset_decay20_rec60_x0p96,1Y,2025-04-17,2026-04-17,251,55.28855342488708,19.557221016253777,2.3572968160530405,-9.217243382799909,5.9983827190741,55.24178100670074,69.23076923076923
asset_decay20_rec60_x0p96,3Y,2023-04-17,2026-04-17,754,37.16749484541608,17.740122577453185,1.876388686430112,-11.448708391179661,3.2464356305948665,158.13539861517364,67.56756756756756
asset_decay20_rec60_x0p96,5Y,2021-04-19,2026-04-17,1256,24.79154032810409,16.541162730484732,1.424893536538149,-12.88365619721938,1.9242627984325391,202.2269653139301,67.21311475409836
asset_decay20_rec60_x0p97,1Y,2025-04-17,2026-04-17,251,55.27542520353761,19.561127083755363,2.3564304936395835,-9.217243382799907,5.996958408051354,55.228665722221606,69.23076923076923
asset_decay20_rec60_x0p97,3Y,2023-04-17,2026-04-17,754,37.20415469396223,17.745912352554722,1.8773462149826055,-11.43801874178002,3.252674744977066,158.342471607247,67.56756756756756
asset_decay20_rec60_x0p97,5Y,2021-04-19,2026-04-17,1256,24.84812647902035,16.549728209554495,1.4269884503124666,-12.850366303328077,1.9336512199333191,202.91195822802294,67.21311475409836
asset_decay20_rec60_x0p98,1Y,2025-04-17,2026-04-17,251,55.26229092151751,19.565055929306983,2.35556177268338,-9.217243382799909,5.995533439492466,55.21554438228464,69.23076923076923
asset_decay20_rec60_x0p98,3Y,2023-04-17,2026-04-17,754,37.24081330627935,17.751747072826735,1.8782983717951542,-11.427328485504336,3.258925596959923,158.5496483348293,67.56756756756756
asset_decay20_rec60_x0p98,5Y,2021-04-19,2026-04-17,1256,24.904723631795257,16.558361782704573,1.4290753324694287,-12.817075342941454,1.94308943073434,203.59832575992874,67.21311475409836
asset_decay20_rec60_x0p99,1Y,2025-04-17,2026-04-17,251,55.24915058023154,19.56900753922207,2.354690659309511,-9.217243382799902,5.99410781354985,55.20241698829218,69.23076923076923
asset_decay20_rec60_x0p99,3Y,2023-04-17,2026-04-17,754,37.27747067760443,17.757626694485236,1.8792451595665558,-11.416637622446393,3.2651882200686417,158.7569287893799,67.56756756756756
asset_decay20_rec60_x0p99,5Y,2021-04-19,2026-04-17,1256,24.96133177952533,16.56706334417378,1.4311541789692324,-12.78378332352841,1.95257782049421,204.28607023601987,67.21311475409836
asset_decay20_rec65_x0p96,1Y,2025-04-17,2026-04-17,251,55.28855342488708,19.557221016253777,2.3572968160530405,-9.217243382799909,5.9983827190741,55.24178100670074,69.23076923076923
asset_decay20_rec65_x0p96,3Y,2023-04-17,2026-04-17,754,37.17105361267781,17.739957140781982,1.8765513838720498,-11.448708391179661,3.24674647502728,158.1554954445336,67.56756756756756
asset_decay20_rec65_x0p96,5Y,2021-04-19,2026-04-17,1256,24.80177261329437,16.540872889858786,1.4254127153156222,-12.854763416124154,1.9293838253129334,202.3507384573933,67.21311475409836
asset_decay20_rec65_x0p97,1Y,2025-04-17,2026-04-17,251,55.27542520353761,19.561127083755363,2.3564304936395835,-9.217243382799907,5.996958408051354,55.228665722221606,69.23076923076923
asset_decay20_rec65_x0p97,3Y,2023-04-17,2026-04-17,754,37.20682450007678,17.74578819818711,1.8774682127952402,-11.43801874178002,3.2529081600618652,158.35755632033553,67.56756756756756
asset_decay20_rec65_x0p97,5Y,2021-04-19,2026-04-17,1256,24.855804198583154,16.5495101834584,1.4273777124528628,-12.828689020561345,1.937517088359161,203.0049949877201,67.21311475409836
asset_decay20_rec65_x0p98,1Y,2025-04-17,2026-04-17,251,55.26229092151751,19.565055929306983,2.35556177268338,-9.217243382799909,5.995533439492466,55.21554438228464,69.23076923076923
asset_decay20_rec65_x0p98,3Y,2023-04-17,2026-04-17,754,37.24259366412499,17.751664252248837,1.878379686584036,-11.427328485504336,3.259081395215648,158.55971287497246,67.56756756756756
asset_decay20_rec65_x0p98,5Y,2021-04-19,2026-04-17,1256,24.90984444908504,16.55821600262323,1.4293347582251692,-12.802618689911343,1.9456835396272774,203.66048847212946,67.21311475409836
asset_decay20_rec65_x0p99,1Y,2025-04-17,2026-04-17,251,55.24915058023154,19.56900753922207,2.354690659309511,-9.217243382799902,5.99410781354985,55.20241698829218,69.23076923076923
asset_decay20_rec65_x0p99,3Y,2023-04-17,2026-04-17,754,37.278361100073674,17.757585258818168,1.879285808297981,-11.416637622446393,3.2652662134760435,158.76196509384556,67.56756756756756
asset_decay20_rec65_x0p99,5Y,2021-04-19,2026-04-17,1256,24.963893357194557,16.566990239992723,1.43128385015834,-12.776552431476954,1.9538833727705964,204.317220830711,67.21311475409836
asset_decay20_rec70_x0p96,1Y,2025-04-17,2026-04-17,251,55.28855342488708,19.557221016253777,2.3572968160530405,-9.217243382799909,5.9983827190741,55.24178100670074,69.23076923076923
asset_decay20_rec70_x0p96,3Y,2023-04-17,2026-04-17,754,37.17105361267781,17.739957140781982,1.8765513838720498,-11.448708391179661,3.24674647502728,158.1554954445336,67.56756756756756
asset_decay20_rec70_x0p96,5Y,2021-04-19,2026-04-17,1256,24.798524042968275,16.540399258048993,1.4252910222987303,-12.854763416124099,1.929131111962961,202.31143827303032,67.21311475409836
asset_decay20_rec70_x0p97,1Y,2025-04-17,2026-04-17,251,55.27542520353761,19.561127083755363,2.3564304936395835,-9.217243382799907,5.996958408051354,55.228665722221606,69.23076923076923
asset_decay20_rec70_x0p97,3Y,2023-04-17,2026-04-17,754,37.20682450007678,17.74578819818711,1.8774682127952402,-11.43801874178002,3.2529081600618652,158.35755632033553,67.56756756756756
asset_decay20_rec70_x0p97,5Y,2021-04-19,2026-04-17,1256,24.853366867235295,16.549154386196523,1.4272865826101637,-12.828689020561413,1.9373270976793586,202.97545751691445,67.21311475409836
asset_decay20_rec70_x0p98,1Y,2025-04-17,2026-04-17,251,55.26229092151751,19.565055929306983,2.35556177268338,-9.217243382799909,5.995533439492466,55.21554438228464,69.23076923076923
asset_decay20_rec70_x0p98,3Y,2023-04-17,2026-04-17,754,37.24259366412499,17.751664252248837,1.878379686584036,-11.427328485504336,3.259081395215648,158.55971287497246,67.56756756756756
asset_decay20_rec70_x0p98,5Y,2021-04-19,2026-04-17,1256,24.90821895909059,16.557978423566546,1.4292740982873464,-12.802618689911347,1.945556574196702,203.64075519373324,67.21311475409836
asset_decay20_rec70_x0p99,1Y,2025-04-17,2026-04-17,251,55.24915058023154,19.56900753922207,2.354690659309511,-9.217243382799902,5.99410781354985,55.20241698829218,69.23076923076923
asset_decay20_rec70_x0p99,3Y,2023-04-17,2026-04-17,754,37.278361100073674,17.757585258818168,1.879285808297981,-11.416637622446393,3.2652662134760435,158.76196509384556,67.56756756756756
asset_decay20_rec70_x0p99,5Y,2021-04-19,2026-04-17,1256,24.96308031096943,16.566871260717615,1.4312535668387125,-12.776552431476887,1.95381973696357,204.307333337777,67.21311475409836
asset_decay25_rec40_x0p96,1Y,2025-04-17,2026-04-17,251,55.29534799613436,19.555533497553117,2.3577082808494216,-9.2172433827999,5.999119877784699,55.24856888211333,69.23076923076923
asset_decay25_rec40_x0p96,3Y,2023-04-17,2026-04-17,754,37.23648086385225,17.734369885595676,1.8797861284029105,-11.418414467497849,3.2610903177358557,158.52515769770773,67.56756756756756
asset_decay25_rec40_x0p96,5Y,2021-04-19,2026-04-17,1256,24.86226659013471,16.538990721894116,1.4284934204363293,-12.824599984444744,1.9386387583465163,203.083322406855,67.21311475409836
asset_decay25_rec40_x0p97,1Y,2025-04-17,2026-04-17,251,55.28052140730608,19.559859007391868,2.3567392589111043,-9.217243382799909,5.997511306955811,55.233756904156394,69.23076923076923
asset_decay25_rec40_x0p97,3Y,2023-04-17,2026-04-17,754,37.255907793955934,17.74158869426266,1.8798944760372833,-11.417645509074884,3.2630114294881976,158.63498725762008,67.56756756756756
asset_decay25_rec40_x0p97,5Y,2021-04-19,2026-04-17,1256,24.90119352199125,16.548090949539784,1.4296878052323958,-12.80606003042254,1.9444851470971614,203.55547891748316,67.21311475409836
asset_decay25_rec40_x0p98,1Y,2025-04-17,2026-04-17,251,55.26568857402614,19.5642089218992,2.3557677265522123,-9.217243382799893,5.995902058651972,55.21893868693275,69.23076923076923
asset_decay25_rec40_x0p98,3Y,2023-04-17,2026-04-17,754,37.27532442981345,17.74885855335385,1.8799973257102394,-11.41687655147257,3.2649318981210858,158.7447896997658,67.56756756756756
asset_decay25_rec40_x0p98,5Y,2021-04-19,2026-04-17,1256,24.940116560311765,16.557264784090922,1.430874522782803,-12.787528419347453,1.9503469116500667,204.02817618602134,67.21311475409836
asset_decay25_rec40_x0p99,1Y,2025-04-17,2026-04-17,251,55.250849498037425,19.56858322480079,2.3547936910401708,-9.217243382799893,5.9942921330622445,55.204114232182256,69.23076923076923
asset_decay25_rec40_x0p99,3Y,2023-04-17,2026-04-17,754,37.29473076752052,17.756179400617103,1.8800946898792315,-11.416107594690942,3.266851723162142,158.85456495703028,67.56756756756756
asset_decay25_rec40_x0p99,5Y,2021-04-19,2026-04-17,1256,24.97903569483575,16.566512104143385,1.432053580501278,-12.769005157850152,1.95622410564061,204.5014144598205,67.21311475409836
asset_decay25_rec45_x0p96,1Y,2025-04-17,2026-04-17,251,55.29534799613436,19.555533497553117,2.3577082808494216,-9.2172433827999,5.999119877784699,55.24856888211333,69.23076923076923
asset_decay25_rec45_x0p96,3Y,2023-04-17,2026-04-17,754,37.23648086385225,17.734369885595676,1.8797861284029105,-11.418414467497849,3.2610903177358557,158.52515769770773,67.56756756756756
asset_decay25_rec45_x0p96,5Y,2021-04-19,2026-04-17,1256,24.854401382945348,16.538580941936303,1.4281427971388736,-12.82533060707458,1.9379150638998275,202.9879942990049,67.21311475409836
asset_decay25_rec45_x0p97,1Y,2025-04-17,2026-04-17,251,55.28052140730608,19.559859007391868,2.3567392589111043,-9.217243382799909,5.997511306955811,55.233756904156394,69.23076923076923
asset_decay25_rec45_x0p97,3Y,2023-04-17,2026-04-17,754,37.255907793955934,17.74158869426266,1.8798944760372833,-11.417645509074884,3.2630114294881976,158.63498725762008,67.56756756756756
asset_decay25_rec45_x0p97,5Y,2021-04-19,2026-04-17,1256,24.8952928454774,16.54778325515783,1.4294250372322155,-12.806060030422561,1.9440243748924493,203.4838700291004,67.21311475409836
asset_decay25_rec45_x0p98,1Y,2025-04-17,2026-04-17,251,55.26568857402614,19.5642089218992,2.3557677265522123,-9.217243382799893,5.995902058651972,55.21893868693275,69.23076923076923
asset_decay25_rec45_x0p98,3Y,2023-04-17,2026-04-17,754,37.27532442981345,17.74885855335385,1.8799973257102394,-11.41687655147257,3.2649318981210858,158.7447896997658,67.56756756756756
asset_decay25_rec45_x0p98,5Y,2021-04-19,2026-04-17,1256,24.9361815953701,16.55705941607333,1.430699477568412,-12.787528419347346,1.9500391926904357,203.98036163409355,67.21311475409836
asset_decay25_rec45_x0p99,1Y,2025-04-17,2026-04-17,251,55.250849498037425,19.56858322480079,2.3547936910401708,-9.217243382799893,5.9942921330622445,55.204114232182256,69.23076923076923
asset_decay25_rec45_x0p99,3Y,2023-04-17,2026-04-17,754,37.29473076752052,17.756179400617103,1.8800946898792315,-11.416107594690942,3.266851723162142,158.85456495703028,67.56756756756756
asset_decay25_rec45_x0p99,5Y,2021-04-19,2026-04-17,1256,24.977067622140005,16.566409301509346,1.4319661248533377,-12.769005157850245,1.9560699767424228,204.4774694933281,67.21311475409836
asset_decay25_rec50_x0p96,1Y,2025-04-17,2026-04-17,251,55.29534799613436,19.555533497553117,2.3577082808494216,-9.2172433827999,5.999119877784699,55.24856888211333,69.23076923076923
asset_decay25_rec50_x0p96,3Y,2023-04-17,2026-04-17,754,37.22826668637425,17.73418207676639,1.8794652384785935,-11.418414467497849,3.260370937869116,158.47872844999515,67.56756756756756
asset_decay25_rec50_x0p96,5Y,2021-04-19,2026-04-17,1256,24.849539658988018,16.535258924536645,1.428160286804736,-12.7686553992473,1.9461359776733322,202.92908108730154,67.21311475409836
asset_decay25_rec50_x0p97,1Y,2025-04-17,2026-04-17,251,55.28052140730608,19.559859007391868,2.3567392589111043,-9.217243382799909,5.997511306955811,55.233756904156394,69.23076923076923
asset_decay25_rec50_x0p97,3Y,2023-04-17,2026-04-17,754,37.24974638099465,17.741447332334282,1.8796539615519552,-11.417645509074884,3.262471789948996,158.60015052838943,67.56756756756756
asset_decay25_rec50_x0p97,5Y,2021-04-19,2026-04-17,1256,24.89164629562155,16.545288473245712,1.4294386208661973,-12.763546614816098,1.9502139214759469,203.4396233187937,67.21311475409836
asset_decay25_rec50_x0p98,1Y,2025-04-17,2026-04-17,251,55.26568857402614,19.5642089218992,2.3557677265522123,-9.217243382799893,5.995902058651972,55.21893868693275,69.23076923076923
asset_decay25_rec50_x0p98,3Y,2023-04-17,2026-04-17,754,37.2712163015932,17.74876397574513,1.8798370849892134,-11.41687655147257,3.2645720686877264,158.72155535374995,67.56756756756756
asset_decay25_rec50_x0p98,5Y,2021-04-19,2026-04-17,1256,24.933750391260112,16.555394058968275,1.4307088425097514,-12.759181709936756,1.9541809935853403,203.95082258891213,67.21311475409836
asset_decay25_rec50_x0p99,1Y,2025-04-17,2026-04-17,251,55.250849498037425,19.56858322480079,2.3547936910401708,-9.217243382799893,5.9942921330622445,55.204114232182256,69.23076923076923
asset_decay25_rec50_x0p99,3Y,2023-04-17,2026-04-17,754,37.29267644378189,17.756131943926036,1.8800146208008004,-11.416107594690942,3.2666717735846187,158.8429428553115,67.56756756756756
asset_decay25_rec50_x0p99,5Y,2021-04-19,2026-04-17,1256,24.975851934841664,16.565575543413267,1.4319709610450357,-12.754829588634195,1.9581486182377223,204.4626793329395,67.21311475409836
asset_decay25_rec55_x0p96,1Y,2025-04-17,2026-04-17,251,55.29534799613436,19.555533497553117,2.3577082808494216,-9.2172433827999,5.999119877784699,55.24856888211333,69.23076923076923
asset_decay25_rec55_x0p96,3Y,2023-04-17,2026-04-17,754,37.222295723728124,17.734320809806427,1.8792055398008198,-11.418414467497849,3.259848013897218,158.44498208408285,67.56756756756756
asset_decay25_rec55_x0p96,5Y,2021-04-19,2026-04-17,1256,24.812346242196703,16.53216246745081,1.4265899838715783,-12.835496825610864,1.9331036873218843,202.47868319552603,67.21311475409836
