overheat_enabled,enter_threshold,exit_threshold,derisk_scale,segment,start,end,rows,trigger_count,overlay_days,avg_weight,avg_turnover,cagr,vol,sharpe,max_dd,calmar,final_nav
True,0.36,0.34,0.0,full_common,2010-09-29,2026-04-30,3785,5,14,0.7643187354006866,0.23759017197173815,0.3118486500844224,0.21598115921422453,1.3708149275376333,-0.3252515443374694,0.9587922194793929,68.71982059724988
True,0.36,0.34,0.25,last_1y,2025-05-06,2026-04-30,242,0,0,0.7453512396694215,0.1797520661157025,1.0060285994077138,0.2009478912996212,3.5367165126858144,-0.0718245032646101,14.006760279307239,1.9822738796720243
True,0.36,0.34,0.25,last_3y,2023-05-04,2026-04-30,726,1,2,0.6495712902930443,0.19435701264262956,0.44243681757270714,0.19784882504540774,1.957572403012051,-0.12792186195221633,3.458648981657053,2.9899020416457622
True,0.36,0.34,0.25,last_5y,2021-05-06,2026-04-30,1210,1,2,0.7461477328535125,0.21888693485830502,0.3376381843769225,0.1887617065081248,1.6416806459718938,-0.1771841826602938,1.9055774579171043,4.261195267372994
True,0.36,0.34,0.25,last_10y,2016-05-04,2026-04-30,2428,1,2,0.7621748045011207,0.23801635746005426,0.2924426978401615,0.19364835406373443,1.4261365514091282,-0.19846281242803088,1.473539018531297,12.96403956925313
True,0.36,0.34,0.25,full_common,2010-09-29,2026-04-30,3785,5,14,0.7651128573809018,0.23717720952398466,0.30957176018550125,0.21598491024998248,1.3627061056118668,-0.32525154433746917,0.9517918225910124,66.88443663599274
True,0.36,0.34,0.5,last_1y,2025-05-06,2026-04-30,242,0,0,0.7453512396694215,0.1797520661157025,1.0060285994077138,0.2009478912996212,3.5367165126858144,-0.0718245032646101,14.006760279307239,1.9822738796720243
True,0.36,0.34,0.5,last_3y,2023-05-04,2026-04-30,726,1,2,0.6495712902930443,0.19435701264262956,0.44243681757270714,0.19784882504540774,1.957572403012051,-0.12792186195221633,3.458648981657053,2.9899020416457622
True,0.36,0.34,0.5,last_5y,2021-05-06,2026-04-30,1210,1,2,0.7461477328535125,0.21888693485830502,0.3376381843769225,0.1887617065081248,1.6416806459718938,-0.1771841826602938,1.9055774579171043,4.261195267372994
True,0.36,0.34,0.5,last_10y,2016-05-04,2026-04-30,2428,1,2,0.7621748045011207,0.23801635746005426,0.2924426978401615,0.19364835406373443,1.4261365514091282,-0.19846281242803088,1.473539018531297,12.96403956925313
True,0.36,0.34,0.5,full_common,2010-09-29,2026-04-30,3785,5,14,0.7656898370392213,0.2366800924812401,0.30738871870725304,0.21603934121144927,1.3546549326619253,-0.3252515443374694,0.9450799667481901,65.16786823750554
True,0.36,0.32,0.0,last_1y,2025-05-06,2026-04-30,242,0,0,0.7453512396694215,0.1797520661157025,1.0060285994077138,0.2009478912996212,3.5367165126858144,-0.0718245032646101,14.006760279307239,1.9822738796720243
