combo,period,cagr,vol,sharpe,maxdd,calmar,final_nav
210+300+400,last_10y,0.2685024607360882,0.14365625824842435,1.7310977420740938,-0.17825016819687056,1.5063237440513233,10.769763087959042
210+300+400,full_common,0.18698014315948264,0.1423097192582188,1.2782312889920742,-0.17825016819687056,1.048975970406772,19.44118253535721
210+390+400,last_5y,0.30208450977671863,0.1548366749501014,1.7883173815306435,-0.10847857443900388,2.784738934291369,3.742117289863284
210+390+400,last_10y,0.2764238963333143,0.1450099797846941,1.7593679053632638,-0.18322362088840372,1.5086695426769032,11.461033075923666
210+390+400,full_common,0.19364566325541532,0.14280091100784706,1.313660138405941,-0.18322362088840327,1.0568815435284944,21.42020241937769
230+260+300,last_5y,0.3125297845898327,0.15532453449738445,1.8348102453104513,-0.12141766539622068,2.5740058793747878,3.894619157323512
230+260+300,last_10y,0.25010469170176886,0.14438343088237277,1.6216642731666657,-0.18332645256422864,1.364258611910599,9.306798029830166
230+260+300,full_common,0.17657545341094227,0.1436228411261215,1.2063919615568146,-0.1834893433193776,0.9623199375867777,17.805931959575634
230+260+390,last_5y,0.31731704861252497,0.15379591832999448,1.8752771717508796,-0.11363635220266266,2.7923903087509507,3.966154598635328
230+260+390,last_10y,0.2620829935586282,0.1436382111285466,1.6958935510596318,-0.1872116982948817,1.3999285084515118,10.237342610453732
230+260+390,full_common,0.18376185540763657,0.1428565190893779,1.254948764702434,-0.1872116982948816,0.9815725036487244,18.67752647079251
230+260+400,last_5y,0.30939937294651876,0.15407914884554344,1.832852456391655,-0.11332102967920343,2.7302908720683767,3.8484027076565246
230+260+400,last_10y,0.25922440957100146,0.14359861682846176,1.680504884634216,-0.17288175847132803,1.4994318189677203,10.007974005007394
230+260+400,full_common,0.18752395915489783,0.1421458636672225,1.2827925961575963,-0.1728817584713287,1.084694885180714,19.595952856387907
230+300+390,last_5y,0.31701185129270093,0.1544801174669002,1.8661804545871408,-0.11500410714740361,2.756526346371082,3.9615629421565473
230+300+390,last_10y,0.26402434467155356,0.14423424064098836,1.7001796493665826,-0.19995436650661458,1.320423000929162,10.395799764168334
230+300+390,full_common,0.1851218403457464,0.14346946091942325,1.2582199629073803,-0.1999543665066148,0.92582044383423,19.053394561300156
230+300+400,last_5y,0.30812301646793006,0.15506234722038686,1.8159406025375624,-0.11473929546240946,2.685418410721167,3.8296853562674507
230+300+400,last_10y,0.2607609302698535,0.14437995842118814,1.6806813329976353,-0.1868138993338314,1.3958325970375507,10.130680676308884
230+300+400,full_common,0.18865614510495954,0.1429094423109742,1.283387472018075,-0.1868138993338312,1.0098613956332891,19.921905832553694
230+390+400,last_5y,0.3074190763533664,0.15584578740267854,1.8041524669404674,-0.1151882571912376,2.6688404169791697,3.8193935065398117
230+390+400,last_10y,0.2686154193016146,0.14579043880311093,1.7085662981447793,-0.19230037803445865,1.3968533085955812,10.779350702128166
230+390+400,full_common,0.1951993843794042,0.14340882702662,1.3178111257009666,-0.19230037803445854,1.0150754063750524,21.908034973819248
260+300+390,last_5y,0.31954727759311186,0.15347873940811999,1.88991949328488,-0.11373212219042983,2.8096484215608934,3.9998375087128166
260+300+390,last_10y,0.25951957857366703,0.14406299791279814,1.6771720805105361,-0.19855283426508397,1.307055522698747,10.03144190469886
260+300+390,full_common,0.18286883119400077,0.14372709424363644,1.2429555824797347,-0.1985528342650844,0.9210084150692898,18.43452798672625
260+300+400,last_5y,0.3117970516037534,0.153559287272643,1.850513336581104,-0.11341600879241087,2.749144983354563,3.8837617206654573
260+300+400,last_10y,0.2567462493169195,0.14400177550211796,1.6624908818253976,-0.18531370790342583,1.385468199960253,9.812883999649753
260+300+400,full_common,0.18591007936311899,0.14298399088241548,1.2665755484542556,-0.18531370790342605,1.0032181723977145,19.139998666281322
260+390+400,last_5y,0.309932913907526,0.15387095128590308,1.8378462126384727,-0.11378348376706826,2.723883147592886,3.8562485677863254
260+390+400,last_10y,0.2637755983792953,0.14506615539412426,1.6899481256670725,-0.19047634176007155,1.3848207916107147,10.37537404026193
260+390+400,full_common,0.19254254139861327,0.1432954266527102,1.3031772621514925,-0.19047634176007155,1.0108475394867902,21.080080724274588
300+390+400,last_5y,0.3064726353340055,0.15604838997261736,1.797318918731596,-0.11527847812442349,2.6585416490597704,3.805591093263074
300+390+400,last_10y,0.2642118578127004,0.14669930466662282,1.6751009216953672,-0.20278567741723807,1.3029118287731731,10.411221261048288
300+390+400,full_common,0.19268038095880202,0.14472364844603813,1.2925202571990553,-0.20278567741723752,0.9501676026278545,21.122300378503933
