scope,ma,days,start,end,n_days,annual,vol,sharpe,max_dd,calmar,total_return,annual_delta,sharpe_delta,max_dd_delta,signal_days,signal_days_pct,defense_days,defense_days_pct,switch_count,latest_streak,latest_below_ma,latest_triggered
microcap_v1_0_costed_direct_883418_volume_only_half,53,21,2023-07-05,2026-04-30,681,23.989922590612387,15.615084646576916,1.5159400495078095,-12.201612441149711,1.9661272398479746,83.37846716546082,-0.3083898900924318,-0.015944757084288108,4.440892098500626e-14,8,1.1747430249632893,8,1.1747430249632893,4,0,False,False
microcap_v1_0_costed_direct_883418_volume_only_half,53,22,2023-07-05,2026-04-30,681,24.25423164608709,15.622986255052263,1.5294883736717912,-12.20161244114969,1.9877890535426437,84.48296056187826,-0.0440808346177306,-0.002396432920306335,6.572520305780927e-14,6,0.881057268722467,6,0.881057268722467,2,0,False,False
microcap_v1_0_costed_direct_883418_volume_only_half,53,23,2023-07-05,2026-04-30,681,24.25423164608709,15.622986255052263,1.5294883736717912,-12.20161244114969,1.9877890535426437,84.48296056187826,-0.0440808346177306,-0.002396432920306335,6.572520305780927e-14,5,0.7342143906020557,5,0.7342143906020557,2,0,False,False
microcap_v1_0_costed_direct_883418_volume_only_half,53,24,2023-07-05,2026-04-30,681,24.25423164608709,15.622986255052263,1.5294883736717912,-12.20161244114969,1.9877890535426437,84.48296056187826,-0.0440808346177306,-0.002396432920306335,6.572520305780927e-14,4,0.5873715124816447,4,0.5873715124816447,2,0,False,False
microcap_v1_0_costed_direct_883418_volume_only_half,53,25,2023-07-05,2026-04-30,681,24.25423164608709,15.622986255052263,1.5294883736717912,-12.20161244114969,1.9877890535426437,84.48296056187826,-0.0440808346177306,-0.002396432920306335,6.572520305780927e-14,3,0.4405286343612335,3,0.4405286343612335,2,0,False,False
microcap_v1_0_costed_direct_883418_volume_only_half,53,26,2023-07-05,2026-04-30,681,24.25423164608709,15.622986255052263,1.5294883736717912,-12.20161244114969,1.9877890535426437,84.48296056187826,-0.0440808346177306,-0.002396432920306335,6.572520305780927e-14,2,0.2936857562408223,2,0.2936857562408223,2,0,False,False
microcap_v1_0_costed_direct_883418_volume_only_half,53,27,2023-07-05,2026-04-30,681,24.25423164608709,15.622986255052263,1.5294883736717912,-12.20161244114969,1.9877890535426437,84.48296056187826,-0.0440808346177306,-0.002396432920306335,6.572520305780927e-14,1,0.14684287812041116,1,0.14684287812041116,2,0,False,False
microcap_v1_0_costed_direct_883418_volume_only_half,53,28,2023-07-05,2026-04-30,681,24.29831248070482,15.62270226941125,1.5318848065920976,-12.201612441149756,1.9914017592264381,84.66758197695955,0.0,0.0,0.0,0,0.0,0,0.0,0,0,False,False
microcap_v1_0_costed_direct_883418_volume_only_half,53,29,2023-07-05,2026-04-30,681,24.29831248070482,15.62270226941125,1.5318848065920976,-12.201612441149756,1.9914017592264381,84.66758197695955,0.0,0.0,0.0,0,0.0,0,0.0,0,0,False,False
microcap_v1_0_costed_direct_883418_volume_only_half,53,30,2023-07-05,2026-04-30,681,24.29831248070482,15.62270226941125,1.5318848065920976,-12.201612441149756,1.9914017592264381,84.66758197695955,0.0,0.0,0.0,0,0.0,0,0.0,0,0,False,False
