rule,full_annual,full_vol,full_sharpe,full_max_dd,full_total_return,full_annual_delta,full_sharpe_delta,full_max_dd_delta,last_10y_annual,last_10y_vol,last_10y_sharpe,last_10y_max_dd,last_10y_total_return,last_10y_annual_delta,last_10y_sharpe_delta,last_10y_max_dd_delta,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_total_return,last_5y_annual_delta,last_5y_sharpe_delta,last_5y_max_dd_delta,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_total_return,last_3y_annual_delta,last_3y_sharpe_delta,last_3y_max_dd_delta,last_1y_annual,last_1y_vol,last_1y_sharpe,last_1y_max_dd,last_1y_total_return,last_1y_annual_delta,last_1y_sharpe_delta,last_1y_max_dd_delta,family,source,ma,days,scale,trigger_days,threshold,score_3_5_10,robust_pass
broad_consec_above:IWM:ma30:days3:scale0.00,9.041157111566122,11.463255417761982,0.6667976213225546,-15.980614691796259,556.0780677855613,-8.48747111285353,-0.4173738392491877,0.5608955458112241,16.31094754987441,11.702436810136883,0.949396778068338,-14.944974128078048,353.01867798225277,-9.428023526670206,-0.35724663317651884,-2.2210167038508093,18.004873508085574,12.404193247023999,0.9827008538794072,-14.944974128078014,128.79709482098258,-6.104042172761368,-0.20007167375798518,-2.731745150838039,32.3009421671524,13.58818764270574,1.4884994310338067,-14.944974128078014,131.61784482350575,-4.115645707960148,-0.0503731148501767,-2.7317451508380604,38.11763917233411,14.749159801661948,1.5810192739766538,-14.944974128078037,38.087113386770795,-15.936259422858257,-0.4198522432831089,-2.731745150838062,broad_consec_above,IWM,30.0,3.0,0.0,981.0,,-1.0967179967855682,False
broad_consec_above:IWM:ma30:days3:scale0.25,11.146853347849618,11.53808867825646,0.7970317848553249,-14.96211616767832,894.227959665192,-6.381774876570034,-0.2871396757164174,1.5793940699291635,18.64140641349219,11.755905099110615,1.0620632744265215,-13.938761076306516,452.4096278816385,-7.097564663052424,-0.24458013681833535,-1.2148036520792775,19.54336316357248,12.45744967156154,1.050767020868688,-13.938761076306516,144.10365712370762,-4.565552517274462,-0.13200550676870448,-1.725532099066541,33.372225480898955,13.646328915050265,1.523506912727863,-13.938761076306506,137.29128956287857,-3.044362394213593,-0.015365633156120273,-1.7255320990665517,41.98703538026376,14.772839667824556,1.7075311916924174,-13.938761076306495,41.95296981266494,-12.066863214928603,-0.29334032556734524,-1.7255320990665197,broad_consec_above,IWM,30.0,3.0,0.25,981.0,,-0.7964040455612497,False
broad_consec_above:IWM:ma30:days3:scale0.50,13.263983283204261,11.790524513083787,0.911659497142534,-14.382221768457693,1398.238599553338,-4.264644941215391,-0.17251196342920827,2.1592884691497893,20.99009108946508,11.947158502756247,1.160194701699389,-12.934555457766606,572.0239618302755,-4.748879987079537,-0.14644870954546785,-0.2105980335393678,21.07409318625315,12.63694999143728,1.1070904373047459,-12.934555457766583,160.1352940491952,-3.03482249459379,-0.0756820903326465,-0.7213264805266082,34.415816262272436,13.840286235542223,1.5429347613434818,-12.934555457766628,142.90644645362468,-2.0007716128401114,0.004062215459498475,-0.7213264805266739,45.93251577689872,14.902441646462478,1.8206393698711227,-12.934555457766617,45.894766579031085,-8.121382818293647,-0.1802321473886399,-0.7213264805266419,broad_consec_above,IWM,30.0,3.0,0.5,981.0,,-0.5090133514406857,False
broad_consec_above:IWM:ma30:days3:scale0.75,15.391577965127645,12.209669165508217,1.0075483606643105,-15.184727129186893,2145.0896372174407,-2.137050259292007,-0.07662309990743177,1.35678310842059,23.356218881944013,12.269864950079858,1.241806707786818,-12.724862486619825,715.6159241254983,-2.3827521946006023,-0.06483670345803882,-0.0009050623925865864,22.596226405856612,12.937525427183761,1.1509711821611885,-12.257501073415911,176.90127360639684,-1.5126892749903291,-0.031801345476203835,-0.04427209617593597,35.43087899450019,14.164558703573697,1.5474648343539137,-12.257501073415911,148.45242926223875,-0.9857088806123571,0.00859228846993032,-0.04427209617595729,49.95462927460097,15.135323310085017,1.918648691188859,-12.257501073415877,49.913049820461254,-4.099269320591397,-0.0822228260709037,-0.04427209617590222,broad_consec_above,IWM,30.0,3.0,0.75,981.0,,-0.24308127615978095,False
broad_consec_above:IWM:ma30:days5:scale0.00,13.299937267199692,12.093836310348848,0.8939371606355646,-15.562105418407302,1408.6087918045316,-4.2286909572199605,-0.1902342999361777,0.9794048192001803,22.253962576423625,12.220026424632517,1.1956855769758898,-13.560632163934983,645.6070232101827,-3.4850085001209905,-0.11095783426896699,-0.8366747397077443,22.293436814330803,12.857443404357372,1.144068183016478,-13.432392664570592,173.49911575995353,-1.8154788665161377,-0.03870434462091432,-1.2191636873306173,36.97380552015599,14.010737919979077,1.618692620935058,-11.37209093013707,157.04318202953522,0.5572176450434441,0.07982007505107469,0.8411380471028842,52.53338647756445,15.043594278955844,2.0074850816516348,-11.262820678128483,52.48931233534686,-1.5205121176279164,0.0066135643918721065,0.9504082991114924,broad_consec_above,IWM,30.0,5.0,0.0,492.0,,-0.4556864653592762,False
broad_consec_above:IWM:ma30:days5:scale0.25,14.36621291725777,12.132126064797028,0.9538284811287094,-15.029828736421392,1749.2186331515113,-3.162415307161883,-0.13034297944303286,1.5116815011860911,23.13732937435038,12.248456540566883,1.2337616540497878,-12.954536899115032,701.2601908928452,-2.601641702194236,-0.07288175719506906,-0.23057947488779362,22.76683633346064,12.88836143782569,1.162315203691067,-12.505828204971525,178.83311405350634,-1.3420793473863029,-0.02045732394632549,-0.2925992277315501,36.866611915488235,14.051201713509826,1.6105905995640004,-11.498576171162,156.44004257464542,0.45002404037568766,0.07171805368001705,0.7146528060779538,52.94058231374883,15.06608008426692,2.016902585331595,-11.498576171162023,52.896111512157404,-1.113316281443538,0.01603106807183252,0.714652806077952,broad_consec_above,IWM,30.0,5.0,0.25,492.0,,-0.32387886754383965,False
broad_consec_above:IWM:ma30:days5:scale0.50,15.426669817768236,12.261252673669013,1.005841203355646,-15.159592364762265,2159.974898653134,-2.1019584066514163,-0.07833025721609621,1.381917872845218,24.012793953591792,12.341359553313506,1.2650187423124657,-12.55355387050001,760.0762832095344,-1.7261771229528229,-0.04162466893239114,0.17040355372722793,23.22733158823962,12.981940010425767,1.1747682600030855,-11.836428803961695,184.10124403352003,-0.8815840926073228,-0.008004267634306839,0.37680017327827997,36.73798913827591,14.165983920960867,1.5941050914638688,-11.735566192071612,155.7175752722227,0.3214012631633594,0.05523254557988544,0.4776627851683415,53.32979009648524,15.144780729497528,2.0187639819688274,-11.735566192071644,53.28493946516464,-0.7241084987071247,0.017892464709064804,0.47766278516833083,broad_consec_above,IWM,30.0,5.0,0.5,492.0,,-0.20316104796824172,False
broad_consec_above:IWM:ma30:days5:scale0.75,16.480934673591907,12.478440013655932,1.0493176212880464,-15.847999942268487,2653.724778885435,-1.047693550827745,-0.0348538392836959,0.6935102953389958,24.88009559024926,12.49734159247767,1.2892689733655984,-12.63830499140064,822.1469472214393,-0.8588754862953536,-0.01737443787925841,0.08565243282659907,23.674748644354395,13.136879703168317,1.1814898322546536,-11.973785538661508,189.29572697435714,-0.4341670364925463,-0.00128269538273873,0.2394434385784674,36.58796827154684,14.353347906053168,1.5698831615688738,-11.973785538661485,154.87663208581756,0.17138039643429437,0.031010615684890386,0.23944343857846917,53.700923174400714,15.278856718767925,2.01327609728167,-11.973785538661508,53.65570972328983,-0.3529754207916511,0.012404580021907474,0.2394434385784674,broad_consec_above,IWM,30.0,5.0,0.75,492.0,,-0.09763003660983773,False
broad_consec_above:IWM:ma30:days8:scale0.00,14.929044718383654,12.538608557813143,0.9585310465144213,-17.311964037397786,1957.4267135468183,-2.599583506035998,-0.12564041405732096,-0.7704537997903032,24.014124876281496,12.545371359542692,1.2465201735596423,-13.080126248145286,760.1685796228089,-1.7248462002631193,-0.06012323768521455,-0.35616882391804694,21.217564691559645,13.176348602959331,1.073261287067913,-13.08012624814523,161.68002678508984,-2.8913509892872966,-0.10951124056947936,-0.8668972709052554,33.663704843951336,14.396085076945795,1.461934332547392,-13.080126248145262,138.8508192675329,-2.752883031161211,-0.07693821333659145,-0.8668972709053087,51.73908797261466,15.458823745653966,1.9343699608485414,-13.080126248145262,51.69578543495172,-2.3148106225777028,-0.06650155641122124,-0.8668972709052873,broad_consec_above,IWM,30.0,8.0,0.0,196.0,,-0.3633655855018457,False
broad_consec_above:IWM:ma30:days8:scale0.25,15.582133778654917,12.550502639527075,0.9941916698884176,-16.7428693052452,2227.059550266473,-1.9464944457647348,-0.08997979068332473,-0.20135906763771771,24.45065992348554,12.554280985240979,1.2650422930775915,-12.863701186616993,790.926741658969,-1.2883111530590767,-0.041601118167265305,-0.13974376238975417,21.942104215112757,13.184123765541298,1.1038924326469048,-12.863701186616971,169.59352383246124,-2.1668114657341846,-0.07888009499048754,-0.6504722093769963,34.35865544274965,14.405471178720905,1.4859102070090728,-12.86370118661696,142.59661701398963,-2.0579324323628967,-0.05296233887491053,-0.650472209377007,52.316742296047124,15.453095055263793,1.9519677360280803,-12.863701186616971,52.27287888938814,-1.7371562991452407,-0.048903781231682375,-0.6504722093769963,broad_consec_above,IWM,30.0,8.0,0.25,196.0,,-0.26777808511198536,False
broad_consec_above:IWM:ma30:days8:scale0.50,16.233144167062697,12.594822421048976,1.0271389173122434,-16.541510237607483,2529.1809255862104,-1.2954840573569548,-0.05703254325949891,0.0,24.883692281890468,12.585494078244833,1.2812663804685258,-12.723957424227239,822.4125342984229,-0.8552787946541471,-0.025377030776331022,0.0,22.665561424549963,13.215964557071578,1.132432613167205,-12.647076672406666,177.68506806345906,-1.4433542562969777,-0.050339914470187486,-0.43384769516669053,35.04920367901878,14.444518255631097,1.5067684913862223,-12.647076672406698,146.35727976186112,-1.3673841960937665,-0.0321040544977611,-0.4338476951667438,52.89510027627824,15.452527751175115,1.9689288298655865,-12.647076672406698,52.850673816659935,-1.1587983189141227,-0.03194268739417616,-0.4338476951667225,broad_consec_above,IWM,30.0,8.0,0.5,196.0,,-0.17525632308802763,False
broad_consec_above:IWM:ma30:days8:scale0.75,16.882001061532705,12.67125252726285,1.0571746414516703,-16.541510237607515,2867.3136657176506,-0.6466271628869471,-0.026996819120072013,-3.197442310920451e-14,25.313152749317624,12.638862532170656,1.2951387483165782,-12.723957424227239,854.6241460365445,-0.42581832722699176,-0.011504662928278675,0.0,23.387858285695586,13.271712646083298,1.1587554477448359,-12.430252628339334,185.95629231154547,-0.7210573951513553,-0.024017079892556525,-0.21702365109935862,35.73522357026353,14.513007919829638,1.5244294021803846,-12.430252628339378,150.13157106821473,-0.6813643048490192,-0.014443143703598782,-0.21702365109942434,53.47415477419997,15.45712801880271,1.9852353870736872,-12.430252628339378,53.429163084850614,-0.5797438209923982,-0.01563613018607546,-0.21702365109940303,broad_consec_above,IWM,30.0,8.0,0.75,196.0,,-0.08616274016040348,False
broad_consec_above:IWM:ma30:days10:scale0.00,16.54660911025312,12.718807671263882,1.0354563548217932,-16.541510237607515,2687.665674755632,-0.9820191141665333,-0.048715105749949084,-3.197442310920451e-14,24.183210190344838,12.652640577815477,1.2444659767308002,-14.474350966251038,771.967018756545,-1.5557608861997778,-0.06217743451405666,-1.750393542023799,22.335751406319048,13.283716778698487,1.1133547357608709,-12.213228977239988,173.9725437933553,-1.7731642745278933,-0.06941779187652153,-1.2434497875801753e-14,34.25080293431291,14.535804688596754,1.4700840367854162,-12.213228977239998,142.01274065924702,-2.1657849407996395,-0.06878850909856715,-4.440892098500626e-14,54.89633308226001,15.460645185547026,2.0259186914553187,-12.213228977239998,54.84994683994344,0.8424344870676421,0.02504717419555602,-2.3092638912203256e-14,broad_consec_above,IWM,30.0,10.0,0.0,100.0,,-0.1708826884038362,False
broad_consec_above:IWM:ma30:days10:scale0.25,16.793632700987658,12.721352277784284,1.0487117849186438,-16.541510237607525,2818.937298142436,-0.7349955234319943,-0.03545967565309849,-4.263256414560601e-14,24.57314794179748,12.65559495512934,1.2613023159075667,-13.825070347551838,799.7332336189006,-1.1658231347471357,-0.04534109533729014,-1.1011129233245995,22.779733622554723,13.287209254019212,1.1319080035400146,-12.213228977239975,178.97958905197095,-1.3291820582922185,-0.05086452409737774,0.0,34.79309828570507,14.539968399088183,1.4888318742160482,-12.213228977239988,144.958052383897,-1.6234895894074768,-0.05004067166793513,-3.375077994860476e-14,54.68610271148351,15.460075790487856,2.0199353968004,-12.213228977239975,54.63992318024991,0.6322041162911418,0.019063879540637263,0.0,broad_consec_above,IWM,30.0,10.0,0.25,100.0,,-0.12583500918712545,False
broad_consec_above:IWM:ma30:days10:scale0.50,17.039648294911068,12.732285749322832,1.0612631575981906,-16.541510237607536,2955.5214250139156,-0.4889799295085844,-0.02290830297355173,-5.3290705182007514e-14,24.962425178948976,12.66683941329989,1.2772948769380148,-13.173598369214767,828.2436073368523,-0.7765458975956392,-0.029348534306842033,-0.4496409449875287,23.223261735355607,13.299616076275523,1.1496825061737046,-12.213228977239975,184.05433822045546,-0.8856539454913346,-0.03309002146368778,0.0,35.334837989620716,14.55382851130295,1.506565248397104,-12.213228977239954,147.92411242356857,-1.0817498854918313,-0.03230729748687944,0.0,54.47562005092901,15.460928157449985,2.013765235762516,-12.213228977239975,54.429647283120744,0.42172145573664466,0.012893718502753337,0.0,broad_consec_above,IWM,30.0,10.0,0.5,100.0,,-0.08174615552223066,False
broad_consec_above:IWM:ma30:days10:scale0.75,17.2846490985175,12.751592735215244,1.073088804274751,-16.541510237607504,3097.588198082298,-0.24397912590215043,-0.011082656296991233,-2.1316282072803006e-14,25.351035159989333,12.686359429811542,1.2924160312611974,-12.723957424227239,857.5135262304871,-0.38793591655528203,-0.014227379983659416,0.0,23.666325768350973,13.320919316409691,1.166646305865808,-12.213228977239975,189.1972413611525,-0.44258991249596846,-0.016126221771584293,0.0,35.876006427166175,14.577367077353387,1.5232535414329744,-12.213228977240021,150.9108565277964,-0.5405814479463729,-0.015619004451008944,-6.750155989720952e-14,54.26488528418274,15.463202055973376,2.0074099711049866,-12.213228977239998,54.219119330990395,0.2109866889903742,0.0065384538452240015,-2.3092638912203256e-14,broad_consec_above,IWM,30.0,10.0,0.75,100.0,,-0.03946248339455416,False
broad_consec_above:IWM:ma30:days15:scale0.00,17.51993034037853,12.778812628921587,1.0837359342044959,-16.541510237607483,3239.9345437785832,-0.008697884041122705,-0.00043552636724641935,0.0,25.718745481217088,12.71333303006385,1.3058434522038256,-12.723957424227239,885.9713945507441,-0.020225595327527657,-0.0007999590410312507,0.0,24.162128687481086,13.349204320200187,1.1851358582143137,-12.213228977239988,195.0403512814697,0.05321300663414519,0.0023633305769212853,-1.2434497875801753e-14,36.41658787511255,14.610547013821758,1.5388725458839843,-12.213228977239954,153.91821659045468,0.0,8.881784197001252e-16,0.0,54.053898595192365,15.466896863841992,2.0008715172597675,-12.213228977239975,54.00833950665154,0.0,4.884981308350689e-15,0.0,broad_consec_above,IWM,30.0,15.0,0.0,16.0,,-0.0002461671471204891,False
broad_consec_above:IWM:ma30:days15:scale0.25,17.522124950749784,12.778848585775748,1.0838512319775453,-16.541510237607483,3241.2903224703223,-0.006503273669867582,-0.0003202285941970029,0.0,25.723848545337113,12.713397772193952,1.3060578144231625,-12.723957424227239,886.3716296421343,-0.015122531207502732,-0.0005855968216943452,0.0,24.148910505482313,13.349443711202719,1.1845667181603965,-12.213228977239975,194.88335763050495,0.03999482463537163,0.0017941905230041133,0.0,36.41658787511255,14.610547013821758,1.5388725458839843,-12.213228977239954,153.91821659045468,0.0,8.881784197001252e-16,0.0,54.053898595192365,15.466896863841992,2.0008715172597675,-12.213228977239975,54.00833950665154,0.0,4.884981308350689e-15,0.0,broad_consec_above,IWM,30.0,15.0,0.25,16.0,,-0.000171502907693577,False
broad_consec_above:IWM:ma30:days15:scale0.50,17.52430615695877,12.778931993699688,1.0839622578301855,-16.541510237607483,3242.638340602967,-0.004322067460883261,-0.00020920274155677987,0.0,25.72892055196281,12.713551143327487,1.306262608262037,-12.723957424227239,886.7695737637108,-0.010050524581806997,-0.00038080298281983893,0.0,24.135635697917877,13.349836487858301,1.1839831190514256,-12.213228977239975,194.7257586971943,0.026720017070935853,0.0012105914140332352,0.0,36.41658787511255,14.610547013821758,1.5388725458839843,-12.213228977239954,153.91821659045468,0.0,8.881784197001252e-16,0.0,54.053898595192365,15.466896863841992,2.0008715172597675,-12.213228977239975,54.00833950665154,0.0,4.884981308350689e-15,0.0,broad_consec_above,IWM,30.0,15.0,0.5,16.0,,-0.00010558062189602874,False
broad_consec_above:IWM:ma30:days15:scale0.75,17.52647392592386,12.779062937339944,1.0840690034285785,-16.541510237607483,3243.9785683467576,-0.002154298495792517,-0.00010245714316381438,0.0,25.733961422129514,12.713793300093688,1.306457813688743,-12.723957424227239,887.1652181095022,-0.005009654415101039,-0.00018559755611380346,0.0,24.12230413360852,13.350382940953546,1.1833850565034214,-12.213228977239964,194.567553766046,0.013388452761578407,0.0006125288660290273,1.0658141036401503e-14,36.41658787511255,14.610547013821758,1.5388725458839843,-12.213228977239954,153.91821659045468,0.0,8.881784197001252e-16,0.0,54.053898595192365,15.466896863841992,2.0008715172597675,-12.213228977239975,54.00833950665154,0.0,4.884981308350689e-15,0.0,broad_consec_above,IWM,30.0,15.0,0.75,16.0,,-4.840997200784879e-05,False
broad_consec_below:IWM:ma50:days2:scale0.00,3.7513086654795913,10.799137225498516,0.32934778286426675,-31.837369803565906,122.63298031236074,-13.77731955894006,-0.7548236777074755,-15.295859565958423,8.742993228823416,10.868003999045248,0.5864831103433823,-18.106394529941195,131.18678224642983,-16.9959778477212,-0.7201603009014745,-5.382437105713956,9.315374003874478,11.329133147721043,0.5989848779893199,-18.106394529941138,56.091677891395555,-14.793541676972463,-0.5837876496480725,-5.893165552701163,19.570232686650215,12.226541723455119,1.0691244678742067,-11.37456668611907,70.97096118872565,-16.846355188462333,-0.4697480780097767,0.8386622911208832,32.34895784585474,13.582992662498281,1.4882273481155088,-11.374566686119014,32.323571034094776,-21.704940749337624,-0.5126441691442538,0.8386622911209614,broad_consec_below,IWM,50.0,2.0,0.0,2195.0,,-2.0228951597792135,False
broad_consec_below:IWM:ma50:days2:scale0.25,7.096731068117923,10.917732786629673,0.561554036034784,-25.17132961250763,343.7396673674054,-10.43189715630173,-0.5226174245369583,-8.629819374900148,12.834162255427351,10.971837211995902,0.8142080020067066,-15.635798509077626,234.4523876751158,-12.904808821117264,-0.4924354092381502,-2.911841084850387,12.920061474850675,11.445697422379506,0.7895590603631487,-15.635798509077613,83.57748243776686,-11.188854205996266,-0.39321346727424367,-3.422569531837638,23.688127520747027,12.367946537266366,1.24711983871985,-11.032125046497587,89.25494670407316,-12.72846035436552,-0.29175270716413326,1.181103930742367,37.58184669943147,13.672777695867072,1.674646383875917,-11.032125046497587,37.551805268251435,-16.47205189576089,-0.32622513338384573,1.1811039307423883,broad_consec_below,IWM,50.0,2.0,0.25,2195.0,,-1.4610143245319993,False
broad_consec_below:IWM:ma50:days2:scale0.50,10.50844360197658,11.306383006312066,0.7699492766327177,-18.55469645227883,777.235437841852,-7.020184622443072,-0.31422218393902457,-2.0131862146713466,17.030371835126456,11.330937334347055,1.0143024610529918,-13.118480438824287,381.8283541120858,-8.70859924141816,-0.292340950191865,-0.3945230145970484,16.588232517893076,11.840723963062686,0.9533452701965538,-13.118480438824331,115.39120676675023,-7.5206831629538655,-0.22942725744083858,-0.9052514615843563,27.870538615711737,12.836837621941202,1.3848579118676847,-10.805023986629303,109.11470036355415,-8.54604925940081,-0.15401463401629867,1.4082049906106509,42.944318301795484,14.031284395524798,1.823069879984819,-10.80502398662918,42.90936579358422,-11.109580293396881,-0.17780163727494358,1.4082049906107947,broad_consec_below,IWM,50.0,2.0,0.5,2195.0,,-0.9241709500417848,False
broad_consec_below:IWM:ma50:days2:scale0.75,13.985942927762585,11.938892318866765,0.9448117228868115,-16.127651874803384,1620.0956824775492,-3.5426852966570674,-0.13935973768493082,0.41385836280409904,21.331920527251857,11.922441709625442,1.1786864670404937,-12.52301113394122,591.2509865160622,-4.407050549292759,-0.1279569442043631,0.2009462902860193,20.318396291639473,12.48800612022124,1.0842172527374105,-11.717398299965476,152.1187753337384,-3.790519389207468,-0.09855527489998184,0.49583067727449937,32.114443438238325,13.599617612910741,1.4802143300473452,-11.162109337985783,130.63949825489902,-4.302144436874222,-0.05865821583663822,1.0511196392541713,48.435413262980816,14.639030318626828,1.9306889345530784,-11.162109337985736,48.39528933552446,-5.618485332211549,-0.0701825827066842,1.0511196392542388,broad_consec_below,IWM,50.0,2.0,0.75,2195.0,,-0.4371881766560447,False
broad_consec_below:IWM:ma50:days3:scale0.00,7.027957399871632,11.271977414831692,0.5427893922521885,-24.668768191348136,337.58780536781313,-10.50067082454802,-0.5413820683195538,-8.127257953740653,12.824959640235178,11.303476387640785,0.7930833516021828,-17.31013522309821,234.17974983290986,-12.914011436309437,-0.513560059642674,-4.586177798870972,13.370588621080648,11.848551485132075,0.7898519219599478,-17.31013522309829,87.26848800113139,-10.738327059766293,-0.3929206056774446,-5.096906245858314,24.880861641771546,12.89046443674075,1.253037187334985,-12.856565639445417,94.78419172519963,-11.535726233341002,-0.28583535854899833,-0.6433366622054635,39.60274573001197,14.509027811072137,1.6554954518125482,-12.856565639445483,39.570870000781454,-14.451152865180397,-0.34537606544721444,-0.6433366622055079,broad_consec_below,IWM,50.0,3.0,0.0,1657.0,,-1.5030083002464776,False
broad_consec_below:IWM:ma50:days3:scale0.25,9.609856624893155,11.359962338012272,0.7088324127347222,-19.631012838599194,634.6051014405743,-7.918771599526497,-0.3753390478370201,-3.089502600991711,15.980147301631998,11.38168660498218,0.9556250565832255,-15.030867730674801,340.2997344182053,-9.758823774912617,-0.35101835466163134,-2.3069103064475627,16.02748332355106,11.935741789256548,0.9188325132233665,-15.030867730674824,110.26170038600758,-8.081432357295881,-0.2639400144140259,-2.8176387534348493,27.755273368940593,12.992638419005234,1.3650104135718342,-12.213228977240021,108.54957980315577,-8.661314506171955,-0.1738621323121492,-6.750155989720952e-14,43.14557031075108,14.542782901212414,1.7706725430206072,-12.213228977239954,43.1104307800875,-10.908328284441282,-0.23019897423915547,2.1316282072803006e-14,broad_consec_below,IWM,50.0,3.0,0.25,1657.0,,-1.081796599522674,False
broad_consec_below:IWM:ma50:days3:scale0.50,12.221183192750473,11.651283795385549,0.8571077769176842,-16.900497128879344,1125.4047289965545,-5.307445031669179,-0.22706368365405805,-0.35898689127186145,19.184758618866947,11.652402722276134,1.097513693595996,-12.97350888253459,478.2329981749031,-6.554212457677668,-0.2091297176488609,-0.24955145830735148,18.703861334633753,12.225425641295985,1.0286086600171203,-12.973508882534635,135.65315773255148,-5.405054346213188,-0.15416386762027212,-0.7602799052946594,30.637694010736528,13.325567272883983,1.4496915007605478,-12.213228977239998,122.98978137287912,-5.77889386437602,-0.08918104512343561,-4.440892098500626e-14,46.73563644481455,14.717417146044786,1.8673162797851572,-12.213228977240009,46.69712842676594,-7.318262150377812,-0.1335552374746054,-3.375077994860476e-14,broad_consec_below,IWM,50.0,3.0,0.5,1657.0,,-0.6867676996926859,False
broad_consec_below:IWM:ma50:days3:scale0.75,14.861077369011966,12.131426064505096,0.9826214185790023,-16.230437110682715,1931.1448905361538,-2.6675508554076863,-0.10155004199273998,0.31107312692476796,22.43799357138121,12.10286443858984,1.2146495524379473,-12.594890711970375,656.90555043127,-3.300977505163406,-0.09199385880690958,0.12906671225686317,21.398200103796803,12.703917317328367,1.1164504611896848,-12.213228977239988,163.63532314505852,-2.710715577050138,-0.06632206644770755,-1.2434497875801753e-14,33.52564870971544,13.87283316786127,1.5066032783748233,-12.213228977239998,138.11131534544484,-2.890939165397107,-0.03226926750916004,-4.440892098500626e-14,50.37206198304895,15.028147349158816,1.9439740392100773,-12.213228977239975,50.33008074824967,-3.681836612143414,-0.05689747804968537,0.0,broad_consec_below,IWM,50.0,3.0,0.75,1657.0,,-0.32929956153730117,False
broad_consec_below:IWM:ma50:days5:scale0.00,10.765785685303864,11.863165963243018,0.7550682976638038,-20.732201661111993,822.7206776085907,-6.762842539115788,-0.3291031629079385,-4.190691423504511,15.409069937430875,11.837230943397154,0.894542879342058,-20.732201661111972,319.0966694271837,-10.32990113911374,-0.41210053190279883,-8.008244236884734,12.677575627098236,12.519968684009788,0.720259795427937,-20.732201661112114,81.61511489718008,-11.431340053748706,-0.4625127322094553,-8.51897268387214,25.764603635913154,13.697198802087424,1.2225880877405664,-12.213228977239954,98.94976169146273,-10.651984239199393,-0.316284458143417,0.0,44.40242519798041,15.24174562258979,1.7357894438053627,-12.213228977239988,44.366113311920195,-9.651473397211952,-0.26508207345439994,-1.2434497875801753e-14,broad_consec_below,IWM,50.0,5.0,0.0,998.0,,-1.1558594789410814,False
broad_consec_below:IWM:ma50:days5:scale0.25,12.449904181020276,11.914067491182978,0.8545923163191081,-17.68968521509542,1180.846043665267,-5.078724043399376,-0.22957914425263415,-1.1481749774879368,17.945867410554683,11.881766121462263,1.0179100439064748,-17.68968521509552,420.8697767332013,-7.793103665989932,-0.28873336733838206,-4.96572779086828,15.468554036330229,12.560438729802422,0.8527204147923354,-17.689685215095352,105.24655801014879,-8.640361644516712,-0.330052112845057,-5.476456237855377,28.393899624808828,13.746470102930521,1.3225223784562266,-12.213228977239988,111.69347079409708,-8.02268825030372,-0.2163501674277568,-3.375077994860476e-14,46.773491049712426,15.243638528726558,1.8091838312832302,-12.213228977240009,46.73494719082814,-7.280407545479939,-0.1916876859765324,-3.375077994860476e-14,broad_consec_below,IWM,50.0,5.0,0.25,998.0,,-0.8380158951568233,False
broad_consec_below:IWM:ma50:days5:scale0.50,14.1387982935284,12.087581470964802,0.9436096566499244,-16.541510237607483,1670.929356648606,-3.3898299308912527,-0.14056180392181794,0.0,20.51342203042996,12.0463645634927,1.1290079409976042,-15.260076502962615,546.0159705854987,-5.225549046114654,-0.17763547024725268,-2.5361190787353767,18.30415304910986,12.715540702109147,0.9754827614918242,-15.260076502962738,131.71278009151152,-5.804762631737081,-0.20728976614556816,-3.0468475257227627,31.046224262494505,13.918458646015786,1.4092291764925062,-12.213228977240021,125.0888125537981,-5.370363612618043,-0.12964336939147714,-6.750155989720952e-14,49.172314181474455,15.28197946684935,1.8780970657523806,-12.213228977239988,49.131485567011765,-4.88158441371791,-0.12277445150738209,-1.2434497875801753e-14,broad_consec_below,IWM,50.0,5.0,0.5,998.0,,-0.5379652739637247,False
broad_consec_below:IWM:ma50:days5:scale0.75,15.831900412638845,12.378625297166426,1.0203366228460615,-16.54151023760756,2338.830816931232,-1.6967278117808071,-0.06383483772568077,-7.815970093361102e-14,23.111285021445262,12.326322691105727,1.2255501956230308,-12.906779028447236,699.5673166458052,-2.6276860550993533,-0.08109321562182603,-0.18282160421999727,21.18430607487287,12.981259653723235,1.085978954436718,-12.906779028447346,161.32128540356976,-2.9246096059740694,-0.09679357320067439,-0.6935500512073709,33.72074417778717,14.208804687255144,1.4813971754654938,-12.213228977239988,139.1567995174495,-2.6958436973253797,-0.0574753704184896,-3.375077994860476e-14,51.59906152594145,15.356554163988587,1.9420991295843493,-12.213228977239964,51.555894719656514,-2.454837069250914,-0.05877238767541337,1.0658141036401503e-14,broad_consec_below,IWM,50.0,5.0,0.75,998.0,,-0.2518551751170532,False
