date,return,gross_return,cost,turnover,weight,pre_volume_weight,volume_mult,volume_on,volume_indicator,spread_return,zz1000,cyb,spread_close,signal_score,signal_r2,abs_bias,execution_signal,target_vol_raw_weight,target_vol_raw_scale,target_vol_applied_scale,target_vol_realized_vol,gross_exposure,nav,strategy_id,candidate
2016-07-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2342034726460502,0.005789966146463543,8914.84,2246.024,3.9691650668024923,-1.9777091324103129,0.6313619993535954,0.0291923366195439,0.0,0.0,1.25,0.0,0.07208909907453097,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-07-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0624711649503207,0.00560990255496896,8947.137,2241.561,3.991476029427707,-1.0030016303908358,0.21297598510137372,0.033975861719406586,0.0,0.0,1.25,0.0,0.0727627044208981,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-07-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.266375699673843,0.004205801854693658,8954.276,2233.922,4.0083207918629205,0.09646959520063582,0.0022361848044168448,0.03740474465471033,0.0,0.0,1.25,0.0,0.0729839124110817,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-07-08,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0933562735442546,-0.003951550962183359,8939.259,2239.003,3.9925176518298544,0.5629760952754064,0.0839730465056476,0.03247560387212234,0.0,0.0,1.25,0.0,0.07361773370917993,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-07-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2245353765211295,0.0019286000488916155,8874.996,2218.589,4.000288471636702,1.0725583708080269,0.32940220368867656,0.033612702658786686,0.0,0.0,1.25,0.0,0.07365325302273572,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-07-12,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.265616246915304,-0.005296148660247191,8943.065,2247.355,3.9793735302166326,1.0230472600483282,0.3207821138371572,0.02734847726942191,0.0,0.0,1.25,0.0,0.07458816570011548,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-07-13,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.32395755089882,-0.007950283865504337,9023.237,2285.369,3.9482626219223236,0.31557455655156286,0.02298311093998336,0.018661740030983198,0.0,0.0,1.25,0.0,0.07554675816604774,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-07-14,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1408972341025456,-0.0012096662001697123,9042.763,2293.079,3.9435026006517875,-0.45113810871798643,0.03706761917556152,0.016910883261634924,0.0,0.0,1.25,0.0,0.07507347619453003,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-07-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0632089493709487,0.0061538612353430056,8982.886,2263.784,3.96808441088019,-0.5912794749675426,0.06546552343991861,0.02257281056217808,0.0,0.0,1.25,0.0,0.07593994449209342,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-07-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9482342546541245,0.0011324857427964519,8937.855,2249.872,3.9726059971411707,-0.9936881726091144,0.20561822529699106,0.02302642691251644,0.0,0.0,1.25,0.0,0.07525984836622868,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-07-19,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9374786924011305,-0.004000594685618086,8996.833,2273.719,3.95687989588863,-1.477942586915239,0.4306216276890897,0.01839640155238209,0.0,0.0,1.25,0.0,0.07562320778398912,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-07-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9850414394341591,0.0023974509008100053,8997.89,2268.535,3.966387999303515,-1.7070646559763234,0.585601661669534,0.020236922782339795,0.0,0.0,1.25,0.0,0.07553183281654462,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-07-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0100356382884834,0.0025758798911329484,9007.554,2265.128,3.976620305784044,-1.5480672209993143,0.5226986046178085,0.022207875925485565,0.0,0.0,1.25,0.0,0.0755820798637297,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-07-22,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9008435590985099,-0.0017125305486697107,8931.966,2249.999,3.969764431006414,-1.2809550464363495,0.43002871409828514,0.019818235957725472,0.0,0.0,1.25,0.0,0.07569770003784726,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-07-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8327312382123656,0.001086727252338271,8925.341,2245.885,3.9740863846546013,-0.7737831582344101,0.25599902716083206,0.02029721499589554,0.0,0.0,1.25,0.0,0.07565546001730931,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-07-26,-0.0,-0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.8029830800626103,-0.0026409767581312416,9035.557,2279.55,3.9637459147638787,-0.5800325636814911,0.19505653272364548,0.017038561731988144,0.0,0.0,1.25,0.0,0.07463971913103852,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.3863161927022787,0.006587036943128455,8602.92,2155.386,3.9913593203259183,0.09783884924829894,0.010476152650595465,0.023510321221370534,0.0,0.0,1.25,0.0,0.07475849173178588,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-07-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.941484215920603,0.00361247605330961,8571.565,2139.744,4.005883414090658,0.6804663641687146,0.36559904756202016,0.026637402610338645,0.0,0.0,1.25,0.0,0.0743221882617602,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-07-29,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6948440033957599,-0.00012191807061834314,8501.09,2122.412,4.005391036236132,0.8090367609749058,0.4482281371275434,0.025936308609283865,0.0,0.0,1.25,0.0,0.07408581702040597,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-08-01,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7212804898992701,-0.005225535790719382,8363.61,2099.179,3.9842290724135485,0.46214699929343195,0.18443034831949917,0.02010714353859,0.0,0.0,1.25,0.0,0.07495048304010489,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-08-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.556326767538037,0.003138757661903968,8445.78,2113.214,3.99665154593903,0.4936472763153438,0.2185850008003939,0.02287096625424967,0.0,0.0,1.25,0.0,0.07510021763211909,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-08-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.591648593856039,0.006630245628415077,8482.198,2108.315,4.023211901447365,0.8697114158842572,0.4453021673398188,0.02911419202448262,0.0,0.0,1.25,0.0,0.07421982278643603,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-08-04,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7074894906955056,-0.001772567952455617,8553.006,2129.652,4.016151934682286,0.8335665516172106,0.43868380960860914,0.026762807916511866,0.0,0.0,1.25,0.0,0.07405736341641983,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.629543231874584,0.004100858253427764,8505.364,2109.056,4.0327824391576135,1.0031219234899384,0.5306370313668012,0.03040346247621928,0.0,0.0,1.25,0.0,0.07435361800946763,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.5898184798127997,0.0017842777599432758,8607.398,2130.594,4.039905303403652,1.2097907970290924,0.6500456036380081,0.03161182253074424,0.0,0.0,1.25,0.0,0.07436041541891746,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-08-09,-0.0,-0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.7452516328231952,-0.0005353738388400586,8699.388,2154.505,4.037766447513466,1.1571728601212785,0.6385813867466764,0.030370225682233132,0.0,0.0,1.25,0.0,0.0743070185885482,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.7201595402801588,0.004950585477653702,8671.778,2137.001,4.057919486233277,1.2973897275401887,0.6908059019339453,0.034830101771378796,0.0,0.0,1.25,0.0,0.07456315896761428,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-08-11,-0.0,-0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.6607437299286695,-0.0004289334511483611,8531.692,2103.396,4.056151100410954,1.113810930020396,0.66837039821521,0.03364062454959571,0.0,0.0,1.25,0.0,0.0703460941054529,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.5772307186982614,5.0750865373316856e-05,8615.053,2123.841,4.056354971958823,1.0368747537862755,0.634648419467436,0.033006179726517315,0.0,0.0,1.25,0.0,0.07010401902020881,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-08-15,-0.0,-0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.0518734768633218,-0.010285996007193043,8807.832,2193.212,4.01595103437333,0.4013514711384611,0.06375893693499197,0.022209933369952806,0.0,0.0,1.25,0.0,0.07355529453920716,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-08-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9248277310283245,0.004265776418646672,8877.066,2201.096,4.033020822353955,0.035251573668738025,0.0004740547229784669,0.02600980272233211,0.0,0.0,1.25,0.0,0.07368175086776982,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-08-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8457210918441084,0.0006817100584930458,8911.748,2208.195,4.035761334483594,-0.5161135968540403,0.11175111550892662,0.026035728044742745,0.0,0.0,1.25,0.0,0.07367984600605898,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-08-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.834955757867185,0.00260521960101745,8908.325,2201.594,4.046306903089308,-0.8198046330520417,0.3040315776276442,0.027965533557548605,0.0,0.0,1.25,0.0,0.07375351584806272,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-08-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7519173488050718,0.00034269505805517575,8923.363,2204.556,4.047691689392331,-0.8929455583483101,0.3640573470136415,0.027560875531823736,0.0,0.0,1.25,0.0,0.07376382757939189,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-08-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8189552075479254,0.004244138081054616,8810.843,2167.401,4.065165144797849,-0.8301198322069985,0.3345209483263856,0.031171574724781825,0.0,0.0,1.25,0.0,0.07334314637647962,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-08-23,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.667143074778772,-0.0020548982712036423,8820.21,2174.159,4.056837609392873,-0.8111313112325241,0.33720303026377496,0.028306583841604338,0.0,0.0,1.25,0.0,0.07301140956335062,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-08-24,-0.0,-0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.763199015394715,-0.004848717001383562,8850.511,2192.17,4.037328765561065,-1.0361126298814964,0.4388170799961387,0.0227369274334428,0.0,0.0,1.25,0.0,0.07390307013393456,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-08-25,-0.0,-0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.8576777994372726,-0.002198443220780222,8784.584,2180.66,4.028406078893546,-1.3730190155925526,0.557033084023365,0.019725994861428342,0.0,0.0,1.25,0.0,0.07229713675175002,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-08-26,-0.0,-0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.8824566527206207,-0.0007670495560341273,8814.464,2189.75,4.02532891882635,-1.4874026222260872,0.5930166404121434,0.018179639116050916,0.0,0.0,1.25,0.0,0.07196595401784035,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.8520954019744053,0.0009799336523614866,8836.993,2193.201,4.029267267341206,-1.488244033459572,0.6106197777164102,0.01837762693840972,0.0,0.0,1.25,0.0,0.07185202178906562,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-08-30,-0.0,-0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.8287395286995739,-0.0008959147905747145,8838.464,2195.531,4.025661218174555,-1.4913451742197112,0.6305619107877528,0.016659153131329818,0.0,0.0,1.25,0.0,0.07100698935009071,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.7840583012399944,0.0017089869660805723,8838.38,2191.758,4.032552863956696,-1.7303903449345917,0.78161689753734,0.017584851290901815,0.0,0.0,1.25,0.0,0.07019202754157568,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-09-01,-0.0,-0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.8120590292461576,-0.0028925483036561506,8770.751,2181.327,4.020832731635376,-1.9478056059453381,0.8542843559876253,0.013867327293123344,0.0,0.0,1.25,0.0,0.07048837433528107,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-09-02,-0.0,-0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.7963330536901797,-0.00042355576307084863,8724.942,2170.858,4.019121471786731,-2.092000594009814,0.9025663896076995,0.012696775293812523,0.0,0.0,1.25,0.0,0.0701458677394677,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-09-05,-0.0,-0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.7307110413987599,-0.0012092139684212189,8761.962,2182.694,4.014287847953034,-2.122458127840601,0.9141999407068793,0.010703848915134762,0.0,0.0,1.25,0.0,0.06804681053874127,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-09-06,-0.0,-0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.0722816218427393,-0.0018534156026217552,8906.868,2222.837,4.006982068410775,-2.1490281372086706,0.9228055182354472,0.008196715170911473,0.0,0.0,1.25,0.0,0.06801527286287339,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-09-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.134393570101623,0.0038330302667271,8897.797,2212.053,4.022415828192182,-1.6932690710344387,0.8685822085587834,0.011351335096764448,0.0,0.0,1.25,0.0,0.06811346780875184,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-09-08,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9015587882950701,-0.0005940682951794951,8938.431,2223.469,4.020038507395426,-1.3003192527066265,0.8436771893542447,0.009939139857210177,0.0,0.0,1.25,0.0,0.06131360291338356,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-09-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9146298014810561,0.0018233411926672494,8872.314,2202.968,4.0274366218665,-0.9570537459389747,0.6753210264290771,0.01102100604865175,0.0,0.0,1.25,0.0,0.06095204062231648,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-09-12,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9844512825500372,-0.006054790297295054,8587.399,2145.563,4.00239890415709,-1.0508335881881716,0.6981490637753865,0.00409394696427956,0.0,0.0,1.25,0.0,0.060795373613324946,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-09-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7312075729544655,0.007925597533575912,8656.68,2145.868,4.034115798362248,-0.6631282176409259,0.33512917673264686,0.01122353539567067,0.0,0.0,1.25,0.0,0.06282739060220897,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-09-14,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6932241513962984,-0.003840537978087033,8618.149,2144.558,4.018613159448241,-0.5084313999428925,0.2503377005244112,0.006656205918700087,0.0,0.0,1.25,0.0,0.06220301069268296,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-09-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6478491159512875,0.001779099571334486,8716.486,2165.213,4.025694469781957,-0.2949670570429993,0.10633657347783458,0.00775913804019579,0.0,0.0,1.25,0.0,0.062243108209000975,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.7062243642964814,0.0026496037737675504,8712.283,2158.432,4.0363944752486995,0.09454385569877144,0.013994436526737545,0.009787209414999554,0.0,0.0,1.25,0.0,0.062054109053977465,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.6718087963645294,0.0005488045374075767,8731.999,2162.132,4.038605876051971,0.32467669914575303,0.15715561613478152,0.009818191883951277,0.0,0.0,1.25,0.0,0.06127569011882208,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.7167336953475475,0.0014531758917697424,8770.095,2168.423,4.044457654249194,0.533614545018269,0.36263023480172135,0.010779394053462843,0.0,0.0,1.25,0.0,0.06117218965709506,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2016-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.7702589608053576,0.0008777127311699884,8729.611,2156.51,4.048027136438041,0.6557309540384406,0.4849100900855947,0.011201871358692772,0.0,0.0,1.25,0.0,0.06049266991301338,0.0,1.109464996232686,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
