date,forward_return,reverse_return,return,gross_return,cost,turnover,forward_gross_exposure,reverse_gross_exposure,gross_exposure,forward_nav,reverse_nav,nav
2021-10-13,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1381412727456386,2.4029768943672014,2.307661082908691
2021-10-14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1381412727456386,2.4029768943672014,2.307661082908691
2021-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1381412727456386,2.4029768943672014,2.307661082908691
2021-10-18,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1381412727456386,2.4029768943672014,2.307661082908691
2021-10-19,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1381412727456386,2.4029768943672014,2.307661082908691
2021-10-20,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1381412727456386,2.4029768943672014,2.307661082908691
2021-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1381412727456386,2.4029768943672014,2.307661082908691
2021-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1381412727456386,2.4029768943672014,2.307661082908691
2021-10-25,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1381412727456386,2.4029768943672014,2.307661082908691
2021-10-26,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1381412727456386,2.4029768943672014,2.307661082908691
2021-10-27,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1381412727456386,2.4029768943672014,2.307661082908691
2021-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1381412727456386,2.4029768943672014,2.307661082908691
2021-10-29,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1381412727456386,2.4029768943672014,2.307661082908691
2021-11-01,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1381412727456386,2.4029768943672014,2.307661082908691
2021-11-02,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1381412727456386,2.4029768943672014,2.307661082908691
2021-11-03,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1381412727456386,2.4029768943672014,2.307661082908691
2021-11-04,0.0046809104935978,0.0,0.0023404552467989,0.0025904552467989,0.00025,0.5,1.0,0.0,0.5,2.1481497206660283,2.4029768943672014,2.3130620603980185
2021-11-05,-0.0108111220986866,0.0,-0.0054055610493433,-0.0054055610493433,0.0,0.0,1.0,0.0,0.5,2.124925811749648,2.4029768943672014,2.300558662219617
2021-11-08,0.0061671646989676,0.0,0.0030835823494838,0.0030835823494838,0.0,0.0,1.0,0.0,0.5,2.138030579203796,2.4029768943672014,2.307652624304389
2021-11-09,0.0176559793734862,0.0,0.0088279896867431,0.0088279896867431,0.0,0.0,1.0,0.0,0.5,2.175779603010101,2.4029768943672014,2.328024557872334
2021-11-10,0.0056575163108381,0.0,0.00282875815541905,0.00282875815541905,0.0,0.0,1.0,0.0,0.5,2.1880891116029195,2.4029768943672014,2.334609976326431
2021-11-11,-0.009020464212886,0.0,-0.004510232106443,-0.004447732106443,6.25e-05,0.125,0.75,0.0,0.375,2.1683515320771,2.4029768943672014,2.3240803434551816
2021-11-12,0.0133060424112765,0.0,0.00665302120563825,0.00665302120563825,0.0,0.0,0.75,0.0,0.375,2.197203709525474,2.4029768943672014,2.339542499263796
2021-11-15,-0.0032475715023994,0.0,-0.0016237857511997,-0.0015612857511997,6.25e-05,0.125,1.0,0.0,0.5,2.1900681333734524,2.4029768943672014,2.3357435834891653
2021-11-16,-0.0115220280294195,0.0,-0.00576101401470975,-0.00576101401470975,0.0,0.0,1.0,0.0,0.5,2.164834106954385,2.4029768943672014,2.3222873319699158
2021-11-17,0.0221584023727241,0.0,0.01107920118636205,0.01107920118636205,0.0,0.0,1.0,0.0,0.5,2.212803372166477,2.4029768943672014,2.3480164205333507
2021-11-18,0.0098077756323426,0.0,0.0049038878161713,0.0049038878161713,0.0,0.0,1.0,0.0,0.5,2.234506051159177,2.4029768943672014,2.3595308296501742
2021-11-19,-0.0009141423744637,0.0,-0.00045707118723185,-0.00045707118723185,0.0,0.0,1.0,0.0,0.5,2.2324633944918166,2.4029768943672014,2.358452356092556
2021-11-22,0.0186425367211797,0.0,0.00932126836058985,0.00932126836058985,0.0,0.0,1.0,0.0,0.5,2.27408217530232,2.4029768943672014,2.3804361234193605
2021-11-23,-0.0044518595754496,0.0,-0.0022259297877248,-0.0022259297877248,0.0,0.0,1.0,0.0,0.5,2.263958280794841,2.4029768943672014,2.375137439744465
2021-11-24,-0.0027262123948429,0.0,-0.00136310619742145,-0.00136310619742145,0.0,0.0,1.0,0.0,0.5,2.2577862496683307,2.4029768943672014,2.3718998751806217
2021-11-25,0.0026370203580885,0.0,0.00131851017904425,0.00131851017904425,0.0,0.0,1.0,0.0,0.5,2.2637400779729187,2.4029768943672014,2.375027249309721
2021-11-26,0.0115440872688132,0.0,0.0057720436344066,0.0057720436344066,0.0,0.0,1.0,0.0,0.5,2.289872890986948,2.4029768943672014,2.3887360102256414
2021-11-29,0.0075332089752837,0.0,0.00376660448764185,0.00376660448764185,0.0,0.0,1.0,0.0,0.5,2.30712298200159,2.4029768943672014,2.397733434001549
2021-11-30,0.0137090981437149,0.0,0.00685454907185745,0.00685454907185745,0.0,0.0,1.0,0.0,0.5,2.33875155739147,2.4029768943672014,2.414168815486146
2021-12-01,-0.0045485575585055,0.0,-0.00227427877925275,-0.00227427877925275,0.0,0.0,1.0,0.0,0.5,2.3281136113176304,2.4029768943672014,2.4086783225795516
2021-12-02,-0.0073311865121208,0.0,-0.0036655932560604,-0.00354104674192955,0.0001245465141308,0.24909302826167165,0.5018139434766566,0.0,0.2509069717383283,2.3110457762116536,2.4029768943672014,2.3998490875642853
2021-12-03,-0.0012826086588201,0.0,-0.00064130432941005,-0.00064130432941005,0.0,0.0,0.5018139434766566,0.0,0.2509069717383283,2.308081608888155,2.4029768943672014,2.3983100539544995
2021-12-06,-0.0083594206417022,0.0,-0.0041797103208511,-0.0041797103208511,0.0,0.0,0.5018139434766566,0.0,0.2509069717383283,2.288787383844082,2.4029768943672014,2.388285812669385
2021-12-07,-0.0106804894285013,0.0,-0.00534024471425065,-0.0053266042043348,1.3640509915808411e-05,0.0272810198316168,0.447251903813423,0.0,0.2236259519067115,2.264342014386848,2.4029768943672014,2.3755317819821573
2021-12-08,0.0011921421368542,0.0,0.0005960710684271,0.0005960710684271,0.0,0.0,0.447251903813423,0.0,0.2236259519067115,2.2670414319144485,2.4029768943672014,2.376947767749526
2021-12-09,-0.0068729734023515,0.0,-0.00343648670117575,-0.00343648670117575,0.0,0.0,0.447251903813423,0.0,0.2236259519067115,2.2514601164508714,2.4029768943672014,2.368779418356265
2021-12-10,-0.0002236259519067,-0.0,-0.00011181297595335,0.0,0.00011181297595335,0.2236259519067115,0.0,0.0,0.0,2.2509566315391503,2.4029768943672014,2.368514558080122
2021-12-13,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2509566315391503,2.4029768943672014,2.368514558080122
2021-12-14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2509566315391503,2.4029768943672014,2.368514558080122
2021-12-15,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2509566315391503,2.4029768943672014,2.368514558080122
2021-12-16,0.0,-0.0024291481496259,-0.00121457407481295,-0.00102707407481295,0.0001875,0.375,0.0,0.75,0.375,2.2509566315391503,2.3971397074906555,2.3656378217020606
2021-12-17,0.0,-0.0012361200929823,-0.00061806004649115,-0.00061806004649115,0.0,0.0,0.0,0.75,0.375,2.2509566315391503,2.3941765549325407,2.3641757154799983
2021-12-20,0.0,0.008268385664592,0.004134192832296,0.004134192832296,0.0,0.0,0.0,0.75,0.375,2.2509566315391503,2.413972530037847,2.373949673777224
2021-12-21,0.0,-0.0052538095091386,-0.0026269047545693,-0.0026269047545693,0.0,0.0,0.0,0.75,0.375,2.2509566315391503,2.4012899782047348,2.3677135340920703
2021-12-22,0.0,-0.0105593764996856,-0.0052796882498428,-0.0052796882498428,0.0,0.0,0.0,0.75,0.375,2.2509566315391503,2.375933853239949,2.3552127447671305
2021-12-23,0.0,0.0059461329744305,0.00297306648721525,0.00297306648721525,0.0,0.0,0.0,0.75,0.375,2.2509566315391503,2.3900614718697653,2.3622149488488597
2021-12-24,0.0,0.0157599072206819,0.00787995361034095,0.00787995361034095,0.0,0.0,0.0,0.75,0.375,2.2509566315391503,2.4277286189181595,2.3808290930634426
2021-12-27,0.0,-0.0026727313160166,-0.0013363656580083,-0.0013363656580083,0.0,0.0,0.0,0.75,0.375,2.2509566315391503,2.4212399526115878,2.3776474348258856
2021-12-28,0.0,-0.0026597719021939,-0.00132988595109695,-0.00132988595109695,0.0,0.0,0.0,0.75,0.375,2.2509566315391503,2.414800006617161,2.374485434905649
2021-12-29,0.0,-0.0134436130820371,-0.00672180654101855,-0.00672180654101855,0.0,0.0,0.0,0.75,0.375,2.2509566315391503,2.3823363696577,2.358524603177747
2021-12-30,0.0,-0.0017339590149793,-0.00086697950748965,-0.00086697950748965,0.0,0.0,0.0,0.75,0.375,2.2509566315391503,2.3782054960328183,2.3564798106788816
2021-12-31,0.0048445396826986,-0.000375,0.0022347698413493,0.0026097698413493,0.000375,0.75,0.75,0.0,0.375,2.2618614802646757,2.377313668971806,2.3617460006915354
2022-01-04,-0.0002036341831027,0.0,-0.00010181709155135,-0.00010181709155135,0.0,0.0,0.75,0.0,0.375,2.26140088794985,2.377313668971806,2.361505534582762
2022-01-05,-0.0224205869964329,0.0,-0.01121029349821645,-0.01114779349821645,6.25e-05,0.125,1.0,0.0,0.5,2.21069895260776,2.377313668971806,2.3350323644424265
2022-01-06,0.0218581629533634,0.0,0.0109290814766817,0.0109290814766817,0.0,0.0,1.0,0.0,0.5,2.25902077055469,2.377313668971806,2.3605521234041063
2022-01-07,-0.0245425444656803,0.0,-0.01227127223284015,-0.01227127223284015,0.0,0.0,1.0,0.0,0.5,2.203578652844456,2.377313668971806,2.3315851456780057
2022-01-10,0.0027049624784079,0.0,0.00135248123920395,0.00135248123920395,0.0,0.0,1.0,0.0,0.5,2.2095392504186204,2.377313668971806,2.3347385708451416
2022-01-11,-0.0046731526354875,0.0,-0.00233657631774375,-0.00233657631774375,0.0,0.0,1.0,0.0,0.5,2.1992137362473136,2.377313668971806,2.329283275992382
2022-01-12,-0.0005,-0.0,-0.00025,0.0,0.00025,0.5,0.0,0.0,0.0,2.19811412937919,2.377313668971806,2.328700955173384
2022-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19811412937919,2.377313668971806,2.328700955173384
2022-01-14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19811412937919,2.377313668971806,2.328700955173384
2022-01-17,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19811412937919,2.377313668971806,2.328700955173384
2022-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19811412937919,2.377313668971806,2.328700955173384
2022-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19811412937919,2.377313668971806,2.328700955173384
2022-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19811412937919,2.377313668971806,2.328700955173384
2022-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19811412937919,2.377313668971806,2.328700955173384
2022-01-24,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19811412937919,2.377313668971806,2.328700955173384
2022-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19811412937919,2.377313668971806,2.328700955173384
2022-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19811412937919,2.377313668971806,2.328700955173384
2022-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19811412937919,2.377313668971806,2.328700955173384
2022-01-28,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19811412937919,2.377313668971806,2.328700955173384
2022-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19811412937919,2.377313668971806,2.328700955173384
2022-02-08,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19811412937919,2.377313668971806,2.328700955173384
2022-02-09,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19811412937919,2.377313668971806,2.328700955173384
2022-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19811412937919,2.377313668971806,2.328700955173384
2022-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19811412937919,2.377313668971806,2.328700955173384
2022-02-14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19811412937919,2.377313668971806,2.328700955173384
2022-02-15,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19811412937919,2.377313668971806,2.328700955173384
2022-02-16,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19811412937919,2.377313668971806,2.328700955173384
2022-02-17,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19811412937919,2.377313668971806,2.328700955173384
2022-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19811412937919,2.377313668971806,2.328700955173384
2022-02-21,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19811412937919,2.377313668971806,2.328700955173384
2022-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19811412937919,2.377313668971806,2.328700955173384
2022-02-23,0.0133920922625647,0.0,0.00669604613128235,0.00688354613128235,0.0001875,0.375,0.75,0.0,0.375,2.2275514766034834,2.377313668971806,2.3442940441951863
2022-02-24,-0.0036466377054558,0.0,-0.0018233188527279,-0.0017608188527279,6.25e-05,0.125,1.0,0.0,0.5,2.219428403398057,2.377313668971806,2.3400196486680676
2022-02-25,0.0053081442306652,0.0,0.0026540721153326,0.0026540721153326,0.0,0.0,1.0,0.0,0.5,2.231209449472929,2.377313668971806,2.3462302295669275
2022-02-28,0.0061633416633952,0.0,0.0030816708316976,0.0030816708316976,0.0,0.0,1.0,0.0,0.5,2.2449611556326268,2.377313668971806,2.353460538829831
2022-03-01,-0.0130924700388325,0.0,-0.00654623501941625,-0.00654623501941625,0.0,0.0,1.0,0.0,0.5,2.215569068964164,2.377313668971806,2.3380542330337293
2022-03-02,0.0038886178884207,0.0,0.00194430894421035,0.00194430894421035,0.0,0.0,1.0,0.0,0.5,2.2241845704787693,2.377313668971806,2.3426001327910657
2022-03-03,-0.0049426966692728,0.0,-0.0024713483346364,-0.0024088483346364,6.25e-05,0.125,0.75,0.0,0.375,2.213191100810416,2.377313668971806,2.3368107518541734
2022-03-04,-0.0019386770714013,0.0,-0.00096933853570065,-0.00096933853570065,0.0,0.0,0.75,0.0,0.375,2.2089004379686448,2.377313668971806,2.3345455911417616
2022-03-07,0.0054980821102618,0.0,0.0027490410551309,0.0027490410551309,0.0,0.0,0.75,0.0,0.375,2.22104515394999,2.377313668971806,2.3409633528168854
2022-03-08,-0.0124122105663053,0.0,-0.00620610528315265,-0.00620610528315265,0.0,0.0,0.75,0.0,0.375,2.1934770738218905,2.377313668971806,2.3264350877853017
2022-03-09,-0.0022256695365415,0.0,-0.00111283476827075,-0.00105033476827075,6.25e-05,0.125,1.0,0.0,0.5,2.188595118719583,2.377313668971806,2.3238461499334893
2022-03-10,0.0138592997902573,0.0,0.00692964989512865,0.00692964989512865,0.0,0.0,1.0,0.0,0.5,2.2189275145894114,2.377313668971806,2.3399495901626706
2022-03-11,0.0047413519972867,0.0,0.00237067599864335,0.00237067599864335,0.0,0.0,1.0,0.0,0.5,2.2294482309925443,2.377313668971806,2.3454968524941044
2022-03-14,0.0013823124963492,0.0,0.0006911562481746,0.0006911562481746,0.0,0.0,1.0,0.0,0.5,2.232530025142209,2.377313668971806,2.3471179572987797
2022-03-15,0.0043829464457574,0.0,0.0021914732228787,0.0021914732228787,0.0,0.0,1.0,0.0,0.5,2.2423150846809525,2.377313668971806,2.3522616034531376
2022-03-16,-0.0117606188121093,0.0,-0.00588030940605465,-0.00588030940605465,0.0,0.0,1.0,0.0,0.5,2.2159440717133774,2.377313668971806,2.338429577420851
2022-03-17,0.0012468983444455,0.0,0.00062344917222275,0.00062344917222275,0.0,0.0,1.0,0.0,0.5,2.2187071287077806,2.377313668971806,2.339887469405195
2022-03-18,-0.0035361243237239,0.0,-0.00176806216186195,-0.00176806216186195,0.0,0.0,1.0,0.0,0.5,2.2108615044627373,2.377313668971806,2.335750402907525
2022-03-21,0.0182755926150677,0.0,0.00913779630753385,0.00913779630753385,0.0,0.0,1.0,0.0,0.5,2.2512663086466342,2.377313668971806,2.357094014314534
2022-03-22,-0.0074247529091596,0.0,-0.0037123764545798,-0.0037123764545798,0.0,0.0,1.0,0.0,0.5,2.234551212572217,2.377313668971806,2.348343593994562
2022-03-23,0.0002456671608072,0.0,0.0001228335804036,0.0002351208468331,0.0001122872664295,0.2245745328590249,0.5508509342819502,0.0,0.2754254671409751,2.235100168424288,2.377313668971806,2.34863204944623
2022-03-24,-0.0031367766502747,0.0,-0.00156838832513735,-0.00155368260777515,1.470571736217019e-05,0.02941143472434035,0.609673803730631,0.0,0.3048369018653155,2.2280891584049494,2.377313668971806,2.344948482359835
2022-03-25,0.0020223635269072,0.0,0.0010111817634536,0.0010492863761868,3.810461273316443e-05,0.07620922546632886,0.4572553527979732,0.0,0.2286276763989866,2.232595164653605,2.377313668971806,2.3473196515014356
2022-03-28,-0.0030079814751097,0.0,-0.00150399073755485,-0.00150399073755485,0.0,0.0,0.4572553527979732,0.0,0.2286276763989866,2.2258795597569074,2.377313668971806,2.343789304487497
2022-03-29,-0.0010456245797115,0.0,-0.00052281228985575,-0.00052281228985575,0.0,0.0,0.4572553527979732,0.0,0.2286276763989866,2.223552125377748,2.377313668971806,2.342563942634279
2022-03-30,-0.002284890305762,0.0,-0.001142445152881,-0.001142445152881,0.0,0.0,0.4572553527979732,0.0,0.2286276763989866,2.218471552682116,2.377313668971806,2.3398876918127027
2022-03-31,-0.0035803915327941,0.0,-0.00179019576639705,-0.00179019576639705,0.0,0.0,0.4572553527979732,0.0,0.2286276763989866,2.210528555919148,2.377313668971806,2.335698834772975
2022-04-01,-0.0002286276763989,0.0110564624925981,0.0054139174080996,0.00571573124629905,0.00030181383819945,0.6036276763989866,0.0,0.75,0.375,2.2100231679117948,2.4035983483859336,2.3483441153546303
2022-04-06,0.0,-0.0021512976756094,-0.0010756488378047,-0.0010756488378047,0.0,0.0,0.0,0.75,0.375,2.2100231679117948,2.398427492845952,2.3458181217361833
2022-04-07,0.0,0.0084283410145259,0.00421417050726295,0.00421417050726295,0.0,0.0,0.0,0.75,0.375,2.2100231679117948,2.418642257654272,2.355703799280207
2022-04-08,0.0,0.0114988023032129,0.00574940115160645,0.00574940115160645,0.0,0.0,0.0,0.75,0.375,2.2100231679117948,2.446453746817235,2.369247685416632
2022-04-11,0.0,0.0082263872078197,0.00411319360390985,0.00411319360390985,0.0,0.0,0.0,0.75,0.375,2.2100231679117948,2.466579222624575,2.378992859842366
2022-04-12,0.0,0.0023488002092891,0.00117440010464455,0.00117440010464455,0.0,0.0,0.0,0.75,0.375,2.2100231679117948,2.4723727244189035,2.3817867493059133
2022-04-13,0.0,0.0121240139412501,0.00606200697062505,0.00606200697062505,0.0,0.0,0.0,0.75,0.375,2.2100231679117948,2.502347805797725,2.396225157182748
2022-04-14,0.0,0.0032501946297131,0.00162509731485655,0.00162509731485655,0.0,0.0,0.0,0.75,0.375,2.2100231679117948,2.510480923197804,2.4001192562514775
2022-04-15,0.0,0.010630046475575,0.0053150232377875,0.0053150232377875,0.0,0.0,0.0,0.75,0.375,2.2100231679117948,2.5371674520874405,2.412875945871915
2022-04-18,0.0,-0.0169204778256456,-0.0084602389128228,-0.0084602389128228,0.0,0.0,0.0,0.75,0.375,2.2100231679117948,2.494237366474445,2.3924624389028355
2022-04-19,0.0,-0.0091071003548797,-0.00455355017743985,-0.00455355017743985,0.0,0.0,0.0,0.75,0.375,2.2100231679117948,2.471522096469071,2.3815682411396515
2022-04-20,0.0,0.0064242895621377,0.00321214478106885,0.00321214478106885,0.0,0.0,0.0,0.75,0.375,2.2100231679117948,2.4873998700760103,2.3892181831361876
2022-04-21,0.0,0.0212789466554607,0.01063947332773035,0.01063947332773035,0.0,0.0,0.0,0.75,0.375,2.2100231679117948,2.5403291192221578,2.4146382062697938
2022-04-22,0.0,0.0159200844788209,0.00796004223941045,0.00796004223941045,0.0,0.0,0.0,0.75,0.375,2.2100231679117948,2.5807713734041835,2.4338588283845954
2022-04-25,0.0,0.034216602460818,0.017108301230409,0.017170801230409,6.25e-05,0.125,0.0,1.0,0.5,2.2100231679117948,2.669076601530214,2.4754980183728894
2022-04-26,0.0,-0.0005,-0.00025,0.0,0.00025,0.5,0.0,0.0,0.0,2.2100231679117948,2.6677420632294493,2.4748791438682964
2022-04-27,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2100231679117948,2.6677420632294493,2.4748791438682964
2022-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2100231679117948,2.6677420632294493,2.4748791438682964
2022-04-29,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2100231679117948,2.6677420632294493,2.4748791438682964
2022-05-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2100231679117948,2.6677420632294493,2.4748791438682964
2022-05-06,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2100231679117948,2.6677420632294493,2.4748791438682964
2022-05-09,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2100231679117948,2.6677420632294493,2.4748791438682964
2022-05-10,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2100231679117948,2.6677420632294493,2.4748791438682964
2022-05-11,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2100231679117948,2.6677420632294493,2.4748791438682964
2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2100231679117948,2.6677420632294493,2.4748791438682964
2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2100231679117948,2.6677420632294493,2.4748791438682964
2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2100231679117948,2.6677420632294493,2.4748791438682964
2022-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2100231679117948,2.6677420632294493,2.4748791438682964
2022-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2100231679117948,2.6677420632294493,2.4748791438682964
2022-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2100231679117948,2.6677420632294493,2.4748791438682964
2022-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2100231679117948,2.6677420632294493,2.4748791438682964
2022-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2100231679117948,2.6677420632294493,2.4748791438682964
2022-05-24,-0.0248190553834753,0.0,-0.01240952769173765,-0.01215952769173765,0.00025,0.5,1.0,0.0,0.5,2.1551724805086283,2.6677420632294493,2.444167062598759
2022-05-25,-0.0005,0.0,-0.00025,0.0,0.00025,0.5,0.0,0.0,0.0,2.154094894268374,2.6677420632294493,2.443556020833109
2022-05-26,0.0052318437152817,0.0,0.00261592185764085,0.00286592185764085,0.00025,0.5,1.0,0.0,0.5,2.165364782103073,2.6677420632294493,2.4499481724383765
2022-05-27,-0.0092903059461166,0.0,-0.0046451529730583,-0.0046451529730583,0.0,0.0,1.0,0.0,0.5,2.145247880792389,2.6677420632294493,2.4385677884013357
2022-05-30,-0.0005,0.0,-0.00025,0.0,0.00025,0.5,0.0,0.0,0.0,2.144175256851993,2.6677420632294493,2.4379581464542355
2022-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.144175256851993,2.6677420632294493,2.4379581464542355
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.144175256851993,2.6677420632294493,2.4379581464542355
2022-06-02,0.0132315649616023,0.0,0.00661578248080115,0.00686578248080115,0.00025,0.5,1.0,0.0,0.5,2.17254605105209,2.6677420632294493,2.4540871472484738
2022-06-06,0.0123307529723135,0.0,0.00616537648615675,0.00616537648615675,0.0,0.0,1.0,0.0,0.5,2.1993351797285894,2.6677420632294493,2.469217518441099
2022-06-07,-0.0085056486022517,0.0,-0.00425282430112585,-0.00425282430112585,0.0,0.0,1.0,0.0,0.5,2.180628407531248,2.6677420632294493,2.458716370173907
2022-06-08,-0.009630833766151,0.0,-0.0048154168830755,-0.0048154168830755,0.0,0.0,1.0,0.0,0.5,2.1596271378325675,2.6677420632294493,2.4468766258542773
2022-06-09,-0.0142055605396518,0.0,-0.0071027802698259,-0.0071027802698259,0.0,0.0,1.0,0.0,0.5,2.128948423783012,2.6677420632294493,2.4294969988334616
2022-06-10,-0.0005,0.0,-0.00025,0.0,0.00025,0.5,0.0,0.0,0.0,2.1278839495711206,2.6677420632294493,2.4288896245837535
2022-06-13,0.0260198200894938,0.0,0.0130099100447469,0.0132599100447469,0.00025,0.5,1.0,0.0,0.5,2.1832511071102827,2.6677420632294493,2.4604892601082073
2022-06-14,-0.0145868392808246,0.0,-0.0072934196404123,-0.0072934196404123,0.0,0.0,1.0,0.0,0.5,2.151404374101183,2.6677420632294493,2.4425438794135106
2022-06-15,-0.0158194250653185,0.0,-0.00790971253265925,-0.00790971253265925,0.0,0.0,1.0,0.0,0.5,2.1173703938198907,2.6677420632294493,2.4232240594789434
2022-06-16,0.0178293923325165,0.0,0.00891469616625825,0.00891469616625825,0.0,0.0,1.0,0.0,0.5,2.1551218212845606,2.6677420632294493,2.444826365711965
2022-06-17,-0.0038141834861368,0.0,-0.0019070917430684,-0.0019070917430684,0.0,0.0,1.0,0.0,0.5,2.146901791223204,2.6677420632294493,2.44016385753668
2022-06-20,0.0148258256154722,0.0,0.0074129128077361,0.0074129128077361,0.0,0.0,1.0,0.0,0.5,2.1787313827934245,2.6677420632294493,2.458252579449188
2022-06-21,-0.0106915376146315,0.0,-0.00534576880731575,-0.00534576880731575,0.0,0.0,1.0,0.0,0.5,2.15543739426211,2.6677420632294493,2.4451113294894653
2022-06-22,-0.0012141264938222,0.0,-0.0006070632469111,-0.0006070632469111,0.0,0.0,1.0,0.0,0.5,2.1528204206159613,2.6677420632294493,2.443626992266726
2022-06-23,0.0077691968058439,0.0,0.00388459840292195,0.00388459840292195,0.0,0.0,1.0,0.0,0.5,2.169546106151367,2.6677420632294493,2.453119501778222
2022-06-24,-0.0006393534532521,0.0,-0.00031967672662605,-0.00031967672662605,0.0,0.0,1.0,0.0,0.5,2.168158999356409,2.6677420632294493,2.452335296565871
2022-06-27,-0.0028546714528164,0.0,-0.0014273357264082,-0.0014273357264082,0.0,0.0,1.0,0.0,0.5,2.1619696177557794,2.6677420632294493,2.448834990783951
2022-06-28,0.0024954119842925,0.0,0.00124770599214625,0.00124770599214625,0.0,0.0,1.0,0.0,0.5,2.1673646226496035,2.6677420632294493,2.4518904168757296
