date,return,gross_return,cost,turnover,weight,pre_volume_weight,volume_mult,volume_on,volume_indicator,spread_return,nav_on,decay_on,overheat_on,cyb,sz50,spread_close,gross_exposure,nav,candidate,line,volume_feature
2013-06-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.017985143289551142,0.0,0.0,1.0,1052.136,1838.64,1.7475307374712017,0.0,1.5220041347084297,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-06-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.017797242616931608,0.0,0.0,1.0,1022.46,1819.503,1.7795346517223167,0.0,1.5220041347084297,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-06-05,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-0.017039866806558335,0.0,0.0,1.0,1032.756,1806.821,1.7495139219718885,0.0,1.5220041347084297,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-06-06,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-0.0019529688138042456,0.0,0.0,1.0,1022.13,1784.702,1.746061655562404,0.0,1.5220041347084297,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-06-07,-0.005380850551602543,-0.005142243046355281,0.0002386075052472614,0.2386075052472614,0.2386075052472614,0.2386075052472614,1.0,0.0,,-0.021551053228717754,0.0,0.0,1.0,1030.139,1760.224,1.7087247449130651,0.2386075052472614,1.5138144579206425,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-06-13,-0.0020509825170949778,-0.0018691545995240194,0.0001818279175709581,0.1818279175709581,0.056779587676303304,0.056779587676303304,1.0,0.0,,-0.032919481736640055,1.0,0.0,1.0,1029.275,1700.802,1.6524271938986177,0.056779587676303304,1.5107096509333215,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-06-14,-0.0019086231281260967,-0.0019050579403178957,3.565187808200823e-06,0.003565187808200823,0.05321439986810248,0.05321439986810248,1.0,0.0,,-0.03579966973300053,1.0,0.0,1.0,1068.147,1704.147,1.5954236635968646,0.05321439986810248,1.5078262755536669,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-06-17,-5.321439986810248e-05,-0.0,5.321439986810248e-05,0.05321439986810248,0.0,0.0,1.0,0.0,,-0.012038884433667407,1.0,0.0,1.0,1073.691,1692.476,1.5763157183957024,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-06-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.007648897982422631,1.0,0.0,1.0,1072.93,1704.222,1.5883813482706233,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-06-19,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-0.00480139145453129,1.0,0.0,1.0,1067.625,1687.613,1.5807170120594778,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-06-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.002465953988521008,1.0,0.0,1.0,1029.528,1631.554,1.5847592294721464,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-06-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.004902175750236881,1.0,0.0,1.0,1025.497,1633.164,1.5925585350322817,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-06-24,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-0.013428754914540209,1.0,0.0,1.0,971.454,1525.166,1.5699827269227364,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-06-25,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-0.012609257225939086,1.0,0.0,1.0,984.746,1526.803,1.5504536195120366,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-06-26,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-0.06628366579456413,1.0,0.0,1.0,1038.976,1509.682,1.4530480011087838,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-06-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0175255846742991,1.0,0.0,1.0,1022.503,1512.204,1.4789237782187434,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-06-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.03717615372977623,1.0,0.0,1.0,1011.658,1552.383,1.5344938704581983,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-07-01,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-0.04561018362782476,1.0,0.0,1.0,1055.839,1549.374,1.4674339553663012,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-07-02,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-0.031144124841797405,1.0,0.0,1.0,1083.248,1541.341,1.4228883875160627,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-07-03,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-0.03164790225246539,1.0,0.0,1.0,1104.578,1522.911,1.3787265362880667,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-07-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.023244225214780756,1.0,0.0,1.0,1087.904,1535.321,1.4112651483954466,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-07-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.032538122490672006,1.0,0.0,1.0,1057.273,1542.049,1.4585154449229292,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-07-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.002318440205628658,1.0,0.0,1.0,1030.604,1506.727,1.4619844285486958,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-07-09,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-0.020461549333451012,1.0,0.0,1.0,1050.715,1505.299,1.4326425338935869,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-07-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.010265734017030903,1.0,0.0,1.0,1068.857,1546.743,1.4471000330259334,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-07-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.04632982473892944,1.0,0.0,1.0,1080.782,1635.66,1.513404183267301,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-07-12,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-0.04374378079748198,1.0,0.0,1.0,1096.296,1587.589,1.4481390062537853,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-07-15,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-0.02871613682105867,1.0,0.0,1.0,1139.567,1604.662,1.408133089147018,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-07-16,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-0.002137339107815439,1.0,0.0,1.0,1143.195,1606.341,1.40513298256203,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-07-17,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-0.0030682159915993434,1.0,0.0,1.0,1129.48,1582.141,1.4007693805999222,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-07-18,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-0.019386537077145327,1.0,0.0,1.0,1127.966,1549.348,1.3735768631323995,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-07-19,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-0.013888840428408322,1.0,0.0,1.0,1116.005,1511.4,1.3542950076388547,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-07-22,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-0.03208658168155121,1.0,0.0,1.0,1153.772,1514.052,1.3122627347517535,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-07-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.006089545124210227,1.0,0.0,1.0,1178.588,1555.837,1.3200855600090957,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-07-24,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-0.03606837672804086,1.0,0.0,1.0,1203.308,1532.353,1.2734503551875331,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-07-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.04198658288715418,1.0,0.0,1.0,1150.387,1529.299,1.3293778528443037,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-07-26,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-0.01195198149845822,1.0,0.0,1.0,1158.354,1521.612,1.3135984336394575,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-07-29,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-0.0061319189603687985,1.0,0.0,1.0,1136.984,1484.21,1.3053921603118426,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-07-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.02260061703474381,1.0,0.0,1.0,1124.102,1500.938,1.3352329237026532,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-07-31,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-0.006667273380156047,1.0,0.0,1.0,1134.015,1504.167,1.326408380841523,0.0,1.507746037483308,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-08-01,-0.0010644074878461472,-0.0010265308449425839,3.787664290356343e-05,0.03787664290356343,0.03787664290356343,0.03787664290356343,1.0,0.0,,-0.027101949017926508,1.0,0.0,1.0,1190.113,1537.81,1.29215461052858,0.03787664290356343,1.5061411813112404,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-08-02,6.406052743671253e-06,8.456275436249856e-06,2.050222692578603e-06,0.002050222692578603,0.03992686559614203,0.03992686559614203,1.0,0.0,,0.00021179412182725788,1.0,0.0,1.0,1188.851,1536.505,1.2924285717890636,0.03992686559614203,1.5061508297310873,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-08-05,-1.02279607063389e-05,-1.0079324086362884e-05,1.4863661997601558e-07,0.00014863661997601557,0.040075502216118046,0.040075502216118046,1.0,0.0,,-0.00025150836618359484,1.0,0.0,1.0,1202.832,1554.188,1.292107293454115,0.040075502216118046,1.5061354248795829,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-08-06,-0.0002466529123930179,-0.0002462517438088255,4.011685841923754e-07,0.0004011685841923754,0.04047667080031042,0.04047667080031042,1.0,0.0,,-0.006083794416386068,1.0,0.0,1.0,1211.782,1556.297,1.2843044375968615,0.04047667080031042,1.505763932190578,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-08-07,0.001034511347449443,0.001035855332423133,1.3439849736901489e-06,0.0013439849736901488,0.03913268582662027,0.03913268582662027,1.0,0.0,,0.026470335744716134,1.0,0.0,1.0,1175.702,1551.155,1.3193436772243305,0.03913268582662027,1.5073216620650094,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-08-08,-0.0006290840024273951,-0.0006202510648728035,8.832937554591657e-06,0.008832937554591656,0.04796562338121193,0.04796562338121193,1.0,0.0,,-0.01293115821602675,1.0,0.0,1.0,1185.955,1544.624,1.3024305306693762,0.04796562338121193,1.506373430120892,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-08-09,0.0008548745390130089,0.0008580424309603801,3.167891947371243e-06,0.003167891947371243,0.05113351532858317,0.05113351532858317,1.0,0.0,,0.016780431101726778,1.0,0.0,1.0,1172.519,1553.044,1.3245363188144499,0.05113351532858317,1.507661190412548,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-08-12,0.002200767273100794,0.0022039112902800394,3.1440171792453258e-06,0.003144017179245326,0.047989498149337846,0.047989498149337846,1.0,0.0,,0.045924866382676455,1.0,0.0,1.0,1161.872,1610.265,1.3859228899568972,0.047989498149337846,1.5109792018193322,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-08-13,-0.00014756923767031356,-0.00014668144181172966,8.877958585839022e-07,0.0008877958585839021,0.047101702290753944,0.047101702290753944,1.0,0.0,,-0.0031141431132633013,1.0,0.0,1.0,1172.329,1619.743,1.381645425473566,0.047101702290753944,1.510756227770384,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-08-14,-0.0006230815287386385,-0.0006222565748916013,8.249538470372145e-07,0.0008249538470372145,0.04792665613779116,0.04792665613779116,1.0,0.0,,-0.012983517420923074,1.0,0.0,1.0,1180.656,1610.218,1.3638333265574394,0.04792665613779116,1.5098149034704333,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-08-15,0.000104382581107936,0.00010640200886273515,2.019427754799144e-06,0.002019427754799144,0.0499460838925903,0.0499460838925903,1.0,0.0,,0.0021303373672209025,1.0,0.0,1.0,1167.094,1595.152,1.366772513610729,0.0499460838925903,1.509972501847053,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-08-16,0.0014067204218094697,0.0014073174908798565,5.970690703867923e-07,0.0005970690703867923,0.04934901482220351,0.04934901482220351,1.0,0.0,,0.02851764105018495,1.0,0.0,1.0,1132.086,1592.794,1.406954948652311,0.04934901482220351,1.512096611001772,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-08-19,-0.0012563911755740474,-0.0012548122864423895,1.5788891316578582e-06,0.0015788891316578582,0.05092790395386137,0.05092790395386137,1.0,0.0,,-0.02463899334202324,1.0,0.0,1.0,1171.402,1608.865,1.3734524953858709,0.05092790395386137,1.5101968261630938,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-08-20,-0.0006289024520960236,-0.0006276127046384422,1.2897474575814528e-06,0.0012897474575814527,0.049638156496279916,0.049638156496279916,1.0,0.0,,-0.012643755307179427,1.0,0.0,1.0,1175.783,1594.54,1.356151602804259,0.049638156496279916,1.5092470596759722,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-08-21,-0.00047697137578629403,-0.00047274696023633876,4.224415549955278e-06,0.004224415549955278,0.053862572046235194,0.053862572046235194,1.0,0.0,,-0.008776910241689473,1.0,0.0,1.0,1181.34,1588.081,1.3443047725464303,0.053862572046235194,1.5085271920295171,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-08-22,-0.0009989762025016955,-0.0009937222930472833,5.253909454412238e-06,0.005253909454412238,0.05911648150064743,0.05911648150064743,1.0,0.0,,-0.016809564233561503,1.0,0.0,1.0,1197.134,1582.618,1.3220057236700318,0.05911648150064743,1.507020209263853,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-08-23,-0.0017858155510842746,-0.0017839820813558675,1.8334697284070404e-06,0.0018334697284070403,0.06094995122905447,0.06094995122905447,1.0,0.0,0.9278151244514267,-0.029269622786924465,1.0,0.0,1.0,1219.825,1566.293,1.2840309060725923,0.06094995122905447,1.5043289491383514,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-08-26,0.0004613801316980022,0.00046339109984608334,2.0109681480811046e-06,0.002010968148081105,0.06296091937713558,0.06296091937713558,1.0,0.0,1.0143946403238657,0.007359979880064538,1.0,0.0,1.0,1238.172,1601.379,1.293341312838604,0.06296091937713558,1.5050230166270218,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-08-27,-0.0006533955737338899,-0.0006498442299765081,3.5513437573818365e-06,0.0035513437573818363,0.06651226313451741,0.06651226313451741,1.0,0.0,0.8473414517894483,-0.009770291963486999,1.0,0.0,1.0,1250.751,1602.002,1.280832076088686,0.06651226313451741,1.50403964124959,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-08-28,0.0008183725805322232,0.0008193032177775136,9.30637245290411e-07,0.000930637245290411,0.065581625889227,0.065581625889227,1.0,0.0,1.2233362833060053,0.012492877489213017,1.0,0.0,1.0,1227.995,1592.869,1.2971298743073059,0.065581625889227,1.5052705060520222,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-08-29,-0.0001105221194232998,-0.00010777071285703185,2.751406566267961e-06,0.002751406566267961,0.06833303245549496,0.06833303245549496,1.0,0.0,0.899024197408429,-0.0015771393275605394,1.0,0.0,1.0,1226.296,1588.153,1.2950812854319023,0.06833303245549496,1.505104140365388,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-08-30,0.002203679288108291,0.0022081553772555934,4.476089147302298e-06,0.004476089147302298,0.06385694330819267,0.06385694330819267,1.0,0.0,1.0269281616179289,0.03457972246805452,1.0,0.0,1.0,1185.145,1589.777,1.3414198262659844,0.06385694330819267,1.5084209071859573,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-09-02,-0.0011795615306809735,-0.0011751409246304953,4.4206060504781435e-06,0.004420606050478143,0.05943633725771452,0.05943633725771452,1.0,0.0,1.0681999722908773,-0.01977142231250073,1.0,0.0,1.0,1210.185,1591.934,1.3154468118510807,0.05943633725771452,1.506641631911766,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-09-03,-0.0003647545471825082,-0.00036329122309203244,1.463324090475733e-06,0.001463324090475733,0.060899661348190255,0.060899661348190255,1.0,0.0,1.0885533972608816,-0.005965406293721998,1.0,0.0,1.0,1234.587,1614.537,1.3077547390341873,0.060899661348190255,1.5060920775255515,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-09-04,-0.0001331480541627935,-0.00013037082509746015,2.777229065333349e-06,0.002777229065333349,0.0636768904135236,0.0636768904135236,1.0,0.0,0.9362210672703409,-0.002047380521423392,1.0,0.0,1.0,1236.35,1613.537,1.3050810854531485,0.0636768904135236,1.505891544296039,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-09-05,-0.0017802196323108233,-0.0017790585156662547,1.1611166445684995e-06,0.0011611166445684995,0.0648380070580921,0.0648380070580921,1.0,0.0,0.7189255743937087,-0.027438513248445373,1.0,0.0,1.0,1267.26,1609.604,1.2701450373246217,0.0648380070580921,1.5032107266047523,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-09-06,-0.00015274984103397975,-0.0001479466883355024,4.803152698477336e-06,0.0048031526984773365,0.06964115975656944,0.06964115975656944,1.0,0.0,1.007648281754092,-0.0021244144820771194,1.0,0.0,1.0,1282.746,1625.854,1.2674792983178276,0.06964115975656944,1.502981111405223,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-09-09,0.0037948878593283986,0.003800296382000238,5.408522671839416e-06,0.005408522671839416,0.06423263708473002,0.06423263708473002,1.0,0.0,2.744044276145495,0.0591645704501782,1.0,0.0,1.0,1275.912,1713.385,1.342870824947175,0.06423263708473002,1.5086847561776944,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-09-10,0.0012667548151219074,0.0012772751629303626,1.052034780845528e-05,0.010520347808455281,0.05371228927627474,0.05371228927627474,1.0,0.0,2.4647323217160264,0.02377994273080719,1.0,0.0,1.0,1263.589,1737.581,1.3751156428237346,0.05371228927627474,1.5105958898570835,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-09-11,0.0018359775270594897,0.001838739594112296,2.7620670528063984e-06,0.002762067052806398,0.050950222223468344,0.050950222223468344,1.0,0.0,2.196345597553717,0.036088941595731616,1.0,0.0,1.0,1220.705,1741.318,1.4264855145182498,0.050950222223468344,1.5133693099633296,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-09-12,-5.0950222223468344e-05,0.0,5.0950222223468344e-05,0.050950222223468344,0.0,0.048463681533491815,0.0,1.0,2.2871194514120963,0.01806028936532278,1.0,0.0,1.0,1220.633,1772.664,1.452249775321493,0.0,1.5132922034606808,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
2013-09-13,-0.0,-0.0,0.0,0.0,0.0,0.04757962409456614,0.0,1.0,1.453846742027515,-0.040095345974857644,1.0,0.0,1.0,1253.448,1749.244,1.39554572666756,0.0,1.5132922034606808,l7vol_neighbor_downonly_tv16_w30_min0_sz50_vol_high_w60_thr1p25_d3_scale0,neighbor_downonly_tv16_w30_min0,sz50_vol_high
