date,zz1000,hs300,spread_close,score,return,gross_return,cost,turnover,gross_exposure,target_vol_raw_scale,target_vol_scale,target_vol_deadband_suppressed,realized_vol,nav,nav_defense_gate,overheat_gate,overheat_indicator,overheat_scale,online_incremental_bar,online_provisional_bar,base_gross_exposure,base_nav,nav_decay_nav,base_target_vol_raw_scale,base_target_vol_scale,base_target_vol_deadband_suppressed,base_realized_vol,base_nav_defense_gate,volhot_gate,vol_gate,volhot_scale,vol_scale
2016-08-24,8850.511,3329.863,0.933549132260595,8.110279399464627,-0.0034961781271594,-0.0034961781271594,0.0,0.0,0.5,0.9518034628982296,1.0,1.0,0.1470891895830067,1.0153239159206504,1.0,0.0,0.1331583148608731,1.0,,,,,,,,,,,,,,
2016-08-25,8784.584,3308.972,0.9346543945167348,6.672499963460932,0.0007357178214667,0.0008408080274712,0.0001050902060045,0.2101804120090584,0.7101804120090585,1.420360824018117,1.420360824018117,0.0,0.0985665034071752,1.0160709078201546,1.0,0.0,0.1350015966817832,1.0,,,,,,,,,,,,,,
2016-08-26,8814.464,3307.09,0.9309562367313048,4.740245372955116,-0.0028099789988034,-0.0028099789988034,0.0,0.0,0.7101804120090585,1.4364623622823285,1.420360824018117,1.0,0.0974616555755491,1.013215769907885,1.0,0.0,0.1349039040832269,1.0,,,,,,,,,,,,,,
2016-08-29,8836.993,3307.781,0.9287768828251288,3.230879036779624,-0.0016625211733214,-0.0016625211733214,0.0,0.0,0.7101804120090585,1.43032241113821,1.420360824018117,1.0,0.0978800296421224,1.01153127723727,1.0,0.0,0.1359278830004668,1.0,,,,,,,,,,,,,,
2016-08-30,8838.464,3311.987,0.9298030921562196,1.5559835884368154,0.0007846812071211,0.0007846812071211,0.0,0.0,0.7101804120090585,1.4931708727257416,1.420360824018117,1.0,0.0937602002270737,1.0123250068209335,1.0,0.0,0.1364067402870288,1.0,,,,,,,,,,,,,,
2016-08-31,8838.38,3327.794,0.9342496086136192,0.7006168329868216,-0.0003550902060045,0.0,0.0003550902060045,0.7101804120090585,0.0,1.5,1.5,0.0,0.0920559430464034,1.011965540125718,0.0,0.0,0.1362985074389151,1.0,,,,,,,,,,,,,,
2016-09-01,8770.751,3301.577,0.9340364161497996,-0.7005044478779905,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0906828165302981,1.0,,,,,,,,,,,,,,
2016-09-02,8724.942,3314.114,0.9425058505612482,0.3266064045594453,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0896618329029796,1.0,,,,,,,,,,,,,,
2016-09-05,8761.962,3319.68,0.9400999220190488,0.4516443304654236,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0934277104144231,1.0,,,,,,,,,,,,,,
2016-09-06,8906.868,3342.626,0.9311977776687578,-1.6144682782111646,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0906781693376997,1.0,,,,,,,,,,,,,,
2016-09-07,8897.797,3340.817,0.931642632112528,-3.4129125088561025,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0934955552959823,1.0,,,,,,,,,,,,,,
2016-09-08,8938.431,3339.564,0.9270595643698502,-4.7550751834347285,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.093126168836387,1.0,,,,,,,,,,,,,,
2016-09-09,8872.314,3318.044,0.9279496180155103,-4.785192804540468,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0926035812384072,1.0,,,,,,,,,,,,,,
2016-09-12,8587.399,3262.604,0.942718179486636,-1.049053610515799,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0900955689614976,1.0,,,,,,,,,,,,,,
2016-09-13,8656.68,3260.333,0.934522486796817,-0.3668894961532628,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.1022544672395924,1.0,,,,,,,,,,,,,,
2016-09-14,8618.149,3238.73,0.9324808159342284,-0.6388469819185093,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.1053467233654659,1.0,,,,,,,,,,,,,,
2016-09-19,8716.486,3263.124,0.9289049999577976,-1.7922965040940335,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.1055437562453393,1.0,,,,,,,,,,,,,,
2016-09-20,8712.283,3257.403,0.9277237566706844,-3.1410384684606028,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.097617418115823,1.0,,,,,,,,,,,,,,
2016-09-21,8731.999,3266.636,0.9282527117495254,-3.836089712228105,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0929100168105016,1.0,,,,,,,,,,,,,,
2016-09-22,8770.095,3291.121,0.9311479938453886,-3.815788546491279,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0891260057686317,1.0,,,,,,,,,,,,,,
2016-09-23,8729.611,3275.667,0.9310736028310392,-4.374736341702933,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0827140977099097,1.0,,,,,,,,,,,,,,
2016-09-26,8544.176,3220.284,0.93519709375574,-3.9519712635912527,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.081254634307581,1.0,,,,,,,,,,,,,,
2016-09-27,8604.099,3240.755,0.9345874847007464,-4.088017659655555,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0822967973893639,1.0,,,,,,,,,,,,,,
2016-09-28,8592.126,3230.89,0.933040928931598,-4.786047753526571,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.082189954777359,1.0,,,,,,,,,,,,,,
2016-09-29,8618.606,3244.387,0.9340600233644516,-5.1312026024282495,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0811617226208514,1.0,,,,,,,,,,,,,,
2016-09-30,8661.019,3253.285,0.9320351246494336,-5.490097133651305,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0812409116963246,1.0,,,,,,,,,,,,,,
2016-10-10,8842.818,3293.869,0.9242613582762566,-7.320693949053565,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0786522676850185,1.0,,,,,,,,,,,,,,
2016-10-11,8903.459,3306.557,0.9215022725095215,-8.65724636455302,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0824697739877573,1.0,,,,,,,,,,,,,,
2016-10-12,8915.441,3300.01,0.9184416827969056,-10.499850009369982,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.082120405297733,1.0,,,,,,,,,,,,,,
2016-10-13,8929.511,3302.646,0.9177269998297448,-12.71570052224976,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0823992575434812,1.0,,,,,,,,,,,,,,
2016-10-14,8913.695,3305.848,0.9202467058232652,-13.94546196694316,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0822587644233015,1.0,,,,,,,,,,,,,,
2016-10-17,8832.094,3277.879,0.9208913536499388,-15.048225453069156,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0812184004151155,1.0,,,,,,,,,,,,,,
2016-10-18,8966.691,3321.332,0.919092550355924,-15.838503067167744,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0813077753166356,1.0,,,,,,,,,,,,,,
2016-10-19,8954.203,3316.241,0.9189635978214576,-15.233480909701374,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0754117946492465,1.0,,,,,,,,,,,,,,
2016-10-20,8995.41,3318.604,0.9154057363526568,-15.7591269054679,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0752875949435742,1.0,,,,,,,,,,,,,,
2016-10-21,8943.011,3327.74,0.923304138350504,-14.547451851554149,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0709257057869865,1.0,,,,,,,,,,,,,,
2016-10-24,9000.703,3367.578,0.9283684917411532,-12.547081413760544,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0763509419106916,1.0,,,,,,,,,,,,,,
2016-10-25,9039.48,3367.455,0.9243522712480424,-11.567048825411364,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0769060061145198,1.0,,,,,,,,,,,,,,
2016-10-26,9000.76,3354.8,0.9248400163712676,-10.390148269714643,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0779934373937155,1.0,,,,,,,,,,,,,,
2016-10-27,8997.016,3345.695,0.9227137970259652,-9.412382577162296,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0591568997162038,1.0,,,,,,,,,,,,,,
2016-10-28,8914.617,3340.126,0.9296924858621556,-6.858190464109274,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.053825051187449,1.0,,,,,,,,,,,,,,
2016-10-31,8910.508,3336.278,0.9290496568073112,-4.1994176104923735,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0588447185427081,1.0,,,,,,,,,,,,,,
2016-11-01,9006.789,3359.052,0.925392335775539,-2.4560281225034117,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0576889179381003,1.0,,,,,,,,,,,,,,
2016-11-02,8946.744,3333.352,0.924475330635372,-1.0333616360400908,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0588242702337494,1.0,,,,,,,,,,,,,,
2016-11-03,9004.855,3365.085,0.927253485976788,1.0310951369216017,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0588462721093672,1.0,,,,,,,,,,,,,,
2016-11-04,8979.926,3354.175,0.9268130064397376,2.674993366611515,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.011965540125718,0.0,0.0,0.0587858778358952,1.0,,,,,,,,,,,,,,
2016-11-07,8975.566,3356.592,0.927931398885718,3.615299779539475,0.0003533538794825,0.0006033538794825,0.00025,0.5,0.5,1.0,1.0,0.0,,1.0123231220752238,1.0,0.0,0.0587929734401573,1.0,,,,,,,,,,,,,,
2016-11-08,9030.731,3371.118,0.9262542388189384,3.7708099937010338,-0.0009037090828016,-0.0009037090828016,0.0,0.0,0.5,1.0,1.0,0.0,,1.0114082764750745,1.0,0.0,0.0571474390231412,1.0,,,,,,,,,,,,,,
2016-11-09,8967.596,3353.055,0.927777428689427,3.834786140857759,0.0008222309851078,0.0008222309851078,0.0,0.0,0.5,1.0,1.0,0.0,,1.0122398876985863,1.0,0.0,0.0573235919495308,1.0,,,,,,,,,,,,,,
2016-11-10,9083.844,3390.612,0.9261633420517896,3.3616131674020244,-0.0008698673775225,-0.0008698673775225,0.0,0.0,0.5,1.0,1.0,0.0,,1.0113593732420505,1.0,0.0,0.0574795215169987,1.0,,,,,,,,,,,,,,
2016-11-11,9121.509,3417.221,0.929577355222095,3.780993399125121,0.0018430945251741,0.0018430945251741,0.0,0.0,0.5,1.0,1.0,0.0,,1.0132234041658563,1.0,0.0,0.0575022521941171,1.0,,,,,,,,,,,,,,
2016-11-14,9152.165,3430.248,0.9299954817637588,4.207282086961111,0.0002249014239186,0.0002249014239186,0.0,0.0,0.5,1.0,1.0,0.0,,1.013451279552201,1.0,0.0,0.0584550127434788,1.0,,,,,,,,,,,,,,
2016-11-15,9197.861,3429.87,0.9252731876689482,3.3567855020918542,-0.0025388801275973,-0.0025388801275973,0.0,0.0,0.5,1.0,1.0,0.0,,1.010878248238258,1.0,0.0,0.052272359966391,1.0,,,,,,,,,,,,,,
2016-11-16,9211.949,3429.592,0.923783269532798,2.283771286828995,-0.0008051233711331,-0.0008051233711331,0.0,0.0,0.5,1.0,1.0,0.0,,1.0100643665352311,1.0,0.0,0.0538913763734097,1.0,,,,,,,,,,,,,,
2016-11-17,9174.439,3436.535,0.9294379773310222,2.083183256809158,-0.00025,0.0,0.00025,0.5,0.0,1.0,1.0,0.0,,1.0098118504435971,0.0,0.0,0.0530646334205199,1.0,,,,,,,,,,,,,,
2016-11-18,9146.214,3417.455,0.9271299398745854,2.053966109010474,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0098118504435971,0.0,0.0,0.0558793899359635,1.0,,,,,,,,,,,,,,
2016-11-21,9167.492,3441.111,0.9313808458285624,3.3361035297597588,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0098118504435971,0.0,0.0,0.0561306621846866,1.0,,,,,,,,,,,,,,
2016-11-22,9244.212,3468.364,0.9309662417952947,3.880009887338934,-0.0004725749193386,-0.0002225749193386,0.00025,0.5,0.5,1.0,1.0,0.0,,1.0093346386898268,1.0,0.0,0.0576250516011177,1.0,,,,,,,,,,,,,,
2016-11-23,9180.011,3474.729,0.9391974338917366,5.987172744563148,0.0044207790395109,0.0044207790395109,0.0,0.0,0.5,1.0,1.0,0.0,,1.013796684104399,1.0,0.0,0.057195444571572,1.0,,,,,,,,,,,,,,
2016-11-24,9116.566,3488.74,0.9495470398997088,9.457772038528908,0.0055098138232164,0.0055098138232164,0.0,0.0,0.5,1.0,1.0,0.0,,1.0193825150884084,1.0,0.0,0.0624990300892393,1.0,,,,,,,,,,,,,,
2016-11-25,9134.815,3521.298,0.9564938538176516,14.292892393946042,0.0036579619682013,0.0036579619682013,0.0,0.0,0.5,1.0,1.0,0.0,,1.0231113775596512,1.0,0.0,0.0678015587080362,1.0,,,,,,,,,,,,,,
2016-11-28,9133.91,3535.081,0.9603328861423192,18.918857181297994,0.0020068254016192,0.0020068254016192,0.0,0.0,0.5,1.0,1.0,0.0,,1.0251645834608236,1.0,0.0,0.0665681136380189,1.0,,,,,,,,,,,,,,
2016-11-29,9031.29,3564.04,0.979201210419616,25.93989763083233,0.0098238457463907,0.0098238457463907,0.0,0.0,0.5,1.0,1.0,0.0,,1.0352356421934057,1.0,0.0,0.0658461421736996,1.0,,,,,,,,,,,,,,
2016-11-30,9014.913,3538.001,0.9738130080830422,30.001433805024416,-0.0027513254064835,-0.0027513254064835,0.0,0.0,0.5,1.0,1.0,0.0,,1.0323873720693415,1.0,0.0,0.0838794895536091,1.0,,,,,,,,,,,,,,
2016-12-01,9055.986,3565.036,0.9768037929600588,33.70526737230809,0.001535605322681,0.001535605322681,0.0,0.0,0.5,1.0,1.0,0.0,,1.0339727116129598,1.0,0.0,0.0870820357259352,1.0,,,,,,,,,,,,,,
2016-12-02,8900.414,3528.955,0.983818697906355,37.41396992736841,0.0035907441171161,0.0035907441171161,0.0,0.0,0.5,1.0,1.0,0.0,,1.0376854430444429,1.0,0.0,0.0859990312771359,1.0,,,,,,,,,,,,,,
2016-12-05,8851.516,3469.407,0.9725607793298414,37.57521132778367,-0.0057215412760864,-0.0057215412760864,0.0,0.0,0.5,1.0,1.0,0.0,,1.0317482829504698,1.0,0.0,0.0857803251743789,1.0,,,,,,,,,,,,,,
2016-12-06,8871.729,3459.153,0.9674770335949666,35.51882526982755,-0.0026135876764318,-0.0026135876764318,0.0,0.0,0.5,1.0,1.0,0.0,,1.0290517183529708,1.0,0.0,0.0951380422032407,1.0,,,,,,,,,,,,,,
2016-12-07,8969.136,3475.747,0.9615607051811916,31.90510739115394,-0.0030576066450854,-0.0030576066450854,0.0,0.0,0.5,1.0,1.0,0.0,,1.0259052829807982,1.0,0.0,0.09597568038873,1.0,,,,,,,,,,,,,,
2016-12-08,8914.512,3470.143,0.9658928649739642,28.484483534804877,0.0022526709803288,0.0022526709803288,0.0,0.0,0.5,1.0,1.0,0.0,,1.0282163100403352,1.0,0.0,0.0986517640472742,1.0,,,,,,,,,,,,,,
2016-12-09,8881.343,3493.7,0.976081602081646,27.11379802280713,0.0052742583971548,0.0052742583971548,0.0,0.0,0.5,1.0,1.0,0.0,,1.033639388547657,1.0,0.0,0.0989649209444272,1.0,,,,,,,,,,,,,,
2016-12-12,8397.484,3409.179,1.0073485823328088,31.52660088999678,0.0160165810852703,0.0160165810852703,0.0,0.0,0.5,1.0,1.0,0.0,,1.0501947576272597,1.0,0.0,0.102317260294258,1.0,,,,,,,,,,,,,,
2016-12-13,8433.587,3405.036,1.0018173262927057,32.51517973403596,-0.002745452833861,-0.002745452833861,0.0,0.0,0.5,1.0,1.0,0.0,,1.0473114974538258,1.0,0.0,0.1370002927790152,1.0,,,,,,,,,,,,,,
2016-12-14,8378.056,3378.945,1.0007302408002032,31.62184892593065,-0.0005425567436157,-0.0005425567436157,0.0,0.0,0.5,1.0,1.0,0.0,,1.046743271538216,1.0,0.0,0.138785524815913,1.0,,,,,,,,,,,,,,
2016-12-15,8467.708,3340.434,0.9788500830963638,26.019536542602708,-0.0109320957895424,-0.0109320957895424,0.0,0.0,0.5,1.0,1.0,0.0,,1.0353001738267011,1.0,0.0,0.1393264739170023,1.0,,,,,,,,,,,,,,
2016-12-16,8559.991,3346.031,0.969919771158824,18.02004414411844,-0.00025,-0.0,0.00025,0.5,0.0,1.0,1.0,0.0,,1.0350413487832444,1.0,1.0,0.1582722084700376,0.0,,,,,,,,,,,,,,
2016-12-19,8551.326,3328.983,0.9659558436543844,9.954463463272704,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,1.0,1.0,0.1619349730766058,0.0,,,,,,,,,,,,,,
2016-12-20,8546.191,3309.064,0.9607529622425564,1.1751047358738005,-0.0,-0.0,0.0,0.0,0.0,0.7836072219466651,0.7836072219466651,0.0,0.1786609363453887,1.0350413487832444,1.0,1.0,0.162876634262531,0.0,,,,,,,,,,,,,,
2016-12-21,8609.405,3338.536,0.962192761670344,-5.7476553902924,0.0,0.0,0.0,0.0,0.0,0.776824511324527,0.776824511324527,0.0,0.1802208838149205,1.0350413487832444,0.0,0.0,0.1630012405565294,1.0,,,,,,,,,,,,,,
2016-12-22,8607.945,3335.672,0.9615303922107746,-11.146984248724658,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.1626909935708489,1.0,,,,,,,,,,,,,,
2016-12-23,8509.361,3307.599,0.9644840800158332,-14.737467225120444,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.1622173003868819,1.0,,,,,,,,,,,,,,
2016-12-26,8547.097,3322.401,0.9645229729389926,-17.223232524223267,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.1618091809713175,1.0,,,,,,,,,,,,,,
2016-12-27,8555.99,3316.385,0.9617757748207566,-18.47855964363493,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.1616000932795719,1.0,,,,,,,,,,,,,,
2016-12-28,8521.375,3301.889,0.961461618151571,-19.734908275613385,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.1620388066709073,1.0,,,,,,,,,,,,,,
2016-12-29,8488.297,3297.765,0.9640028050265298,-19.740790867236743,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.1603409688695657,1.0,,,,,,,,,,,,,,
2016-12-30,8490.861,3310.081,0.9673108299110574,-18.55607572113449,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.1572730919359225,1.0,,,,,,,,,,,,,,
2017-01-03,8565.136,3342.227,0.968235139424794,-18.014567232067314,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.1561222305307538,1.0,,,,,,,,,,,,,,
2017-01-04,8669.949,3368.312,0.9639953294345346,-18.69023227123766,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.1557338375447228,1.0,,,,,,,,,,,,,,
2017-01-05,8670.761,3367.789,0.9637553869701642,-19.524514883154847,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.1437149263424312,1.0,,,,,,,,,,,,,,
2017-01-06,8609.899,3347.667,0.9647690312699134,-19.382031537600444,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.142864040720947,1.0,,,,,,,,,,,,,,
2017-01-09,8653.847,3363.901,0.9645242550563904,-17.78340059788458,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.1425249573904489,1.0,,,,,,,,,,,,,,
2017-01-10,8609.553,3358.272,0.9678641965572718,-13.308209752570914,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.1404563446504703,1.0,,,,,,,,,,,,,,
2017-01-11,8519.845,3334.495,0.971130371814936,-8.771675200693853,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.1367748121662631,1.0,,,,,,,,,,,,,,
2017-01-12,8443.261,3317.624,0.9749809038819096,-3.947399957064467,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.136199487461081,1.0,,,,,,,,,,,,,,
2017-01-13,8286.241,3319.912,0.9941414272624636,2.2871276935011795,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.1351454681110188,1.0,,,,,,,,,,,,,,
2017-01-16,7931.955,3319.446,1.038399633997963,15.295265805362812,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.1467783128885573,1.0,,,,,,,,,,,,,,
2017-01-17,8028.651,3326.356,1.0280288615519038,23.629837057991647,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,1.0,1.0,0.1960033931221811,0.0,,,,,,,,,,,,,,
2017-01-18,7989.141,3339.365,1.0371533273028113,31.199774979642932,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,1.0,1.0,0.1756309778264962,0.0,,,,,,,,,,,,,,
2017-01-19,7955.392,3329.289,1.0384105017441887,37.14936683636238,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,1.0,1.0,0.1760494748651688,0.0,,,,,,,,,,,,,,
2017-01-20,8087.772,3354.889,1.0292678702360931,39.19317923340581,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,1.0,1.0,0.1758683742131182,0.0,,,,,,,,,,,,,,
2017-01-23,8169.109,3364.081,1.021811799172734,38.76126986340774,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,1.0,1.0,0.1630845699149808,0.0,,,,,,,,,,,,,,
2017-01-24,8123.586,3364.451,1.0276508484903053,38.5184965843736,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,1.0,1.0,0.1619331721553957,0.0,,,,,,,,,,,,,,
2017-01-25,8150.596,3375.904,1.0277320047545873,36.79454075309662,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,1.0,1.0,0.1610388068019997,0.0,,,,,,,,,,,,,,
2017-01-26,8205.871,3387.961,1.0244549778039185,33.30677852027138,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,1.0,1.0,0.1592898272410178,0.0,,,,,,,,,,,,,,
2017-02-03,8182.279,3364.492,1.0202917523292598,28.51491275742881,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,1.0,1.0,0.16028421551782,0.0,,,,,,,,,,,,,,
2017-02-06,8280.008,3373.205,1.0108602962830615,21.82923157096593,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,1.0,1.0,0.161274286734898,0.0,,,,,,,,,,,,,,
2017-02-07,8282.375,3365.685,1.0083185039399325,14.732885533255669,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,1.0,1.0,0.1651224635188156,0.0,,,,,,,,,,,,,,
2017-02-08,8342.434,3383.288,1.0062950790322234,6.808158470398477,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,1.0,1.0,0.1655893176445702,0.0,,,,,,,,,,,,,,
2017-02-09,8410.261,3396.292,1.0020161203044904,-1.749921791888576,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,1.0,1.0,0.1653787519730236,0.0,,,,,,,,,,,,,,
2017-02-10,8380.786,3413.487,1.010631107884041,-8.149013831652807,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.1663131012493513,1.0,,,,,,,,,,,,,,
2017-02-13,8432.957,3436.275,1.0110838807168652,-14.23511982929777,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.1676219247364754,1.0,,,,,,,,,,,,,,
2017-02-14,8423.836,3435.804,1.012039906461774,-19.530787979830134,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.1676130895062257,1.0,,,,,,,,,,,,,,
2017-02-15,8344.074,3421.713,1.0175238388932926,-23.176646041504583,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.1676135966219832,1.0,,,,,,,,,,,,,,
2017-02-16,8397.562,3440.933,1.0167218511520442,-26.05844588397598,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.1667601384693988,1.0,,,,,,,,,,,,,,
2017-02-17,8324.417,3421.442,1.0198458073842984,-25.729933239470995,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.1668455149654171,1.0,,,,,,,,,,,,,,
2017-02-20,8397.244,3471.393,1.0257609710638105,-21.777428536013044,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.1668247604969409,1.0,,,,,,,,,,,,,,
2017-02-21,8479.608,3482.823,1.0191422069458502,-19.745557065999268,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.1669555566211503,1.0,,,,,,,,,,,,,,
2017-02-22,8510.305,3489.757,1.017487826908564,-17.423360524900236,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.1691364097975757,1.0,,,,,,,,,,,,,,
2017-02-23,8512.705,3473.324,1.012411043108536,-16.074966547352716,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0350413487832444,0.0,0.0,0.1694649003450371,1.0,,,,,,,,,,,,,,
