date,return,gross_return,cost,turnover,weight,base_weight,overlay_mult,overlay_on,overlay_aux,score,spread_return,cyb,zz1000,spread_close,signal_score,raw_signal,target_vol_realized_vol,target_vol_raw_scale,target_vol_applied_scale,target_vol_base_weight,volhot_realized_vol,volhot_gate,volhot_scale,gross_exposure,nav,candidate,strategy_id
2019-07-10,0.005759724554189105,0.005759724554189105,0.0,0.0,1.5,1.5,1.0,0.0,0.07785433171793305,2.7085624178473005,0.0038398163694594034,1510.435,5214.644,0.289652563051284,2.7085624178473005,1.0,0.07544012652274701,1.5,1.5,1.5,0.07785433171793305,0.0,1.0,1.5,1.2396567587481981,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-07-11,0.006109682358748925,0.006109682358748925,0.0,0.0,1.5,1.5,1.0,0.0,0.07544012652274701,3.034491534713837,0.004073121572499283,1514.199,5206.399,0.2908342215031925,3.034491534713837,1.0,0.07488896804790657,1.5,1.5,1.5,0.07544012652274701,0.0,1.0,1.5,1.247230667778026,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-07-12,0.00015377467589217098,0.00015377467589217098,0.0,0.0,1.5,1.5,1.0,0.0,0.07488896804790657,3.315185994645612,0.00010251645059478065,1518.074,5219.189,0.2908639637307635,3.315185994645612,1.0,0.07409413670652698,1.5,1.5,1.5,0.07488896804790657,0.0,1.0,1.5,1.2474224602697264,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-07-15,0.01334447311255249,0.01334447311255249,0.0,0.0,1.5,1.5,1.0,0.0,0.07409413670652698,3.7504045512867625,0.008896315408368327,1547.468,5273.815,0.2934247788365728,3.7504045512867625,1.0,0.07299689795175605,1.5,1.5,1.5,0.07409413670652698,0.0,1.0,1.5,1.2640686557507899,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-07-16,-0.0053740856925384994,-0.0053740856925384994,0.0,0.0,1.5,1.5,1.0,0.0,0.07299689795175605,3.9900001416506923,-0.0035827237950256663,1545.273,5285.229,0.2923757892042142,3.9900001416506923,1.0,0.07141051076507599,1.5,1.5,1.5,0.07299689795175605,0.0,1.0,1.5,1.257275442473533,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-07-17,0.003608569713204668,0.003608569713204668,0.0,0.0,1.5,1.5,1.0,0.0,0.07141051076507599,4.112004023747246,0.0024057131421364453,1550.217,5289.424,0.2930786036437994,4.112004023747246,1.0,0.06764946439930014,1.5,1.5,1.5,0.07141051076507599,0.0,1.0,1.5,1.261812408556399,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-07-18,0.001985818135182782,0.001985818135182782,0.0,0.0,1.5,1.5,1.0,0.0,0.06764946439930014,4.179549798980266,0.0013238787567885213,1524.479,5194.602,0.2934736867232562,4.179549798980266,1.0,0.06759418615838104,1.5,1.5,1.5,0.06764946439930014,0.0,1.0,1.5,1.2643181385205091,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-07-19,0.009879209403731659,0.009879209403731659,0.0,0.0,1.5,1.5,1.0,0.0,0.06759418615838104,4.372452292803619,0.006586139602487773,1541.981,5220.027,0.29539713108763616,4.372452292803619,1.0,0.06911472888749676,1.5,1.5,1.5,0.06759418615838104,0.0,1.0,1.5,1.2768086021638894,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-07-22,0.01684552541286466,0.01684552541286466,0.0,0.0,1.5,1.5,1.0,0.0,0.06911472888749676,4.7811129409256505,0.011230350275243106,1515.965,5073.333,0.29881046641330267,4.7811129409256505,1.0,0.06902154993943228,1.5,1.5,1.5,0.06911472888749676,0.0,1.0,1.5,1.2983171139190055,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-07-23,0.0016826037059914922,0.0016826037059914922,0.0,0.0,1.5,1.5,1.0,0.0,0.06902154993943228,4.966610589836856,0.0011217358039943282,1534.926,5131.097,0.29914187940707415,4.966610589836856,1.0,0.06781888187171538,1.5,1.5,1.5,0.06902154993943228,0.0,1.0,1.5,1.300501667106438,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-07-24,-0.0002667004061156497,-0.0002667004061156497,0.0,0.0,1.5,1.5,1.0,0.0,0.06781888187171538,4.975965297198297,-0.00017780027074376648,1553.718,5194.829,0.2990893444230792,4.975965297198297,1.0,0.0688081987783212,1.5,1.5,1.5,0.06781888187171538,0.0,1.0,1.5,1.3001548227836666,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-07-25,0.007237514652961963,0.007237514652961963,0.0,0.0,1.5,1.5,1.0,0.0,0.0688081987783212,5.063658597347385,0.0048250097686413085,1566.077,5211.086,0.3005279513713648,5.063658597347385,1.0,0.06870328705999182,1.5,1.5,1.5,0.0688081987783212,0.0,1.0,1.5,1.3095647123646825,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-07-26,-0.005631631311644514,-0.005631631311644514,0.0,0.0,1.5,1.5,1.0,0.0,0.06870328705999182,4.8450339488968295,-0.003754420874429676,1561.855,5216.602,0.29940083602314305,4.8450339488968295,1.0,0.07220640803194708,1.5,1.5,1.5,0.06870328705999182,0.0,1.0,1.5,1.3021897267259048,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-07-29,0.0037994499579943053,0.0037994499579943053,0.0,0.0,1.5,1.5,1.0,0.0,0.07220640803194708,4.668305388983499,0.00253296663866287,1566.524,5218.983,0.3001588623683963,4.668305388983499,1.0,0.07005602359426857,1.5,1.5,1.5,0.07220640803194708,0.0,1.0,1.5,1.3071373314284143,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-07-30,0.007067755733832781,0.007067755733832781,0.0,0.0,1.5,1.5,1.0,0.0,0.07005602359426857,4.527177001512557,0.004711837155888521,1580.129,5239.718,0.30156756527736794,4.527177001512557,1.0,0.07033549790280016,1.5,1.5,1.5,0.07005602359426857,0.0,1.0,1.5,1.3163758587975243,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-07-31,0.0021007888966519395,0.0021007888966519395,0.0,0.0,1.5,1.5,1.0,0.0,0.07033549790280016,4.1517450469604205,0.001400525931101293,1570.393,5200.095,0.3019931366638494,4.1517450469604205,1.0,0.06201506793729952,1.5,1.5,1.5,0.07033549790280016,0.0,1.0,1.5,1.3191412865855068,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-08-01,0.011066988591019233,0.011066988591019233,0.0,0.0,1.5,1.5,1.0,0.0,0.06201506793729952,3.8822912310464632,0.007377992394012822,1573.866,5173.229,0.3042328108807864,3.8822912310464632,1.0,0.05963775213391004,1.5,1.5,1.5,0.06201506793729952,0.0,1.0,1.5,1.333740208154091,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-08-02,0.007505969191942574,0.007505969191942574,0.0,0.0,1.5,1.5,1.0,0.0,0.05963775213391004,3.732454427621834,0.0050039794612950494,1556.744,5091.063,0.3057797556227452,3.732454427621834,1.0,0.05914544022948251,1.5,1.5,1.5,0.05963775213391004,0.0,1.0,1.5,1.3437512210665508,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-08-05,-0.007234369520707995,-0.007234369520707995,0.0,0.0,1.5,1.5,1.0,0.0,0.05914544022948251,3.2828973699787483,-0.00482291301380533,1531.372,5032.642,0.30428788695877834,3.2828973699787483,1.0,0.06445694401504923,1.5,1.5,1.5,0.05914544022948251,0.0,1.0,1.5,1.3340300281894528,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-08-06,0.016608971765044556,0.016608971765044556,0.0,0.0,1.5,1.5,1.0,0.0,0.06445694401504923,3.2551727825843395,0.011072647843363037,1507.911,4899.816,0.30774849504552826,3.2551727825843395,1.0,0.07039628893808038,1.5,1.5,1.5,0.06445694401504923,0.0,1.0,1.5,1.3561868952613731,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-08-07,-0.0032188315178006133,-0.0032188315178006133,0.0,0.0,1.5,1.5,1.0,0.0,0.07039628893808038,3.0077573637913786,-0.002145887678533742,1500.251,4885.44,0.3070861580533176,3.0077573637913786,1.0,0.07275216240896513,1.5,1.5,1.5,0.07039628893808038,0.0,1.0,1.5,1.3518215581388777,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-08-08,0.011086571576856663,0.011086571576856663,0.0,0.0,1.5,1.5,1.0,0.0,0.07275216240896513,2.9843215138015773,0.007391047717904442,1522.974,4923.327,0.3093383803269618,2.9843215138015773,1.0,0.0743267702141598,1.5,1.5,1.5,0.07275216240896513,0.0,1.0,1.5,1.3668086246023223,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-08-09,0.0012729339346605473,0.0012729339346605473,0.0,0.0,1.5,1.5,1.0,0.0,0.0743267702141598,2.8128990599321644,0.0008486226231070315,1507.706,4869.792,0.309603777738351,2.8128990599321644,1.0,0.07399128547807736,1.5,1.5,1.5,0.0743267702141598,0.0,1.0,1.5,1.368548481682765,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-08-12,0.006653726210464783,0.006653726210464783,0.0,0.0,1.5,1.5,1.0,0.0,0.07399128547807736,2.796347590936732,0.004435817473643189,1539.913,4952.217,0.3109542655340023,2.796347590936732,1.0,0.07112127860248027,1.5,1.5,1.5,0.07399128547807736,0.0,1.0,1.5,1.3776544285856294,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-08-13,-0.007958450527760175,-0.007958450527760175,0.0,0.0,1.5,1.5,1.0,0.0,0.07112127860248027,2.315077124846349,-0.00530563368517345,1524.357,4928.465,0.3092965050984434,2.315077124846349,1.0,0.07333621646851506,1.5,1.5,1.5,0.07112127860248027,0.0,1.0,1.5,1.366690433971381,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-08-14,0.0019756755123240266,0.0019756755123240266,0.0,0.0,1.5,1.5,1.0,0.0,0.07333621646851506,1.8302753144465378,0.0013171170082160177,1536.66,4961.751,0.30970115187158725,1.8302753144465378,1.0,0.07350890329968894,1.5,1.5,1.5,0.07333621646851506,0.0,1.0,1.5,1.3693905707947058,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-08-15,0.011501282393502121,0.011501282393502121,0.0,0.0,1.5,1.5,1.0,0.0,0.07350890329968894,1.5989193492566562,0.007667521595668081,1555.773,4985.421,0.3120645177207702,1.5989193492566562,1.0,0.07523461520478443,1.5,1.5,1.5,0.07350890329968894,0.0,1.0,1.5,1.3851403184564148,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-08-16,0.003308918894143531,0.003308918894143531,0.0,0.0,1.5,1.5,1.0,0.0,0.07523461520478443,1.4295085592284338,0.0022059459294290207,1567.993,5013.582,0.31274904848469615,1.4295085592284338,1.0,0.07415931782316401,1.5,1.5,1.5,0.07523461520478443,0.0,1.0,1.5,1.3897236354271953,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-08-19,0.004723696732465088,0.004723696732465088,0.0,0.0,1.5,1.5,1.0,0.0,0.07415931782316401,1.430476532141331,0.0031491311549767254,1622.844,5173.177,0.31370355199522465,1.430476532141331,1.0,0.06755729842006784,1.5,1.5,1.5,0.07415931782316401,0.0,1.0,1.5,1.3962882684228923,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-08-20,-0.013904338805687866,-0.013904338805687866,0.0,0.0,1.5,1.5,1.0,0.0,0.06755729842006784,0.8931761200883107,-0.00926955920379191,1611.593,5185.265,0.31080243729105456,0.8931761200883107,0.0,0.07886834803417853,1.5,1.5,1.5,0.06755729842006784,0.0,1.0,1.5,1.3768738032683332,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-08-21,-0.0015,-0.0,0.0015,1.5,0.0,0.0,1.0,0.0,0.07886834803417853,0.23196663313471308,-0.0013537902605706975,1609.833,5186.622,0.31038178606422445,0.23196663313471308,0.0,0.07937184140719894,1.5,0.0,0.0,0.07886834803417853,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-08-22,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07937184140719894,-0.4744189512148306,-0.001976399147233243,1613.458,5208.552,0.3097709305772507,-0.4744189512148306,0.0,0.07966604371942537,1.5,0.0,0.0,0.07937184140719894,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-08-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07966604371942537,-1.1030550572880418,0.0034148514061549395,1615.559,5197.548,0.310830991844616,-1.1030550572880418,0.0,0.07748905645710205,1.5,0.0,0.0,0.07966604371942537,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-08-26,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07748905645710205,-1.8647851489101923,-0.0035844750500785283,1600.795,5168.68,0.30971060309402015,-1.8647851489101923,0.0,0.07972486424053951,1.5,0.0,0.0,0.07748905645710205,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-08-27,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07972486424053951,-2.604918095794467,-0.0018858288974827886,1628.121,5266.658,0.30913740744130336,-2.604918095794467,0.0,0.07972378194425876,1.5,0.0,0.0,0.07972486424053951,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-08-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07972378194425876,-3.2748925439407683,0.00018860340686754906,1625.188,5256.177,0.30919582807047785,-3.2748925439407683,0.0,0.07980548092915975,1.5,0.0,0.0,0.07972378194425876,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-08-29,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07980548092915975,-3.931580165817434,-0.003570535647186901,1620.861,5260.95,0.30809283494425915,-3.931580165817434,0.0,0.07805462812048584,1.5,0.0,0.0,0.07980548092915975,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-08-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07805462812048584,-4.075235812972471,0.008678345995518644,1610.898,5182.956,0.31080680600028243,-4.075235812972471,0.0,0.0816360584056259,1.5,0.0,0.0,0.07805462812048584,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-09-02,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0816360584056259,-4.31367041915999,-0.0002715550774163855,1652.288,5317.533,0.3107245408726189,-4.31367041915999,0.0,0.07912357817992786,1.5,0.0,0.0,0.0816360584056259,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-09-03,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07912357817992786,-4.470522033856366,-0.0025074375212263966,1660.427,5357.06,0.30995116724472,-4.470522033856366,0.0,0.07088672614617167,1.5,0.0,0.0,0.07912357817992786,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-09-04,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07088672614617167,-4.704482356988855,-0.0016173078624321935,1669.41,5394.706,0.3094533789237078,-4.704482356988855,0.0,0.07067117581088615,1.5,0.0,0.0,0.07088672614617167,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-09-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07067117581088615,-4.6870407367451214,0.002337787314625528,1689.054,5445.574,0.31017005737136255,-4.6870407367451214,0.0,0.0663564407037033,1.5,0.0,0.0,0.07067117581088615,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-09-06,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0663564407037033,-4.737406867308157,-0.002316824543764584,1692.239,5468.459,0.3094544550850615,-4.737406867308157,0.0,0.06684076442730352,1.5,0.0,0.0,0.0663564407037033,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-09-09,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06684076442730352,-4.694413970493336,-0.0002415411562106673,1733.23,5602.242,0.3093814940518457,-4.694413970493336,0.0,0.06482521082823463,1.5,0.0,0.0,0.06684076442730352,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-09-10,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06482521082823463,-4.983265092561924,-0.006772275663146643,1725.308,5614.576,0.3072908800237097,-4.983265092561924,0.0,0.06646297496011298,1.5,0.0,0.0,0.06482521082823463,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-09-11,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06646297496011298,-5.332642990662617,-0.004038938491572552,1703.538,5566.408,0.3060390111540512,-5.332642990662617,0.0,0.06738710475471002,1.5,0.0,0.0,0.06646297496011298,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-09-12,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06738710475471002,-5.486071011877803,-0.0006341615753440166,1710.572,5592.922,0.3058458530263787,-5.486071011877803,0.0,0.060241611823504654,1.5,0.0,0.0,0.06738710475471002,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-09-16,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.060241611823504654,-5.673658461068514,-0.00391593499419729,1714.368,5627.235,0.3046554835545343,-5.673658461068514,0.0,0.05985028900307642,1.5,0.0,0.0,0.060241611823504654,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-09-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05985028900307642,-5.593108408014921,0.002771546599766528,1677.987,5492.222,0.30552060714224594,-5.593108408014921,0.0,0.059505445289903446,1.5,0.0,0.0,0.05985028900307642,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-09-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.059505445289903446,-5.50984263238306,0.0019409668913425993,1679.306,5485.879,0.30611429818266134,-5.50984263238306,0.0,0.05285599129139518,1.5,0.0,0.0,0.059505445289903446,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-09-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05285599129139518,-5.233641266538573,0.0038944996128573717,1705.599,5550.407,0.30729260034444317,-5.233641266538573,0.0,0.055214984789557345,1.5,0.0,0.0,0.05285599129139518,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-09-20,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.055214984789557345,-5.020902691041866,-0.0014174336269491272,1705.047,5556.478,0.3068575093791427,-5.020902691041866,0.0,0.05505931970486393,1.5,0.0,0.0,0.055214984789557345,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-09-23,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05505931970486393,-4.81397975852401,-0.0022082285468849605,1684.324,5501.215,0.306173090853566,-4.81397975852401,0.0,0.053447106179839714,1.5,0.0,0.0,0.05505931970486393,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-09-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.053447106179839714,-4.578825638817487,0.0010673369205420613,1694.596,5528.893,0.30649824476617654,-4.578825638817487,0.0,0.052759445092599354,1.5,0.0,0.0,0.053447106179839714,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-09-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.052759445092599354,-4.078168689172642,0.006448412317495267,1672.646,5421.625,0.3085137758513361,-4.078168689172642,0.0,0.057752156188941056,1.5,0.0,0.0,0.052759445092599354,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-09-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.057752156188941056,-3.451952054774876,0.0035399025704500042,1623.791,5244.077,0.30964285993512297,-3.451952054774876,0.0,0.05913235561048281,1.5,0.0,0.0,0.057752156188941056,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-09-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05913235561048281,-2.7096576070252416,0.005590389278135266,1647.533,5291.436,0.31135839118152425,-2.7096576070252416,0.0,0.060541364497046835,1.5,0.0,0.0,0.05913235561048281,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
2019-09-30,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.060541364497046835,-1.9630915915042038,-0.0009727261057120851,1627.545,5232.387,0.3110521068109068,-1.9630915915042038,0.0,0.052779568340758795,1.5,0.0,0.0,0.060541364497046835,0.0,1.0,0.0,1.3748084925634307,stage2_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0p0,final_cyb_zz1000_tv14_max1p5_db0p375_volhot_w20_thr0p26_scale0
