date,zz1000,hs300,spread_close,score,zz1000_amount,hs300_amount,amount_ratio_zz1000_hs300,return,gross_return,cost,turnover,gross_exposure,nav,nav_defense_gate,amount_gate,amount_ma_ratio
2016-03-25,8343.242,3197.817,1.0514825597517155,43.939856103262365,1909.55,1151.96,1.657653043508455,0.002149510837624547,0.002649510837624547,0.0005,1.0,1.0,1.387136924089215,0,0,1.1423139671967963
2016-03-28,8298.778,3169.728,1.055147053978127,49.73496381829863,2159.29,1238.44,1.74355640967669,0.0034850737108533814,0.0034850737108533814,0.0,0.0,1.0,1.3919711985167125,0,0,1.2773211447081774
2016-03-29,8118.996,3135.41,1.0435874033131831,53.44524708061925,1795.89,1138.44,1.577500790555497,-0.010955487788513962,-0.010955487788513962,0.0,0.0,1.0,1.3767214750493995,0,0,1.0601568106924188
2016-03-30,8438.684,3216.275,1.057407507000506,60.387001544497195,2113.59,1407.22,1.501961313795995,0.013242880896652043,0.013242880896652043,0.0,0.0,1.0,1.3949532335713417,0,0,1.2382228114457652
2016-03-31,8447.179,3218.088,1.0578756513435925,70.07631066556256,2359.2,1472.68,1.6019773474210282,0.0004427284088557304,0.0004427284088557304,0.0,0.0,1.0,1.395570818996869,0,0,1.3597816003543548
2016-04-01,8389.287,3221.895,1.0493841713073522,64.79533895272121,1893.87,1270.5,1.4906493506493506,-0.008026916987318389,-0.008026916987318389,0.0,0.0,1.0,1.3843686878828572,0,0,1.082525360926097
2016-04-05,8635.667,3264.486,1.066109753745662,64.77710487211898,2350.75,1592.97,1.475702618379505,0.015938474102837663,0.015938474102837663,0.0,0.0,1.0,1.4064334123634574,0,0,1.321173609068902
2016-04-06,8691.23,3257.528,1.075261078001163,67.29680013157189,2471.56,1372.06,1.8013497951984607,0.008583848166991093,0.008583848166991093,0.0,0.0,1.0,1.4185060232321685,0,0,1.3671319909970057
2016-04-07,8549.513,3209.29,1.0736265781187853,65.64694673020512,2449.93,1282.73,1.9099342807917488,-0.0015200958314387503,-0.0015200958314387503,0.0,0.0,1.0,1.4163497581393825,0,0,1.333164279644911
2016-04-08,8484.174,3185.726,1.0733021189771836,63.39442864745616,2044.79,1139.21,1.7949192861719965,-0.00030220855948825953,-0.00030220855948825953,0.0,0.0,1.0,1.4159217251192435,0,0,1.1042115551811469
2016-04-11,8677.409,3230.096,1.0826684418475574,58.513629051370685,2227.09,1427.59,1.5600347438690385,0.008726641552985637,0.008726641552985637,0.0,0.0,1.0,1.4282779664814442,0,0,1.1857079254077705
2016-04-12,8608.374,3218.45,1.0779415204707932,56.93959219865699,2072.04,990.87,2.0911320354839686,-0.00436599164994389,-0.00436599164994389,0.0,0.0,1.0,1.4220421168059874,0,0,1.0883354697807588
2016-04-13,8729.841,3261.383,1.0787613315525408,52.38480862212379,2602.41,2001.6,1.3001648681055156,0.0007605339122567223,0.0007605339122567223,0.0,0.0,1.0,1.4231236280604755,0,0,1.3491659960565663
2016-04-14,8837.018,3275.832,1.0871887720651712,42.81666751295805,2118.29,1179.89,1.7953283780691418,0.00781214552852183,0.00781214552852183,0.0,0.0,1.0,1.434241276947962,0,0,1.0945731871708058
2016-04-15,8841.095,3272.205,1.0888959769710072,36.58906794650013,2026.87,1079.64,1.877357267237227,0.0015702929883951722,0.0015702929883951722,0.0,0.0,1.0,1.4364934559688203,0,0,1.0461028299360982
2016-04-18,8715.85,3228.453,1.088018097128981,33.71432055973434,1959.85,1039.56,1.885268767555504,-0.0008062109334522338,-0.0008062109334522338,0.0,0.0,1.0,1.4353353392387855,0,0,1.0079666316937193
2016-04-19,8754.504,3238.303,1.08951923839258,30.743098038412686,1782.23,909.76,1.959011167780513,0.0013797024769717225,0.0013797024769717225,0.0,0.0,1.0,1.4373156749616183,0,0,0.9184280159632284
2016-04-20,8312.201,3181.026,1.0531001088453307,22.8504625692045,2687.24,1723.25,1.5594022921804729,-0.01696339443302544,-0.01671339443302544,0.00025,0.5,0.5,1.4129339222424742,0,1,1.3713140296574395
2016-04-21,8198.511,3160.603,1.0454081359146186,15.407397693868482,1773.56,1103.24,1.607592183024546,-0.007554123194086465,-0.007304123194086465,0.00025,0.5,1.0,1.4022604453287508,0,0,0.9072498241575551
2016-04-22,8282.424,3174.901,1.051351919139312,9.100089572328521,1416.05,824.43,1.7176109554480066,0.0025928051305977584,0.0028428051305977586,0.00025,0.5,0.5,1.4058962334058334,0,1,0.7311573564431484
2016-04-25,8232.478,3162.033,1.0492645995210708,3.0341265428047497,1318.11,747.35,1.7637117816284202,-0.0009926836011056595,-0.0009926836011056595,0.0,0.0,0.5,1.4045006232700752,0,1,0.6829674844191614
2016-04-26,8343.422,3179.161,1.0576757035631845,-1.150547421776971,1290.02,688.72,1.8730688814031824,0.004008094834207165,0.004008094834207165,0.0,0.0,0.5,1.4101299949628447,0,1,0.669226287838583
2016-04-27,8323.458,3165.916,1.0595592437773838,-6.638064121667022,1502.28,706.2,2.127272727272727,-0.00025,0.0,0.00025,0.5,0.0,1.4097774624641042,0,0,0.7787936987011163
2016-04-28,8303.557,3160.581,1.0588101264144574,-10.242499456378585,1528.0,788.77,1.937193351674125,0.0,0.0,0.0,0.0,0.0,1.4097774624641042,0,0,0.7952736387997769
2016-04-29,8291.699,3156.745,1.0585828821656382,-13.772715602890557,1224.0,708.08,1.7286182352276578,0.0,0.0,0.0,0.0,0.0,1.4097774624641042,0,0,0.6435839634545263
2016-05-03,8558.578,3213.54,1.0733435304205698,-16.080823487624446,1762.84,1157.34,1.523182470147061,0.0,0.0,0.0,0.0,0.0,1.4097774624641042,0,0,0.9269694235335938
2016-05-04,8565.114,3209.461,1.0755284057165702,-15.927777362227747,1822.19,977.97,1.863237113612892,0.0,0.0,0.0,0.0,0.0,1.4097774624641042,0,0,0.9529182234843964
2016-05-05,8628.741,3213.92,1.082014824904951,-13.79147600284846,1597.25,839.46,1.902711266766731,0.0,0.0,0.0,0.0,0.0,1.4097774624641042,0,0,0.8358869599279272
2016-05-06,8276.033,3130.354,1.0654905460406883,-13.963078868534021,2232.16,1192.65,1.8715968641261052,0.0,0.0,0.0,0.0,0.0,1.4097774624641042,0,0,1.154369871451097
2016-05-09,7918.148,3065.615,1.0409427447962436,-16.93165012333621,1628.54,1004.09,1.6219064028124968,0.0,0.0,0.0,0.0,0.0,1.4097774624641042,0,0,0.8371389621685196
2016-05-10,7898.662,3069.112,1.037197909037272,-18.642152498962076,1069.24,706.51,1.5134109920595604,0.0,0.0,0.0,0.0,0.0,1.4097774624641042,0,0,0.5489519693980481
2016-05-11,7823.98,3082.809,1.0228264574483248,-22.09203468449202,1164.25,873.23,1.33326844015895,0.0,0.0,0.0,0.0,0.0,1.4097774624641042,0,0,0.6012580068213152
2016-05-12,7821.912,3090.137,1.0201312026460803,-24.73625006375762,1207.34,814.19,1.482872548176715,0.0,0.0,0.0,0.0,0.0,1.4097774624641042,0,0,0.6249799410499812
2016-05-13,7806.957,3074.935,1.0232145037115485,-25.058416074831705,1154.94,658.51,1.7538685821020183,0.0,0.0,0.0,0.0,0.0,1.4097774624641042,0,0,0.5986254999981212
2016-05-16,7961.146,3095.309,1.0365551603308012,-22.56371707814082,1215.46,644.05,1.8872137256424195,0.0,0.0,0.0,0.0,0.0,1.4097774624641042,0,0,0.6356160658489584
2016-05-17,7961.502,3086.025,1.039720024946628,-19.01862081217242,1512.56,753.89,2.006340447545398,0.0,0.0,0.0,0.0,0.0,1.4097774624641042,0,0,0.8023153504686065
2016-05-18,7711.955,3068.036,1.0130359916306138,-18.668927228151446,1342.89,884.59,1.518093127889757,0.0,0.0,0.0,0.0,0.0,1.4097774624641042,0,0,0.7260128519666668
2016-05-19,7767.315,3062.5,1.0221524189309583,-20.800941562131623,1258.79,686.79,1.832860117357562,0.0,0.0,0.0,0.0,0.0,1.4097774624641042,0,0,0.6913619438695101
2016-05-20,7860.128,3078.218,1.0290846139701173,-22.310835323363285,1241.2,651.24,1.9059025858362508,0.0,0.0,0.0,0.0,0.0,1.4097774624641042,0,0,0.6914342400051696
2016-05-23,7995.581,3087.223,1.0437653277552843,-20.86609820775652,1423.34,703.38,2.0235718957036024,0.0,0.0,0.0,0.0,0.0,1.4097774624641042,0,0,0.8051766772333825
2016-05-24,7913.675,3063.556,1.0410539281906805,-19.82436716514433,1270.17,611.06,2.078633849376493,0.0,0.0,0.0,0.0,0.0,1.4097774624641042,0,0,0.7250856178679428
2016-05-25,7889.73,3059.226,1.03937297280213,-17.9017736794158,1266.8,633.17,2.000726503150813,0.0,0.0,0.0,0.0,0.0,1.4097774624641042,0,0,0.7324916540879285
2016-05-26,7929.468,3064.211,1.0429085394232835,-15.176363832712482,1338.76,659.85,2.028885352731681,0.0,0.0,0.0,0.0,0.0,1.4097774624641042,0,0,0.7792498448424013
2016-05-27,7912.864,3062.499,1.0413065157396268,-12.696988548043578,1251.33,593.72,2.1076096476453543,0.0,0.0,0.0,0.0,0.0,1.4097774624641042,0,0,0.7376147227033316
2016-05-30,7867.597,3066.71,1.0339278571210615,-11.050024082227138,1067.0,634.97,1.6803943493393387,0.0,0.0,0.0,0.0,0.0,1.4097774624641042,0,0,0.6411682602482138
2016-05-31,8197.557,3169.56,1.0423325681212225,-6.284924727689942,1942.39,1513.98,1.2829693919338434,0.0,0.0,0.0,0.0,0.0,1.4097774624641042,0,0,1.1663464911773729
2016-06-01,8270.517,3160.547,1.054608447182722,0.5096321364863258,2151.19,1317.01,1.6333892681148967,0.0,0.0,0.0,0.0,0.0,1.4097774624641042,0,0,1.2956058839161966
2016-06-02,8369.432,3167.1,1.065013343001134,9.716907915384603,1944.9,970.94,2.0031103878715477,0.009366122205077765,0.009866122205077765,0.0005,1.0,1.0,1.4229816104595074,0,0,1.180725740491975
2016-06-03,8391.763,3189.326,1.0604132280308203,16.194478791443412,2120.66,1363.32,1.5555115453451869,-0.00431930266465097,-0.00431930266465097,0.0,0.0,1.0,1.4168353221977004,0,0,1.2938936549082032
2016-06-06,8422.472,3178.788,1.0678219673581715,19.703678164539124,1786.24,1011.76,1.765477978967344,0.006986653062701853,0.006986653062701853,0.0,0.0,1.0,1.4267342590408771,0,0,1.094166703547463
2016-06-07,8434.669,3177.054,1.0699519824762518,22.61880506991737,1697.28,887.12,1.9132473622508792,0.0019947286937260778,0.0019947286937260778,0.0,0.0,1.0,1.429580206805708,0,0,1.0481782955430745
2016-06-08,8431.892,3163.986,1.074017411592314,23.125368299811377,1821.33,976.83,1.864531187617088,0.003799636976842047,0.003799636976842047,0.0,0.0,1.0,1.4350120926208485,0,0,1.1291577256336993
2016-06-13,8000.819,3066.341,1.0515618834359648,19.256492513456276,2166.97,1140.91,1.8993347415659427,-0.020907974036526222,-0.020907974036526222,0.0,0.0,1.0,1.4050088970462307,0,0,1.3525702232879675
2016-06-14,8038.589,3075.983,1.0532142670408282,15.548937335662195,1482.21,786.22,1.8852356846684133,0.001571361258801307,0.001571361258801307,0.0,0.0,1.0,1.4072166735953202,0,0,0.9344344690640888
2016-06-15,8340.539,3116.368,1.0786144178615338,17.14764452185938,2090.26,1061.7,1.9687859093906,0.011808396669877735,0.012058396669877736,0.00025,0.5,0.5,1.4238336462775996,0,1,1.31645416553958
2016-06-16,8358.034,3094.675,1.0884536171227992,20.646840087066476,2295.88,934.96,2.4555916830666558,0.008872072817061566,0.009122072817061566,0.00025,0.5,1.0,1.4364660020667566,0,0,1.438344439162791
2016-06-17,8414.508,3110.357,1.0902832206251407,19.120808069186385,2163.22,979.53,2.2084264902555306,0.0016809200443266281,0.0016809200443266281,0.0,0.0,1.0,1.4388805865626244,0,0,1.347195434325141
2016-06-20,8457.932,3112.674,1.0950939788995748,18.833684693681388,1891.92,746.48,2.534455042332012,0.004412393205203813,0.004412393205203813,0.0,0.0,1.0,1.445229493485873,0,0,1.1930096264561703
2016-06-21,8350.762,3106.318,1.0834304391858376,17.136957516567776,2127.3,1072.34,1.9837924538858944,-0.010650720338593711,-0.010650720338593711,0.0,0.0,1.0,1.4298367583256675,0,0,1.3339967887004396
2016-06-22,8513.543,3133.961,1.094807052070385,18.92289864845547,1834.98,813.49,2.255688453453638,0.010500547587620535,0.010500547587620535,0.0,0.0,1.0,1.4448508272489953,0,0,1.1431794971793219
2016-06-23,8495.78,3117.317,1.098356007547052,20.220956380371884,2064.46,817.33,2.525858588330295,0.0032416264308450238,0.0032416264308450238,0.0,0.0,1.0,1.4495344938792338,0,0,1.2713652152787251
2016-06-24,8428.823,3077.155,1.1039220325446633,21.173131838284828,2444.38,1189.67,2.054670622945859,0.005067596443562694,0.005067596443562694,0.0,0.0,1.0,1.4568801497252377,0,0,1.4790468165955446
2016-06-27,8646.161,3120.544,1.11664171419038,23.579913173430754,2200.34,1040.66,2.11436972690408,0.011522264499419732,0.011522264499419732,0.0,0.0,1.0,1.4736667081543262,0,0,1.3174710380786097
2016-06-28,8730.197,3136.401,1.121794483868729,25.61508925922655,2472.43,1171.98,2.109617911568457,0.004614523721321984,0.004614523721321984,0.0,0.0,1.0,1.4804669781364268,0,0,1.459750412512939
2016-06-29,8745.815,3151.39,1.1184561808910325,24.690676920479174,2316.82,1179.59,1.9640892174399585,-0.002975859683481241,-0.002975859683481241,0.0,0.0,1.0,1.4760613161434653,0,0,1.346162477933233
2016-06-30,8741.099,3153.921,1.116956007071949,23.519147451476687,2089.04,1006.28,2.076002703025003,-0.0013412897570008742,-0.0013412897570008742,0.0,0.0,1.0,1.4740814902194168,0,0,1.2080890684056493
2016-07-01,8710.517,3154.2,1.112949721821622,22.692817588962708,1876.54,912.15,2.0572712821356136,-0.00358678875887819,-0.00358678875887819,0.0,0.0,1.0,1.4687942713006275,0,0,1.0843485581909764
2016-07-04,8874.071,3204.696,1.11598125738652,23.358049506773988,2173.11,1498.95,1.449754828379866,0.002723874677767135,0.002723874677767135,0.0,0.0,1.0,1.4727950828230727,0,0,1.2453598652810043
2016-07-05,8914.84,3207.383,1.1201690525057668,22.916402876978452,2405.7,1438.99,1.6717975802472569,0.0037525676094722904,0.0037525676094722904,0.0,0.0,1.0,1.4783218459462646,0,0,1.3752326639623529
2016-07-06,8947.137,3216.804,1.1209347353705101,22.93146857478815,2188.62,1472.32,1.4865110845468377,0.000683542241262991,0.000683542241262991,0.0,0.0,1.0,1.4793323413741508,0,0,1.2412026046528508
2016-07-07,8954.276,3209.954,1.1242231079037808,22.867047902837,2569.85,1404.89,1.8292179458890017,0.0029335985668994535,0.0029335985668994535,0.0,0.0,1.0,1.483672108610774,0,0,1.4270433559133089
2016-07-08,8939.259,3192.28,1.128551502693567,23.77156854026404,2094.52,1110.63,1.8858845880266155,0.003850120816193625,0.003850120816193625,0.0,0.0,1.0,1.4893844254805422,0,0,1.1482623001867245
2016-07-11,8874.996,3203.33,1.1165735219844273,18.444897593674916,2260.31,1552.88,1.4555599917572508,-0.010613588020175757,-0.010613588020175757,0.0,0.0,1.0,1.4735767127848256,0,0,1.2215235903436672
2016-07-12,8943.065,3273.182,1.1011261411065618,10.193377359445245,2243.66,1908.54,1.175589717794754,-0.013834629403007503,-0.013834629403007503,0.0,0.0,1.0,1.4531903250665454,0,0,1.1949487655983684
2016-07-13,9023.237,3282.868,1.1077194562201191,6.232132339280723,2241.0,1965.92,1.139924310246602,0.00598779274001382,0.00598779274001382,0.0,0.0,1.0,1.4618917275448373,0,0,1.1774541953373394
2016-07-14,9042.763,3276.764,1.112184466130612,3.9808293039427234,1961.95,1280.9,1.5316964634241548,0.004030812933203176,0.004030812933203176,0.0,0.0,1.0,1.4677843396271677,0,0,1.0247880183453222
2016-07-15,8982.886,3276.278,1.104983982255809,0.7817910745330606,1851.98,1251.8,1.4794535868349576,-0.006474181301824977,-0.006474181301824977,0.0,0.0,1.0,1.458281637700442,0,0,0.960958935295814
2016-07-18,8937.855,3262.022,1.1042496213825532,-2.0743402449965815,1775.43,1297.86,1.367967269196986,-0.0005822948047430052,-0.0003322948047430052,0.00025,0.5,0.5,1.4574324878789569,0,1,0.9151055975822323
2016-07-19,8996.833,3248.234,1.1162544191165729,-5.194826318048655,1654.6,1071.09,1.5447814842823666,-0.00025,0.0,0.00025,0.5,0.0,1.4570681297569872,0,0,0.8483075953291811
2016-07-20,8997.89,3237.605,1.1200506372198344,-6.68987434288637,1734.24,913.67,1.898103253910055,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.8856096475197107
2016-07-21,9007.554,3252.523,1.1161108705309581,-8.543812259738761,1870.59,1074.64,1.7406666418521548,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.9479718723596129
2016-07-22,8931.966,3225.162,1.1161340748564623,-9.791884626935746,1812.49,1074.17,1.6873399927385797,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.912221418624116
2016-07-25,8925.341,3230.885,1.1133306301635744,-9.882860494158018,1665.98,920.16,1.810532950791167,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.835045255134199
2016-07-26,9035.557,3269.588,1.1137372342829372,-9.283534438266368,1566.92,1037.46,1.5103425674242863,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.7822993611103726
2016-07-27,8602.92,3218.243,1.0773278601476814,-13.600929226269928,2614.87,1869.28,1.3988648035607292,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,1.280754325883201
2016-07-28,8571.565,3221.137,1.0724369438758852,-18.214628095210536,1765.73,1372.96,1.2860753408693626,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.8667233608091309
2016-07-29,8501.09,3203.93,1.0693316839637743,-22.999550740820542,1311.43,1037.87,1.263578290151946,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.6504291251075324
2016-08-01,8363.61,3176.809,1.061019849569648,-27.65802057043315,1280.67,988.19,1.2959754703042936,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.6404477988685757
2016-08-02,8445.78,3189.053,1.0673303709838684,-30.22386589639177,1018.76,706.41,1.4421653147605498,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.5165863145141836
2016-08-03,8482.198,3193.507,1.0704376440447443,-31.53777241969685,1208.55,797.54,1.515347192617298,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.6173448069070286
2016-08-04,8553.006,3201.289,1.076749637750399,-30.934859119147053,1322.69,869.2,1.5217326277036356,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.6788967728549078
2016-08-05,8505.364,3205.11,1.069475414835033,-30.52075069350087,1242.99,944.3,1.316308376575241,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.6427591602643401
2016-08-08,8607.398,3234.183,1.072576148058085,-30.754099473612325,1244.32,1026.38,1.2123385101034705,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.6512144197478658
2016-08-09,8699.388,3256.981,1.0764511252791584,-31.489219842271922,1456.33,1059.24,1.3748819908613723,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.7624279397933587
2016-08-10,8671.778,3243.341,1.0775473895005,-30.84679086935171,1435.44,1061.57,1.3521859133170682,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.75798771855434
2016-08-11,8531.692,3233.36,1.0634129564000865,-31.229800425961898,1324.13,1169.96,1.1317737358542173,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.7082964855173876
2016-08-12,8615.053,3294.234,1.0539605326903998,-32.98927906026761,1143.64,1293.55,0.8841096208109467,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.6202060746452861
2016-08-15,8807.832,3393.424,1.0460482933523776,-34.79636699034204,1952.77,2588.97,0.7542652097166055,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,1.0581314762645564
2016-08-16,8877.066,3378.245,1.0590077689795594,-32.79899924493756,1916.06,2267.85,0.8448795114315321,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,1.041219253475694
2016-08-17,8911.748,3373.048,1.0647832627394183,-29.043852385671546,1780.17,1679.18,1.060142450481783,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.9680952003514177
2016-08-18,8908.325,3364.485,1.0670832343283119,-24.76061487164013,1821.7,1722.57,1.0575477339092172,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.9939606401516832
2016-08-19,8923.363,3365.02,1.0687146198377482,-19.72035118644018,1569.97,1353.83,1.1596507685603068,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.8669515881117129
2016-08-22,8810.843,3336.795,1.064164523427509,-14.99237456283001,1602.25,1282.02,1.2497854947660725,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.8921431131743883
2016-08-23,8820.21,3341.83,1.0636908218650551,-9.986995529368308,1380.74,1085.04,1.2725245152252451,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.7806683462771901
2016-08-24,8850.511,3329.863,1.0711809003330055,-8.174350866316527,1374.89,940.13,1.4624466829055558,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.7878503188112309
2016-08-25,8784.584,3308.972,1.069914190599887,-7.077107179027088,1511.54,1125.78,1.342660200039084,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.8733801329045418
2016-08-26,8814.464,3307.09,1.0741643490258104,-5.762741746498053,1476.95,932.13,1.5844892879748531,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.8583482716366152
2016-08-29,8836.993,3307.781,1.0766848513264309,-5.175753821362391,1295.88,880.12,1.4723901286188248,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.7628397868972194
2016-08-30,8838.464,3311.987,1.0754965308633182,-3.956013110213133,1250.3,895.13,1.3967803559259548,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.7487396869012924
2016-08-31,8838.38,3327.794,1.070377756415602,-3.0022218303458246,1222.79,992.15,1.2324648490651615,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.743009016683812
2016-09-01,8770.751,3301.577,1.0706220685935455,-1.082099043187868,1323.88,1009.11,1.311928332887396,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.8199543193259043
2016-09-02,8724.942,3314.114,1.0610013714021138,-1.3600242955890451,1246.13,993.96,1.2537023622680994,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.7820729423460244
2016-09-05,8761.962,3319.68,1.0637167141257753,-0.7461852885728636,1177.45,875.31,1.3451805645999704,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,0.7517414486976125
2016-09-06,8906.868,3342.626,1.0738857243661897,1.8244821441453432,1575.54,1183.67,1.3310635565655968,0.0,0.0,0.0,0.0,0.0,1.4570681297569872,0,0,1.0167440686864004
2016-09-07,8897.797,3340.817,1.0733729495959945,4.592317718831435,1717.22,1151.2,1.4916782487838776,-0.0009774947264503116,-0.00047749472645031155,0.0005,1.0,1.0,1.455643853344071,0,0,1.1176186902822585
2016-09-08,8938.431,3339.564,1.0786793410407558,6.111467763624375,1419.44,837.42,1.695015643285329,0.0049436604926167416,0.0049436604926167416,0.0,0.0,1.0,1.4628400623531685,0,0,0.9320416399570238
2016-09-09,8872.314,3318.044,1.077644713231926,5.8655963600345675,1449.99,954.71,1.518775334918457,-0.0007295808028693616,-0.00047958080286936156,0.00025,0.5,0.5,1.4617728023260075,0,1,0.9584261608521194
2016-09-12,8587.399,3262.604,1.0607624014894432,1.8022929873542217,1513.19,1344.57,1.1254081230430548,-0.007832967366327825,-0.007832967366327825,0.0,0.0,0.5,1.4503227836684023,0,1,1.0045537815240413
2016-09-13,8656.68,3260.333,1.070065208840094,0.7874975017249413,1156.39,768.63,1.5044820004423456,0.00851992560972023,0.00876992560972023,0.00025,0.5,1.0,1.4626794258953393,0,0,0.7740873945130291
2016-09-14,8618.149,3238.73,1.0724081213382668,0.8342407330084843,1086.17,797.81,1.361439440468282,0.0008447522070698934,0.0010947522070698934,0.00025,0.5,0.5,1.4639150275686,0,1,0.7350541239319782
2016-09-19,8716.486,3263.124,1.0765363519901738,1.6816665018539023,1030.63,676.78,1.5228434646413904,0.0019247479433275316,0.0019247479433275316,0.0,0.0,0.5,1.466732695007119,0,1,0.7075225110345517
2016-09-20,8712.283,3257.403,1.0779070739642296,2.840802258410467,1054.41,616.26,1.7109823775679098,0.0006366352476262493,0.0006366352476262493,0.0,0.0,0.5,1.4676664687396062,0,1,0.7333890928186768
2016-09-21,8731.999,3266.636,1.0772928399155968,3.1503257672811618,1004.86,689.58,1.4572058354360624,-0.0002849197595363173,-0.0002849197595363173,0.0,0.0,0.5,1.4672483015622535,0,1,0.7070531162342663
2016-09-22,8770.095,3291.121,1.0739431396616892,2.7786595745829947,1207.56,899.92,1.3418526091208107,-0.001554684172118903,-0.001554684172118903,0.0,0.0,0.5,1.4649671938512463,0,1,0.8550849891004209
2016-09-23,8729.611,3275.667,1.0740289456809664,3.389774042660947,1187.54,680.46,1.7452017752696705,3.994905135495941e-05,3.994905135495941e-05,0.0,0.0,0.5,1.4650257179009067,0,1,0.8627072221054832
2016-09-26,8544.176,3220.284,1.0692933144007242,3.119978008888583,1262.22,787.01,1.6038169781832503,-0.002204610638887272,-0.002204610638887272,0.0,0.0,0.5,1.4617959066169788,0,1,0.9254222786274612
2016-09-27,8604.099,3240.755,1.069990788845411,3.569947962212318,1045.31,666.51,1.5683335583862208,0.00032613803682002285,0.00032613803682002285,0.0,0.0,0.5,1.4622726538641944,0,1,0.7701469070826239
2016-09-28,8592.126,3230.89,1.0717643449415184,4.693380770708803,946.9,519.96,1.8211016232017845,0.000828771665418393,0.000828771665418393,0.0,0.0,0.5,1.4634845440068334,0,1,0.7019574040326783
2016-09-29,8618.606,3244.387,1.0705950099416899,5.563315827131024,945.88,622.2,1.5202185792349725,-0.0005455187072361256,-0.0005455187072361256,0.0,0.0,0.5,1.4626861858103268,0,1,0.7021496410583984
2016-09-30,8661.019,3253.285,1.072920937798487,6.034507258201973,895.22,526.56,1.7001291400790035,0.0010862781141319777,0.0010862781141319777,0.0,0.0,0.5,1.4642750698018159,0,1,0.6684302916402534
2016-10-10,8842.818,3293.869,1.0819450483843613,7.768303313280962,1356.18,896.08,1.5134586197660924,0.00420539401737785,0.00420539401737785,0.0,0.0,0.5,1.4704329234201559,0,1,1.0119807920795403
2016-10-11,8903.459,3306.557,1.085184518619478,8.280933722896071,1363.7,882.13,1.5459172684298232,0.0027441171596044034,0.0029941171596044036,0.00025,0.5,1.0,1.4744679636373603,0,0,1.0153059021309734
2016-10-12,8915.441,3300.01,1.088800757555697,9.178897030398582,1322.39,723.87,1.8268335474601796,0.0033323723976632635,0.0033323723976632635,0.0,0.0,1.0,1.4793814399806242,0,0,0.9831210649815302
2016-10-13,8929.511,3302.646,1.0896486647832289,11.249285716363447,1358.01,799.24,1.69912667033682,0.00013937667045502166,0.00038937667045502167,0.00025,0.5,0.5,1.4795876312400615,0,1,1.0114507974333322
2016-10-14,8913.695,3305.848,1.0866651232458218,12.46581898202646,1292.99,814.86,1.5867633703949144,-0.0029880766239920586,-0.0027380766239920584,0.00025,0.5,1.0,1.4751665100260054,0,0,0.9655848124954959
2016-10-17,8832.094,3277.879,1.0859044294818443,14.170168019029514,1403.09,881.99,1.5908230252043674,-0.0006000129652203032,-0.00035001296522030323,0.00025,0.5,0.5,1.474281390994131,0,1,1.0462634274599314
2016-10-18,8966.691,3321.332,1.088029708882685,16.05284409434894,1398.08,1046.25,1.3362771804062126,0.0017071514243243993,0.0019571514243243993,0.00025,0.5,1.0,1.4767982125706214,0,0,1.0376058651805558
