window,date,combo_nav_raw,combo_nav_rebased,combo_return,drawdown
10y,2019-03-05,1.6706664661691388,1.3939094979150206,0.0127267546327873,0.0
10y,2019-03-06,1.6816742994222702,1.4030938106630872,0.0065888874147168,0.0
10y,2019-03-07,1.705089446724822,1.422630083690071,0.0139237112148266,0.0
10y,2019-03-08,1.703494703343738,1.4212995201152077,-0.0009352842949952,-0.0009352842949953422
10y,2019-03-11,1.7229990416136929,1.4375728355348787,0.0114496031197924,0.0
10y,2019-03-12,1.736078665494203,1.4484857330673258,0.0075911962599006,0.0
10y,2019-03-13,1.7230046182405514,1.437577488356553,-0.0075307919586294,-0.007530791958629268
10y,2019-03-14,1.7027191504998094,1.4206524427378986,-0.0117733101385744,-0.019215439747885643
10y,2019-03-15,1.7051731336686158,1.4226999073372009,0.0014412142883847,-0.017801919025823287
10y,2019-03-18,1.7015243792003054,1.4196555932194943,-0.0021398146594417,-0.019903640877967477
10y,2019-03-19,1.7091641629255352,1.4260297961572195,0.0044899643041378,-0.015503043210894019
10y,2019-03-20,1.7065723140064053,1.4238673041824927,-0.0015164423496299,-0.01699597608925063
10y,2019-03-21,1.715528756138639,1.431340052339265,0.0052482054576444,-0.01183696900607567
10y,2019-03-22,1.7196459662282386,1.434775219301085,0.0023999656519119,-0.00946541167320114
10y,2019-03-25,1.7327683344190892,1.4457237802656842,0.0076308545180564,-0.0019067863345764158
10y,2019-03-26,1.7172508139803797,1.4327768398909213,-0.0089553347267924,-0.010845045151490096
10y,2019-03-27,1.7129961548942472,1.4292269932694412,-0.0024775991087002,-0.013295774585989184
10y,2019-03-28,1.708699103885025,1.425641777227777,-0.002508500090292,-0.015770922224531803
10y,2019-03-29,1.7045084349401425,1.4221453203567154,-0.002452549389974,-0.018184792648824888
10y,2019-04-01,1.7143328744968869,1.430342276414162,0.0057637963857242,-0.012525809705245083
10y,2019-04-02,1.7139042912782627,1.4299846908450586,-0.00025,-0.012772678252818692
10y,2019-04-03,1.7139042912782627,1.4299846908450586,0.0,-0.012772678252818692
10y,2019-04-04,1.7139042912782627,1.4299846908450586,0.0,-0.012772678252818692
10y,2019-04-08,1.7139042912782627,1.4299846908450586,0.0,-0.012772678252818692
10y,2019-04-09,1.7139042912782627,1.4299846908450586,0.0,-0.012772678252818692
10y,2019-04-10,1.7139042912782627,1.4299846908450586,0.0,-0.012772678252818692
10y,2019-04-11,1.7139042912782627,1.4299846908450586,0.0,-0.012772678252818692
10y,2019-04-12,1.7139042912782627,1.4299846908450586,0.0,-0.012772678252818692
10y,2019-04-15,1.7139042912782627,1.4299846908450586,0.0,-0.012772678252818692
10y,2019-04-16,1.7139042912782627,1.4299846908450586,0.0,-0.012772678252818692
10y,2019-04-17,1.7139042912782627,1.4299846908450586,0.0,-0.012772678252818692
10y,2019-04-18,1.7139042912782627,1.4299846908450586,0.0,-0.012772678252818692
10y,2019-04-19,1.7164242103259166,1.4320871686080534,0.0014702799103062,-0.011321177754748502
10y,2019-04-22,1.7051838136744202,1.4227088181292888,-0.0065487287955243,-0.017795767227511083
10y,2019-04-23,1.7197319070067514,1.434846923420281,0.0085316862708086,-0.009415908859635835
10y,2019-04-24,1.711576657680356,1.428042645173173,-0.004742163178556,-0.014113420261905096
10y,2019-04-25,1.7287947061092586,1.4424084098105883,0.0100597588496198,-0.004195639016663311
10y,2019-04-26,1.7283625074327311,1.4420478077081353,-0.00025,-0.004444590106909341
10y,2019-04-29,1.7283625074327311,1.4420478077081353,0.0,-0.004444590106909341
10y,2019-04-30,1.7283625074327311,1.4420478077081353,0.0,-0.004444590106909341
10y,2019-05-06,1.7283625074327311,1.4420478077081353,0.0,-0.004444590106909341
10y,2019-05-07,1.7283625074327311,1.4420478077081353,0.0,-0.004444590106909341
10y,2019-05-08,1.7283625074327311,1.4420478077081353,0.0,-0.004444590106909341
10y,2019-05-09,1.7283625074327311,1.4420478077081353,0.0,-0.004444590106909341
10y,2019-05-10,1.7283625074327311,1.4420478077081353,0.0,-0.004444590106909341
10y,2019-05-13,1.7283625074327311,1.4420478077081353,0.0,-0.004444590106909341
10y,2019-05-14,1.7283625074327311,1.4420478077081353,0.0,-0.004444590106909341
10y,2019-05-15,1.7283625074327311,1.4420478077081353,0.0,-0.004444590106909341
10y,2019-05-16,1.7283625074327311,1.4420478077081353,0.0,-0.004444590106909341
10y,2019-05-17,1.7283625074327311,1.4420478077081353,0.0,-0.004444590106909341
10y,2019-05-20,1.7283625074327311,1.4420478077081353,0.0,-0.004444590106909341
10y,2019-05-21,1.7283625074327311,1.4420478077081353,0.0,-0.004444590106909341
10y,2019-05-22,1.7283625074327311,1.4420478077081353,0.0,-0.004444590106909341
10y,2019-05-23,1.7283625074327311,1.4420478077081353,0.0,-0.004444590106909341
10y,2019-05-24,1.7283625074327311,1.4420478077081353,0.0,-0.004444590106909341
10y,2019-05-27,1.7283625074327311,1.4420478077081353,0.0,-0.004444590106909341
10y,2019-05-28,1.7283625074327311,1.4420478077081353,0.0,-0.004444590106909341
10y,2019-05-29,1.7283625074327311,1.4420478077081353,0.0,-0.004444590106909341
10y,2019-05-30,1.7280506909462496,1.4417876456884178,-0.0001804115080839,-0.004624199759789227
10y,2019-05-31,1.7287795302827098,1.4423957479602467,0.0004217696507854,-0.0042043804561214815
10y,2019-06-03,1.7221039244036405,1.4368260004208058,-0.0038614558780538,-0.008049601304549459
10y,2019-06-04,1.72188866141309,1.436646397170753,-0.000125,-0.008173595104386422
10y,2019-06-05,1.72188866141309,1.436646397170753,0.0,-0.008173595104386422
10y,2019-06-06,1.72188866141309,1.436646397170753,0.0,-0.008173595104386422
10y,2019-06-10,1.72188866141309,1.436646397170753,0.0,-0.008173595104386422
10y,2019-06-11,1.72188866141309,1.436646397170753,0.0,-0.008173595104386422
10y,2019-06-12,1.7189496842776473,1.4341942810684636,-0.0017068334331389,-0.009866477572132104
10y,2019-06-13,1.7128841983034753,1.429133583029641,-0.0035286000687803,-0.01336026278747282
10y,2019-06-14,1.7256671992951336,1.4397989952198955,0.0074628518403749,-0.005997116608829178
10y,2019-06-17,1.7277267207798732,1.4415173433263977,0.0011934638878116,-0.00481081006312134
10y,2019-06-18,1.7307163074228324,1.4440116851359968,0.0017303585150374,-0.0030887759742408427
10y,2019-06-19,1.729822711169456,1.4432661190220502,-0.000516315845378,-0.003603497035640446
10y,2019-06-20,1.742110882253865,1.4535186731574297,0.007103717048611,0.0
10y,2019-06-21,1.7290270479954513,1.4426022627240724,-0.0075103338092269,-0.007510333809227165
10y,2019-06-24,1.7285947912334525,1.4422416121583916,-0.00025,-0.007758456225774646
10y,2019-06-25,1.7285947912334525,1.4422416121583916,0.0,-0.007758456225774646
10y,2019-06-26,1.7285947912334525,1.4422416121583916,0.0,-0.007758456225774646
10y,2019-06-27,1.7299112353687005,1.4433399786012187,0.0007615689587427,-0.007002795866461242
10y,2019-06-28,1.7294787575598582,1.4429791436065684,-0.00025,-0.00725104516749453
10y,2019-07-01,1.7294787575598582,1.4429791436065684,0.0,-0.00725104516749453
10y,2019-07-02,1.7294787575598582,1.4429791436065684,0.0,-0.00725104516749453
10y,2019-07-03,1.7294787575598582,1.4429791436065684,0.0,-0.00725104516749453
10y,2019-07-04,1.7294787575598582,1.4429791436065684,0.0,-0.00725104516749453
10y,2019-07-05,1.7294787575598582,1.4429791436065684,0.0,-0.00725104516749453
10y,2019-07-08,1.7294787575598582,1.4429791436065684,0.0,-0.00725104516749453
10y,2019-07-09,1.7294787575598582,1.4429791436065684,0.0,-0.00725104516749453
10y,2019-07-10,1.7294787575598582,1.4429791436065684,0.0,-0.00725104516749453
10y,2019-07-11,1.7294787575598582,1.4429791436065684,0.0,-0.00725104516749453
10y,2019-07-12,1.7294787575598582,1.4429791436065684,0.0,-0.00725104516749453
10y,2019-07-15,1.7320220292164463,1.4451011054641167,0.0014705422922781,-0.005791165843798685
10y,2019-07-16,1.7318055264627945,1.444920467825934,-0.000125,-0.005915441948068034
10y,2019-07-17,1.7321840400153474,1.4452362781008614,0.0002185658532491,-0.005698169008435672
10y,2019-07-18,1.7285103602414895,1.442171167719601,-0.0021208368677876,-0.00780692098931135
10y,2019-07-19,1.7261149581998043,1.4401725798956133,-0.0013858187354748,-0.009181920747412975
10y,2019-07-22,1.7258991938300294,1.4399925583231266,-0.000125,-0.009305773007319385
10y,2019-07-23,1.7258991938300294,1.4399925583231266,0.0,-0.009305773007319385
10y,2019-07-24,1.7258991938300294,1.4399925583231266,0.0,-0.009305773007319385
10y,2019-07-25,1.7258991938300294,1.4399925583231266,0.0,-0.009305773007319385
10y,2019-07-26,1.7258991938300294,1.4399925583231266,0.0,-0.009305773007319385
10y,2019-07-29,1.7258991938300294,1.4399925583231266,0.0,-0.009305773007319385
10y,2019-07-30,1.7258991938300294,1.4399925583231266,0.0,-0.009305773007319385
10y,2019-07-31,1.7258991938300294,1.4399925583231266,0.0,-0.009305773007319385
10y,2019-08-01,1.7258991938300294,1.4399925583231266,0.0,-0.009305773007319385
10y,2019-08-02,1.7258991938300294,1.4399925583231266,0.0,-0.009305773007319385
10y,2019-08-05,1.7258991938300294,1.4399925583231266,0.0,-0.009305773007319385
10y,2019-08-06,1.7258991938300294,1.4399925583231266,0.0,-0.009305773007319385
10y,2019-08-07,1.7258991938300294,1.4399925583231266,0.0,-0.009305773007319385
10y,2019-08-08,1.7258991938300294,1.4399925583231266,0.0,-0.009305773007319385
10y,2019-08-09,1.7258991938300294,1.4399925583231266,0.0,-0.009305773007319385
10y,2019-08-12,1.7258991938300294,1.4399925583231266,0.0,-0.009305773007319385
10y,2019-08-13,1.7258991938300294,1.4399925583231266,0.0,-0.009305773007319385
10y,2019-08-14,1.7258991938300294,1.4399925583231266,0.0,-0.009305773007319385
10y,2019-08-15,1.7258991938300294,1.4399925583231266,0.0,-0.009305773007319385
10y,2019-08-16,1.7258991938300294,1.4399925583231266,0.0,-0.009305773007319385
10y,2019-08-19,1.7340172944544778,1.4467658417968745,0.004703693386885,-0.004645851123388889
10y,2019-08-20,1.7368147928842863,1.449099916078412,0.0016133048031039,-0.003040041494216883
10y,2019-08-21,1.7384142300765797,1.4504343959035613,0.0009209025618885,-0.002121938514328514
10y,2019-08-22,1.7393861948816494,1.451245348299423,0.0005591100143184,-0.0015640148970831325
10y,2019-08-23,1.731334825951022,1.4445277419723184,-0.0046288564059663,-0.006185631702674055
10y,2019-08-26,1.7390886215847818,1.450997069990599,0.0044785072867119,-0.0017348268126153865
10y,2019-08-27,1.7437250360744538,1.4548654317039,0.0026660024291614,0.0
10y,2019-08-28,1.7452763606954047,1.4561597691238946,0.0008896612647387,0.0
10y,2019-08-29,1.7489256109217093,1.4592044968739992,0.0020909297280865,0.0
10y,2019-08-30,1.7338305491359067,1.4466100320775088,-0.0086310485086025,-0.008631048508602523
10y,2019-09-02,1.745076844908187,1.4559933044486177,0.006486386906659,-0.0022006459219805485
10y,2019-09-03,1.7503558160692014,1.4603977790637277,0.0030250651576848,0.0
10y,2019-09-04,1.749160097149094,1.459400138904351,-0.0006831290581779,-0.0006831290581778005
10y,2019-09-05,1.7485629924331,1.4589019485403687,-0.0003413665318384,-0.0010242623926187688
10y,2019-09-06,1.7470819428899884,1.4576662446659983,-0.0008470095441345,-0.0018704043767312495
10y,2019-09-09,1.7629475258458125,1.4709035886960082,0.0090811899352468,0.0
10y,2019-09-10,1.7679412260726952,1.4750700493971398,0.0028325858561714,0.0
10y,2019-09-11,1.7668611620185604,1.474168905108976,-0.0006109162670153,-0.0006109162670153712
10y,2019-09-12,1.7616215571273997,1.4697972754803177,-0.0029654876137379,-0.0035745922161304344
10y,2019-09-16,1.770309196154289,1.4770457495469613,0.0049316148475476,0.0
10y,2019-09-17,1.7638346779567124,1.471643778182372,-0.0036572810058498,-0.003657281005849944
10y,2019-09-18,1.758566520461797,1.4672483258779312,-0.0029867637600924,-0.006633121331573677
10y,2019-09-19,1.7656679038475542,1.4731733180593094,0.0040381659170291,-0.0026217410590292367
10y,2019-09-20,1.7641029473241754,1.4718676069518353,-0.0008863255202004,-0.0035057428632215837
10y,2019-09-23,1.7654283477770232,1.4729734460389163,0.0007513169539558,-0.002757059833315312
10y,2019-09-24,1.7675012265861132,1.4747029387404982,0.0011741506313185,-0.0015861464055407781
10y,2019-09-25,1.7570920238367442,1.4660180893873302,-0.0058892195336544,-0.007466024774800295
10y,2019-09-26,1.7349239080069463,1.4475222688080793,-0.0126163658642033,-0.0199881965388935
10y,2019-09-27,1.7401420133053935,1.4518759603939915,0.0030076853943651,-0.017040629351318226
10y,2019-09-30,1.7393693018099652,1.4512312536769796,-0.000444050824312,-0.017477113270120137
10y,2019-10-08,1.7391518806472388,1.45104984977027,-0.000125,-0.01759992863096138
10y,2019-10-09,1.7391518806472388,1.45104984977027,0.0,-0.01759992863096138
10y,2019-10-10,1.7391518806472388,1.45104984977027,0.0,-0.01759992863096138
10y,2019-10-11,1.7391518806472388,1.45104984977027,0.0,-0.01759992863096138
10y,2019-10-14,1.7391518806472388,1.45104984977027,0.0,-0.01759992863096138
10y,2019-10-15,1.747877694824039,1.4583301750203321,0.0050172812816976,-0.012670951141743325
10y,2019-10-16,1.7485289423364974,1.4588735390678496,0.0003725932966515,-0.012303078956549252
10y,2019-10-17,1.7500347647548844,1.460129912026586,0.0008611938767081,-0.011452480416103361
10y,2019-10-18,1.7484870040348388,1.4588385481237012,-0.0008844171277148,-0.012326768773983199
10y,2019-10-21,1.756630180125001,1.465632753146143,0.0046572700119422,-0.007726907852596221
10y,2019-10-22,1.7492195380181743,1.4594497329996736,-0.0042186694676391,-0.0119129800499983
10y,2019-10-23,1.7507004702257274,1.460685338975898,0.000846624551902,-0.011076441319492925
10y,2019-10-24,1.752314932493779,1.4620323548734655,0.0009221807473688,-0.010164475053058286
10y,2019-10-25,1.751464947970282,1.4613231759174168,-0.0004850637906095,-0.010644608424869029
10y,2019-10-28,1.7377234228402352,1.449858025462502,-0.0078457323088145,-0.01840682598544996
10y,2019-10-29,1.7436156888942664,1.4547741986085336,0.0033907962432828,-0.015078443538569353
10y,2019-10-30,1.748088362136439,1.458505943896766,0.0025651714828333,-0.012551950849106652
10y,2019-10-31,1.7476513400459048,1.458141317410792,-0.00025,-0.012798812861394282
10y,2019-11-01,1.7535756224930965,1.463084203222349,0.00338985374911,-0.009452345216046654
10y,2019-11-04,1.7538127866112427,1.4632820795331165,0.0001352460168264,-0.009318377591260418
10y,2019-11-05,1.756786183023706,1.4657629131311611,0.0016953898586911,-0.0076387860154371046
10y,2019-11-06,1.7606356507526764,1.468974691028178,0.0021911987731737,-0.005464325340808762
10y,2019-11-07,1.756345700615063,1.4653953995516975,-0.0024365916569846,-0.007887602668256721
10y,2019-11-08,1.755216584923292,1.464453329354638,-0.0006428778180599,-0.008525409721523936
10y,2019-11-11,1.7627335960506687,1.4707250977887107,0.0042826686985214,-0.004279252528358923
10y,2019-11-12,1.7606645149513438,1.4689987736811114,-0.0011737911525375,-0.005448020732139236
10y,2019-11-13,1.7624124607403644,1.4704571606700736,0.0009927761786402,-0.004460653218702704
10y,2019-11-14,1.757793031827657,1.4666029707603838,-0.0026210827576463,-0.007070044235109485
10y,2019-11-15,1.7621695659109782,1.4702545029783487,0.0024897891868254,-0.004597857967971297
10y,2019-11-18,1.7628822752046935,1.470849147255875,0.0004044498937574,-0.004195267677380321
10y,2019-11-19,1.755401625415658,1.4646077166635538,-0.0042434199346448,-0.00842088532953189
10y,2019-11-20,1.7510983080998497,1.4610172723705037,-0.0024514716481417,-0.010851713416035969
10y,2019-11-21,1.7484672194031574,1.4588220409473305,-0.0015025362565434,-0.012337944579726368
10y,2019-11-22,1.751182994224768,1.4610879296777854,0.0015532317629251,-0.010803876504211551
10y,2019-11-25,1.762691125130325,1.470689662457691,0.0065716324013594,-0.0043032432077474425
10y,2019-11-26,1.7622504523490423,1.4703219900420765,-0.00025,-0.004552167396945639
10y,2019-11-27,1.7622504523490423,1.4703219900420765,0.0,-0.004552167396945639
10y,2019-11-28,1.7622504523490423,1.4703219900420765,0.0,-0.004552167396945639
10y,2019-11-29,1.7622504523490423,1.4703219900420765,0.0,-0.004552167396945639
10y,2019-12-02,1.76213965072579,1.4702295434417745,-6.2875071534088e-05,-0.004614756250629015
10y,2019-12-03,1.7619193832694493,1.4700457647488443,-0.000125,-0.004739179406097693
10y,2019-12-04,1.762554661033845,1.470575804542865,0.0003605600633197,-0.0043803281016047135
10y,2019-12-05,1.7641320978052004,1.4718919284625571,0.0008949718305076,-0.0034892765413562232
10y,2019-12-06,1.764965494948136,1.4725872678475254,0.0004724119831914,-0.0030185129342158445
10y,2019-12-09,1.769683000759839,1.4765232875681344,0.0026728600786846,-0.00035372091824992236
10y,2019-12-10,1.7739176187713472,1.4800564130517735,0.0023928681067116,0.0
10y,2019-12-11,1.7698055679380404,1.4766255506812616,-0.0023180618929501,-0.0023180618929502517
10y,2019-12-12,1.7723952897256958,1.4787862678979349,0.0014632803933782,-0.0008581734740905622
10y,2019-12-13,1.7668771759703397,1.4741822662435509,-0.0031133651659671,-0.00396886683265707
10y,2019-12-16,1.779114505770409,1.4843924012901641,0.0069259651811104,0.0
10y,2019-12-17,1.7781708468823665,1.483605065748648,-0.0005304093047311,-0.0005304093047309166
10y,2019-12-18,1.779864568915612,1.4850182115062105,0.0009525080428662,0.0
10y,2019-12-19,1.7850198299461182,1.4893194693935081,0.0028964344369453,0.0
10y,2019-12-20,1.7764600166691449,1.4821776458944638,-0.0047953603278637,-0.00479536032786354
10y,2019-12-23,1.7674040563002102,1.4746218653562064,-0.0050977563716375,-0.009868671120835448
10y,2019-12-24,1.7771346637546397,1.4827405332207224,0.0055055930304918,-0.004417410977286762
10y,2019-12-25,1.7829103094209355,1.487559404918855,0.0032499763715674,-0.0011817910870189907
10y,2019-12-26,1.7814343442771967,1.4863279431794172,-0.0008278403775779,-0.002008653130217364
10y,2019-12-27,1.7751158975353032,1.4810561889999063,-0.0035468311039311,-0.0055483598807493095
10y,2019-12-30,1.7670964916269585,1.4743652508086889,-0.004517680180477,-0.01004097434575879
10y,2019-12-31,1.7697682474121617,1.4765944125477424,0.0015119467430687,-0.008544209021149607
10y,2020-01-02,1.775082478031878,1.481028305658627,0.0030027833460608,-0.005567082083642871
10y,2020-01-03,1.7812587405503406,1.486181429373286,0.0034794228408532,-0.0021070294753482433
10y,2020-01-06,1.793833783996824,1.4966733335634383,0.0070596388723392,0.0
10y,2020-01-07,1.8006974521389705,1.502399989606169,0.0038262564811625,0.0
10y,2020-01-08,1.79875355074941,1.5007781083600984,-0.0010795269284417,-0.0010795269284419318
10y,2020-01-09,1.8016215999837368,1.5031710462379881,0.0015944648076618,0.0
10y,2020-01-10,1.7999897252887127,1.5018095023973332,-0.0009057810447203,-0.0009057810447203885
10y,2020-01-13,1.8026512358827336,1.504030116128998,0.001478625436928,0.0
10y,2020-01-14,1.8037608403309096,1.5049559072492256,0.0006155402809419,0.0
10y,2020-01-15,1.808680800400672,1.509060843338791,0.0027276121976679,0.0
10y,2020-01-16,1.8107881360604483,1.5108190848854672,0.0011651230329364,0.0
10y,2020-01-17,1.8060416635712948,1.506858897009431,-0.002621219122564,-0.002621219122563856
10y,2020-01-20,1.81086230205056,1.5108809647879686,0.0026691734617751,0.0
10y,2020-01-21,1.8184019273839147,1.5171716012349803,0.0041635552989409,0.0
10y,2020-01-22,1.817243745883088,1.5162052801726957,-0.0006369227195514,-0.0006369227195512916
10y,2020-01-23,1.8113579021642976,1.5112944654595244,-0.0032388851149571,-0.003873744914993038
10y,2020-02-03,1.8027816098178675,1.5041388927580521,-0.0047347309640922,-0.008590134739089206
10y,2020-02-04,1.7919827601670864,1.4951289440940942,-0.0059901041767738,-0.014528783113883281
10y,2020-02-05,1.804879715192824,1.5058894330777395,0.0071970307485185,-0.007436316464173975
10y,2020-02-06,1.8161055835346325,1.5152556619575654,0.0062197321224861,-0.0012628362380729952
10y,2020-02-07,1.8272710162632335,1.5245714667838968,0.0061480085903762,0.0
10y,2020-02-10,1.8362112506574293,1.5320306921218132,0.0048926701702292,0.0
10y,2020-02-11,1.835752197844765,1.5316476844487827,-0.00025,-0.00024999999999997247
10y,2020-02-12,1.835752197844765,1.5316476844487827,0.0,-0.00024999999999997247
10y,2020-02-13,1.835752197844765,1.5316476844487827,0.0,-0.00024999999999997247
10y,2020-02-14,1.8321321489787397,1.5286273206601686,-0.0019719703292609,-0.0022214773366785456
10y,2020-02-17,1.8446182046611868,1.5390449784989395,0.0068150409834831,0.0
10y,2020-02-18,1.870332382169639,1.5604994321471855,0.0139401082801172,0.0
10y,2020-02-19,1.8634124704985688,1.5547258496887097,-0.0036998299003104,-0.0036998299003104806
10y,2020-02-20,1.8600342834737265,1.5519072817249566,-0.0018129035188535,-0.005506025984518548
10y,2020-02-21,1.875470406385559,1.5647863086124267,0.0082988378488404,0.0
10y,2020-02-24,1.899898523854096,1.5851677465864922,0.0130250615447542,0.0
10y,2020-02-25,1.9059563345484096,1.5902220408064134,0.0031884917106123,0.0
10y,2020-02-26,1.8899451674776413,1.5768632296345917,-0.0084005949037453,-0.008400594903745229
10y,2020-02-27,1.8887541653737496,1.5758695249195758,-0.000630178126004,-0.009025479158595529
10y,2020-02-28,1.8667331579704225,1.5574964432813603,-0.0116590119598598,-0.020579262949001587
10y,2020-03-02,1.8743221759881703,1.5638282901873697,0.0040654005556953,-0.016597525340334984
10y,2020-03-03,1.881929476426064,1.570175390909507,0.0040586941430615,-0.012606195476161597
10y,2020-03-04,1.8811390561731485,1.5695159090080062,-0.000420005246114,-0.013020906054041936
10y,2020-03-05,1.873837992889638,1.563424315226813,-0.0038811927590101,-0.016851562166759426
10y,2020-03-06,1.8864024251719669,1.5739073660624519,0.0067051860032751,-0.010259369022258213
10y,2020-03-09,1.8814368411205795,1.5697643639060757,-0.0026323036829932,-0.012864666930388902
10y,2020-03-10,1.885582913735951,1.5732236121250596,0.0022036735566962,-0.010689342900022769
10y,2020-03-11,1.885436700206329,1.5731016198352814,-7.754288000633158e-05,-0.010766056897595355
10y,2020-03-12,1.884581520007272,1.5723881059017504,-0.00045357141874,-0.011214745140634141
10y,2020-03-13,1.88411037462727,1.571995008875275,-0.00025,-0.011461941454348978
10y,2020-03-16,1.88411037462727,1.571995008875275,0.0,-0.011461941454348978
10y,2020-03-17,1.88411037462727,1.571995008875275,0.0,-0.011461941454348978
10y,2020-03-18,1.88411037462727,1.571995008875275,0.0,-0.011461941454348978
10y,2020-03-19,1.88411037462727,1.571995008875275,0.0,-0.011461941454348978
10y,2020-03-20,1.88411037462727,1.571995008875275,0.0,-0.011461941454348978
10y,2020-03-23,1.88411037462727,1.571995008875275,0.0,-0.011461941454348978
10y,2020-03-24,1.88411037462727,1.571995008875275,0.0,-0.011461941454348978
10y,2020-03-25,1.88411037462727,1.571995008875275,0.0,-0.011461941454348978
10y,2020-03-26,1.88411037462727,1.571995008875275,0.0,-0.011461941454348978
10y,2020-03-27,1.88411037462727,1.571995008875275,0.0,-0.011461941454348978
10y,2020-03-30,1.88411037462727,1.571995008875275,0.0,-0.011461941454348978
10y,2020-03-31,1.88411037462727,1.571995008875275,0.0,-0.011461941454348978
10y,2020-04-01,1.88411037462727,1.571995008875275,0.0,-0.011461941454348978
10y,2020-04-02,1.88411037462727,1.571995008875275,0.0,-0.011461941454348978
10y,2020-04-03,1.88411037462727,1.571995008875275,0.0,-0.011461941454348978
10y,2020-04-07,1.8733378145662896,1.563006994756399,-0.0057175843868018,-0.017113991223649205
10y,2020-04-08,1.8652352149517013,1.5562466444475338,-0.0043252207645549,-0.021365190197999318
10y,2020-04-09,1.8568130436486203,1.549219661617531,-0.00451534006841,-0.025784059167039075
10y,2020-04-10,1.875860312779848,1.5651116244293795,0.0102580435851528,-0.015790509584623913
10y,2020-04-13,1.8753913477016533,1.5647203465232722,-0.00025,-0.01603656195722769
10y,2020-04-14,1.8753913477016533,1.5647203465232722,0.0,-0.01603656195722769
10y,2020-04-15,1.8753913477016533,1.5647203465232722,0.0,-0.01603656195722769
10y,2020-04-16,1.8753913477016533,1.5647203465232722,0.0,-0.01603656195722769
10y,2020-04-17,1.8753913477016533,1.5647203465232722,0.0,-0.01603656195722769
10y,2020-04-20,1.8753913477016533,1.5647203465232722,0.0,-0.01603656195722769
10y,2020-04-21,1.8753913477016533,1.5647203465232722,0.0,-0.01603656195722769
10y,2020-04-22,1.8753913477016533,1.5647203465232722,0.0,-0.01603656195722769
10y,2020-04-23,1.8753913477016533,1.5647203465232722,0.0,-0.01603656195722769
10y,2020-04-24,1.8753913477016533,1.5647203465232722,0.0,-0.01603656195722769
10y,2020-04-27,1.8753913477016533,1.5647203465232722,0.0,-0.01603656195722769
10y,2020-04-28,1.8957320525946963,1.581691478894004,0.0108461121557221,-0.005364384151085866
10y,2020-04-29,1.895258119581548,1.5812960560242808,-0.00025,-0.00561304305504795
10y,2020-04-30,1.895258119581548,1.5812960560242808,0.0,-0.00561304305504795
10y,2020-05-06,1.895258119581548,1.5812960560242808,0.0,-0.00561304305504795
10y,2020-05-07,1.895258119581548,1.5812960560242808,0.0,-0.00561304305504795
10y,2020-05-08,1.895258119581548,1.5812960560242808,0.0,-0.00561304305504795
10y,2020-05-11,1.895258119581548,1.5812960560242808,0.0,-0.00561304305504795
10y,2020-05-12,1.895258119581548,1.5812960560242808,0.0,-0.00561304305504795
10y,2020-05-13,1.895258119581548,1.5812960560242808,0.0,-0.00561304305504795
10y,2020-05-14,1.895258119581548,1.5812960560242808,0.0,-0.00561304305504795
10y,2020-05-15,1.895258119581548,1.5812960560242808,0.0,-0.00561304305504795
10y,2020-05-18,1.895258119581548,1.5812960560242808,0.0,-0.00561304305504795
10y,2020-05-19,1.895258119581548,1.5812960560242808,0.0,-0.00561304305504795
10y,2020-05-20,1.895258119581548,1.5812960560242808,0.0,-0.00561304305504795
10y,2020-05-21,1.895258119581548,1.5812960560242808,0.0,-0.00561304305504795
10y,2020-05-22,1.895258119581548,1.5812960560242808,0.0,-0.00561304305504795
10y,2020-05-25,1.895258119581548,1.5812960560242808,0.0,-0.00561304305504795
10y,2020-05-26,1.9009870527217785,1.5860759534357602,0.0030227719807874,-0.002607238023534464
10y,2020-05-27,1.9013384522510424,1.5863691413049865,0.0001848510902591,-0.00242286888406662
10y,2020-05-28,1.8989000787615016,1.5843347005381656,-0.0012824510473946,-0.0037022127207231303
10y,2020-05-29,1.902349389913271,1.5872126104460245,0.0018164784921274,-0.001892459218376108
10y,2020-06-01,1.9039801035956727,1.5885731856034895,0.000857210400491,-0.0010368710536093895
10y,2020-06-02,1.902253021244951,1.5871322058860522,-0.000907090545463,-0.0019430210631430356
10y,2020-06-03,1.900935004827758,1.5860325276202005,-0.000692871243979,-0.002634546043701169
10y,2020-06-04,1.9032076714661792,1.5879287119735945,0.0011955519955441,-0.0014421437849370111
10y,2020-06-05,1.9000232159356871,1.585271782598685,-0.0016732044422871,-0.003112935225836777
10y,2020-06-08,1.8962489210036204,1.5821227246267466,-0.0019864467446562,-0.005093198290447187
10y,2020-06-09,1.89655958077178,1.5823819215461956,0.0001638285800554,-0.004930204121835757
10y,2020-06-10,1.8977313896305887,1.5833596125043314,0.0006178602932853,-0.004315390005915076
10y,2020-06-11,1.9011967268535712,1.5862508936585344,0.0018260420004208,-0.0024972280888932996
10y,2020-06-12,1.8998420409038053,1.5851206204111157,-0.0007125438049789,-0.003207992509467905
10y,2020-06-15,1.9110405347802275,1.5944640095871019,0.0058944341873256,0.0
10y,2020-06-16,1.916021847899524,1.5986201351870832,0.0026065973110659,0.0
10y,2020-06-17,1.9194175376110687,1.6014533064015317,0.0017722604339129,0.0
10y,2020-06-18,1.9086082618123843,1.5924346587501437,-0.0056315395618077,-0.00563153956180773
