date,forward_return,reverse_return,forward_nav,reverse_nav,forward_gross_exposure,reverse_gross_exposure,combo_return,gross_return,cost,turnover,gross_exposure,net_pair_exposure_forward_positive,combo_nav
2020-11-10,0.0,0.00729020966149676,1.8130056832755976,1.9993151783222927,0.0,1.4283506035603357,0.00364510483074838,0.0036554997310824116,1.0394900334031731e-05,0.020789800668063463,0.7141753017801679,-0.7141753017801679,1.9214315013507892
2020-11-11,0.0,0.010450995553733616,1.8130056832755976,2.020210012361451,0.0,1.4291330463881347,0.005225497776866808,0.005225693387573758,1.9561070694973372e-07,0.0003912214138994674,0.7145665231940673,-0.7145665231940673,1.9314719373894997
2020-11-12,0.0,-0.0016704198039258094,1.8130056832755976,2.0168354135487134,0.0,1.4151867077161133,-0.0008352099019629047,-0.0008317233172948994,3.4865846680053326e-06,0.006973169336010665,0.7075933538580567,-0.7075933538580567,1.9298587529020284
2020-11-13,0.0,-0.016932902033554163,1.8130056832755976,1.9826845370732904,0.0,1.412104400902959,-0.008466451016777081,-0.008465680440073793,7.705767032885613e-07,0.0015411534065771226,0.7060522004514795,-0.7060522004514795,1.9135196983012848
2020-11-16,0.0,0.0006163735165565419,1.8130056832755976,1.9839066113136286,0.0,1.256761148938357,0.00030818675827827096,0.00034702257126942147,3.883581299115052e-05,0.07767162598230104,0.6283805744691785,-0.6283805744691785,1.914109419734006
2020-11-17,0.0,0.010026528844839552,1.8130056832755976,2.0037983081774327,0.0,1.260134556503724,0.005013264422419776,0.005014107774311118,8.433518913417704e-07,0.0016867037826835407,0.630067278251862,-0.630067278251862,1.9237053563885769
2020-11-18,0.0,-0.0008760310225664646,1.8130056832755976,2.0020429186965027,0.0,1.2529392812512417,-0.0004380155112832323,-0.0004362166924701117,1.7988188131206063e-06,0.0035976376262412124,0.6264696406256208,-0.6264696406256208,1.92286274360334
2020-11-19,0.0,-0.0006264696406256209,1.8130056832755976,2.00078869958871,0.0,0.0,-0.0003132348203128104,0.0,0.0003132348203128104,0.6264696406256208,0.0,0.0,1.9222604360373614
2020-11-20,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-11-23,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-11-24,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-11-25,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-11-26,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-11-27,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-11-30,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-12-01,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-12-02,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-12-03,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-12-04,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-12-07,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-12-08,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-12-09,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-12-10,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-12-11,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-12-14,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-12-15,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-12-16,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-12-17,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-12-18,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-12-21,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-12-22,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-12-23,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-12-24,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-12-25,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-12-28,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-12-29,0.0,0.0,1.8130056832755976,2.00078869958871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222604360373614
2020-12-30,0.0,0.005825844862147711,1.8130056832755976,2.0124449841544525,0.0,1.0,0.0029129224310738555,0.0031629224310738557,0.00025,0.5,0.5,-0.5,1.9278598315798603
2020-12-31,0.0,0.0007445399087027127,1.8130056832755976,2.013943329759224,0.0,1.0,0.00037226995435135635,0.00037226995435135635,0.0,0.0,0.5,-0.5,1.9285775158713583
2021-01-04,0.0,-0.011813985102455016,1.8130056832755976,1.99015063326426,0.0,1.0,-0.005906992551227508,-0.005906992551227508,0.0,0.0,0.5,-0.5,1.9171854228506413
2021-01-05,0.0,0.01783303357249566,1.8130056832755976,2.025641056321585,0.0,1.0,0.00891651678624783,0.00891651678624783,0.0,0.0,0.5,-0.5,1.9342800388558385
2021-01-06,0.0,0.021537313547327352,1.8130056832755976,2.0692679228859223,0.0,1.0,0.010768656773663676,0.010768656773663676,0.0,0.0,0.5,-0.5,1.9551096366984257
2021-01-07,0.0,0.03439089164151121,1.8130056832755976,2.140431891799147,0.0,1.0,0.017195445820755606,0.017195445820755606,0.0,0.0,0.5,-0.5,1.9887286185299105
2021-01-08,0.0,-0.0005,1.8130056832755976,2.1393616758532477,0.0,0.0,-0.00025,0.0,0.00025,0.5,0.0,0.0,1.988231436375278
2021-01-11,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-01-12,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-01-13,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-01-14,0.0,-0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-01-15,0.0,-0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-01-18,0.0,-0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-01-19,0.0,-0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-01-20,0.0,-0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-01-21,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-01-22,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-01-25,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-01-26,0.0,-0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-01-27,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-01-28,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-01-29,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-02-01,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-02-02,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-02-03,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-02-04,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-02-05,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-02-08,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-02-09,0.0,-0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-02-10,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-02-18,0.0,-0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-02-19,0.0,-0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-02-22,0.0,-0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-02-23,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-02-24,0.0,-0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-02-25,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-02-26,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-03-01,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-03-02,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-03-03,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-03-04,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-03-05,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-03-08,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-03-09,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-03-10,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-03-11,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-03-12,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-03-15,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-03-16,0.0,0.0,1.8130056832755976,2.1393616758532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988231436375278
2021-03-17,0.0011667936978498608,0.0,1.8151210868810097,2.1393616758532477,0.5,0.0,0.0005833968489249304,0.0007083968489249304,0.000125,0.25,0.25,0.25,1.9893913643301926
2021-03-18,-0.0022947933289007016,0.0,1.810955759119688,2.1393616758532477,0.5,0.0,-0.0011473966644503508,-0.0011473966644503508,0.0,0.0,0.25,0.25,1.9871087433144736
2021-03-19,0.009530158247374132,0.0,1.8282144540830922,2.1393616758532477,0.5,0.0,0.004765079123687066,0.004765079123687066,0.0,0.0,0.25,0.25,1.9965774737037374
2021-03-22,0.003666002133787094,0.0,1.8349166921727813,2.1393616758532477,0.5,0.0,0.001833001066893547,0.001833001066893547,0.0,0.0,0.25,0.25,2.0002372023431723
2021-03-23,-0.0008219104717310799,0.0,1.8334085549287304,2.1393616758532477,0.5,0.0,-0.00041095523586553995,-0.00041095523586553995,0.0,0.0,0.25,0.25,1.9994151943918963
2021-03-24,0.0006794442009101509,0.0,1.8346542537392758,2.1393616758532477,0.5,0.0,0.00033972210045507545,0.00033972210045507545,0.0,0.0,0.25,0.25,2.000094439921417
2021-03-25,-0.00021117099515027826,0.0,1.8342668279747572,2.1393616758532477,0.5,0.0,-0.00010558549757513913,-0.00010558549757513913,0.0,0.0,0.25,0.25,1.9998832589547806
2021-03-26,-0.0023430377986567996,0.0,1.8299690714639898,2.1393616758532477,0.5,0.0,-0.0011715188993283998,-0.0011715188993283998,0.0,0.0,0.25,0.25,1.9975403579204645
2021-03-29,0.0011209940480656488,0.0,1.8320204559012452,2.1393616758532477,0.5,0.0,0.0005604970240328244,0.0005604970240328244,0.0,0.0,0.25,0.25,1.998659973346464
2021-03-30,-0.0066553297052864835,0.0,1.8198277557403932,2.1393616758532477,0.5,0.0,-0.0033276648526432417,-0.0033276648526432417,0.0,0.0,0.25,0.25,1.9920091028007743
2021-03-31,0.003936336241557203,0.0,1.8269912096887058,2.1393616758532477,0.5,0.0,0.0019681681207786017,0.0019681681207786017,0.0,0.0,0.25,0.25,1.9959297116132075
2021-04-01,-0.0027789176244185643,0.0,1.8219141516164439,2.1393616758532477,0.5,0.0,-0.0013894588122092821,-0.0013894588122092821,0.0,0.0,0.25,0.25,1.993156449486856
2021-04-02,-0.002929526825189155,0.0,1.8165768052360918,2.1393616758532477,0.5,0.0,-0.0014647634125945774,-0.0014647634125945774,0.0,0.0,0.25,0.25,1.9902369468440708
2021-04-06,0.006817642732646623,0.0,1.8289615768906038,2.1393616758532477,0.5,0.0,0.0034088213663233113,0.0034088213663233113,0.0,0.0,0.25,0.25,1.9970213090725188
2021-04-07,0.0036854937558348233,0.0,1.835702203361896,2.1393616758532477,0.5,0.0,0.0018427468779174117,0.0018427468779174117,0.0,0.0,0.25,0.25,2.0007013138549468
2021-04-08,-0.002276237530784153,0.0,1.8315237091112606,2.1393616758532477,0.5,0.0,-0.0011381187653920766,-0.0011381187653920766,0.0,0.0,0.25,0.25,1.998424278145704
2021-04-09,0.007268150933601114,0.0,1.84483549986755,2.1393616758532477,0.5,0.0,0.003634075466800557,0.003634075466800557,0.0,0.0,0.25,0.25,2.005686702787172
2021-04-12,-0.0019720781532348575,0.0,1.841197340081949,2.1393616758532477,0.5,0.0,-0.0009860390766174287,-0.0009860390766174287,0.0,0.0,0.25,0.25,2.003709017322772
2021-04-13,-0.0017594033982218926,0.0,1.8379579312250118,2.1393616758532477,0.5,0.0,-0.0008797016991109463,-0.0008797016991109463,0.0,0.0,0.25,0.25,2.001946351095709
2021-04-14,0.002962715442463293,0.0,1.8434032775704499,2.1393616758532477,0.5,0.0,0.0014813577212316464,0.0014813577212316464,0.0,0.0,0.25,0.25,2.004911949780396
2021-04-15,0.0013302521729026129,0.0,1.8458554687859738,2.1393616758532477,0.5,0.0,0.0006651260864513064,0.0006651260864513064,0.0,0.0,0.25,0.25,2.0062454690192326
2021-04-16,0.003983970145342797,0.0,1.853209301866235,2.1393616758532477,0.5,0.0,0.0019919850726713983,0.0019919850726713983,0.0,0.0,0.25,0.25,2.0102418800456334
2021-04-19,-0.0035579914257279355,0.0,1.8466155990601156,2.1393616758532477,0.5,0.0,-0.0017789957128639677,-0.0017789957128639677,0.0,0.0,0.25,0.25,2.006665668359213
2021-04-20,-0.002584227754541063,0.0,1.841843523777056,2.1393616758532477,1.0,0.0,-0.0012921138772705315,-0.0011671138772705314,0.000125,0.25,0.5,0.5,2.0040728278020836
2021-04-21,-0.0030031511426273916,0.0,1.8363121892940841,2.1393616758532477,1.0,0.0,-0.0015015755713136958,-0.0015015755713136958,0.0,0.0,0.5,0.5,2.0010635610007226
2021-04-22,0.0028163400849076925,0.0,1.8414838689211976,2.1393616758532477,0.5,0.0,0.0014081700424538462,0.0015331700424538464,0.000125,0.25,0.25,0.25,2.0038813987603694
2021-04-23,-0.014123883835049172,0.0,1.8154749646724377,2.1393616758532477,1.0,0.0,-0.007061941917524586,-0.006936941917524586,0.000125,0.25,0.5,0.5,1.9897301047127156
2021-04-26,0.007984341327429423,0.0,1.8299703364617854,2.1393616758532477,1.0,0.0,0.003992170663714711,0.003992170663714711,0.0,0.0,0.5,0.5,1.9976734468654598
2021-04-27,-0.007290564069667993,0.0,1.8166288204782188,2.1393616758532477,1.0,0.0,-0.0036452820348339965,-0.0036452820348339965,0.0,0.0,0.5,0.5,1.990391363738136
2021-04-28,3.518347503850272e-05,0.0,1.8166927357929783,2.1393616758532477,1.0,0.0,1.759173751925136e-05,1.759173751925136e-05,0.0,0.0,0.5,0.5,1.9904263781805673
2021-04-29,-0.0136497512913204,0.0,1.7918953317766557,2.1393616758532477,1.0,0.0,-0.0068248756456602,-0.0068248756456602,0.0,0.0,0.5,0.5,1.9768419656676433
2021-04-30,-0.0005,-0.0024035328809571543,1.7909993841107674,2.1342196497210746,0.0,0.5,-0.0014517664404785772,-0.001076766440478577,0.000375,0.75,0.25,-0.25,1.9739720528437572
2021-05-06,0.0,-0.007344505857456718,1.7909993841107674,2.118544861002599,0.0,0.5,-0.003672252928728359,-0.003672252928728359,0.0,0.0,0.25,-0.25,1.9667231281914739
2021-05-07,0.0,-0.00032284049832870254,1.7909993841107674,2.1178609089239413,0.0,0.5,-0.00016142024916435127,-0.00016142024916435127,0.0,0.0,0.25,-0.25,1.966405659254084
2021-05-10,0.0,-0.0018075353978377895,1.7909993841107674,2.1140328003633644,0.0,0.5,-0.0009037676989188947,-0.0009037676989188947,0.0,0.0,0.25,-0.25,1.9646284853362788
2021-05-11,0.0,0.0026490327480633846,1.7909993841107674,2.119632942482007,0.0,0.5,0.0013245163740316923,0.0013245163740316923,0.0,0.0,0.25,-0.25,1.9672306679339957
2021-05-12,0.0,-0.003842148462061268,1.7909993841107674,2.1114889980319154,0.0,0.5,-0.001921074231030634,-0.001921074231030634,0.0,0.0,0.25,-0.25,1.9634514717913345
2021-05-13,0.0,-0.0015935389088201912,1.7909993841107674,2.1081242581580057,0.0,0.5,-0.0007967694544100956,-0.0007967694544100956,0.0,0.0,0.25,-0.25,1.9618870536333946
2021-05-14,0.0,0.0048519154442617785,1.7909993841107674,2.118352698804585,0.0,0.5,0.0024259577221308892,0.0024259577221308892,0.0,0.0,0.25,-0.25,1.966646508681105
2021-05-17,0.0,0.007686943110702615,1.7909993841107674,2.134636355488699,0.0,0.5,0.0038434715553513077,0.0038434715553513077,0.0,0.0,0.25,-0.25,1.9742052585966516
2021-05-18,0.0,-0.002026191386778009,1.7909993841107674,2.1303111736913043,0.0,0.5,-0.0010130956933890045,-0.0010130956933890045,0.0,0.0,0.25,-0.25,1.9722051997513015
2021-05-19,0.0,-0.0016408749440603443,1.7909993841107674,2.126815599463342,0.0,0.5,-0.0008204374720301721,-0.0008204374720301721,0.0,0.0,0.25,-0.25,1.9705871287028927
2021-05-20,0.0,0.0018396688177513276,1.7909993841107674,2.130728235802782,0.0,0.5,0.0009198344088756638,0.0009198344088756638,0.0,0.0,0.25,-0.25,1.972399742549561
2021-05-21,0.0,-0.0048505067916478906,1.7909993841107674,2.120393124023865,0.0,0.5,-0.0024252533958239453,-0.0024252533958239453,0.0,0.0,0.25,-0.25,1.9676161733760202
2021-05-24,0.0,-0.0023265431779135315,1.7909993841107674,2.1154599378666723,0.0,0.5,-0.0011632715889567657,-0.0011632715889567657,0.0,0.0,0.25,-0.25,1.96532730138356
2021-05-25,0.0,0.009727262529753977,1.7909993841107674,2.1360375720534783,0.0,0.5,0.004863631264876989,0.004863631264876989,0.0,0.0,0.25,-0.25,1.9748859286922855
2021-05-26,0.0,-0.0019869915329892573,1.7909993841107674,2.131793283483661,0.0,0.5,-0.0009934957664946287,-0.0009934957664946287,0.0,0.0,0.25,-0.25,1.97292388788282
2021-05-27,0.0,-0.002853363414723864,1.7909993841107674,2.1257105025208145,0.0,0.5,-0.001426681707361932,-0.001426681707361932,0.0,0.0,0.25,-0.25,1.9701091534619601
2021-05-28,0.0,-0.0008092339802553972,1.7909993841107674,2.123990305349989,0.0,0.5,-0.0004046169901276986,-0.0004046169901276986,0.0,0.0,0.25,-0.25,1.9693120138260634
2021-05-31,0.0,-0.007838669771918882,1.7909993841107674,2.1073410467475933,0.0,0.5,-0.003919334885959441,-0.003919334885959441,0.0,0.0,0.25,-0.25,1.961593620548936
2021-06-01,0.0,-0.00025,1.7909993841107674,2.1068142114859065,0.0,0.0,-0.000125,0.0,0.000125,0.25,0.0,0.0,1.9613484213463672
2021-06-02,0.0,0.0,1.7909993841107674,2.1068142114859065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9613484213463672
2021-06-03,0.0,-0.0032630903321994253,1.7909993841107674,2.0999394864006664,0.0,0.5208732889570408,-0.0016315451660997126,-0.0015013268438604525,0.00013021832223926018,0.2604366444785204,0.2604366444785204,-0.2604366444785204,1.9581483928104821
2021-06-04,0.0,0.0002247796401152298,1.7909993841107674,2.100411510042683,0.0,0.5521840546928405,0.0001123898200576149,0.00012021751149156482,7.827691433949929e-06,0.01565538286789986,0.27609202734642024,-0.27609202734642024,1.9583684687559963
2021-06-07,0.0,-0.006596867169826524,1.7909993841107674,2.0865553743089564,0.0,0.5518891116484683,-0.003298433584913262,-0.003298359849152169,7.373576109304114e-08,0.00014747152218608228,0.27594455582423416,-0.27594455582423416,1.9519089204270166
2021-06-08,0.0,-0.00027594455582423416,1.7909993841107674,2.08597960071299,0.0,0.0,-0.00013797227791211708,0.0,0.00013797227791211708,0.27594455582423416,0.0,0.0,1.9516396111069882
2021-06-09,0.0006598093990621283,0.0,1.7921811023381182,2.08597960071299,1.0,0.0,0.00032990469953106416,0.0005799046995310642,0.00025,0.5,0.5,0.5,1.9522834661864834
2021-06-10,0.004246556355334441,0.0,1.7997917003881625,2.08597960071299,1.0,0.0,0.0021232781776672205,0.0021232781776672205,0.0,0.0,0.5,0.5,1.9564287070668578
2021-06-11,0.002334463652110985,0.0,1.8039932486940897,2.08597960071299,1.0,0.0,0.0011672318260554926,0.0011672318260554926,0.0,0.0,0.5,0.5,1.9587123129191546
2021-06-15,0.005667819665193585,0.0,1.8142179571049146,2.08597960071299,1.0,0.0,0.0028339098325967926,0.0028339098325967926,0.0,0.0,0.5,0.5,1.9642631270019644
2021-06-16,-0.004229130623710331,0.0,1.806545392384437,2.08597960071299,1.0,0.0,-0.0021145653118551655,-0.0021145653118551655,0.0,0.0,0.5,0.5,1.96010956433025
2021-06-17,0.012879887442496907,0.0,1.8298134936981099,2.08597960071299,1.0,0.0,0.006439943721248453,0.006439943721248453,0.0,0.0,0.5,0.5,1.9727325596120178
2021-06-18,0.011090092921671957,0.0,1.8501062953725511,2.08597960071299,1.0,0.0,0.005545046460835978,0.005545046460835978,0.0,0.0,0.5,0.5,1.9836714533098703
2021-06-21,0.017646103396667945,0.0,1.8827534623555215,2.08597960071299,1.0,0.0,0.008823051698333972,0.008823051698333972,0.0,0.0,0.5,0.5,2.0011734890949326
2021-06-22,-0.001645583107646842,0.0,1.8796552350620057,2.08597960071299,1.0,0.0,-0.000822791553823421,-0.000822791553823421,0.0,0.0,0.5,0.5,1.99952694045037
2021-06-23,0.0016253548895341918,0.0,1.8827103418889524,2.08597960071299,1.0,0.0,0.0008126774447670959,0.0008126774447670959,0.0,0.0,0.5,0.5,2.001151910895078
2021-06-24,-0.011799228027732145,0.0,1.860495813254835,2.08597960071299,1.0,0.0,-0.005899614013866072,-0.005899614013866072,0.0,0.0,0.5,0.5,1.9893458870376868
2021-06-25,-0.012391360459837686,0.0,1.8374417389987756,2.08597960071299,1.0,0.0,-0.006195680229918843,-0.006195680229918843,0.0,0.0,0.5,0.5,1.9770205360548971
2021-06-28,0.006739741454321324,0.0,1.849825621257006,2.08597960071299,1.0,0.0,0.003369870727160662,0.003369870727160662,0.0,0.0,0.5,0.5,1.9836828396863442
2021-06-29,0.0033182941124367815,0.0,1.8559638867250576,2.08597960071299,1.0,0.0,0.0016591470562183908,0.0016591470562183908,0.0,0.0,0.5,0.5,1.9869740612302806
2021-06-30,0.004850740715858226,0.0,1.8649666863175574,2.08597960071299,1.0,0.0,0.002425370357929113,0.002425370357929113,0.0,0.0,0.5,0.5,1.9917932092203625
2021-07-01,-0.017174884281869973,0.0,1.8329360992905108,2.08597960071299,1.0,0.0,-0.008587442140934987,-0.008587442140934987,0.0,0.0,0.5,0.5,1.9746888002794754
2021-07-02,0.020285919829071908,0.0,1.87011889405253,2.08597960071299,1.0,0.0,0.010142959914535954,0.010142959914535954,0.0,0.0,0.5,0.5,1.9947179896243932
2021-07-05,0.01321872157530235,0.0,1.8948394750257227,2.08597960071299,1.0,0.0,0.006609360787651175,0.006609360787651175,0.0,0.0,0.5,0.5,2.007901800487439
2021-07-06,-0.0034177854114540995,0.0,1.8883633203109325,2.08597960071299,1.0,0.0,-0.0017088927057270498,-0.0017088927057270498,0.0,0.0,0.5,0.5,2.00447051174677
2021-07-07,0.0045073867871925355,0.0,1.896874904190321,2.08597960071299,1.0,0.0,0.0022536933935962677,0.0022536933935962677,0.0,0.0,0.5,0.5,2.0089879736967524
2021-07-08,0.011654189990245367,0.0,1.9189814447114835,2.08597960071299,1.0,0.0,0.005827094995122684,0.005827094995122684,0.0,0.0,0.5,0.5,2.0206945374635423
2021-07-09,0.009860962466630152,0.0,1.937904448711943,2.08597960071299,1.0,0.0,0.004930481233315076,0.004930481233315076,0.0,0.0,0.5,0.5,2.0306575339587685
