date,zz1000_hs300_return,hs300_zz1000_return,return,nav,cost,turnover,gross_exposure
2020-09-03,0.0,0.0059163069362466,0.0029581534681233,1.8580314456433562,0.0,0.0,0.5
2020-09-04,0.0,-0.0086617786735802,-0.0043308893367901,1.8499845170679985,0.0,0.0,0.5
2020-09-07,0.0,-0.0038161914377844,-0.0019080957188922,1.8464545695309642,0.0,0.0,0.5
2020-09-08,0.0,-0.0011369334980206,-0.0005684667490103,1.8454049215046275,0.0,0.0,0.5
2020-09-09,0.0,0.0086288039881268,0.0043144019940634,1.8533667401778213,0.0,0.0,0.5
2020-09-10,0.0,0.0361469802487304,0.0180734901243652,1.8868635456532519,0.0,0.0,0.5
2020-09-11,0.0,-0.0005,-0.00025,1.8863918297668385,0.0,0.0,0.0
2020-09-14,0.0,-0.0,0.0,1.8863918297668385,0.0,0.0,0.0
2020-09-15,0.0,0.0,0.0,1.8863918297668385,0.0,0.0,0.0
2020-09-16,0.0,0.0,0.0,1.8863918297668385,0.0,0.0,0.0
2020-09-17,0.0,-0.0,0.0,1.8863918297668385,0.0,0.0,0.0
2020-09-18,0.0,0.0,0.0,1.8863918297668385,0.0,0.0,0.0
2020-09-21,0.0,-0.0,0.0,1.8863918297668385,0.0,0.0,0.0
2020-09-22,0.0,0.0,0.0,1.8863918297668385,0.0,0.0,0.0
2020-09-23,0.0,-0.0,0.0,1.8863918297668385,0.0,0.0,0.0
2020-09-24,0.0,0.0,0.0,1.8863918297668385,0.0,0.0,0.0
2020-09-25,0.0,0.0,0.0,1.8863918297668385,0.0,0.0,0.0
2020-09-28,0.0,0.0,0.0,1.8863918297668385,0.0,0.0,0.0
2020-09-29,0.0,-0.0,0.0,1.8863918297668385,0.0,0.0,0.0
2020-09-30,0.0,-0.0,0.0,1.8863918297668385,0.0,0.0,0.0
2020-10-09,0.0,-0.0,0.0,1.8863918297668385,0.0,0.0,0.0
2020-10-12,0.0,-0.0,0.0,1.8863918297668385,0.0,0.0,0.0
2020-10-13,0.0,0.0,0.0,1.8863918297668385,0.0,0.0,0.0
2020-10-14,0.0,0.0,0.0,1.8863918297668385,0.0,0.0,0.0
2020-10-15,0.0,0.0,0.0,1.8863918297668385,0.0,0.0,0.0
2020-10-16,0.0,0.0,0.0,1.8863918297668385,0.0,0.0,0.0
2020-10-19,0.0,-0.0,0.0,1.8863918297668385,0.0,0.0,0.0
2020-10-20,0.0,-0.0,0.0,1.8863918297668385,0.0,0.0,0.0
2020-10-21,0.0,0.0,0.0,1.8863918297668385,0.0,0.0,0.0
2020-10-22,0.0,0.0,0.0,1.8863918297668385,0.0,0.0,0.0
2020-10-23,0.0,0.0,0.0,1.8863918297668385,0.0,0.0,0.0
2020-10-26,0.0,-0.009461000994536,-0.004730500497268,1.8774682522780841,0.0,0.0,0.6435113380665518
2020-10-27,0.0,-0.0042624477134196,-0.0021312238567098,1.8734669471486138,0.0,0.0,0.6272671499839908
2020-10-28,0.0,0.0100418118945682,0.0050209059472841,1.8828734484855925,0.0,0.0,0.658458482954898
2020-10-29,0.0,0.0118562917435764,0.0059281458717882,1.8940353969463317,0.0,0.0,0.6492288918046065
2020-10-30,0.0,0.010907061271977,0.0054535306359885,1.904364577009225,0.0,0.0,0.6448975634727928
2020-11-02,0.0,0.0064782776621388,0.0032391388310694,1.9105330782591285,0.0,0.0,0.6447090536641026
2020-11-03,0.0,-0.0108847184140866,-0.0054423592070433,1.9001352709703043,0.0,0.0,0.6513372328942885
2020-11-04,0.0,0.0132986563233057,0.00664932816165285,1.9127698939385172,0.0,0.0,0.6786884205138506
2020-11-05,0.0,-0.0049261340078398,-0.0024630670039199,1.908058613526666,0.0,0.0,0.6962924804534454
2020-11-06,0.0,0.0137504570781875,0.00687522853909375,1.9211769525606484,0.0,0.0,0.6856040431754447
2020-11-09,0.0,-0.0069997024619324,-0.0034998512309662,1.9144531190383252,0.0,0.0,0.7349651024482313
2020-11-10,0.0,0.0072902096614967,0.00364510483074835,1.9214315013507732,0.0,0.0,0.7141753017801677
2020-11-11,0.0,0.0104509955537336,0.0052254977768668,1.9314719373894838,0.0,0.0,0.7145665231940674
2020-11-12,0.0,-0.0016704198039258,-0.0008352099019629,1.9298587529020126,0.0,0.0,0.7075933538580566
2020-11-13,0.0,-0.0169329020335541,-0.00846645101677705,1.9135196983012692,0.0,0.0,0.7060522004514795
2020-11-16,0.0,0.0006163735165565,0.00030818675827825,1.91410941973399,0.0,0.0,0.6283805744691785
2020-11-17,0.0,0.0100265288448395,0.00501326442241975,1.9237053563885609,0.0,0.0,0.630067278251862
2020-11-18,0.0,-0.0008760310225664,-0.0004380155112832,1.922862743603324,0.0,0.0,0.6264696406256208
2020-11-19,0.0,-0.0006264696406256,-0.0003132348203128,1.9222604360373454,0.0,0.0,0.0
2020-11-20,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-11-23,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-11-24,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-11-25,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-11-26,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-11-27,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-11-30,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-12-01,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-12-02,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-12-03,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-12-04,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-12-07,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-12-08,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-12-09,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-12-10,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-12-11,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-12-14,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-12-15,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-12-16,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-12-17,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-12-18,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-12-21,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-12-22,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-12-23,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-12-24,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-12-25,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-12-28,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-12-29,0.0,0.0,0.0,1.9222604360373454,0.0,0.0,0.0
2020-12-30,0.0,0.0058258448621477,0.00291292243107385,1.9278598315798443,0.0,0.0,0.5
2020-12-31,0.0,0.0007445399087027,0.00037226995435135,1.9285775158713423,0.0,0.0,0.5
2021-01-04,0.0,-0.011813985102455,-0.0059069925512275,1.9171854228506253,0.0,0.0,0.5
2021-01-05,0.0,0.0178330335724956,0.0089165167862478,1.9342800388558223,0.0,0.0,0.5
2021-01-06,0.0,0.0215373135473273,0.01076865677366365,1.9551096366984093,0.0,0.0,0.5
2021-01-07,0.0,0.0343908916415112,0.0171954458207556,1.9887286185298938,0.0,0.0,0.5
2021-01-08,0.0,-0.0005,-0.00025,1.9882314363752613,0.0,0.0,0.0
2021-01-11,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-01-12,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-01-13,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-01-14,0.0,-0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-01-15,0.0,-0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-01-18,0.0,-0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-01-19,0.0,-0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-01-20,0.0,-0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-01-21,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-01-22,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-01-25,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-01-26,0.0,-0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-01-27,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-01-28,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-01-29,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-02-01,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-02-02,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-02-03,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-02-04,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-02-05,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-02-08,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-02-09,0.0,-0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-02-10,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-02-18,0.0,-0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-02-19,0.0,-0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-02-22,0.0,-0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-02-23,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-02-24,0.0,-0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-02-25,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-02-26,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-03-01,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-03-02,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-03-03,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-03-04,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-03-05,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-03-08,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-03-09,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-03-10,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-03-11,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-03-12,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-03-15,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-03-16,0.0,0.0,0.0,1.9882314363752613,0.0,0.0,0.0
2021-03-17,0.0011667936978498,0.0,0.0005833968489249,1.989391364330176,0.0,0.0,0.25
2021-03-18,-0.0022947933289007,0.0,-0.00114739666445035,1.9871087433144572,0.0,0.0,0.25
2021-03-19,0.0095301582473741,0.0,0.00476507912368705,1.996577473703721,0.0,0.0,0.25
2021-03-22,0.003666002133787,0.0,0.0018330010668935,2.0002372023431554,0.0,0.0,0.25
2021-03-23,-0.000821910471731,0.0,-0.0004109552358655,1.9994151943918794,0.0,0.0,0.25
2021-03-24,0.0006794442009101,0.0,0.00033972210045505,2.0000944399214,0.0,0.0,0.25
2021-03-25,-0.0002111709951502,0.0,-0.0001055854975751,1.9998832589547637,0.0,0.0,0.25
2021-03-26,-0.0023430377986567,0.0,-0.00117151889932835,1.9975403579204478,0.0,0.0,0.25
2021-03-29,0.0011209940480656,0.0,0.0005604970240328,1.9986599733464474,0.0,0.0,0.25
2021-03-30,-0.0066553297052864,0.0,-0.0033276648526432,1.9920091028007576,0.0,0.0,0.25
2021-03-31,0.0039363362415572,0.0,0.0019681681207786,1.9959297116131909,0.0,0.0,0.25
2021-04-01,-0.0027789176244185,0.0,-0.00138945881220925,1.9931564494868397,0.0,0.0,0.25
2021-04-02,-0.0029295268251891,0.0,-0.00146476341259455,1.9902369468440544,0.0,0.0,0.25
2021-04-06,0.0068176427326466,0.0,0.0034088213663233,1.9970213090725024,0.0,0.0,0.25
2021-04-07,0.0036854937558348,0.0,0.0018427468779174,2.0007013138549303,0.0,0.0,0.25
2021-04-08,-0.0022762375307841,0.0,-0.00113811876539205,1.9984242781456876,0.0,0.0,0.25
2021-04-09,0.0072681509336011,0.0,0.00363407546680055,2.0056867027871554,0.0,0.0,0.25
2021-04-12,-0.0019720781532348,0.0,-0.0009860390766174,2.0037090173227554,0.0,0.0,0.25
2021-04-13,-0.0017594033982218,0.0,-0.0008797016991109,2.0019463510956927,0.0,0.0,0.25
2021-04-14,0.0029627154424632,0.0,0.0014813577212316,2.0049119497803796,0.0,0.0,0.25
2021-04-15,0.0013302521729026,0.0,0.0006651260864513,2.006245469019216,0.0,0.0,0.25
2021-04-16,0.0039839701453427,0.0,0.00199198507267135,2.010241880045617,0.0,0.0,0.25
2021-04-19,-0.0035579914257279,0.0,-0.00177899571286395,2.0066656683591964,0.0,0.0,0.25
2021-04-20,-0.002584227754541,0.0,-0.0012921138772705,2.004072827802067,0.0,0.0,0.5
2021-04-21,-0.0030031511426273,0.0,-0.00150157557131365,2.001063561000706,0.0,0.0,0.5
2021-04-22,0.0028163400849076,0.0,0.0014081700424538,2.003881398760353,0.0,0.0,0.25
2021-04-23,-0.0141238838350491,0.0,-0.00706194191752455,1.9897301047126996,0.0,0.0,0.5
2021-04-26,0.0079843413274294,0.0,0.0039921706637147,1.9976734468654436,0.0,0.0,0.5
2021-04-27,-0.0072905640696679,0.0,-0.00364528203483395,1.99039136373812,0.0,0.0,0.5
2021-04-28,3.518347503850272e-05,0.0,1.759173751925136e-05,1.9904263781805513,0.0,0.0,0.5
2021-04-29,-0.0136497512913204,0.0,-0.0068248756456602,1.9768419656676273,0.0,0.0,0.5
2021-04-30,-0.0005,-0.0024035328809571,-0.00145176644047855,1.9739720528437414,0.0,0.0,0.25
2021-05-06,0.0,-0.0073445058574567,-0.00367225292872835,1.9667231281914581,0.0,0.0,0.25
2021-05-07,0.0,-0.0003228404983287,-0.00016142024916435,1.9664056592540682,0.0,0.0,0.25
2021-05-10,0.0,-0.0018075353978377,-0.00090376769891885,1.964628485336263,0.0,0.0,0.25
2021-05-11,0.0,0.0026490327480633,0.00132451637403165,1.96723066793398,0.0,0.0,0.25
2021-05-12,0.0,-0.0038421484620612,-0.0019210742310306,1.9634514717913187,0.0,0.0,0.25
2021-05-13,0.0,-0.0015935389088201,-0.00079676945441005,1.9618870536333788,0.0,0.0,0.25
2021-05-14,0.0,0.0048519154442617,0.00242595772213085,1.9666465086810891,0.0,0.0,0.25
2021-05-17,0.0,0.0076869431107026,0.0038434715553513,1.9742052585966359,0.0,0.0,0.25
2021-05-18,0.0,-0.002026191386778,-0.001013095693389,1.9722051997512857,0.0,0.0,0.25
2021-05-19,0.0,-0.0016408749440603,-0.00082043747203015,1.970587128702877,0.0,0.0,0.25
2021-05-20,0.0,0.0018396688177513,0.00091983440887565,1.9723997425495452,0.0,0.0,0.25
2021-05-21,0.0,-0.0048505067916478,-0.0024252533958239,1.9676161733760047,0.0,0.0,0.25
2021-05-24,0.0,-0.0023265431779135,-0.00116327158895675,1.9653273013835446,0.0,0.0,0.25
2021-05-25,0.0,0.0097272625297539,0.00486363126487695,1.9748859286922698,0.0,0.0,0.25
2021-05-26,0.0,-0.0019869915329892,-0.0009934957664946,1.9729238878828044,0.0,0.0,0.25
2021-05-27,0.0,-0.0028533634147238,-0.0014266817073619,1.9701091534619446,0.0,0.0,0.25
2021-05-28,0.0,-0.0008092339802553,-0.00040461699012765,1.969312013826048,0.0,0.0,0.25
2021-05-31,0.0,-0.0078386697719188,-0.0039193348859594,1.9615936205489206,0.0,0.0,0.25
2021-06-01,0.0,-0.00025,-0.000125,1.961348421346352,0.0,0.0,0.0
2021-06-02,0.0,0.0,0.0,1.961348421346352,0.0,0.0,0.0
2021-06-03,0.0,-0.0032630903321994,-0.0016315451660997,1.958148392810467,0.0,0.0,0.2604366444785204
2021-06-04,0.0,0.0002247796401152,0.0001123898200576,1.9583684687559813,0.0,0.0,0.27609202734642024
2021-06-07,0.0,-0.0065968671698265,-0.00329843358491325,1.9519089204270015,0.0,0.0,0.27594455582423416
2021-06-08,0.0,-0.0002759445558242,-0.0001379722779121,1.9516396111069731,0.0,0.0,0.0
2021-06-09,0.0006598093990621,0.0,0.00032990469953105,1.9522834661864683,0.0,0.0,0.5
2021-06-10,0.0042465563553344,0.0,0.0021232781776672,1.9564287070668425,0.0,0.0,0.5
2021-06-11,0.0023344636521109,0.0,0.00116723182605545,1.9587123129191393,0.0,0.0,0.5
2021-06-15,0.0056678196651935,0.0,0.00283390983259675,1.964263127001949,0.0,0.0,0.5
2021-06-16,-0.0042291306237103,0.0,-0.00211456531185515,1.9601095643302346,0.0,0.0,0.5
2021-06-17,0.0128798874424969,0.0,0.00643994372124845,1.972732559612002,0.0,0.0,0.5
2021-06-18,0.0110900929216719,0.0,0.00554504646083595,1.9836714533098545,0.0,0.0,0.5
2021-06-21,0.0176461033966679,0.0,0.00882305169833395,2.001173489094916,0.0,0.0,0.5
2021-06-22,-0.0016455831076468,0.0,-0.0008227915538234,1.9995269404503537,0.0,0.0,0.5
2021-06-23,0.0016253548895341,0.0,0.00081267744476705,2.0011519108950617,0.0,0.0,0.5
2021-06-24,-0.0117992280277321,0.0,-0.00589961401386605,1.9893458870376703,0.0,0.0,0.5
2021-06-25,-0.0123913604598376,0.0,-0.0061956802299188,1.9770205360548807,0.0,0.0,0.5
2021-06-28,0.0067397414543213,0.0,0.00336987072716065,1.9836828396863273,0.0,0.0,0.5
2021-06-29,0.0033182941124367,0.0,0.00165914705621835,1.9869740612302638,0.0,0.0,0.5
2021-06-30,0.0048507407158582,0.0,0.0024253703579291,1.9917932092203456,0.0,0.0,0.5
2021-07-01,-0.0171748842818699,0.0,-0.00858744214093495,1.9746888002794587,0.0,0.0,0.5
2021-07-02,0.0202859198290719,0.0,0.01014295991453595,1.9947179896243763,0.0,0.0,0.5
2021-07-05,0.0132187215753023,0.0,0.00660936078765115,2.007901800487422,0.0,0.0,0.5
2021-07-06,-0.003417785411454,0.0,-0.001708892705727,2.004470511746753,0.0,0.0,0.5
2021-07-07,0.0045073867871925,0.0,0.00225369339359625,2.008987973696735,0.0,0.0,0.5
2021-07-08,0.0116541899902453,0.0,0.00582709499512265,2.020694537463525,0.0,0.0,0.5
2021-07-09,0.0098609624666301,0.0,0.00493048123331505,2.030657533958751,0.0,0.0,0.5
2021-07-12,0.0072155941631144,0.0,0.0036077970815572,2.0379837342834093,0.0,0.0,0.5
2021-07-13,0.0046816881378397,0.0,0.00234084406891985,2.0427543364203617,0.0,0.0,0.5
2021-07-14,-0.000519683264514,0.0,-0.000259841632257,2.0422235437992864,0.0,0.0,0.5
2021-07-15,-0.013572233395844,0.0,-0.006786116697922,2.0283647765078205,0.0,0.0,0.5
2021-07-16,0.009275634607885,0.0,0.0046378173039425,2.037771961767016,0.0,0.0,0.5
2021-07-19,-0.0068446469043675,0.0,-0.00342232345218375,2.030798046992058,0.0,0.0,0.5
2021-07-20,0.0075497680987106,0.0,0.0037748840493553,2.03846407414711,0.0,0.0,0.5
2021-07-21,0.0131140923149,0.0,0.00655704615745,2.0518303771715964,0.0,0.0,0.5
2021-07-22,0.0049373093493669,0.0,0.00246865467468345,2.0568956378238585,0.0,0.0,0.5
2021-07-23,0.0032196203807595,0.0,0.00160981019037975,2.060206849382175,0.0,0.0,0.5
2021-07-26,0.0201716103217521,0.0,0.01008580516087605,2.080985694256146,0.0,0.0,0.5
2021-07-27,0.0092626372187873,0.0,0.00463131860939365,2.0906234020278363,0.0,0.0,0.5
2021-07-28,-0.0227999612676517,0.0,-0.01139998063382585,2.0667903357320956,0.0,0.0,0.5
2021-07-29,0.0185074359348489,0.0,0.00925371796742445,2.085915830596759,0.0,0.0,0.5
2021-07-30,0.0158069554356714,0.0,0.0079034777178357,2.102401819885161,0.0,0.0,0.5
2021-08-02,-0.0060478047296066,0.0,-0.0030239023648033,2.0960443620502436,0.0,0.0,0.5
2021-08-03,-0.012761944597584,0.0,-0.006380972298792,2.082669561038962,0.0,0.0,0.5
2021-08-04,0.0140346222341105,0.0,0.00701731111705525,2.0972843013027935,0.0,0.0,0.5
2021-08-05,0.0020260274451646,0.0,0.0010130137225823,2.09940887908017,0.0,0.0,0.5
2021-08-06,0.0101292832710908,0.0,0.0050646416355454,2.110041632699193,0.0,0.0,0.5
2021-08-09,-0.0095504185880362,0.0,-0.0047752092940181,2.0999657422839624,0.0,0.0,0.5
2021-08-10,-0.005825736539551,0.0,-0.0029128682697755,2.0938488187056477,0.0,0.0,0.5
2021-08-11,0.0130519222680103,0.0,0.00652596113400515,2.1075131947170034,0.0,0.0,0.5
2021-08-12,0.0152856626409199,0.0,0.00764283132045995,2.123620562569869,0.0,0.0,0.5
2021-08-13,0.0034835822866607,0.0,0.00174179114333035,2.1273194660575476,0.0,0.0,0.5
2021-08-16,-0.0086695250477872,0.0,-0.0043347625238936,2.118098041359732,0.0,0.0,0.5
2021-08-17,-0.0066567669139301,0.0,-0.00332838345696505,2.11104819887864,0.0,0.0,0.5
2021-08-18,-0.0055086990338908,0.0,-0.0027543495169454,2.1052336342918103,0.0,0.0,0.5
2021-08-19,-0.0005,-0.0,-0.00025,2.1047073258832376,0.0,0.0,0.0
2021-08-20,0.0,0.0,0.0,2.1047073258832376,0.0,0.0,0.0
2021-08-23,0.0,0.0,0.0,2.1047073258832376,0.0,0.0,0.0
2021-08-24,0.0,0.0,0.0,2.1047073258832376,0.0,0.0,0.0
2021-08-25,0.0,0.0,0.0,2.1047073258832376,0.0,0.0,0.0
2021-08-26,0.0,0.0,0.0,2.1047073258832376,0.0,0.0,0.0
2021-08-27,0.0,0.0,0.0,2.1047073258832376,0.0,0.0,0.0
2021-08-30,0.0085858017329369,0.0,0.00429290086646845,2.1137426257861844,0.0,0.0,0.5
2021-08-31,0.0016817164328828,0.0,0.0008408582164414,2.115519983640519,0.0,0.0,0.5
2021-09-01,-0.0286333164652848,0.0,-0.0143166582326424,2.0852328070504127,0.0,0.0,0.5
2021-09-02,0.0110506381855157,0.0,0.00552531909275785,2.096754383692053,0.0,0.0,0.5
2021-09-03,-0.0005,0.0,-0.00025,2.09623019509613,0.0,0.0,0.0
2021-09-06,0.0,0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-09-07,0.0,-0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-09-08,0.0,0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-09-09,0.0,-0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-09-10,0.0,0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-09-13,0.0,-0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-09-14,0.0,-0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-09-15,0.0,0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-09-16,0.0,0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-09-17,0.0,0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-09-22,0.0,-0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-09-23,0.0,0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-09-24,0.0,0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-09-27,0.0,0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-09-28,0.0,0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-09-29,0.0,0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-09-30,0.0,-0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-10-08,0.0,0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-10-11,0.0,0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-10-12,0.0,0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-10-13,0.0,0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-10-14,0.0,-0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-10-15,0.0,0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-10-18,0.0,-0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-10-19,0.0,-0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-10-20,0.0,-0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-10-21,0.0,0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-10-22,0.0,0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-10-25,0.0,-0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-10-26,0.0,-0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-10-27,0.0,-0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-10-28,0.0,0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-10-29,0.0,-0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-11-01,0.0,-0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-11-02,0.0,0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-11-03,0.0,0.0,0.0,2.09623019509613,0.0,0.0,0.0
2021-11-04,0.0014616281588527,0.0,0.00073081407942635,2.0977621496364254,0.0,0.0,0.25
2021-11-05,-0.003596072209303,0.0,-0.0017980361046515,2.093990297552408,0.0,0.0,0.25
2021-11-08,0.0030502835949571,0.0,0.00152514179747855,2.0971839296787196,0.0,0.0,0.5
2021-11-09,0.0072458893401909,0.0,0.00362294467009545,2.104781911018959,0.0,0.0,0.25
2021-11-10,0.0028680882705864,0.0,0.0014340441352932,2.1078002611745266,0.0,0.0,0.25
2021-11-11,-0.0040856072229267,0.0,-0.00204280361146335,2.103494439188756,0.0,0.0,0.25
2021-11-12,0.0079184347680927,0.0,0.00395921738404635,2.111822630939637,0.0,0.0,0.25
2021-11-15,-0.0017951168203058,0.0,-0.0008975584101529,2.109927146776486,0.0,0.0,0.5
2021-11-16,-0.0115638236230775,0.0,-0.00578191181153875,2.0977277340850526,0.0,0.0,0.5
2021-11-17,0.0174016235720677,0.0,0.00870081178603385,2.11597966827767,0.0,0.0,0.5
2021-11-18,0.0086042123567069,0.0,0.00430210617835345,2.1250828374818376,0.0,0.0,0.5
2021-11-19,0.0006846075840125,0.0,0.00034230379200625,2.125810261395435,0.0,0.0,0.5
2021-11-22,0.0137709599473965,0.0,0.00688547997369825,2.1404474853781554,0.0,0.0,0.5
2021-11-23,-0.0009240361236914,0.0,-0.0004620180618457,2.1394585599794786,0.0,0.0,0.5
2021-11-24,-0.0010240788844846,0.0,-0.0005120394422423,2.138363072811726,0.0,0.0,0.5
2021-11-25,0.0024826481134756,0.0,0.0012413240567378,2.1410174743360466,0.0,0.0,0.5
2021-11-26,0.009382417526615,0.0,0.0046912087633075,2.1510614342740464,0.0,0.0,0.5
2021-11-29,0.009242986133257,0.0,0.0046214930666285,2.1610025497784355,0.0,0.0,0.5
2021-11-30,0.0108488514309181,0.0,0.00542442571545905,2.172724747580626,0.0,0.0,0.5
2021-12-01,-0.0022516184264543,0.0,-0.00112580921322715,2.170278674041993,0.0,0.0,0.5
2021-12-02,-0.0133801564175217,0.0,-0.00669007820876085,2.155759339977846,0.0,0.0,0.5
2021-12-03,-0.0022224188240888,0.0,-0.0011112094120444,2.15336383990916,0.0,0.0,0.5
