日期,开盘,最高,最低,收盘,成交量
2026-02-27,0.0823,0.0823,0.0736,0.0748,1039459
2026-03-02,0.0882,0.0986,0.0751,0.0786,1053888
2026-03-03,0.0757,0.1122,0.0754,0.1076,2193851
2026-03-04,0.1116,0.143,0.106,0.1278,5248396
2026-03-05,0.1028,0.1177,0.0986,0.111,2590370
2026-03-06,0.1181,0.1186,0.0964,0.1023,2193348
2026-03-09,0.1091,0.1685,0.1091,0.127,6789898
2026-03-10,0.1103,0.1103,0.0908,0.0948,3207304
2026-03-11,0.0939,0.0939,0.0846,0.0898,933721
2026-03-12,0.0881,0.1142,0.0881,0.1004,1607534
2026-03-13,0.1057,0.1121,0.0893,0.1066,6129376
2026-03-16,0.1076,0.1213,0.0997,0.1021,4389932
2026-03-17,0.0998,0.11,0.0845,0.1096,3463094
2026-03-18,0.1043,0.1216,0.1005,0.1024,2359496
2026-03-19,0.1096,0.1433,0.1096,0.1398,4154316
2026-03-20,0.1267,0.1441,0.1123,0.144,5192625
2026-03-23,0.1559,0.2564,0.1556,0.2483,11811214
2026-03-24,0.2093,0.2377,0.1847,0.1869,2564114
2026-03-25,0.182,0.182,0.125,0.144,3281501
2026-03-26,0.144,0.1798,0.1373,0.1733,2598215
2026-03-27,0.1911,0.1944,0.1467,0.1611,3384933
