日期,开盘,最高,最低,收盘,成交量
2026-01-09,0.6,0.648,0.5947,0.6321,373854
2026-01-12,0.639,0.6804,0.625,0.6588,280433
2026-01-13,0.675,0.7008,0.6372,0.6475,69807
2026-01-14,0.655,0.7067,0.607,0.626,170386
2026-01-15,0.62,0.645,0.61,0.626,265320
2026-01-16,0.632,0.6652,0.6025,0.608,244839
2026-01-19,0.6,0.6259,0.5929,0.5951,5114343
2026-01-20,0.5972,0.5972,0.5601,0.579,100137
2026-01-21,0.5873,0.6507,0.5873,0.5972,299619
2026-01-22,0.6122,0.6201,0.5851,0.5963,141064
2026-01-23,0.6047,0.6066,0.5893,0.5986,57020
2026-01-26,0.625,0.65,0.6032,0.6178,124295
2026-01-27,0.6128,0.6302,0.5834,0.6084,54573
2026-01-28,0.6221,0.6282,0.6081,0.6192,50477
2026-01-29,0.621,0.6734,0.6124,0.6604,275153
2026-01-30,0.6458,0.6458,0.5651,0.6176,514447
2026-02-02,0.588,0.6229,0.498,0.5093,2677406
2026-02-03,0.5444,0.5661,0.504,0.5603,1091556
2026-02-04,0.5515,0.584,0.5383,0.584,491351
2026-02-05,0.5466,0.5676,0.5366,0.566,163086
2026-02-06,0.5103,0.5697,0.5103,0.5435,381331
2026-02-09,0.5816,0.6049,0.5723,0.6049,251118
2026-02-10,0.611,0.611,0.5968,0.5968,319335
2026-02-11,0.5874,0.5938,0.5847,0.5881,143209
2026-02-12,0.5989,0.5989,0.5804,0.5909,91717
2026-02-13,0.5608,0.5755,0.5201,0.5242,1101133
2026-02-24,0.5415,0.562,0.5381,0.5394,328547
2026-02-25,0.5576,0.6079,0.5576,0.576,198672
2026-02-26,0.571,0.571,0.546,0.558,97841
2026-02-27,0.5429,0.5623,0.535,0.5538,481989
2026-03-02,0.5322,0.5666,0.51,0.5549,4011016
2026-03-03,0.56,0.5666,0.4901,0.4976,2814766
2026-03-04,0.4768,0.4875,0.446,0.4516,1203535
2026-03-05,0.4849,0.4955,0.4619,0.4698,1009300
2026-03-06,0.466,0.49,0.466,0.4897,24214
2026-03-09,0.3988,0.4563,0.39,0.4399,1244418
2026-03-10,0.4561,0.5025,0.4561,0.5025,313301
2026-03-11,0.5098,0.525,0.5007,0.5225,135400
2026-03-12,0.516,0.5161,0.4869,0.4971,736775
2026-03-13,0.5167,0.5167,0.4874,0.489,110040
2026-03-16,0.4813,0.4913,0.4794,0.4863,187677
2026-03-17,0.5041,0.5383,0.4726,0.4732,654083
2026-03-18,0.469,0.4815,0.45,0.4787,359042
2026-03-19,0.4558,0.4558,0.4147,0.4147,62458
2026-03-20,0.4352,0.4615,0.415,0.415,2098561
2026-03-23,0.379,0.379,0.2948,0.2962,8319472
2026-03-24,0.3034,0.3215,0.2896,0.3167,850159
2026-03-25,0.3309,0.3736,0.3309,0.3681,592682
2026-03-26,0.3681,0.3681,0.3218,0.3299,46062
2026-03-27,0.3117,0.3639,0.3117,0.3493,139036
