日期,开盘,最高,最低,收盘,成交量
2026-02-26,0.1684,0.1684,0.1472,0.155,1068813
2026-02-27,0.15,0.1555,0.1425,0.154,1426788
2026-03-02,0.149,0.1583,0.1309,0.1505,1822062
2026-03-03,0.155,0.1557,0.1261,0.1285,4426883
2026-03-04,0.1233,0.1233,0.1073,0.1088,8807581
2026-03-05,0.1172,0.1193,0.1028,0.1082,5685769
2026-03-06,0.1015,0.1186,0.1015,0.1116,1865164
2026-03-09,0.0981,0.1004,0.08,0.0951,10956126
2026-03-10,0.1096,0.112,0.1032,0.1118,3007837
2026-03-11,0.1153,0.125,0.1112,0.1196,5384220
2026-03-12,0.12,0.121,0.1091,0.1163,7051346
2026-03-13,0.1075,0.1268,0.1075,0.1155,4904255
2026-03-16,0.1067,0.1154,0.101,0.1146,10639873
2026-03-17,0.1146,0.1302,0.1024,0.1026,3324418
2026-03-18,0.1026,0.106,0.0955,0.1031,7619057
2026-03-19,0.094,0.0958,0.0818,0.0855,13960262
2026-03-20,0.0882,0.0957,0.0832,0.0832,14430749
2026-03-23,0.0738,0.0772,0.0578,0.0625,9764606
2026-03-24,0.0668,0.0668,0.0492,0.0557,5985452
2026-03-25,0.059,0.0608,0.0568,0.0598,26750127
2026-03-26,0.0609,0.0609,0.0491,0.0515,6961199
2026-03-27,0.0453,0.0583,0.0453,0.0539,4473221
