candidate,CN_TARGET_VOL,CN_MAX_LEV,CN_VOL_WINDOW,segment,start,end,rows,ann_return,ann_vol,sharpe_repo,max_dd,final_nav,avg_weight,held_day_avg_weight,holding_day_ratio,avg_scale_raw_held,cap_hit_ratio_held,avg_turnover,turnover_sum,cost_total
tv20_lev1p1,0.2,1.1,80,full,2014-10-17,2026-05-28,2823,0.32151521268818173,0.16680503934187144,1.7535464006182484,-0.18724303396046404,25.163165571061583,0.3873875556662596,1.0525457840672285,0.36804817569961035,1.0525457840672285,0.7988450433108758,0.1435499547243413,405.2415221868155,0.40524152218681553
tv20_lev1p1,0.2,1.1,80,last_10y,2016-05-30,2026-05-28,2427,0.2653548070167333,0.1607689939307535,1.5426791590081064,-0.18724303396046504,10.391481159353955,0.3881474434098855,1.0644450227749058,0.3646477132262052,1.0644450227749058,0.8655367231638418,0.14282968558276468,346.6476469093699,0.34664764690936983
tv20_lev1p1,0.2,1.1,80,last_5y,2021-05-31,2026-05-28,1210,0.3622014688270596,0.17766778575851414,1.8253563252750342,-0.11129417279661868,4.631322529852211,0.391741035384718,1.0463723020209903,0.3743801652892562,1.0463723020209903,0.869757174392936,0.1236771961219835,149.64940730760003,0.1496494073076
tv20_lev1p1,0.2,1.1,80,last_3y,2023-05-29,2026-05-28,726,0.5334537065650469,0.20424067430677356,2.190906262859285,-0.0779813232725014,3.568176565453678,0.34229566503513603,1.0020429549012446,0.3415977961432507,1.0020429549012446,0.7620967741935484,0.11976502383966944,86.94940730760001,0.08694940730760001
tv20_lev1p1,0.2,1.1,80,last_1y,2025-05-29,2026-05-28,242,0.8592751264959368,0.17917364225899315,3.554053080947926,-0.0779813232725014,1.8498474890293093,0.55792981253951,1.0801521170764912,0.5165289256198347,1.0801521170764912,0.856,0.16000647222293596,38.7215662779505,0.038721566277950495
tv20_lev1p15,0.2,1.15,80,full,2014-10-17,2026-05-28,2823,0.33112941079889224,0.17227035354148545,1.7452758351996276,-0.19596226030828612,27.364524208065774,0.40181200085313945,1.0917375153112732,0.36804817569961035,1.0917375153112732,0.7699711260827719,0.14894831399015412,420.4810903942051,0.4204810903942051
tv20_lev1p15,0.2,1.15,80,last_10y,2016-05-30,2026-05-28,2427,0.2735989162064112,0.16631952564737465,1.5355817938950602,-0.19596226030828512,11.084875118355491,0.4036462639708532,1.1069485679743063,0.3646477132262052,1.1069485679743063,0.8350282485875706,0.1486317574110673,360.7292752366603,0.3607292752366603
tv20_lev1p15,0.2,1.15,80,last_5y,2021-05-31,2026-05-28,1210,0.37548082459093113,0.1834653878500117,1.8260233172463365,-0.11614997044194275,4.859575515037491,0.40787814749673934,1.0894758465144696,0.3743801652892562,1.0894758465144696,0.847682119205298,0.12862847090602145,155.64044979628594,0.15564044979628594
tv20_lev1p15,0.2,1.15,80,last_3y,2023-05-29,2026-05-28,726,0.5540271555525766,0.21022910686218918,2.197473363021414,-0.07874318580393513,3.712511538666017,0.3552087948435517,1.0398451010339458,0.3415977961432507,1.0398451010339458,0.7419354838709677,0.12418296516918279,90.1568327128267,0.0901568327128267
tv20_lev1p15,0.2,1.15,80,last_1y,2025-05-29,2026-05-28,242,0.9060927038568398,0.18518955760812333,3.5790496328124553,-0.07874318580393491,1.8960411406855544,0.5797270532044266,1.1223515750037703,0.5165289256198347,1.1223515750037703,0.816,0.16582227968255034,40.12899168317718,0.040128991683177184
tv20_lev1p2,0.2,1.2,80,full,2014-10-17,2026-05-28,2823,0.3396628653410658,0.17753968097562958,1.7345563245063733,-0.20460911570414153,29.464326523738894,0.4156187247511517,1.129250875815689,0.36804817569961035,1.129250875815689,0.7333974975938402,0.1542700677399693,435.5044012299333,0.43550440122993334
tv20_lev1p2,0.2,1.2,80,last_10y,2016-05-30,2026-05-28,2427,0.28092650852863565,0.1717095146872035,1.5259676926789887,-0.20460911570414164,11.735818512555943,0.4185070758589911,1.147702455491267,0.3646477132262052,1.147702455491267,0.7966101694915254,0.1543739674653356,374.6656190383695,0.3746656190383696
tv20_lev1p2,0.2,1.2,80,last_5y,2021-05-31,2026-05-28,1210,0.38885233885311754,0.18915325895477683,1.8276107761708429,-0.11870101427564073,5.098398904296092,0.4233851180744348,1.1308962315012492,0.3743801652892562,1.1308962315012492,0.8057395143487859,0.13348986838084811,161.5227407408262,0.16152274074082623
tv20_lev1p2,0.2,1.2,80,last_3y,2023-05-29,2026-05-28,726,0.5745104977771216,0.21621599041525666,2.202746976271971,-0.07874318580393513,3.860013646379578,0.3678809711520916,1.076941875227494,0.3415977961432507,1.076941875227494,0.7419354838709677,0.12859067866780538,93.3568327128267,0.0933568327128267
