candidate,CN_TARGET_VOL,CN_MAX_LEV,CN_VOL_WINDOW,ann_return_full,ann_vol_full,sharpe_repo_full,max_dd_full,final_nav_full,avg_weight_full,held_day_avg_weight_full,holding_day_ratio_full,avg_scale_raw_held_full,cap_hit_ratio_held_full,turnover_sum_full,cost_total_full,ann_return_last_10y,ann_vol_last_10y,sharpe_repo_last_10y,max_dd_last_10y,final_nav_last_10y,avg_weight_last_10y,held_day_avg_weight_last_10y,holding_day_ratio_last_10y,avg_scale_raw_held_last_10y,cap_hit_ratio_held_last_10y,turnover_sum_last_10y,cost_total_last_10y,ann_return_last_5y,ann_vol_last_5y,sharpe_repo_last_5y,max_dd_last_5y,final_nav_last_5y,avg_weight_last_5y,held_day_avg_weight_last_5y,holding_day_ratio_last_5y,avg_scale_raw_held_last_5y,cap_hit_ratio_held_last_5y,turnover_sum_last_5y,cost_total_last_5y,ann_return_last_3y,ann_vol_last_3y,sharpe_repo_last_3y,max_dd_last_3y,final_nav_last_3y,avg_weight_last_3y,held_day_avg_weight_last_3y,holding_day_ratio_last_3y,avg_scale_raw_held_last_3y,cap_hit_ratio_held_last_3y,turnover_sum_last_3y,cost_total_last_3y,ann_return_last_1y,ann_vol_last_1y,sharpe_repo_last_1y,max_dd_last_1y,final_nav_last_1y,avg_weight_last_1y,held_day_avg_weight_last_1y,holding_day_ratio_last_1y,avg_scale_raw_held_last_1y,cap_hit_ratio_held_last_1y,turnover_sum_last_1y,cost_total_last_1y
tv30_lev1p2,0.3,1.2,80,0.36143118496267057,0.18746700040653563,1.7380641593118777,-0.20460810750729996,35.504732953462536,0.4345131962033376,1.1805878276054107,0.36804817569961035,1.1805878276054107,0.9499518768046198,453.08522881966695,0.45308522881966695,0.2940402655034322,0.17820051589325062,1.5335054797438474,-0.2046081075073024,12.987138425422447,0.430245899185407,1.179894686240658,0.3646477132262052,1.179894686240658,0.9638418079096045,383.32178148259607,0.3833217814825961,0.40558961259364446,0.19710823475829506,1.8216440027103649,-0.12125336724037361,5.41044415790364,0.4345510721677543,1.1607214068940013,0.3743801652892562,1.1607214068940013,0.9293598233995585,166.12178148259608,0.16612178148259607,0.6066108960102958,0.22753717279856636,2.191815682675096,-0.08551028820155115,4.0989134296994125,0.38540881173964564,1.128253215012027,0.3415977961432507,1.128253215012027,0.8709677419354839,97.72178148259607,0.09772178148259607,0.96567990649992,0.19635117259191978,3.5434137353703097,-0.08551028820155093,1.9548208189856808,0.6198347107438017,1.1999999999999993,0.5165289256198347,1.1999999999999993,1.0,43.2,0.0432
tv30_lev1p5,0.3,1.5,80,0.44702721648373656,0.23119865376814483,1.7111742220840946,-0.25499061653416344,71.88905911310616,0.5350837079298751,1.4538414893994587,0.36804817569961035,1.4538414893994587,0.865255052935515,559.4287232749921,0.5594287232749922,0.359904261964489,0.2216971661020098,1.4940342443415824,-0.25499061653416255,21.27993022848259,0.5332289572118352,1.462312631811439,0.3646477132262052,1.462312631811439,0.9209039548022598,475.839030311216,0.4758390303112161,0.5032205008602677,0.24516797522213546,1.778416469686914,-0.1506531058445002,7.548461109143613,0.5376658966776914,1.4361495253421779,0.3743801652892562,1.4361495253421779,0.9006622516556292,205.5582554660677,0.2055582554660677,0.7675830923452303,0.2826900725694084,2.146998834709438,-0.10636936140127962,5.445733763895731,0.47255610878788784,1.3833698991129297,0.3415977961432507,1.3833698991129297,0.8185483870967742,120.0582554660677,0.12005825546606771,1.290273815414516,0.24528739529269666,3.5045401383141654,-0.10636936140127984,2.274770099436469,0.7684666845331565,1.487751501256191,0.5165289256198347,1.487751501256191,0.896,53.53647398347164,0.05353647398347165
tv35_lev1p0,0.35,1.0,80,0.30507571232247854,0.15750293215842567,1.768387350783906,-0.16958507078791352,21.77044076525425,0.36522892792896916,0.9923400034104716,0.36804817569961035,0.9923400034104716,0.9692011549566891,380.6087450630288,0.3806087450630288,0.2521993452348077,0.1496559720951733,1.5762462543654403,-0.16958507078791296,9.365496568843932,0.361368464583222,0.9910070774502597,0.3646477132262052,0.9910070774502597,0.9638418079096045,321.6087450630288,0.3216087450630287,0.34619429471121843,0.16632969271915532,1.8677231388352826,-0.10125352310373581,4.367645958316343,0.3678026971433718,0.9824310453498453,0.3743801652892562,0.9824310453498453,0.9293598233995585,140.60874506302875,0.14060874506302876,0.5121924408510696,0.1925741595335998,2.2401570251565692,-0.07146907350345977,3.4229820460895772,0.33063534923344334,0.9679083207398382,0.3415977961432507,0.9679083207398382,0.8709677419354839,83.60874506302875,0.08360874506302875,0.7697971970941311,0.16363494044182697,3.573428623752832,-0.07146907350345966,1.7615352696490258,0.5165289256198347,1.0,0.5165289256198347,1.0,1.0,36.0,0.036000000000000004
tv35_lev1p2,0.35,1.2,80,0.36200833938371724,0.1882905924184976,1.733542479608889,-0.2046081075073004,35.67926567421875,0.43655164115409095,1.1861263551280063,0.36804817569961035,1.1861263551280063,0.9672762271414822,455.2087450630288,0.4552087450630287,0.29602265717932097,0.17871805710081548,1.538139349774715,-0.2046081075073024,13.186395227136861,0.43166100681643177,1.1837754390321802,0.3646477132262052,1.1837754390321802,0.9638418079096045,384.40874506302873,0.38440874506302875,0.4099119540617935,0.1980404188643795,1.8294953890039252,-0.12125336724037361,5.4934545766305405,0.43738947400287587,1.1683030100297565,0.3743801652892562,1.1683030100297565,0.9293598233995585,167.20874506302874,0.16720874506302874,0.6148535065473504,0.22886930620029527,2.2027471389476765,-0.08551028820155104,4.161801523577538,0.39013948146484834,1.1421018691269347,0.3415977961432507,1.1421018691269347,0.8709677419354839,98.80874506302875,0.09880874506302874,0.96567990649992,0.19635117259191978,3.5434137353703097,-0.08551028820155093,1.9548208189856808,0.6198347107438017,1.1999999999999993,0.5165289256198347,1.1999999999999993,1.0,43.2,0.0432
tv35_lev1p5,0.35,1.5,80,0.4521570637223571,0.23362962564438855,1.7109636970298712,-0.25499061653416266,74.89350173314347,0.5417288605053764,1.4718966055887177,0.36804817569961035,1.4718966055887177,0.9355149181905679,565.108229252177,0.5651082292521771,0.3626254867274692,0.22248737933360208,1.4985020972860403,-0.25499061653416255,21.70729327030465,0.5370267011930433,1.4727274619158375,0.3646477132262052,1.4727274619158375,0.9525423728813559,478.61754069226095,0.47861754069226103,0.5086285433270337,0.24594372643225457,1.7881845629231077,-0.1506531058445002,7.68409373683208,0.5417696392921322,1.4471109570496246,0.3743801652892562,1.4471109570496246,0.9293598233995585,207.10874506302875,0.20710874506302876,0.7781943359098391,0.2837958534289203,2.1608441382996086,-0.10636936140127973,5.543584063368595,0.47939567981195574,1.4033921917075802,0.3415977961432507,1.4033921917075802,0.8709677419354839,121.60874506302875,0.12160874506302877,1.2962453548709711,0.2454188030931068,3.5134413670480207,-0.10636936140127984,2.280652536811058,0.7747933884297521,1.5,0.5165289256198347,1.5,1.0,54.0,0.054000000000000006
