candidate,source_key,source_label,segment,ma,days,scale_when_true,start,end,rows,ann_return,ann_vol,sharpe_repo,max_dd,calmar,total_return_pct,baseline_annual_pct,baseline_sharpe,baseline_max_dd_pct,annual_delta_pp,sharpe_delta,max_dd_delta_pp,signal_days_pct,defense_days_pct,switch_count,max_dd_peak,max_dd_trough
hs300_ma34_d6_s050,hs300,HS300,last_10y,34,6,0.5,2016-05-16,2026-05-14,2427,17.489726351138437,14.30764191163506,1.2224045345247063,-15.490938567364465,1.129029482305541,403.52810130390833,19.990284643651,1.2847433066823142,-15.490938567364475,-2.500558292512565,-0.0623387721576078,1.2434497875801752e-14,24.02142562834776,24.062628759785746,147,2020-06-30,2020-07-27
hs300_ma34_d6_s050,hs300,HS300,last_5y,34,6,0.5,2021-05-14,2026-05-14,1211,20.818036877453338,14.646537913321447,1.4213623042288197,-13.216883250202006,1.5751093872403812,157.63108432531806,23.7881939392064,1.490168955504772,-13.79845523607427,-2.9701570617530564,-0.0688066512759524,0.5815719858722641,23.86457473162676,23.86457473162676,80,2026-01-23,2026-04-10
hs300_ma34_d6_s050,hs300,HS300,last_3y,34,6,0.5,2023-05-15,2026-05-14,726,24.16423644291828,15.468679113813849,1.5621396154852756,-13.216883250202017,1.8282855333952448,91.42099372515996,23.480862924415845,1.4064757965315868,-13.79845523607427,0.6833735185024281,0.1556638189536887,0.5815719858722534,26.44628099173553,26.44628099173553,48,2026-01-23,2026-04-10
hs300_ma34_d6_s050,hs300,HS300,last_1y,34,6,0.5,2025-05-14,2026-05-14,243,23.42162963787238,15.12635595520704,1.548398682883686,-13.216883250201985,1.77209930620477,23.529000188670924,19.86168750905728,1.249376010523754,-13.798455236074304,3.5599421288150985,0.2990226723599321,0.581571985872321,18.93004115226337,18.93004115226337,12,2026-01-23,2026-04-10
hs300_ma34_d7_s050,hs300,HS300,full,34,7,0.5,2014-10-17,2026-05-14,2813,18.46857411047076,14.602897175081251,1.264719862712311,-17.766829811307826,1.0394974402645711,617.0686140540861,21.2133874709175,1.3462527747661177,-15.845780106713905,-2.744813360446741,-0.0815329120538064,-1.9210497045939228,22.324920014219693,22.324920014219693,150,2015-11-25,2016-10-24
hs300_ma34_d7_s050,hs300,HS300,last_10y,34,7,0.5,2016-05-16,2026-05-14,2427,17.232596867422757,14.447407812797811,1.1927812304265246,-15.490938567364465,1.1124307796125104,392.58492954433433,19.990284643651,1.2847433066823142,-15.490938567364475,-2.757687776228245,-0.0919620762557895,1.2434497875801752e-14,21.013597033374538,21.054800164812526,131,2020-06-30,2020-07-27
hs300_ma34_d7_s050,hs300,HS300,last_5y,34,7,0.5,2021-05-14,2026-05-14,1211,20.78023316498754,14.794266564931547,1.4046139478279496,-13.43182356869187,1.5470894967250777,157.22794268863294,23.7881939392064,1.490168955504772,-13.79845523607427,-3.007960774218855,-0.0855550076768223,0.3666316673823999,20.56151940545004,20.56151940545004,70,2024-03-20,2024-09-23
hs300_ma34_d7_s050,hs300,HS300,last_3y,34,7,0.5,2023-05-15,2026-05-14,726,23.08938861638501,15.62142059638708,1.4780594680182364,-13.43182356869168,1.7190062464939015,86.49270302759389,23.480862924415845,1.4064757965315868,-13.79845523607427,-0.3914743080308369,0.0715836714866495,0.36663166738259,23.1404958677686,23.1404958677686,46,2024-03-20,2024-09-23
hs300_ma34_d7_s050,hs300,HS300,last_1y,34,7,0.5,2025-05-14,2026-05-14,243,24.4433098467856,15.168522201455872,1.6114496535753189,-12.779725854956991,1.9126630824638968,24.555812212753025,19.86168750905728,1.249376010523754,-13.798455236074304,4.581622337728319,0.362073643051565,1.0187293811173124,16.46090534979424,16.46090534979424,12,2026-01-23,2026-04-10
hs300_ma34_d8_s050,hs300,HS300,full,34,8,0.5,2014-10-17,2026-05-14,2813,19.00806049368755,14.790873230187348,1.2851209119210865,-18.23656660859837,1.0423047770804308,655.9573830827115,21.2133874709175,1.3462527747661177,-15.845780106713905,-2.205326977229948,-0.061131862845031,-2.3907865018844667,19.658727337362247,19.658727337362247,126,2015-11-25,2016-10-24
hs300_ma34_d8_s050,hs300,HS300,last_10y,34,8,0.5,2016-05-16,2026-05-14,2427,17.9518487312863,14.63856538576409,1.2263393480309457,-15.490938567364465,1.1588612693298237,423.74709456664885,19.990284643651,1.2847433066823142,-15.490938567364475,-2.038435912364701,-0.0584039586513687,1.2434497875801752e-14,18.33539348990524,18.37659662134322,113,2020-06-30,2020-07-27
hs300_ma34_d8_s050,hs300,HS300,last_5y,34,8,0.5,2021-05-14,2026-05-14,1211,21.95483412823471,14.993542166895168,1.4642860161963365,-12.726935033343976,1.7250684529082665,169.9922471554112,23.7881939392064,1.490168955504772,-13.79845523607427,-1.8333598109716824,-0.0258829393084354,1.0715202027302926,17.671345995045417,17.671345995045417,56,2026-01-23,2026-04-10
hs300_ma34_d8_s050,hs300,HS300,last_3y,34,8,0.5,2023-05-15,2026-05-14,726,23.41092055690264,15.77430089711314,1.4841177881415382,-12.726935033343956,1.839478279378904,87.95798284572275,23.480862924415845,1.4064757965315868,-13.79845523607427,-0.0699423675132067,0.0776419916099513,1.071520202730314,19.97245179063361,19.97245179063361,38,2026-01-23,2026-04-10
hs300_ma34_d8_s050,hs300,HS300,last_1y,34,8,0.5,2025-05-14,2026-05-14,243,22.50489169670704,15.346755109198998,1.4664267160435358,-12.726935033343944,1.7682884086188333,22.607687437327527,19.86168750905728,1.249376010523754,-13.798455236074304,2.6432041876497614,0.2170507055197819,1.0715202027303583,13.991769547325102,13.991769547325102,12,2026-01-23,2026-04-10
hs300_ma34_d9_s050,hs300,HS300,full,34,9,0.5,2014-10-17,2026-05-14,2813,19.262756089515133,14.885377870909949,1.294072361250551,-18.39612015652069,1.047109712570955,674.9786663997495,21.2133874709175,1.3462527747661177,-15.845780106713905,-1.950631381402367,-0.0521804135155665,-2.5503400498067883,17.41912548880199,17.41912548880199,112,2015-07-10,2016-10-24
hs300_ma34_d9_s050,hs300,HS300,last_10y,34,9,0.5,2016-05-16,2026-05-14,2427,18.22302866401721,14.725047000365729,1.2375531747752389,-15.490938567364454,1.176366982850774,435.949367643993,19.990284643651,1.2847433066823142,-15.490938567364475,-1.767255979633788,-0.0471901319070753,2.3092638912203256e-14,16.028018129377834,16.069221260815823,101,2020-06-30,2020-07-27
hs300_ma34_d9_s050,hs300,HS300,last_5y,34,9,0.5,2021-05-14,2026-05-14,1211,22.568127416741813,15.089026091093698,1.4956649475251855,-13.238644777898422,1.7047158372599227,176.8553700117345,23.7881939392064,1.490168955504772,-13.79845523607427,-1.220066522464581,0.0054959920204136,0.5598104581758481,15.359207266721716,15.359207266721716,48,2024-04-19,2024-09-23
hs300_ma34_d9_s050,hs300,HS300,last_3y,34,9,0.5,2023-05-15,2026-05-14,726,23.28760726795449,15.883960708082164,1.4661083401009145,-13.2386447778984,1.759062778603486,87.39511777810054,23.480862924415845,1.4064757965315868,-13.79845523607427,-0.1932556564613534,0.0596325435693276,0.5598104581758694,17.355371900826448,17.355371900826448,34,2024-04-19,2024-09-23
hs300_ma34_d9_s050,hs300,HS300,last_1y,34,9,0.5,2025-05-14,2026-05-14,243,22.27080819809404,15.532154061077607,1.4338518733794292,-13.122514959589315,1.6971448130695086,22.37244034613501,19.86168750905728,1.249376010523754,-13.798455236074304,2.409120689036758,0.1844758628556753,0.6759402764849884,11.522633744855968,11.522633744855968,8,2026-01-23,2026-03-11
hs300_ma34_d10_s050,hs300,HS300,full,34,10,0.5,2014-10-17,2026-05-14,2813,19.59709154781608,14.978603114297044,1.3083390619456832,-18.04484732855721,1.0860214659063552,700.6116356535447,21.2133874709175,1.3462527747661177,-15.845780106713905,-1.6162959231014185,-0.0379137128204343,-2.199067221843308,15.428368290081762,15.428368290081762,98,2015-07-10,2016-10-24
hs300_ma34_d10_s050,hs300,HS300,last_10y,34,10,0.5,2016-05-16,2026-05-14,2427,18.59643269456828,14.827212473122833,1.2542096316673064,-15.490938567364465,1.2004716572659009,453.17026477845513,19.990284643651,1.2847433066823142,-15.490938567364475,-1.3938519490827233,-0.0305336750150078,1.2434497875801752e-14,13.967861557478368,14.00906468891636,87,2020-06-30,2020-07-27
hs300_ma34_d10_s050,hs300,HS300,last_5y,34,10,0.5,2021-05-14,2026-05-14,1211,23.04033004607704,15.191193784608798,1.5166898910486364,-13.394857714258944,1.7200877036230406,182.2341320871841,23.7881939392064,1.490168955504772,-13.79845523607427,-0.747863893129356,0.0265209355438644,0.4035975218153247,13.37737407101569,13.37737407101569,46,2026-01-23,2026-03-11
hs300_ma34_d10_s050,hs300,HS300,last_3y,34,10,0.5,2023-05-15,2026-05-14,726,23.359441851058847,15.942893086063645,1.4651946622836178,-13.394857714259013,1.7439111597424732,87.72287079592805,23.480862924415845,1.4064757965315868,-13.79845523607427,-0.1214210733569984,0.058718865752031,0.403597521815259,15.013774104683195,15.013774104683195,34,2026-01-23,2026-03-11
hs300_ma34_d10_s050,hs300,HS300,last_1y,34,10,0.5,2025-05-14,2026-05-14,243,22.31628419756568,15.587210550926716,1.4317048021295191,-13.394857714258968,1.66603368797339,22.41814225416625,19.86168750905728,1.249376010523754,-13.798455236074304,2.4545966885084027,0.1823287916057652,0.4035975218153353,9.876543209876544,9.876543209876544,8,2026-01-23,2026-03-11
hs300_ma34_d11_s050,hs300,HS300,full,34,11,0.5,2014-10-17,2026-05-14,2813,19.324198935407026,15.039343504374909,1.2849097388982211,-17.475425602349247,1.105792750066656,679.6323778935133,21.2133874709175,1.3462527747661177,-15.845780106713905,-1.8891885355104776,-0.0613430358678963,-1.6296454956353443,13.686455741201565,13.686455741201565,86,2015-07-10,2016-10-24
hs300_ma34_d11_s050,hs300,HS300,last_10y,34,11,0.5,2016-05-16,2026-05-14,2427,18.21663402805127,14.889310047250667,1.2234706625250913,-15.490938567364465,1.1759541843661536,435.6587072404518,19.990284643651,1.2847433066823142,-15.490938567364475,-1.7736506155997311,-0.0612726441572228,1.2434497875801752e-14,12.196126905644828,12.23733003708282,77,2020-06-30,2020-07-27
hs300_ma34_d11_s050,hs300,HS300,last_5y,34,11,0.5,2021-05-14,2026-05-14,1211,22.24795189919324,15.294314941453765,1.4546550129481324,-14.046515038296292,1.5838769857531654,173.25521658828217,23.7881939392064,1.490168955504772,-13.79845523607427,-1.540242040013155,-0.0355139425566395,-0.2480598022220217,11.47811725846408,11.47811725846408,42,2026-01-23,2026-03-11
hs300_ma34_d11_s050,hs300,HS300,last_3y,34,11,0.5,2023-05-15,2026-05-14,726,22.67733457746108,16.03416814126057,1.4143131329093226,-14.046515038296302,1.6144456127113227,84.6260568561308,23.480862924415845,1.4064757965315868,-13.79845523607427,-0.8035283469547636,0.0078373363777357,-0.2480598022220324,12.672176308539946,12.672176308539946,30,2026-01-23,2026-03-11
hs300_ma34_d11_s050,hs300,HS300,last_1y,34,11,0.5,2025-05-14,2026-05-14,243,20.418854232362406,15.743105808903444,1.2970029218005137,-14.046515038296336,1.4536597993660747,20.511346501189266,19.86168750905728,1.249376010523754,-13.798455236074304,0.5571667233051265,0.0476269112767597,-0.2480598022220324,8.23045267489712,8.23045267489712,6,2026-01-23,2026-03-11
hs300_ma34_d12_s050,hs300,HS300,full,34,12,0.5,2014-10-17,2026-05-14,2813,19.19845710624904,15.065717792824053,1.2743141329378576,-17.067905606965404,1.1248279401319252,670.1358279966865,21.2133874709175,1.3462527747661177,-15.845780106713905,-2.0149303646684658,-0.0719386418282599,-1.2221255002515008,12.15783860646996,12.15783860646996,78,2015-07-10,2016-10-24
hs300_ma34_d12_s050,hs300,HS300,last_10y,34,12,0.5,2016-05-16,2026-05-14,2427,18.0594703447857,14.9140424278237,1.2109037795878783,-15.490938567364488,1.1658086607374754,428.55947955148775,19.990284643651,1.2847433066823142,-15.490938567364475,-1.9308142988653003,-0.0738395270944356,-1.0658141036401504e-14,10.630407911001235,10.671611042439226,69,2020-06-30,2020-07-27
hs300_ma34_d12_s050,hs300,HS300,last_5y,34,12,0.5,2021-05-14,2026-05-14,1211,22.169661037974087,15.310199237794528,1.4480321708189396,-13.798455236074291,1.6066770271511517,172.38061577820963,23.7881939392064,1.490168955504772,-13.79845523607427,-1.6185329012323066,-0.0421367846858322,-2.1316282072803012e-14,9.744013212221304,9.744013212221304,38,2026-01-23,2026-03-11
hs300_ma34_d12_s050,hs300,HS300,last_3y,34,12,0.5,2023-05-15,2026-05-14,726,22.9692050986468,16.04512569032156,1.431537872744858,-13.798455236074249,1.6646214888313604,85.94696617153537,23.480862924415845,1.4064757965315868,-13.79845523607427,-0.5116578257690492,0.0250620762132711,2.3092638912203256e-14,10.606060606060606,10.606060606060606,26,2026-01-23,2026-03-11
hs300_ma34_d12_s050,hs300,HS300,last_1y,34,12,0.5,2025-05-14,2026-05-14,243,20.749522796941488,15.742591174260411,1.318050031742395,-13.798455236074291,1.5037569381458384,20.84363838038421,19.86168750905728,1.249376010523754,-13.798455236074304,0.887835287884208,0.0686740212186414,1.2434497875801752e-14,6.995884773662551,6.995884773662551,4,2026-01-23,2026-03-11
hs300_ma34_d13_s050,hs300,HS300,full,34,13,0.5,2014-10-17,2026-05-14,2813,19.499519261026155,15.130080837657992,1.2887914790575907,-16.299986694059186,1.1962905017666727,693.0520000900741,21.2133874709175,1.3462527747661177,-15.845780106713905,-1.713868209891345,-0.0574612957085267,-0.4542065873452827,10.771418414504089,10.771418414504089,74,2015-07-10,2016-10-24
hs300_ma34_d13_s050,hs300,HS300,last_10y,34,13,0.5,2016-05-16,2026-05-14,2427,18.455554935255524,14.98604766828366,1.2315158301754705,-15.490938567364454,1.1913774530186814,446.6155129621086,19.990284643651,1.2847433066823142,-15.490938567364475,-1.5347297083954778,-0.0532274765068436,2.3092638912203256e-14,9.2295014421096,9.270704573547588,65,2020-06-30,2020-07-27
hs300_ma34_d13_s050,hs300,HS300,last_5y,34,13,0.5,2021-05-14,2026-05-14,1211,22.26061075747905,15.357641968899404,1.4494810337784132,-13.798455236074304,1.6132683243615211,173.39684168545855,23.7881939392064,1.490168955504772,-13.79845523607427,-1.5275831817273442,-0.0406879217263587,-3.3750779948604765e-14,8.175061932287365,8.175061932287365,36,2026-01-23,2026-03-11
hs300_ma34_d13_s050,hs300,HS300,last_3y,34,13,0.5,2023-05-15,2026-05-14,726,22.67604155191718,16.085523044017794,1.4097173893484551,-13.79845523607428,1.643375375283575,84.62021901268008,23.480862924415845,1.4064757965315868,-13.79845523607427,-0.8048213724986653,0.0032415928168683,-1.0658141036401504e-14,8.81542699724518,8.81542699724518,26,2026-01-23,2026-03-11
hs300_ma34_d13_s050,hs300,HS300,last_1y,34,13,0.5,2025-05-14,2026-05-14,243,20.27635118226709,15.756090487896955,1.2868897394212335,-13.798455236074258,1.4694653013952768,20.368145038619456,19.86168750905728,1.249376010523754,-13.798455236074304,0.4146636732098123,0.0375137288974798,4.618527782440651e-14,6.172839506172839,6.172839506172839,4,2026-01-23,2026-03-11
hs300_ma34_d14_s050,hs300,HS300,full,34,14,0.5,2014-10-17,2026-05-14,2813,19.992562329813502,15.187452242619706,1.3163868442469555,-15.490938567364475,1.290597225137334,731.9309565019378,21.2133874709175,1.3462527747661177,-15.845780106713905,-1.2208251411039974,-0.0298659305191619,0.3548415393494259,9.45609669392108,9.45609669392108,68,2020-06-30,2020-07-27
hs300_ma34_d14_s050,hs300,HS300,last_10y,34,14,0.5,2016-05-16,2026-05-14,2427,18.89337902264474,15.047124512539868,1.2556139219091005,-15.490938567364475,1.219640691265044,467.2188873652808,19.990284643651,1.2847433066823142,-15.490938567364475,-1.096905621006261,-0.0291293847732139,0.0,7.911001236093942,7.952204367531933,59,2020-06-30,2020-07-27
hs300_ma34_d14_s050,hs300,HS300,last_5y,34,14,0.5,2021-05-14,2026-05-14,1211,22.964606876384973,15.459245530283413,1.485493378793885,-13.79845523607428,1.6642882470167366,181.3660026204284,23.7881939392064,1.490168955504772,-13.79845523607427,-0.8235870628214208,-0.0046755767108865,-1.0658141036401504e-14,6.688687035507845,6.688687035507845,34,2026-01-23,2026-03-11
hs300_ma34_d14_s050,hs300,HS300,last_3y,34,14,0.5,2023-05-15,2026-05-14,726,23.250261711296805,16.158028573320582,1.4389293598407544,-13.79845523607427,1.6849901900983826,87.22487547757582,23.480862924415845,1.4064757965315868,-13.79845523607427,-0.2306012131190407,0.0324535633091676,0.0,7.024793388429752,7.024793388429752,24,2026-01-23,2026-03-11
hs300_ma34_d14_s050,hs300,HS300,last_1y,34,14,0.5,2025-05-14,2026-05-14,243,20.97951135023093,15.771544083006294,1.3302128973431444,-13.798455236074236,1.5204246411136495,21.07475820884561,19.86168750905728,1.249376010523754,-13.798455236074304,1.1178238411736494,0.0808368868193905,6.750155989720953e-14,5.349794238683128,5.349794238683128,4,2026-01-23,2026-03-11
hs300_ma34_d15_s050,hs300,HS300,full,34,15,0.5,2014-10-17,2026-05-14,2813,20.746060796664032,15.302588863959707,1.3557222886334392,-16.03632542497899,1.293691681034916,794.7232269142362,21.2133874709175,1.3462527747661177,-15.845780106713905,-0.4673266742534672,0.0094695138673217,-0.1905453182650873,8.24742268041237,8.24742268041237,56,2015-07-10,2016-10-24
hs300_ma34_d15_s050,hs300,HS300,last_10y,34,15,0.5,2016-05-16,2026-05-14,2427,19.846242569243365,15.173434214866882,1.307959838768608,-15.490938567364488,1.2811517186605084,514.4951868892177,19.990284643651,1.2847433066823142,-15.490938567364475,-0.1440420744076362,0.0232165320862938,-1.0658141036401504e-14,6.716110424392253,6.757313555830242,47,2020-06-30,2020-07-27
hs300_ma34_d15_s050,hs300,HS300,last_5y,34,15,0.5,2021-05-14,2026-05-14,1211,24.72348317402919,15.653732101667895,1.5793986388329029,-13.798455236074258,1.791757320007306,202.0908944867008,23.7881939392064,1.490168955504772,-13.79845523607427,0.9352892348227968,0.0892296833281309,1.2434497875801752e-14,5.284888521882741,5.284888521882741,26,2026-01-23,2026-03-11
hs300_ma34_d15_s050,hs300,HS300,last_3y,34,15,0.5,2023-05-15,2026-05-14,726,25.59651502381901,16.423633289703627,1.5585172033685193,-13.798455236074304,1.855027579964182,98.12202903146768,23.480862924415845,1.4064757965315868,-13.79845523607427,2.115652099403164,0.1520414068369324,-3.3750779948604765e-14,5.371900826446281,5.371900826446281,16,2026-01-23,2026-03-11
hs300_ma34_d15_s050,hs300,HS300,last_1y,34,15,0.5,2025-05-14,2026-05-14,243,21.97600874965162,15.801768623027169,1.390730953852028,-13.798455236074314,1.5926426816386032,22.07617814373673,19.86168750905728,1.249376010523754,-13.798455236074304,2.1143212405943395,0.1413549433282741,-1.0658141036401504e-14,4.526748971193416,4.526748971193416,2,2026-01-23,2026-03-11
hs300_ma34_d16_s050,hs300,HS300,full,34,16,0.5,2014-10-17,2026-05-14,2813,21.140473169330345,15.359304489555736,1.3763952126677206,-15.490938567364475,1.3646993096898608,829.2908707989202,21.2133874709175,1.3462527747661177,-15.845780106713905,-0.0729143015871578,0.030142437901603,0.3548415393494259,7.252044081052257,7.252044081052257,46,2020-06-30,2020-07-27
hs300_ma34_d16_s050,hs300,HS300,last_10y,34,16,0.5,2016-05-16,2026-05-14,2427,20.163402597369,15.23398987232827,1.3235798872358937,-15.490938567364465,1.301625625179887,531.000401857606,19.990284643651,1.2847433066823142,-15.490938567364475,0.1731179537179947,0.0388365805535795,1.2434497875801752e-14,5.7684384013185,5.80964153275649,39,2020-06-30,2020-07-27
hs300_ma34_d16_s050,hs300,HS300,last_5y,34,16,0.5,2021-05-14,2026-05-14,1211,25.288913168671947,15.732800524091893,1.6074006105872012,-13.79845523607428,1.8327350950530568,209.0066368471469,23.7881939392064,1.490168955504772,-13.79845523607427,1.5007192294655525,0.1172316550824292,-1.0658141036401504e-14,4.211395540875309,4.211395540875309,18,2026-01-23,2026-03-11
hs300_ma34_d16_s050,hs300,HS300,last_3y,34,16,0.5,2023-05-15,2026-05-14,726,26.044100897136644,16.457646586059198,1.5824924153613713,-13.79845523607427,1.8874649699227,100.24771727826858,23.480862924415845,1.4064757965315868,-13.79845523607427,2.563237972720799,0.1760166188297844,0.0,4.2699724517906334,4.2699724517906334,12,2026-01-23,2026-03-11
hs300_ma34_d16_s050,hs300,HS300,last_1y,34,16,0.5,2025-05-14,2026-05-14,243,21.82131090976569,15.804570905609896,1.3806961947964134,-13.798455236074304,1.5814314382610493,21.92071389787784,19.86168750905728,1.249376010523754,-13.798455236074304,1.9596234007084088,0.1313201842726594,0.0,4.11522633744856,4.11522633744856,2,2026-01-23,2026-03-11
hs300_ma34_d17_s050,hs300,HS300,full,34,17,0.5,2014-10-17,2026-05-14,2813,21.028665116727584,15.402974395723229,1.365234050026492,-16.5884954168914,1.267665607292807,819.3697280258245,21.2133874709175,1.3462527747661177,-15.845780106713905,-0.1847223541899154,0.0189812752603746,-0.7427153101774984,6.434411660149307,6.434411660149307,42,2015-07-10,2016-10-24
hs300_ma34_d17_s050,hs300,HS300,last_10y,34,17,0.5,2016-05-16,2026-05-14,2427,20.06540527131913,15.282268719992253,1.312986025763935,-15.490938567364443,1.295299518751688,525.8584540910205,19.990284643651,1.2847433066823142,-15.490938567364475,0.0751206276681237,0.0282427190816207,3.3750779948604765e-14,4.985578903996704,4.985578903996704,36,2020-06-30,2020-07-27
hs300_ma34_d17_s050,hs300,HS300,last_5y,34,17,0.5,2021-05-14,2026-05-14,1211,24.839574728404745,15.755499883495483,1.5765653208137935,-13.798455236074217,1.8001706932718815,203.50059909019,23.7881939392064,1.490168955504772,-13.79845523607427,1.051380789198351,0.0863963653090216,5.5067062021407764e-14,3.4682080924855487,3.4682080924855487,18,2026-01-23,2026-03-11
hs300_ma34_d17_s050,hs300,HS300,last_3y,34,17,0.5,2023-05-15,2026-05-14,726,25.79158409195479,16.466680575153884,1.5662892089417824,-13.798455236074314,1.86916460217416,99.04659773367158,23.480862924415845,1.4064757965315868,-13.79845523607427,2.310721167538944,0.1598134124101955,-4.440892098500626e-14,3.443526170798898,3.443526170798898,12,2026-01-23,2026-03-11
hs300_ma34_d17_s050,hs300,HS300,last_1y,34,17,0.5,2025-05-14,2026-05-14,243,21.447488450234854,15.815887227487908,1.3560724189382978,-13.79845523607427,1.5543398216173634,21.54504281192653,19.86168750905728,1.249376010523754,-13.798455236074304,1.585800941177574,0.1066964084145438,3.3750779948604765e-14,3.7037037037037033,3.7037037037037033,2,2026-01-23,2026-03-11
hs300_ma34_d18_s050,hs300,HS300,full,34,18,0.5,2014-10-17,2026-05-14,2813,20.919101839175248,15.432500223589718,1.3555225359529788,-17.234553296896273,1.213788456179048,809.7417749890824,21.2133874709175,1.3462527747661177,-15.845780106713905,-0.2942856317422517,0.0092697611868612,-1.38877319018237,5.6878777106292215,5.6878777106292215,32,2015-07-10,2016-10-24
hs300_ma34_d18_s050,hs300,HS300,last_10y,34,18,0.5,2016-05-16,2026-05-14,2427,19.915509603444526,15.308745256150868,1.300923705386156,-15.490938567364454,1.2856231736275516,518.066340273859,19.990284643651,1.2847433066823142,-15.490938567364475,-0.0747750402064753,0.0161803987038418,2.3092638912203256e-14,4.243922538112897,4.243922538112897,26,2020-06-30,2020-07-27
hs300_ma34_d18_s050,hs300,HS300,last_5y,34,18,0.5,2021-05-14,2026-05-14,1211,24.33596642859081,15.789685373195864,1.541257210223003,-13.79845523607427,1.763673252710752,197.42314905432,23.7881939392064,1.490168955504772,-13.79845523607427,0.5477724893844211,0.0510882547182311,0.0,2.725020644095789,2.725020644095789,10,2026-01-23,2026-03-11
hs300_ma34_d18_s050,hs300,HS300,last_3y,34,18,0.5,2023-05-15,2026-05-14,726,25.00019376501157,16.507441236718762,1.5144802520575829,-13.798455236074323,1.8118110569110453,95.31340827489971,23.480862924415845,1.4064757965315868,-13.79845523607427,1.5193308405957249,0.108004455525996,-5.5067062021407764e-14,2.6170798898071626,2.6170798898071626,6,2026-01-23,2026-03-11
hs300_ma34_d18_s050,hs300,HS300,last_1y,34,18,0.5,2025-05-14,2026-05-14,243,20.80604951830889,15.843060511795723,1.31325948687869,-13.798455236074258,1.5078535359461247,20.90044297875933,19.86168750905728,1.249376010523754,-13.798455236074304,0.9443620092516092,0.063883476354936,4.618527782440651e-14,3.292181069958848,3.292181069958848,2,2026-01-23,2026-03-11
hs300_ma34_d19_s050,hs300,HS300,full,34,19,0.5,2014-10-17,2026-05-14,2813,21.06739149172405,15.465951992809066,1.3621787718932137,-17.524289162476293,1.2021823707882195,822.7950505859486,21.2133874709175,1.3462527747661177,-15.845780106713905,-0.1459959791934473,0.0159259971270961,-1.6785090557623903,5.119089939566299,5.119089939566299,28,2015-07-10,2016-10-24
hs300_ma34_d19_s050,hs300,HS300,last_10y,34,19,0.5,2016-05-16,2026-05-14,2427,20.28389811433453,15.330836655149746,1.3230783531648296,-15.490938567364488,1.3094040768496498,537.3749523887022,19.990284643651,1.2847433066823142,-15.490938567364475,0.2936134706835283,0.0383350464825154,-1.0658141036401504e-14,3.708281829419036,3.708281829419036,22,2020-06-30,2020-07-27
hs300_ma34_d19_s050,hs300,HS300,last_5y,34,19,0.5,2021-05-14,2026-05-14,1211,24.80269999111861,15.805404727682026,1.5692543416922742,-13.798455236074258,1.7974983117150096,203.05225839803,23.7881939392064,1.490168955504772,-13.79845523607427,1.014506051912221,0.0790853861875022,1.2434497875801752e-14,2.312138728323699,2.312138728323699,8,2026-01-23,2026-03-11
hs300_ma34_d19_s050,hs300,HS300,last_3y,34,19,0.5,2023-05-15,2026-05-14,726,25.278847750987275,16.514218652034018,1.5307322909808838,-13.798455236074236,1.8320056353046728,96.62251685352204,23.480862924415845,1.4064757965315868,-13.79845523607427,1.7979848265714296,0.1242564944492969,3.3750779948604765e-14,2.203856749311295,2.203856749311295,6,2026-01-23,2026-03-11
hs300_ma34_d19_s050,hs300,HS300,last_1y,34,19,0.5,2025-05-14,2026-05-14,243,20.94908310462252,15.844806786742094,1.32214190974871,-13.798455236074226,1.5182194489317848,21.04418018750493,19.86168750905728,1.249376010523754,-13.798455236074304,1.0873955955652337,0.072765899224956,7.815970093361102e-14,2.880658436213992,2.880658436213992,2,2026-01-23,2026-03-11
hs300_ma34_d20_s050,hs300,HS300,full,34,20,0.5,2014-10-17,2026-05-14,2813,21.023770810668687,15.491675806147612,1.3571011344250925,-17.623288279476757,1.192953918546062,818.937657982273,21.2133874709175,1.3462527747661177,-15.845780106713905,-0.1896166602488129,0.010848359658975,-1.777508172762854,4.621400639886242,4.621400639886242,26,2015-07-10,2016-10-24
hs300_ma34_d20_s050,hs300,HS300,last_10y,34,20,0.5,2016-05-16,2026-05-14,2427,20.18239260378665,15.35787236496935,1.3141398837134382,-15.490938567364488,1.302851503543231,532.0012007241877,19.990284643651,1.2847433066823142,-15.490938567364475,0.1921079601356439,0.0293965770311239,-1.0658141036401504e-14,3.2550473836011533,3.2550473836011533,20,2020-06-30,2020-07-27
hs300_ma34_d20_s050,hs300,HS300,last_5y,34,20,0.5,2021-05-14,2026-05-14,1211,24.53793613099815,15.828002047194332,1.5502863885052214,-13.798455236074249,1.7783103768635595,199.84867194770905,23.7881939392064,1.490168955504772,-13.79845523607427,0.749742191791757,0.0601174330004494,2.3092638912203256e-14,1.981833195706028,1.981833195706028,6,2026-01-23,2026-03-11
hs300_ma34_d20_s050,hs300,HS300,last_3y,34,20,0.5,2023-05-15,2026-05-14,726,24.79441280919428,16.550269308736194,1.4981274531953597,-13.798455236074291,1.7968977240562745,94.35039415264978,23.480862924415845,1.4064757965315868,-13.79845523607427,1.313549884778432,0.0916516566637728,-2.1316282072803012e-14,1.790633608815427,1.790633608815427,4,2026-01-23,2026-03-11
