candidate,source_key,source_label,ma,days,scale_when_true,robust_pass,defense_score,ann_return_full,sharpe_repo_full,max_dd_full,ann_delta_pp_full,max_dd_delta_pp_full,defense_days_pct_full,ann_return_last_10y,sharpe_repo_last_10y,max_dd_last_10y,ann_delta_pp_last_10y,max_dd_delta_pp_last_10y,defense_days_pct_last_10y,ann_return_last_5y,sharpe_repo_last_5y,max_dd_last_5y,ann_delta_pp_last_5y,max_dd_delta_pp_last_5y,defense_days_pct_last_5y,ann_return_last_3y,sharpe_repo_last_3y,max_dd_last_3y,ann_delta_pp_last_3y,max_dd_delta_pp_last_3y,defense_days_pct_last_3y,ann_return_last_1y,sharpe_repo_last_1y,max_dd_last_1y,ann_delta_pp_last_1y,max_dd_delta_pp_last_1y,defense_days_pct_last_1y
zz1000_ma20_d15_s050,zz1000,ZZ1000,20,15,0.5,False,-2.5883189036537626,20.17678014143096,1.30928212317194,-17.18225055129863,-1.0366073294865394,-1.3364704445847266,5.012442232492002,19.19272523244444,1.257567478416277,-15.490938567364454,-0.79755941120656,2.3092638912203256e-14,4.6559538524927895,22.9336225895874,1.4644064703024144,-14.322806221311012,-0.8545713496189933,-0.5243509852367421,4.046242774566474,22.72199504117312,1.3920989327437214,-14.32280622131099,-0.7588678832427291,-0.5243509852367207,3.3057851239669422,21.23172967900761,1.3444449174410018,-13.798455236074304,1.3700421699503345,0.0,0.823045267489712
zz1000_ma20_d16_s050,zz1000,ZZ1000,20,16,0.5,False,-0.6807176080010913,20.64500012831976,1.3363063257445231,-15.80654581407246,-0.5683873425977417,0.0392342926414439,4.123711340206185,19.539094601310623,1.2780856347279368,-15.490938567364454,-0.4511900423403787,2.3092638912203256e-14,3.790688092295015,23.37281573814332,1.4888147820739102,-13.798455236074258,-0.4153782010630777,1.2434497875801752e-14,3.137902559867878,22.9663788054963,1.4039296541007504,-13.798455236074258,-0.5144841189195439,1.2434497875801752e-14,2.3415977961432506,20.96794866422149,1.3270561131510945,-13.798455236074304,1.106261155164212,0.0,0.411522633744856
zz1000_ma20_d17_s050,zz1000,ZZ1000,20,17,0.5,False,-1.1138644464092031,20.89475795504967,1.3485654540659309,-15.490938567364475,-0.3186295158678298,0.3548415393494259,3.3771773906861,19.601111659413604,1.2787419162669114,-15.490938567364465,-0.3891729842373976,1.2434497875801752e-14,3.0902348578491967,22.95547592128848,1.4595909130183775,-13.79845523607428,-0.8327180179179123,-1.0658141036401504e-14,2.3947151114781176,22.297604264077982,1.3595672766012872,-13.798455236074249,-1.1832586603378594,2.3092638912203256e-14,1.5151515151515151,19.86168750905728,1.249376010523754,-13.798455236074304,0.0,0.0,0.0
zz1000_ma20_d18_s050,zz1000,ZZ1000,20,18,0.5,False,-1.1562719620309323,20.705250677517697,1.3344181088945728,-15.490938567364498,-0.5081367933998031,0.3548415393494046,2.737291148240313,19.45377532832162,1.2673451368585409,-15.490938567364443,-0.5365093153293827,3.3750779948604765e-14,2.513391017717346,23.06193020801288,1.4640751927409792,-13.798455236074304,-0.7262637311935123,-3.3750779948604765e-14,1.7341040462427744,22.253671277202216,1.3546153044142524,-13.798455236074291,-1.2271916472136295,-2.1316282072803012e-14,0.8264462809917356,19.86168750905728,1.249376010523754,-13.798455236074304,0.0,0.0,0.0
zz1000_ma20_d19_s050,zz1000,ZZ1000,20,19,0.5,False,-0.3197757201682281,21.20501291352297,1.3636841495227772,-15.490938567364498,-0.0083745573945286,0.3548415393494046,2.168503377177391,20.034756596524915,1.301915367052736,-15.490938567364454,0.0444719528739128,2.3092638912203256e-14,2.018953440461475,23.635988699243484,1.4977500013151628,-13.798455236074304,-0.1522052399629103,-3.3750779948604765e-14,1.2386457473162675,22.771624001493727,1.383495078441244,-13.79845523607428,-0.7092389229221183,-1.0658141036401504e-14,0.4132231404958678,19.86168750905728,1.249376010523754,-13.798455236074304,0.0,0.0,0.0
zz1000_ma20_d20_s050,zz1000,ZZ1000,20,20,0.5,False,-0.1263962163669791,21.02787816714229,1.344073870027865,-16.871361759311434,-0.1855093037752091,-1.0255816525975303,1.670814077497334,20.096872132553667,1.2986505046765933,-15.490938567364475,0.1065874889026652,0.0,1.5657189946435928,23.941604843868536,1.50276650461106,-13.79845523607427,0.1534109046621417,0.0,0.8257638315441783,23.480862924415845,1.4064757965315868,-13.79845523607427,0.0,0.0,0.0,19.86168750905728,1.249376010523754,-13.798455236074304,0.0,0.0,0.0
zz1000_ma21_d2_s050,zz1000,ZZ1000,21,2,0.5,False,-5.421171540720527,17.098507523010475,1.3026935681895029,-16.245821833314047,-4.114879947907024,-0.4000417266001435,42.0547458229648,16.375688056665695,1.2619348111845226,-16.221722241557057,-3.614596586985307,-0.7307836741925797,42.23320972393902,18.988527431232583,1.4033583295285343,-13.100010476241042,-4.799666507973811,0.6984447598332277,41.04046242774567,19.42342059941464,1.3286997481596574,-12.851424720805248,-4.057442325001205,0.947030515269022,45.04132231404959,18.879805446974608,1.3717560158369688,-12.407597551812632,-0.981882062082672,1.3908576842616718,35.80246913580247
zz1000_ma21_d3_s050,zz1000,ZZ1000,21,3,0.5,False,-2.9153474832591013,18.24337687483095,1.3470733790530731,-15.852739559472385,-2.9700105960865493,-0.0069594527584815,35.620334162815496,17.1590999879367,1.2792105458781016,-15.85273955947234,-2.831184655714303,-0.3618009921078631,35.84672435105068,20.06895086568563,1.4406104500994728,-13.013202939647318,-3.719243073520765,0.7852522964269522,34.929810074318745,21.71853189905277,1.4470652392799028,-12.97913478316377,-1.7623310253630713,0.8193204529104996,39.11845730027548,27.06354985620696,1.839892236111356,-11.602201329787064,7.201862347149678,2.1962539062872395,30.45267489711934
zz1000_ma21_d4_s050,zz1000,ZZ1000,21,4,0.5,False,-6.624003710884535,18.01948879801356,1.3007038628233951,-15.590883087589946,-3.193898672903938,0.2548970191239572,30.536793458940632,17.30046597457655,1.2595587687459535,-15.590883087589924,-2.689818669074452,-0.0999445202254474,30.778739184178,19.769320560931124,1.393237367415515,-14.864410935689232,-4.01887337827527,-1.0659556996149622,30.057803468208093,21.27781087934548,1.3934879219064016,-14.864410935689342,-2.203052045070365,-1.0659556996150723,34.02203856749311,26.28744714068285,1.7669045306375333,-11.684429429464004,6.425759631625571,2.1140258066102984,26.337448559670783
zz1000_ma21_d5_s050,zz1000,ZZ1000,21,5,0.5,False,-2.6278488243539893,18.436834829605296,1.30131622494026,-15.490938567364465,-2.776552641312204,0.3548415393494384,26.16423746889442,17.81627706280704,1.2694963914677724,-15.490938567364465,-2.1740075808439627,1.2434497875801752e-14,26.370004120313144,21.485855929208263,1.4749768683491635,-13.576837508785031,-2.302338009998131,0.221617727289237,26.011560693641616,21.637619187718048,1.396620371369937,-13.576837508784925,-1.8432437366977967,0.2216177272893471,29.614325068870524,26.83759639230827,1.7796005596776523,-11.664154055173803,6.975908883250991,2.1343011809005006,23.045267489711936
zz1000_ma21_d6_s050,zz1000,ZZ1000,21,6,0.5,False,-1.813955816917881,18.335556267680776,1.2803525320739402,-16.082280671993143,-2.877831203236724,-0.2365005652792398,22.60931389975116,17.851194835836726,1.2599648808974775,-15.490938567364475,-2.139089807814276,0.0,22.702925422332097,21.364728868451422,1.4548331632774134,-13.170409536286298,-2.423465070754972,0.6280456997879718,22.708505367464905,22.021573652636995,1.4102605613659365,-13.170409536286265,-1.45928927177885,0.6280456997880055,26.033057851239672,26.48717578530848,1.7451410857197138,-11.892529226521887,6.6254882762512,1.9059260095524169,19.753086419753085
zz1000_ma21_d7_s050,zz1000,ZZ1000,21,7,0.5,False,-3.3471795677151253,17.86239785293917,1.234373840527483,-17.283139378320122,-3.3509896179783283,-1.4373592716062191,19.69427657305368,17.433850684285733,1.217865789554814,-15.490938567364475,-2.5564339593652683,0.0,19.73629995879687,21.41989340588033,1.443108767895828,-13.542036617682696,-2.368300533326064,0.2564186183915744,20.148637489677952,21.404243443913785,1.360957112761365,-13.54203661768272,-2.0766194805020604,0.2564186183915513,23.00275482093664,27.08217177944916,1.762433309668988,-12.202360701338776,7.220484270391882,1.5960945347355278,16.872427983539097
zz1000_ma21_d8_s050,zz1000,ZZ1000,21,8,0.5,False,-4.596475844058401,18.15899900493496,1.2393231615165847,-16.87397934337591,-3.0543884659825373,-1.028199236662008,17.063633131887666,17.633674043799587,1.2144987872030155,-15.490938567364465,-2.356610599851414,1.2434497875801752e-14,17.058096415327565,20.79309044740992,1.388759547494988,-13.854705213710638,-2.995103491796481,-0.0562499776363676,17.588769611891,20.378724856823304,1.2861712554522071,-13.854705213710597,-3.1021380675925414,-0.056249977636325,19.97245179063361,24.06798249340674,1.5512367345279414,-12.146790194963952,4.206294984349459,1.651665041110352,13.991769547325102
zz1000_ma21_d9_s050,zz1000,ZZ1000,21,9,0.5,False,-3.206615976001811,18.96295895418292,1.2823301505964453,-16.78930625990056,-2.2504285167345834,-0.9435261531866566,14.752932811944545,18.29666727754493,1.2495349630702015,-15.490938567364475,-1.6936173661060714,0.0,14.668314791924184,21.7209525188639,1.440639481426111,-13.699941015101937,-2.0672414203424943,0.0985142209723353,15.194054500412882,20.90619595156462,1.3116601428997736,-13.699941015101857,-2.574666972851226,0.0985142209724134,16.94214876033058,24.61293705177152,1.5801984687896833,-12.225973921533228,4.751249542714241,1.5724813145410756,11.11111111111111
zz1000_ma21_d10_s050,zz1000,ZZ1000,21,10,0.5,False,-4.324382553970168,18.83870040010742,1.2643785096085869,-17.893434660235663,-2.37468707081008,-2.04765455352176,12.726626377532885,18.10975610458396,1.2261228320204909,-15.490938567364454,-1.88052853906704,2.3092638912203256e-14,12.566955088586733,21.616349930283185,1.428070524346255,-14.146283774603274,-2.171844008923209,-0.3478285385290043,13.129644921552435,21.299611795342454,1.3330001912127425,-14.146283774603196,-2.181251129073392,-0.3478285385289261,14.325068870523417,23.43382829314964,1.4997362864693278,-12.805779187701493,3.5721407840923582,0.992676048372811,9.053497942386832
zz1000_ma21_d11_s050,zz1000,ZZ1000,21,11,0.5,False,-4.083398268271563,18.827291920961308,1.2584550768594402,-17.680370798601498,-2.386095549956192,-1.8345906918875947,10.842516885886951,18.06332552962091,1.2173879015686615,-15.490938567364475,-1.9269591140300903,0.0,10.630407911001235,21.78959533372764,1.4315497897440326,-14.213847410265934,-1.9985986054787543,-0.4153921741916644,11.147811725846408,21.818488150091973,1.358687089557353,-14.213847410265911,-1.6623747743238724,-0.4153921741916413,11.707988980716252,23.54493262143096,1.503751328906325,-12.80661690378626,3.68324511237368,0.9918383322880436,6.995884773662551
zz1000_ma21_d12_s050,zz1000,ZZ1000,21,12,0.5,False,-5.460426919693182,18.861109019929657,1.2549639166475202,-17.477353056823375,-2.3522784509878427,-1.6315729501094722,9.065055101315322,18.0423719407494,1.210124028114839,-15.490938567364454,-1.9479127029016008,2.3092638912203256e-14,8.776266996291717,21.66522350423179,1.4202570064823754,-14.750157140789366,-2.1229704349746044,-0.9517019047150956,9.16597853014038,21.25348631682078,1.319634129847047,-14.750157140789376,-2.2273766075950654,-0.9517019047151064,9.090909090909092,22.138754962299977,1.41022585283983,-13.159663458941973,2.2770674532426973,0.6387917771323313,4.938271604938271
zz1000_ma21_d13_s050,zz1000,ZZ1000,21,13,0.5,False,-5.342101536467547,19.43167225985174,1.2799395542582992,-17.273702684166416,-1.7817152110657588,-1.427922577452513,7.465339495200853,18.835958301944466,1.2488034521312867,-15.490938567364454,-1.154326341706536,2.3092638912203256e-14,7.128141738772147,22.40035191295369,1.4557328167321153,-15.2133093245996,-1.3878420262527058,-1.4148540885253291,7.26672171758877,21.712205862267364,1.336652400106951,-15.21330932459952,-1.7686570621484812,-1.4148540885252512,6.6115702479338845,21.47133059693356,1.3649837065760997,-13.61481369587959,1.6096430878762789,0.1836415401947135,3.292181069958848
zz1000_ma21_d14_s050,zz1000,ZZ1000,21,14,0.5,False,-3.326878202066782,19.98528352228346,1.307374214627607,-17.019706929215882,-1.2281039486340397,-1.1739268225019792,6.221116246000711,19.191981684160297,1.267151470787722,-15.490938567364454,-0.7983029594907052,2.3092638912203256e-14,5.892047795632468,22.87201876181346,1.480531876920319,-14.536870966200544,-0.9161751773929332,-0.7384157301262739,5.862923203963667,22.08221098892198,1.3543821252838908,-14.536870966200556,-1.3986519354938665,-0.7384157301262846,4.958677685950414,20.892648734767548,1.3231556604057746,-13.798455236074258,1.0309612257102678,4.618527782440651e-14,1.646090534979424
zz1000_ma21_d15_s050,zz1000,ZZ1000,21,15,0.5,False,-2.632185028811639,20.234544732416417,1.3171732343620413,-17.18225055129863,-0.9788427385010828,-1.3364704445847266,5.225737646640597,19.2591312508978,1.2666271494847925,-15.490938567364465,-0.7311533927532032,1.2434497875801752e-14,4.903172641120725,23.14638521455199,1.48873491663952,-14.322806221310923,-0.6418087246544033,-0.5243509852366532,4.706853839801816,22.35509414743926,1.3707840699290117,-14.32280622131099,-1.1257687769765852,-0.5243509852367207,3.71900826446281,21.23172967900761,1.3444449174410018,-13.798455236074304,1.3700421699503345,0.0,0.823045267489712
zz1000_ma21_d16_s050,zz1000,ZZ1000,21,16,0.5,False,-0.7408080106050421,20.71736089195293,1.3440790721512472,-15.80654581407246,-0.496026578964571,0.0392342926414439,4.337006754354782,19.62219908223828,1.2870223391656883,-15.490938567364465,-0.3680855614127232,1.2434497875801752e-14,4.03790688092295,23.537161977781285,1.5071221013864944,-13.798455236074258,-0.2510319614251095,1.2434497875801752e-14,3.7159372419488026,22.598747279722843,1.3826238095280243,-13.79845523607428,-0.8821156446930019,-1.0658141036401504e-14,2.7548209366391188,20.96794866422149,1.3270561131510945,-13.798455236074304,1.106261155164212,0.0,0.411522633744856
zz1000_ma21_d17_s050,zz1000,ZZ1000,21,17,0.5,False,-1.4798830212365237,20.762508886721243,1.3413377560046935,-15.490938567364475,-0.450878584196257,0.3548415393494259,3.5549235691432632,19.449482568756515,1.270320041096474,-15.490938567364454,-0.5408020748944864,2.3092638912203256e-14,3.296250515039143,22.74069995856632,1.449405070464282,-13.79845523607427,-1.0474939806400805,0.0,2.8901734104046244,21.931972167802627,1.338400975034621,-13.79845523607428,-1.5488907566132184,-1.0658141036401504e-14,1.9283746556473829,19.86168750905728,1.249376010523754,-13.798455236074304,0.0,0.0,0.0
zz1000_ma21_d18_s050,zz1000,ZZ1000,21,18,0.5,False,-1.4106233424336851,20.67859894366848,1.333752080542922,-15.490938567364475,-0.5347885272490203,0.3548415393494259,2.8794880910060434,19.42320560449562,1.266537116522379,-15.490938567364465,-0.5670790391553808,1.2434497875801752e-14,2.678203543469304,22.98984485934257,1.4621304367186758,-13.798455236074291,-0.7983490798638258,-2.1316282072803012e-14,2.146985962014864,21.84762358889296,1.3310328134565428,-13.798455236074258,-1.6332393355228838,1.2434497875801752e-14,1.2396694214876034,19.86168750905728,1.249376010523754,-13.798455236074304,0.0,0.0,0.0
zz1000_ma21_d19_s050,zz1000,ZZ1000,21,19,0.5,False,-0.7458267256328628,21.02321032126057,1.3520973965092056,-15.490938567364465,-0.1901771496569217,0.3548415393494384,2.239601848560256,19.82609879186907,1.2884784348845488,-15.490938567364454,-0.1641858517819301,2.3092638912203256e-14,2.1013597033374536,23.34287063311058,1.4800074124671896,-13.798455236074258,-0.4453233060958155,1.2434497875801752e-14,1.486374896779521,22.421297861353075,1.3633260201793032,-13.79845523607427,-1.0595650630627702,0.0,0.6887052341597797,19.86168750905728,1.249376010523754,-13.798455236074304,0.0,0.0,0.0
zz1000_ma21_d20_s050,zz1000,ZZ1000,21,20,0.5,False,-0.4688215236299147,20.91090171599179,1.336896858891301,-16.871361759311434,-0.3024857549257085,-1.0255816525975303,1.670814077497334,19.96234456664732,1.290302408393057,-15.490938567364443,-0.0279400770036843,3.3750779948604765e-14,1.5657189946435928,23.73478776450544,1.490699054168153,-13.798455236074258,-0.0534061747009566,1.2434497875801752e-14,0.9083402146985964,23.137356955159284,1.3871949801675871,-13.798455236074249,-0.3435059692565616,2.3092638912203256e-14,0.1377410468319559,19.86168750905728,1.249376010523754,-13.798455236074304,0.0,0.0,0.0
zz1000_ma22_d2_s050,zz1000,ZZ1000,22,2,0.5,False,-5.704600062955407,17.334043680832224,1.3179951027501131,-16.221722241557067,-3.879343790085276,-0.3759421348431644,42.16139353003911,16.507459223705155,1.2696030301321386,-16.221722241557057,-3.482825419945847,-0.7307836741925797,42.43922538112896,19.4966571877635,1.4330249639627226,-13.645432379220011,-4.291536751442894,0.1530228568542568,41.2056151940545,20.389420910752133,1.3847944417409486,-13.398406855454336,-3.0914420136637126,0.4000483806199337,45.867768595041326,21.13350421142812,1.497330684045198,-12.362933788858063,1.2718167023708418,1.4355214472162388,35.390946502057616
zz1000_ma22_d3_s050,zz1000,ZZ1000,22,3,0.5,False,-3.090334030371244,18.350344243080308,1.354917377023851,-15.852739559472385,-2.863043227837192,-0.0069594527584815,35.90472804834696,17.27141771445766,1.2888138447960664,-15.85273955947233,-2.718866929193343,-0.3618009921078524,36.299958796868566,20.64720424430004,1.47920535786261,-13.513304091043764,-3.1409896949063523,0.2851511450305057,35.59042113955408,22.678784031951515,1.5135438857059955,-13.479431797896536,-0.8020788924643298,0.3190234381777355,40.49586776859504,27.06354985620696,1.839892236111356,-11.602201329787064,7.201862347149678,2.1962539062872395,30.45267489711934
zz1000_ma22_d4_s050,zz1000,ZZ1000,22,4,0.5,False,-2.6631096145100224,18.445510334373605,1.3310194985973525,-15.590883087589946,-2.767877136543895,0.2548970191239572,30.89228581585496,17.64960098359012,1.286039435310745,-15.590883087589935,-2.3406836600608827,-0.099944520225458,31.31437989287186,20.49831364600776,1.446861394489214,-13.452343386067444,-3.289880293198636,0.3461118500068263,31.048720066061108,22.473200779517065,1.4761871428771185,-13.4523433860675,-1.0076621448987808,0.3461118500067695,35.81267217630854,26.28744714068285,1.7669045306375333,-11.684429429464004,6.425759631625571,2.1140258066102984,26.337448559670783
zz1000_ma22_d5_s050,zz1000,ZZ1000,22,5,0.5,False,-1.2967058233403126,18.662858322930443,1.3179990108412802,-15.490938567364507,-2.5505291479870564,0.354841539349394,26.626377532883044,18.05952418751393,1.2884833070558876,-15.490938567364488,-1.9307604561370724,-1.0658141036401504e-14,26.94684796044499,22.279213570690448,1.531900484294509,-13.527799041661382,-1.508980368515946,0.2706561944128882,27.167630057803464,23.06714655506199,1.4936270316088294,-13.527799041661371,-0.4137163693538568,0.2706561944128989,31.818181818181817,26.83759639230827,1.7796005596776523,-11.664154055173803,6.975908883250991,2.1343011809005006,23.045267489711936
zz1000_ma22_d6_s050,zz1000,ZZ1000,22,6,0.5,False,-1.602841710475567,18.39241430808629,1.28643571131637,-16.75411063511083,-2.8209731628312085,-0.9083305283969274,23.07145396373978,17.8471864030457,1.2610475740364828,-15.490938567364454,-2.143098240605301,2.3092638912203256e-14,23.23856613102596,21.62996974891225,1.474814131108353,-13.17040953628632,-2.158224190294145,0.6280456997879487,23.78199834847233,22.518484399410667,1.4475043537294792,-13.170409536286265,-0.9623785250051782,0.6280456997880055,28.236914600550968,26.48717578530848,1.7451410857197138,-11.892529226521887,6.6254882762512,1.9059260095524169,19.753086419753085
zz1000_ma22_d7_s050,zz1000,ZZ1000,22,7,0.5,False,-2.777538978650984,18.046592602430355,1.2476039557558418,-17.28313937832028,-3.1667948684871448,-1.4373592716063754,20.12086740135087,17.58919744412879,1.2290841270649908,-15.490938567364454,-2.4010871995222125,2.3092638912203256e-14,20.18953440461475,21.85541110020301,1.4733569917675202,-13.542036617682673,-1.93278283900338,0.2564186183915975,21.139554087530964,21.95266016787632,1.4012083471219927,-13.54203661768272,-1.5282027565395315,0.2564186183915513,25.06887052341597,27.08217177944916,1.762433309668988,-12.202360701338776,7.220484270391882,1.5960945347355278,16.872427983539097
zz1000_ma22_d8_s050,zz1000,ZZ1000,22,8,0.5,False,-3.9780492992911736,18.181608582682607,1.243897828889001,-16.87397934337598,-3.031778888234893,-1.0281992366620756,17.525773195876287,17.6763402336811,1.220933123006292,-15.490938567364443,-2.3139444099699027,3.3750779948604765e-14,17.552533992583434,21.267109797127425,1.423314869493678,-13.85470521371056,-2.521084142078969,-0.0562499776362912,18.57968620974401,21.098892406758573,1.3358682681821157,-13.854705213710597,-2.3819705176572725,-0.056249977636325,21.90082644628099,24.06798249340674,1.5512367345279414,-12.146790194963952,4.206294984349459,1.651665041110352,13.991769547325102
zz1000_ma22_d9_s050,zz1000,ZZ1000,22,9,0.5,False,-2.3782656659373567,19.21422629746872,1.300496696716457,-16.78930625990056,-1.9991611734487835,-0.9435261531866566,15.143974404550304,18.58631468881449,1.2706699664737695,-15.490938567364465,-1.4039699548365157,1.2434497875801752e-14,15.121549237742068,22.16702294264097,1.4723296081415669,-13.699941015101944,-1.621170996565425,0.0985142209723246,16.10239471511148,21.8271787366469,1.3728087354498728,-13.699941015101857,-1.6536841877689454,0.0985142209724134,18.732782369146005,24.61293705177152,1.5801984687896833,-12.225973921533228,4.751249542714241,1.5724813145410756,11.11111111111111
zz1000_ma22_d10_s050,zz1000,ZZ1000,22,10,0.5,False,-3.5558117337843456,19.088094558849523,1.282225788472917,-17.893434660235663,-2.1252929120679767,-2.04765455352176,13.11766797013864,18.397089788116403,1.2468453087327551,-15.490938567364454,-1.5931948555345985,2.3092638912203256e-14,13.020189534404611,22.062270509006755,1.4596013732375193,-14.14628377460323,-1.7259234301996391,-0.3478285385289599,14.037985136251033,22.103499173458,1.3867190303115906,-14.146283774603196,-1.3773637509578478,-0.3478285385289261,16.115702479338843,23.43382829314964,1.4997362864693278,-12.805779187701493,3.5721407840923582,0.992676048372811,9.053497942386832
zz1000_ma22_d11_s050,zz1000,ZZ1000,22,11,0.5,False,-3.039425089587364,19.153677845208826,1.2808538841348684,-17.680370798601498,-2.059709625708674,-1.8345906918875947,11.233558478492712,18.439271095433902,1.2433865609203427,-15.490938567364475,-1.551013548217096,0.0,11.083642356819118,22.563803005644488,1.483936603929524,-14.213847410265911,-1.2243909335619063,-0.4153921741916413,12.056151940545003,22.756281269730483,1.4204882375187504,-14.213847410265911,-0.7245816546853625,-0.4153921741916413,13.49862258953168,23.54493262143096,1.503751328906325,-12.80661690378626,3.68324511237368,0.9918383322880436,6.995884773662551
zz1000_ma22_d12_s050,zz1000,ZZ1000,22,12,0.5,False,-4.665634161281282,19.12269314686923,1.2729281665269456,-17.477353056823375,-2.0906943240482683,-1.6315729501094722,9.491645929612512,18.343523727603127,1.2309555450975107,-15.490938567364443,-1.6467609160478744,3.3750779948604765e-14,9.270704573547588,22.20264900052653,1.4565414852844232,-14.750157140789366,-1.5855449386798632,-0.9517019047150956,10.074318744838976,22.00449455049609,1.3691793444269682,-14.750157140789376,-1.4763683739197546,-0.9517019047151064,10.881542699724518,22.138754962299977,1.41022585283983,-13.159663458941973,2.2770674532426973,0.6387917771323313,4.938271604938271
zz1000_ma22_d13_s050,zz1000,ZZ1000,22,13,0.5,False,-4.825337558364886,19.491220875463625,1.283718000620233,-17.273702684166416,-1.7221665954538778,-1.427922577452513,7.891930323498045,18.9046362327143,1.25319103268984,-15.490938567364454,-1.0856484109367024,2.3092638912203256e-14,7.622579316028018,22.542160856859628,1.4645845869317464,-15.213309324599578,-1.2460330823467665,-1.414854088525308,8.257638315441785,22.53524694379687,1.3905996541427574,-15.21330932459952,-0.9456159806189746,-1.4148540885252512,8.539944903581267,21.47133059693356,1.3649837065760997,-13.61481369587959,1.6096430878762789,0.1836415401947135,3.292181069958848
zz1000_ma22_d14_s050,zz1000,ZZ1000,22,14,0.5,False,-2.809670557833252,20.07089831923119,1.3128364574819693,-17.019706929215882,-1.1424891516863092,-1.1739268225019792,6.612157838606469,19.290562516912257,1.2735004512330856,-15.490938567364454,-0.6997221267387452,2.3092638912203256e-14,6.345282241450351,23.075771930086365,1.4933733644866083,-14.536870966200544,-0.7124220091200293,-0.7384157301262739,6.7712634186622624,22.81429227636417,1.4023655049966153,-14.536870966200556,-0.6665706480516675,-0.7384157301262846,6.749311294765841,20.892648734767548,1.3231556604057746,-13.798455236074258,1.0309612257102678,4.618527782440651e-14,1.646090534979424
zz1000_ma22_d15_s050,zz1000,ZZ1000,22,15,0.5,False,-2.183170429664872,20.34957850182161,1.3251616007803535,-17.18225055129863,-0.8638089690958815,-1.3364704445847266,5.581230003554923,19.391388875048765,1.2758931863157876,-15.490938567364465,-0.5988957686022367,1.2434497875801752e-14,5.315203955500618,23.420238603187293,1.5076542931812955,-14.322806221310923,-0.3679553360191008,-0.5243509852366532,5.532617671345995,22.847012332946527,1.4030774531882764,-14.32280622131099,-0.6338505914693187,-0.5243509852367207,5.371900826446281,21.23172967900761,1.3444449174410018,-13.798455236074304,1.3700421699503345,0.0,0.823045267489712
zz1000_ma22_d16_s050,zz1000,ZZ1000,22,16,0.5,False,-0.2660351674362844,20.85703744148195,1.353489723337843,-15.80654581407246,-0.3563500294355499,0.0392342926414439,4.656949875577674,19.782636420682543,1.2979389378428363,-15.490938567364465,-0.2076482229684586,1.2434497875801752e-14,4.408735063864853,23.869445849739336,1.5293080204343097,-13.798455236074249,0.0812519105329414,2.3092638912203256e-14,4.459124690338563,23.055571755658026,1.4126857879512618,-13.79845523607428,-0.4252911687578233,-1.0658141036401504e-14,4.2699724517906334,20.96794866422149,1.3270561131510945,-13.798455236074304,1.106261155164212,0.0,0.411522633744856
zz1000_ma22_d17_s050,zz1000,ZZ1000,22,17,0.5,False,-0.9248839349772018,20.94499008976003,1.3535272917034864,-15.490938567364475,-0.2683973811574702,0.3548415393494259,3.839317454674725,19.658711818735974,1.2844315551206502,-15.490938567364454,-0.3315728249150282,2.3092638912203256e-14,3.6258755665430575,23.171954931066807,1.4778963125485476,-13.79845523607428,-0.616239008139587,-1.0658141036401504e-14,3.5507844756399667,22.40148611784134,1.369100697737924,-13.79845523607428,-1.0793768065745049,-1.0658141036401504e-14,3.3057851239669422,19.86168750905728,1.249376010523754,-13.798455236074304,0.0,0.0,0.0
zz1000_ma22_d18_s050,zz1000,ZZ1000,22,18,0.5,False,-0.8171794880064445,20.861391632568303,1.346085281149823,-15.490938567364475,-0.3519958383491932,0.3548415393494259,3.1283327408460715,19.632891649749485,1.2808184179775866,-15.490938567364465,-0.3573929939015166,1.2434497875801752e-14,2.966625463535229,23.423014858101453,1.491057307747876,-13.79845523607427,-0.3651790811049409,0.0,2.725020644095789,22.39165525373468,1.3661642498302418,-13.79845523607427,-1.0892076706811693,0.0,2.479338842975207,19.86168750905728,1.249376010523754,-13.798455236074304,0.0,0.0,0.0
zz1000_ma22_d19_s050,zz1000,ZZ1000,22,19,0.5,False,-0.0521805318803791,21.227727406561247,1.3657334435643615,-15.490938567364465,0.014339935643747,0.3548415393494384,2.4884464984002843,20.060829891018805,1.3042744373537052,-15.490938567364454,0.0705452473678036,2.3092638912203256e-14,2.389781623403379,23.827584920749544,1.5119668533151014,-13.79845523607427,0.0393909815431499,0.0,2.064409578860446,23.08914486206932,1.4057453513531433,-13.798455236074249,-0.3917180623465235,2.3092638912203256e-14,1.790633608815427,19.86168750905728,1.249376010523754,-13.798455236074304,0.0,0.0,0.0
zz1000_ma22_d20_s050,zz1000,ZZ1000,22,20,0.5,False,0.0315556179898397,21.044670942918486,1.3458824392091675,-16.871361759311434,-0.1687165279990132,-1.0255816525975303,1.9196587273373624,20.116186189778684,1.3007401034668349,-15.490938567364443,0.1259015461276824,3.3750779948604765e-14,1.8541409147095176,24.053006607626305,1.5117923825315065,-13.79845523607427,0.2648126684199106,0.0,1.486374896779521,23.666050772146697,1.4204725014363055,-13.798455236074304,0.1851878477308517,-3.3750779948604765e-14,1.1019283746556474,19.86168750905728,1.249376010523754,-13.798455236074304,0.0,0.0,0.0
