trade_id,strategy,symbol,allocation,entry_date,exit_date,entry_price,exit_price,side,holding_days,is_open_trade
487,Sub-B,SUBB_T0487,BIL:10.4%(BIL); VEA:32.6%(发达市场); EMXC:6.5%(新兴市场(除中国)); QQQM:57.7%(Nasdaq 100),2013-08-01,2013-08-01,1.0,1.012957552422489,long,1,False
488,Sub-B,SUBB_T0488,BIL:10.4%(BIL); VEA:32.6%(发达市场); EMXC:6.5%(新兴市场(除中国)); QQQM:57.7%(Nasdaq 100),2013-08-02,2013-08-07,1.0,0.9971436605049322,long,4,False
489,Sub-B,SUBB_T0489,BIL:7.9%(BIL); VEA:33.1%(发达市场); EMXC:6.9%(新兴市场(除中国)); QQQM:60.5%(Nasdaq 100),2013-08-08,2013-08-08,1.0,1.0070363803520719,long,1,False
490,Sub-B,SUBB_T0490,BIL:7.9%(BIL); VEA:33.1%(发达市场); EMXC:6.9%(新兴市场(除中国)); QQQM:60.5%(Nasdaq 100),2013-08-09,2013-08-14,1.0,1.0035288902948352,long,4,False
491,Sub-B,SUBB_T0491,BIL:8.4%(BIL); VEA:35.5%(发达市场); QQQM:56.1%(Nasdaq 100),2013-08-15,2013-08-15,1.0,0.9861879225153773,long,1,False
492,Sub-B,SUBB_T0492,BIL:8.4%(BIL); VEA:35.5%(发达市场); QQQM:56.1%(Nasdaq 100),2013-08-16,2013-08-21,1.0,0.9920402431917718,long,4,False
493,Sub-B,SUBB_T0493,VEA:31.6%(发达市场); QQQM:70.2%(Nasdaq 100),2013-08-22,2013-08-22,1.0,1.008950682559524,long,1,False
494,Sub-B,SUBB_T0494,VEA:31.6%(发达市场); QQQM:70.2%(Nasdaq 100),2013-08-23,2013-08-28,1.0,0.9870255378336146,long,4,False
495,Sub-B,SUBB_T0495,BIL:0.9%(BIL); VEA:34.3%(发达市场); QQQM:64.8%(Nasdaq 100),2013-08-29,2013-08-29,1.0,1.004404128858892,long,1,False
496,Sub-B,SUBB_T0496,BIL:0.9%(BIL); VEA:34.3%(发达市场); QQQM:64.8%(Nasdaq 100),2013-08-30,2013-09-04,1.0,1.0119057702669614,long,3,False
497,Sub-B,SUBB_T0497,VEA:31.6%(发达市场); QQQM:70.2%(Nasdaq 100),2013-09-05,2013-09-05,1.0,1.0008167395421514,long,1,False
498,Sub-B,SUBB_T0498,VEA:31.6%(发达市场); QQQM:70.2%(Nasdaq 100),2013-09-06,2013-09-11,1.0,1.0218169531292993,long,4,False
499,Sub-B,SUBB_T0499,VEA:32.1%(发达市场); EMXC:7.9%(新兴市场(除中国)); QQQM:75.4%(Nasdaq 100),2013-09-12,2013-09-12,1.0,0.9977445440267309,long,1,False
500,Sub-B,SUBB_T0500,VEA:32.1%(发达市场); EMXC:7.9%(新兴市场(除中国)); QQQM:75.4%(Nasdaq 100),2013-09-13,2013-09-18,1.0,1.0293922811254765,long,4,False
501,Sub-B,SUBB_T0501,VEA:28.9%(发达市场); EMXC:7.8%(新兴市场(除中国)); QQQM:82.0%(Nasdaq 100),2013-09-19,2013-09-19,1.0,0.9998536239378291,long,1,False
502,Sub-B,SUBB_T0502,VEA:28.9%(发达市场); EMXC:7.8%(新兴市场(除中国)); QQQM:82.0%(Nasdaq 100),2013-09-20,2013-09-25,1.0,0.987389182458305,long,4,False
503,Sub-B,SUBB_T0503,VEA:26.4%(发达市场); EMXC:6.6%(新兴市场(除中国)); QQQM:89.7%(Nasdaq 100),2013-09-26,2013-09-26,1.0,1.0079029207207026,long,1,False
504,Sub-B,SUBB_T0504,VEA:26.4%(发达市场); EMXC:6.6%(新兴市场(除中国)); QQQM:89.7%(Nasdaq 100),2013-09-27,2013-10-02,1.0,1.0039823731998425,long,4,False
505,Sub-B,SUBB_T0505,VEA:27.8%(发达市场); QQQM:77.8%(Nasdaq 100),2013-10-03,2013-10-03,1.0,0.9875490071278132,long,1,False
506,Sub-B,SUBB_T0506,VEA:27.8%(发达市场); QQQM:77.8%(Nasdaq 100),2013-10-04,2013-10-09,1.0,0.980285984682422,long,4,False
507,Sub-B,SUBB_T0507,BIL:2.0%(BIL); VEA:35.0%(发达市场); EMXC:7.7%(新兴市场(除中国)); QQQM:67.0%(Nasdaq 100),2013-10-10,2013-10-10,1.0,1.0214596531874993,long,1,False
508,Sub-B,SUBB_T0508,BIL:2.0%(BIL); VEA:35.0%(发达市场); EMXC:7.7%(新兴市场(除中国)); QQQM:67.0%(Nasdaq 100),2013-10-11,2013-10-16,1.0,1.0188143468416415,long,4,False
509,Sub-B,SUBB_T0509,VEA:41.2%(发达市场); EMXC:25.9%(新兴市场(除中国)); QQQM:58.8%(Nasdaq 100),2013-10-17,2013-10-17,1.0,1.0089626007238972,long,1,False
510,Sub-B,SUBB_T0510,VEA:41.2%(发达市场); EMXC:25.9%(新兴市场(除中国)); QQQM:58.8%(Nasdaq 100),2013-10-18,2013-10-23,1.0,1.0074589875508004,long,4,False
511,Sub-B,SUBB_T0511,BIL:5.3%(BIL); VEA:37.8%(发达市场); EMXC:9.1%(新兴市场(除中国)); QQQM:57.0%(Nasdaq 100),2013-10-24,2013-10-24,1.0,1.0049004723444415,long,1,False
512,Sub-B,SUBB_T0512,BIL:5.3%(BIL); VEA:37.8%(发达市场); EMXC:9.1%(新兴市场(除中国)); QQQM:57.0%(Nasdaq 100),2013-10-25,2013-10-30,1.0,1.0037530411904259,long,4,False
513,Sub-B,SUBB_T0513,BIL:5.3%(BIL); VEA:36.1%(发达市场); QQQM:58.6%(Nasdaq 100),2013-10-31,2013-10-31,1.0,0.9956493311488989,long,1,False
514,Sub-B,SUBB_T0514,BIL:5.3%(BIL); VEA:36.1%(发达市场); QQQM:58.6%(Nasdaq 100),2013-11-01,2013-11-06,1.0,1.0012982204474485,long,4,False
515,Sub-B,SUBB_T0515,BIL:0.9%(BIL); VEA:32.5%(发达市场); QQQM:66.6%(Nasdaq 100),2013-11-07,2013-11-07,1.0,0.9832718684942522,long,1,False
516,Sub-B,SUBB_T0516,BIL:0.9%(BIL); VEA:32.5%(发达市场); QQQM:66.6%(Nasdaq 100),2013-11-08,2013-11-13,1.0,1.019228958653127,long,4,False
517,Sub-B,SUBB_T0517,BIL:3.6%(BIL); VEA:34.7%(发达市场); QQQM:61.7%(Nasdaq 100),2013-11-14,2013-11-14,1.0,1.0035615157632782,long,1,False
518,Sub-B,SUBB_T0518,BIL:3.6%(BIL); VEA:34.7%(发达市场); QQQM:61.7%(Nasdaq 100),2013-11-15,2013-11-20,1.0,0.9911818964365225,long,4,False
519,Sub-B,SUBB_T0519,BIL:3.0%(BIL); VEA:37.0%(发达市场); EMXC:8.2%(新兴市场(除中国)); QQQM:62.5%(Nasdaq 100),2013-11-21,2013-11-21,1.0,1.0084436261289433,long,1,False
520,Sub-B,SUBB_T0520,BIL:3.0%(BIL); VEA:37.0%(发达市场); EMXC:8.2%(新兴市场(除中国)); QQQM:62.5%(Nasdaq 100),2013-11-22,2013-11-26,1.0,1.0071711685508327,long,3,False
521,Sub-B,SUBB_T0521,BIL:1.0%(BIL); VEA:39.1%(发达市场); EMXC:16.1%(新兴市场(除中国)); QQQM:66.7%(Nasdaq 100),2013-11-27,2013-11-27,1.0,1.0057995332959853,long,1,False
522,Sub-B,SUBB_T0522,BIL:1.0%(BIL); VEA:39.1%(发达市场); EMXC:16.1%(新兴市场(除中国)); QQQM:66.7%(Nasdaq 100),2013-11-29,2013-12-04,1.0,0.9914589633465646,long,4,False
523,Sub-B,SUBB_T0523,BIL:2.4%(BIL); VEA:38.8%(发达市场); EMXC:7.8%(新兴市场(除中国)); QQQM:62.3%(Nasdaq 100),2013-12-05,2013-12-05,1.0,0.9959808351882327,long,1,False
524,Sub-B,SUBB_T0524,BIL:2.4%(BIL); VEA:38.8%(发达市场); EMXC:7.8%(新兴市场(除中国)); QQQM:62.3%(Nasdaq 100),2013-12-06,2013-12-11,1.0,1.0007896879493812,long,4,False
525,Sub-B,SUBB_T0525,VEA:35.1%(发达市场); EMXC:6.4%(新兴市场(除中国)); QQQM:72.6%(Nasdaq 100),2013-12-12,2013-12-12,1.0,0.9951099332832604,long,1,False
526,Sub-B,SUBB_T0526,VEA:35.1%(发达市场); EMXC:6.4%(新兴市场(除中国)); QQQM:72.6%(Nasdaq 100),2013-12-13,2013-12-18,1.0,1.0170572058124903,long,4,False
527,Sub-B,SUBB_T0527,VEA:34.6%(发达市场); EMXC:13.6%(新兴市场(除中国)); QQQM:81.5%(Nasdaq 100),2013-12-19,2013-12-19,1.0,0.9968032675081636,long,1,False
528,Sub-B,SUBB_T0528,VEA:34.6%(发达市场); EMXC:13.6%(新兴市场(除中国)); QQQM:81.5%(Nasdaq 100),2013-12-20,2013-12-24,1.0,1.0250299398492686,long,3,False
529,Sub-B,SUBB_T0529,VEA:33.9%(发达市场); EMXC:14.3%(新兴市场(除中国)); QQQM:81.4%(Nasdaq 100),2013-12-26,2013-12-26,1.0,1.0034324514532358,long,1,False
530,Sub-B,SUBB_T0530,VEA:33.9%(发达市场); EMXC:14.3%(新兴市场(除中国)); QQQM:81.4%(Nasdaq 100),2013-12-27,2013-12-31,1.0,1.0103700088028424,long,3,False
531,Sub-B,SUBB_T0531,VEA:33.2%(发达市场); EMXC:13.1%(新兴市场(除中国)); QQQM:85.2%(Nasdaq 100),2014-01-02,2014-01-02,1.0,0.9821061377180829,long,1,False
532,Sub-B,SUBB_T0532,VEA:33.2%(发达市场); EMXC:13.1%(新兴市场(除中国)); QQQM:85.2%(Nasdaq 100),2014-01-03,2014-01-08,1.0,1.0006850834620418,long,4,False
533,Sub-B,SUBB_T0533,VEA:35.9%(发达市场); EMXC:13.8%(新兴市场(除中国)); QQQM:78.3%(Nasdaq 100),2014-01-09,2014-01-09,1.0,0.9962272652362583,long,1,False
534,Sub-B,SUBB_T0534,VEA:35.9%(发达市场); EMXC:13.8%(新兴市场(除中国)); QQQM:78.3%(Nasdaq 100),2014-01-10,2014-01-15,1.0,1.0187436395060074,long,4,False
535,Sub-B,SUBB_T0535,BIL:2.8%(BIL); VEA:37.6%(发达市场); EMXC:7.3%(新兴市场(除中国)); QQQM:63.7%(Nasdaq 100),2014-01-16,2014-01-16,1.0,0.9991719680676235,long,1,False
536,Sub-B,SUBB_T0536,BIL:2.8%(BIL); VEA:37.6%(发达市场); EMXC:7.3%(新兴市场(除中国)); QQQM:63.7%(Nasdaq 100),2014-01-17,2014-01-22,1.0,1.0030537408533597,long,3,False
537,Sub-B,SUBB_T0537,BIL:4.1%(BIL); VEA:36.1%(发达市场); QQQM:59.7%(Nasdaq 100),2014-01-23,2014-01-23,1.0,0.9935426933204993,long,1,False
538,Sub-B,SUBB_T0538,BIL:4.1%(BIL); VEA:36.1%(发达市场); QQQM:59.7%(Nasdaq 100),2014-01-24,2014-01-29,1.0,0.9611999610212937,long,4,False
539,Sub-B,SUBB_T0539,BIL:10.5%(BIL); VEA:34.8%(发达市场); QQQM:54.7%(Nasdaq 100),2014-01-30,2014-01-30,1.0,1.0128947449563572,long,1,False
540,Sub-B,SUBB_T0540,BIL:10.5%(BIL); VEA:34.8%(发达市场); QQQM:54.7%(Nasdaq 100),2014-01-31,2014-02-05,1.0,0.979329397342366,long,4,False
541,Sub-B,SUBB_T0541,BIL:12.8%(BIL); VEA:33.4%(发达市场); QQQM:53.8%(Nasdaq 100),2014-02-06,2014-02-06,1.0,1.013145488548781,long,1,False
542,Sub-B,SUBB_T0542,BIL:12.8%(BIL); VEA:33.4%(发达市场); QQQM:53.8%(Nasdaq 100),2014-02-07,2014-02-12,1.0,1.0293169950769039,long,4,False
543,Sub-B,SUBB_T0543,BIL:9.2%(BIL); VEA:33.0%(发达市场); EMXC:9.3%(新兴市场(除中国)); QQQM:55.4%(Nasdaq 100),2014-02-13,2014-02-13,1.0,1.005004616549772,long,1,False
544,Sub-B,SUBB_T0544,BIL:9.2%(BIL); VEA:33.0%(发达市场); EMXC:9.3%(新兴市场(除中国)); QQQM:55.4%(Nasdaq 100),2014-02-14,2014-02-19,1.0,1.0002179909804205,long,3,False
545,Sub-B,SUBB_T0545,BIL:12.3%(BIL); VEA:31.8%(发达市场); QQQM:55.9%(Nasdaq 100),2014-02-20,2014-02-20,1.0,1.004071466006238,long,1,False
546,Sub-B,SUBB_T0546,BIL:12.3%(BIL); VEA:31.8%(发达市场); QQQM:55.9%(Nasdaq 100),2014-02-21,2014-02-26,1.0,1.0032261706763577,long,4,False
547,Sub-B,SUBB_T0547,BIL:7.4%(BIL); VEA:30.7%(发达市场); QQQM:53.8%(Nasdaq 100); VGLT:14.4%(长期国债),2014-02-27,2014-02-27,1.0,1.004687259886126,long,1,False
548,Sub-B,SUBB_T0548,BIL:7.4%(BIL); VEA:30.7%(发达市场); QQQM:53.8%(Nasdaq 100); VGLT:14.4%(长期国债),2014-02-28,2014-03-05,1.0,1.002830539406594,long,4,False
549,Sub-B,SUBB_T0549,BIL:3.6%(BIL); VEA:28.4%(发达市场); EMXC:8.3%(新兴市场(除中国)); QQQM:70.1%(Nasdaq 100),2014-03-06,2014-03-06,1.0,1.001302136685233,long,1,False
550,Sub-B,SUBB_T0550,BIL:3.6%(BIL); VEA:28.4%(发达市场); EMXC:8.3%(新兴市场(除中国)); QQQM:70.1%(Nasdaq 100),2014-03-07,2014-03-12,1.0,0.9868193249802455,long,4,False
551,Sub-B,SUBB_T0551,BIL:0.8%(BIL); VEA:26.2%(发达市场); QQQM:73.0%(Nasdaq 100),2014-03-13,2014-03-13,1.0,0.9832892891882622,long,1,False
552,Sub-B,SUBB_T0552,BIL:0.8%(BIL); VEA:26.2%(发达市场); QQQM:73.0%(Nasdaq 100),2014-03-14,2014-03-19,1.0,1.007641955409125,long,4,False
553,Sub-B,SUBB_T0553,BIL:1.4%(BIL); VEA:26.5%(发达市场); QQQM:70.0%(Nasdaq 100); VGLT:12.1%(长期国债),2014-03-20,2014-03-20,1.0,1.001028366084345,long,1,False
554,Sub-B,SUBB_T0554,BIL:1.4%(BIL); VEA:26.5%(发达市场); QQQM:70.0%(Nasdaq 100); VGLT:12.1%(长期国债),2014-03-21,2014-03-26,1.0,0.9840699073401965,long,4,False
555,Sub-B,SUBB_T0555,BIL:0.7%(BIL); VEA:20.3%(发达市场); EMXC:8.9%(新兴市场(除中国)); QQQM:72.9%(Nasdaq 100); VGLT:11.4%(长期国债),2014-03-27,2014-03-27,1.0,0.9980083248624763,long,1,False
556,Sub-B,SUBB_T0556,BIL:0.7%(BIL); VEA:20.3%(发达市场); EMXC:8.9%(新兴市场(除中国)); QQQM:72.9%(Nasdaq 100); VGLT:11.4%(长期国债),2014-03-28,2014-04-02,1.0,1.02517035341101,long,4,False
557,Sub-B,SUBB_T0557,BIL:1.2%(BIL); VEA:36.1%(发达市场); EMXC:9.2%(新兴市场(除中国)); QQQM:64.9%(Nasdaq 100),2014-04-03,2014-04-03,1.0,0.993799838474702,long,1,False
558,Sub-B,SUBB_T0558,BIL:1.2%(BIL); VEA:36.1%(发达市场); EMXC:9.2%(新兴市场(除中国)); QQQM:64.9%(Nasdaq 100),2014-04-04,2014-04-09,1.0,0.9965558783706394,long,4,False
559,Sub-B,SUBB_T0559,BIL:5.6%(BIL); VEA:39.6%(发达市场); QQQM:47.2%(Nasdaq 100); VGLT:14.5%(长期国债),2014-04-10,2014-04-10,1.0,0.9725255170715156,long,1,False
560,Sub-B,SUBB_T0560,BIL:5.6%(BIL); VEA:39.6%(发达市场); QQQM:47.2%(Nasdaq 100); VGLT:14.5%(长期国债),2014-04-11,2014-04-16,1.0,1.0081806115508194,long,4,False
561,Sub-B,SUBB_T0561,BIL:5.1%(BIL); VEA:40.3%(发达市场); EMXC:12.5%(新兴市场(除中国)); QQQM:39.1%(Nasdaq 100); VGLT:13.9%(长期国债),2014-04-17,2014-04-17,1.0,1.0005928647601445,long,1,False
562,Sub-B,SUBB_T0562,BIL:5.1%(BIL); VEA:40.3%(发达市场); EMXC:12.5%(新兴市场(除中国)); QQQM:39.1%(Nasdaq 100); VGLT:13.9%(长期国债),2014-04-21,2014-04-23,1.0,1.0037028999833981,long,3,False
563,Sub-B,SUBB_T0563,BIL:10.5%(BIL); VEA:41.2%(发达市场); QQQM:38.6%(Nasdaq 100); VGLT:14.6%(长期国债),2014-04-24,2014-04-24,1.0,1.0040666131477547,long,1,False
564,Sub-B,SUBB_T0564,BIL:10.5%(BIL); VEA:41.2%(发达市场); QQQM:38.6%(Nasdaq 100); VGLT:14.6%(长期国债),2014-04-25,2014-04-30,1.0,1.0007631707339755,long,4,False
565,Sub-B,SUBB_T0565,BIL:10.2%(BIL); VEA:40.9%(发达市场); QQQM:38.6%(Nasdaq 100); VGLT:15.2%(长期国债),2014-05-01,2014-05-01,1.0,1.0038385984563583,long,1,False
566,Sub-B,SUBB_T0566,BIL:10.2%(BIL); VEA:40.9%(发达市场); QQQM:38.6%(Nasdaq 100); VGLT:15.2%(长期国债),2014-05-02,2014-05-07,1.0,0.994124836727868,long,4,False
567,Sub-B,SUBB_T0567,BIL:9.5%(BIL); VEA:40.9%(发达市场); QQQM:41.8%(Nasdaq 100); VGLT:13.6%(长期国债),2014-05-08,2014-05-08,1.0,0.9990533172063165,long,1,False
568,Sub-B,SUBB_T0568,BIL:9.5%(BIL); VEA:40.9%(发达市场); QQQM:41.8%(Nasdaq 100); VGLT:13.6%(长期国债),2014-05-09,2014-05-14,1.0,1.010100184937095,long,4,False
569,Sub-B,SUBB_T0569,BIL:5.0%(BIL); VEA:50.3%(发达市场); EMXC:8.1%(新兴市场(除中国)); QQQM:40.8%(Nasdaq 100); VGLT:9.3%(长期国债),2014-05-15,2014-05-15,1.0,0.9960125290819732,long,1,False
570,Sub-B,SUBB_T0570,BIL:5.0%(BIL); VEA:50.3%(发达市场); EMXC:8.1%(新兴市场(除中国)); QQQM:40.8%(Nasdaq 100); VGLT:9.3%(长期国债),2014-05-16,2014-05-21,1.0,1.007037980055948,long,4,False
571,Sub-B,SUBB_T0571,BIL:4.1%(BIL); VEA:31.4%(发达市场); EMXC:18.5%(新兴市场(除中国)); QQQM:50.2%(Nasdaq 100); VGLT:13.1%(长期国债),2014-05-22,2014-05-22,1.0,1.0028868091323608,long,1,False
572,Sub-B,SUBB_T0572,BIL:4.1%(BIL); VEA:31.4%(发达市场); EMXC:18.5%(新兴市场(除中国)); QQQM:50.2%(Nasdaq 100); VGLT:13.1%(长期国债),2014-05-23,2014-05-28,1.0,1.01206305837681,long,3,False
573,Sub-B,SUBB_T0573,BIL:3.5%(BIL); VEA:45.7%(发达市场); EMXC:8.8%(新兴市场(除中国)); QQQM:49.2%(Nasdaq 100); VGLT:9.2%(长期国债),2014-05-29,2014-05-29,1.0,1.0049339013260954,long,1,False
574,Sub-B,SUBB_T0574,BIL:3.5%(BIL); VEA:45.7%(发达市场); EMXC:8.8%(新兴市场(除中国)); QQQM:49.2%(Nasdaq 100); VGLT:9.2%(长期国债),2014-05-30,2014-06-04,1.0,0.9965898538606489,long,4,False
575,Sub-B,SUBB_T0575,BIL:2.2%(BIL); VEA:43.3%(发达市场); EMXC:7.8%(新兴市场(除中国)); QQQM:57.6%(Nasdaq 100); VGLT:9.0%(长期国债),2014-06-05,2014-06-05,1.0,1.008276750386939,long,1,False
576,Sub-B,SUBB_T0576,BIL:2.2%(BIL); VEA:43.3%(发达市场); EMXC:7.8%(新兴市场(除中国)); QQQM:57.6%(Nasdaq 100); VGLT:9.0%(长期国债),2014-06-06,2014-06-11,1.0,1.0032245468097416,long,4,False
577,Sub-B,SUBB_T0577,VEA:42.7%(发达市场); EMXC:16.3%(新兴市场(除中国)); QQQM:63.1%(Nasdaq 100); VGLT:9.5%(长期国债),2014-06-12,2014-06-12,1.0,0.9953439281673299,long,1,False
578,Sub-B,SUBB_T0578,VEA:42.7%(发达市场); EMXC:16.3%(新兴市场(除中国)); QQQM:63.1%(Nasdaq 100); VGLT:9.5%(长期国债),2014-06-13,2014-06-18,1.0,1.0110291685200317,long,4,False
579,Sub-B,SUBB_T0579,VEA:42.0%(发达市场); EMXC:15.8%(新兴市场(除中国)); QQQM:68.3%(Nasdaq 100); VGLT:8.0%(长期国债),2014-06-19,2014-06-19,1.0,0.9997576310678101,long,1,False
580,Sub-B,SUBB_T0580,VEA:42.0%(发达市场); EMXC:15.8%(新兴市场(除中国)); QQQM:68.3%(Nasdaq 100); VGLT:8.0%(长期国债),2014-06-20,2014-06-25,1.0,1.0008675965586729,long,4,False
581,Sub-B,SUBB_T0581,VEA:38.2%(发达市场); EMXC:15.4%(新兴市场(除中国)); QQQM:78.0%(Nasdaq 100); VGLT:7.4%(长期国债),2014-06-26,2014-06-26,1.0,1.0012418594151427,long,1,False
582,Sub-B,SUBB_T0582,VEA:38.2%(发达市场); EMXC:15.4%(新兴市场(除中国)); QQQM:78.0%(Nasdaq 100); VGLT:7.4%(长期国债),2014-06-27,2014-07-02,1.0,1.0200859955468715,long,4,False
583,Sub-B,SUBB_T0583,VEA:24.4%(发达市场); EMXC:29.7%(新兴市场(除中国)); QQQM:74.4%(Nasdaq 100); VGLT:8.6%(长期国债),2014-07-03,2014-07-03,1.0,1.006337708882004,long,1,False
584,Sub-B,SUBB_T0584,VEA:24.4%(发达市场); EMXC:29.7%(新兴市场(除中国)); QQQM:74.4%(Nasdaq 100); VGLT:8.6%(长期国债),2014-07-07,2014-07-09,1.0,0.9909721739170704,long,3,False
585,Sub-B,SUBB_T0585,VEA:21.7%(发达市场); EMXC:36.1%(新兴市场(除中国)); QQQM:66.5%(Nasdaq 100); VGLT:8.9%(长期国债),2014-07-10,2014-07-10,1.0,0.9933671109395984,long,1,False
586,Sub-B,SUBB_T0586,VEA:21.7%(发达市场); EMXC:36.1%(新兴市场(除中国)); QQQM:66.5%(Nasdaq 100); VGLT:8.9%(长期国债),2014-07-11,2014-07-16,1.0,1.0147695658311617,long,4,False
587,Sub-B,SUBB_T0587,VEA:22.2%(发达市场); EMXC:22.6%(新兴市场(除中国)); QQQM:68.0%(Nasdaq 100); VGLT:10.0%(长期国债),2014-07-17,2014-07-17,1.0,0.9827843614095796,long,1,False
588,Sub-B,SUBB_T0588,VEA:22.2%(发达市场); EMXC:22.6%(新兴市场(除中国)); QQQM:68.0%(Nasdaq 100); VGLT:10.0%(长期国债),2014-07-18,2014-07-23,1.0,1.029989760427963,long,4,False
589,Sub-B,SUBB_T0589,BIL:0.6%(BIL); VEA:23.7%(发达市场); EMXC:21.2%(新兴市场(除中国)); QQQM:63.9%(Nasdaq 100); VGLT:12.0%(长期国债),2014-07-24,2014-07-24,1.0,1.0000163745335797,long,1,False
590,Sub-B,SUBB_T0590,BIL:0.6%(BIL); VEA:23.7%(发达市场); EMXC:21.2%(新兴市场(除中国)); QQQM:63.9%(Nasdaq 100); VGLT:12.0%(长期国债),2014-07-25,2014-07-30,1.0,0.9951313078756163,long,4,False
591,Sub-B,SUBB_T0591,BIL:1.0%(BIL); VEA:24.7%(发达市场); EMXC:20.6%(新兴市场(除中国)); QQQM:61.6%(Nasdaq 100); VGLT:12.7%(长期国债),2014-07-31,2014-07-31,1.0,0.9790613510101563,long,1,False
592,Sub-B,SUBB_T0592,BIL:1.0%(BIL); VEA:24.7%(发达市场); EMXC:20.6%(新兴市场(除中国)); QQQM:61.6%(Nasdaq 100); VGLT:12.7%(长期国债),2014-08-01,2014-08-06,1.0,0.9920299194924195,long,4,False
593,Sub-B,SUBB_T0593,BIL:0.8%(BIL); VEA:24.6%(发达市场); EMXC:18.9%(新兴市场(除中国)); QQQM:64.7%(Nasdaq 100); VGLT:13.1%(长期国债),2014-08-07,2014-08-07,1.0,0.9964297136930859,long,1,False
594,Sub-B,SUBB_T0594,BIL:0.8%(BIL); VEA:24.6%(发达市场); EMXC:18.9%(新兴市场(除中国)); QQQM:64.7%(Nasdaq 100); VGLT:13.1%(长期国债),2014-08-08,2014-08-13,1.0,1.0239538961667525,long,4,False
595,Sub-B,SUBB_T0595,VEA:12.8%(发达市场); EMXC:28.5%(新兴市场(除中国)); QQQM:65.2%(Nasdaq 100); VGLT:26.1%(长期国债),2014-08-14,2014-08-14,1.0,1.0060093060685562,long,1,False
596,Sub-B,SUBB_T0596,VEA:12.8%(发达市场); EMXC:28.5%(新兴市场(除中国)); QQQM:65.2%(Nasdaq 100); VGLT:26.1%(长期国债),2014-08-15,2014-08-20,1.0,1.014402286044537,long,4,False
597,Sub-B,SUBB_T0597,VEA:12.3%(发达市场); EMXC:29.4%(新兴市场(除中国)); QQQM:69.8%(Nasdaq 100); VGLT:23.4%(长期国债),2014-08-21,2014-08-21,1.0,1.0021231132241126,long,1,False
598,Sub-B,SUBB_T0598,VEA:12.3%(发达市场); EMXC:29.4%(新兴市场(除中国)); QQQM:69.8%(Nasdaq 100); VGLT:23.4%(长期国债),2014-08-22,2014-08-27,1.0,1.0128627385122428,long,4,False
599,Sub-B,SUBB_T0599,VEA:11.2%(发达市场); EMXC:25.7%(新兴市场(除中国)); QQQM:82.8%(Nasdaq 100); VGLT:21.8%(长期国债),2014-08-28,2014-08-28,1.0,0.9969959404879227,long,1,False
600,Sub-B,SUBB_T0600,VEA:11.2%(发达市场); EMXC:25.7%(新兴市场(除中国)); QQQM:82.8%(Nasdaq 100); VGLT:21.8%(长期国债),2014-08-29,2014-09-03,1.0,1.0011782777918226,long,3,False
601,Sub-B,SUBB_T0601,VEA:11.7%(发达市场); EMXC:28.2%(新兴市场(除中国)); QQQM:88.3%(Nasdaq 100); VGLT:16.0%(长期国债),2014-09-04,2014-09-04,1.0,0.9953934454913563,long,1,False
602,Sub-B,SUBB_T0602,VEA:11.7%(发达市场); EMXC:28.2%(新兴市场(除中国)); QQQM:88.3%(Nasdaq 100); VGLT:16.0%(长期国债),2014-09-05,2014-09-10,1.0,0.9979854768775004,long,4,False
603,Sub-B,SUBB_T0603,VEA:23.2%(发达市场); EMXC:24.8%(新兴市场(除中国)); QQQM:86.5%(Nasdaq 100); VGLT:8.8%(长期国债),2014-09-11,2014-09-11,1.0,0.9962192419264656,long,1,False
604,Sub-B,SUBB_T0604,VEA:23.2%(发达市场); EMXC:24.8%(新兴市场(除中国)); QQQM:86.5%(Nasdaq 100); VGLT:8.8%(长期国债),2014-09-12,2014-09-17,1.0,0.9891619576396045,long,4,False
605,Sub-B,SUBB_T0605,VEA:24.5%(发达市场); EMXC:16.9%(新兴市场(除中国)); QQQM:77.5%(Nasdaq 100); VGLT:19.8%(长期国债),2014-09-18,2014-09-18,1.0,1.0089399782019388,long,1,False
606,Sub-B,SUBB_T0606,VEA:24.5%(发达市场); EMXC:16.9%(新兴市场(除中国)); QQQM:77.5%(Nasdaq 100); VGLT:19.8%(长期国债),2014-09-19,2014-09-24,1.0,0.9952569538102667,long,4,False
607,Sub-B,SUBB_T0607,BIL:1.4%(BIL); VEA:25.4%(发达市场); EMXC:9.3%(新兴市场(除中国)); QQQM:63.4%(Nasdaq 100); VGLT:22.5%(长期国债),2014-09-25,2014-09-25,1.0,0.978766005516746,long,1,False
608,Sub-B,SUBB_T0608,BIL:1.4%(BIL); VEA:25.4%(发达市场); EMXC:9.3%(新兴市场(除中国)); QQQM:63.4%(Nasdaq 100); VGLT:22.5%(长期国债),2014-09-26,2014-10-01,1.0,0.9938593488889245,long,4,False
609,Sub-B,SUBB_T0609,BIL:1.4%(BIL); VEA:12.8%(发达市场); QQQM:60.9%(Nasdaq 100); VGLT:34.5%(长期国债),2014-10-02,2014-10-02,1.0,0.9958184772258032,long,1,False
610,Sub-B,SUBB_T0610,BIL:1.4%(BIL); VEA:12.8%(发达市场); QQQM:60.9%(Nasdaq 100); VGLT:34.5%(长期国债),2014-10-03,2014-10-08,1.0,1.0155936170311386,long,4,False
