variant,reference,trigger_dd,cut,budget,recover_dd,cost_sum,avg_budget,days_derisked_pct,change_days,abs_change_sum,full_total_return,full_ann_return,full_ann_vol,full_sharpe,full_max_dd,full_calmar,full_ulcer,phase2_total_return,phase2_ann_return,phase2_ann_vol,phase2_sharpe,phase2_max_dd,phase2_calmar,phase2_ulcer,post_2022_total_return,post_2022_ann_return,post_2022_ann_vol,post_2022_sharpe,post_2022_max_dd,post_2022_calmar,post_2022_ulcer,recent_3y_total_return,recent_3y_ann_return,recent_3y_ann_vol,recent_3y_sharpe,recent_3y_max_dd,recent_3y_calmar,recent_3y_ulcer,recent_1y_total_return,recent_1y_ann_return,recent_1y_ann_vol,recent_1y_sharpe,recent_1y_max_dd,recent_1y_calmar,recent_1y_ulcer,stress_2022_total_return,stress_2022_ann_return,stress_2022_ann_vol,stress_2022_sharpe,stress_2022_max_dd,stress_2022_calmar,stress_2022_ulcer,stress_2025_total_return,stress_2025_ann_return,stress_2025_ann_vol,stress_2025_sharpe,stress_2025_max_dd,stress_2025_calmar,stress_2025_ulcer,ytd_2026_total_return,ytd_2026_ann_return,ytd_2026_ann_vol,ytd_2026_sharpe,ytd_2026_max_dd,ytd_2026_calmar,ytd_2026_ulcer,full_ann_return_delta,full_sharpe_delta,full_max_dd_improvement,phase2_total_return_delta,phase2_max_dd_improvement,recent_1y_total_return_delta,robustness,rank_full_calmar,rank_full_sharpe,rank_phase2_dd
phase2_baseline_nav_trigger0.060_cut0.25_recover0.025,baseline_nav,0.06,0.25,0.75,0.025,0.036329523933070415,0.9629360465116279,0.14825581395348839,9.0,2.25,5.191097373045757,0.11739542592965635,0.1296827478932568,0.9052509129918016,-0.1909202813332973,0.6148923786924155,0.061290955383235084,0.61917596144511,0.11824325240945566,0.12635049489248468,0.935835293008328,-0.17997935411057175,0.6569823132980684,0.07480299436860359,0.9210478643980677,0.2176375150388199,0.1261660306466569,1.7250088151567504,-0.12350192368586788,1.7622196362899551,0.03517280073648415,0.7484805852314373,0.20467108853593174,0.12785429062597292,1.6008151743196477,-0.12350192368586776,1.6572299639357935,0.03624030616204905,0.26881623374069896,0.269023158357925,0.12818836761190408,2.098654997873165,-0.10215321655082932,2.6335260644882843,0.034153451633046804,-0.18114622189082363,-0.22735322484783127,0.1277434517995792,-1.7797642199659132,-0.17997935411057175,-1.2632183617469535,0.1160242001560721,-0.08599050082692139,-0.41121655545046565,0.18731203433037533,-2.1953557704956332,-0.12350192368586765,-3.329636844332986,0.06914277827356412,0.025990838175910858,0.08414547302429476,0.14309307299357837,0.5880471448682284,-0.10215321655082887,0.8237182916548309,0.05538914147144636,-0.001299720852441677,0.028988645973998195,0.04308266218858958,-0.03121232096979676,0.043665255301100214,-0.02917658564842096,defensive_only,165.0,162.0,283.0
phase2_self_nav_trigger0.030_cut0.35_recover0.010,self_nav,0.03,0.35,0.65,0.01,0.03839303927175647,0.9334423449612403,0.19016472868217055,19.0,6.649999999999999,4.973138027724132,0.1149597940185374,0.1256252893685313,0.9151007300870301,-0.18696823296739606,0.6148627079263478,0.05712536028787913,0.5621724108219819,0.10898754637326147,0.10961683292605073,0.9942592160711868,-0.15408104228925823,0.7073391038506723,0.06229528998500876,0.8014624408473132,0.19426081086118074,0.10971179377857619,1.7706465656121169,-0.09992400984826555,1.9440854220738888,0.029471557084452003,0.6567412315768877,0.18322741277797538,0.11120861155703124,1.6476009385659012,-0.09992400984826588,1.833667534521536,0.030344812802624938,0.2507383782073149,0.25093005919495903,0.1113667075303976,2.253187373133641,-0.08728851465556853,2.8747202330696444,0.02929958739223832,-0.15528476268508584,-0.19571548346395162,0.10977612107539822,-1.7828602572824297,-0.15408104228925823,-1.2702113157862247,0.09846582498107614,-0.06590561922110594,-0.3307811832838552,0.1508049824898986,-2.193436700979107,-0.099924009848266,-3.310327355618979,0.05429054895636356,0.03738822297364974,0.12252112593380082,0.12999353898344262,0.9425170427078413,-0.08728851465556908,1.4036339880138384,0.0469839024183026,-0.0037353527635606287,0.03883846306922667,0.04703471055449082,-0.08821587159292488,0.06956356712241374,-0.047254441181804996,defensive_only,166.0,65.0,109.0
phase2_baseline_nav_trigger0.030_cut0.50_recover0.015,baseline_nav,0.03,0.5,0.5,0.015,0.04025952530465833,0.9127906976744186,0.1744186046511628,21.0,10.5,4.972930852009726,0.11495743943590009,0.12336532580270924,0.9318456275124228,-0.18696823296739606,0.6148501144359996,0.05380706987520376,0.5621182275461611,0.10897862609472786,0.09935302603935667,1.096882807087911,-0.12330878094089759,0.8837864202628178,0.051525118707769275,0.7452970377377786,0.182906104580981,0.1031590948890362,1.7730487532652863,-0.08322284436828042,2.197787229808909,0.02781044314903271,0.6307573207986095,0.17701039058042345,0.10586956598040122,1.671966716225057,-0.08322284436828009,2.1269447340337475,0.028873434461019754,0.22402867248871372,0.22419815988590197,0.11014592228505449,2.035464910863278,-0.07479057542000112,2.997679301527944,0.03103075948946446,-0.12455628945410113,-0.1577565010074119,0.08585239436969917,-1.8375317562848386,-0.12330878094089759,-1.2793614518257646,0.08041808550818988,-0.05545274288612967,-0.285438574228593,0.11948358052993849,-2.388935558865947,-0.08322284436828009,-3.4298103651139598,0.04754699111304311,0.04312244727045811,0.14217449463981024,0.11623293270212204,1.2231859881241265,-0.07479057542000123,1.9009680543491119,0.04266675960194918,-0.003737707346197938,0.05558336049461943,0.04703471055449082,-0.08827005486874562,0.10033582847077438,-0.0739641469004062,defensive_only,167.0,8.0,1.0
phase2_baseline_nav_trigger0.060_cut0.50_recover0.020,baseline_nav,0.06,0.5,0.5,0.02,0.03576249081532945,0.9245397286821705,0.1509205426356589,9.0,4.5,4.972356985327142,0.11495091695568793,0.12530198805756956,0.9173910066205345,-0.18696823296739606,0.6148152289364222,0.05651906861734143,0.5619681424996064,0.10895391611483252,0.10819719115656085,1.006993942727928,-0.13532159810172972,0.805148015122649,0.060457203063825744,0.7693741126898981,0.18780445464904338,0.11326904911561421,1.6580385914368414,-0.10863742256535303,1.7287270833037836,0.03382594506123885,0.6532542742641796,0.18239690287470678,0.11673275560824652,1.5625168953162403,-0.10863742256535247,1.6789509412834531,0.035268868016664554,0.2354964354956708,0.23567540322812408,0.11892887810619317,1.9816499321357963,-0.0881341437372909,2.6740533604163925,0.034343910603871146,-0.13655201269252382,-0.1726217164552014,0.09043248569524541,-1.9088463081389921,-0.13532159810172972,-1.2756405398451685,0.09206126287165214,-0.08163715420057804,-0.39450229784378943,0.15369414629560443,-2.5668010614082313,-0.10863742256535291,-3.6313665082257365,0.06829598184172195,0.028078312106389225,0.09110606839113577,0.1222770281547344,0.7450791842589304,-0.08813414373729123,1.0337204689104738,0.05382547877502681,-0.003744229826410095,0.04112873960273111,0.04703471055449082,-0.0884201399153004,0.08832301130994225,-0.06249638389344914,defensive_only,168.0,48.0,31.0
phase2_baseline_nav_trigger0.060_cut0.40_recover0.010,baseline_nav,0.06,0.4,0.6,0.01,0.035989304062425835,0.9378875968992247,0.15528100775193798,9.0,3.6,4.972165300603172,0.11494873816554518,0.12674260623046016,0.9069463030966098,-0.18696823296739606,0.6148035756726128,0.058343285995537585,0.5619180106282242,0.10894566200461897,0.1144142555567194,0.952203564796264,-0.15333656604668677,0.7105002075724587,0.06612391247767478,0.8020177546052216,0.19437183355012344,0.1173433995461514,1.6564360185736446,-0.11458826988580262,1.6962629224076096,0.034446961249090906,0.6660117264785024,0.18542976992377436,0.12008822380151012,1.5441128534823292,-0.11458826988580262,1.6182264564127862,0.03576749116947561,0.2392925021064305,0.239474624133601,0.12105815394934624,1.978178390476722,-0.0937390611003105,2.554694076542311,0.034398576655012156,-0.1545413458125986,-0.19480180979346362,0.10508437653092181,-1.8537656712093813,-0.15333656604668677,-1.2704198014591759,0.10163279398573204,-0.08333869605925559,-0.4010814781718597,0.16628569618507263,-2.4120022790502924,-0.11458826988580284,-3.5001966481523126,0.06858263856723705,0.027287158339316386,0.08846442124234155,0.1299771366874699,0.6806152489345437,-0.09373906110031027,0.9437306092459756,0.054379501404405346,-0.003746408616552843,0.03068403607880643,0.04703471055449082,-0.08847027178668254,0.0703080433649852,-0.05870031728268943,defensive_only,169.0,143.0,97.0
phase2_baseline_nav_trigger0.080_cut0.35_recover0.015,baseline_nav,0.08,0.35,0.65,0.015,0.03597750416694006,0.9500605620155038,0.1426841085271318,7.0,2.4499999999999997,4.971858267249459,0.11494524812490803,0.128357552627409,0.8955082562111973,-0.18696823296739606,0.6147849091826869,0.061573387675292926,0.5618377112893898,0.10893244045849482,0.12108217217723878,0.8996571377910257,-0.1727396807646081,0.6306161964426503,0.0755074397772807,0.8416992779678285,0.20224417347914603,0.12326089830786165,1.6407812717218109,-0.1175611926645691,1.7203310794591735,0.03567541620371019,0.6937456262144173,0.1919700099288839,0.12592139540621763,1.524522574655371,-0.11756119266456877,1.6329369035632528,0.036986028907471206,0.2611232005049757,0.2613236164653252,0.13113180477878172,1.9928316925567828,-0.10402082591068407,2.5122240106967313,0.034443722908516806,-0.17391685040934257,-0.2185379747439562,0.11478530279092061,-1.9038846388027502,-0.1727396807646081,-1.2651289719688512,0.1166485398275358,-0.08420939972601804,-0.4044251140714811,0.17304252083780242,-2.337142987246239,-0.1175611926645691,-3.4401242868078503,0.06875204744769542,0.018370271607961453,0.058992227439305545,0.15375805396479242,0.3836691862191076,-0.10402082591068429,0.5671193909761706,0.057057316862845736,-0.0037498986571899984,0.01924598919339393,0.04703471055449082,-0.08855057112551701,0.05090492864706386,-0.036869618884144195,defensive_only,170.0,329.0,229.0
phase2_self_nav_trigger0.050_cut0.25_recover0.020,self_nav,0.05,0.25,0.75,0.02,0.036486739292238675,0.9600290697674418,0.15988372093023256,11.0,2.75,5.143060430076227,0.11686562425603086,0.12915190969594909,0.9048695023647522,-0.19011361602342036,0.6147146464334992,0.061000441312652726,0.6066127180278358,0.116225109970711,0.12426080421644961,0.9353320276944188,-0.1791617805227549,0.6487159796670449,0.07394929539977387,0.9042438249433549,0.21441517967883494,0.12345643201552733,1.736767993196722,-0.11595985095989392,1.849046699387299,0.034149746613206945,0.7331860487003425,0.20114904723109106,0.12489596747776363,1.6105327601301735,-0.1159598509598938,1.7346438923991117,0.03514106309708393,0.26132735140118757,0.26152793966784516,0.1269297875673151,2.060414223329163,-0.1021532165508291,2.560153742566832,0.034258500418297054,-0.18032981168868778,-0.2263588508609996,0.1277092643422742,-1.7724544262844877,-0.1791617805227549,-1.2634326930695485,0.11522637446642799,-0.078125650576499,-0.3807348932447058,0.17502568176921227,-2.175308728388445,-0.11595985095989414,-3.2833337581331206,0.06327541064766092,0.025990838175910858,0.08414547302429476,0.14309307299357837,0.5880471448682284,-0.10215321655082887,0.8237182916548309,0.05538914147144636,-0.0018295225260671621,0.028607235346948756,0.043889327498466524,-0.043775564387070975,0.04448282888891708,-0.036665467987932354,defensive_only,171.0,169.0,269.0
phase2_baseline_nav_trigger0.030_cut0.40_recover0.010,baseline_nav,0.03,0.4,0.6,0.01,0.03955494630782134,0.928875968992248,0.17781007751937986,21.0,8.4,4.970027266550033,0.1149244316851239,0.12511766524572945,0.9185308202435989,-0.18696823296739606,0.6146735724093016,0.05608026388186518,0.5613588442745019,0.10885358261107037,0.10738105404711319,1.0137131133329265,-0.14389990419358756,0.7564534752200417,0.05906983689160896,0.7815163745544791,0.1902570902427254,0.10913666234170598,1.7432921821177934,-0.09437748045674599,2.0159161838392357,0.02996039937848342,0.6470576737305536,0.1809181341706545,0.1112068080063635,1.6268620367226256,-0.09437748045674599,1.9169629586961778,0.030977485069749053,0.22571071033971446,0.2258815836755077,0.11379543591462361,1.984979290777339,-0.08313073927608894,2.717184830094233,0.03287088176828684,-0.1451181120807603,-0.18320028233938124,0.10175987311177827,-1.800319484853766,-0.14389990419358756,-1.2731091335052118,0.09246875333428037,-0.062414590401290715,-0.3159115638643274,0.14025728620672995,-2.252371854669245,-0.09437748045674621,-3.3473193216798327,0.0520321207583733,0.03931216384687297,0.12908926363248807,0.12518476789612257,1.0311898628082725,-0.08313073927608905,1.5528463328560596,0.04552934439299182,-0.003770715096974131,0.04226855322579548,0.04703471055449082,-0.08902943814040487,0.07974470521808441,-0.07228210904940546,defensive_only,172.0,43.0,55.0
phase2_baseline_nav_trigger0.050_cut0.25_recover0.030,baseline_nav,0.05,0.25,0.75,0.03,0.03745200325152957,0.9618459302325582,0.15261627906976744,15.0,3.75,5.139905263822027,0.11683068975784927,0.12942991942938245,0.9026559722274464,-0.19011361602342036,0.6145308905357769,0.061160150494289287,0.6057875380887561,0.11609213050051226,0.12535848170211092,0.9260811787460997,-0.1791617805227549,0.6479737484288268,0.07444996104723484,0.9032657772870438,0.21422701910173125,0.12489168765727672,1.7153024602374285,-0.1159598509598938,1.8474240638324415,0.035536193416283224,0.7322958588356365,0.2009434163155963,0.12646303381522997,1.588949831847199,-0.1159598509598938,1.7328705983340316,0.036630430602859095,0.2615129207808078,0.26171366569035737,0.12964606770457615,2.0186780079340547,-0.1093829536637616,2.3926366670884907,0.03655421331108875,-0.18032981168868778,-0.2263588508609996,0.1277092643422742,-1.7724544262844877,-0.1791617805227549,-1.2634326930695485,0.11522637446642799,-0.078125650576499,-0.3807348932447058,0.17502568176921227,-2.175308728388445,-0.11595985095989414,-3.2833337581331206,0.06327541064766092,0.017729245912036173,0.05689473208655338,0.14701970307584677,0.3869871241489425,-0.10938295366376083,0.5201425832899492,0.06014453992049024,-0.0018644570242487557,0.026393705209643015,0.043889327498466524,-0.04460074432615069,0.04448282888891708,-0.036479898608312133,defensive_only,173.0,203.0,269.0
phase2_baseline_nav_trigger0.050_cut0.40_recover0.010,baseline_nav,0.05,0.4,0.6,0.01,0.03633680467529786,0.9349806201550387,0.1625484496124031,11.0,4.4,4.966353771237949,0.11488265004513654,0.1260927978550987,0.9110960498882382,-0.18696823296739606,0.6144501032171066,0.05785867816818465,0.5603981042076942,0.10869531585516379,0.1116440109793701,0.9735884164467077,-0.1519909568354476,0.715143309301239,0.064587419810094,0.7974075717607214,0.1934494042486805,0.11384015467273052,1.6993072857711053,-0.10243400321854357,1.8885272289510646,0.03249529531890319,0.6617494939558086,0.1844182245822783,0.11630185562199635,1.5856860029961464,-0.1024340032185429,1.8003613916056966,0.033686283287055564,0.2392925021064305,0.239474624133601,0.12105815394934624,1.978178390476722,-0.0937390611003105,2.554694076542311,0.034398576655012156,-0.15319765136782448,-0.1931497910129788,0.10502514362878047,-1.8390814269741134,-0.1519909568354476,-1.2707979147870727,0.10032409904486128,-0.07075545873280054,-0.35099233332680546,0.1454469805351909,-2.413197799193108,-0.1024340032185429,-3.426521685167019,0.05917362501123553,0.027287158339316386,0.08846442124234155,0.1299771366874699,0.6806152489345437,-0.09373906110031027,0.9437306092459756,0.054379501404405346,-0.0038124967369614904,0.034833782870434815,0.04703471055449082,-0.08999017820721256,0.07165365257622436,-0.05870031728268943,defensive_only,174.0,96.0,84.0
phase2_self_nav_trigger0.060_cut0.35_recover0.030,self_nav,0.06,0.35,0.65,0.03,0.03671159794059295,0.9483648255813953,0.14752906976744187,11.0,3.8499999999999996,4.96525225853274,0.11487011694004501,0.12783776399042251,0.8985616875202148,-0.18696823296739606,0.6143830698773107,0.05961788526353464,0.560110022340131,0.10864784433009622,0.11896764440589182,0.9132554054732169,-0.16226708552484403,0.6695618151930238,0.06981052463053544,0.8166641832500556,0.19729147557156645,0.1210921778756535,1.6292668860424666,-0.11756119266456855,1.6782023991070618,0.036618111179223346,0.6707217358934752,0.1865455802003042,0.12357291408547126,1.5095992643766323,-0.11756119266456877,1.5867955740510815,0.03799167222732362,0.24749742039720513,0.24768638740089033,0.12288948585790312,2.015521390392093,-0.09654242149266212,2.5655704877851666,0.03423763588643123,-0.16345915739676287,-0.20574652915228697,0.11256454102314929,-1.8278094263270215,-0.16226708552484403,-1.267949864797356,0.10642662117588586,-0.08420939972601804,-0.4044251140714811,0.17304252083780242,-2.337142987246239,-0.1175611926645691,-3.4401242868078503,0.06875204744769542,0.026870228926853867,0.08707405962606374,0.1341594989334097,0.6490338762317762,-0.09654242149266201,0.9019253741494567,0.05469223311407436,-0.003825029842053018,0.022299420502411404,0.04703471055449082,-0.0902782600747758,0.061377523886827934,-0.0504953989919148,defensive_only,175.0,265.0,151.0
phase2_baseline_nav_trigger0.030_cut0.50_recover0.025,baseline_nav,0.03,0.5,0.5,0.025,0.043797051875709786,0.9164244186046512,0.16715116279069767,29.0,14.5,4.963989268260034,0.1148557438545379,0.12380040171884127,0.9277493631675181,-0.18696823296739606,0.6143061953982669,0.053979034146222536,0.5597797087679333,0.10859340537362505,0.10139470659256532,1.0709967908875784,-0.12330878094089759,0.8806623870985661,0.052206830624897775,0.7426842970217682,0.18237172423452885,0.1057123507075669,1.7251695096538484,-0.08322284436828042,2.1913661521527863,0.02941742075284694,0.6283160480766221,0.1764228960936356,0.10861718631695742,1.6242631767206097,-0.08322284436828031,2.119885440503854,0.03058467763977028,0.22310986259897003,0.22327859359891478,0.11248007515650414,1.9850501814498809,-0.07479057542,2.985384085428591,0.0311123746120632,-0.12455628945410113,-0.1577565010074119,0.08585239436969917,-1.8375317562848386,-0.12330878094089759,-1.2793614518257646,0.08041808550818988,-0.05545274288612967,-0.285438574228593,0.11948358052993849,-2.388935558865947,-0.08322284436828009,-3.4298103651139598,0.04754699111304311,0.04312244727045811,0.14217449463981024,0.11623293270212204,1.2231859881241265,-0.07479057542000123,1.9009680543491119,0.04266675960194918,-0.0038394029275601316,0.051487096149714695,0.04703471055449082,-0.0906085736469735,0.10033582847077438,-0.07488295679014989,defensive_only,176.0,16.0,1.0
phase2_self_nav_trigger0.060_cut0.35_recover0.015,self_nav,0.06,0.35,0.65,0.015,0.03595712369500765,0.9416666666666668,0.16666666666666666,9.0,3.15,4.9630334712732544,0.11484486479068501,0.12719798307046493,0.9028827503268149,-0.18696823296739606,0.6142480087016274,0.059270956134927555,0.5595297363621128,0.10855220155254375,0.11632441736321648,0.9331850011644208,-0.16226708552484403,0.6689723994329323,0.0689065161451498,0.8159884714494683,0.19715714055366873,0.11770530988707555,1.675006342048782,-0.11756119266456888,1.677059717454609,0.03450341833836564,0.670100307671984,0.1863984828649854,0.11990193458549639,1.5545911207301952,-0.11756119266456866,1.585544333467479,0.03573467432604111,0.23056189050854847,0.23073676989706327,0.12002447029735176,1.922414398709113,-0.09654242149266257,2.390003962295474,0.0342287514071866,-0.16345915739676287,-0.20574652915228697,0.11256454102314929,-1.8278094263270215,-0.16226708552484403,-1.267949864797356,0.10642662117588586,-0.08420939972601804,-0.4044251140714811,0.17304252083780242,-2.337142987246239,-0.1175611926645691,-3.4401242868078503,0.06875204744769542,0.026870228926853867,0.08707405962606374,0.1341594989334097,0.6490338762317762,-0.09654242149266201,0.9019253741494567,0.05469223311407436,-0.003850281991413018,0.026620483309011456,0.04703471055449082,-0.09085854605279398,0.061377523886827934,-0.06743092888057145,defensive_only,177.0,199.0,151.0
phase2_self_nav_trigger0.070_cut0.40_recover0.040,self_nav,0.07,0.4,0.6,0.04,0.03654208204595149,0.9460271317829457,0.13493217054263565,9.0,3.6,4.961273431192856,0.11482482739340294,0.12768825518231802,0.8992591153309425,-0.18696823296739606,0.6141408386387561,0.05950919278638672,0.5590694278872756,0.10847631403238767,0.11835403130869192,0.9165409309080389,-0.1570147357682692,0.690867092834413,0.0694810111561522,0.8065796293323384,0.19528297622423074,0.12221460321037553,1.5978694124472026,-0.11458826988580251,1.704214370448631,0.037960999597837594,0.670229296905148,0.18642901871235806,0.12534275969817327,1.487353710427959,-0.11458826988580262,1.6269467974178433,0.03950729456348588,0.26497428731198047,0.26517795745832884,0.12942376598961877,2.048912388159058,-0.0978618187222523,2.7097182631660144,0.033269756679127536,-0.15821428159554796,-0.19931364260761575,0.10553216512968701,-1.8886530221632616,-0.1570147357682692,-1.2693945038494576,0.1052126869477756,-0.08333869605925559,-0.4010814781718597,0.16628569618507263,-2.4120022790502924,-0.11458826988580284,-3.5001966481523126,0.06858263856723705,0.022613828859719298,0.0729492370435878,0.1479483343328143,0.4930723780876523,-0.09786181872225197,0.7454310373142543,0.05481036941285636,-0.003870319388695087,0.022996848313139084,0.04703471055449082,-0.09131885452763111,0.06662987364340278,-0.03301853207713945,defensive_only,178.0,249.0,126.0
phase2_baseline_nav_trigger0.050_cut0.25_recover0.015,baseline_nav,0.05,0.25,0.75,0.015,0.036486739292238675,0.9598473837209303,0.16061046511627908,11.0,2.75,5.129170014574053,0.11671170098828787,0.1291517495320685,0.9036788228664935,-0.19011361602342036,0.613905008118461,0.06099477217182245,0.6029799166809335,0.11563928297501791,0.12426014938053613,0.9306224364891309,-0.1791617805227549,0.6454461584251271,0.07393000593883524,0.8999380333518534,0.21358630870026918,0.12345743295087008,1.7300400923228811,-0.11595985095989392,1.8418987859353193,0.03409527463397259,0.7292670453577796,0.2002432422963465,0.12489680525708327,1.6032695302667888,-0.11595985095989425,1.7268325255575088,0.03508249423467137,0.26296021431930083,0.2631621815606764,0.12693933821161588,2.073133397953977,-0.10215321655082976,2.5761516910212143,0.03421227898404278,-0.18032981168868778,-0.2263588508609996,0.1277092643422742,-1.7724544262844877,-0.1791617805227549,-1.2634326930695485,0.11522637446642799,-0.078125650576499,-0.3807348932447058,0.17502568176921227,-2.175308728388445,-0.11595985095989414,-3.2833337581331206,0.06327541064766092,0.025990838175910858,0.08414547302429476,0.14309307299357837,0.5880471448682284,-0.10215321655082887,0.8237182916548309,0.05538914147144636,-0.001983445793810157,0.027416555848690072,0.043889327498466524,-0.04740836573397322,0.04448282888891708,-0.03503260506981909,defensive_only,179.0,183.0,269.0
phase2_baseline_nav_trigger0.070_cut0.50_recover0.020,baseline_nav,0.07,0.5,0.5,0.02,0.035583624359566635,0.9286579457364341,0.1426841085271318,7.0,3.5,4.9556326259502015,0.11476057148079133,0.12599800966308825,0.9108125738466408,-0.18696823296739606,0.6137971657506307,0.05753015113091021,0.5575941714502102,0.10823298382310997,0.11123525574188659,0.9730097090283752,-0.14000779463101876,0.773049701328064,0.06360781631892187,0.7740338679338403,0.18874707213234299,0.11690594534134767,1.614520729302775,-0.1086374225653528,1.737403812381491,0.035123812068104596,0.6576082207918343,0.18343372794575807,0.12063024283034274,1.5206280252933226,-0.10863742256535269,1.6884948447245276,0.03664560853798764,0.2566013360190402,0.2567979412751802,0.12775404745519967,2.010096324856034,-0.09324826503605621,2.753916560011968,0.03295228688941726,-0.14123154088758327,-0.1784044234141391,0.09103939211876307,-1.9596398796403018,-0.14000779463101876,-1.2742463652421074,0.0966182471705315,-0.08163715420057804,-0.39450229784378943,0.15369414629560443,-2.5668010614082313,-0.10863742256535291,-3.6313665082257365,0.06829598184172195,0.02231242323509175,0.07195380051436584,0.14422802889384143,0.49888916229540375,-0.09324826503605632,0.7716368823220835,0.05420625830794893,-0.0039345753013066975,0.03455030682883742,0.04703471055449082,-0.09279411096469659,0.08363681478065321,-0.041391483370079696,defensive_only,180.0,101.0,43.0
phase2_baseline_nav_trigger0.070_cut0.40_recover0.040,baseline_nav,0.07,0.4,0.6,0.04,0.03724716770807164,0.9486434108527132,0.12839147286821706,11.0,4.4,4.954383607841922,0.11474633585485061,0.1279401048829424,0.8968754243232541,-0.18696823296739606,0.6137210264743762,0.059648250185100414,0.5572675120593904,0.10817908037404989,0.11938614782019695,0.9061275729992929,-0.1570147357682692,0.688974062496315,0.06989807663272656,0.8044916502018447,0.1948661440678321,0.12351413848815132,1.5776828989219365,-0.11458826988580273,1.7005767192578551,0.038181604551187014,0.6682989065373746,0.185971869596796,0.12674257791030485,1.467319606899644,-0.11458826988580262,1.622957304287197,0.03974180067133507,0.27511175693555323,0.27532403165112496,0.13061201753440443,2.107953286753281,-0.09786181872225241,2.8133958191860184,0.0332808833985121,-0.15821428159554796,-0.19931364260761575,0.10553216512968701,-1.8886530221632616,-0.1570147357682692,-1.2693945038494576,0.1052126869477756,-0.08333869605925559,-0.4010814781718597,0.16628569618507263,-2.4120022790502924,-0.11458826988580284,-3.5001966481523126,0.06858263856723705,0.022613828859719298,0.0729492370435878,0.1479483343328143,0.4930723780876523,-0.09786181872225197,0.7454310373142543,0.05481036941285636,-0.003948810927247415,0.020613157305450658,0.04703471055449082,-0.09312077035551636,0.06662987364340278,-0.022881062453566692,defensive_only,181.0,297.0,126.0
phase2_baseline_nav_trigger0.080_cut0.35_recover0.010,baseline_nav,0.08,0.35,0.65,0.01,0.03597750416694005,0.9494670542635659,0.14437984496124032,7.0,2.4499999999999997,4.954078219370811,0.1147428547772662,0.128325921761053,0.8941518066078737,-0.18696823296739606,0.6137024079233573,0.06158579880216488,0.5571876429115648,0.10816589950650535,0.12095416648769737,0.8942717944115405,-0.1727396807646081,0.6261786465490967,0.07554659807258894,0.8362159761420105,0.2011634508567124,0.12309970633133004,1.6341505341634954,-0.11756119266456877,1.7111382276520586,0.03578321176776597,0.688702827644748,0.19078615089752393,0.1257467640129543,1.5172251341423733,-0.1175611926645691,1.6228667519721716,0.03710106086567244,0.2611232005049757,0.2613236164653252,0.13113180477878172,1.9928316925567828,-0.10402082591068407,2.5122240106967313,0.034443722908516806,-0.17391685040934257,-0.2185379747439562,0.11478530279092061,-1.9038846388027502,-0.1727396807646081,-1.2651289719688512,0.1166485398275358,-0.08420939972601804,-0.4044251140714811,0.17304252083780242,-2.337142987246239,-0.1175611926645691,-3.4401242868078503,0.06875204744769542,0.018370271607961453,0.058992227439305545,0.15375805396479242,0.3836691862191076,-0.10402082591068429,0.5671193909761706,0.057057316862845736,-0.0039522920048318255,0.017889539590070336,0.04703471055449082,-0.09320063950334201,0.05090492864706386,-0.036869618884144195,defensive_only,182.0,353.0,229.0
phase2_baseline_nav_trigger0.050_cut0.35_recover0.040,baseline_nav,0.05,0.35,0.65,0.04,0.04038932912003199,0.9514171511627907,0.13880813953488372,25.0,8.749999999999998,4.953994829970295,0.1147419042047968,0.12790746891779387,0.8970696174008527,-0.18696823296739606,0.6136973237844406,0.05940148281946708,0.5571658338356202,0.1081623002474954,0.11925277860365337,0.9070002520191324,-0.16110019843191703,0.6713976847968077,0.0693035185604253,0.8107136717955015,0.1961072811936182,0.12147428381790135,1.6143933928237606,-0.11301474324421412,1.73523626709348,0.037190218657373146,0.6652492611683833,0.18524894270288006,0.1239863643761135,1.4941073853970432,-0.11301474324421423,1.639157311560444,0.03860162710794431,0.2609443503364539,0.26114461536329214,0.12797852744383326,2.0405346160737965,-0.1050257415732565,2.4864819943322294,0.03662838246141311,-0.162293930753434,-0.2043183784517727,0.11251417553187865,-1.815934547677356,-0.16110019843191703,-1.2682689434310053,0.10529071949184231,-0.07949111715597312,-0.3861189732299438,0.15823342772184096,-2.440185862046189,-0.11301474324421412,-3.416536304432223,0.06548744683853774,0.017228084081921002,0.055256860226646776,0.141820685710095,0.3896248276475052,-0.10502574157325639,0.5261268275654557,0.060371608677206534,-0.00395324257730123,0.02080735038304926,0.04703471055449082,-0.09322244857928652,0.06254441097975494,-0.03704846905266601,defensive_only,183.0,294.0,138.0
