config_id,fold,equity_lb,real_lb,bond_lb,btc_lb,btc_thr,cagr,max_dd,sharpe,beat_base_sharpe,beat_base_cagr,better_dd_than_base
eq200_ra160_bd100_btc120_thr05,F1,200,160,100,120,0.05,0.10593014979113269,-0.11792393077997489,0.7908168275970008,True,True,True
eq200_ra160_bd100_btc120_thr05,F2,200,160,100,120,0.05,0.05956541957870387,-0.09206717707199882,0.678097195162286,False,False,True
eq200_ra160_bd100_btc120_thr05,F3,200,160,100,120,0.05,0.07312690985610137,-0.11547603859047798,0.4932454297232426,True,False,True
eq200_ra160_bd120_btc60_thr00,F1,200,160,120,60,0.0,0.10712905354599678,-0.11792393077997489,0.7940019742864118,True,True,True
eq200_ra160_bd120_btc60_thr00,F2,200,160,120,60,0.0,0.049558790184802914,-0.09631732084666918,0.5798025203555667,False,False,True
eq200_ra160_bd120_btc60_thr00,F3,200,160,120,60,0.0,0.07612439125773318,-0.1203600701811398,0.5136566088077745,True,False,True
eq200_ra160_bd120_btc60_thr05,F1,200,160,120,60,0.05,0.10712905354599678,-0.11792393077997489,0.7940019742864118,True,True,True
eq200_ra160_bd120_btc60_thr05,F2,200,160,120,60,0.05,0.049558790184802914,-0.09631732084666918,0.5798025203555667,False,False,True
eq200_ra160_bd120_btc60_thr05,F3,200,160,120,60,0.05,0.08345059436191105,-0.10893774875167941,0.56618579684844,True,False,True
eq200_ra160_bd120_btc120_thr00,F1,200,160,120,120,0.0,0.10712905354599678,-0.11792393077997489,0.7940019742864118,True,True,True
eq200_ra160_bd120_btc120_thr00,F2,200,160,120,120,0.0,0.049558790184802914,-0.09631732084666918,0.5798025203555667,False,False,True
eq200_ra160_bd120_btc120_thr00,F3,200,160,120,120,0.0,0.08796376079412505,-0.11547603859047821,0.5727895513107237,True,False,True
eq200_ra160_bd120_btc120_thr05,F1,200,160,120,120,0.05,0.10712905354599678,-0.11792393077997489,0.7940019742864118,True,True,True
eq200_ra160_bd120_btc120_thr05,F2,200,160,120,120,0.05,0.049558790184802914,-0.09631732084666918,0.5798025203555667,False,False,True
eq200_ra160_bd120_btc120_thr05,F3,200,160,120,120,0.05,0.08278008293360584,-0.11547603859047795,0.5463060345914031,True,False,True
eq220_ra120_bd80_btc60_thr00,F1,220,120,80,60,0.0,0.12123399387093925,-0.14568917320228975,0.7785361593889777,True,True,True
eq220_ra120_bd80_btc60_thr00,F2,220,120,80,60,0.0,0.19303967643027264,-0.14369671307972165,1.1294160231208064,False,False,False
eq220_ra120_bd80_btc60_thr00,F3,220,120,80,60,0.0,0.1377469130468818,-0.22039599417576253,0.7075743514760306,True,True,False
eq220_ra120_bd80_btc60_thr05,F1,220,120,80,60,0.05,0.12123399387093925,-0.14568917320228975,0.7785361593889777,True,True,True
eq220_ra120_bd80_btc60_thr05,F2,220,120,80,60,0.05,0.19303967643027264,-0.14369671307972165,1.1294160231208064,False,False,False
eq220_ra120_bd80_btc60_thr05,F3,220,120,80,60,0.05,0.150118719634879,-0.16515423167917442,0.7731010053621817,True,True,True
eq220_ra120_bd80_btc120_thr00,F1,220,120,80,120,0.0,0.12123399387093925,-0.14568917320228975,0.7785361593889777,True,True,True
eq220_ra120_bd80_btc120_thr00,F2,220,120,80,120,0.0,0.19303967643027264,-0.14369671307972165,1.1294160231208064,False,False,False
eq220_ra120_bd80_btc120_thr00,F3,220,120,80,120,0.0,0.15905758383248658,-0.19921216169403425,0.7923089262519455,True,True,False
eq220_ra120_bd80_btc120_thr05,F1,220,120,80,120,0.05,0.12123399387093925,-0.14568917320228975,0.7785361593889777,True,True,True
eq220_ra120_bd80_btc120_thr05,F2,220,120,80,120,0.05,0.19303967643027264,-0.14369671307972165,1.1294160231208064,False,False,False
eq220_ra120_bd80_btc120_thr05,F3,220,120,80,120,0.05,0.15490984406754227,-0.21757538953303734,0.7779019651529318,True,True,False
eq220_ra120_bd100_btc60_thr00,F1,220,120,100,60,0.0,0.1032596119144562,-0.17859961792774598,0.6798649072724299,True,True,True
eq220_ra120_bd100_btc60_thr00,F2,220,120,100,60,0.0,0.19067308362329038,-0.14352623776910467,1.1084337725218685,False,False,False
eq220_ra120_bd100_btc60_thr00,F3,220,120,100,60,0.0,0.11970794347507852,-0.22048875615311617,0.6284092002595162,True,True,False
eq220_ra120_bd100_btc60_thr05,F1,220,120,100,60,0.05,0.1032596119144562,-0.17859961792774598,0.6798649072724299,True,True,True
eq220_ra120_bd100_btc60_thr05,F2,220,120,100,60,0.05,0.19067308362329038,-0.14352623776910467,1.1084337725218685,False,False,False
eq220_ra120_bd100_btc60_thr05,F3,220,120,100,60,0.05,0.13190945989950076,-0.1651542316791738,0.6924463076474152,True,True,True
eq220_ra120_bd100_btc120_thr00,F1,220,120,100,120,0.0,0.1032596119144562,-0.17859961792774598,0.6798649072724299,True,True,True
eq220_ra120_bd100_btc120_thr00,F2,220,120,100,120,0.0,0.19067308362329038,-0.14352623776910467,1.1084337725218685,False,False,False
eq220_ra120_bd100_btc120_thr00,F3,220,120,100,120,0.0,0.14068840941547012,-0.19927938695347083,0.7139681554843864,True,True,False
eq220_ra120_bd100_btc120_thr05,F1,220,120,100,120,0.05,0.1032596119144562,-0.17859961792774598,0.6798649072724299,True,True,True
eq220_ra120_bd100_btc120_thr05,F2,220,120,100,120,0.05,0.19067308362329038,-0.14352623776910467,1.1084337725218685,False,False,False
eq220_ra120_bd100_btc120_thr05,F3,220,120,100,120,0.05,0.1354298931810176,-0.21763060434031684,0.6939477043634901,True,True,False
eq220_ra120_bd120_btc60_thr00,F1,220,120,120,60,0.0,0.09755786810884604,-0.1720805861374196,0.6408038370853558,True,True,True
eq220_ra120_bd120_btc60_thr00,F2,220,120,120,60,0.0,0.18391915501659195,-0.14353079808654087,1.0718745475571623,False,False,False
eq220_ra120_bd120_btc60_thr00,F3,220,120,120,60,0.0,0.12537599143161904,-0.20846603726336868,0.6529073816844391,True,True,False
eq220_ra120_bd120_btc60_thr05,F1,220,120,120,60,0.05,0.09755786810884604,-0.1720805861374196,0.6408038370853558,True,True,True
eq220_ra120_bd120_btc60_thr05,F2,220,120,120,60,0.05,0.18391915501659195,-0.14353079808654087,1.0718745475571623,False,False,False
eq220_ra120_bd120_btc60_thr05,F3,220,120,120,60,0.05,0.13741137287415328,-0.1531620214788002,0.7163152845552454,True,True,True
eq220_ra120_bd120_btc120_thr00,F1,220,120,120,120,0.0,0.09755786810884604,-0.1720805861374196,0.6408038370853558,True,True,True
eq220_ra120_bd120_btc120_thr00,F2,220,120,120,120,0.0,0.18391915501659195,-0.14353079808654087,1.0718745475571623,False,False,False
eq220_ra120_bd120_btc120_thr00,F3,220,120,120,120,0.0,0.14676655218102552,-0.185806631422011,0.739479503063755,True,True,True
eq220_ra120_bd120_btc120_thr05,F1,220,120,120,120,0.05,0.09755786810884604,-0.1720805861374196,0.6408038370853558,True,True,True
eq220_ra120_bd120_btc120_thr05,F2,220,120,120,120,0.05,0.18391915501659195,-0.14353079808654087,1.0718745475571623,False,False,False
eq220_ra120_bd120_btc120_thr05,F3,220,120,120,120,0.05,0.1419496980040429,-0.20422550020648975,0.7217280430216193,True,True,False
eq220_ra140_bd80_btc60_thr00,F1,220,140,80,60,0.0,0.10993260879990152,-0.15940431352959866,0.7181876631417276,True,True,True
eq220_ra140_bd80_btc60_thr00,F2,220,140,80,60,0.0,0.18427256908417267,-0.14374942063966942,1.0781562206577162,False,False,False
eq220_ra140_bd80_btc60_thr00,F3,220,140,80,60,0.0,0.12597011001304037,-0.23949918045266078,0.6534705280190424,True,True,False
eq220_ra140_bd80_btc60_thr05,F1,220,140,80,60,0.05,0.10993260879990152,-0.15940431352959866,0.7181876631417276,True,True,True
eq220_ra140_bd80_btc60_thr05,F2,220,140,80,60,0.05,0.18427256908417267,-0.14374942063966942,1.0781562206577162,False,False,False
eq220_ra140_bd80_btc60_thr05,F3,220,140,80,60,0.05,0.1412099839039156,-0.18311423378981725,0.7314023096003164,True,True,True
eq220_ra140_bd80_btc120_thr00,F1,220,140,80,120,0.0,0.10993260879990152,-0.15940431352959866,0.7181876631417276,True,True,True
eq220_ra140_bd80_btc120_thr00,F2,220,140,80,120,0.0,0.18427256908417267,-0.14374942063966942,1.0781562206577162,False,False,False
eq220_ra140_bd80_btc120_thr00,F3,220,140,80,120,0.0,0.14743082577538646,-0.21814465769425365,0.7398935363693888,True,True,False
eq220_ra140_bd80_btc120_thr05,F1,220,140,80,120,0.05,0.10993260879990152,-0.15940431352959866,0.7181876631417276,True,True,True
eq220_ra140_bd80_btc120_thr05,F2,220,140,80,120,0.05,0.18427256908417267,-0.14374942063966942,1.0781562206577162,False,False,False
eq220_ra140_bd80_btc120_thr05,F3,220,140,80,120,0.05,0.14007030469735482,-0.23762836939072668,0.7117829591748855,True,True,False
eq220_ra140_bd100_btc60_thr00,F1,220,140,100,60,0.0,0.09240469061158807,-0.1917865929169496,0.620025883683472,True,True,True
eq220_ra140_bd100_btc60_thr00,F2,220,140,100,60,0.0,0.18157792597786782,-0.14361441322808136,1.0583357881942954,False,False,False
eq220_ra140_bd100_btc60_thr00,F3,220,140,100,60,0.0,0.10980986151209748,-0.23962799919758368,0.5823242963080415,True,True,False
eq220_ra140_bd100_btc60_thr05,F1,220,140,100,60,0.05,0.09240469061158807,-0.1917865929169496,0.620025883683472,True,True,True
eq220_ra140_bd100_btc60_thr05,F2,220,140,100,60,0.05,0.18157792597786782,-0.14361441322808136,1.0583357881942954,False,False,False
eq220_ra140_bd100_btc60_thr05,F3,220,140,100,60,0.05,0.1248676006704883,-0.18311423378981734,0.65890745671954,True,True,True
eq220_ra140_bd100_btc120_thr00,F1,220,140,100,120,0.0,0.09240469061158807,-0.1917865929169496,0.620025883683472,True,True,True
eq220_ra140_bd100_btc120_thr00,F2,220,140,100,120,0.0,0.18157792597786782,-0.14361441322808136,1.0583357881942954,False,False,False
eq220_ra140_bd100_btc120_thr00,F3,220,140,100,120,0.0,0.13097191447262113,-0.21824344769974738,0.6695124665133376,True,True,False
eq220_ra140_bd100_btc120_thr05,F1,220,140,100,120,0.05,0.09240469061158807,-0.1917865929169496,0.620025883683472,True,True,True
eq220_ra140_bd100_btc120_thr05,F2,220,140,100,120,0.05,0.18157792597786782,-0.14361441322808136,1.0583357881942954,False,False,False
eq220_ra140_bd100_btc120_thr05,F3,220,140,100,120,0.05,0.12235251512558842,-0.23770208151370334,0.6351137700943059,True,True,False
eq220_ra140_bd120_btc60_thr00,F1,220,140,120,60,0.0,0.08647513566023646,-0.185372219355483,0.580147663830014,False,False,True
eq220_ra140_bd120_btc60_thr00,F2,220,140,120,60,0.0,0.1704631245826902,-0.14344064767922907,1.0034099156974492,False,False,False
eq220_ra140_bd120_btc60_thr00,F3,220,140,120,60,0.0,0.11584291539437053,-0.2271048802446812,0.6085151913413279,True,True,False
eq220_ra140_bd120_btc60_thr05,F1,220,140,120,60,0.05,0.08647513566023646,-0.185372219355483,0.580147663830014,False,False,True
eq220_ra140_bd120_btc60_thr05,F2,220,140,120,60,0.05,0.1704631245826902,-0.14344064767922907,1.0034099156974492,False,False,False
eq220_ra140_bd120_btc60_thr05,F3,220,140,120,60,0.05,0.13068602262733875,-0.17079323688290804,0.6842028116320038,True,True,True
eq220_ra140_bd120_btc120_thr00,F1,220,140,120,120,0.0,0.08647513566023646,-0.185372219355483,0.580147663830014,False,False,True
eq220_ra140_bd120_btc120_thr00,F2,220,140,120,120,0.0,0.1704631245826902,-0.14344064767922907,1.0034099156974492,False,False,False
eq220_ra140_bd120_btc120_thr00,F3,220,140,120,120,0.0,0.1372020952559938,-0.2050693705044744,0.6957896439068235,True,True,False
eq220_ra140_bd120_btc120_thr05,F1,220,140,120,120,0.05,0.08647513566023646,-0.185372219355483,0.580147663830014,False,False,True
eq220_ra140_bd120_btc120_thr05,F2,220,140,120,120,0.05,0.1704631245826902,-0.14344064767922907,1.0034099156974492,False,False,False
eq220_ra140_bd120_btc120_thr05,F3,220,140,120,120,0.05,0.12832767647657195,-0.22486198607688967,0.6605551182973391,True,True,False
eq220_ra160_bd80_btc60_thr00,F1,220,160,80,60,0.0,0.09497624920514536,-0.17836866026384235,0.6310795895714784,True,True,True
eq220_ra160_bd80_btc60_thr00,F2,220,160,80,60,0.0,0.19247619674399918,-0.14374942063966936,1.1168607093484382,False,False,False
eq220_ra160_bd80_btc60_thr00,F3,220,160,80,60,0.0,0.11461891750623021,-0.2657446100829731,0.603084401288987,True,True,False
eq220_ra160_bd80_btc60_thr05,F1,220,160,80,60,0.05,0.09497624920514536,-0.17836866026384235,0.6310795895714784,True,True,True
eq220_ra160_bd80_btc60_thr05,F2,220,160,80,60,0.05,0.19247619674399918,-0.14374942063966936,1.1168607093484382,False,False,False
eq220_ra160_bd80_btc60_thr05,F3,220,160,80,60,0.05,0.1275877350599539,-0.21060190737995693,0.6699439921966404,True,True,False
eq220_ra160_bd80_btc120_thr00,F1,220,160,80,120,0.0,0.09497624920514536,-0.17836866026384235,0.6310795895714784,True,True,True
eq220_ra160_bd80_btc120_thr00,F2,220,160,80,120,0.0,0.19247619674399918,-0.14374942063966936,1.1168607093484382,False,False,False
eq220_ra160_bd80_btc120_thr00,F3,220,160,80,120,0.0,0.1360315540941639,-0.24544774062116712,0.6906669078662367,True,True,False
eq220_ra160_bd80_btc120_thr05,F1,220,160,80,120,0.05,0.09497624920514536,-0.17836866026384235,0.6310795895714784,True,True,True
eq220_ra160_bd80_btc120_thr05,F2,220,160,80,120,0.05,0.19247619674399918,-0.14374942063966936,1.1168607093484382,False,False,False
eq220_ra160_bd80_btc120_thr05,F3,220,160,80,120,0.05,0.12924525639066142,-0.2634896633920245,0.6646191484249403,True,True,False
eq220_ra160_bd100_btc60_thr00,F1,220,160,100,60,0.0,0.07972614327596639,-0.20919911937558258,0.5446983401564709,False,False,False
eq220_ra160_bd100_btc60_thr00,F2,220,160,100,60,0.0,0.18834427911661322,-0.143558526368758,1.0847166838392794,False,False,False
eq220_ra160_bd100_btc60_thr00,F3,220,160,100,60,0.0,0.09834731841790534,-0.2658568469412991,0.5308180525044172,True,True,False
eq220_ra160_bd100_btc60_thr05,F1,220,160,100,60,0.05,0.07972614327596639,-0.20919911937558258,0.5446983401564709,False,False,False
eq220_ra160_bd100_btc60_thr05,F2,220,160,100,60,0.05,0.18834427911661322,-0.143558526368758,1.0847166838392794,False,False,False
eq220_ra160_bd100_btc60_thr05,F3,220,160,100,60,0.05,0.1111594316573925,-0.21060190737995588,0.5963758452925426,True,True,False
eq220_ra160_bd100_btc120_thr00,F1,220,160,100,120,0.0,0.07972614327596639,-0.20919911937558258,0.5446983401564709,False,False,False
eq220_ra160_bd100_btc120_thr00,F2,220,160,100,120,0.0,0.18834427911661322,-0.143558526368758,1.0847166838392794,False,False,False
eq220_ra160_bd100_btc120_thr00,F3,220,160,100,120,0.0,0.11945644459175564,-0.24553121788829707,0.6191718350085705,True,True,False
eq220_ra160_bd100_btc120_thr05,F1,220,160,100,120,0.05,0.07972614327596639,-0.20919911937558258,0.5446983401564709,False,False,False
eq220_ra160_bd100_btc120_thr05,F2,220,160,100,120,0.05,0.18834427911661322,-0.143558526368758,1.0847166838392794,False,False,False
eq220_ra160_bd100_btc120_thr05,F3,220,160,100,120,0.05,0.11177243572472806,-0.2635534584776863,0.58836048436888,True,True,False
eq220_ra160_bd120_btc60_thr00,F1,220,160,120,60,0.0,0.07264404708698535,-0.20362576188032055,0.49892793496871657,False,False,False
eq220_ra160_bd120_btc60_thr00,F2,220,160,120,60,0.0,0.178664113281078,-0.14342613826752673,1.041158796296038,False,False,False
eq220_ra160_bd120_btc60_thr00,F3,220,160,120,60,0.0,0.10379676454284281,-0.25597259355465823,0.5546682638508447,True,True,False
eq220_ra160_bd120_btc60_thr05,F1,220,160,120,60,0.05,0.07264404708698535,-0.20362576188032055,0.49892793496871657,False,False,False
eq220_ra160_bd120_btc60_thr05,F2,220,160,120,60,0.05,0.178664113281078,-0.14342613826752673,1.041158796296038,False,False,False
eq220_ra160_bd120_btc60_thr05,F3,220,160,120,60,0.05,0.11656742081984217,-0.20036546421782656,0.6201420013884534,True,True,False
eq220_ra160_bd120_btc120_thr00,F1,220,160,120,120,0.0,0.07264404708698535,-0.20362576188032055,0.49892793496871657,False,False,False
eq220_ra160_bd120_btc120_thr00,F2,220,160,120,120,0.0,0.178664113281078,-0.14342613826752673,1.041158796296038,False,False,False
eq220_ra160_bd120_btc120_thr00,F3,220,160,120,120,0.0,0.12520258063083167,-0.2346936762704794,0.6435220840194548,True,True,False
eq220_ra160_bd120_btc120_thr05,F1,220,160,120,120,0.05,0.07264404708698535,-0.20362576188032055,0.49892793496871657,False,False,False
eq220_ra160_bd120_btc120_thr05,F2,220,160,120,120,0.05,0.178664113281078,-0.14342613826752673,1.041158796296038,False,False,False
eq220_ra160_bd120_btc120_thr05,F3,220,160,120,120,0.05,0.11771565546062046,-0.25151024760719015,0.6137945829153414,True,True,False
