date,top_l1_code,top_l1_name,top_stock_count,top_above_ma_count,top_width_pct,top3_l1_codes,market_stock_count,market_above_ma_count,market_width_industry_mean_pct,market_width_stock_pct,top1_is_stirrer,top3_has_stirrer,volume_risk,official_top1_and_volume,official_top3_and_volume
2014-06-16,480000,bank,16.0,15.0,93.75,"480000,650000,460000",1996.0,1490.0,74.68758185388745,74.64929859719439,True,True,False,False,False
2014-06-17,480000,bank,16.0,15.0,93.75,"480000,650000,710000",2009.0,1220.0,60.221571304285376,60.72672971627675,True,True,False,False,False
2014-06-18,650000,650000,23.0,20.0,86.95652173913044,"650000,480000,270000",2006.0,982.0,48.792905645203824,48.953140578265206,False,True,False,False,False
2014-06-19,240000,nonferrous,73.0,29.0,39.726027397260275,"240000,650000,710000",2006.0,467.0,22.96796876293177,23.280159521435692,True,True,True,True,True
2014-06-20,480000,bank,16.0,10.0,62.5,"480000,730000,240000",2011.0,605.0,30.173644150162563,30.08453505718548,True,True,True,True,True
2014-06-23,240000,nonferrous,73.0,51.0,69.86301369863014,"240000,730000,650000",2006.0,755.0,36.71006957435585,37.6370887337986,True,True,True,True,True
2014-06-24,240000,nonferrous,73.0,59.0,80.82191780821918,"240000,650000,730000",2010.0,913.0,45.083779093721596,45.42288557213931,True,True,True,True,True
2014-06-25,240000,nonferrous,72.0,55.0,76.38888888888889,"240000,650000,730000",2002.0,854.0,41.94717719851424,42.65734265734265,True,True,True,True,True
2014-06-26,240000,nonferrous,71.0,59.0,83.09859154929578,"240000,730000,640000",2001.0,1157.0,56.78654591352637,57.821089455272364,True,True,False,False,False
2014-06-27,730000,730000,42.0,38.0,90.47619047619048,"730000,240000,650000",2001.0,1308.0,63.921522758100835,65.36731634182908,False,True,False,False,False
2014-06-30,650000,650000,23.0,22.0,95.65217391304348,"650000,730000,240000",1995.0,1448.0,71.15617417322207,72.58145363408521,False,True,False,False,False
2014-07-01,650000,650000,24.0,23.0,95.83333333333334,"650000,240000,730000",2001.0,1564.0,76.59728980609225,78.16091954022988,False,True,False,False,False
2014-07-02,650000,650000,24.0,24.0,100.0,"650000,730000,240000",2005.0,1627.0,79.84435216201669,81.14713216957607,False,True,False,False,False
2014-07-03,650000,650000,24.0,24.0,100.0,"650000,350000,460000",1995.0,1691.0,83.60784995001477,84.76190476190476,False,False,False,False,False
2014-07-04,650000,650000,24.0,24.0,100.0,"650000,350000,730000",1991.0,1649.0,81.88197123310695,82.82270215971873,False,False,False,False,False
2014-07-07,650000,650000,24.0,24.0,100.0,"650000,730000,350000",1994.0,1609.0,79.62263169625655,80.69207622868606,False,False,False,False,False
2014-07-08,650000,650000,24.0,24.0,100.0,"650000,730000,280000",1994.0,1633.0,80.40219145881272,81.89568706118355,False,False,False,False,False
2014-07-09,650000,650000,24.0,24.0,100.0,"650000,730000,350000",1995.0,1301.0,62.30894346330212,65.21303258145363,False,False,False,False,False
2014-07-10,650000,650000,24.0,23.0,95.83333333333334,"650000,350000,280000",1995.0,1292.0,62.00674019756947,64.76190476190476,False,False,False,False,False
2014-07-11,650000,650000,24.0,22.0,91.66666666666666,"650000,350000,230000",1992.0,1436.0,68.66217062969521,72.08835341365462,False,True,False,False,False
2014-07-14,280000,280000,87.0,82.0,94.25287356321839,"280000,230000,350000",1991.0,1629.0,80.11876679847136,81.81818181818183,False,True,True,False,True
2014-07-15,230000,steel,32.0,30.0,93.75,"230000,280000,650000",1995.0,1561.0,77.14308337550412,78.24561403508771,True,True,True,True,True
2014-07-16,230000,steel,32.0,32.0,100.0,"230000,610000,350000",1999.0,1437.0,70.54973379653327,71.88594297148573,True,True,True,True,True
2014-07-17,230000,steel,32.0,31.0,96.875,"230000,510000,220000",1995.0,1313.0,64.19833373335504,65.81453634085213,True,True,True,True,True
2014-07-18,230000,steel,32.0,31.0,96.875,"230000,510000,430000",1997.0,1298.0,63.31876730483883,64.99749624436654,True,True,True,True,True
2014-07-21,230000,steel,32.0,28.0,87.5,"230000,430000,350000",1988.0,1113.0,54.35622468493758,55.98591549295775,True,True,True,True,True
2014-07-22,230000,steel,32.0,31.0,96.875,"230000,240000,430000",1989.0,1292.0,63.59767766027118,64.95726495726495,True,True,True,True,True
2014-07-23,230000,steel,32.0,30.0,93.75,"230000,240000,490000",1999.0,1089.0,54.543516842869245,54.47723861930965,True,True,True,True,True
2014-07-24,230000,steel,32.0,30.0,93.75,"230000,490000,430000",2003.0,1044.0,54.78520643143145,52.12181727408887,True,True,True,True,True
2014-07-25,230000,steel,31.0,29.0,93.54838709677419,"230000,490000,430000",2006.0,1177.0,60.34265784514638,58.67397806580259,True,True,True,True,True
2014-07-28,230000,steel,31.0,30.0,96.7741935483871,"230000,490000,480000",2006.0,1411.0,72.38733218130125,70.33898305084746,True,True,False,False,False
2014-07-29,490000,490000,29.0,29.0,100.0,"490000,230000,240000",2010.0,1551.0,78.39133396109584,77.16417910447761,False,True,False,False,False
2014-07-30,490000,490000,29.0,29.0,100.0,"490000,230000,210000",2010.0,1621.0,81.97013498456108,80.64676616915423,False,True,False,False,False
2014-07-31,490000,490000,29.0,29.0,100.0,"490000,240000,420000",2014.0,1720.0,86.57008116353197,85.40218470705064,False,True,False,False,False
2014-08-01,490000,490000,29.0,29.0,100.0,"490000,480000,230000",2014.0,1559.0,78.60899245175241,77.40814299900694,False,True,False,False,False
2014-08-04,240000,nonferrous,77.0,77.0,100.0,"240000,490000,420000",2013.0,1698.0,85.86415979937603,84.35171385991057,True,True,False,False,False
2014-08-05,420000,420000,76.0,76.0,100.0,"420000,490000,240000",2015.0,1823.0,90.97641399578815,90.47146401985111,False,True,False,False,False
2014-08-06,240000,nonferrous,79.0,79.0,100.0,"240000,420000,450000",2013.0,1848.0,92.03181180262702,91.80327868852459,True,True,False,False,False
2014-08-07,450000,450000,75.0,75.0,100.0,"450000,490000,230000",2014.0,1739.0,86.65127395749722,86.34558093346574,False,True,False,False,False
2014-08-08,230000,steel,31.0,31.0,100.0,"230000,490000,450000",2016.0,1805.0,89.38004165687548,89.53373015873017,True,True,False,False,False
2014-08-11,450000,450000,75.0,75.0,100.0,"450000,230000,490000",2014.0,1918.0,95.67224840473105,95.23336643495531,False,True,False,False,False
2014-08-12,450000,450000,76.0,76.0,100.0,"450000,230000,490000",2012.0,1926.0,95.80520392509725,95.72564612326043,False,True,False,False,False
2014-08-13,230000,steel,31.0,31.0,100.0,"230000,490000,460000",2010.0,1879.0,93.88822291818785,93.48258706467661,True,True,False,False,False
2014-08-14,490000,490000,29.0,29.0,100.0,"490000,450000,270000",2013.0,1779.0,88.2111445841743,88.37555886736214,False,False,False,False,False
2014-08-15,490000,490000,29.0,29.0,100.0,"490000,460000,450000",2015.0,1830.0,90.56521321882438,90.81885856079404,False,False,False,False,False
2014-08-18,350000,350000,57.0,57.0,100.0,"350000,620000,720000",2008.0,1891.0,93.35491560880355,94.17330677290838,False,False,False,False,False
2014-08-19,350000,350000,57.0,57.0,100.0,"350000,230000,460000",2013.0,1887.0,92.42001463321297,93.74068554396423,False,True,False,False,False
2014-08-20,350000,350000,57.0,57.0,100.0,"350000,720000,450000",2013.0,1853.0,89.94135809377221,92.05166418281172,False,False,False,False,False
2014-08-21,720000,720000,46.0,46.0,100.0,"720000,350000,460000",2019.0,1756.0,83.74077514328734,86.97374938088163,False,False,False,False,False
2014-08-22,720000,720000,45.0,45.0,100.0,"720000,350000,710000",2019.0,1764.0,84.14327127833153,87.36998514115899,False,False,False,False,False
2014-08-25,720000,720000,45.0,44.0,97.77777777777777,"720000,350000,460000",2013.0,1589.0,74.9665000672212,78.93691008445107,False,False,False,False,False
2014-08-26,720000,720000,44.0,39.0,88.63636363636364,"720000,460000,350000",2007.0,1039.0,48.38053669013163,51.76880916791231,False,False,False,False,False
2014-08-27,720000,720000,44.0,39.0,88.63636363636364,"720000,710000,350000",2011.0,1080.0,50.64369776268932,53.70462456489309,False,False,False,False,False
2014-08-28,720000,720000,45.0,35.0,77.77777777777779,"720000,270000,350000",2010.0,903.0,42.24158143755699,44.92537313432835,False,False,True,False,False
2014-08-29,720000,720000,47.0,38.0,80.85106382978722,"720000,270000,460000",2014.0,1080.0,51.49193804779286,53.624627606752725,False,False,True,False,False
2014-09-01,720000,720000,47.0,44.0,93.61702127659575,"720000,650000,460000",2012.0,1405.0,67.17058851305309,69.83101391650099,False,False,True,False,False
2014-09-02,650000,650000,25.0,25.0,100.0,"650000,350000,710000",2016.0,1708.0,84.25509324992447,84.72222222222221,False,False,False,False,False
2014-09-03,650000,650000,25.0,25.0,100.0,"650000,460000,480000",2019.0,1829.0,91.1828185057921,90.58940069341259,False,True,False,False,False
2014-09-04,350000,350000,55.0,55.0,100.0,"350000,490000,650000",2016.0,1879.0,93.64520510163142,93.20436507936508,False,False,False,False,False
2014-09-05,350000,350000,55.0,55.0,100.0,"350000,490000,650000",2027.0,1902.0,94.10731941845378,93.8332511100148,False,False,False,False,False
2014-09-09,350000,350000,55.0,55.0,100.0,"350000,650000,480000",2019.0,1881.0,93.66087164057977,93.16493313521545,False,True,False,False,False
2014-09-10,350000,350000,55.0,55.0,100.0,"350000,620000,510000",2020.0,1872.0,92.9248639790892,92.67326732673268,False,False,False,False,False
2014-09-11,650000,650000,25.0,25.0,100.0,"650000,460000,710000",2011.0,1824.0,90.52013485030277,90.70114370959722,False,False,False,False,False
2014-09-12,510000,510000,33.0,33.0,100.0,"510000,650000,460000",2018.0,1871.0,92.63429708643302,92.71555996035679,False,False,False,False,False
2014-09-15,620000,620000,50.0,50.0,100.0,"620000,650000,460000",2012.0,1856.0,91.6957904620033,92.2465208747515,False,False,False,False,False
2014-09-16,230000,steel,30.0,29.0,96.66666666666667,"230000,410000,650000",2011.0,1367.0,69.1135023225233,67.97613127797116,True,True,False,False,False
2014-09-17,230000,steel,30.0,28.0,93.33333333333333,"230000,420000,410000",2015.0,1403.0,69.83809387304373,69.62779156327544,True,True,False,False,False
2014-09-18,230000,steel,30.0,28.0,93.33333333333333,"230000,420000,410000",2013.0,1476.0,73.17833782458449,73.32339791356185,True,True,False,False,False
2014-09-19,460000,460000,25.0,24.0,96.0,"460000,420000,230000",2014.0,1603.0,80.30389831311255,79.59285004965243,False,True,True,False,True
2014-09-22,460000,460000,25.0,24.0,96.0,"460000,420000,350000",2005.0,1347.0,65.80677960210595,67.18204488778055,False,False,True,False,False
2014-09-23,460000,460000,25.0,24.0,96.0,"460000,420000,650000",2007.0,1498.0,73.85872694245586,74.63876432486299,False,False,True,False,False
2014-09-24,460000,460000,25.0,24.0,96.0,"460000,610000,210000",2011.0,1678.0,83.24703614046575,83.44107409249129,False,True,True,False,True
2014-09-25,420000,420000,74.0,71.0,95.94594594594594,"420000,460000,650000",2017.0,1637.0,81.1043279562607,81.16013882002974,False,False,False,False,False
2014-09-26,420000,420000,74.0,71.0,95.94594594594594,"420000,510000,210000",2024.0,1628.0,80.1972490709371,80.43478260869566,False,True,False,False,False
2014-09-29,610000,610000,54.0,52.0,96.29629629629629,"610000,620000,510000",2015.0,1688.0,82.74361918074747,83.77171215880892,False,False,False,False,False
2014-09-30,610000,610000,54.0,52.0,96.29629629629629,"610000,620000,420000",2030.0,1758.0,84.89037447397264,86.60098522167488,False,False,False,False,False
2014-10-08,420000,420000,74.0,73.0,98.64864864864865,"420000,610000,450000",2019.0,1848.0,89.51672630077996,91.53046062407132,False,False,False,False,False
2014-10-09,510000,510000,34.0,33.0,97.05882352941177,"510000,610000,620000",2021.0,1837.0,88.58378506133603,90.8955962394854,False,False,False,False,False
2014-10-10,510000,510000,34.0,32.0,94.11764705882352,"510000,610000,220000",2018.0,1703.0,81.87814284832344,84.39048562933597,False,False,False,False,False
2014-10-13,650000,650000,24.0,23.0,95.83333333333334,"650000,610000,210000",2004.0,1547.0,74.87677183618453,77.19560878243513,False,True,False,False,False
2014-10-14,650000,650000,24.0,23.0,95.83333333333334,"650000,610000,620000",2010.0,1485.0,71.75701063986541,73.88059701492537,False,False,False,False,False
2014-10-15,230000,steel,29.0,27.0,93.10344827586206,"230000,610000,370000",2008.0,1495.0,72.16974673376727,74.45219123505976,True,True,False,False,False
2014-10-16,370000,370000,155.0,132.0,85.16129032258064,"370000,230000,610000",2013.0,1228.0,59.15359427137969,61.003477396920026,False,True,False,False,False
2014-10-17,370000,370000,155.0,107.0,69.03225806451613,"370000,490000,230000",2017.0,859.0,41.48183484490657,42.58800198314328,False,True,False,False,False
2014-10-20,370000,370000,158.0,124.0,78.48101265822784,"370000,490000,420000",2020.0,1078.0,51.86256395464089,53.366336633663366,False,False,False,False,False
2014-10-21,490000,490000,26.0,17.0,65.38461538461539,"490000,370000,360000",2018.0,923.0,43.60594112699529,45.738354806739345,False,False,True,False,False
2014-10-22,490000,490000,26.0,14.0,53.84615384615385,"490000,650000,370000",2023.0,678.0,32.833607186413865,33.51458230350964,False,False,True,False,False
2014-10-23,650000,650000,23.0,11.0,47.82608695652174,"650000,490000,480000",2015.0,457.0,22.838632285644177,22.679900744416873,False,True,True,False,True
2014-10-24,480000,bank,16.0,6.0,37.5,"480000,490000,650000",2016.0,461.0,22.53507136966974,22.86706349206349,True,True,True,True,True
2014-10-27,370000,370000,159.0,60.0,37.735849056603776,"370000,510000,650000",2016.0,513.0,23.0225031853192,25.44642857142857,False,False,True,False,False
2014-10-28,650000,650000,23.0,17.0,73.91304347826086,"650000,420000,710000",2023.0,851.0,40.50840553014573,42.06623826000989,False,False,True,False,False
2014-10-29,420000,420000,72.0,69.0,95.83333333333334,"420000,650000,280000",2015.0,1152.0,57.353487809987385,57.1712158808933,False,False,False,False,False
2014-10-30,420000,420000,72.0,69.0,95.83333333333334,"420000,480000,490000",2019.0,1172.0,59.41227371859169,58.048538880633984,False,True,False,False,False
2014-10-31,480000,bank,16.0,16.0,100.0,"480000,420000,230000",2025.0,1226.0,63.78673925281106,60.543209876543216,True,True,False,False,False
2014-11-03,480000,bank,16.0,16.0,100.0,"480000,420000,230000",2028.0,1410.0,71.79940538464156,69.5266272189349,True,True,False,False,False
2014-11-04,480000,bank,16.0,16.0,100.0,"480000,230000,490000",2031.0,1289.0,65.99177741316387,63.466272772033484,True,True,False,False,False
2014-11-05,480000,bank,16.0,16.0,100.0,"480000,490000,420000",2041.0,1278.0,65.51842432695962,62.616364527192545,True,True,False,False,False
2014-11-06,480000,bank,16.0,16.0,100.0,"480000,420000,490000",2045.0,1399.0,70.74515494314214,68.41075794621027,True,True,False,False,False
2014-11-07,480000,bank,16.0,16.0,100.0,"480000,490000,420000",2050.0,1189.0,60.17316341010924,57.99999999999999,True,True,False,False,False
2014-11-10,480000,bank,16.0,16.0,100.0,"480000,490000,420000",2042.0,1323.0,68.09261672729349,64.78942213516162,True,True,False,False,False
2014-11-11,480000,bank,16.0,16.0,100.0,"480000,490000,230000",2044.0,749.0,41.97076136453863,36.64383561643836,True,True,False,False,False
2014-11-12,480000,bank,16.0,16.0,100.0,"480000,490000,420000",2046.0,978.0,52.152853160654786,47.80058651026393,True,True,False,False,False
2014-11-13,480000,bank,16.0,16.0,100.0,"480000,490000,230000",2043.0,867.0,47.7234794101581,42.437591776798826,True,True,False,False,False
2014-11-14,480000,bank,16.0,16.0,100.0,"480000,490000,230000",2047.0,798.0,44.814976804263004,38.98387884709331,True,True,True,True,True
2014-11-17,480000,bank,16.0,16.0,100.0,"480000,490000,230000",2036.0,956.0,51.76834423516305,46.95481335952849,True,True,True,True,True
2014-11-18,490000,490000,24.0,23.0,95.83333333333334,"490000,230000,420000",2042.0,978.0,51.801237443896795,47.89422135161606,False,True,True,False,True
2014-11-19,490000,490000,24.0,24.0,100.0,"490000,420000,410000",2038.0,1105.0,57.01191185036715,54.2198233562316,False,False,True,False,False
2014-11-20,490000,490000,25.0,24.0,96.0,"490000,420000,230000",2024.0,1013.0,51.37418302593037,50.049407114624515,False,True,True,False,True
2014-11-21,490000,490000,26.0,26.0,100.0,"490000,480000,230000",2027.0,1175.0,61.563726018503665,57.96743956586088,False,True,True,False,True
2014-11-24,490000,490000,27.0,27.0,100.0,"490000,480000,430000",2023.0,1375.0,71.20743552502061,67.96836381611469,False,True,False,False,False
2014-11-25,490000,490000,27.0,27.0,100.0,"490000,480000,240000",2026.0,1613.0,81.11024503824379,79.61500493583415,False,True,False,False,False
2014-11-26,490000,490000,28.0,28.0,100.0,"490000,480000,410000",2028.0,1693.0,84.73608162221305,83.48126232741618,False,True,False,False,False
2014-11-27,490000,490000,28.0,28.0,100.0,"490000,480000,620000",2019.0,1760.0,87.75778956000285,87.17186726102031,False,True,False,False,False
2014-11-28,490000,490000,28.0,28.0,100.0,"490000,480000,430000",2024.0,1632.0,81.3918719269341,80.63241106719367,False,True,False,False,False
2014-12-01,490000,490000,28.0,28.0,100.0,"490000,480000,230000",2013.0,1345.0,69.71355604714776,66.81569796323895,False,True,False,False,False
2014-12-02,490000,490000,28.0,28.0,100.0,"490000,480000,230000",2029.0,1523.0,76.70657196385926,75.06160670280927,False,True,False,False,False
2014-12-03,490000,490000,28.0,28.0,100.0,"490000,480000,230000",2035.0,1673.0,83.86228815686547,82.21130221130221,False,True,False,False,False
2014-12-04,490000,490000,28.0,28.0,100.0,"490000,480000,720000",2031.0,1765.0,88.26761480788186,86.90300344657804,False,True,False,False,False
2014-12-05,490000,490000,29.0,29.0,100.0,"490000,480000,650000",2036.0,1202.0,62.78880024155627,59.03732809430255,False,True,False,False,False
2014-12-08,490000,490000,29.0,29.0,100.0,"490000,480000,650000",2029.0,1152.0,61.92668910494102,56.77673730901922,False,True,False,False,False
2014-12-09,490000,490000,29.0,29.0,100.0,"490000,480000,650000",2034.0,706.0,41.248173050207036,34.70993117010816,False,True,False,False,False
2014-12-10,490000,490000,29.0,29.0,100.0,"490000,480000,650000",2041.0,998.0,55.62517299084264,48.89759921607055,False,True,False,False,False
2014-12-11,480000,bank,16.0,16.0,100.0,"480000,490000,230000",2039.0,1145.0,61.64855594377462,56.154977930358015,True,True,False,False,False
2014-12-12,480000,bank,16.0,16.0,100.0,"480000,490000,230000",2042.0,1277.0,67.29633946468044,62.536728697355535,True,True,True,True,True
2014-12-15,480000,bank,16.0,16.0,100.0,"480000,490000,420000",2043.0,1474.0,75.68744499952588,72.14880078316202,True,True,True,True,True
2014-12-16,490000,490000,29.0,29.0,100.0,"490000,480000,230000",2049.0,1382.0,71.59254299896268,67.44753538311372,False,True,True,False,True
2014-12-17,490000,490000,29.0,29.0,100.0,"490000,480000,230000",2049.0,1132.0,60.47179862969258,55.2464616886286,False,True,True,False,True
2014-12-18,480000,bank,16.0,16.0,100.0,"480000,490000,230000",2038.0,1056.0,57.65254746814377,51.81550539744848,True,True,True,True,True
2014-12-19,480000,bank,16.0,16.0,100.0,"480000,490000,230000",2036.0,822.0,46.10440427220977,40.37328094302554,True,True,True,True,True
2014-12-22,480000,bank,16.0,16.0,100.0,"480000,230000,490000",2034.0,519.0,32.05239643366547,25.51622418879056,True,True,True,True,True
2014-12-23,480000,bank,16.0,16.0,100.0,"480000,490000,230000",2036.0,398.0,25.32842488698594,19.548133595284874,True,True,True,True,True
2014-12-24,480000,bank,16.0,11.0,68.75,"480000,230000,410000",2031.0,437.0,25.373794574688702,21.516494337764648,True,True,True,True,True
2014-12-25,480000,bank,16.0,16.0,100.0,"480000,230000,410000",2034.0,599.0,35.24559195682317,29.44936086529007,True,True,True,True,True
2014-12-26,480000,bank,16.0,16.0,100.0,"480000,490000,230000",2033.0,692.0,40.26903206696797,34.03836694540088,True,True,True,True,True
2014-12-29,480000,bank,16.0,16.0,100.0,"480000,490000,230000",2030.0,586.0,34.80726033159367,28.866995073891626,True,True,True,True,True
2014-12-30,480000,bank,16.0,16.0,100.0,"480000,490000,620000",2049.0,473.0,28.415007045710556,23.08443142996584,True,True,True,True,True
2014-12-31,480000,bank,16.0,16.0,100.0,"480000,490000,230000",2048.0,540.0,31.337232998756228,26.3671875,True,True,True,True,True
2015-01-05,480000,bank,16.0,16.0,100.0,"480000,210000,430000",2047.0,727.0,40.327115923165294,35.515388373229115,True,True,True,True,True
2015-01-06,480000,bank,16.0,16.0,100.0,"480000,210000,620000",2046.0,885.0,47.27920389055728,43.25513196480939,True,True,True,True,True
2015-01-07,480000,bank,16.0,16.0,100.0,"480000,490000,230000",2054.0,902.0,48.86051528879448,43.9143135345667,True,True,True,True,True
2015-01-08,480000,bank,16.0,14.0,87.5,"480000,210000,340000",2053.0,811.0,42.59263762736472,39.5031660983926,True,True,True,True,True
2015-01-09,480000,bank,16.0,15.0,93.75,"480000,340000,210000",2054.0,665.0,34.62202817052092,32.37585199610516,True,True,False,False,False
2015-01-12,480000,bank,16.0,12.0,75.0,"480000,460000,490000",2053.0,491.0,26.06179958380604,23.9162201656113,True,True,False,False,False
2015-01-13,710000,710000,102.0,71.0,69.6078431372549,"710000,480000,330000",2050.0,695.0,33.46992766403692,33.90243902439025,False,True,False,False,False
2015-01-14,480000,bank,16.0,11.0,68.75,"480000,710000,330000",2051.0,690.0,32.910164415740056,33.64212579229644,True,True,True,True,True
2015-01-15,480000,bank,16.0,13.0,81.25,"480000,710000,330000",2046.0,866.0,42.55340999160402,42.32649071358749,True,True,True,True,True
2015-01-16,710000,710000,102.0,92.0,90.19607843137256,"710000,720000,480000",2054.0,1162.0,55.985861760379144,56.572541382667964,False,True,False,False,False
2015-01-19,710000,710000,102.0,94.0,92.15686274509804,"710000,370000,720000",2044.0,700.0,30.298118105721986,34.24657534246575,False,False,False,False,False
2015-01-20,710000,710000,101.0,100.0,99.00990099009901,"710000,370000,270000",2041.0,1254.0,56.08906286294688,61.440470357667806,False,False,False,False,False
2015-01-21,710000,710000,100.0,100.0,100.0,"710000,720000,370000",2040.0,1540.0,71.45796723623849,75.49019607843137,False,False,False,False,False
2015-01-22,710000,710000,101.0,101.0,100.0,"710000,720000,110000",2037.0,1658.0,77.22834565267127,81.39420716740304,False,False,False,False,False
2015-01-23,710000,710000,102.0,101.0,99.01960784313727,"710000,720000,370000",2036.0,1616.0,75.79730139646108,79.3713163064833,False,False,False,False,False
2015-01-26,710000,710000,102.0,102.0,100.0,"710000,510000,650000",2038.0,1760.0,82.01695769852297,86.35917566241413,False,False,False,False,False
2015-01-27,350000,350000,58.0,58.0,100.0,"350000,510000,650000",2040.0,1804.0,83.67467130581915,88.4313725490196,False,False,False,False,False
2015-01-28,350000,350000,58.0,58.0,100.0,"350000,510000,650000",2046.0,1757.0,80.72166881271593,85.87487781036168,False,False,True,False,False
2015-01-29,710000,710000,102.0,101.0,99.01960784313727,"710000,110000,360000",2051.0,1684.0,77.7401941318835,82.10628961482203,False,False,True,False,False
2015-01-30,110000,110000,63.0,58.0,92.06349206349206,"110000,710000,350000",2049.0,1509.0,68.5849887863891,73.64568081991216,False,False,True,False,False
2015-02-02,710000,710000,101.0,88.0,87.12871287128714,"710000,350000,110000",2043.0,1289.0,58.36110902341848,63.09348996573666,False,False,True,False,False
2015-02-03,710000,710000,100.0,98.0,98.0,"710000,270000,350000",2046.0,1505.0,68.86863916555737,73.55816226783969,False,False,True,False,False
2015-02-04,710000,710000,101.0,94.0,93.06930693069307,"710000,270000,350000",2044.0,1392.0,63.9748553116453,68.10176125244618,False,False,True,False,False
2015-02-05,720000,720000,44.0,41.0,93.18181818181817,"720000,710000,270000",2040.0,1208.0,55.53841292853763,59.21568627450981,False,False,False,False,False
2015-02-06,720000,720000,44.0,36.0,81.81818181818183,"720000,710000,730000",2039.0,804.0,37.281620804390236,39.4310936733693,False,False,False,False,False
2015-02-09,720000,720000,43.0,27.0,62.7906976744186,"720000,710000,730000",2041.0,659.0,31.72176580624131,32.288094071533564,False,False,False,False,False
2015-02-10,490000,490000,27.0,20.0,74.07407407407408,"490000,710000,720000",2041.0,747.0,36.18550259698929,36.59970602645762,False,False,True,False,False
2015-02-11,490000,490000,27.0,23.0,85.18518518518519,"490000,710000,730000",2048.0,902.0,44.011396414882434,44.04296875,False,False,True,False,False
2015-02-12,490000,490000,27.0,25.0,92.5925925925926,"490000,730000,720000",2050.0,1089.0,53.28445640307776,53.1219512195122,False,False,True,False,False
2015-02-13,720000,720000,43.0,43.0,100.0,"720000,730000,350000",2049.0,1457.0,71.2076637469982,71.10785749145924,False,False,False,False,False
2015-02-16,720000,720000,44.0,44.0,100.0,"720000,730000,510000",2055.0,1663.0,78.7893304267122,80.92457420924575,False,False,False,False,False
2015-02-17,720000,720000,45.0,45.0,100.0,"720000,730000,510000",2066.0,1723.0,81.25958800769521,83.39787028073572,False,False,False,False,False
2015-02-25,720000,720000,45.0,44.0,97.77777777777777,"720000,270000,730000",2062.0,1655.0,77.39591070947583,80.26188166828322,False,False,False,False,False
2015-02-26,510000,510000,29.0,29.0,100.0,"510000,620000,650000",2063.0,1860.0,89.20952242361477,90.15996122152205,False,False,False,False,False
2015-02-27,730000,730000,37.0,37.0,100.0,"730000,510000,720000",2065.0,1926.0,91.86227749960133,93.26876513317191,False,False,False,False,False
2015-03-02,630000,630000,113.0,113.0,100.0,"630000,270000,710000",2061.0,2011.0,96.6603646738482,97.57399320718098,False,False,False,False,False
2015-03-03,630000,630000,112.0,112.0,100.0,"630000,270000,230000",2061.0,1897.0,88.66901712548999,92.04269771955362,False,True,False,False,False
2015-03-04,110000,110000,60.0,60.0,100.0,"110000,330000,730000",2059.0,1955.0,92.0707050250088,94.94900437105392,False,False,False,False,False
2015-03-05,510000,510000,28.0,28.0,100.0,"510000,370000,110000",2051.0,1880.0,87.87339049657807,91.66260360799609,False,False,False,False,False
2015-03-06,510000,510000,29.0,29.0,100.0,"510000,110000,630000",2052.0,1840.0,86.34108796113424,89.66861598440545,False,False,False,False,False
2015-03-09,460000,460000,21.0,21.0,100.0,"460000,630000,110000",2046.0,1876.0,90.28514489951742,91.6911045943304,False,False,False,False,False
2015-03-10,460000,460000,21.0,21.0,100.0,"460000,630000,110000",2051.0,1897.0,89.5780867287884,92.4914675767918,False,False,True,False,False
2015-03-11,450000,450000,73.0,72.0,98.63013698630137,"450000,630000,510000",2051.0,1848.0,88.39587502668711,90.10238907849829,False,False,False,False,False
2015-03-12,480000,bank,16.0,16.0,100.0,"480000,110000,420000",2051.0,1812.0,88.21314738217517,88.34714773281326,True,True,False,False,False
2015-03-13,450000,450000,72.0,72.0,100.0,"450000,480000,420000",2040.0,1887.0,92.1943308848296,92.5,False,True,False,False,False
2015-03-16,630000,630000,107.0,107.0,100.0,"630000,450000,360000",2034.0,1991.0,97.8565779639141,97.88593903638152,False,False,False,False,False
2015-03-17,370000,370000,151.0,151.0,100.0,"370000,280000,420000",2033.0,2008.0,98.83592134046867,98.77029021151009,False,False,False,False,False
2015-03-18,370000,370000,153.0,153.0,100.0,"370000,630000,280000",2039.0,2016.0,98.77696599391864,98.8719960765081,False,False,False,False,False
2015-03-19,450000,450000,72.0,72.0,100.0,"450000,350000,110000",2025.0,1991.0,98.30033189454845,98.32098765432099,False,False,False,False,False
2015-03-20,410000,410000,95.0,95.0,100.0,"410000,430000,450000",2032.0,2000.0,98.52356364255907,98.4251968503937,False,False,False,False,False
2015-03-23,410000,410000,95.0,95.0,100.0,"410000,450000,350000",2036.0,2014.0,99.00722165414314,98.91944990176817,False,False,False,False,False
2015-03-24,450000,450000,72.0,72.0,100.0,"450000,350000,620000",2041.0,2004.0,98.26747639662389,98.18716315531603,False,False,False,False,False
2015-03-25,450000,450000,72.0,72.0,100.0,"450000,210000,460000",2036.0,1990.0,97.46386652522256,97.74066797642436,False,True,False,False,False
2015-03-26,450000,450000,72.0,72.0,100.0,"450000,210000,730000",2031.0,1954.0,96.15692686955583,96.20876415558838,False,True,False,False,False
2015-03-27,450000,450000,71.0,71.0,100.0,"450000,350000,620000",2037.0,1964.0,96.33223198089249,96.41629847815415,False,False,False,False,False
