date,zz1000_close_amount_source,zz1000_volume,zz1000_amount,zz1000_constituents,sz50_close_amount_source,sz50_volume,sz50_amount,sz50_constituents,amount_ratio_zz1000_sz50
2017-05-09,7602.96,6728.08,827.55,1000.0,2316.29,1615.73,203.1,50.0,4.074593796159527
2017-05-10,7451.78,7730.16,921.09,1000.0,2324.92,2231.89,290.82,50.0,3.1672168351557666
2017-05-11,7387.15,8998.67,1012.01,1000.0,2339.29,2839.54,314.84,50.0,3.2143628509719226
2017-05-12,7371.3,6895.51,834.57,1000.0,2375.45,2890.68,321.45,50.0,2.596266915538964
2017-05-15,7391.61,6201.87,766.38,1000.0,2381.75,2341.24,280.55,50.0,2.7317055783282838
2017-05-16,7549.76,8795.63,1108.3,1000.0,2381.32,2389.2,272.93,50.0,4.06074817718829
2017-05-17,7570.44,8739.76,1113.26,1000.0,2363.56,2085.82,249.01,50.0,4.470744146821413
2017-05-18,7519.19,7657.14,975.72,1000.0,2354.75,1712.12,212.59,50.0,4.589679665083024
2017-05-19,7510.11,7023.55,856.76,1000.0,2361.66,1430.46,189.67,50.0,4.5171086624136665
2017-05-22,7372.79,7564.27,893.26,1000.0,2381.55,2278.02,287.51,50.0,3.1068832388438663
2017-05-23,7138.24,8130.01,930.39,1000.0,2411.8,3462.06,412.44,50.0,2.255819028222287
2017-05-24,7172.14,6967.53,775.79,1000.0,2407.57,2277.43,286.42,50.0,2.70857482019412
2017-05-25,7232.63,7845.25,879.81,1000.0,2473.5,5036.33,531.43,50.0,1.655552001204298
2017-05-26,7233.34,7338.89,838.7,1000.0,2471.21,3098.97,365.28,50.0,2.2960468681559356
2017-05-31,7212.7,6808.82,778.88,1000.0,2479.08,2987.83,370.45,50.0,2.10252395734917
2017-06-01,7016.3,7304.81,807.35,1000.0,2496.45,3076.63,377.98,50.0,2.1359595745806654
2017-06-02,7094.43,7211.47,773.47,1000.0,2475.46,2366.41,283.42,50.0,2.7290593465528192
2017-06-05,7160.53,6318.62,706.93,1000.0,2450.35,2873.59,290.95,50.0,2.4297301941914418
2017-06-06,7197.62,6167.83,688.89,1000.0,2466.01,1746.73,225.99,50.0,3.0483207221558475
2017-06-07,7347.6,9154.67,1019.42,1000.0,2484.03,2713.84,340.88,50.0,2.990553860596104
2017-06-08,7342.48,8498.72,970.53,1000.0,2507.03,2207.09,292.27,50.0,3.3206624012043657
2017-06-09,7348.52,7671.79,866.09,1000.0,2519.27,3377.33,396.37,50.0,2.185054368393168
2017-06-12,7246.71,7546.85,876.45,1000.0,2521.17,2572.09,338.95,50.0,2.585779613512318
2017-06-13,7352.98,7360.42,864.31,1000.0,2515.14,1748.79,244.7,50.0,3.5321209644462606
2017-06-14,7362.86,8023.63,960.77,1000.0,2477.32,2184.11,298.33,50.0,3.2204940837327793
2017-06-15,7455.39,9100.87,1076.04,1000.0,2461.97,2070.25,286.08,50.0,3.761325503355705
2017-06-16,7442.95,7877.08,942.81,1000.0,2452.79,1651.8,232.52,50.0,4.054747978668501
2017-06-19,7489.76,7434.82,874.91,1000.0,2484.12,2059.4,268.99,50.0,3.2525744451466596
2017-06-20,7503.8,8875.38,1077.45,1000.0,2474.43,1777.12,245.84,50.0,4.382728603970062
2017-06-21,7504.19,8202.06,997.23,1000.0,2497.25,2035.42,306.04,50.0,3.2584956214873873
2017-06-22,7371.96,9213.57,1080.96,1000.0,2516.67,4374.39,538.26,50.0,2.0082488016943487
2017-06-23,7376.67,8128.01,928.98,1000.0,2529.1,2940.4,376.96,50.0,2.464399405772496
2017-06-26,7462.1,7595.2,871.22,1000.0,2543.32,3971.67,497.18,50.0,1.7523231022969548
2017-06-27,7474.03,7565.23,862.03,1000.0,2554.7,2698.47,335.11,50.0,2.5723792187639876
2017-06-28,7423.47,7005.32,803.54,1000.0,2537.64,2819.5,356.55,50.0,2.253653064086383
2017-06-29,7456.67,6729.75,784.75,1000.0,2552.98,1975.44,269.14,50.0,2.915768744891135
2017-06-30,7465.76,6415.02,744.82,1000.0,2549.97,1867.72,237.82,50.0,3.1318644352871923
2017-07-03,7537.11,7448.63,860.08,1000.0,2534.37,1830.42,252.54,50.0,3.4057179060742855
2017-07-04,7523.7,7264.82,847.97,1000.0,2511.15,2354.71,306.6,50.0,2.7657208088714937
2017-07-05,7588.09,8289.03,958.4,1000.0,2548.1,2060.77,314.36,50.0,3.048733935615218
2017-07-06,7601.79,10042.56,1163.36,1000.0,2553.88,2223.46,331.32,50.0,3.5112881806108898
2017-07-07,7623.38,9419.96,1087.53,1000.0,2543.66,2251.01,297.86,50.0,3.651144833143087
2017-07-10,7577.82,9969.85,1131.39,1000.0,2550.11,2530.51,334.57,50.0,3.381624174313298
2017-07-11,7484.06,9099.11,1041.01,1000.0,2570.59,3396.82,415.38,50.0,2.50616303144109
2017-07-12,7474.33,8979.22,1002.02,1000.0,2565.14,3707.06,434.17,50.0,2.307897828039708
2017-07-13,7474.3,8180.84,902.55,1000.0,2600.95,4287.16,509.8,50.0,1.770400156924284
2017-07-14,7433.18,7379.49,849.93,1000.0,2622.98,3365.33,397.72,50.0,2.1370059338227896
2017-07-17,7048.54,11649.61,1218.89,1000.0,2631.41,6086.59,682.39,50.0,1.7862073008103871
2017-07-18,7109.6,8260.01,857.83,1000.0,2624.31,3943.5,467.31,50.0,1.835676531638527
2017-07-19,7202.81,10196.64,1017.8,1000.0,2657.89,4868.89,608.09,50.0,1.6737653965695867
2017-07-20,7244.9,10617.25,1118.74,1000.0,2665.45,3758.07,488.81,50.0,2.288701131318917
2017-07-21,7252.71,10007.73,1045.6,1000.0,2639.21,2971.56,413.43,50.0,2.5290859395786467
2017-07-24,7292.65,10620.25,1115.42,1000.0,2654.38,3305.66,419.4,50.0,2.659561278016214
2017-07-25,7278.84,9238.92,977.86,1000.0,2643.07,3418.54,377.72,50.0,2.588848882770306
2017-07-26,7289.88,9634.74,1039.59,1000.0,2636.2,3544.73,419.55,50.0,2.4778691455130493
2017-07-27,7383.11,12416.97,1358.34,1000.0,2636.63,3067.01,380.25,50.0,3.5722287968441813
2017-07-28,7386.21,10320.33,1154.23,1000.0,2636.39,2193.45,285.89,50.0,4.0373220469411315
2017-07-31,7444.96,11985.07,1280.73,1000.0,2638.12,2864.78,379.05,50.0,3.378789077958053
2017-08-01,7452.93,11632.21,1278.58,1000.0,2681.81,3382.05,477.89,50.0,2.6754692502458726
2017-08-02,7389.51,12243.63,1310.44,1000.0,2680.63,4222.24,537.08,50.0,2.4399344604155804
2017-08-03,7424.11,11416.28,1227.39,1000.0,2646.22,3181.52,405.54,50.0,3.026557183015239
2017-08-04,7389.15,12360.07,1321.79,1000.0,2627.8,2796.0,383.0,50.0,3.451148825065274
2017-08-07,7445.18,9965.88,1045.76,1000.0,2634.18,2608.61,346.3,50.0,3.0198094138030607
2017-08-08,7470.69,12056.67,1261.85,1000.0,2635.18,2578.25,339.64,50.0,3.715257331291956
2017-08-09,7495.39,11308.4,1202.19,1000.0,2620.38,2470.79,332.04,50.0,3.6206179978315864
2017-08-10,7441.24,11552.5,1241.56,1000.0,2611.34,2817.15,395.81,50.0,3.136757535181021
2017-08-11,7328.4,11710.02,1226.06,1000.0,2570.26,3517.1,442.76,50.0,2.7691300027102717
2017-08-14,7474.64,10515.81,1142.07,1000.0,2591.45,2611.89,362.8,50.0,3.1479327453142223
2017-08-15,7507.29,10108.95,1126.38,1000.0,2605.24,2790.1,330.92,50.0,3.403783391756316
2017-08-16,7544.39,11264.99,1276.28,1000.0,2595.0,2035.18,251.67,50.0,5.071244089482259
2017-08-17,7614.21,12577.43,1428.63,1000.0,2604.08,2057.11,277.78,50.0,5.143026855785155
2017-08-18,7576.05,11194.85,1265.66,1000.0,2613.26,1989.78,311.23,50.0,4.066638820165151
2017-08-21,7631.75,10104.49,1129.07,1000.0,2616.82,1943.69,270.75,50.0,4.170156971375808
2017-08-22,7585.11,10214.4,1174.95,1000.0,2643.5,2711.82,374.45,50.0,3.137802109760983
2017-08-23,7534.46,8637.89,982.25,1000.0,2659.78,3469.18,411.79,50.0,2.3853177590519437
2017-08-24,7486.06,8463.67,946.8,1000.0,2646.4,2993.92,338.87,50.0,2.793991796264054
2017-08-25,7559.31,8660.5,953.25,1000.0,2706.24,4749.38,530.52,50.0,1.7968219859760235
2017-08-28,7642.65,10638.84,1233.06,1000.0,2736.46,6050.11,772.49,50.0,1.5962148377325271
2017-08-29,7623.26,10414.4,1218.08,1000.0,2739.13,3526.23,467.6,50.0,2.6049615055603077
2017-08-30,7654.37,10753.49,1227.93,1000.0,2728.23,4205.28,537.37,50.0,2.285073599196085
2017-08-31,7679.87,10204.65,1182.33,1000.0,2714.63,4018.22,468.56,50.0,2.523326788458255
2017-09-01,7739.91,12420.42,1453.44,1000.0,2710.12,4309.33,524.73,50.0,2.7698816534217596
2017-09-04,7798.18,13303.39,1577.47,1000.0,2711.35,3319.63,435.69,50.0,3.6206247561339486
2017-09-05,7800.54,11898.83,1443.59,1000.0,2729.85,3053.48,390.44,50.0,3.6973414609158897
2017-09-06,7858.28,12595.71,1561.82,1000.0,2714.33,3113.79,409.07,50.0,3.817977363287457
2017-09-07,7823.4,13039.61,1652.23,1000.0,2691.83,2763.61,371.82,50.0,4.443628637512775
2017-09-08,7838.8,11581.33,1420.67,1000.0,2686.69,2447.13,326.0,50.0,4.357883435582822
2017-09-11,7920.69,11994.87,1473.34,1000.0,2674.75,2908.41,400.85,50.0,3.675539478607958
2017-09-12,7899.42,15559.58,1944.14,1000.0,2692.54,3078.83,448.48,50.0,4.334953621120229
2017-09-13,7928.75,11438.94,1363.63,1000.0,2687.67,2119.77,289.86,50.0,4.704443524460085
2017-09-14,7916.67,12538.59,1470.63,1000.0,2672.84,2858.67,365.3,50.0,4.025814399124008
2017-09-15,7880.57,11648.23,1360.89,1000.0,2668.38,3464.9,432.43,50.0,3.1470758273015287
2017-09-18,7941.68,10339.08,1230.19,1000.0,2674.18,3313.46,444.7,50.0,2.7663368563076234
2017-09-19,7905.71,10977.52,1288.94,1000.0,2670.69,3008.74,374.89,50.0,3.4381818666808934
2017-09-20,7975.39,11687.61,1367.77,1000.0,2662.63,2536.79,328.84,50.0,4.159378421116653
2017-09-21,7886.52,11685.07,1395.95,1000.0,2675.55,3175.35,395.42,50.0,3.5302968994992665
2017-09-22,7849.73,10213.96,1193.31,1000.0,2679.05,2635.98,334.72,50.0,3.5650991873804965
2017-09-25,7731.8,9162.35,1055.85,1000.0,2680.65,3198.14,399.3,50.0,2.644252441773103
2017-09-26,7746.24,7784.37,926.0,1000.0,2678.99,1928.32,240.99,50.0,3.8424830905846714
2017-09-27,7810.23,8134.66,985.41,1000.0,2661.55,2005.86,251.99,50.0,3.910512321917536
2017-09-28,7768.38,8669.83,1042.57,1000.0,2661.28,2166.19,261.89,50.0,3.9809461987857495
2017-09-29,7842.59,8552.32,1027.48,1000.0,2672.33,2020.47,275.95,50.0,3.723428157274869
2017-10-09,7941.18,10227.69,1228.44,1000.0,2692.08,4148.93,486.36,50.0,2.525783370342956
2017-10-10,7994.46,10230.57,1238.65,1000.0,2695.54,2997.47,432.82,50.0,2.8618132248971864
2017-10-11,7961.11,11472.09,1382.5,1000.0,2707.52,2459.85,332.12,50.0,4.162652053474647
2017-10-12,7940.14,10087.52,1217.57,1000.0,2718.35,2392.29,318.86,50.0,3.81850969077338
2017-10-13,7972.42,9082.93,1134.77,1000.0,2713.38,1927.34,262.61,50.0,4.321122577205742
2017-10-16,7819.59,10736.26,1304.12,1000.0,2726.64,2557.59,350.91,50.0,3.7163945171126493
2017-10-17,7805.07,7095.98,855.12,1000.0,2723.53,1797.98,245.99,50.0,3.4762388714988415
2017-10-18,7730.27,8241.49,965.59,1000.0,2753.01,2826.08,354.36,50.0,2.72488429845355
2017-10-19,7656.06,8305.51,943.7,1000.0,2756.04,2861.79,372.33,50.0,2.534579539655682
2017-10-20,7751.43,6809.26,796.98,1000.0,2737.64,1609.84,217.18,50.0,3.6696749240261535
2017-10-23,7793.54,7175.04,863.94,1000.0,2734.37,1954.6,247.07,50.0,3.4967418140607927
2017-10-24,7752.92,7274.65,884.55,1000.0,2753.65,2487.08,331.23,50.0,2.670500860429309
2017-10-25,7799.75,6935.86,838.03,1000.0,2752.14,1964.67,237.86,50.0,3.523206928445304
2017-10-26,7830.11,8382.64,1007.53,1000.0,2771.04,4147.32,547.85,50.0,1.8390617869854886
2017-10-27,7770.71,7770.33,917.89,1000.0,2814.27,4030.2,511.99,50.0,1.7927889216586261
2017-10-30,7574.65,9645.05,1093.79,1000.0,2809.11,4800.49,626.21,50.0,1.7466824228294022
2017-10-31,7631.53,6938.45,822.84,1000.0,2793.71,3237.04,405.44,50.0,2.029498816101026
2017-11-01,7635.44,7400.94,889.97,1000.0,2789.4,4620.41,579.94,50.0,1.534589785150188
2017-11-02,7542.35,7661.75,905.32,1000.0,2794.1,3752.69,454.19,50.0,1.9932627314559987
2017-11-03,7476.98,8004.44,918.96,1000.0,2800.47,3890.62,469.15,50.0,1.9587765107108603
2017-11-06,7551.35,7338.97,877.37,1000.0,2792.22,3326.89,434.7,50.0,2.018334483551875
2017-11-07,7596.17,8122.62,965.89,1000.0,2821.96,4936.83,622.61,50.0,1.5513563868232119
2017-11-08,7617.52,8667.48,1036.15,1000.0,2819.96,4476.85,582.78,50.0,1.7779436494045784
2017-11-09,7656.67,7833.25,930.46,1000.0,2832.96,3270.42,419.51,50.0,2.217968582393745
2017-11-10,7669.97,8968.39,1070.73,1000.0,2862.34,4419.83,618.42,50.0,1.731396138546619
2017-11-13,7681.63,9678.73,1164.83,1000.0,2873.51,4845.9,579.13,50.0,2.0113446031115636
2017-11-14,7627.49,9615.79,1186.13,1000.0,2861.42,3603.72,503.8,50.0,2.3543668122270742
2017-11-15,7556.42,7882.49,985.47,1000.0,2850.05,3297.42,467.04,50.0,2.1100334018499485
2017-11-16,7535.59,7586.85,916.35,1000.0,2879.4,3205.18,493.88,50.0,1.8554102211063417
2017-11-17,7272.66,10582.45,1207.25,1000.0,2938.8,6847.2,944.07,50.0,1.2787717012509665
2017-11-20,7292.46,7926.88,880.52,1000.0,2941.15,4384.08,633.99,50.0,1.3888547137967475
2017-11-21,7289.31,7828.91,897.07,1000.0,2987.17,6364.87,915.43,50.0,0.979943851523328
2017-11-22,7297.39,8372.18,982.85,1000.0,3012.36,7455.57,990.82,50.0,0.9919561575260895
2017-11-23,7129.05,8491.7,956.07,1000.0,2940.73,6699.1,897.74,50.0,1.0649742687192283
2017-11-24,7139.55,6877.44,771.99,1000.0,2936.83,4542.63,654.21,50.0,1.1800339340578714
2017-11-27,7065.84,6602.62,735.13,1000.0,2917.31,5018.72,673.45,50.0,1.0915880911723215
2017-11-28,7176.92,6484.47,724.0,1000.0,2897.11,3069.37,426.68,50.0,1.6968219743133026
2017-11-29,7193.12,7938.7,873.74,1000.0,2893.28,3600.52,502.47,50.0,1.7388898839731723
2017-11-30,7153.57,7125.35,810.46,1000.0,2863.45,3580.22,516.12,50.0,1.5702937301402775
2017-12-01,7215.78,6877.34,787.45,1000.0,2842.18,3078.98,456.82,50.0,1.7237642835252398
2017-12-04,7139.75,6849.07,792.11,1000.0,2861.36,2691.19,421.69,50.0,1.8784177950627239
2017-12-05,6946.56,8294.74,910.56,1000.0,2910.48,5960.0,787.6,50.0,1.1561198577958354
2017-12-06,7016.76,7407.38,808.67,1000.0,2875.73,3169.39,461.37,50.0,1.7527580900361965
2017-12-07,7012.71,6590.7,741.14,1000.0,2848.89,2794.05,397.88,50.0,1.862722428873027
2017-12-08,7078.0,6967.2,789.99,1000.0,2865.34,2536.49,379.59,50.0,2.0811665217734925
2017-12-11,7160.43,7466.9,886.31,1000.0,2899.1,2868.78,441.55,50.0,2.007269844864681
2017-12-12,7095.59,7557.46,920.36,1000.0,2850.2,2608.65,365.59,50.0,2.517464919718811
2017-12-13,7139.72,6657.98,789.07,1000.0,2872.94,2238.16,338.48,50.0,2.3312160245804776
2017-12-14,7146.45,7112.11,833.61,1000.0,2850.05,2276.67,323.17,50.0,2.5794782931583997
2017-12-15,7122.75,7533.76,896.37,1000.0,2820.17,2666.74,355.71,50.0,2.5199460234460656
2017-12-18,7075.87,6768.02,806.47,1000.0,2829.06,2070.26,297.32,50.0,2.712464684515001
2017-12-19,7115.85,6120.25,738.1,1000.0,2873.03,2378.92,385.85,50.0,1.9129195283141116
2017-12-20,7041.5,7043.98,829.56,1000.0,2879.64,2845.81,419.57,50.0,1.977167099649641
2017-12-21,7051.34,7126.03,848.72,1000.0,2895.37,2578.16,389.62,50.0,2.1783276012525024
2017-12-22,7037.4,6629.24,794.76,1000.0,2880.77,1895.69,278.35,50.0,2.8552541763966226
2017-12-25,6940.51,7020.1,821.12,1000.0,2880.1,2631.41,398.61,50.0,2.059958355284614
2017-12-26,6970.75,6335.76,729.55,1000.0,2894.34,2700.1,374.79,50.0,1.946556738440193
2017-12-27,6942.54,7226.39,810.33,1000.0,2839.63,3213.87,459.81,50.0,1.7623148691850983
2017-12-28,6956.48,7527.49,828.54,1000.0,2859.05,3435.15,517.39,50.0,1.601383869034964
2017-12-29,7017.35,6669.01,742.43,1000.0,2860.44,2863.14,404.51,50.0,1.8353810783416973
2018-01-02,7092.09,7719.1,837.07,1000.0,2908.73,5400.87,634.12,50.0,1.3200498328392103
2018-01-03,7159.88,9141.0,1025.37,1000.0,2913.26,4820.69,693.4,50.0,1.4787568503028554
2018-01-04,7174.87,8882.21,1007.85,1000.0,2919.48,4352.07,590.72,50.0,1.7061382719393283
2018-01-05,7176.87,9240.14,1030.63,1000.0,2932.36,4994.33,624.92,50.0,1.649219100044806
2018-01-08,7188.29,9759.6,1089.27,1000.0,2947.76,5805.28,820.71,50.0,1.3272288628139048
2018-01-09,7176.74,8476.21,944.07,1000.0,2969.32,4058.9,604.96,50.0,1.5605494578153927
2018-01-10,7138.78,9208.34,1031.33,1000.0,2995.56,5776.39,722.08,50.0,1.4282766452470639
2018-01-11,7175.4,8917.06,1009.24,1000.0,2997.04,4235.18,562.8,50.0,1.7932480454868516
2018-01-12,7127.83,9288.89,968.16,1000.0,3018.6,3816.83,553.28,50.0,1.7498554077501447
2018-01-15,6929.31,10675.14,1123.58,1000.0,3048.81,6498.88,897.65,50.0,1.251690525260402
2018-01-16,6960.68,8686.55,930.53,1000.0,3063.86,6426.25,871.95,50.0,1.067182751304547
2018-01-17,6942.86,9040.45,962.9,1000.0,3076.18,9106.63,1191.56,50.0,0.8081003054818893
2018-01-18,6955.23,7102.33,765.05,1000.0,3106.55,8770.69,1119.74,50.0,0.6832389661885795
2018-01-19,6938.31,7554.43,825.43,1000.0,3117.82,9495.53,1179.95,50.0,0.6995465909572439
2018-01-22,7014.55,8149.04,914.42,1000.0,3130.33,7746.59,968.54,50.0,0.9441220806574845
2018-01-23,7019.98,7862.26,869.36,1000.0,3176.5,10169.19,1205.07,50.0,0.7214186727741957
2018-01-24,7072.41,9127.93,1041.24,1000.0,3180.33,9913.07,1251.82,50.0,0.8317809269703312
2018-01-25,7062.64,9715.57,1104.2,1000.0,3157.46,7736.4,975.74,50.0,1.1316539242011192
2018-01-26,7056.01,8259.7,924.59,1000.0,3172.78,8216.46,944.65,50.0,0.9787646218176045
2018-01-29,6972.48,8743.82,967.07,1000.0,3120.7,7292.02,966.42,50.0,1.0006725854183482
2018-01-30,6955.24,7330.46,801.9,1000.0,3079.12,5427.59,694.74,50.0,1.154244753432939
2018-01-31,6791.01,9371.8,981.72,1000.0,3116.83,5560.74,729.9,50.0,1.3450061652281136
2018-02-01,6506.45,10818.9,1070.38,1000.0,3141.23,7219.33,926.05,50.0,1.1558555153609418
2018-02-02,6487.87,8589.56,857.79,1000.0,3149.64,5290.14,720.98,50.0,1.1897556104191516
2018-02-05,6461.81,7066.57,721.24,1000.0,3181.34,7160.73,915.29,50.0,0.7879906914748331
2018-02-06,6142.67,9107.84,891.22,1000.0,3117.49,9864.66,1274.06,50.0,0.6995117969326405
2018-02-07,6158.26,8468.12,846.7,1000.0,3029.6,9470.05,1191.71,50.0,0.7104916464576113
2018-02-08,6238.22,6331.1,641.35,1000.0,2945.84,7311.78,894.55,50.0,0.7169526577608855
2018-02-09,6053.02,8124.4,775.7,1000.0,2810.03,9192.59,1112.23,50.0,0.697427690315852
2018-02-12,6203.75,6214.4,636.09,1000.0,2805.21,4629.0,561.21,50.0,1.1334259902710215
2018-02-13,6216.51,6140.26,633.59,1000.0,2852.72,4662.22,568.9,50.0,1.1137106697134822
2018-02-14,6230.66,4307.83,438.31,1000.0,2871.79,2534.98,316.9,50.0,1.3831177027453456
2018-02-22,6347.08,5693.55,596.97,1000.0,2931.88,3929.78,492.15,50.0,1.2129838463882963
2018-02-23,6365.92,6421.28,653.56,1000.0,2957.17,3820.75,458.51,50.0,1.4253996641294628
2018-02-26,6507.13,8953.02,929.03,1000.0,2973.79,5021.4,585.94,50.0,1.585537768372188
2018-02-27,6529.38,9236.13,975.06,1000.0,2927.1,4620.14,545.02,50.0,1.7890352647609262
2018-02-28,6563.81,8803.16,967.05,1000.0,2878.67,3875.81,477.25,50.0,2.026296490309062
2018-03-01,6658.58,9108.14,998.25,1000.0,2891.3,3228.49,400.76,50.0,2.49089230462122
2018-03-02,6632.37,8912.04,972.03,1000.0,2864.18,2986.45,365.84,50.0,2.6569811939645747
2018-03-05,6674.28,7931.68,879.91,1000.0,2863.99,2996.71,360.66,50.0,2.439721621471746
2018-03-06,6735.86,9646.6,1060.46,1000.0,2892.48,4759.36,537.2,50.0,1.9740506329113923
2018-03-07,6688.55,8571.78,908.15,1000.0,2878.15,3791.77,453.94,50.0,2.0005947922632945
2018-03-08,6725.18,7901.55,856.63,1000.0,2898.25,2896.3,375.38,50.0,2.28203420533859
2018-03-09,6837.13,10663.89,1175.53,1000.0,2908.2,3150.45,393.04,50.0,2.9908660696112355
2018-03-12,6947.46,12337.83,1410.2,1000.0,2909.58,4498.51,542.36,50.0,2.6001180028025668
2018-03-13,6911.67,11115.29,1245.25,1000.0,2883.38,4060.76,443.83,50.0,2.805691368316698
2018-03-14,6834.84,9418.94,1055.72,1000.0,2871.33,3088.63,369.29,50.0,2.8587830702158197
2018-03-15,6824.05,9122.41,1013.7,1000.0,2894.98,2626.01,352.13,50.0,2.878766364694857
2018-03-16,6805.93,8745.53,969.45,1000.0,2870.73,2719.21,364.37,50.0,2.6606196997557428
2018-03-19,6820.5,8417.34,953.64,1000.0,2897.26,2604.29,374.19,50.0,2.548544856890884
2018-03-20,6822.25,8134.03,914.23,1000.0,2904.4,2712.94,339.3,50.0,2.6944591806660774
2018-03-21,6771.06,9589.59,1081.71,1000.0,2894.18,3338.88,472.99,50.0,2.2869616693799024
2018-03-22,6764.69,8580.9,950.36,1000.0,2866.67,3050.58,428.76,50.0,2.216531392853811
2018-03-23,6402.89,13237.33,1340.74,1000.0,2791.47,6262.33,748.72,50.0,1.7907094775082808
2018-03-26,6515.25,9470.31,1008.12,1000.0,2738.87,4274.22,560.21,50.0,1.7995394584173792
2018-03-27,6680.84,11019.57,1257.65,1000.0,2747.59,3921.17,495.89,50.0,2.5361471294036986
2018-03-28,6635.87,9937.15,1145.84,1000.0,2694.83,3458.35,509.97,50.0,2.2468772672902326
2018-03-29,6684.28,9121.42,1036.28,1000.0,2738.79,4235.39,576.31,50.0,1.7981294789262725
2018-03-30,6798.67,10209.19,1220.28,1000.0,2722.15,3168.19,393.58,50.0,3.10046242187103
2018-04-02,6835.87,11829.79,1447.08,1000.0,2711.37,3469.87,433.02,50.0,3.34183178606069
2018-04-03,6769.56,10135.73,1191.5,1000.0,2697.27,2862.82,360.26,50.0,3.307333592405485
2018-04-04,6708.92,9264.58,1100.84,1000.0,2702.37,2673.23,375.49,50.0,2.931742523103145
2018-04-09,6718.65,8753.84,1007.09,1000.0,2715.73,2629.35,350.14,50.0,2.87624950019992
2018-04-10,6720.77,9416.46,1080.46,1000.0,2780.8,3808.25,469.05,50.0,2.3035070887965037
2018-04-11,6759.81,9513.18,1068.01,1000.0,2785.34,3898.88,451.63,50.0,2.3647897615304565
2018-04-12,6727.64,8845.45,1002.32,1000.0,2749.7,2611.21,326.75,50.0,3.0675439938791125
2018-04-13,6721.66,8455.94,968.32,1000.0,2726.4,2175.0,264.41,50.0,3.662191293823985
2018-04-16,6717.93,9313.59,1065.12,1000.0,2664.7,3674.88,425.49,50.0,2.503278572939434
2018-04-17,6564.69,9726.0,1137.27,1000.0,2635.7,2713.98,346.87,50.0,3.278663476230288
2018-04-18,6661.29,10186.92,1154.08,1000.0,2653.77,3154.99,401.17,50.0,2.8767854026971107
2018-04-19,6677.09,10140.05,1167.77,1000.0,2682.55,2602.57,346.09,50.0,3.374180126556676
2018-04-20,6535.96,9534.62,1066.82,1000.0,2647.38,2813.96,342.89,50.0,3.1112601709002887
2018-04-23,6466.52,8717.61,970.61,1000.0,2664.92,2532.13,295.2,50.0,3.2879742547425477
2018-04-24,6606.58,9152.84,1021.04,1000.0,2722.85,3944.53,478.57,50.0,2.133522786635184
2018-04-25,6632.02,9013.36,1056.7,1000.0,2702.98,2350.13,277.73,50.0,3.804774421200446
2018-04-26,6510.53,9017.44,1024.41,1000.0,2666.02,2353.31,306.51,50.0,3.3421748066947248
2018-04-27,6517.05,7573.78,873.67,1000.0,2653.54,2837.52,505.47,50.0,1.7284309652402712
2018-05-02,6486.81,7555.84,842.44,1000.0,2652.73,2665.94,368.33,50.0,2.2871881193494965
2018-05-03,6545.27,8059.87,899.69,1000.0,2663.98,2622.24,347.59,50.0,2.5883656031531403
2018-05-04,6531.29,7087.79,811.39,1000.0,2646.35,2076.17,270.84,50.0,2.995827795008123
2018-05-07,6646.58,8149.44,922.15,1000.0,2683.85,2660.8,393.88,50.0,2.3411952879049456
2018-05-08,6678.14,8433.14,954.91,1000.0,2722.88,3164.44,453.67,50.0,2.1048559525646393
2018-05-09,6674.91,8101.66,908.06,1000.0,2717.24,2026.49,268.36,50.0,3.3837382620360708
2018-05-10,6703.21,9217.65,1008.37,1000.0,2729.4,1960.92,269.16,50.0,3.746359042948432
2018-05-11,6636.77,8688.04,980.29,1000.0,2724.72,2348.89,289.17,50.0,3.390012795241553
2018-05-14,6591.73,7902.45,891.53,1000.0,2753.54,2706.15,365.1,50.0,2.441878937277458
2018-05-15,6661.13,7561.46,842.81,1000.0,2750.83,2252.64,292.86,50.0,2.8778597281977736
2018-05-16,6622.64,7987.83,908.8,1000.0,2716.78,2180.87,295.66,50.0,3.0738009876209156
2018-05-17,6591.26,7323.54,801.62,1000.0,2700.88,1674.69,228.19,50.0,3.5129497348700647
2018-05-18,6620.77,7676.17,816.81,1000.0,2740.53,2292.73,288.72,50.0,2.82907315045719
2018-05-21,6697.14,9489.49,1020.1,1000.0,2745.8,2776.66,341.39,50.0,2.9880781510881986
2018-05-22,6724.4,9011.14,981.88,1000.0,2728.0,2334.03,273.44,50.0,3.5908425980105325
2018-05-23,6652.29,9294.0,1007.48,1000.0,2683.69,2542.66,310.24,50.0,3.247421351211965
2018-05-24,6628.5,7480.0,814.89,1000.0,2665.68,1973.27,236.95,50.0,3.439079974678202
2018-05-25,6541.45,8455.55,903.78,1000.0,2661.29,1994.22,228.17,50.0,3.960993995704957
2018-05-28,6490.4,7946.95,874.79,1000.0,2673.2,1853.3,255.03,50.0,3.430145473081598
2018-05-29,6436.77,7834.37,865.79,1000.0,2663.4,2689.56,348.69,50.0,2.482979150534859
2018-05-30,6232.42,9271.05,931.66,1000.0,2605.9,2420.9,316.39,50.0,2.9446569107746767
2018-05-31,6315.17,7956.69,831.83,1000.0,2658.29,2650.68,401.6,50.0,2.07128984063745
2018-06-01,6243.73,7830.38,811.34,1000.0,2647.19,2038.76,272.62,50.0,2.976083926344362
