date,position_before,position,return,gross_return,turnover,cost,stop_triggered,trade_count,stop_exit_count,nav,signal
2019-08-08,518880.SH,518880.SH,0.006839131727624181,0.006839131727624181,0.0,our_cost_0p1pct,False,131,12,1.0358431076393146,weighted_slope_r2
2019-08-09,518880.SH,518880.SH,0.005020673360897732,0.005020673360897732,0.0,our_cost_0p1pct,False,131,12,1.041043737535909,weighted_slope_r2
2019-08-12,518880.SH,518880.SH,-0.0061710255656772794,-0.0061710255656772794,0.0,our_cost_0p1pct,False,131,12,1.0346194300165867,weighted_slope_r2
2019-08-13,518880.SH,518880.SH,0.024541691306918967,0.024541691306918967,0.0,our_cost_0p1pct,False,131,12,1.0600107406881942,weighted_slope_r2
2019-08-14,518880.SH,518880.SH,-0.025685425685425645,-0.025685425685425645,0.0,our_cost_0p1pct,False,131,12,1.0327839135824946,weighted_slope_r2
2019-08-15,518880.SH,518880.SH,0.011255924170616272,0.011255924170616272,0.0,our_cost_0p1pct,False,131,12,1.0444088509984115,weighted_slope_r2
2019-08-16,518880.SH,518880.SH,0.0014645577035734547,0.0014645577035734547,0.0,our_cost_0p1pct,False,131,12,1.0459384480268215,weighted_slope_r2
2019-08-19,518880.SH,518880.SH,-0.004972214097689331,-0.004972214097689331,0.0,our_cost_0p1pct,False,131,12,1.0407378181302271,weighted_slope_r2
2019-08-20,518880.SH,518880.SH,-0.004115226337448652,-0.004115226337448652,0.0,our_cost_0p1pct,False,131,12,1.0364549464506787,weighted_slope_r2
2019-08-21,518880.SH,518880.SH,0.0008854781582054994,0.0008854781582054994,0.0,our_cost_0p1pct,False,131,12,1.0373727046677248,weighted_slope_r2
2019-08-22,518880.SH,518880.SH,0.0029489826010025144,0.0029489826010025144,0.0,our_cost_0p1pct,False,131,12,1.040431898724545,weighted_slope_r2
2019-08-23,518880.SH,518880.SH,-0.000882093501911152,-0.000882093501911152,0.0,our_cost_0p1pct,False,131,12,1.0395141405074988,weighted_slope_r2
2019-08-26,518880.SH,518880.SH,0.03590347263095928,0.03590347263095928,0.0,our_cost_0p1pct,False,131,12,1.0768363080007048,weighted_slope_r2
2019-08-27,518880.SH,518880.SH,0.0005681818181817455,0.0005681818181817455,0.0,our_cost_0p1pct,False,131,12,1.077448146812069,weighted_slope_r2
2019-08-28,518880.SH,518880.SH,0.0005678591709257219,0.0005678591709257219,0.0,our_cost_0p1pct,False,131,12,1.078059985623433,weighted_slope_r2
2019-08-29,518880.SH,518880.SH,0.01163450624290574,0.01163450624290574,0.0,our_cost_0p1pct,False,131,12,1.0906026812563956,weighted_slope_r2
2019-08-30,518880.SH,518880.SH,-0.015988779803646547,-0.015988779803646547,0.0,our_cost_0p1pct,False,131,12,1.0731652751325205,weighted_slope_r2
2019-09-02,518880.SH,159915.SZ,-0.0054139110604333185,-0.0034207525655644,2.0,our_cost_0p1pct,False,132,12,1.0673552537798074,weighted_slope_r2
2019-09-03,159915.SZ,159915.SZ,0.0018844221105527303,0.0018844221105527303,0.0,our_cost_0p1pct,False,132,12,1.0693666016198446,weighted_slope_r2
2019-09-04,159915.SZ,159915.SZ,0.007523510971786829,0.007523510971786829,0.0,our_cost_0p1pct,False,132,12,1.077411992979994,weighted_slope_r2
2019-09-05,159915.SZ,159915.SZ,0.012445550715619147,0.012445550715619147,0.0,our_cost_0p1pct,False,132,12,1.0908209785802427,weighted_slope_r2
2019-09-06,159915.SZ,159915.SZ,0.0024585125998770607,0.0024585125998770607,0.0,our_cost_0p1pct,False,132,12,1.0935027757002924,weighted_slope_r2
2019-09-09,159915.SZ,159915.SZ,0.02391171060698949,0.02391171060698949,0.0,our_cost_0p1pct,False,132,12,1.1196502976207776,weighted_slope_r2
2019-09-10,159915.SZ,159915.SZ,-0.005389221556886148,-0.005389221556886148,0.0,our_cost_0p1pct,False,132,12,1.1136162541006658,weighted_slope_r2
2019-09-11,159915.SZ,159915.SZ,-0.013847080072245666,-0.013847080072245666,0.0,our_cost_0p1pct,False,132,12,1.0981959206603795,weighted_slope_r2
2019-09-12,159915.SZ,159915.SZ,0.004884004884004867,0.004884004884004867,0.0,our_cost_0p1pct,False,132,12,1.103559514900479,weighted_slope_r2
2019-09-16,159915.SZ,159915.SZ,0.002430133657351119,0.002430133657351119,0.0,our_cost_0p1pct,False,132,12,1.1062413120205288,weighted_slope_r2
2019-09-17,159915.SZ,159915.SZ,-0.019393939393939297,-0.019393939393939297,0.0,our_cost_0p1pct,False,132,12,1.0847869350601307,weighted_slope_r2
2019-09-18,159915.SZ,513030.SH,-0.002616810877626774,-0.0006180469715698633,2.0,our_cost_0p1pct,False,133,12,1.081948252808558,weighted_slope_r2
2019-09-19,513030.SH,513030.SH,0.0028598665395616063,0.0028598665395616063,0.0,our_cost_0p1pct,False,133,12,1.0850424804143024,weighted_slope_r2
2019-09-20,513030.SH,513520.SH,-0.00010266159695815347,0.0019011406844107182,2.0,our_cost_0p1pct,False,134,12,1.0849310882204957,weighted_slope_r2
2019-09-23,513520.SH,513520.SH,0.004743833017077703,0.004743833017077703,0.0,our_cost_0p1pct,False,134,12,1.09007782013805,weighted_slope_r2
2019-09-24,513520.SH,513520.SH,0.0028328611898018607,0.0028328611898018607,0.0,our_cost_0p1pct,False,134,12,1.093165859288583,weighted_slope_r2
2019-09-25,513520.SH,513520.SH,-0.0028248587570622874,-0.0028248587570622874,0.0,our_cost_0p1pct,False,134,12,1.09007782013805,weighted_slope_r2
2019-09-26,513520.SH,513520.SH,0.0018885741265344258,0.0018885741265344258,0.0,our_cost_0p1pct,False,134,12,1.092136512905072,weighted_slope_r2
2019-09-27,513520.SH,513520.SH,0.0037700282752120007,0.0037700282752120007,0.0,our_cost_0p1pct,False,134,12,1.0962538984391155,weighted_slope_r2
2019-09-30,513520.SH,513520.SH,-0.00657276995305156,-0.00657276995305156,0.0,our_cost_0p1pct,False,134,12,1.0890484737545392,weighted_slope_r2
2019-10-08,513520.SH,513520.SH,-0.006616257088846944,-0.006616257088846944,0.0,our_cost_0p1pct,False,134,12,1.0818430490699626,weighted_slope_r2
2019-10-09,513520.SH,513520.SH,-0.0009514747859180606,-0.0009514747859180606,0.0,our_cost_0p1pct,False,134,12,1.080813702686452,weighted_slope_r2
2019-10-10,513520.SH,513520.SH,-0.003809523809523818,-0.003809523809523818,0.0,our_cost_0p1pct,False,134,12,1.0766963171524082,weighted_slope_r2
2019-10-11,513520.SH,513520.SH,0.006692160611854625,0.006692160611854625,0.0,our_cost_0p1pct,False,134,12,1.0839017418369845,weighted_slope_r2
2019-10-14,513520.SH,513520.SH,-0.002849002849002691,-0.002849002849002691,0.0,our_cost_0p1pct,False,134,12,1.080813702686452,weighted_slope_r2
2019-10-15,513520.SH,513520.SH,0.01333333333333342,0.01333333333333342,0.0,our_cost_0p1pct,False,134,12,1.0952245520556048,weighted_slope_r2
2019-10-16,513520.SH,513520.SH,0.011278195488721776,0.011278195488721776,0.0,our_cost_0p1pct,False,134,12,1.1075767086577357,weighted_slope_r2
2019-10-17,513520.SH,513520.SH,-0.0018587360594795044,-0.0018587360594795044,0.0,our_cost_0p1pct,False,134,12,1.1055180158907139,weighted_slope_r2
2019-10-18,513520.SH,513520.SH,-0.0018621973929237035,-0.0018621973929237035,0.0,our_cost_0p1pct,False,134,12,1.103459323123692,weighted_slope_r2
2019-10-21,513520.SH,513520.SH,0.004664179104477473,0.004664179104477473,0.0,our_cost_0p1pct,False,134,12,1.1086060550412464,weighted_slope_r2
2019-10-22,513520.SH,513520.SH,0.011142061281337101,0.011142061281337101,0.0,our_cost_0p1pct,False,134,12,1.1209582116433774,weighted_slope_r2
2019-10-23,513520.SH,513520.SH,0.0,0.0,0.0,our_cost_0p1pct,False,134,12,1.1209582116433774,weighted_slope_r2
2019-10-24,513520.SH,513030.SH,-0.0020000000000000018,0.0,2.0,our_cost_0p1pct,False,135,12,1.1187162952200906,weighted_slope_r2
2019-10-25,513030.SH,513030.SH,-0.0009174311926606338,-0.0009174311926606338,0.0,our_cost_0p1pct,False,135,12,1.117689949995118,weighted_slope_r2
2019-10-28,513030.SH,513030.SH,0.005509641873278293,0.005509641873278293,0.0,our_cost_0p1pct,False,135,12,1.1238480213449535,weighted_slope_r2
2019-10-29,513030.SH,513030.SH,0.0,0.0,0.0,our_cost_0p1pct,False,135,12,1.1238480213449535,weighted_slope_r2
2019-10-30,513030.SH,513030.SH,0.0009132420091324533,0.0009132420091324533,0.0,our_cost_0p1pct,False,135,12,1.1248743665699261,weighted_slope_r2
2019-10-31,513030.SH,513030.SH,0.0018248175182482562,0.0018248175182482562,0.0,our_cost_0p1pct,False,135,12,1.1269270570198713,weighted_slope_r2
2019-11-01,513030.SH,513030.SH,0.0018214936247722413,0.0018214936247722413,0.0,our_cost_0p1pct,False,135,12,1.1289797474698162,weighted_slope_r2
2019-11-04,513030.SH,513030.SH,0.005454545454545379,0.005454545454545379,0.0,our_cost_0p1pct,False,135,12,1.1351378188196515,weighted_slope_r2
2019-11-05,513030.SH,513030.SH,0.006329113924050445,0.006329113924050445,0.0,our_cost_0p1pct,False,135,12,1.142322235394459,weighted_slope_r2
2019-11-06,513030.SH,513030.SH,-0.010781671159029615,-0.010781671159029615,0.0,our_cost_0p1pct,False,135,12,1.1300060926947884,weighted_slope_r2
2019-11-07,513030.SH,513030.SH,0.0036330608537693543,0.0036330608537693543,0.0,our_cost_0p1pct,False,135,12,1.1341114735946787,weighted_slope_r2
2019-11-08,513030.SH,513030.SH,0.0,0.0,0.0,our_cost_0p1pct,False,135,12,1.1341114735946787,weighted_slope_r2
2019-11-11,513030.SH,513030.SH,-0.010859728506787292,-0.010859728506787292,0.0,our_cost_0p1pct,False,135,12,1.121795330895008,weighted_slope_r2
2019-11-12,513030.SH,159941.SZ,0.002565416285453148,0.0045745654162856475,2.0,our_cost_0p1pct,False,136,12,1.1246732029058313,weighted_slope_r2
2019-11-13,159941.SZ,159941.SZ,0.0038251366120218844,0.0038251366120218844,0.0,our_cost_0p1pct,False,136,12,1.1289752315508264,weighted_slope_r2
2019-11-14,159941.SZ,159941.SZ,0.004899292324442195,0.004899292324442195,0.0,our_cost_0p1pct,False,136,12,1.1345064112372487,weighted_slope_r2
2019-11-15,159941.SZ,159941.SZ,0.002708559046587178,0.002708559046587178,0.0,our_cost_0p1pct,False,136,12,1.1375792888408165,weighted_slope_r2
2019-11-18,159941.SZ,159941.SZ,0.004862236628849326,0.004862236628849326,0.0,our_cost_0p1pct,False,136,12,1.1431104685272386,weighted_slope_r2
2019-11-19,159941.SZ,159941.SZ,0.005913978494623606,0.005913978494623606,0.0,our_cost_0p1pct,False,136,12,1.1498707992550878,weighted_slope_r2
2019-11-20,159941.SZ,159941.SZ,-0.0026723677177978855,-0.0026723677177978855,0.0,our_cost_0p1pct,False,136,12,1.14679792165152,weighted_slope_r2
2019-11-21,159941.SZ,159941.SZ,-0.005359056806002127,-0.005359056806002127,0.0,our_cost_0p1pct,False,136,12,1.1406521664443843,weighted_slope_r2
2019-11-22,159941.SZ,159941.SZ,0.0037715517241379004,0.0037715517241379004,0.0,our_cost_0p1pct,False,136,12,1.1449541950893791,weighted_slope_r2
2019-11-25,159941.SZ,159941.SZ,0.004830917874396157,0.004830917874396157,0.0,our_cost_0p1pct,False,136,12,1.1504853747758013,weighted_slope_r2
2019-11-26,159941.SZ,159941.SZ,0.009081196581196549,0.009081196581196549,0.0,our_cost_0p1pct,False,136,12,1.160933158627932,weighted_slope_r2
2019-11-27,159941.SZ,159941.SZ,0.0058231868713605195,0.0058231868713605195,0.0,our_cost_0p1pct,False,136,12,1.167693489355781,weighted_slope_r2
2019-11-28,159941.SZ,159941.SZ,0.026842105263158,0.026842105263158,0.0,our_cost_0p1pct,False,136,12,1.1990368409121732,weighted_slope_r2
2019-11-29,159941.SZ,159941.SZ,0.0015376729882110585,0.0015376729882110585,0.0,our_cost_0p1pct,False,136,12,1.2008805674743137,weighted_slope_r2
2019-12-02,159941.SZ,159941.SZ,0.023029682702149445,0.023029682702149445,0.0,our_cost_0p1pct,False,136,12,1.2285364659064244,weighted_slope_r2
2019-12-03,159941.SZ,CASH,-0.052474237118559364,-0.05152576288144084,1.0,our_cost_0p1pct,True,137,13,1.1640699520856537,weighted_slope_r2
2019-12-04,CASH,513520.SH,-0.0010000000000000009,0.0,1.0,our_cost_0p1pct,False,138,13,1.162905882133568,weighted_slope_r2
2019-12-05,513520.SH,513520.SH,0.004528985507246341,0.004528985507246341,0.0,our_cost_0p1pct,False,138,13,1.1681726660200424,weighted_slope_r2
2019-12-06,513520.SH,513520.SH,0.0018034265103696878,0.0018034265103696878,0.0,our_cost_0p1pct,False,138,13,1.1702793795746322,weighted_slope_r2
2019-12-09,513520.SH,159941.SZ,0.000694869486948857,0.0027002700270029045,2.0,our_cost_0p1pct,False,139,13,1.1710925710067042,weighted_slope_r2
2019-12-10,159941.SZ,159941.SZ,-0.004774535809018654,-0.004774535809018654,0.0,our_cost_0p1pct,False,139,13,1.1655011475907568,weighted_slope_r2
2019-12-11,159941.SZ,159915.SZ,-0.0030639658848612417,-0.0010660980810233145,2.0,our_cost_0p1pct,False,140,13,1.1619300918357722,weighted_slope_r2
2019-12-12,159915.SZ,159915.SZ,0.002419842710223774,0.002419842710223774,0.0,our_cost_0p1pct,False,140,13,1.1647417798982906,weighted_slope_r2
2019-12-13,159915.SZ,159915.SZ,0.021726010863005518,0.021726010863005518,0.0,our_cost_0p1pct,False,140,13,1.1900469724609573,weighted_slope_r2
2019-12-16,159915.SZ,159915.SZ,0.012994683992912037,0.012994683992912037,0.0,our_cost_0p1pct,False,140,13,1.2055112568048092,weighted_slope_r2
2019-12-17,159915.SZ,159915.SZ,0.013411078717201041,0.013411078717201041,0.0,our_cost_0p1pct,False,140,13,1.2216784631642905,weighted_slope_r2
2019-12-18,159915.SZ,159915.SZ,-0.007479861910241636,-0.007479861910241636,0.0,our_cost_0p1pct,False,140,13,1.2125404769611055,weighted_slope_r2
2019-12-19,159915.SZ,159915.SZ,-0.0005797101449276365,-0.0005797101449276365,0.0,our_cost_0p1pct,False,140,13,1.2118375549454756,weighted_slope_r2
2019-12-20,159915.SZ,159915.SZ,-0.009280742459396807,-0.009280742459396807,0.0,our_cost_0p1pct,False,140,13,1.2005908026954015,weighted_slope_r2
2019-12-23,159915.SZ,159915.SZ,-0.021662763466042123,-0.021662763466042123,0.0,our_cost_0p1pct,False,140,13,1.1745826881171053,weighted_slope_r2
2019-12-24,159915.SZ,159915.SZ,0.019748653500897717,0.019748653500897717,0.0,our_cost_0p1pct,False,140,13,1.1977791146328831,weighted_slope_r2
2019-12-25,159915.SZ,159915.SZ,0.008215962441314506,0.008215962441314506,0.0,our_cost_0p1pct,False,140,13,1.2076200228516978,weighted_slope_r2
2019-12-26,159915.SZ,159915.SZ,0.00465657741559955,0.00465657741559955,0.0,our_cost_0p1pct,False,140,13,1.2132433989767348,weighted_slope_r2
2019-12-27,159915.SZ,159915.SZ,-0.016222479721900385,-0.016222479721900385,0.0,our_cost_0p1pct,False,140,13,1.1935615825391053,weighted_slope_r2
2019-12-30,159915.SZ,159915.SZ,0.017078916372202713,0.017078916372202713,0.0,our_cost_0p1pct,False,140,13,1.2139463209923647,weighted_slope_r2
2019-12-31,159915.SZ,159915.SZ,0.0017371163867978545,0.0017371163867978545,0.0,our_cost_0p1pct,False,140,13,1.2160550870392535,weighted_slope_r2
2020-01-02,159915.SZ,159915.SZ,0.02023121387283222,0.02023121387283222,0.0,our_cost_0p1pct,False,140,13,1.2406573575862903,weighted_slope_r2
2020-01-03,159915.SZ,159941.SZ,-0.0025654390934843896,-0.0005665722379603055,2.0,our_cost_0p1pct,False,141,13,1.2374745266995193,weighted_slope_r2
2020-01-06,159941.SZ,159915.SZ,-0.014072580645161259,-0.012096774193548376,2.0,our_cost_0p1pct,False,142,13,1.2200600666262076,weighted_slope_r2
2020-01-07,159915.SZ,159915.SZ,0.019015659955257336,0.019015659955257336,0.0,our_cost_0p1pct,False,142,13,1.2432603139781602,weighted_slope_r2
2020-01-08,159915.SZ,159915.SZ,-0.016465422612513714,-0.016465422612513714,0.0,our_cost_0p1pct,False,142,13,1.2227895074911432,weighted_slope_r2
2020-01-09,159915.SZ,159915.SZ,0.026227678571428603,0.026227678571428603,0.0,our_cost_0p1pct,False,142,13,1.2548604376541364,weighted_slope_r2
2020-01-10,159915.SZ,159915.SZ,-0.004350190320826508,-0.004350190320826508,0.0,our_cost_0p1pct,False,142,13,1.2494015559242653,weighted_slope_r2
2020-01-13,159915.SZ,159915.SZ,0.016930638995084735,0.016930638995084735,0.0,our_cost_0p1pct,False,142,13,1.2705547226275162,weighted_slope_r2
2020-01-14,159915.SZ,159915.SZ,-0.0064446831364124435,-0.0064446831364124435,0.0,our_cost_0p1pct,False,142,13,1.2623664000327095,weighted_slope_r2
2020-01-15,159915.SZ,159915.SZ,-0.001621621621621716,-0.001621621621621716,0.0,our_cost_0p1pct,False,142,13,1.2603193193840077,weighted_slope_r2
2020-01-16,159915.SZ,159915.SZ,0.004872766648619464,0.004872766648619464,0.0,our_cost_0p1pct,False,142,13,1.2664605613301128,weighted_slope_r2
2020-01-17,159915.SZ,159915.SZ,0.0010775862068965747,0.0010775862068965747,0.0,our_cost_0p1pct,False,142,13,1.2678252817625806,weighted_slope_r2
2020-01-20,159915.SZ,159915.SZ,0.025296017222820266,0.025296017222820266,0.0,our_cost_0p1pct,False,142,13,1.2998962119255737,weighted_slope_r2
2020-01-21,159915.SZ,159915.SZ,-0.006824146981627366,-0.006824146981627366,0.0,our_cost_0p1pct,False,142,13,1.291025529114533,weighted_slope_r2
2020-01-22,159915.SZ,159915.SZ,0.01374207188160681,0.01374207188160681,0.0,our_cost_0p1pct,False,142,13,1.3087668947366142,weighted_slope_r2
2020-01-23,159915.SZ,159915.SZ,-0.03388946819603755,-0.03388946819603755,0.0,our_cost_0p1pct,False,142,13,1.264413480681411,weighted_slope_r2
2020-02-03,159915.SZ,CASH,-0.07917323259579057,-0.07825148407987048,1.0,our_cost_0p1pct,True,143,14,1.1643057780781685,weighted_slope_r2
2020-02-04,CASH,159941.SZ,-0.0010000000000000009,0.0,1.0,our_cost_0p1pct,False,144,14,1.1631414723000904,weighted_slope_r2
2020-02-05,159941.SZ,159941.SZ,0.016617790811339406,0.016617790811339406,0.0,our_cost_0p1pct,False,144,14,1.1824703139707666,weighted_slope_r2
2020-02-06,159941.SZ,159941.SZ,0.018750000000000044,0.018750000000000044,0.0,our_cost_0p1pct,False,144,14,1.2046416323577185,weighted_slope_r2
2020-02-07,159941.SZ,159941.SZ,0.023124115148654978,0.023124115148654978,0.0,our_cost_0p1pct,False,144,14,1.2324979041772222,weighted_slope_r2
2020-02-10,159941.SZ,159941.SZ,0.01568265682656822,0.01568265682656822,0.0,our_cost_0p1pct,False,144,14,1.251826745847898,weighted_slope_r2
2020-02-11,159941.SZ,159941.SZ,0.02452316076294281,0.02452316076294281,0.0,our_cost_0p1pct,False,144,14,1.2825254943836775,weighted_slope_r2
2020-02-12,159941.SZ,159941.SZ,0.02039007092198597,0.02039007092198597,0.0,our_cost_0p1pct,False,144,14,1.3086762801734158,weighted_slope_r2
2020-02-13,159941.SZ,159915.SZ,0.046989574283231805,0.04908774978279751,2.0,our_cost_0p1pct,False,145,14,1.370170421453328,weighted_slope_r2
2020-02-14,159915.SZ,159915.SZ,-0.0005030181086518315,-0.0005030181086518315,0.0,our_cost_0p1pct,False,145,14,1.3694812009193977,weighted_slope_r2
2020-02-17,159915.SZ,159915.SZ,0.04227478610971325,0.04227478610971325,0.0,our_cost_0p1pct,False,145,14,1.4273757257695385,weighted_slope_r2
2020-02-18,159915.SZ,159915.SZ,0.00917431192660545,0.00917431192660545,0.0,our_cost_0p1pct,False,145,14,1.440470915914213,weighted_slope_r2
2020-02-19,159915.SZ,159941.SZ,-0.019190430622009647,-0.017224880382775143,2.0,our_cost_0p1pct,False,146,14,1.4128276587393387,weighted_slope_r2
2020-02-20,159941.SZ,159941.SZ,0.013140009062075464,0.013140009062075464,0.0,our_cost_0p1pct,False,146,14,1.4313922269783244,weighted_slope_r2
2020-02-21,159941.SZ,159915.SZ,-0.024316636851520634,-0.022361359570661987,2.0,our_cost_0p1pct,False,147,14,1.396585582002803,weighted_slope_r2
2020-02-24,159915.SZ,518880.SH,0.01335384615384605,0.01538461538461533,2.0,our_cost_0p1pct,False,148,14,1.415235371005548,weighted_slope_r2
2020-02-25,518880.SH,518880.SH,-0.02067114093959732,-0.02067114093959732,0.0,our_cost_0p1pct,False,148,14,1.385980841188789,weighted_slope_r2
2020-02-26,518880.SH,518880.SH,0.005482456140350811,0.005482456140350811,0.0,our_cost_0p1pct,False,148,14,1.3935794203619731,weighted_slope_r2
2020-02-27,518880.SH,518880.SH,0.00027262813522344054,0.00027262813522344054,0.0,our_cost_0p1pct,False,148,14,1.3939593493206321,weighted_slope_r2
2020-02-28,518880.SH,159915.SZ,-0.014512401199236802,-0.012537476151539884,2.0,our_cost_0p1pct,False,149,14,1.3737296519878641,weighted_slope_r2
2020-03-02,159915.SZ,159915.SZ,0.029573934837092697,0.029573934837092697,0.0,our_cost_0p1pct,False,149,14,1.4143562431995353,weighted_slope_r2
2020-03-03,159915.SZ,159915.SZ,0.018500486854917453,0.018500486854917453,0.0,our_cost_0p1pct,False,149,14,1.4405225222850189,weighted_slope_r2
2020-03-04,159915.SZ,159915.SZ,-0.0019120458891013214,-0.0019120458891013214,0.0,our_cost_0p1pct,False,149,14,1.4377681771181259,weighted_slope_r2
2020-03-05,159915.SZ,159915.SZ,0.015804597701149392,0.015804597701149392,0.0,our_cost_0p1pct,False,149,14,1.4604915247449928,weighted_slope_r2
2020-03-06,159915.SZ,159915.SZ,-0.0047147571900045815,-0.0047147571900045815,0.0,our_cost_0p1pct,False,149,14,1.4536056618277606,weighted_slope_r2
2020-03-09,159915.SZ,CASH,-0.047377072477498894,-0.046423495973472395,1.0,our_cost_0p1pct,True,150,15,1.384738081033644,weighted_slope_r2
2020-03-10,CASH,518880.SH,-0.0010000000000000009,0.0,1.0,our_cost_0p1pct,False,151,15,1.3833533429526104,weighted_slope_r2
2020-03-11,518880.SH,518880.SH,0.009966777408637828,0.009966777408637828,0.0,our_cost_0p1pct,False,151,15,1.3971409177993142,weighted_slope_r2
2020-03-12,518880.SH,518880.SH,-0.010964912280701733,-0.010964912280701733,0.0,our_cost_0p1pct,False,151,15,1.3818213901918657,weighted_slope_r2
2020-03-13,518880.SH,159985.SZ,-0.03132039911308204,-0.029379157427937952,2.0,our_cost_0p1pct,False,152,15,1.3385421927480625,weighted_slope_r2
2020-03-16,159985.SZ,159985.SZ,0.0,0.0,0.0,our_cost_0p1pct,False,152,15,1.3385421927480625,weighted_slope_r2
2020-03-17,159985.SZ,159985.SZ,0.0010427528675704956,0.0010427528675704956,0.0,our_cost_0p1pct,False,152,15,1.3399379614579148,weighted_slope_r2
2020-03-18,159985.SZ,159985.SZ,-0.002083333333333326,-0.002083333333333326,0.0,our_cost_0p1pct,False,152,15,1.3371464240382107,weighted_slope_r2
2020-03-19,159985.SZ,159985.SZ,-0.009394572025052228,-0.009394572025052228,0.0,our_cost_0p1pct,False,152,15,1.3245845056495427,weighted_slope_r2
2020-03-20,159985.SZ,159985.SZ,0.02950474183350904,0.02950474183350904,0.0,our_cost_0p1pct,False,152,15,1.3636660295253986,weighted_slope_r2
2020-03-23,159985.SZ,159985.SZ,0.05322415557830085,0.05322415557830085,0.0,our_cost_0p1pct,False,152,15,1.4362460024377022,weighted_slope_r2
2020-03-24,159985.SZ,159985.SZ,-0.013605442176870763,-0.013605442176870763,0.0,our_cost_0p1pct,False,152,15,1.4167052404997742,weighted_slope_r2
2020-03-25,159985.SZ,159985.SZ,0.016748768472906628,0.016748768472906628,0.0,our_cost_0p1pct,False,152,15,1.4404333085672585,weighted_slope_r2
2020-03-26,159985.SZ,159985.SZ,-0.026162790697674576,-0.026162790697674576,0.0,our_cost_0p1pct,False,152,15,1.4027475534012543,weighted_slope_r2
2020-03-27,159985.SZ,159985.SZ,0.011940298507462588,0.011940298507462588,0.0,our_cost_0p1pct,False,152,15,1.419496777919478,weighted_slope_r2
2020-03-30,159985.SZ,159985.SZ,0.008849557522123908,0.008849557522123908,0.0,our_cost_0p1pct,False,152,15,1.432058696308146,weighted_slope_r2
2020-03-31,159985.SZ,159985.SZ,-0.0029239766081872176,-0.0029239766081872176,0.0,our_cost_0p1pct,False,152,15,1.42787139017859,weighted_slope_r2
2020-04-01,159985.SZ,159985.SZ,-0.029325513196480912,-0.029325513196480912,0.0,our_cost_0p1pct,False,152,15,1.3859983288830302,weighted_slope_r2
2020-04-02,159985.SZ,159985.SZ,-0.004028197381671705,-0.004028197381671705,0.0,our_cost_0p1pct,False,152,15,1.3804152540436223,weighted_slope_r2
2020-04-03,159985.SZ,CASH,-0.01413144590495452,-0.013144590495449915,1.0,our_cost_0p1pct,True,153,16,1.3609079905547308,weighted_slope_r2
2020-04-07,CASH,518880.SH,-0.0010000000000000009,0.0,1.0,our_cost_0p1pct,False,154,16,1.359547082564176,weighted_slope_r2
2020-04-08,518880.SH,518880.SH,-0.00952121871599565,-0.00952121871599565,0.0,our_cost_0p1pct,False,154,16,1.3466025374363886,weighted_slope_r2
2020-04-09,518880.SH,518880.SH,0.0024718483932986146,0.0024718483932986146,0.0,our_cost_0p1pct,False,154,16,1.3499311347549625,weighted_slope_r2
2020-04-10,518880.SH,518880.SH,0.005753424657534145,0.005753424657534145,0.0,our_cost_0p1pct,False,154,16,1.3576978618316347,weighted_slope_r2
2020-04-13,518880.SH,518880.SH,-0.0002724053391446324,-0.0002724053391446324,0.0,our_cost_0p1pct,False,154,16,1.3573280176851266,weighted_slope_r2
2020-04-14,518880.SH,513520.SH,0.009421253405994534,0.011444141689373355,2.0,our_cost_0p1pct,False,155,16,1.3701157488947944,weighted_slope_r2
2020-04-15,513520.SH,513030.SH,0.00011440677966101376,0.0021186440677967155,2.0,our_cost_0p1pct,False,156,16,1.3702724994253883,weighted_slope_r2
2020-04-16,513030.SH,513030.SH,-0.018202502844141044,-0.018202502844141044,0.0,our_cost_0p1pct,False,156,16,1.3453301103573494,weighted_slope_r2
2020-04-17,513030.SH,513030.SH,0.011587485515643037,0.011587485515643037,0.0,our_cost_0p1pct,False,156,16,1.3609191035248736,weighted_slope_r2
2020-04-20,513030.SH,513030.SH,0.0034364261168384758,0.0034364261168384758,0.0,our_cost_0p1pct,False,156,16,1.3655958014751308,weighted_slope_r2
2020-04-21,513030.SH,513030.SH,-0.0182648401826484,-0.0182648401826484,0.0,our_cost_0p1pct,False,156,16,1.340653412407092,weighted_slope_r2
2020-04-22,513030.SH,159941.SZ,-0.011283720930232555,-0.009302325581395321,2.0,our_cost_0p1pct,False,157,16,1.3255258534373262,weighted_slope_r2
2020-04-23,159941.SZ,159941.SZ,0.01029866117404743,0.01029866117404743,0.0,our_cost_0p1pct,False,157,16,1.3391769950793173,weighted_slope_r2
2020-04-24,159941.SZ,159941.SZ,-0.005606523955147713,-0.005606523955147713,0.0,our_cost_0p1pct,False,157,16,1.3316688671762225,weighted_slope_r2
2020-04-27,159941.SZ,159941.SZ,0.03382880574064573,0.03382880574064573,0.0,our_cost_0p1pct,False,157,16,1.3767176345947927,weighted_slope_r2
2020-04-28,159941.SZ,159941.SZ,0.01041150223103604,0.01041150223103604,0.0,our_cost_0p1pct,False,157,16,1.391051333318883,weighted_slope_r2
2020-04-29,159941.SZ,159941.SZ,0.028949950932286583,0.028949950932286583,0.0,our_cost_0p1pct,False,157,16,1.4313222011627564,weighted_slope_r2
2020-04-30,159941.SZ,513520.SH,0.03083834048640921,0.03290414878397718,2.0,our_cost_0p1pct,False,158,16,1.4754618025479702,weighted_slope_r2
