date,position,asset_return,base_weight,trade_count,return_1x,nav_1x,scale_15,weight_15,return_15,nav_15,scale_17,weight_17,return_17,nav_17,scale_19,weight_19,return_19,nav_19,scale_21,weight_21,return_21,nav_21,scale_23,weight_23,return_23,nav_23,scale_25,weight_25,return_25,nav_25
2019-09-30,513520.SH,-0.00657276995305156,1.0,92,-0.00657276995305156,2.2670178650475554,0.850920939057381,0.850920939057381,-0.005592907580658771,1.9534422539128609,0.9643770642650319,0.9643770642650319,-0.006338628591413275,2.0497556042720233,1.0778331894726827,1.0778331894726827,-0.0070843496021677785,2.1354431381888372,1.1912893146803334,1.1912893146803334,-0.00783007061292228,2.2592224551664266,1.3047454398879843,1.3047454398879843,-0.008575791623676785,2.405599607791601,1.418201565095635,1.418201565095635,-0.009321512634431286,2.5247288695571384
2019-10-08,513520.SH,-0.006616257088846944,1.0,92,-0.006616257088846944,2.252018692027392,0.8480921449000035,0.8480921449000035,-0.005611195665690058,1.9424811072045294,0.9611710975533375,0.9611710975533375,-0.006359355087782067,2.036720480541286,1.0742500502066712,1.0742500502066712,-0.007107514509874074,2.120265445099149,1.187329002860005,1.187329002860005,-0.007855673931966081,2.2414747402188633,1.300407955513339,1.300407955513339,-0.00860383335405809,2.3849022296495748,1.4134869081666726,1.4134869081666726,-0.009351992776150097,2.5011176234073025
2019-10-09,513520.SH,-0.0009514747859180606,1.0,92,-0.0009514747859180606,2.2498759530245116,0.8460837027674705,0.8460837027674705,-0.0008050273099594389,1.9409173568641493,0.9588948631364667,0.9588948631364667,-0.0009123642846206976,2.0348622495170847,1.0717060235054627,1.0717060235054627,-0.0010197012592819562,2.118103407754769,1.1845171838744588,1.1845171838744588,-0.0011270382339432148,2.2389485124862185,1.297328344243455,1.297328344243455,-0.0012343752086044731,2.3819583654623497,1.410139504612451,1.410139504612451,-0.0013417121832657317,2.4977618434201965
2019-10-10,513520.SH,-0.003809523809523818,1.0,92,-0.003809523809523818,2.2413049970129895,0.8479685540171535,0.8479685540171535,-0.0032303563962558304,1.9346475020657994,0.9610310278861074,0.9610310278861074,-0.0036610705824232747,2.027412475196094,1.0740935017550612,1.0740935017550612,-0.004091784768590719,2.109436584492618,1.1871559756240149,1.1871559756240149,-0.004522498954758162,2.228822870178742,1.300218449492969,1.300218449492969,-0.004953213140925607,2.370160017985404,1.4132809233619226,1.4132809233619226,-0.005383927327093051,2.484314075174836
2019-10-11,513520.SH,0.006692160611854625,1.0,92,0.006692160611854625,2.2563041700331525,0.8511397594277932,0.8511397594277932,0.005695963973226099,1.945667184538458,0.9646250606848323,0.9646250606848323,0.006455425836322913,2.040500286069358,1.0781103619418715,1.0781103619418715,0.007214887699419726,2.1246559325587797,1.1915956631989104,1.1915956631989104,0.007974349562516539,2.246596282858479,1.3050809644559496,1.3050809644559496,0.008733811425613351,2.3908605486310166,1.4185662657129887,1.4185662657129887,0.009493273288710165,2.50789834762546
2019-10-14,513520.SH,-0.002849002849002691,1.0,92,-0.002849002849002691,2.2498759530245116,0.8500392807566289,0.8500392807566289,-0.002421764332639834,1.940955237147755,0.9633778515241795,0.9633778515241795,-0.002744666243658479,2.034899793814008,1.07671642229173,1.07671642229173,-0.0030675681546771232,2.1181384056804164,1.1900549930592805,1.1900549930592805,-0.003390470065695768,2.2389792654117437,1.303393563826831,1.303393563826831,-0.003713371976714412,2.381982394069498,1.4167321345943815,1.4167321345943815,-0.004036273887733056,2.4977757830118503
2019-10-15,513520.SH,0.01333333333333342,1.0,92,0.01333333333333342,2.2798742990648386,0.8571988654631355,0.8571988654631355,0.011429318206175213,1.9631390321770592,0.9714920475248869,0.9714920475248869,0.01295322730033191,2.0612583133766793,1.0857852295866384,1.0857852295866384,0.014477136394488605,2.148802984281857,1.2000784116483896,1.2000784116483896,0.016001045488645296,2.2748052744857303,1.3143715937101412,1.3143715937101412,0.017524954582801996,2.4237265273426,1.4286647757718924,1.4286647757718924,0.01904886367695869,2.545355573398052
2019-10-16,513520.SH,0.011278195488721776,1.0,92,0.011278195488721776,2.3055871670994046,0.8604434953001524,0.8604434953001524,0.009704249946994176,1.9821898240260056,0.9751692946735061,0.9751692946735061,0.010998149939926732,2.0839283413721166,1.0898950940468597,1.0898950940468597,0.01229204993285929,2.1752161778605266,1.2046208934202134,1.2046208934202134,0.013585949925791846,2.3057106650358206,1.319346692793567,1.319346692793567,0.014879849918724403,2.459791214313489,1.4340724921669206,1.4340724921669206,0.01617374991165696,2.5865235178784345
2019-10-17,513520.SH,-0.0018587360594795044,1.0,92,-0.0018587360594795044,2.3013016890936435,0.8576748027079555,0.8576748027079555,-0.0015941910831002465,1.9790298346835313,0.9720314430690162,0.9720314430690162,-0.0018067498941802794,2.080163204061863,1.086388083430077,1.086388083430077,-0.0020193087052603124,2.1708237448967496,1.2007447237911377,1.2007447237911377,-0.0022318675163403453,2.300564624300448,1.3151013641521985,1.3151013641521985,-0.002444426327420378,2.4537784359092636,1.4294580045132592,1.4294580045132592,-0.002656985138500411,2.5796511633310497
2019-10-18,513520.SH,-0.0018621973929237035,1.0,92,-0.0018621973929237035,2.2970162110878825,0.8591379288953841,0.8591379288953841,-0.0015998844113508544,1.9758636157014229,0.9736896527481022,0.9736896527481022,-0.001813202332864302,2.0763914472875196,1.0882413766008199,1.0882413766008199,-0.002026520254377749,2.166424526609032,1.2027931004535377,1.2027931004535377,-0.002239838175891196,2.295411731828835,1.3173448243062558,1.3173448243062558,-0.0024531560974046436,2.447758934377533,1.4318965481589736,1.4318965481589736,-0.002666474018918091,2.5727725905261556
2019-10-21,513520.SH,0.004664179104477473,1.0,92,0.004664179104477473,2.3077299061022845,0.8769144759980725,0.8769144759980725,0.004090086175364022,1.9839450681604083,0.9938364061311489,0.9938364061311489,0.004635430998745892,2.0860164165678072,1.1107583362642253,1.1107583362642253,0.005180775822127762,2.177648286416953,1.2276802663973014,1.2276802663973014,0.0057261206455096305,2.308555536336405,1.3446021965303778,1.3446021965303778,0.006271465468891501,2.4631099700106525,1.4615241266634542,1.4615241266634542,0.00681681029227337,2.590310693200933
2019-10-22,513520.SH,0.011142061281337101,1.0,92,0.011142061281337101,2.3334427741368504,0.8785407099319086,0.8785407099319086,0.009788754428210727,2.0033654192316903,0.9956794712561632,0.9956794712561632,0.011093921685305493,2.109158519327472,1.1128182325804177,1.1128182325804177,0.012399088942400258,2.204649141205502,1.229956993904672,1.229956993904672,0.013704256199495017,2.3401925728571222,1.3470957552289267,1.3470957552289267,0.015009423456589784,2.500079830570691,1.4642345165531812,1.4642345165531812,0.01631459071368455,2.632570551981787
2019-10-23,513520.SH,0.0,1.0,92,0.0,2.3334427741368504,0.8756736855684624,0.8756736855684624,0.0,2.0033654192316903,0.9924301769775908,0.9924301769775908,0.0,2.109158519327472,1.109186668386719,1.109186668386719,0.0,2.204649141205502,1.2259431597958472,1.2259431597958472,0.0,2.3401925728571222,1.3426996512049758,1.3426996512049758,0.0,2.500079830570691,1.459456142614104,1.459456142614104,0.0,2.632570551981787
2019-10-24,513520.SH,0.0,1.0,92,0.0,2.3334427741368504,0.8940410905567092,0.8940410905567092,0.0,2.0033654192316903,1.0132465692976038,1.0132465692976038,0.0,2.109158519327472,1.1324520480384983,1.1324520480384983,0.0,2.204649141205502,1.251657526779393,1.251657526779393,0.0,2.3401925728571222,1.3708630055202875,1.3708630055202875,0.0,2.500079830570691,1.4900684842611822,1.4900684842611822,0.0,2.632570551981787
2019-10-25,513520.SH,-0.0009182736455463081,1.0,92,-0.0009182736455463081,2.33130003513397,0.9141018598242364,0.9141018598242364,-0.0008393956472214619,2.0016838030189934,1.0359821078008014,1.0359821078008014,-0.0009513150668509902,2.107152045049659,1.1578623557773662,1.1578623557773662,-0.0010632344864805183,2.2023050822079826,1.279742603753931,1.279742603753931,-0.0011751539061100465,2.3374424864140795,1.401622851730496,1.401622851730496,-0.001287073325739575,2.4968620445085437,1.5,1.5,-0.0013774104683194621,2.6289444217448974
2019-10-28,513520.SH,0.0009191176470586537,1.0,92,0.0009191176470586537,2.3334427741368504,0.9146864881144633,0.9146864881144633,0.0008407044927521087,2.0033666275852604,1.0366446865297252,1.0366446865297252,0.0009527984251190566,2.1091597361996683,1.158602884944987,1.158602884944987,0.0010648923574860046,2.2046503000588786,1.2805610833602485,1.2805610833602485,0.0011769862898529523,2.3401936241739087,1.4025192817755106,1.4025192817755106,0.0012890802222199002,2.500080699987731,1.5,1.5,0.0013786764705879806,2.6325688855616405
2019-10-29,513030.SH,0.0036730945821854544,1.0,93,0.0036730945821854544,2.342013730148372,0.9147631337188724,0.9147631337188724,0.0033600115104457785,2.0100979625135897,1.0367315515480555,1.0367315515480555,0.003808013045171883,2.117191443989468,1.1586999693772384,1.1586999693772384,0.004256014579897986,2.2140333238795056,1.2806683872064213,1.2806683872064213,0.00470401611462409,2.3512019326933635,1.4026368050356044,1.4026368050356044,0.005152017649350194,2.5129611598788677,1.5,1.5,0.0055096418732781816,2.6470733973278198
2019-10-30,513030.SH,0.0009132420091324533,1.0,93,0.0009132420091324533,2.3441525554727085,0.9525395453581339,0.9525395453581339,0.0008698991281809759,2.011846544978739,1.0795448180725518,1.0795448180725518,0.000985885678605106,2.1192787527129626,1.2065500907869697,1.2065500907869697,0.0011018722290292362,2.2164729057132337,1.3335553635013875,1.3335553635013875,0.0012178587794533663,2.3540653646093617,1.4605606362158055,1.4605606362158055,0.0013338453298774966,2.5163130613861355,1.5,1.5,0.00136986301369868,2.650699525269365
2019-10-31,513030.SH,0.0018248175182482562,1.0,93,0.0018248175182482562,2.3484302061213813,0.9571240384412124,0.9571240384412124,0.0017465767124840417,2.0153603893032903,1.0847405769000409,1.0847405769000409,0.0019794536074819145,2.1234737666852803,1.2123571153588693,1.2123571153588693,0.0022123305024797867,2.221376476330463,1.3399736538176974,1.3399736538176974,0.0024452073974776584,2.35982154265305,1.4675901922765258,1.4675901922765258,0.002678084292475531,2.523051959870785,1.5,1.5,0.0027372262773723843,2.657955089663351
2019-11-01,513030.SH,0.0018214936247722413,1.0,93,0.0018214936247722413,2.352707856770054,1.0031770227929124,1.0031770227929124,0.0018272805515352874,2.019043018146999,1.136933959165301,1.136933959165301,0.0020709179584066594,2.1278713066429145,1.2706908955376892,1.2706908955376892,0.0023145553652780307,2.2265179751720563,1.4044478319100775,1.4044478319100775,0.0025581927721494025,2.3658584210670277,1.5,1.5,0.002732240437158362,2.5299455444605954,1.5,1.5,0.002732240437158362,2.66521726203948
2019-11-04,513030.SH,0.005454545454545379,1.0,93,0.005454545454545379,2.3655408087160725,1.0042129693337243,1.0042129693337243,0.005477525287274783,2.0301023773349947,1.1381080319115544,1.1381080319115544,0.006207861992244756,2.141080838051811,1.272003094489384,1.272003094489384,0.006938198697214726,2.2419659992867205,1.405898157067214,1.405898157067214,0.007668535402184697,2.384001090125537,1.5,1.5,0.008181818181818068,2.5506450989152727,1.5,1.5,0.008181818181818068,2.68702358509253
2019-11-05,513030.SH,0.006329113924050445,1.0,93,0.006329113924050445,2.380512585986427,1.0035550300430218,1.0035550300430218,0.006351614114196152,2.042996804248139,1.1373623673820916,1.1373623673820916,0.0071984959960889735,2.1564933998918296,1.2711697047211612,1.2711697047211612,0.008045377877981794,2.260003462940569,1.4049770420602308,1.4049770420602308,0.008892259759874614,2.4052002470867575,1.5,1.5,0.009493670886075667,2.574860084031556,1.5,1.5,0.009493670886075667,2.7125333026725214
2019-11-06,513030.SH,-0.010781671159029615,1.0,93,-0.010781671159029615,2.35484668209439,1.006967243158065,1.006967243158065,-0.01085678968364487,2.020816417620058,1.141229542245807,1.141229542245807,-0.012304361641464187,2.12995912522213,1.275491841333549,1.275491841333549,-0.013751933599283504,2.2289240453840597,1.409754140421291,1.409754140421291,-0.015199505557102819,2.368642392565217,1.5,1.5,-0.016172506738544423,2.5332181419717466,1.5,1.5,-0.016172506738544423,2.668664839556524
2019-11-07,513030.SH,0.0036330608537693543,1.0,93,0.0036330608537693543,2.3634019833917357,1.006478721927205,1.006478721927205,0.0036565984447855396,2.028205731789925,1.1406758848508325,1.1406758848508325,0.004144144904090279,2.1387859844768395,1.2748730477744596,1.2748730477744596,0.0046316913633950175,2.2392477336347287,1.4090702106980868,1.4090702106980868,0.005119237822699755,2.3807680362896875,1.5,1.5,0.005449591280654031,2.5470231454702303,1.5,1.5,0.005449591280654031,2.683207972197159
2019-11-08,513030.SH,0.0,1.0,93,0.0,2.3634019833917357,1.0137657644160092,1.0137657644160092,0.0,2.028205731789925,1.1489345330048106,1.1489345330048106,0.0,2.1387859844768395,1.2841033015936119,1.2841033015936119,0.0,2.2392477336347287,1.419272070182413,1.419272070182413,0.0,2.3807680362896875,1.5,1.5,0.0,2.5470231454702303,1.5,1.5,0.0,2.683207972197159
2019-11-11,513030.SH,-0.010859728506787292,1.0,93,-0.010859728506787292,2.337736079499699,1.019689558042945,1.019689558042945,-0.011073551761552305,2.005746290635872,1.1556481657820046,1.1556481657820046,-0.012550025329759282,2.111944166196721,1.2916067735210637,1.2916067735210637,-0.014026498897966252,2.2078389277666277,1.427565381260123,1.427565381260123,-0.015502972466173227,2.343859054974743,1.5,1.5,-0.016289592760180938,2.505533175679765,1.5,1.5,-0.016289592760180938,2.6394996070391965
2019-11-12,513030.SH,0.0045745654162856475,1.0,93,0.0045745654162856475,2.3484302061213813,1.009841578974194,1.009841578974194,0.004619586363102639,2.0150120088479375,1.1444871228374198,1.1444871228374198,0.005235531211516324,2.123001315795824,1.2791326667006455,1.2791326667006455,0.005851476059930008,2.2207580443966357,1.4137782105638714,1.4137782105638714,0.006467420908343694,2.3590177780330976,1.5,1.5,0.006861848124428471,2.5227257638019966,1.5,1.5,0.006861848124428471,2.657611452467188
2019-11-13,513030.SH,0.008196721311475308,1.0,93,0.008196721311475308,2.367679634040409,1.0130539218326124,1.0130539218326124,0.008303720670759015,2.0317441057176358,1.148127778076961,1.148127778076961,0.00941088342686022,2.1429806336938495,1.283201634321309,1.283201634321309,0.010518046182961418,2.2441160800687827,1.4182754905656574,1.4182754905656574,0.01162520893906262,2.3864418525936957,1.5,1.5,0.012295081967212962,2.553742883848742,1.5,1.5,0.012295081967212962,2.690287003112276
2019-11-14,513030.SH,-0.0009033423667569318,1.0,93,-0.0009033423667569318,2.3655408087160725,1.010990829076199,1.010990829076199,-0.0009132708483072464,2.029888573054664,1.145789606286359,1.145789606286359,-0.0010350402947482127,2.140762562387111,1.2805883834965188,1.2805883834965188,-0.0011568097411891788,2.241520064727,1.4153871607066788,1.4153871607066788,-0.001278579187630145,2.38339059770848,1.5,1.5,-0.0013550135501353977,2.550282527637565,1.5,1.5,-0.0013550135501353977,2.6866416277693053
2019-11-15,159941.SZ,-0.001808318264014508,1.0,94,-0.001808318264014508,2.3612631580673997,1.0136021999596598,1.0136021999596598,-0.0018329153706323383,2.026167959088441,1.1487491599542812,1.1487491599542812,-0.00207730408671665,2.136315547567574,1.2838961199489025,1.2838961199489025,-0.0023216928028009618,2.2363159437253897,1.4190430799435236,1.4190430799435236,-0.0025660815188852733,2.3772746231434154,1.5,1.5,-0.002712477396021762,2.543364943927879,1.5,1.5,-0.002712477396021762,2.67935417308277
2019-11-18,159941.SZ,0.004862236628849326,1.0,94,0.004862236628849326,2.3727441782849077,1.0209725018442493,1.0209725018442493,0.004964209895515045,2.036226282120923,1.1571021687568162,1.1571021687568162,0.005626104548250385,2.1483346821862424,1.2932318356693826,1.2932318356693826,0.0062879992009857244,2.2503778965926866,1.429361502581949,1.429361502581949,0.006949893853721063,2.3937964294354073,1.5,1.5,0.007293354943273989,2.5619146072142254,1.5,1.5,0.007293354943273989,2.6988956540858053
2019-11-19,159941.SZ,0.005913978494623606,1.0,94,0.005913978494623606,2.386776536328528,1.0234548377968276,1.0234548377968276,0.006052689900948929,2.0485509283747634,1.1599154828364047,1.1599154828364047,0.006859715221075454,2.1630716463055997,1.2963761278759816,1.2963761278759816,0.007666740541201977,2.2676309600455187,1.4328367729155584,1.4328367729155584,0.008473765861328501,2.4140808998981274,1.5,1.5,0.00887096774193541,2.584641269052416,1.5,1.5,0.00887096774193541,2.7228374703720504
2019-11-20,159941.SZ,-0.0026723677177978855,1.0,94,-0.0026723677177978855,2.380398191763246,1.0257368532567657,1.0257368532567657,-0.0027411460535989676,2.0429355510818525,1.1625017670243347,1.1625017670243347,-0.0031066321940788305,2.1563517782910875,1.2992666807919033,1.2992666807919033,-0.0034721183345586925,2.2597574770131317,1.436031594559472,1.436031594559472,-0.0038376044750385546,2.404816612233573,1.5,1.5,-0.004008551576696828,2.57428060121816,1.5,1.5,-0.004008551576696828,2.7119228359371013
2019-11-21,159941.SZ,-0.005359056806002127,1.0,94,-0.005359056806002127,2.367641502632682,1.025551904094697,1.025551904094697,-0.005495990911547127,2.03170759586023,1.16229215797399,1.16229215797399,-0.006228789699753411,2.142920316545423,1.2990324118532828,1.2990324118532828,-0.006961588487959693,2.244025975375576,1.4357726657325756,1.4357726657325756,-0.007694387276165976,2.3863130218908903,1.5,1.5,-0.00803858520900319,2.553587027253384,1.5,1.5,-0.00803858520900319,2.6901228131401793
2019-11-22,159941.SZ,0.0037715517241379004,1.0,94,0.0037715517241379004,2.3765711850240767,1.0225495716963224,1.0225495716963224,0.0038565986001477363,2.039543076530334,1.1588895145891656,1.1588895145891656,0.004370811746834102,2.1522866178375093,1.2952294574820085,1.2952294574820085,0.004885024893520467,2.254988098126992,1.4315694003748514,1.4315694003748514,0.005399238040206831,2.3991972939345243,1.5,1.5,0.005657327586206851,2.5680335055864445,1.5,1.5,0.005657327586206851,2.7053417191412414
2019-11-25,159941.SZ,0.004830917874396157,1.0,94,0.004830917874396157,2.3880522052415842,1.0267912224408842,1.0267912224408842,0.004960344069762748,2.049659911935027,1.1636967187663356,1.1636967187663356,0.005621723279064448,2.1643861776202256,1.3006022150917866,1.3006022150917866,0.006283102488366147,2.2691564194575693,1.4375077114172379,1.4375077114172379,0.006944481697667847,2.415858475631347,1.5,1.5,0.007246376811594235,2.5866424440327234,1.5,1.5,0.007246376811594235,2.724945644642265
2019-11-26,159941.SZ,0.009081196581196549,1.0,94,0.009081196581196549,2.409738576763543,1.026737849509174,1.026737849509174,0.009324008248747807,2.068770957861037,1.1636362294437306,1.1636362294437306,0.01056720934858085,2.1872576994703135,1.300534609378287,1.300534609378287,0.01181041044841389,2.2959560881430163,1.4374329893128437,1.4374329893128437,0.013053611548246932,2.447394153727778,1.5,1.5,0.013621794871794823,2.621877156812015,1.5,1.5,0.013621794871794823,2.7620642952503722
2019-11-27,159941.SZ,0.0058231868713605195,1.0,94,0.0058231868713605195,2.4237709348071634,1.0232694498460937,1.0232694498460937,0.0059586892262080745,2.0810981210791355,1.1597053764922396,1.1597053764922396,0.006753181123035818,2.2020286468775914,1.2961413031383853,1.2961413031383853,0.00754767301986356,2.313285213964285,1.4325772297845312,1.4325772297845312,0.008342164916691304,2.4678107193743215,1.5,1.5,0.00873478030704078,2.6447786777688167,1.5,1.5,0.00873478030704078,2.7861903200633056
2019-11-28,159941.SZ,0.026842105263158,1.0,94,0.026842105263158,2.48883004937304,1.0220618117864868,1.0220618117864868,0.02743429073742686,2.1381915719859332,1.158336720024685,1.158336720024685,0.031092196169083774,2.2704945535362517,1.2946116282628832,1.2946116282628832,0.034750101600740685,2.3936721101810354,1.4308865365010814,1.4308865365010814,0.0384080070323976,2.5625944108386767,1.5,1.5,0.040263157894737,2.7512658192684563,1.5,1.5,0.040263157894737,2.898371140844802
2019-11-29,159941.SZ,0.0015376729882110585,1.0,94,0.0015376729882110585,2.492657056112209,0.9829023219755051,0.9829023219755051,0.001511382350551663,2.141423196989931,1.1139559649055726,1.1139559649055726,0.0017128999972918849,2.2743836836508553,1.2450096078356399,1.2450096078356399,0.0019144176440321064,2.398254598302793,1.3760632507657071,1.3760632507657071,0.002115935290772328,2.568016694788506,1.5,1.5,0.0023065094823165877,2.7576116399689727,1.5,1.5,0.0023065094823165877,2.9050562613644337
2019-12-02,159941.SZ,0.023029682702149445,1.0,94,0.023029682702149445,2.550062157199747,0.9928685162728705,0.9928685162728705,0.022865446894718113,2.190387795379822,1.1252509851092534,1.1252509851092534,0.025914173147347196,2.3333224562324846,1.257633453945636,1.257633453945636,0.028962899399976275,2.467715004968967,1.3900159227820188,1.3900159227820188,0.03201162565260536,2.6502230838917162,1.5,1.5,0.03454452405322417,2.8528720215953323,1.5,1.5,0.03454452405322417,3.0054100472611074
2019-12-03,159941.SZ,-0.05152576288144084,1.0,94,-0.05152576288144084,2.4186682591549373,0.9645016595844008,0.9645016595844008,-0.04969668381050201,2.0815327856904484,1.093101880862321,1.093101880862321,-0.05632290831856895,2.2019029494524442,1.221702102140241,1.221702102140241,-0.06294913282663588,2.312374485342893,1.3503023234181613,1.3503023234181613,-0.06957535733470281,2.465832865813272,1.4789025446960813,1.4789025446960813,-0.07620158184276975,2.6354786607547878,1.5,1.5,-0.07728864432216126,2.773125979076094
2019-12-04,159941.SZ,-0.012130801687763704,1.0,94,-0.012130801687763704,2.38932787415464,0.8275331979721936,0.8275331979721936,-0.010038641114641582,2.060637025086542,0.9378709577018195,0.9378709577018195,-0.011377126596593793,2.1768516208431103,1.0482087174314452,1.0482087174314452,-0.012715612078546002,2.2829712284069457,1.158546477161071,1.158546477161071,-0.014054097560498214,2.4311778101492494,1.268884236890697,1.268884236890697,-0.015392583042450426,2.5949118366125137,1.3792219966203227,1.3792219966203227,-0.016731068524402638,2.7267286182933703
2019-12-05,159941.SZ,0.0010678056593700358,1.0,94,0.0010678056593700358,2.391879211980753,0.8201165496087678,0.8201165496087678,0.0008757250930152689,2.062441576637007,0.9294654228899368,0.9294654228899368,0.0009924884387506382,2.1790121209096727,1.0388142961711058,1.0388142961711058,0.0011092517844860073,2.2855036183159863,1.148163169452275,1.148163169452275,0.0012260151302213767,2.434158470928751,1.257512042733444,1.257512042733444,0.0013427784759567458,2.5983962283737223,1.366860916014613,1.366860916014613,0.001459541821692115,2.730708392748174
2019-12-06,159941.SZ,-0.0021333333333333204,1.0,94,-0.0021333333333333204,2.386776536328527,0.8342515120879718,0.8342515120879718,-0.0017797365591209957,2.0587709739620146,0.9454850470330348,0.9454850470330348,-0.0020170347670037956,2.1746169777040754,1.0567185819780978,1.0567185819780978,-0.002254332974886595,2.2803513321449937,1.1679521169231606,1.1679521169231606,-0.002491631182769394,2.428093445778783,1.2791856518682236,1.2791856518682236,-0.002728929390652194,2.5913053885375534,1.3904191868132865,1.3904191868132865,-0.0029662275985349934,2.722608490150053
2019-12-09,159941.SZ,0.007482629609834257,1.0,94,0.007482629609834257,2.4046359011113165,0.8350512988449569,0.8350512988449569,0.006248379574467829,2.071634956464226,0.9463914720242846,0.9463914720242846,0.007081496851063541,2.190016520983956,1.057731645203612,1.057731645203612,0.00791461412765925,2.298399433014415,1.1690718183829396,1.1690718183829396,0.008747731404254961,2.4493337550668874,1.2804119915622674,1.2804119915622674,0.009580848680850672,2.6161322933510047,1.391752164741595,1.391752164741595,0.010413965957446383,2.7509616422819305
2019-12-10,159941.SZ,-0.004774535809018654,1.0,94,-0.004774535809018654,2.3931548808938086,0.8340427127140813,0.8340427127140813,-0.003982166798104439,2.0633853605228016,0.9452484077426255,0.9452484077426255,-0.004513122371185031,2.1801327084298383,1.0564541027711696,1.0564541027711696,-0.005044077944265622,2.286806127127234,1.1676597977997136,1.1676597977997136,-0.005575033517346214,2.435678637287222,1.278865492828258,1.278865492828258,-0.006105989090426806,2.60015821810869,1.3900711878568022,1.3900711878568022,-0.006636944663507398,2.7327036620906737
2019-12-11,159941.SZ,-0.0010660980810233145,1.0,94,-0.0010660980810233145,2.390603543067696,0.8348053416470591,0.8348053416470591,-0.0008899843727579422,2.061548979796959,0.9461127205333338,0.9461127205333338,-0.0010086489557923346,2.177933719849992,1.0574200994196084,1.0574200994196084,-0.001127313538826727,2.2842281796194515,1.1687274783058827,1.1687274783058827,-0.001245978121861119,2.4326438349932777,1.2800348571921574,1.2800348571921574,-0.0013646427048955114,2.596609931164774,1.391342236078432,1.391342236078432,-0.0014833072879299038,2.728650222832942
2019-12-12,159941.SZ,0.006403415154749181,1.0,94,0.006403415154749181,2.405911570024373,0.8579410998643761,0.8579410998643761,0.0054937530407537264,2.0728746207733812,0.9723332465129596,0.9723332465129596,0.006226253446187557,2.1914940871787763,1.086725393161543,1.086725393161543,0.006958753851621387,2.3001235612623603,1.2011175398101264,1.2011175398101264,0.007691254257055216,2.4513539172450693,1.31550968645871,1.31550968645871,0.008423754662489047,2.618483136179089,1.4299018331072935,1.4299018331072935,0.009156255067922878,2.753634440264345
2019-12-13,159941.SZ,0.008483563096500557,1.0,94,0.008483563096500557,2.426322272633276,0.8902355450950544,0.8902355450950544,0.007552369417561461,2.0885297356657495,1.008933617774395,1.008933617774395,0.008559352006569656,2.2102518564912557,1.1276316904537358,1.1276316904537358,0.009566334595577852,2.322127312860568,1.2463297631330763,1.2463297631330763,0.010573317184586047,2.477272859743779,1.365027835812417,1.365027835812417,0.011580299773594243,2.648805955848144,1.4837259084917576,1.4837259084917576,0.012587282362602438,2.788295214487339
2019-12-16,159915.SZ,0.004206098843322792,1.0,95,0.004206098843322792,2.436527623937727,0.8925877924364161,0.8925877924364161,0.0037543124813308537,2.09637072891999,1.011599498094605,1.011599498094605,0.004254887478841635,2.219656229440527,1.1306112037527938,1.1306112037527938,0.004755462476352415,2.33317010216219,1.2496229094109825,1.2496229094109825,0.005256037473863196,2.490293498727577,1.3686346150691713,1.3686346150691713,0.005756612471373976,2.664054105247829,1.48764632072736,1.48764632072736,0.0062571874688847565,2.805742100362981
2019-12-17,159915.SZ,0.013411078717201041,1.0,95,0.013411078717201041,2.4692040876989907,0.892172715078041,0.892172715078041,0.011964998511250585,2.121453801570547,1.0111290770884465,1.0111290770884465,0.013560331646083995,2.249755504052037,1.130085439098852,1.130085439098852,0.015155664780917406,2.368530846107419,1.2490418011092572,1.2490418011092572,0.016750997915750816,2.5320083999343703,1.367998163119663,1.367998163119663,0.01834633105058423,2.7129297237993737,1.4869545251300682,1.4869545251300682,0.019941664185417637,2.861693267119308
2019-12-18,159915.SZ,-0.007479861910241636,1.0,95,-0.007479861910241636,2.450734782094798,0.8871457995537693,0.8871457995537693,-0.0066357280749131005,2.1073764110198345,1.0054319061609387,1.0054319061609387,-0.007520491818234849,2.2328362361907845,1.123718012768108,1.123718012768108,-0.008405255561556595,2.348622739040456,1.242004119375277,1.242004119375277,-0.009290019304878341,2.5084859930188657,1.3602902259824463,1.3602902259824463,-0.010174783048200088,2.685326252434702,1.4785763325896155,1.4785763325896155,-0.011059546791521834,2.830044236528619
2019-12-19,159915.SZ,-0.0005797101449276365,1.0,95,-0.0005797101449276365,2.4493140662790904,0.8847425411524088,0.8847425411524088,-0.0005128942267551084,2.1062955498250227,1.0027082133060634,1.0027082133060634,-0.0005812801236557895,2.2315383328673084,1.1206738854597178,1.1206738854597178,-0.0006496660205564705,2.347096918651795,1.2386395576133724,1.2386395576133724,-0.0007180519174571517,2.506684769841664,1.356605229767027,1.356605229767027,-0.0007864378143578329,2.6832144103258995,1.4745709019206814,1.4745709019206814,-0.0008548237112585139,2.8276250476113236
2019-12-20,159915.SZ,-0.009280742459396807,1.0,95,-0.009280742459396807,2.4265826132277764,0.8845499195809039,0.8845499195809039,-0.008209279996110526,2.0890043799019473,1.0024899088583579,1.0024899088583579,-0.009303850662258598,2.2107764334712057,1.1204298981358116,1.1204298981358116,-0.010398421328406666,2.322690815993049,1.2383698874132656,1.2383698874132656,-0.011492991994554738,2.4778754618490013,1.3563098766907196,1.3563098766907196,-0.012587562660702808,2.6494392808038216,1.4742498659681733,1.4742498659681733,-0.013682133326850877,2.7889371047115623
