date,kind,position_before,position,return,gross_return,turnover,cost,stop_triggered,trade_count,stop_exit_count,nav
2023-07-05,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.0024826216484610253,0.0024826216484610253,0.0,0.0,False,248,45,6.223880089327676
2023-07-06,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.00099058940069352,-0.00099058940069352,0.0,0.0,False,248,45,6.2177147796800005
2023-07-07,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.005453644025780968,-0.005453644025780968,0.0,0.0,False,248,45,6.183805576617789
2023-07-10,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.0009970089730808596,0.0009970089730808596,0.0,0.0,False,248,45,6.189970886265464
2023-07-11,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.004482071713147295,0.004482071713147295,0.0,0.0,False,248,45,6.21771477968
2023-07-12,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.01636093207734257,0.01636093207734257,0.0,0.0,False,248,45,6.319442388866634
2023-07-13,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.007317073170731603,-0.007317073170731603,0.0,0.0,False,248,45,6.273202566509074
2023-07-14,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.0004914004914005066,0.0004914004914005066,0.0,0.0,False,248,45,6.276285221332912
2023-07-17,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.00982318271119853,0.00982318271119853,0.0,0.0,False,248,45,6.33793831780966
2023-07-18,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.0014591439688715901,0.0014591439688715901,0.0,0.0,False,248,45,6.3471862822811715
2023-07-19,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.022826614861583217,0.022826614861583217,0.0,0.0,False,248,45,6.492071059001528
2023-07-20,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.007122507122507171,0.007122507122507171,0.0,0.0,False,248,45,6.538310881359089
2023-07-21,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.008486562942008335,-0.008486562942008335,0.0,0.0,False,248,45,6.482823094530017
2023-07-24,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.0019020446980504424,0.0019020446980504424,0.0,0.0,False,248,45,6.495153713825367
2023-07-25,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.01850972947318441,0.01850972947318441,0.0,0.0,False,248,45,6.615377251955024
2023-07-26,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.006989748369058857,0.006989748369058857,0.0,0.0,False,248,45,6.661617074312585
2023-07-27,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.011568718186024896,0.011568718186024896,0.0,0.0,False,248,45,6.738683444908519
2023-07-28,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.011436413540713564,-0.011436413540713564,0.0,0.0,False,248,45,6.661617074312585
2023-07-31,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.0046274872744100914,-0.0046274872744100914,0.0,0.0,False,248,45,6.630790526074211
2023-08-01,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.010227801022780314,0.010227801022780314,0.0,0.0,False,248,45,6.698608932198635
2023-08-02,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.0023009664058903923,0.0023009664058903923,0.0,0.0,False,248,45,6.714022206317821
2023-08-03,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.011478420569329573,-0.011478420569329573,0.0,0.0,False,248,45,6.636955835721888
2023-08-04,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.010218300046446638,0.010218300046446638,0.0,0.0,False,248,45,6.704774241846309
2023-08-07,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.011034482758620734,-0.011034482758620734,0.0,0.0,False,248,45,6.630790526074211
2023-08-08,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.004184100418409997,-0.004184100418409997,0.0,0.0,False,248,45,6.603046632659675
2023-08-09,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.021008403361344463,0.021008403361344463,0.0,0.0,False,248,45,6.741766099732357
2023-08-10,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.00137174211248281,0.00137174211248281,0.0,0.0,False,248,45,6.7510140642038685
2023-08-11,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.007305936073059405,0.007305936073059405,0.0,0.0,False,248,45,6.800336541385267
2023-08-14,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.005893019038984537,0.005893019038984537,0.0,0.0,False,248,45,6.840411054095153
2023-08-15,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.008111762054979765,0.008111762054979765,0.0,0.0,False,248,45,6.895898840924226
2023-08-16,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.0013410818059902407,-0.0013410818059902407,0.0,0.0,False,248,45,6.8866508764527135
2023-08-17,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.01611459265890791,0.01611459265890791,0.0,0.0,False,248,45,6.99762645011086
2023-08-18,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.011453744493391982,0.011453744493391982,0.0,0.0,False,248,45,7.077775475530632
2023-08-21,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.020470383275261295,0.020470383275261295,0.0,0.0,False,248,45,7.222660252250988
2023-08-22,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.030303030303030387,-0.030303030303030387,0.0,0.0,False,248,45,7.003791759758534
2023-08-23,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.0008802816901407606,-0.0008802816901407606,0.0,0.0,False,248,45,6.99762645011086
2023-08-24,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.007048458149779835,0.007048458149779835,0.0,0.0,False,248,45,7.0469489272922585
2023-08-25,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.0209973753280841,0.0209973753280841,0.0,0.0,False,248,45,7.194916358836454
2023-08-28,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.009854327335047097,0.009854327335047097,0.0,0.0,False,248,45,7.265817419784714
2023-08-29,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.0063640220619429755,0.0063640220619429755,0.0,0.0,False,248,45,7.312057242142274
2023-08-30,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.002107925801011712,-0.002107925801011712,0.0,0.0,False,248,45,7.296643968023087
2023-08-31,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.0021123785382339832,0.0021123785382339832,0.0,0.0,False,248,45,7.312057242142274
2023-09-01,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.010539629005059004,-0.010539629005059004,0.0,0.0,False,248,45,7.234990871546339
2023-09-04,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.018321261184490956,-0.018321261184490956,0.0,0.0,False,248,45,7.102436714121331
2023-09-05,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.010850694444444642,0.010850694444444642,0.0,0.0,False,248,45,7.1795030847172665
2023-09-06,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.01545727780163153,0.01545727780163153,0.0,0.0,False,248,45,7.290478658375412
2023-09-07,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.0012684989429174731,0.0012684989429174731,0.0,0.0,False,248,45,7.299726622846924
2023-09-08,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.01858108108108114,-0.01858108108108114,0.0,0.0,False,248,45,7.164089810598079
2023-09-11,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.009896729776248003,0.009896729776248003,0.0,0.0,False,248,45,7.23499087154634
2023-09-12,price_rel_wls_ann_slope,159985.SZ,159941.SZ,-0.011374648487430639,-0.011077971878994397,2.0,0.00030000000000000003,False,249,45,7.15269539357273
2023-09-13,price_rel_wls_ann_slope,159941.SZ,159941.SZ,-0.010465116279069764,-0.010465116279069764,0.0,0.0,False,249,45,7.077841604570225
2023-09-14,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.005875440658049458,0.005875440658049458,0.0,0.0,False,249,45,7.1194270429049515
2023-09-15,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.007009345794392496,0.007009345794392496,0.0,0.0,False,249,45,7.169329568906622
2023-09-18,price_rel_wls_ann_slope,159941.SZ,513520.SH,-0.016536426914153135,-0.016241299303944357,2.0,0.00030000000000000003,False,250,45,7.0507744744669205
2023-09-19,price_rel_wls_ann_slope,513520.SH,513520.SH,-0.0008058017727640143,-0.0008058017727640143,0.0,0.0,False,250,45,7.045092947896036
2023-09-20,price_rel_wls_ann_slope,513520.SH,518880.SH,-0.006749677419354838,-0.006451612903225823,2.0,0.00030000000000000003,False,251,45,6.997540843108366
2023-09-21,price_rel_wls_ann_slope,518880.SH,518880.SH,-0.0030474531998259113,-0.0030474531998259113,0.0,0.0,False,251,45,6.976216164875123
2023-09-22,price_rel_wls_ann_slope,518880.SH,518880.SH,-0.004148471615720517,-0.004148471615720517,0.0,0.0,False,251,45,6.947275530130009
2023-09-25,price_rel_wls_ann_slope,518880.SH,518880.SH,0.004385003288752465,0.004385003288752465,0.0,0.0,False,251,45,6.977739356177498
2023-09-26,price_rel_wls_ann_slope,518880.SH,518880.SH,-0.0006548788474132206,-0.0006548788474132206,0.0,0.0,False,251,45,6.973169782270374
2023-09-27,price_rel_wls_ann_slope,518880.SH,518880.SH,-0.014635211882918386,-0.014635211882918386,0.0,0.0,False,251,45,6.871115965011283
2023-09-28,price_rel_wls_ann_slope,518880.SH,518880.SH,-0.01662602527155843,-0.01662602527155843,0.0,0.0,False,251,45,6.756876617333197
2023-10-09,price_rel_wls_ann_slope,518880.SH,CASH,-0.007137229486023355,-0.0069882777276825125,1.0,0.00015000000000000001,False,252,45,6.708651238306545
2023-10-10,price_rel_wls_ann_slope,CASH,CASH,0.0,0.0,0.0,0.0,False,252,45,6.708651238306545
2023-10-11,price_rel_wls_ann_slope,CASH,CASH,0.0,0.0,0.0,0.0,False,252,45,6.708651238306545
2023-10-12,price_rel_wls_ann_slope,CASH,CASH,0.0,0.0,0.0,0.0,False,252,45,6.708651238306545
2023-10-13,price_rel_wls_ann_slope,CASH,CASH,0.0,0.0,0.0,0.0,False,252,45,6.708651238306545
2023-10-16,price_rel_wls_ann_slope,CASH,CASH,0.0,0.0,0.0,0.0,False,252,45,6.708651238306545
2023-10-17,price_rel_wls_ann_slope,CASH,CASH,0.0,0.0,0.0,0.0,False,252,45,6.708651238306545
2023-10-18,price_rel_wls_ann_slope,CASH,CASH,0.0,0.0,0.0,0.0,False,252,45,6.708651238306545
2023-10-19,price_rel_wls_ann_slope,CASH,CASH,0.0,0.0,0.0,0.0,False,252,45,6.708651238306545
2023-10-20,price_rel_wls_ann_slope,CASH,CASH,0.0,0.0,0.0,0.0,False,252,45,6.708651238306545
2023-10-23,price_rel_wls_ann_slope,CASH,CASH,0.0,0.0,0.0,0.0,False,252,45,6.708651238306545
2023-10-24,price_rel_wls_ann_slope,CASH,518880.SH,-0.00014999999999998348,0.0,1.0,0.00015000000000000001,False,253,45,6.707644940620799
2023-10-25,price_rel_wls_ann_slope,518880.SH,518880.SH,-0.003934426229508126,-0.003934426229508126,0.0,0.0,False,253,45,6.681254206428194
2023-10-26,price_rel_wls_ann_slope,518880.SH,518880.SH,0.007241606319947191,0.007241606319947191,0.0,0.0,False,253,45,6.729637219114638
2023-10-27,price_rel_wls_ann_slope,518880.SH,518880.SH,0.0019607843137254832,0.0019607843137254832,0.0,0.0,False,253,45,6.742832586210941
2023-10-30,price_rel_wls_ann_slope,518880.SH,518880.SH,0.0021743857360294605,0.0021743857360294605,0.0,0.0,False,253,45,6.757494105206833
2023-10-31,price_rel_wls_ann_slope,518880.SH,518880.SH,0.0023866348448686736,0.0023866348448686736,0.0,0.0,False,253,45,6.773621776102314
2023-11-01,price_rel_wls_ann_slope,518880.SH,518880.SH,-0.003679653679653727,-0.003679653679653727,0.0,0.0,False,253,45,6.748697193809297
2023-11-02,price_rel_wls_ann_slope,518880.SH,518880.SH,0.002172496198131757,0.002172496198131757,0.0,0.0,False,253,45,6.763358712805189
2023-11-03,price_rel_wls_ann_slope,518880.SH,518880.SH,-0.0006503360069369801,-0.0006503360069369801,0.0,0.0,False,253,45,6.758960257106422
2023-11-06,price_rel_wls_ann_slope,518880.SH,159985.SZ,-0.005287657266811463,-0.004989154013015362,2.0,0.00030000000000000003,False,254,45,6.723221191786843
2023-11-07,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.00254560882477739,-0.00254560882477739,0.0,0.0,False,254,45,6.7061065005901
2023-11-08,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.0063802637175669474,0.0063802637175669474,0.0,0.0,False,254,45,6.748893228581955
2023-11-09,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.00295857988165682,-0.00295857988165682,0.0,0.0,False,254,45,6.728926088852423
2023-11-10,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.022467147096227214,-0.022467147096227214,0.0,0.0,False,254,45,6.577746316614535
2023-11-13,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.006938421509106618,0.006938421509106618,0.0,0.0,False,254,45,6.62338549313918
2023-11-14,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.009474590869939625,0.009474590869939625,0.0,0.0,False,254,45,6.686139360860567
2023-11-15,price_rel_wls_ann_slope,159985.SZ,159941.SZ,0.0099358361774744,0.010238907849829282,2.0,0.00030000000000000003,False,255,45,6.752571746209841
2023-11-16,price_rel_wls_ann_slope,159941.SZ,159941.SZ,-0.003424657534246589,-0.003424657534246589,0.0,0.0,False,255,45,6.729446500503643
2023-11-17,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.0034364261168384758,0.0034364261168384758,0.0,0.0,False,255,45,6.752571746209841
2023-11-20,price_rel_wls_ann_slope,159941.SZ,159941.SZ,-0.014840182648401812,-0.014840182648401812,0.0,0.0,False,255,45,6.65236234814965
2023-11-21,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.011587485515643037,0.011587485515643037,0.0,0.0,False,255,45,6.729446500503643
2023-11-22,price_rel_wls_ann_slope,159941.SZ,513030.SH,-0.008315922107674623,-0.008018327605956443,2.0,0.00030000000000000003,False,256,45,6.673484947577691
2023-11-23,price_rel_wls_ann_slope,513030.SH,513030.SH,0.0008250825082509738,0.0008250825082509738,0.0,0.0,False,256,45,6.678991123277013
2023-11-24,price_rel_wls_ann_slope,513030.SH,513030.SH,0.009068425391590917,0.009068425391590917,0.0,0.0,False,256,45,6.739559055969549
2023-11-27,price_rel_wls_ann_slope,513030.SH,513030.SH,0.0016339869281045694,0.0016339869281045694,0.0,0.0,False,256,45,6.7505714073681915
2023-11-28,price_rel_wls_ann_slope,513030.SH,513030.SH,-0.005709624796084722,-0.005709624796084722,0.0,0.0,False,256,45,6.712028177472941
2023-11-29,price_rel_wls_ann_slope,513030.SH,513030.SH,0.00656275635767023,0.00656275635767023,0.0,0.0,False,256,45,6.756077583067514
2023-11-30,price_rel_wls_ann_slope,513030.SH,513030.SH,0.013854930725346382,0.013854930725346382,0.0,0.0,False,256,45,6.84968256995598
2023-12-01,price_rel_wls_ann_slope,513030.SH,513030.SH,-0.003215434083601254,-0.003215434083601254,0.0,0.0,False,256,45,6.827657867158694
2023-12-04,price_rel_wls_ann_slope,513030.SH,513030.SH,0.004838709677419395,0.004838709677419395,0.0,0.0,False,256,45,6.860694921354623
2023-12-05,price_rel_wls_ann_slope,513030.SH,513030.SH,-0.007223113964686889,-0.007223113964686889,0.0,0.0,False,256,45,6.8111393400607305
2023-12-06,price_rel_wls_ann_slope,513030.SH,513030.SH,0.014551333872271366,0.014551333872271366,0.0,0.0,False,256,45,6.910250502648516
2023-12-07,price_rel_wls_ann_slope,513030.SH,513030.SH,-0.0023904382470119057,-0.0023904382470119057,0.0,0.0,False,256,45,6.893731975550552
2023-12-08,price_rel_wls_ann_slope,513030.SH,513030.SH,0.005591054313099031,0.005591054313099031,0.0,0.0,False,256,45,6.932275205445803
2023-12-11,price_rel_wls_ann_slope,513030.SH,513030.SH,0.012708498808578161,0.012708498808578161,0.0,0.0,False,256,45,7.020374016634947
2023-12-12,price_rel_wls_ann_slope,513030.SH,513030.SH,-0.0023529411764705577,-0.0023529411764705577,0.0,0.0,False,256,45,7.003855489536983
2023-12-13,price_rel_wls_ann_slope,513030.SH,513030.SH,0.0015723270440251014,0.0015723270440251014,0.0,0.0,False,256,45,7.014867840935626
2023-12-14,price_rel_wls_ann_slope,513030.SH,513030.SH,0.014128728414442682,0.014128728414442682,0.0,0.0,False,256,45,7.113979003523413
2023-12-15,price_rel_wls_ann_slope,513030.SH,513030.SH,-0.00851393188854499,-0.00851393188854499,0.0,0.0,False,256,45,7.053411070830876
2023-12-18,price_rel_wls_ann_slope,513030.SH,513030.SH,-0.005464480874316835,-0.005464480874316835,0.0,0.0,False,256,45,7.014867840935626
2023-12-19,price_rel_wls_ann_slope,513030.SH,513030.SH,0.0,0.0,0.0,0.0,False,256,45,7.014867840935626
2023-12-20,price_rel_wls_ann_slope,513030.SH,513520.SH,0.00754693877551027,0.007849293563579218,2.0,0.00030000000000000003,False,257,45,7.067808619049463
2023-12-21,price_rel_wls_ann_slope,513520.SH,513520.SH,-0.028358208955223896,-0.028358208955223896,0.0,0.0,False,257,45,6.867378225374925
2023-12-22,price_rel_wls_ann_slope,513520.SH,513520.SH,0.0023041474654377225,0.0023041474654377225,0.0,0.0,False,257,45,6.883201677507126
2023-12-25,price_rel_wls_ann_slope,513520.SH,513520.SH,0.016091954022988686,0.016091954022988686,0.0,0.0,False,257,45,6.993965842432529
2023-12-26,price_rel_wls_ann_slope,513520.SH,513520.SH,0.02413273001508287,0.02413273001508287,0.0,0.0,False,257,45,7.162749331842665
2023-12-27,price_rel_wls_ann_slope,513520.SH,513520.SH,-0.016200294550810068,-0.016200294550810068,0.0,0.0,False,257,45,7.046710682873196
2023-12-28,price_rel_wls_ann_slope,513520.SH,513520.SH,-0.010479041916167664,-0.010479041916167664,0.0,0.0,False,257,45,6.972867906256262
2023-12-29,price_rel_wls_ann_slope,513520.SH,513520.SH,-0.00302571860816947,-0.00302571860816947,0.0,0.0,False,257,45,6.951769970079995
2024-01-02,price_rel_wls_ann_slope,513520.SH,513520.SH,-0.0015174506828528056,-0.0015174506828528056,0.0,0.0,False,257,45,6.941221001991861
2024-01-03,price_rel_wls_ann_slope,513520.SH,513520.SH,-0.015197568389057725,-0.015197568389057725,0.0,0.0,False,257,45,6.835731321110527
2024-01-04,price_rel_wls_ann_slope,513520.SH,513520.SH,0.013117283950617287,0.013117283950617287,0.0,0.0,False,257,45,6.925397549859662
2024-01-05,price_rel_wls_ann_slope,513520.SH,513520.SH,-0.009900990099009799,-0.009900990099009799,0.0,0.0,False,257,45,6.856829257286795
2024-01-08,price_rel_wls_ann_slope,513520.SH,513520.SH,0.020000000000000018,0.020000000000000018,0.0,0.0,False,257,45,6.993965842432531
2024-01-09,price_rel_wls_ann_slope,513520.SH,513520.SH,0.03318250377073917,0.03318250377073917,0.0,0.0,False,257,45,7.22604314037147
2024-01-10,price_rel_wls_ann_slope,513520.SH,513520.SH,0.008759124087591053,0.008759124087591053,0.0,0.0,False,257,45,7.28933694890027
2024-01-11,price_rel_wls_ann_slope,513520.SH,513520.SH,0.04630969609261948,0.04630969609261948,0.0,0.0,False,257,45,7.6269039277205435
2024-01-12,price_rel_wls_ann_slope,513520.SH,513520.SH,0.006915629322268302,0.006915629322268302,0.0,0.0,False,257,45,7.679648768161211
2024-01-15,price_rel_wls_ann_slope,513520.SH,513520.SH,0.04670329670329676,0.04670329670329676,0.0,0.0,False,257,45,8.038313683157751
2024-01-16,price_rel_wls_ann_slope,513520.SH,513520.SH,-0.042650918635170565,-0.042650918635170565,0.0,0.0,False,257,45,7.695472220293412
2024-01-17,price_rel_wls_ann_slope,513520.SH,CASH,-0.010429472241261228,-0.010281014393420218,1.0,0.00015000000000000001,True,258,46,7.615212506388464
2024-01-18,price_rel_wls_ann_slope,CASH,159941.SZ,-0.00014999999999998348,0.0,1.0,0.00015000000000000001,False,259,46,7.614070224512506
2024-01-19,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.02399127589967276,0.02399127589967276,0.0,0.0,False,259,46,7.796741483988269
2024-01-22,price_rel_wls_ann_slope,159941.SZ,513520.SH,0.03696251331203415,0.03727369542066028,2.0,0.00030000000000000003,False,260,46,8.084928644880675
2024-01-23,price_rel_wls_ann_slope,513520.SH,513520.SH,0.04896907216494828,0.04896907216494828,0.0,0.0,False,260,46,8.480840099140295
2024-01-24,price_rel_wls_ann_slope,513520.SH,CASH,-0.06279416461916454,-0.06265356265356259,1.0,0.00015000000000000001,True,261,47,7.948292829846068
2024-01-25,price_rel_wls_ann_slope,CASH,159941.SZ,-0.00014999999999998348,0.0,1.0,0.00015000000000000001,False,262,47,7.947100585921591
2024-01-26,price_rel_wls_ann_slope,159941.SZ,159941.SZ,-0.010427528675703845,-0.010427528675703845,0.0,0.0,False,262,47,7.864231966673191
2024-01-29,price_rel_wls_ann_slope,159941.SZ,513520.SH,0.009180821917808446,0.0094836670179137,2.0,0.00030000000000000003,False,263,47,7.936432079879554
2024-01-30,price_rel_wls_ann_slope,513520.SH,513520.SH,0.04605722260990941,0.04605722260990941,0.0,0.0,False,263,47,8.301962098910993
2024-01-31,price_rel_wls_ann_slope,513520.SH,CASH,-0.05484492995330226,-0.05470313542361582,1.0,0.00015000000000000001,True,264,48,7.846641569121249
2024-02-01,price_rel_wls_ann_slope,CASH,159941.SZ,-0.00014999999999998348,0.0,1.0,0.00015000000000000001,False,265,48,7.845464572885881
2024-02-02,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.023379383634431372,0.023379383634431372,0.0,0.0,False,265,48,8.02888669892572
2024-02-05,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.007268951194184803,0.007268951194184803,0.0,0.0,False,265,48,8.087248284483852
2024-02-06,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.003092783505154628,0.003092783505154628,0.0,0.0,False,265,48,8.112260392580193
2024-02-07,price_rel_wls_ann_slope,159941.SZ,159941.SZ,-0.008221993833504637,-0.008221993833504637,0.0,0.0,False,265,48,8.045561437656614
2024-02-08,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.023834196891191706,0.023834196891191706,0.0,0.0,False,265,48,8.237320933061902
2024-02-19,price_rel_wls_ann_slope,159941.SZ,159941.SZ,-0.007085020242915019,-0.007085020242915019,0.0,0.0,False,265,48,8.17895934750377
2024-02-20,price_rel_wls_ann_slope,159941.SZ,159941.SZ,-0.0010193679918450993,-0.0010193679918450993,0.0,0.0,False,265,48,8.170621978138323
2024-02-21,price_rel_wls_ann_slope,159941.SZ,159941.SZ,-0.01224489795918371,-0.01224489795918371,0.0,0.0,False,265,48,8.070573545752955
2024-02-22,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.015495867768595017,0.015495867768595017,0.0,0.0,False,265,48,8.195634086234664
2024-02-23,price_rel_wls_ann_slope,159941.SZ,159915.SZ,0.01393784333672432,0.014242115971515812,2.0,0.00030000000000000003,False,266,48,8.30986355017372
2024-02-26,price_rel_wls_ann_slope,159915.SZ,159915.SZ,-0.0029256875365711865,-0.0029256875365711865,0.0,0.0,False,266,48,8.28555148595437
2024-02-27,price_rel_wls_ann_slope,159915.SZ,159915.SZ,0.02464788732394374,0.02464788732394374,0.0,0.0,False,266,48,8.489772825396908
2024-02-28,price_rel_wls_ann_slope,159915.SZ,159915.SZ,-0.025773195876288568,-0.025773195876288568,0.0,0.0,False,266,48,8.270964247422762
2024-02-29,price_rel_wls_ann_slope,159915.SZ,159915.SZ,0.03527336860670194,0.03527336860670194,0.0,0.0,False,266,48,8.562709018054958
2024-03-01,price_rel_wls_ann_slope,159915.SZ,159915.SZ,0.007950028392958552,0.007950028392958552,0.0,0.0,False,266,48,8.630782797869138
2024-03-04,price_rel_wls_ann_slope,159915.SZ,159915.SZ,0.004507042253521165,0.004507042253521165,0.0,0.0,False,266,48,8.669682100620097
2024-03-05,price_rel_wls_ann_slope,159915.SZ,159915.SZ,-0.0016825574873807758,-0.0016825574873807758,0.0,0.0,False,266,48,8.655094862088488
2024-03-06,price_rel_wls_ann_slope,159915.SZ,159915.SZ,0.0011235955056179137,0.0011235955056179137,0.0,0.0,False,266,48,8.664819687776227
2024-03-07,price_rel_wls_ann_slope,159915.SZ,159915.SZ,-0.02244668911335579,-0.02244668911335579,0.0,0.0,False,266,48,8.470323174021429
2024-03-08,price_rel_wls_ann_slope,159915.SZ,159915.SZ,0.008036739380022917,0.008036739380022917,0.0,0.0,False,266,48,8.538396953835608
2024-03-11,price_rel_wls_ann_slope,159915.SZ,159915.SZ,0.04783599088838275,0.04783599088838275,0.0,0.0,False,266,48,8.946839632720684
2024-03-12,price_rel_wls_ann_slope,159915.SZ,159915.SZ,0.0059782608695651,0.0059782608695651,0.0,0.0,False,266,48,9.000326174003252
2024-03-13,price_rel_wls_ann_slope,159915.SZ,159915.SZ,-0.0054024851431658805,-0.0054024851431658805,0.0,0.0,False,266,48,8.951702045564552
2024-03-14,price_rel_wls_ann_slope,159915.SZ,159915.SZ,-0.004888647474198704,-0.004888647474198704,0.0,0.0,False,266,48,8.907940329969724
2024-03-15,price_rel_wls_ann_slope,159915.SZ,159915.SZ,0.0005458515283842669,0.0005458515283842669,0.0,0.0,False,266,48,8.912802742813595
2024-03-18,price_rel_wls_ann_slope,159915.SZ,159915.SZ,0.022913256955810146,0.022913256955810146,0.0,0.0,False,266,48,9.117024082256131
2024-03-19,price_rel_wls_ann_slope,159915.SZ,159985.SZ,-0.012029813333333306,-0.011733333333333373,2.0,0.00030000000000000003,False,267,48,9.007347984391085
2024-03-20,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.011070110701107083,0.011070110701107083,0.0,0.0,False,267,48,9.107060323701688
2024-03-21,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.017335766423357546,0.017335766423357546,0.0,0.0,False,267,48,9.264938194276807
2024-03-22,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.01704035874439458,-0.01704035874439458,0.0,0.0,False,267,48,9.107060323701686
2024-03-25,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.026459854014598716,-0.026459854014598716,0.0,0.0,False,267,48,8.866088837034395
2024-03-26,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.0023430178069352436,0.0023430178069352436,0.0,0.0,False,267,48,8.886862241057436
2024-03-27,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.003740065451145469,0.003740065451145469,0.0,0.0,False,267,48,8.920099687494304
2024-03-28,price_rel_wls_ann_slope,159985.SZ,CASH,-0.017380763856543968,-0.017233348858872843,1.0,0.00015000000000000001,True,268,49,8.765061541249134
2024-03-29,price_rel_wls_ann_slope,CASH,518880.SH,-0.00014999999999998348,0.0,1.0,0.00015000000000000001,False,269,49,8.763746782017947
2024-04-01,price_rel_wls_ann_slope,518880.SH,518880.SH,0.005657432696059228,0.005657432696059228,0.0,0.0,False,269,49,8.813327089602518
2024-04-02,price_rel_wls_ann_slope,518880.SH,518880.SH,0.0007759456838021261,0.0007759456838021261,0.0,0.0,False,269,49,8.820165752717632
2024-04-03,price_rel_wls_ann_slope,518880.SH,518880.SH,0.01395619306067064,0.01395619306067064,0.0,0.0,False,269,49,8.943261688789674
2024-04-08,price_rel_wls_ann_slope,518880.SH,518880.SH,0.023513668514624442,0.023513668514624442,0.0,0.0,False,269,49,9.153550579579415
2024-04-09,price_rel_wls_ann_slope,518880.SH,518880.SH,0.0028016436309301618,0.0028016436309301618,0.0,0.0,False,269,49,9.179195566261091
2024-04-10,price_rel_wls_ann_slope,518880.SH,518880.SH,0.003538834047308592,0.003538834047308592,0.0,0.0,False,269,49,9.21167921605788
