date,position,asset_return,base_weight,trade_count,stop_exit_count,return_1x,nav_1x,realized_vol_for_scale,scale_raw,weight_tv25,return_tv25,nav_tv25
2018-07-20,159941.SZ,0.0,1.0,95,13,0.0,2.7944936310636423,0.16594056610945984,1.5,1.5,0.0,3.1727172964151844
2018-07-23,159941.SZ,-0.007926829268292579,1.0,95,13,-0.007926829268292579,2.77234215715887,0.16594056610945984,1.5,1.5,-0.011890243902438868,3.1349929139273214
2018-07-24,513030.SH,0.01659496004917016,1.0,96,13,0.01659496004917016,2.8183490644995515,0.16677306821005802,1.4990429970690111,1.4990429970690111,0.02487655864834854,3.2129807490127917
2018-07-25,513030.SH,0.010714285714285454,1.0,96,13,0.010714285714285454,2.848545661619189,0.16866493898094426,1.482228621493439,1.482228621493439,0.015881020944572177,3.264006163582371
2018-07-26,513030.SH,0.009717314487632578,1.0,96,13,0.009717314487632578,2.876225875645524,0.1646294685698569,1.5,1.5,0.014575971731448867,3.3115822251540226
2018-07-27,513030.SH,0.0209973753280841,1.0,96,13,0.0209973753280841,2.9366190698848005,0.16509354096004764,1.5,1.5,0.03149606299212615,3.415884027521079
2018-07-30,513030.SH,-0.015424164524421635,1.0,96,13,-0.015424164524421635,2.8913241742053435,0.16106923235775214,1.5,1.5,-0.023136246786632453,3.336853291665835
2018-07-31,513030.SH,-0.006092254134029695,1.0,96,13,-0.006092254134029695,2.873709492552221,0.16385792764190318,1.5,1.5,-0.009138381201044543,3.3063598542746324
2018-08-01,513030.SH,0.007005253940455258,1.0,96,13,0.007005253940455258,2.8938405572986463,0.16221089290745555,1.5,1.5,0.010507880910682887,3.3411026898712133
2018-08-02,513030.SH,-0.017391304347826098,1.0,96,13,-0.017391304347826098,2.843512895432583,0.15843533454486483,1.5,1.5,-0.026086956521739146,3.253943489265877
2018-08-03,513030.SH,0.011504424778761235,1.0,96,13,0.011504424778761235,2.8762258756455243,0.16216385994781882,1.5,1.5,0.017256637168141853,3.3100956114257762
2018-08-06,513030.SH,-0.01049868766404205,1.0,96,13,-0.01049868766404205,2.846029278525886,0.1627899154697019,1.5,1.5,-0.015748031496063075,3.257968121482063
2018-08-07,513030.SH,-0.007073386383731228,1.0,96,13,-0.007073386383731228,2.825898213779461,0.16417810071435948,1.5,1.5,-0.010610079575596842,3.2234008204583806
2018-08-08,513030.SH,-0.002671415850400649,1.0,96,13,-0.002671415850400649,2.8183490644995515,0.16447087292833223,1.5,1.5,-0.004007123775600974,3.2104842543924303
2018-08-09,513030.SH,0.004464285714285587,1.0,96,13,0.004464285714285587,2.830930979966067,0.16377601846830359,1.5,1.5,0.006696428571428381,3.2319830328816646
2018-08-10,513030.SH,-0.001777777777777767,1.0,96,13,-0.001777777777777767,2.8258982137794604,0.1637931711115982,1.5,1.5,-0.0026666666666666505,3.223364411460647
2018-08-13,CASH,0.0,1.0,97,14,0.0,2.8258982137794604,0.163932128730168,1.5,1.5,0.0,3.223364411460647
2018-08-14,159941.SZ,0.0,0.0,98,14,0.0,2.8258982137794604,0.16389800484868178,1.5,0.0,0.0,3.223364411460647
2018-08-15,159941.SZ,0.010149253731343233,1.0,98,14,0.010149253731343233,2.854578971770058,0.1639355720209431,1.5,1.5,0.01522388059701485,3.272436526381391
2018-08-16,159941.SZ,-0.008274231678486954,1.0,98,14,-0.008274231678486954,2.830959524013095,0.16414779641959634,1.5,1.5,-0.012411347517730431,3.2318211794227567
2018-08-17,159941.SZ,0.010131108462455352,1.0,98,14,0.010131108462455352,2.8596402820036926,0.16468166191283296,1.5,1.5,0.015196662693683027,3.280934075772745
2018-08-20,159941.SZ,-0.00471976401179941,1.0,98,14,-0.00471976401179941,2.8461434547139994,0.16501548710001807,1.5,1.5,-0.007079646017699115,3.257706223908867
2018-08-21,159941.SZ,-0.007113218731475968,1.0,98,14,-0.007113218731475968,2.82589821377946,0.1642200464204961,1.5,1.5,-0.010669828097213951,3.222947058508536
2018-08-22,159941.SZ,-0.0029850746268657025,1.0,98,14,-0.0029850746268657025,2.8174626967234015,0.16461187585400283,1.5,1.5,-0.004477611940298554,3.208515952276408
2018-08-23,159941.SZ,0.00359281437125758,1.0,98,14,0.00359281437125758,2.8275853171906715,0.16477674026008607,1.5,1.5,0.00538922155688637,3.2258073556120297
2018-08-24,159941.SZ,0.0005966587112171684,1.0,98,14,0.0005966587112171684,2.829272420601883,0.1647737805969473,1.5,1.5,0.0008949880668257526,3.2286944147011813
2018-08-27,159941.SZ,0.0023852116875373586,1.0,98,14,0.0023852116875373586,2.83602083424673,0.164626676439653,1.5,1.5,0.003577817531306038,3.2402460941813294
2018-08-28,159941.SZ,0.013087447947650155,1.0,98,14,0.013087447947650155,2.8731371092933853,0.16429557831359395,1.5,1.5,0.019631171921475232,3.3038559223240918
2018-08-29,159941.SZ,0.0035231943628890594,1.0,98,14,0.0035231943628890594,2.8832597297606553,0.16506803487826677,1.5,1.5,0.005284791544333589,3.321316112166087
2018-08-30,159941.SZ,0.01404330017554134,1.0,98,14,0.01404330017554134,2.9237502116297343,0.16503363155990192,1.5,1.5,0.02106495026331201,3.3912794708776026
2018-08-31,159941.SZ,-0.0017311021350260303,1.0,98,14,-0.0017311021350260303,2.918688901396099,0.1660552517691383,1.5,1.5,-0.0025966532025390454,3.3824734941788437
2018-09-03,159941.SZ,0.003468208092485492,1.0,98,14,0.003468208092485492,2.9288115218633686,0.1655674068976318,1.5,1.5,0.005202312138728238,3.4000701770965374
2018-09-04,159941.SZ,0.0040322580645162365,1.0,98,14,0.0040322580645162365,2.94062124574185,0.16336538915135418,1.5,1.5,0.006048387096774355,3.420635117683816
2018-09-05,159941.SZ,-0.002868617326448719,1.0,98,14,-0.002868617326448719,2.9321857286857917,0.16338374178718326,1.5,1.5,-0.004302925989673079,3.4059163779347457
2018-09-06,159941.SZ,-0.023014959723820505,1.0,98,14,-0.023014959723820505,2.864701592237327,0.16357670946165417,1.5,1.5,-0.03452243958573076,3.2883358355434424
2018-09-07,159941.SZ,-0.011189634864546494,1.0,98,14,-0.011189634864546494,2.8326466274243063,0.1685104180449019,1.483587797719332,1.483587797719332,-0.01660080574597599,3.2337468111100542
2018-09-10,159941.SZ,0.003573555687909513,1.0,98,14,0.003573555687909513,2.8427692478915763,0.16987566766344755,1.4716645617269468,1.4716645617269468,0.005259075265254191,3.250753328978458
2018-09-11,159941.SZ,0.01008902077151319,1.0,98,14,0.01008902077151319,2.8714500058821733,0.16978464234520438,1.4724535537890557,1.4724535537890557,0.014855614489266198,3.2990452672334607
2018-09-12,159941.SZ,0.00763807285546414,1.0,98,14,0.00763807285546414,2.8933823502279243,0.16996120634231707,1.4709238971655547,1.4709238971655547,0.011235023891393749,3.3361101196296183
2018-09-13,159941.SZ,-0.010495626822157433,1.0,98,14,-0.010495626822157433,2.8630144888261153,0.16936867116001983,1.4760699147470995,1.4760699147470995,-0.015492278988599293,3.2844261709196267
2018-09-14,159941.SZ,0.0076605774896876255,1.0,98,14,0.0076605774896876255,2.884946833171866,0.16874513250899806,1.4815242151454007,1.4815242151454007,0.011349331052969983,3.321702210852432
2018-09-17,159941.SZ,-0.0005847953216373547,1.0,98,14,-0.0005847953216373547,2.8832597297606544,0.16882062331823486,1.4808617281831626,1.4808617281831626,-0.0008660010106333215,3.318825613380811
2018-09-18,518880.SH,-0.011702750146284413,1.0,99,14,-0.011702750146284413,2.8495176615364217,0.1688761503619956,1.4803748158879204,1.4803748158879204,-0.017324456593188122,3.261328763101434
2018-09-19,518880.SH,0.0007558578987150177,1.0,99,14,0.0007558578987150177,2.851671491968422,0.16922914701747788,1.4772868882579675,1.4772868882579675,0.0011166189631579145,3.2649704246434053
2018-09-20,518880.SH,0.0011329305135949763,1.0,99,14,0.0011329305135949763,2.854902237616422,0.1687757341292328,1.481255592160975,1.481255592160975,0.001678159658792364,3.2704495662971915
2018-09-21,518880.SH,0.0022632968691060906,1.0,99,14,0.0022632968691060906,2.861363728912423,0.16810248852668558,1.487187977947831,1.487187977947831,0.0033659478942615435,3.2814577291281584
2018-09-25,518880.SH,-0.0030109145652992275,1.0,99,14,-0.0030109145652992275,2.852748407184422,0.16741922847783883,1.493257389088329,1.493257389088329,-0.0044960704225467454,3.266704064089388
2018-09-26,518880.SH,0.0015100037750095385,1.0,99,14,0.0015100037750095385,2.857056068048423,0.16757243330931174,1.4918921630656294,1.4918921630656294,0.0022527627981362465,3.274063173477489
2018-09-27,518880.SH,-0.004146249528835355,1.0,99,14,-0.004146249528835355,2.845210000672421,0.16286601629138675,1.5,1.5,-0.006219374293253033,3.2537005491418767
2018-09-28,518880.SH,-0.007191521574564597,1.0,99,14,-0.007191521574564597,2.824748611568418,0.16253131836766677,1.5,1.5,-0.010787282361846895,3.2186019625973867
2018-10-08,518880.SH,0.012581014105985444,1.0,99,14,0.012581014105985444,2.860286813696423,0.16283420432184048,1.5,1.5,0.018871521158978166,3.2793418776368717
2018-10-09,518880.SH,-0.001506024096385561,1.0,99,14,-0.001506024096385561,2.8559791528324223,0.16408841667458335,1.5,1.5,-0.0022590361445783413,3.2719337258048604
2018-10-10,518880.SH,0.0,1.0,99,14,0.0,2.8559791528324223,0.1622154120124709,1.5,1.5,0.0,3.2719337258048604
2018-10-11,518880.SH,0.004901960784313708,1.0,99,14,0.004901960784313708,2.869979050640424,0.1617072682478806,1.5,1.5,0.007352941176470562,3.2959920620240135
2018-10-12,518880.SH,0.013883677298311525,1.0,99,14,0.013883677298311525,2.90982491363243,0.161841250578535,1.5,1.5,0.020825515947467288,3.36463279727442
2018-10-15,518880.SH,0.009622501850481191,1.0,99,14,0.009622501850481191,2.9378247092484346,0.16304876237734212,1.5,1.5,0.014433752775721786,3.413197075251364
2018-10-16,518880.SH,-0.0003665689149561224,1.0,99,14,-0.0003665689149561224,2.936747794032434,0.16363803689964582,1.5,1.5,-0.0005498533724341836,3.4113203173287547
2018-10-17,518880.SH,-0.0029336266960029445,1.0,99,14,-0.0029336266960029445,2.9281324723044326,0.15892498427308313,1.5,1.5,-0.004400440044004417,3.3963090068014554
2018-10-18,518880.SH,0.001103346818683404,1.0,99,14,0.001103346818683404,2.931363217952433,0.15006772356132475,1.5,1.5,0.0016550202280251058,3.401929966908335
2018-10-19,518880.SH,0.004408523144746601,1.0,99,14,0.004408523144746601,2.9442862005444352,0.148795182462651,1.5,1.5,0.006612784717119902,3.4244261974022185
2018-10-22,518880.SH,-0.001463057790782707,1.0,99,14,-0.001463057790782707,2.9399785396804345,0.14540295708550602,1.5,1.5,-0.0021945866861740604,3.416910997261614
2018-10-23,518880.SH,0.00512820512820511,1.0,99,14,0.00512820512820511,2.9550553527044365,0.14514084310432165,1.5,1.5,0.007692307692307665,3.44319492800978
2018-10-24,518880.SH,0.00036443148688047877,1.0,99,14,0.00036443148688047877,2.9561322679204367,0.14524124210067918,1.5,1.5,0.0005466472303207182,3.4450771409806316
2018-10-25,518880.SH,0.0051001821493623645,1.0,99,14,0.0051001821493623645,2.9712090809444387,0.13837366583551192,1.5,1.5,0.007650273224043547,3.47143292238704
2018-10-26,518880.SH,-0.0007249003262050913,1.0,99,14,-0.0007249003262050913,2.9690552505124383,0.13848664743467015,1.5,1.5,-0.0010873504893076369,3.467658258100284
2018-10-29,518880.SH,-0.0014508523757708058,1.0,99,14,-0.0014508523757708058,2.9647475896484377,0.13811445865832248,1.5,1.5,-0.0021762785636562088,3.460111667767095
2018-10-30,518880.SH,-0.002179440610243444,1.0,99,14,-0.002179440610243444,2.9582860983524366,0.13324240430645792,1.5,1.5,-0.0032691609153651657,3.4488000059400314
2018-10-31,518880.SH,-0.008372770294867049,1.0,99,14,-0.008372770294867049,2.933517048384433,0.1326766813488923,1.5,1.5,-0.012559155442300574,3.4054859905760235
2018-11-01,518880.SH,0.0022026431718060735,1.0,99,14,0.0022026431718060735,2.9399785396804337,0.13282645976733906,1.5,1.5,0.0033039647577091102,3.416737596271759
2018-11-02,518880.SH,0.000366300366300365,1.0,99,14,0.000366300366300365,2.941055454896434,0.13283499799839316,1.5,1.5,0.0005494505494505475,3.418614924621359
2018-11-05,518880.SH,0.0003661662394729426,1.0,99,14,0.0003661662394729426,2.9421323701124344,0.13277037572344239,1.5,1.5,0.0005492493592094139,3.420492596678091
2018-11-06,518880.SH,0.0007320644216690653,1.0,99,14,0.0007320644216690653,2.944286200544435,0.131172725805529,1.5,1.5,0.001098096632503598,3.4242486280800066
2018-11-07,518880.SH,0.00036576444769553795,1.0,99,14,0.00036576444769553795,2.9453631157604345,0.13004160022484673,1.5,1.5,0.0005486466715433069,3.426127330692339
2018-11-08,518880.SH,-0.004021937842778711,1.0,99,14,-0.004021937842778711,2.933517048384433,0.1291773194430977,1.5,1.5,-0.006032906764168067,3.4054578239441042
2018-11-09,518880.SH,-0.0022026431718062955,1.0,99,14,-0.0022026431718062955,2.9270555570884316,0.12910112977308072,1.5,1.5,-0.0033039647577094433,3.3942063113099272
2018-11-12,159915.SZ,-0.00735835172921262,1.0,100,14,-0.00735835172921262,2.9055172527684285,0.12913169634649294,1.5,1.5,-0.01103752759381893,3.3567426654897297
2018-11-13,159915.SZ,0.016091954022988686,1.0,100,14,0.016091954022988686,2.9522727028129783,0.1291080782913418,1.5,1.5,0.02413793103448303,3.4377674884498273
2018-11-14,159915.SZ,-0.004524886877828038,1.0,100,14,-0.004524886877828038,2.93891400280025,0.13149465069543248,1.5,1.5,-0.006787330316742057,3.4144342249535615
2018-11-15,159915.SZ,0.0121212121212122,1.0,100,14,0.0121212121212122,2.9745372028341923,0.1250369767391023,1.5,1.5,0.0181818181818183,3.476514847225445
2018-11-16,159915.SZ,-0.0029940119760478723,1.0,100,14,-0.0029940119760478723,2.9656314028257067,0.1259945974284806,1.5,1.5,-0.004491017964071808,3.460901756594193
2018-11-19,159915.SZ,-0.005255255255255387,1.0,100,14,-0.005255255255255387,2.9500462528108566,0.12617232060279035,1.5,1.5,-0.00788288288288308,3.4336198733777965
2018-11-20,159915.SZ,-0.025660377358490583,1.0,100,14,-0.025660377358490583,2.874346952738729,0.12661364986499163,1.5,1.5,-0.038490566037735874,3.301457900893066
2018-11-21,159915.SZ,0.0023237800154920496,1.0,100,14,0.0023237800154920496,2.8810263027450937,0.13406738987215833,1.5,1.5,0.0034856700232380744,3.3129656937311918
2018-11-22,159915.SZ,-0.006955177743431351,1.0,100,14,-0.006955177743431351,2.860988252726001,0.13099388207275994,1.5,1.5,-0.010432766615147027,3.2784022958445056
2018-11-23,CASH,0.0,1.0,101,15,0.0,2.860988252726001,0.13027771749368505,1.5,1.5,0.0,3.2784022958445056
2018-11-26,CASH,0.0,0.0,101,15,0.0,2.860988252726001,0.12913761661720094,1.5,0.0,0.0,3.2784022958445056
2018-11-27,CASH,0.0,0.0,101,15,0.0,2.860988252726001,0.12355550826021626,1.5,0.0,0.0,3.2784022958445056
2018-11-28,159915.SZ,0.0,0.0,102,15,0.0,2.860988252726001,0.12056504769248728,1.5,0.0,0.0,3.2784022958445056
2018-11-29,159915.SZ,-0.023492560689114983,1.0,102,15,-0.023492560689114983,2.7937763125679904,0.12008957094277276,1.5,1.5,-0.035238841033672474,3.162875198496814
2018-11-30,159915.SZ,0.013632718524458687,1.0,102,15,0.013632718524458687,2.83186307865753,0.1263473207927916,1.5,1.5,0.02044907778668803,3.2275530794604617
2018-12-03,159915.SZ,0.03639240506329111,1.0,102,15,0.03639240506329111,2.9349213868998136,0.12505269696239005,1.5,1.5,0.05458860759493667,3.4037407080069584
2018-12-04,159915.SZ,0.003816793893129722,1.0,102,15,0.003816793893129722,2.9461233769261486,0.13918306601298963,1.5,1.5,0.005725190839694583,3.4232277731291356
2018-12-05,159915.SZ,0.0,1.0,102,15,0.0,2.9461233769261486,0.13797212528888536,1.5,1.5,0.0,3.4232277731291356
2018-12-06,518880.SH,-0.026615969581748944,1.0,103,15,-0.026615969581748944,2.8677094467418027,0.1373164073245475,1.5,1.5,-0.039923954372623416,3.2865589837076308
2018-12-07,518880.SH,0.00109689213893982,1.0,103,15,0.00109689213893982,2.8708550146906973,0.14534940257223875,1.5,1.5,0.00164533820840973,3.291966484777717
2018-12-10,518880.SH,0.01059167275383488,1.0,103,15,0.01059167275383488,2.901262171530007,0.14516372610165204,1.5,1.5,0.01588750913075232,3.344267632362754
2018-12-11,518880.SH,-0.0014456089627755686,1.0,103,15,-0.0014456089627755686,2.8970680809314815,0.1462634755006597,1.5,1.5,-0.002168413444163353,3.3370158774678584
2018-12-12,518880.SH,-0.004705030763662688,1.0,103,15,-0.004705030763662688,2.8834372864862736,0.14629725968564405,1.5,1.5,-0.007057546145494031,3.313464733924383
2018-12-13,518880.SH,-0.0007272727272726875,1.0,103,15,-0.0007272727272726875,2.881340241187011,0.14656815948760307,1.5,1.5,-0.0010909090909090313,3.309850045123738
2018-12-14,518880.SH,-0.0010917030567686448,1.0,103,15,-0.0010917030567686448,2.8781946732381165,0.14551614408956304,1.5,1.5,-0.0016375545851529671,3.304429985006177
2018-12-17,518880.SH,0.00036429872495435944,1.0,103,15,0.00036429872495435944,2.8792431958877476,0.14475439027635048,1.5,1.5,0.0005464480874315392,3.306235684451535
2018-12-18,518880.SH,0.005462490895848493,1.0,103,15,0.005462490895848493,2.894971035632218,0.14367487084648417,1.5,1.5,0.00819373634377274,3.333326107940304
2018-12-19,518880.SH,0.003259688518652659,1.0,103,15,0.003259688518652659,2.9044077394789003,0.14371535346938133,1.5,1.5,0.004889532777978989,3.3496245152047712
2018-12-20,518880.SH,0.0,1.0,103,15,0.0,2.9044077394789003,0.14320397492526343,1.5,1.5,0.0,3.3496245152047712
2018-12-21,518880.SH,0.006498194945848246,1.0,103,15,0.006498194945848246,2.9232811471722644,0.14307952571242588,1.5,1.5,0.009747292418772369,3.3822742848475604
2018-12-24,518880.SH,0.0035868005738881603,1.0,103,15,0.0035868005738881603,2.933766373668578,0.14337388841998258,1.5,1.5,0.0053802008608322405,3.4004715998664676
2018-12-25,518880.SH,0.00786275911365264,1.0,103,15,0.00786275911365264,2.9568338719604683,0.14348001966026935,1.5,1.5,0.01179413867047896,3.4405772334603184
2018-12-26,518880.SH,-0.00035460992907798694,1.0,103,15,-0.00035460992907798694,2.955785349310837,0.14403158749618095,1.5,1.5,-0.0005319148936169804,3.4387471391872015
2018-12-27,518880.SH,-0.003547357218871894,1.0,103,15,-0.003547357218871894,2.945300122814523,0.14229020397496936,1.5,1.5,-0.005321035828307841,3.4204494424550957
2018-12-28,518880.SH,0.006051975792096709,1.0,103,15,0.006051975792096709,2.963125007858256,0.14234695545075374,1.5,1.5,0.009077963688145063,3.4515001582908393
2019-01-02,518880.SH,0.0038924274593064023,1.0,103,15,0.0038924274593064023,2.974658757004201,0.1406048134023108,1.5,1.5,0.0058386411889596035,3.4716522292787366
2019-01-03,518880.SH,0.010927035600986956,1.0,103,15,0.010927035600986956,3.0071629591427733,0.14071048030026723,1.5,1.5,0.016390553401480434,3.5285545305340986
2019-01-04,518880.SH,-0.0052301255230123855,1.0,103,15,-0.0052301255230123855,2.9914351193983033,0.14185367026779608,1.5,1.5,-0.007845188284518578,3.5008723558698676
2019-01-07,518880.SH,-0.004206098843322792,1.0,103,15,-0.004206098843322792,2.978852847602727,0.14204093145460767,1.5,1.5,-0.006309148264984188,3.4787848331199003
2019-01-08,518880.SH,-0.004575853572685751,1.0,103,15,-0.004575853572685751,2.965222053157519,0.14215310112113552,1.5,1.5,-0.006863780359028626,3.4549072181090454
2019-01-09,518880.SH,-0.0038896746817538297,1.0,103,15,-0.0038896746817538297,2.9536883040115742,0.1362496387639293,1.5,1.5,-0.0058345120226307445,3.4347495204079146
2019-01-10,518880.SH,0.0021299254526090383,1.0,103,15,0.0021299254526090383,2.959979439909362,0.13488363863138475,1.5,1.5,0.0031948881789135575,3.4457231610481953
2019-01-11,518880.SH,-0.006376195536663021,1.0,103,15,-0.006376195536663021,2.9411060322159974,0.13480602345193207,1.5,1.5,-0.009564293304994531,3.4127672540881173
2019-01-14,518880.SH,0.0007130124777183777,1.0,103,15,0.0007130124777183777,2.94320307751526,0.13425930535366593,1.5,1.5,0.0010695187165775666,3.416417272541687
2019-01-15,518880.SH,-0.002137513359458443,1.0,103,15,-0.002137513359458443,2.936911941617472,0.13362684916851758,1.5,1.5,-0.003206270039187664,3.405463316199373
2019-01-16,518880.SH,0.000714030703320212,1.0,103,15,0.000714030703320212,2.9390089869167344,0.132316575559863,1.5,1.5,0.001071046054980318,3.4091107242495684
2019-01-17,518880.SH,0.0024973242953978403,1.0,103,15,0.0024973242953978403,2.946348645464154,0.13167379228980308,1.5,1.5,0.0037459864430967604,3.4218812068056232
2019-01-18,518880.SH,0.000355871886120962,1.0,103,15,0.000355871886120962,2.947397168113785,0.13172322347613213,1.5,1.5,0.000533807829181443,3.423707833784345
2019-01-21,518880.SH,-0.003913198150124586,1.0,103,15,-0.003913198150124586,2.93586341896784,0.1299657828800247,1.5,1.5,-0.005869797225186879,3.403611363041747
2019-01-22,159941.SZ,-0.00035714285714283367,1.0,104,15,-0.00035714285714283367,2.9348148963182084,0.1301925043123338,1.5,1.5,-0.0005357142857142505,3.401787999811546
2019-01-23,159941.SZ,-0.008754208754208848,1.0,104,15,-0.008754208754208848,2.9091229140608768,0.13019250989740075,1.5,1.5,-0.013131313131313271,3.3571180563796768
2019-01-24,159941.SZ,0.0,1.0,104,15,0.0,2.9091229140608768,0.13113682268671276,1.5,1.5,0.0,3.3571180563796768
2019-01-25,159941.SZ,0.005434782608695565,1.0,104,15,0.005434782608695565,2.9249333646807725,0.13100908690689111,1.5,1.5,0.008152173913043348,3.3844858666219024
2019-01-28,159941.SZ,-0.0006756756756756133,1.0,104,15,-0.0006756756756756133,2.9229570583532856,0.13130781802630562,1.5,1.5,-0.00101351351351342,3.381055644459786
2019-01-29,159941.SZ,-0.009465855307640325,1.0,104,15,-0.009465855307640325,2.8952887697684675,0.1310777964273749,1.5,1.5,-0.014198782961460488,3.3330487691834807
2019-01-30,159941.SZ,-0.0013651877133106227,1.0,104,15,-0.0013651877133106227,2.8913361571134932,0.13155165593310872,1.5,1.5,-0.002047781569965934,3.326223413342149
2019-01-31,159941.SZ,0.022556390977443552,1.0,104,15,0.022556390977443552,2.9565542659205644,0.12975195423922276,1.5,1.5,0.03383458646616533,3.4387648070266574
2019-02-01,159941.SZ,0.015374331550802145,1.0,104,15,0.015374331550802145,3.0020093114527655,0.13558318079884749,1.5,1.5,0.023061497326203217,3.518067872429344
2019-02-11,159941.SZ,0.0006583278472680476,1.0,104,15,0.0006583278472680476,3.003985617780253,0.13810365499254948,1.5,1.5,0.0009874917709020714,3.5215419355028432
2019-02-12,159941.SZ,0.002631578947368318,1.0,104,15,0.002631578947368318,3.0118908430902005,0.13789584229180818,1.5,1.5,0.003947368421052477,3.5354427589324593
2019-02-13,159941.SZ,0.013123359580052396,1.0,104,15,0.013123359580052396,3.0514169696399405,0.13589712081948618,1.5,1.5,0.019685039370078594,3.6050380888327043
2019-02-14,159941.SZ,-0.002590673575129543,1.0,104,15,-0.002590673575129543,3.0435117443299924,0.13677743348029953,1.5,1.5,-0.0038860103626943143,3.5910288734615925
2019-02-15,159941.SZ,-0.008441558441558472,1.0,104,15,-0.008441558441558472,3.0178197620726612,0.13687861374645993,1.5,1.5,-0.012662337662337708,3.5455580533106175
2019-02-18,159941.SZ,0.014407334643091074,1.0,104,15,0.014407334643091074,3.0612985012773755,0.1376542741920477,1.5,1.5,0.02161100196463661,3.622181115366446
2019-02-19,159915.SZ,0.0,1.0,105,15,0.0,3.0612985012773755,0.13984629319507696,1.5,1.5,0.0,3.622181115366446
2019-02-20,159915.SZ,0.0014858841010401136,1.0,105,15,0.0014858841010401136,3.0658472360489615,0.13968227091599394,1.5,1.5,0.0022288261515601704,3.630254327362062
2019-02-21,159915.SZ,0.005192878338278861,1.0,105,15,0.005192878338278861,3.0817678077495123,0.13964682593617167,1.5,1.5,0.007789317507418292,3.658531530950565
2019-02-22,159915.SZ,0.03763837638376377,1.0,105,15,0.03763837638376377,3.197760544424955,0.13965353254558557,1.5,1.5,0.05645756457564566,3.8650833111112424
2019-02-25,159915.SZ,0.06116642958748231,1.0,105,15,0.06116642958748231,3.3933561396031533,0.1542014348320993,1.5,1.5,0.09174964438122346,4.219703330409501
2019-02-26,159941.SZ,-0.00871313672922247,1.0,106,15,-0.00871313672922247,3.3637893635878444,0.18706665100456704,1.3364220648494771,1.3364220648494771,-0.011644428178983313,4.17056729804193
2019-02-27,159941.SZ,0.0,1.0,106,15,0.0,3.3637893635878444,0.18792548628841305,1.3303145035704202,1.3303145035704202,0.0,4.17056729804193
2019-02-28,159941.SZ,-0.0032446463335495945,1.0,106,15,-0.0032446463335495945,3.352875056762446,0.18786796349936197,1.3307218290086433,1.3307218290086433,-0.004317721703467305,4.152559949103403
2019-03-01,159941.SZ,0.009765625,1.0,106,15,0.009765625,3.385617977238642,0.1879457115480542,1.3301713454423763,1.3301713454423763,0.012989954545335705,4.206501514089038
2019-03-04,159941.SZ,0.003868471953578423,1.0,106,15,0.003868471953578423,3.3987151454291205,0.1876255576076649,1.33244107672561,1.33244107672561,0.005154510935108858,4.228183972141962
2019-03-05,159941.SZ,-0.008349389852279954,1.0,106,15,-0.008349389852279954,3.3703379476830846,0.1876580840233572,1.3322101272699944,1.3322101272699944,-0.011123141717732677,4.181153282611182
2019-03-06,159941.SZ,0.0006476683937823857,1.0,106,15,0.0006476683937823857,3.372520809048164,0.18850761677203962,1.3262063585596253,1.3262063585596253,0.0008589419420722993,4.18474465053185
2019-03-07,513030.SH,-0.007766990291262155,1.0,107,15,-0.007766990291262155,3.3463264726672075,0.18850164856065213,1.326248348006146,1.326248348006146,-0.010300958042766208,4.141637771467031
2019-03-08,513030.SH,-0.008196721311475419,1.0,107,15,-0.008196721311475419,3.3188975671535417,0.18924464794802653,1.321041322493089,1.321041322493089,-0.010828207561418774,4.096791258033374
2019-03-11,513030.SH,0.0010330578512396382,1.0,107,15,0.0010330578512396382,3.32232618034275,0.19003161548872993,1.3155705662820436,1.3155705662820436,0.001359060502357442,4.10235904521857
2019-03-12,513030.SH,0.007223942208462342,1.0,107,15,0.007223942208462342,3.3463264726672075,0.1897725043099894,1.3173668172267476,1.3173668172267476,0.009516581754991997,4.1413994804607235
2019-03-13,513030.SH,-0.006147540983606592,1.0,107,15,-0.006147540983606592,3.3257547935319582,0.18990145370058004,1.3164722814295993,1.3164722814295993,-0.008093067303870534,4.10788285573314
2019-03-14,513030.SH,0.004123711340206171,1.0,107,15,0.004123711340206171,3.339469246288791,0.18973054534397357,1.3176581532866014,1.3176581532866014,0.005433641869223079,4.130203620011915
2019-03-15,513030.SH,0.005133470225872738,1.0,107,15,0.005133470225872738,3.356612312234832,0.18804955970065904,1.329436773996998,1.329436773996998,0.006824624096493893,4.158390707160476
2019-03-18,513030.SH,0.005107252298263587,1.0,107,15,0.005107252298263587,3.373755378180873,0.1878283039990104,1.3310028077627596,1.3310028077627596,0.006797767148941641,4.186658478902076
2019-03-19,513030.SH,-0.002032520325203291,1.0,107,15,-0.002032520325203291,3.3668981518024563,0.18701175878137785,1.3368143352539517,1.3368143352539517,-0.0027171023074267827,4.175282899488643
2019-03-20,159941.SZ,0.004073319755600879,1.0,108,15,0.004073319755600879,3.3806126045592895,0.18694432533140545,1.3372965430045156,1.3372965430045156,0.005447236427717055,4.198026652594762
2019-03-21,159941.SZ,0.004385964912280604,1.0,108,15,0.004385964912280604,3.3954398528249,0.18658165248486386,1.3398959472731695,1.3398959472731695,0.005876736610847104,4.222697349517378
2019-03-22,159941.SZ,0.016843418590143378,1.0,108,15,0.016843418590143378,3.452630667563685,0.18007812297342113,1.3882863496800169,1.3882863496800169,0.023383488110642687,4.32143874278466
