date,zz1000_close_csindex,zz1000_volume,zz1000_amount,zz1000_constituents,hs300_close_csindex,hs300_volume,hs300_amount,hs300_constituents,amount_ratio_zz1000_hs300
2020-01-20,5954.87,14836.03,1676.25,1000.0,4185.83,12240.91,2026.92,300.0,0.826993665265526
2020-01-21,5901.86,15633.23,1726.04,1000.0,4114.31,13052.75,2045.87,300.0,0.843670418941575
2020-01-22,5919.59,16272.83,1801.81,1000.0,4131.93,12675.88,2081.36,300.0,0.865688780412807
2020-01-23,5699.01,18476.26,1995.58,1000.0,4003.9,16035.76,2504.09,300.0,0.7969282254232075
2020-02-03,5200.16,8441.65,829.67,1000.0,3688.36,15755.96,2433.03,300.0,0.3410027825386452
2020-02-04,5212.1,23820.11,2173.91,1000.0,3785.64,21393.33,2981.66,300.0,0.7290938604669882
2020-02-05,5348.34,20794.0,2112.16,1000.0,3828.53,17492.55,2640.43,300.0,0.7999303143806122
2020-02-06,5515.64,21848.17,2218.47,1000.0,3899.78,17646.22,2628.2,300.0,0.8441024275169318
2020-02-07,5583.6,22692.87,2342.11,1000.0,3899.87,15173.18,2375.09,300.0,0.9861142104088687
2020-02-10,5661.56,21806.81,2259.35,1000.0,3916.01,14840.7,2296.25,300.0,0.9839303211758301
2020-02-11,5623.26,18815.79,1904.85,1000.0,3952.46,14344.17,2193.07,300.0,0.8685769264090977
2020-02-12,5754.26,20227.91,2122.21,1000.0,3984.43,12671.03,2007.77,300.0,1.0569985605920997
2020-02-13,5707.53,22191.62,2346.5,1000.0,3959.92,14500.18,2286.06,300.0,1.026438501176697
2020-02-14,5727.83,19968.0,2138.76,1000.0,3987.73,14323.98,2228.95,300.0,0.9595370017272709
2020-02-17,5936.48,22891.48,2428.95,1000.0,4077.42,18277.9,2730.68,300.0,0.8895037133607746
2020-02-18,6072.19,25409.94,2758.01,1000.0,4057.51,16323.62,2425.53,300.0,1.1370751959365581
2020-02-19,6018.05,25932.03,2890.45,1000.0,4051.31,16904.64,2575.55,300.0,1.1222651472501017
2020-02-20,6134.39,24895.39,2717.86,1000.0,4144.66,21223.26,3108.36,300.0,0.8743710509722169
2020-02-21,6243.48,27776.73,3106.74,1000.0,4149.49,21721.36,3265.64,300.0,0.9513418502958072
2020-02-24,6380.41,29829.95,3437.73,1000.0,4132.84,21286.93,3263.88,300.0,1.0532648259127173
2020-02-25,6407.14,34823.98,3953.94,1000.0,4123.85,24416.78,3722.14,300.0,1.0622760025146825
2020-02-26,6221.84,32709.3,3481.2,1000.0,4073.02,26109.41,3660.22,300.0,0.9510903716170066
2020-02-27,6232.09,26802.92,2823.71,1000.0,4084.88,18129.1,2820.5,300.0,1.001138096082255
2020-02-28,5870.97,28461.59,2875.63,1000.0,3940.05,23027.51,3303.59,300.0,0.8704560795982552
2020-03-02,6113.41,24586.55,2534.6,1000.0,4069.67,21931.36,3174.26,300.0,0.7984853162626879
2020-03-03,6195.89,29409.32,3075.24,1000.0,4091.36,21936.98,3308.03,300.0,0.9296288123142775
2020-03-04,6226.53,25445.41,2553.94,1000.0,4115.05,18242.47,2817.85,300.0,0.9063434888301365
2020-03-05,6315.83,29607.98,2915.49,1000.0,4206.73,23182.31,3628.39,300.0,0.8035216721465994
2020-03-06,6296.74,26626.31,2549.72,1000.0,4138.51,17247.57,2531.69,300.0,1.0071217250137259
2020-03-09,6049.62,28718.45,2825.61,1000.0,3997.13,20810.2,3054.29,300.0,0.9251282622147865
2020-03-10,6206.41,28539.62,2816.97,1000.0,4082.73,19741.64,2961.84,300.0,0.951087837290333
2020-03-11,6122.91,26457.68,2635.23,1000.0,4028.43,16165.61,2449.91,300.0,1.0756435950708394
2020-03-12,5999.64,21964.6,2130.4,1000.0,3950.91,15706.05,2331.53,300.0,0.9137347578628625
2020-03-13,5945.46,25119.16,2428.86,1000.0,3895.31,18829.67,2802.13,300.0,0.8667906199926485
2020-03-16,5657.77,24660.47,2426.36,1000.0,3727.84,18596.83,2828.36,300.0,0.857868163882957
2020-03-17,5642.92,20715.77,1968.94,1000.0,3709.68,16624.61,2508.24,300.0,0.7849886773195548
2020-03-18,5556.11,20511.48,2084.58,1000.0,3636.26,15503.75,2441.27,300.0,0.8538916219836397
2020-03-19,5617.19,19081.58,1883.77,1000.0,3589.09,18080.74,2718.27,300.0,0.6930032704624632
2020-03-20,5670.47,17274.4,1741.69,1000.0,3653.22,13960.3,2112.23,300.0,0.8245740283965288
2020-03-23,5416.57,17033.84,1644.88,1000.0,3530.31,13710.88,1976.7,300.0,0.8321343653564022
2020-03-24,5517.26,17545.23,1703.52,1000.0,3625.11,14310.3,2085.54,300.0,0.8168244195747864
2020-03-25,5646.63,18211.48,1738.26,1000.0,3722.52,15349.6,2315.62,300.0,0.7506672079183977
2020-03-26,5595.43,16599.92,1561.97,1000.0,3698.05,11231.07,1693.36,300.0,0.9224087022251619
2020-03-27,5553.61,15439.18,1487.38,1000.0,3710.06,12406.1,1861.03,300.0,0.7992240855870137
2020-03-30,5415.41,15955.05,1520.32,1000.0,3674.11,12687.67,1806.41,300.0,0.8416251017210932
2020-03-31,5427.13,14180.95,1345.77,1000.0,3686.16,11145.3,1615.96,300.0,0.8327990791851283
2020-04-01,5403.3,14726.36,1417.79,1000.0,3675.08,11935.26,1704.23,300.0,0.8319240947524689
2020-04-02,5538.6,14593.88,1457.62,1000.0,3734.53,11516.82,1688.93,300.0,0.8630434653893292
2020-04-03,5507.12,14057.77,1427.65,1000.0,3713.22,9982.51,1501.33,300.0,0.9509235144838244
2020-04-07,5695.17,17892.41,1766.86,1000.0,3798.02,14277.8,2076.43,300.0,0.8509123832732142
2020-04-08,5718.13,18330.14,1762.21,1000.0,3780.34,11138.95,1615.77,300.0,1.0906317111965194
2020-04-09,5789.26,18252.48,1716.23,1000.0,3792.81,10048.5,1545.95,300.0,1.1101458650021023
2020-04-10,5637.53,19147.24,1824.71,1000.0,3769.18,10244.5,1622.51,300.0,1.1246217280633093
2020-04-13,5578.86,13932.86,1317.15,1000.0,3753.26,7905.33,1198.74,300.0,1.0987787176535362
2020-04-14,5692.0,14234.42,1418.5,1000.0,3825.7,11063.76,1706.13,300.0,0.8314137844126765
2020-04-15,5657.95,16440.19,1631.66,1000.0,3797.36,10846.2,1697.0,300.0,0.9614967589864467
2020-04-16,5700.96,15629.42,1565.1,1000.0,3802.38,9594.8,1471.64,300.0,1.0635073795221657
2020-04-17,5710.05,18555.2,1883.55,1000.0,3839.49,13200.43,2035.95,300.0,0.9251455094673248
2020-04-20,5803.4,16368.0,1663.95,1000.0,3853.46,10001.31,1519.24,300.0,1.0952515731549985
2020-04-21,5773.01,17500.15,1742.78,1000.0,3808.05,10292.19,1550.77,300.0,1.1238159108055998
2020-04-22,5826.56,16843.96,1630.31,1000.0,3839.38,8589.95,1355.47,300.0,1.2027636170479612
2020-04-23,5789.48,18788.64,1833.78,1000.0,3829.75,9550.85,1421.23,300.0,1.2902767321263975
2020-04-24,5675.51,18157.21,1692.34,1000.0,3796.97,9484.41,1389.61,300.0,1.2178524909866797
2020-04-27,5645.66,14687.44,1385.99,1000.0,3822.77,9546.27,1453.01,300.0,0.9538750593595364
2020-04-28,5561.2,18395.21,1699.68,1000.0,3849.15,12209.35,1841.8,300.0,0.9228363557389511
2020-04-29,5547.63,14372.43,1320.54,1000.0,3867.03,9585.46,1512.82,300.0,0.8728996179320739
2020-04-30,5678.17,16018.61,1616.86,1000.0,3912.58,13291.71,2022.68,300.0,0.7993651986473391
2020-05-06,5802.42,16051.54,1685.45,1000.0,3936.25,13985.57,2149.36,300.0,0.7841636580191312
2020-05-07,5795.87,16231.63,1673.9,1000.0,3924.89,10551.46,1672.08,300.0,1.0010884646667624
2020-05-08,5862.77,16139.26,1659.5,1000.0,3963.62,11694.33,1903.0,300.0,0.872044140830268
2020-05-11,5851.8,15806.53,1633.33,1000.0,3960.18,12267.38,1937.58,300.0,0.8429742255803632
2020-05-12,5869.51,14183.57,1471.47,1000.0,3960.24,9825.06,1574.66,300.0,0.9344683931769397
2020-05-13,5917.03,13957.83,1475.15,1000.0,3968.25,8819.07,1455.63,300.0,1.0134100011678793
2020-05-14,5863.24,15897.42,1608.66,1000.0,3925.22,8853.0,1434.99,300.0,1.1210252336253215
2020-05-15,5889.98,15518.78,1664.75,1000.0,3912.82,9261.84,1533.02,300.0,1.0859284288528526
2020-05-18,5860.04,17578.6,1897.59,1000.0,3922.91,11280.18,1885.28,300.0,1.0065295340745142
2020-05-19,5936.6,15177.92,1670.1,1000.0,3956.25,9401.53,1598.86,300.0,1.044556746682011
2020-05-20,5865.84,16171.78,1802.95,1000.0,3935.22,10079.12,1571.03,300.0,1.1476228970802596
2020-05-21,5791.64,15229.31,1583.37,1000.0,3913.79,9486.1,1491.54,300.0,1.061567239229253
2020-05-22,5684.0,14384.49,1456.12,1000.0,3824.06,10337.84,1572.87,300.0,0.9257726321946506
2020-05-25,5671.97,11587.36,1205.64,1000.0,3829.32,7903.33,1270.12,300.0,0.9492331433250403
2020-05-26,5808.55,12507.95,1327.65,1000.0,3872.77,7744.81,1254.46,300.0,1.0583438292173526
2020-05-27,5772.08,14594.46,1505.78,1000.0,3845.61,8371.18,1237.38,300.0,1.2169099225783508
2020-05-28,5758.93,14901.19,1491.03,1000.0,3856.63,9306.41,1391.08,300.0,1.0718506484170574
2020-05-29,5816.4,14623.47,1501.37,1000.0,3867.02,9381.38,1356.58,300.0,1.1067316339618747
2020-06-01,5993.79,18280.45,1884.52,1000.0,3971.34,13645.67,2084.37,300.0,0.904119710032288
2020-06-02,6002.84,19495.48,1977.88,1000.0,3983.57,14430.31,1955.63,300.0,1.0113774077918625
2020-06-03,5994.64,19295.48,1952.44,1000.0,3983.65,13659.75,2008.83,300.0,0.9719289337574609
2020-06-04,6006.76,17202.78,1684.85,1000.0,3982.19,10427.77,1490.58,300.0,1.1303318171450039
2020-06-05,6015.33,16312.32,1615.09,1000.0,4001.25,10244.39,1543.11,300.0,1.046646058932934
2020-06-08,6001.43,15746.97,1638.15,1000.0,4021.95,13792.58,1930.48,300.0,0.8485713397704199
2020-06-09,6042.34,14730.51,1520.26,1000.0,4047.03,11530.45,1665.34,300.0,0.9128826545930561
2020-06-10,6049.32,14567.02,1519.82,1000.0,4039.71,11226.57,1667.79,300.0,0.9112777987636332
2020-06-11,6027.41,16128.11,1721.61,1000.0,3995.88,12730.89,1970.79,300.0,0.8735633933600231
2020-06-12,6031.17,15871.79,1672.91,1000.0,4003.08,13416.66,1935.04,300.0,0.8645351000496114
2020-06-15,6028.96,16908.48,1896.72,1000.0,3954.99,13129.79,2111.25,300.0,0.8983872113676732
2020-06-16,6151.69,16001.46,1804.26,1000.0,4014.57,11105.15,1851.04,300.0,0.9747277206327254
2020-06-17,6178.14,17353.97,1937.44,1000.0,4017.59,10560.58,1769.78,300.0,1.0947349388059533
2020-06-18,6149.29,16211.22,1830.29,1000.0,4044.38,13814.88,2101.93,300.0,0.870766390888374
2020-06-19,6187.11,15220.6,1734.62,1000.0,4098.71,15294.7,2555.5,300.0,0.6787791038935629
2020-06-22,6228.02,16094.48,1928.1,1000.0,4102.05,15582.95,2592.01,300.0,0.7438628708994177
2020-06-23,6238.9,15236.38,1816.44,1000.0,4121.79,12922.95,2348.07,300.0,0.7735885216369188
2020-06-24,6227.57,14454.05,1787.39,1000.0,4138.99,12171.25,2245.51,300.0,0.795983985820593
2020-06-29,6211.38,14340.76,1739.6,1000.0,4109.72,13086.59,2265.22,300.0,0.7679607278763211
2020-06-30,6319.56,14458.38,1816.32,1000.0,4163.96,12593.35,2279.36,300.0,0.7968552576161729
2020-07-01,6339.37,17610.87,2132.63,1000.0,4247.78,16999.05,3057.12,300.0,0.6975944679960224
2020-07-02,6413.95,20817.19,2413.64,1000.0,4335.84,25293.94,3995.72,300.0,0.604056340284104
2020-07-03,6478.35,22104.81,2499.4,1000.0,4419.6,29048.55,4423.35,300.0,0.5650468536290368
2020-07-06,6726.0,30489.02,3319.02,1000.0,4670.09,40582.1,5974.38,300.0,0.5555421650447411
2020-07-07,6817.87,33120.51,3746.58,1000.0,4698.13,40600.86,6352.55,300.0,0.5897757593407371
2020-07-08,6974.0,30388.3,3514.7,1000.0,4774.0,34807.48,5328.5,300.0,0.6596040161396265
2020-07-09,7182.18,34443.89,4061.43,1000.0,4840.77,35104.69,5567.19,300.0,0.72952961907174
2020-07-10,7150.42,31690.91,3790.11,1000.0,4753.13,31694.97,5104.72,300.0,0.7424716732749299
2020-07-13,7403.09,31554.43,3814.4,1000.0,4852.96,32164.54,5411.05,300.0,0.7049278790622892
2020-07-14,7344.99,33432.81,4110.64,1000.0,4806.69,29724.2,5112.11,300.0,0.8040985033577135
2020-07-15,7131.46,30730.1,3666.99,1000.0,4744.47,27238.9,4867.48,300.0,0.7533651910228701
2020-07-16,6758.14,28075.55,3241.55,1000.0,4516.25,28465.71,5112.38,300.0,0.6340588923358592
2020-07-17,6772.53,20817.64,2405.58,1000.0,4544.7,20737.56,3729.74,300.0,0.6449725718146574
2020-07-20,7003.67,21945.06,2526.86,1000.0,4680.3,24606.89,4167.14,300.0,0.6063775155142376
2020-07-21,7058.79,21753.66,2523.81,1000.0,4691.04,20041.57,3560.7,300.0,0.7087960232538546
2020-07-22,7125.57,22849.89,2723.97,1000.0,4714.45,22419.92,3864.71,300.0,0.7048316691291195
2020-07-23,7119.67,24478.34,2885.64,1000.0,4712.44,23431.46,4051.75,300.0,0.7121959647066082
2020-07-24,6784.63,26548.18,3119.32,1000.0,4505.59,24390.52,4377.27,300.0,0.7126176817971018
2020-07-27,6786.53,19146.45,2200.49,1000.0,4528.45,17142.06,3018.93,300.0,0.7288973245487639
2020-07-28,6857.94,18486.79,2125.46,1000.0,4568.26,16276.85,2928.36,300.0,0.7258192298761081
2020-07-29,7060.53,20431.27,2380.09,1000.0,4679.01,18669.53,3504.33,300.0,0.6791854648392133
2020-07-30,7048.98,23419.87,2682.39,1000.0,4656.15,16696.76,3240.09,300.0,0.8278751516161588
2020-07-31,7141.59,23233.12,2700.42,1000.0,4695.05,18483.9,3511.19,300.0,0.769089681845756
2020-08-03,7373.34,27395.15,3232.1,1000.0,4771.31,21477.62,4019.15,300.0,0.8041750121294303
2020-08-04,7326.19,27623.21,3314.13,1000.0,4775.8,23997.5,4264.11,300.0,0.7772149405151368
2020-08-05,7427.19,24641.11,3016.02,1000.0,4777.11,19670.05,3474.08,300.0,0.8681492654170313
2020-08-06,7432.77,25452.67,3152.15,1000.0,4762.76,22785.44,4043.23,300.0,0.7796118449853212
2020-08-07,7339.81,24394.62,3040.12,1000.0,4707.93,21351.82,3970.41,300.0,0.7656942230147517
2020-08-10,7358.86,22589.29,2843.9,1000.0,4724.87,20378.88,3712.98,300.0,0.7659346401004046
2020-08-11,7213.45,22992.8,2798.26,1000.0,4681.78,20554.65,3508.29,300.0,0.7976136522351346
2020-08-12,7092.36,21072.63,2507.61,1000.0,4647.64,20288.72,3472.99,300.0,0.7220320242787915
2020-08-13,7113.93,19126.99,2106.6,1000.0,4635.71,15255.01,2509.46,300.0,0.8394634702286548
2020-08-14,7183.96,17575.78,1965.19,1000.0,4704.63,14729.29,2543.44,300.0,0.7726504261944453
2020-08-17,7339.69,20719.24,2439.07,1000.0,4815.23,26800.16,4164.69,300.0,0.5856546345586348
2020-08-18,7410.24,21555.54,2600.25,1000.0,4812.76,18913.99,3143.96,300.0,0.8270620491354852
2020-08-19,7256.13,21678.44,2537.68,1000.0,4740.68,19244.29,3194.03,300.0,0.7945072525931189
2020-08-20,7151.26,18339.68,2064.35,1000.0,4679.15,15836.86,2604.87,300.0,0.7924963625823938
2020-08-21,7194.27,17377.46,1984.08,1000.0,4718.84,14265.79,2517.75,300.0,0.7880369377420315
2020-08-24,7253.64,16755.19,1984.58,1000.0,4755.85,15114.35,2724.29,300.0,0.728476043299355
2020-08-25,7213.68,19511.57,2247.1,1000.0,4761.95,14170.14,2623.09,300.0,0.8566614184034859
2020-08-26,7037.98,19985.96,2283.42,1000.0,4706.13,15130.52,2774.56,300.0,0.8229845452972724
2020-08-27,7113.8,17155.92,1952.56,1000.0,4731.35,11904.29,2236.32,300.0,0.8731129713100092
2020-08-28,7204.78,17471.33,2054.52,1000.0,4844.27,15939.98,3050.48,300.0,0.6735071201909207
2020-08-31,7224.05,18476.68,2265.98,1000.0,4816.22,20256.7,3570.05,300.0,0.6347194016890519
2020-09-01,7258.89,16407.27,1931.43,1000.0,4842.12,13839.54,2620.18,300.0,0.7371363799433628
2020-09-02,7272.62,19925.6,2229.38,1000.0,4843.89,15798.95,2807.79,300.0,0.7939981266405252
2020-09-03,7189.86,18986.38,2137.57,1000.0,4817.1,14567.12,2794.12,300.0,0.7650244084004982
2020-09-04,7182.11,17063.78,1955.15,1000.0,4770.22,12003.28,2384.63,300.0,0.8198965877305914
2020-09-07,7057.19,21126.0,2403.37,1000.0,4669.37,14860.78,2823.16,300.0,0.8513049207271285
2020-09-08,7103.09,21091.05,2223.98,1000.0,4694.39,13919.92,2491.98,300.0,0.8924549956259681
2020-09-09,6877.6,25871.49,2631.83,1000.0,4584.59,16227.71,2449.05,300.0,1.0746330209673138
2020-09-10,6633.89,21505.76,2098.89,1000.0,4581.98,15065.29,2261.46,300.0,0.9281128120771536
2020-09-11,6742.06,15113.99,1530.52,1000.0,4627.28,11530.24,1982.41,300.0,0.7720501813449286
2020-09-14,6848.36,17106.52,1813.53,1000.0,4651.05,10723.52,2116.53,300.0,0.8568411503734886
2020-09-15,6881.59,15449.8,1690.21,1000.0,4688.48,10191.59,1945.74,300.0,0.8686720733499851
2020-09-16,6812.91,13682.94,1472.7,1000.0,4657.36,10875.36,1961.2,300.0,0.7509178054252499
2020-09-17,6825.15,13896.37,1546.03,1000.0,4632.71,10598.36,2141.47,300.0,0.7219480076769696
2020-09-18,6929.77,15199.46,1689.02,1000.0,4737.09,16042.65,2818.86,300.0,0.5991854863313538
2020-09-21,6927.19,14768.93,1678.31,1000.0,4691.43,12453.58,2241.38,300.0,0.7487842311433134
2020-09-22,6815.78,13553.45,1496.69,1000.0,4635.76,11967.29,2029.09,300.0,0.7376163698998074
2020-09-23,6862.97,11854.07,1406.15,1000.0,4652.33,9582.65,1903.93,300.0,0.7385513122856407
2020-09-24,6675.15,13126.81,1446.66,1000.0,4563.07,11259.37,1935.16,300.0,0.7475660927261829
2020-09-25,6634.39,10341.09,1201.8,1000.0,4570.02,9301.52,1674.57,300.0,0.7176767767247711
2020-09-28,6550.37,9626.42,1110.86,1000.0,4581.91,8504.84,1593.15,300.0,0.6972726987414869
2020-09-29,6621.03,9505.15,1147.2,1000.0,4591.8,8599.39,1599.38,300.0,0.7172779452037664
2020-09-30,6617.16,9501.85,1113.91,1000.0,4587.4,8908.12,1655.32,300.0,0.672927288983399
2020-10-09,6822.36,12697.32,1504.56,1000.0,4681.14,11133.75,2299.27,300.0,0.6543642112496575
2020-10-12,7036.28,17126.72,2110.55,1000.0,4823.16,15578.46,3078.49,300.0,0.6855796185792387
2020-10-13,7053.87,14558.49,1824.26,1000.0,4839.2,11651.63,2421.73,300.0,0.753287938787561
2020-10-14,6988.61,13833.57,1776.25,1000.0,4807.1,11190.69,2298.36,300.0,0.7728336727057553
2020-10-15,6926.85,12956.36,1605.94,1000.0,4798.74,10996.5,2138.78,300.0,0.7508673168815867
2020-10-16,6906.39,11639.22,1436.01,1000.0,4791.68,11671.61,2041.75,300.0,0.7033231296681768
2020-10-19,6858.36,12008.46,1484.09,1000.0,4755.49,12924.64,2253.92,300.0,0.6584483921345922
2020-10-20,6923.38,11372.65,1369.14,1000.0,4793.47,9804.82,1858.49,300.0,0.7366948436634042
2020-10-21,6815.09,11578.73,1433.22,1000.0,4792.83,10380.57,1899.79,300.0,0.75440969791398
2020-10-22,6771.81,10766.06,1301.3,1000.0,4777.98,10135.09,1946.15,300.0,0.668653495362639
2020-10-23,6641.33,11070.88,1370.54,1000.0,4718.49,10682.52,2009.86,300.0,0.6819081926104306
2020-10-26,6648.52,9866.15,1192.9,1000.0,4691.24,10834.33,2055.19,300.0,0.5804329526710426
2020-10-27,6682.54,10070.7,1229.05,1000.0,4699.28,9265.63,1866.76,300.0,0.6583867235209668
2020-10-28,6685.43,11534.99,1398.77,1000.0,4737.27,10846.34,2267.54,300.0,0.6168667366397065
2020-10-29,6674.74,11617.54,1428.06,1000.0,4772.92,11711.73,2523.04,300.0,0.5660076732830236
2020-10-30,6511.16,13654.52,1651.47,1000.0,4695.33,13980.23,2807.83,300.0,0.5881659502177838
2020-11-02,6513.79,12318.73,1500.19,1000.0,4720.83,14286.77,2790.28,300.0,0.5376485513998595
2020-11-03,6647.58,12533.96,1531.24,1000.0,4777.56,13605.54,2523.91,300.0,0.6066935825762408
2020-11-04,6632.68,11303.36,1386.84,1000.0,4813.66,11466.18,2305.14,300.0,0.6016294021187433
2020-11-05,6754.95,13653.46,1647.88,1000.0,4885.11,13924.46,2819.52,300.0,0.5844540914765635
2020-11-06,6688.66,13860.82,1689.34,1000.0,4885.72,15363.9,3053.65,300.0,0.5532199171483306
2020-11-09,6851.98,16767.4,2082.55,1000.0,4981.35,19713.2,3719.23,300.0,0.5599411706186496
2020-11-10,6779.49,14637.04,1836.39,1000.0,4953.88,17626.72,3342.71,300.0,0.5493716176395799
2020-11-11,6663.73,13092.53,1611.58,1000.0,4904.9,16447.05,3038.59,300.0,0.5303709944415008
2020-11-12,6676.42,11264.19,1370.48,1000.0,4908.46,11811.46,2276.46,300.0,0.6020224383472584
2020-11-13,6686.39,10934.5,1380.24,1000.0,4856.85,13369.31,2553.53,300.0,0.5405223357469855
2020-11-16,6747.81,13565.26,1598.52,1000.0,4904.17,14877.1,2667.05,300.0,0.5993588421664385
2020-11-17,6681.72,14332.11,1672.87,1000.0,4894.79,15148.75,2889.11,300.0,0.5790260668510371
2020-11-18,6682.12,13444.63,1511.52,1000.0,4891.67,16421.66,2907.27,300.0,0.5199104314356767
2020-11-19,6718.46,13493.18,1541.47,1000.0,4927.99,13368.14,2477.27,300.0,0.6222454556830705
2020-11-20,6766.06,13316.75,1525.2,1000.0,4943.29,12940.03,2290.54,300.0,0.6658691836859431
2020-11-23,6807.72,16603.05,1834.06,1000.0,5005.03,20591.52,3336.34,300.0,0.5497221506201406
2020-11-24,6808.0,14345.65,1678.96,1000.0,4974.29,15663.79,2648.04,300.0,0.6340387607437954
2020-11-25,6691.87,15166.72,1708.42,1000.0,4910.7,17034.05,2770.71,300.0,0.6166000772365207
2020-11-26,6643.18,12494.83,1427.39,1000.0,4919.59,13720.23,2397.48,300.0,0.595370972854831
2020-11-27,6641.77,11905.46,1336.06,1000.0,4980.77,16295.29,2531.79,300.0,0.5277135939394657
2020-11-30,6622.36,13080.53,1495.82,1000.0,4960.25,26263.9,3964.96,300.0,0.37725979581130703
2020-12-01,6713.23,13454.6,1476.95,1000.0,5067.1,20406.56,3284.51,300.0,0.44967133605925996
2020-12-02,6735.71,14938.45,1617.56,1000.0,5067.14,19543.55,3106.1,300.0,0.5207688097614371
2020-12-03,6711.84,13720.42,1479.26,1000.0,5057.06,17786.57,2753.35,300.0,0.5372582490420761
2020-12-04,6746.63,11900.51,1350.66,1000.0,5065.92,14434.72,2577.99,300.0,0.5239197979821489
2020-12-07,6733.0,13005.1,1471.4,1000.0,5022.24,13989.62,2646.58,300.0,0.5559627897135171
2020-12-08,6734.37,11955.89,1388.09,1000.0,5009.88,12307.3,2348.81,300.0,0.5909758558589243
2020-12-09,6602.52,14074.75,1587.67,1000.0,4942.7,13891.7,2607.73,300.0,0.6088322027203736
2020-12-10,6605.19,12085.0,1377.79,1000.0,4940.52,12591.43,2296.51,300.0,0.5999494885717893
2020-12-11,6498.24,14458.63,1605.82,1000.0,4889.63,15935.77,2752.13,300.0,0.5834826116498857
2020-12-14,6576.82,11649.28,1406.96,1000.0,4934.84,12080.16,2478.78,300.0,0.5676018041133137
2020-12-15,6596.5,10713.48,1408.04,1000.0,4945.1,11834.26,2480.93,300.0,0.5675452350529842
2020-12-16,6543.36,11856.16,1441.89,1000.0,4953.87,10677.9,2296.96,300.0,0.6277384020618557
2020-12-17,6597.86,13578.01,1630.45,1000.0,5017.48,13338.55,2701.8,300.0,0.6034680583314826
2020-12-18,6573.4,13370.42,1643.04,1000.0,4999.97,12804.96,2589.39,300.0,0.6345278231552606
2020-12-21,6691.59,14360.13,1833.9,1000.0,5046.84,14081.18,2982.04,300.0,0.6149816903864469
2020-12-22,6549.97,16141.15,2012.78,1000.0,4964.77,16234.5,3267.59,300.0,0.6159830333670993
2020-12-23,6601.24,16301.46,2063.45,1000.0,5007.12,14029.28,3087.29,300.0,0.6683693465790386
2020-12-24,6496.33,16088.66,1913.48,1000.0,5000.02,11441.87,2466.74,300.0,0.7757120734248442
2020-12-25,6561.27,15456.35,1796.95,1000.0,5042.01,12100.7,2439.92,300.0,0.7364790648873734
2020-12-28,6519.47,17427.38,1996.62,1000.0,5064.41,13691.44,2810.19,300.0,0.7104928848227343
2020-12-29,6477.26,16500.31,1904.83,1000.0,5042.94,14119.87,2790.35,300.0,0.6826491300374505
2020-12-30,6526.88,15029.91,1752.74,1000.0,5113.71,14862.64,2965.78,300.0,0.5909878682842288
2020-12-31,6646.47,15630.72,1877.75,1000.0,5211.29,17160.25,3587.31,300.0,0.523442356528987
2021-01-04,6798.76,18320.48,2276.26,1000.0,5267.72,21171.14,4527.96,300.0,0.5027120380922093
2021-01-05,6807.45,19724.76,2507.32,1000.0,5368.5,22493.12,4980.42,300.0,0.5034354532348677
2021-01-06,6724.95,17908.02,2340.02,1000.0,5417.67,19377.34,4444.34,300.0,0.526516873146519
2021-01-07,6616.55,19368.01,2380.49,1000.0,5513.66,21987.21,4733.85,300.0,0.5028655322834479
2021-01-08,6585.36,16181.6,2088.04,1000.0,5495.43,20432.5,4735.68,300.0,0.4409166159875667
2021-01-11,6475.95,16670.69,2140.25,1000.0,5441.16,23183.6,5222.98,300.0,0.40977564532125343
2021-01-12,6564.74,14036.53,1875.62,1000.0,5596.35,22422.02,4862.34,300.0,0.3857443124092515
2021-01-13,6513.64,16212.8,2136.68,1000.0,5577.97,26156.99,5469.6,300.0,0.39064648237531074
2021-01-14,6506.83,14719.68,1990.66,1000.0,5470.46,24368.34,5018.9,300.0,0.3966327282870749
2021-01-15,6528.46,13195.46,1776.12,1000.0,5458.08,23863.74,4757.1,300.0,0.37336192217947906
2021-01-18,6652.1,13739.32,1855.4,1000.0,5518.52,20705.19,4227.17,300.0,0.4389224942455591
2021-01-19,6614.07,15502.94,1980.89,1000.0,5437.52,21104.34,4332.05,300.0,0.45726388199582185
2021-01-20,6671.45,13074.88,1717.34,1000.0,5476.43,17091.33,3737.7,300.0,0.4594643764882147
2021-01-21,6745.11,15936.07,2039.18,1000.0,5564.97,20995.02,4531.84,300.0,0.4499673421833074
2021-01-22,6721.92,15866.8,2100.19,1000.0,5569.78,19930.0,4566.22,300.0,0.459940607329476
2021-01-25,6657.27,16613.4,2267.15,1000.0,5625.92,19704.7,5081.67,300.0,0.4461427050556215
2021-01-26,6534.1,14206.63,1952.48,1000.0,5512.97,17190.46,4150.08,300.0,0.47046803917032926
2021-01-27,6537.75,13078.98,1742.69,1000.0,5528.0,16019.08,3768.93,300.0,0.4623832228245152
2021-01-28,6399.13,13232.08,1661.12,1000.0,5377.14,17048.56,3761.67,300.0,0.4415911018244556
2021-01-29,6304.12,14554.65,1785.22,1000.0,5351.96,18217.88,3902.88,300.0,0.45741093756405526
2021-02-01,6345.81,13108.68,1550.05,1000.0,5417.65,16631.37,3468.59,300.0,0.44688187419095365
2021-02-02,6417.46,12804.08,1631.05,1000.0,5501.09,16521.06,3800.17,300.0,0.42920448295734137
