date,scenario,position,return,nav,trade_count,stop_exit_count
2026-01-13,six_all_etf_original_conditions,518880.SH,-0.01928211213289821,35.36192178404529,193,30
2026-01-14,six_all_etf_original_conditions,159915.SZ,0.013172674359236414,35.82773286442331,194,30
2026-01-15,six_all_etf_original_conditions,159915.SZ,0.006002400960384069,36.04278528257711,194,30
2026-01-16,six_all_etf_original_conditions,159915.SZ,-0.0017899761336515052,35.97826955713097,194,30
2026-01-19,six_all_etf_original_conditions,159915.SZ,-0.008368200836820106,35.67719617171565,194,30
2026-01-20,six_all_etf_original_conditions,159915.SZ,-0.016576250753466026,35.085802021792695,194,30
2026-01-21,six_all_etf_original_conditions,518880.SH,0.00551639595464315,35.27934919813112,195,30
2026-01-22,six_all_etf_original_conditions,518880.SH,-0.00346921075455342,35.15695770047932,195,30
2026-01-23,six_all_etf_original_conditions,518880.SH,0.02668987525384403,36.09529251580978,195,30
2026-01-26,six_all_etf_original_conditions,518880.SH,0.02891588961100111,37.13902000967373,195,30
2026-01-27,six_all_etf_original_conditions,518880.SH,0.0009154155986816903,37.173017647910335,195,30
2026-01-28,six_all_etf_original_conditions,518880.SH,0.03164441192610212,38.34933593089708,195,30
2026-01-29,six_all_etf_original_conditions,518880.SH,0.05531914893617018,40.47078855686159,195,30
2026-01-30,six_all_etf_original_conditions,CASH,0.0,40.47078855686159,196,31
2026-02-02,six_all_etf_original_conditions,513520.SH,0.0,40.47078855686159,197,31
2026-02-03,six_all_etf_original_conditions,513520.SH,0.0395663956639567,42.07207178973471,197,31
2026-02-04,six_all_etf_original_conditions,518880.SH,-0.002085505735140769,41.984330242727964,198,31
2026-02-05,six_all_etf_original_conditions,518880.SH,-0.03165547069108321,40.65529650724453,198,31
2026-02-06,six_all_etf_original_conditions,518880.SH,-0.01577496911527132,40.01396046047055,198,31
2026-02-09,six_all_etf_original_conditions,518880.SH,0.03495220623732753,41.412536658857185,198,31
2026-02-10,six_all_etf_original_conditions,518880.SH,-0.00466461423640252,41.21936315079274,198,31
2026-02-11,six_all_etf_original_conditions,518880.SH,0.008341925203861456,41.563211995147455,198,31
2026-02-12,six_all_etf_original_conditions,518880.SH,-0.003532255065997303,41.41640012901848,198,31
2026-02-13,six_all_etf_original_conditions,513520.SH,-0.013526119402985204,40.85619695563156,199,31
2026-02-24,six_all_etf_original_conditions,513520.SH,-0.002842254855518811,40.740073231456385,199,31
2026-02-25,six_all_etf_original_conditions,513520.SH,0.017102137767220915,41.43681557650742,199,31
2026-02-26,six_all_etf_original_conditions,513520.SH,-0.008407286314806028,41.08844440398191,199,31
2026-02-27,six_all_etf_original_conditions,513520.SH,0.0023551577955722713,41.185214174127886,199,31
2026-03-02,six_all_etf_original_conditions,513520.SH,-0.005169172932330879,40.972320679806735,199,31
2026-03-03,six_all_etf_original_conditions,CASH,0.0,40.972320679806735,200,32
2026-03-04,six_all_etf_original_conditions,159985.SZ,0.0,40.972320679806735,201,32
2026-03-05,six_all_etf_original_conditions,159985.SZ,-0.019505233111322462,40.17314601383525,201,32
2026-03-06,six_all_etf_original_conditions,159985.SZ,0.03153808830664717,41.44013024037542,201,32
2026-03-09,six_all_etf_original_conditions,159985.SZ,0.049858889934148776,43.50628913288708,201,32
2026-03-10,six_all_etf_original_conditions,159985.SZ,-0.023745519713261776,42.47320968663124,201,32
2026-03-11,six_all_etf_original_conditions,159985.SZ,0.02983019733822867,43.74019391317142,201,32
2026-03-12,six_all_etf_original_conditions,159985.SZ,-0.005347593582887722,43.506289132887076,201,32
2026-03-13,six_all_etf_original_conditions,159985.SZ,0.039874551971326166,45.241082919995925,201,32
2026-03-16,six_all_etf_original_conditions,159985.SZ,-0.025420077552779086,44.09105108359792,201,32
2026-03-17,six_all_etf_original_conditions,159985.SZ,-0.0053050397877983935,43.85714630331358,201,32
2026-03-18,six_all_etf_original_conditions,159985.SZ,0.0004444444444444695,43.876638368337275,201,32
2026-03-19,six_all_etf_original_conditions,159985.SZ,-0.003109729009329043,43.74019391317142,201,32
2026-03-20,six_all_etf_original_conditions,159985.SZ,-0.017379679144385096,42.980003377247314,201,32
2026-03-23,six_all_etf_original_conditions,159985.SZ,0.011337868480725488,43.46730500283968,201,32
2026-03-24,six_all_etf_original_conditions,159985.SZ,0.0053811659192826156,43.70120978312402,201,32
2026-03-25,six_all_etf_original_conditions,CASH,0.0,43.70120978312402,202,33
2026-03-26,six_all_etf_original_conditions,159915.SZ,0.0,43.70120978312402,203,33
2026-03-27,six_all_etf_original_conditions,159915.SZ,0.009193993257738287,44.10299841122507,203,33
2026-03-30,six_all_etf_original_conditions,159985.SZ,-0.00880655936835728,43.71460273739405,204,33
2026-03-31,six_all_etf_original_conditions,159985.SZ,-0.030444964871194302,42.38371319269588,204,33
2026-04-01,six_all_etf_original_conditions,159985.SZ,-0.014009661835748699,41.789931703522846,204,33
2026-04-02,six_all_etf_original_conditions,159985.SZ,0.018618324350808457,42.56799020657717,204,33
2026-04-03,six_all_etf_original_conditions,CASH,-0.010101010101010277,42.13801050752083,205,33
2026-04-07,six_all_etf_original_conditions,CASH,0.0,42.13801050752083,205,33
2026-04-08,six_all_etf_original_conditions,CASH,0.0,42.13801050752083,205,33
2026-04-09,six_all_etf_original_conditions,CASH,0.0,42.13801050752083,205,33
2026-04-10,six_all_etf_original_conditions,CASH,0.0,42.13801050752083,205,33
2026-04-13,six_all_etf_original_conditions,159915.SZ,0.0,42.13801050752083,206,33
2026-04-14,six_all_etf_original_conditions,159915.SZ,0.023644752018454396,43.13435331652219,206,33
2026-04-15,six_all_etf_original_conditions,159915.SZ,-0.010985915492957687,42.6604829561435,206,33
2026-04-16,six_all_etf_original_conditions,159915.SZ,0.032184562802620276,44.03349194903561,206,33
2026-04-17,six_all_etf_original_conditions,159915.SZ,0.012693156732891842,44.59241596384125,206,33
2026-04-20,six_all_etf_original_conditions,159915.SZ,0.0005449591280655142,44.61671700796324,206,33
2026-04-21,six_all_etf_original_conditions,159915.SZ,0.002450980392156854,44.726071706512165,206,33
2026-04-22,six_all_etf_original_conditions,159915.SZ,0.020918228742189626,45.66166190520856,206,33
2026-04-23,six_all_etf_original_conditions,159915.SZ,-0.007982969664715234,45.2971462433788,206,33
2026-04-24,six_all_etf_original_conditions,159915.SZ,-0.014484978540772575,44.64101805208522,206,33
2026-04-27,six_all_etf_original_conditions,159915.SZ,-0.0059880239520957446,44.373706566743394,206,33
2026-04-28,six_all_etf_original_conditions,159915.SZ,-0.013691128148959564,43.76618046369378,206,33
2026-04-29,six_all_etf_original_conditions,159915.SZ,0.02554136590782896,44.88402849330506,206,33
2026-04-30,six_all_etf_original_conditions,159915.SZ,-0.0013535462912831475,44.8232758830001,206,33
2020-01-02,six_index_except_soy_original_conditions,CASH,0.0,1.0,0,0
2020-01-03,six_index_except_soy_original_conditions,CASH,0.0,1.0,0,0
2020-01-06,six_index_except_soy_original_conditions,CASH,0.0,1.0,0,0
2020-01-07,six_index_except_soy_original_conditions,CASH,0.0,1.0,0,0
2020-01-08,six_index_except_soy_original_conditions,CASH,0.0,1.0,0,0
2020-01-09,six_index_except_soy_original_conditions,CASH,0.0,1.0,0,0
2020-01-10,six_index_except_soy_original_conditions,CASH,0.0,1.0,0,0
2020-01-13,six_index_except_soy_original_conditions,CASH,0.0,1.0,0,0
2020-01-14,six_index_except_soy_original_conditions,CASH,0.0,1.0,0,0
2020-01-15,six_index_except_soy_original_conditions,CASH,0.0,1.0,0,0
2020-01-16,six_index_except_soy_original_conditions,CASH,0.0,1.0,0,0
2020-01-17,six_index_except_soy_original_conditions,CASH,0.0,1.0,0,0
2020-01-20,six_index_except_soy_original_conditions,CASH,0.0,1.0,0,0
2020-01-21,six_index_except_soy_original_conditions,CASH,0.0,1.0,0,0
2020-01-22,six_index_except_soy_original_conditions,CASH,0.0,1.0,0,0
2020-01-23,six_index_except_soy_original_conditions,CASH,0.0,1.0,0,0
2020-02-03,six_index_except_soy_original_conditions,CASH,0.0,1.0,0,0
2020-02-04,six_index_except_soy_original_conditions,CASH,0.0,1.0,0,0
2020-02-05,six_index_except_soy_original_conditions,CASH,0.0,1.0,0,0
2020-02-06,six_index_except_soy_original_conditions,CASH,0.0,1.0,0,0
2020-02-07,six_index_except_soy_original_conditions,CASH,0.0,1.0,0,0
2020-02-10,six_index_except_soy_original_conditions,CASH,0.0,1.0,0,0
2020-02-11,six_index_except_soy_original_conditions,CASH,0.0,1.0,0,0
2020-02-12,six_index_except_soy_original_conditions,CASH,0.0,1.0,0,0
2020-02-13,six_index_except_soy_original_conditions,^NDX,0.0,1.0,1,0
2020-02-14,six_index_except_soy_original_conditions,^NDX,0.0029054558026020416,1.002905455802602,1,0
2020-02-17,six_index_except_soy_original_conditions,^NDX,0.0,1.002905455802602,1,0
2020-02-18,six_index_except_soy_original_conditions,^NDX,0.0006463007022343703,1.0035536343029619,1,0
2020-02-19,six_index_except_soy_original_conditions,399006.SZ,0.009234944221707675,1.0128213961392418,2,0
2020-02-20,six_index_except_soy_original_conditions,399006.SZ,0.02210871158078409,1.0352135722693314,2,0
2020-02-21,six_index_except_soy_original_conditions,399006.SZ,0.018247046947658108,1.0541031629233828,2,0
2020-02-24,six_index_except_soy_original_conditions,399006.SZ,0.01676639171263905,1.071776669458488,2,0
2020-02-25,six_index_except_soy_original_conditions,399006.SZ,0.010309360771133536,1.0828260018100195,2,0
2020-02-26,six_index_except_soy_original_conditions,399006.SZ,-0.0466095198131502,1.0323560018244613,2,0
2020-02-27,six_index_except_soy_original_conditions,399006.SZ,0.007342867514357421,1.03993645517351,2,0
2020-02-28,six_index_except_soy_original_conditions,CASH,0.0,1.03993645517351,3,1
2020-03-02,six_index_except_soy_original_conditions,GC=F,0.0,1.03993645517351,4,1
2020-03-03,six_index_except_soy_original_conditions,GC=F,0.03127546645147916,1.0724609528889593,4,1
2020-03-04,six_index_except_soy_original_conditions,399006.SZ,-0.0006089763198755538,1.0718078495646588,5,1
2020-03-05,six_index_except_soy_original_conditions,399006.SZ,0.018504982016580573,1.0916416345460827,5,1
2020-03-06,six_index_except_soy_original_conditions,399006.SZ,-0.007536336067673788,1.0834146563226787,5,1
2020-03-09,six_index_except_soy_original_conditions,CASH,0.0,1.0834146563226787,6,2
2020-03-10,six_index_except_soy_original_conditions,GC=F,0.0,1.0834146563226787,7,2
2020-03-11,six_index_except_soy_original_conditions,GC=F,-0.010668405420007354,1.0718563495310505,7,2
2020-03-12,six_index_except_soy_original_conditions,GC=F,-0.031741181193497225,1.037834362927185,7,2
2020-03-13,six_index_except_soy_original_conditions,CASH,0.0,1.037834362927185,8,3
2020-03-16,six_index_except_soy_original_conditions,159985.SZ,0.0,1.037834362927185,9,3
2020-03-17,six_index_except_soy_original_conditions,159985.SZ,0.0010427528675704956,1.0389165676851904,9,3
2020-03-18,six_index_except_soy_original_conditions,159985.SZ,-0.002083333333333326,1.0367521581691796,9,3
2020-03-19,six_index_except_soy_original_conditions,159985.SZ,-0.009394572025052228,1.0270123153471309,9,3
2020-03-20,six_index_except_soy_original_conditions,159985.SZ,0.02950474183350904,1.0573140485712824,9,3
2020-03-23,six_index_except_soy_original_conditions,159985.SZ,0.05322415557830085,1.1135886959875634,9,3
2020-03-24,six_index_except_soy_original_conditions,159985.SZ,-0.013605442176870763,1.0984378293754877,9,3
2020-03-25,six_index_except_soy_original_conditions,159985.SZ,0.016748768472906628,1.1168353102615798,9,3
2020-03-26,six_index_except_soy_original_conditions,159985.SZ,-0.026162790697674576,1.0876157817954337,9,3
2020-03-27,six_index_except_soy_original_conditions,159985.SZ,0.011940298507462588,1.1006022388914984,9,3
2020-03-30,six_index_except_soy_original_conditions,159985.SZ,0.008849557522123908,1.1103420817135472,9,3
2020-03-31,six_index_except_soy_original_conditions,159985.SZ,-0.0029239766081872176,1.1070954674395308,9,3
2020-04-01,six_index_except_soy_original_conditions,159985.SZ,-0.029325513196480912,1.0746293246993686,9,3
2020-04-02,six_index_except_soy_original_conditions,159985.SZ,-0.004028197381671705,1.070300505667347,9,3
2020-04-03,six_index_except_soy_original_conditions,CASH,0.0,1.070300505667347,10,4
2020-04-07,six_index_except_soy_original_conditions,CASH,0.0,1.070300505667347,10,4
2020-04-08,six_index_except_soy_original_conditions,159985.SZ,0.0,1.070300505667347,11,4
2020-04-09,six_index_except_soy_original_conditions,159985.SZ,0.0010193679918450993,1.0713915357444799,11,4
2020-04-10,six_index_except_soy_original_conditions,159985.SZ,0.0010183299389001643,1.0724825658216126,11,4
2020-04-13,six_index_except_soy_original_conditions,GC=F,-0.007121057985757906,1.0648453552816826,12,4
2020-04-14,six_index_except_soy_original_conditions,GC=F,0.006820209772313124,1.072107823979777,12,4
2020-04-15,six_index_except_soy_original_conditions,^GDAXI,-0.016792850697309403,1.0541040773602672,13,4
2020-04-16,six_index_except_soy_original_conditions,^NDX,0.002118753155140096,1.0563374637000202,14,4
2020-04-17,six_index_except_soy_original_conditions,^NDX,0.008515816984310254,1.06533304021456,14,4
2020-04-20,six_index_except_soy_original_conditions,GC=F,-0.011989976546782355,1.052559722047875,15,4
2020-04-21,six_index_except_soy_original_conditions,^N225,-0.013751777591560432,1.038085154848438,16,4
2020-04-22,six_index_except_soy_original_conditions,^GDAXI,-0.007407899645848315,1.0303951241974758,17,4
2020-04-23,six_index_except_soy_original_conditions,^GDAXI,0.009482427130036886,1.0401657708778236,17,4
2020-04-24,six_index_except_soy_original_conditions,^GDAXI,-0.01690163058728389,1.0225852732689091,17,4
2020-04-27,six_index_except_soy_original_conditions,^GDAXI,0.031336839706444186,1.0546298640635074,17,4
2020-04-28,six_index_except_soy_original_conditions,^NDX,0.01272418130366626,1.0680491656621125,18,4
2020-04-29,six_index_except_soy_original_conditions,^NDX,0.03516642504688905,1.1056086365927615,18,4
2020-04-30,six_index_except_soy_original_conditions,^NDX,0.001976007425682935,1.107793327468568,18,4
2020-05-06,six_index_except_soy_original_conditions,^NDX,-0.0017387253022344007,1.105867179180452,18,4
2020-05-07,six_index_except_soy_original_conditions,^NDX,0.013024079025296231,1.1202700807135797,18,4
2020-05-08,six_index_except_soy_original_conditions,^NDX,0.013015962426202954,1.134851473991347,18,4
2020-05-11,six_index_except_soy_original_conditions,^NDX,0.008521402748124851,1.1445220004605303,18,4
2020-05-12,six_index_except_soy_original_conditions,^NDX,-0.020052837117550015,1.1215710872078428,18,4
2020-05-13,six_index_except_soy_original_conditions,^NDX,-0.012331493152665352,1.107740441025712,18,4
2020-05-14,six_index_except_soy_original_conditions,^NDX,0.010482111595795374,1.119351899947719,18,4
2020-05-15,six_index_except_soy_original_conditions,^NDX,0.00640169764126064,1.1265176523653548,18,4
2020-05-18,six_index_except_soy_original_conditions,^NDX,0.019588888664824333,1.1485848812364992,18,4
2020-05-19,six_index_except_soy_original_conditions,^NDX,-0.003578000430310202,1.1444752440371873,18,4
2020-05-20,six_index_except_soy_original_conditions,^NDX,0.020054706588788385,1.167427359254485,18,4
2020-05-21,six_index_except_soy_original_conditions,^NDX,-0.01128403547534862,1.1542540675177648,18,4
2020-05-22,six_index_except_soy_original_conditions,^NDX,0.0038387755905355814,1.1586849898574285,18,4
2020-05-25,six_index_except_soy_original_conditions,^NDX,0.0,1.1586849898574285,18,4
2020-05-26,six_index_except_soy_original_conditions,^NDX,-0.0025504345157836283,1.1557298396663758,18,4
2020-05-27,six_index_except_soy_original_conditions,^NDX,0.005545201729735938,1.1621385947724012,18,4
2020-05-28,six_index_except_soy_original_conditions,^NDX,-0.0026837227375585693,1.1590197370014161,18,4
2020-05-29,six_index_except_soy_original_conditions,^N225,0.014741912310759941,1.1761059043307311,19,4
2020-06-01,six_index_except_soy_original_conditions,^N225,0.008433171330931355,1.1860242069252722,19,4
2020-06-02,six_index_except_soy_original_conditions,^N225,0.011930654047151767,1.2001742514296452,19,4
2020-06-03,six_index_except_soy_original_conditions,^N225,0.012906720071330646,1.2156645645296664,19,4
2020-06-04,six_index_except_soy_original_conditions,^N225,0.0036252471769253614,1.2200716490603158,19,4
2020-06-05,six_index_except_soy_original_conditions,^GDAXI,0.0074018398448427725,1.2291024240058934,20,4
2020-06-08,six_index_except_soy_original_conditions,^GDAXI,-0.0021863748500307034,1.226415145377935,20,4
2020-06-09,six_index_except_soy_original_conditions,^N225,-0.015725901673311893,1.2071286613910612,21,4
2020-06-10,six_index_except_soy_original_conditions,^N225,0.0014689653474906361,1.2089018915646075,21,4
2020-06-11,six_index_except_soy_original_conditions,^N225,-0.02819634570143481,1.1748152759109334,21,4
2020-06-12,six_index_except_soy_original_conditions,^N225,-0.0074502895413141035,1.1660625619478382,21,4
2020-06-15,six_index_except_soy_original_conditions,CASH,0.0,1.1660625619478382,22,5
2020-06-16,six_index_except_soy_original_conditions,^GDAXI,0.0,1.1660625619478382,23,5
2020-06-17,six_index_except_soy_original_conditions,^GDAXI,0.005397964164654434,1.1723569258709778,23,5
2020-06-18,six_index_except_soy_original_conditions,^GDAXI,-0.008125362647860013,1.1628311006955458,23,5
2020-06-19,six_index_except_soy_original_conditions,^GDAXI,0.0040084167926510705,1.1674922124065907,23,5
2020-06-22,six_index_except_soy_original_conditions,399006.SZ,-0.005497636832685782,1.1610737642177904,24,5
2020-06-23,six_index_except_soy_original_conditions,399006.SZ,0.016717413317384855,1.1804839142261911,24,5
2020-06-24,six_index_except_soy_original_conditions,399006.SZ,0.00017887973928965017,1.1806950788810036,24,5
2020-06-29,six_index_except_soy_original_conditions,399006.SZ,-0.004170917501114424,1.1757704971130192,24,5
2020-06-30,six_index_except_soy_original_conditions,399006.SZ,0.02767519299915433,1.2083101725433336,24,5
2020-07-01,six_index_except_soy_original_conditions,399006.SZ,-0.007615177233239678,1.1991086764266896,24,5
2020-07-02,six_index_except_soy_original_conditions,399006.SZ,0.0019688965591178054,1.2014695973737144,24,5
2020-07-03,six_index_except_soy_original_conditions,399006.SZ,0.015743732019729118,1.220385212744618,24,5
2020-07-06,six_index_except_soy_original_conditions,399006.SZ,0.027176813874848493,1.2535513945269958,24,5
2020-07-07,six_index_except_soy_original_conditions,^NDX,0.02442250147954894,1.284166255314522,25,5
2020-07-08,six_index_except_soy_original_conditions,^NDX,0.013558561125016855,1.3015777019818882,25,5
2020-07-09,six_index_except_soy_original_conditions,^NDX,0.008239628641304009,1.3123022188940208,25,5
2020-07-10,six_index_except_soy_original_conditions,^NDX,0.0076004976073078545,1.3222763687687895,25,5
2020-07-13,six_index_except_soy_original_conditions,^NDX,-0.02160511127841258,1.2937084406807244,25,5
2020-07-14,six_index_except_soy_original_conditions,^NDX,0.008235035019508397,1.3043621749947638,25,5
2020-07-15,six_index_except_soy_original_conditions,^NDX,0.0011375774387660798,1.3058459879770177,25,5
2020-07-16,six_index_except_soy_original_conditions,^NDX,-0.007028777608655168,1.2966674869363726,25,5
2020-07-17,six_index_except_soy_original_conditions,^NDX,0.001765382422176387,1.2989566009252176,25,5
2020-07-20,six_index_except_soy_original_conditions,^NDX,0.028826117209850288,1.3364004761539967,25,5
2020-07-21,six_index_except_soy_original_conditions,^NDX,-0.010866407547795665,1.3218786039330392,25,5
2020-07-22,six_index_except_soy_original_conditions,^NDX,0.0034782094469121283,1.32647637458091,25,5
2020-07-23,six_index_except_soy_original_conditions,^NDX,-0.026691824966078692,1.2910702993689578,25,5
2020-07-24,six_index_except_soy_original_conditions,^NDX,-0.009211203002549961,1.2791779887509074,25,5
2020-07-27,six_index_except_soy_original_conditions,399006.SZ,0.018243597297555425,1.3025147968495758,26,5
2020-07-28,six_index_except_soy_original_conditions,399006.SZ,0.01320765377749411,1.319717961326428,26,5
2020-07-29,six_index_except_soy_original_conditions,399006.SZ,0.03783224983051903,1.3696458609451527,26,5
2020-07-30,six_index_except_soy_original_conditions,399006.SZ,-0.008588633569581394,1.357882474525401,26,5
2020-07-31,six_index_except_soy_original_conditions,GC=F,0.01886775260370044,1.383502665119647,27,5
2020-08-03,six_index_except_soy_original_conditions,GC=F,0.0016302991095733521,1.385758188282684,27,5
2020-08-04,six_index_except_soy_original_conditions,GC=F,0.01790434952791209,1.4105692872468634,27,5
2020-08-05,six_index_except_soy_original_conditions,GC=F,0.014941047943037189,1.4316446705945947,27,5
2020-08-06,six_index_except_soy_original_conditions,GC=F,0.010043830761298445,1.4460238673763617,27,5
2020-08-07,six_index_except_soy_original_conditions,GC=F,-0.02018036773778331,1.4168425739750952,27,5
2020-08-10,six_index_except_soy_original_conditions,GC=F,0.007114098304466854,1.4269221313283078,27,5
2020-08-11,six_index_except_soy_original_conditions,CASH,0.0,1.4269221313283078,28,6
2020-08-12,six_index_except_soy_original_conditions,^NDX,0.0,1.4269221313283078,29,6
2020-08-13,six_index_except_soy_original_conditions,^NDX,0.001850771585151012,1.4295630382631934,29,6
2020-08-14,six_index_except_soy_original_conditions,^NDX,-0.0012452550532029427,1.427782867665924,29,6
2020-08-17,six_index_except_soy_original_conditions,GC=F,0.011117441075567891,1.4436561595659054,30,6
2020-08-18,six_index_except_soy_original_conditions,GC=F,0.007254420359729119,1.4541290482023086,30,6
2020-08-19,six_index_except_soy_original_conditions,GC=F,-0.020356143215570333,1.4245285890431814,30,6
2020-08-20,six_index_except_soy_original_conditions,^NDX,-0.012712463860966805,1.4064193208360558,31,6
2020-08-21,six_index_except_soy_original_conditions,^NDX,0.006805786582070761,1.415991110578567,31,6
2020-08-24,six_index_except_soy_original_conditions,^NDX,0.0061452861461719355,1.424692781133508,31,6
2020-08-25,six_index_except_soy_original_conditions,^NDX,0.008226238656425577,1.4364126439631988,31,6
2020-08-26,six_index_except_soy_original_conditions,^NDX,0.02133892876134924,1.4670641510446307,31,6
2020-08-27,six_index_except_soy_original_conditions,^NDX,-0.003823964352844267,1.4614541500277003,31,6
2020-08-28,six_index_except_soy_original_conditions,^NDX,0.005843410805487004,1.469994026999696,31,6
2020-08-31,six_index_except_soy_original_conditions,^NDX,0.009574193548387067,1.4840680343291641,31,6
2020-09-01,six_index_except_soy_original_conditions,^NDX,0.015041257178548983,1.5063902833039728,31,6
2020-09-02,six_index_except_soy_original_conditions,^NDX,0.010386491333058245,1.5220363929257128,31,6
2020-09-03,six_index_except_soy_original_conditions,CASH,0.0,1.5220363929257128,32,7
2020-09-04,six_index_except_soy_original_conditions,^N225,0.0,1.5220363929257128,33,7
2020-09-07,six_index_except_soy_original_conditions,159985.SZ,-0.004976441733901882,1.5144620674994398,34,7
2020-09-08,six_index_except_soy_original_conditions,^NDX,0.002868068833651982,1.518805648954983,35,7
2020-09-09,six_index_except_soy_original_conditions,159985.SZ,0.029597231243831512,1.5637580909615412,36,7
2020-09-10,six_index_except_soy_original_conditions,159985.SZ,0.006730769230769207,1.5742833858045515,36,7
2020-09-11,six_index_except_soy_original_conditions,159985.SZ,0.021012416427889313,1.6073628838825842,36,7
2020-09-14,six_index_except_soy_original_conditions,159985.SZ,0.016838166510757757,1.634427927764611,36,7
2020-09-15,six_index_except_soy_original_conditions,159985.SZ,0.002759889604415866,1.6389387684116155,36,7
2020-09-16,six_index_except_soy_original_conditions,159985.SZ,-0.01834862385321101,1.6088664974315858,36,7
2020-09-17,six_index_except_soy_original_conditions,159985.SZ,0.0018691588785046953,1.6118737245295889,36,7
2020-09-18,six_index_except_soy_original_conditions,159985.SZ,0.029850746268656803,1.6599893580976364,36,7
2020-09-21,six_index_except_soy_original_conditions,159985.SZ,-0.009057971014492794,1.6449532226076216,36,7
2020-09-22,six_index_except_soy_original_conditions,159985.SZ,-0.01188299817184657,1.625406246470602,36,7
2020-09-23,six_index_except_soy_original_conditions,159985.SZ,-0.0046253469010174575,1.6178881787255948,36,7
2020-09-24,six_index_except_soy_original_conditions,159985.SZ,0.0009293680297397522,1.6193917922745962,36,7
2020-09-25,six_index_except_soy_original_conditions,159985.SZ,-0.004642525533890329,1.6118737245295889,36,7
2020-09-28,six_index_except_soy_original_conditions,159985.SZ,0.008395522388059629,1.625406246470602,36,7
2020-09-29,six_index_except_soy_original_conditions,159985.SZ,-0.00832562442183149,1.6118737245295889,36,7
2020-09-30,six_index_except_soy_original_conditions,159985.SZ,0.005597014925373234,1.620895405823598,36,7
2020-10-09,six_index_except_soy_original_conditions,159985.SZ,0.05751391465677158,1.7141194458616895,36,7
2020-10-12,six_index_except_soy_original_conditions,159985.SZ,0.007894736842105399,1.7276519678027031,36,7
2020-10-13,six_index_except_soy_original_conditions,159985.SZ,-0.0174064403829417,1.6975796968226735,36,7
2020-10-14,six_index_except_soy_original_conditions,159985.SZ,-0.001771479185119551,1.6945724697246707,36,7
2020-10-15,six_index_except_soy_original_conditions,159985.SZ,0.0,1.6945724697246707,36,7
2020-10-16,six_index_except_soy_original_conditions,159985.SZ,0.015084294587400127,1.7201339000576958,36,7
2020-10-19,six_index_except_soy_original_conditions,159985.SZ,-0.0008741258741258306,1.7186302865086944,36,7
2020-10-20,six_index_except_soy_original_conditions,159985.SZ,0.002624671916010346,1.7231411271556987,36,7
2020-10-21,six_index_except_soy_original_conditions,399006.SZ,-0.0008726003490400203,1.7216375136066975,37,7
2020-10-22,six_index_except_soy_original_conditions,159985.SZ,-0.009978660876796663,1.7044578767056449,38,7
2020-10-23,six_index_except_soy_original_conditions,159985.SZ,-0.012227074235807822,1.6836173437153577,38,7
2020-10-26,six_index_except_soy_original_conditions,159985.SZ,0.007073386383731117,1.6955262197098073,38,7
2020-10-27,six_index_except_soy_original_conditions,159985.SZ,-0.0035118525021948788,1.6895717817125824,38,7
2020-10-28,six_index_except_soy_original_conditions,159985.SZ,-0.00440528634361248,1.682128734216051,38,7
2020-10-29,six_index_except_soy_original_conditions,159985.SZ,-0.009734513274336165,1.6657540297236826,38,7
2020-10-30,six_index_except_soy_original_conditions,159985.SZ,-0.0017873100983020196,1.6627768107250702,38,7
2020-11-02,six_index_except_soy_original_conditions,159985.SZ,-0.008952551477171,1.6478907157320077,38,7
2020-11-03,six_index_except_soy_original_conditions,159985.SZ,0.005420054200542035,1.6568223727278453,38,7
2020-11-04,six_index_except_soy_original_conditions,399006.SZ,0.008086253369272267,1.6702198582216015,39,7
2020-11-05,six_index_except_soy_original_conditions,399006.SZ,0.013569777371362557,1.6928843698588973,39,7
2020-11-06,six_index_except_soy_original_conditions,399006.SZ,-0.019658858816634095,1.6596041950389546,39,7
2020-11-09,six_index_except_soy_original_conditions,399006.SZ,0.029610019350024386,1.7087451073674398,39,7
2020-11-10,six_index_except_soy_original_conditions,^N225,-0.014491908984434976,1.6839821287938723,40,7
2020-11-11,six_index_except_soy_original_conditions,^N225,0.01782771532055971,1.7140036827909195,40,7
2020-11-12,six_index_except_soy_original_conditions,^N225,0.006756763524448539,1.7255848003555716,40,7
2020-11-13,six_index_except_soy_original_conditions,^N225,-0.005290245250308634,1.7164560335614858,40,7
2020-11-16,six_index_except_soy_original_conditions,^N225,0.020525613836130052,1.7516873472730643,40,7
2020-11-17,six_index_except_soy_original_conditions,^N225,0.004156781773216434,1.758968729310583,40,7
2020-11-18,six_index_except_soy_original_conditions,^N225,-0.011012212559269319,1.739598591778307,40,7
2020-11-19,six_index_except_soy_original_conditions,^N225,-0.003645843771502677,1.7332562870875572,40,7
2020-11-20,six_index_except_soy_original_conditions,^N225,-0.004172945501113801,1.7260235030620779,40,7
2020-11-23,six_index_except_soy_original_conditions,^N225,0.0,1.7260235030620779,40,7
2020-11-24,six_index_except_soy_original_conditions,^N225,0.025001428843261397,1.7691765568556812,40,7
2020-11-25,six_index_except_soy_original_conditions,^N225,0.0050168764409244115,1.7780522970436063,40,7
2020-11-26,six_index_except_soy_original_conditions,^N225,0.009143722010529931,1.7943103129679572,40,7
2020-11-27,six_index_except_soy_original_conditions,^N225,0.004047146768520138,1.8015721501528077,40,7
2020-11-30,six_index_except_soy_original_conditions,^N225,-0.007922465264125211,1.7872992573724067,40,7
