scenario,window,overlay_cost_bps,annual,vol,sharpe,max_dd,calmar,total_return,avg_scale,defense_days_pct
single_dd10_scale50_cost10bp,last_1y,10.0,42.76093817915885,8.129151688800455,3.0634400053878896,-5.2984362335901425,8.07048274131718,42.7261559164428,1.0,0.0
single_dd10_scale50_cost10bp,last_3y,10.0,34.39045184745091,7.945285888200658,2.607392174085202,-5.853843325880637,5.874850065666441,142.76893088745712,1.0,0.0
single_dd10_scale50_cost10bp,last_5y,10.0,28.495457900738998,7.711742579626366,2.282425202676624,-5.853843325880637,4.867820389855107,250.2388773605814,1.0,0.0
single_dd10_scale50_cost10bp,since_2019_05_09,10.0,30.091938523381167,7.860173968951805,2.349268452146839,-5.853843325880637,5.140543886841081,520.7965370089614,1.0,0.0
single_dd10_scale50_cost10bp,full_common,10.0,28.590025757054384,7.624242125997482,2.3144056926274224,-7.195612762456538,3.973257969943053,1305.513668997781,1.0,0.0
single_dd10_scale60_cost10bp,last_1y,10.0,42.76093817915885,8.129151688800455,3.0634400053878896,-5.2984362335901425,8.07048274131718,42.7261559164428,1.0,0.0
single_dd10_scale60_cost10bp,last_3y,10.0,34.39045184745091,7.945285888200658,2.607392174085202,-5.853843325880637,5.874850065666441,142.76893088745712,1.0,0.0
single_dd10_scale60_cost10bp,last_5y,10.0,28.495457900738998,7.711742579626366,2.282425202676624,-5.853843325880637,4.867820389855107,250.2388773605814,1.0,0.0
single_dd10_scale60_cost10bp,since_2019_05_09,10.0,30.091938523381167,7.860173968951805,2.349268452146839,-5.853843325880637,5.140543886841081,520.7965370089614,1.0,0.0
single_dd10_scale60_cost10bp,full_common,10.0,28.590025757054384,7.624242125997482,2.3144056926274224,-7.195612762456538,3.973257969943053,1305.513668997781,1.0,0.0
single_dd10_scale70_cost10bp,last_1y,10.0,42.76093817915885,8.129151688800455,3.0634400053878896,-5.2984362335901425,8.07048274131718,42.7261559164428,1.0,0.0
single_dd10_scale70_cost10bp,last_3y,10.0,34.39045184745091,7.945285888200658,2.607392174085202,-5.853843325880637,5.874850065666441,142.76893088745712,1.0,0.0
single_dd10_scale70_cost10bp,last_5y,10.0,28.495457900738998,7.711742579626366,2.282425202676624,-5.853843325880637,4.867820389855107,250.2388773605814,1.0,0.0
single_dd10_scale70_cost10bp,since_2019_05_09,10.0,30.091938523381167,7.860173968951805,2.349268452146839,-5.853843325880637,5.140543886841081,520.7965370089614,1.0,0.0
single_dd10_scale70_cost10bp,full_common,10.0,28.590025757054384,7.624242125997482,2.3144056926274224,-7.195612762456538,3.973257969943053,1305.513668997781,1.0,0.0
single_dd10_scale80_cost10bp,last_1y,10.0,42.76093817915885,8.129151688800455,3.0634400053878896,-5.2984362335901425,8.07048274131718,42.7261559164428,1.0,0.0
single_dd10_scale80_cost10bp,last_3y,10.0,34.39045184745091,7.945285888200658,2.607392174085202,-5.853843325880637,5.874850065666441,142.76893088745712,1.0,0.0
single_dd10_scale80_cost10bp,last_5y,10.0,28.495457900738998,7.711742579626366,2.282425202676624,-5.853843325880637,4.867820389855107,250.2388773605814,1.0,0.0
single_dd10_scale80_cost10bp,since_2019_05_09,10.0,30.091938523381167,7.860173968951805,2.349268452146839,-5.853843325880637,5.140543886841081,520.7965370089614,1.0,0.0
single_dd10_scale80_cost10bp,full_common,10.0,28.590025757054384,7.624242125997482,2.3144056926274224,-7.195612762456538,3.973257969943053,1305.513668997781,1.0,0.0
tier_dd4_6_8_cost10bp,last_1y,10.0,42.317166385343555,8.073719550260122,3.057287484132994,-5.196699193679432,8.14308560264802,42.28279544223636,0.9890710382513661,5.46448087431694
tier_dd4_6_8_cost10bp,last_3y,10.0,32.24013381905615,7.767965735560753,2.5217507319448513,-5.860232457128056,5.501511084230296,131.29854923385076,0.9741112123974475,12.944393801276208
tier_dd4_6_8_cost10bp,last_5y,10.0,26.90224774569707,7.578194214653222,2.2076419416903064,-5.860232457128056,4.590645156571339,229.0604990034732,0.9802955665024631,9.852216748768473
tier_dd4_6_8_cost10bp,since_2019_05_09,10.0,28.7902192081529,7.7587077761009535,2.2894842024737363,-5.860232457128056,4.912811807172274,478.9443805904398,0.983359621451104,8.32018927444795
tier_dd4_6_8_cost10bp,full_common,10.0,27.141230484208712,7.441740697796684,2.264201833391886,-6.798732378421802,3.9921016115226235,1147.710127260581,0.9728125,12.395833333333334
tier_dd6_8_10_cost10bp,last_1y,10.0,42.76093817915907,8.12915168880043,3.063440005387929,-5.29843623359012,8.070482741317255,42.72615591644302,1.0,0.0
tier_dd6_8_10_cost10bp,last_3y,10.0,34.39045184745111,7.94528588820065,2.60739217408521,-5.853843325880625,5.874850065666486,142.76893088745828,1.0,0.0
tier_dd6_8_10_cost10bp,last_5y,10.0,28.495457900739176,7.711742579626363,2.2824252026766287,-5.853843325880625,4.867820389855147,250.23887736058376,1.0,0.0
tier_dd6_8_10_cost10bp,since_2019_05_09,10.0,30.091938523381323,7.860173968951798,2.349268452146853,-5.853843325880637,5.140543886841107,520.7965370089669,1.0,0.0
tier_dd6_8_10_cost10bp,full_common,10.0,28.347951130790893,7.6033718756219075,2.3034420880805264,-7.195612762456538,3.9396159947207994,1277.951048151842,0.9977604166666667,1.1197916666666667
tier_dd5_8_12_cost10bp,last_1y,10.0,42.31081655427873,8.11361405733287,3.042272965669255,-5.43328887721194,7.787330567262288,42.276451489791846,0.9991803278688525,0.546448087431694
tier_dd5_8_12_cost10bp,last_3y,10.0,33.998021778026555,7.9195783132313196,2.590103362585819,-5.938837128215779,5.724693411189856,140.64794355284215,0.9980856882406565,1.276207839562443
tier_dd5_8_12_cost10bp,last_5y,10.0,28.27011432171109,7.695666112366023,2.271286304835201,-5.938837128215779,4.760210410115146,247.1789626496848,0.9988505747126437,0.7662835249042145
tier_dd5_8_12_cost10bp,since_2019_05_09,10.0,29.91748379571395,7.847474783307231,2.3411373498685184,-5.93883712821579,5.037599642794394,515.0416086988713,0.9986987381703469,0.8675078864353312
tier_dd5_8_12_cost10bp,full_common,10.0,28.26995977223754,7.584400100144735,2.3034801929179936,-7.195612762456538,3.928777257127766,1269.1756942390293,0.9948828125000001,3.411458333333333
