date,layer,holding,holding_fraction,is_signal,target,pending_entry_target,pending_entry_days,pre_trade_holding,pre_trade_fraction,asset_component,cash_component,trade_cost,base_trade_cost,effective_turnover,scale_raw,base_weight,weight,realized_vol,scale_tc,return,nav,base_holding,base_fraction,effective_holding,effective_fraction,active_score_overlay,overlay_on,overlay_triggered,overlay_recovered,trade_id,score_peak_overlay,score_decay_ratio_overlay,waiting_for_new_peak,pre_suba_overheat_holding,pre_suba_overheat_fraction,suba_same_side_overheat_bias,suba_same_side_overheat_bias_mom,suba_same_side_overheat_signal,suba_same_side_overheat_on,suba_same_side_overheat_triggered,suba_same_side_overheat_recovered,suba_volume_rule_on,suba_volume_rule_scale,suba_volume_rule_name,suba_volume_zz2000_amount,suba_volume_zz2000_streak,suba_volume_zz2000_signal,suba_volume_cyb_amount,suba_volume_cyb_streak,suba_volume_cyb_signal,suba_volume_combined_signal,suba_volume_severe_ratio_value,suba_volume_severe_ratio_ma_value,suba_volume_severe_ratio_streak,suba_volume_severe_ratio_signal,suba_volume_old_combined_signal,suba_volume_combined_scale,suba_volume_clear_signal,suba_volume_clear_ratio_rule,suba_volume_clear_ratio_enabled,suba_volume_clear_ratio_unavailable,suba_volume_clear_ratio_numerator_source,suba_volume_clear_ratio_denominator_source,suba_volume_combined_unresolved,suba_volume_zz2000_source,suba_volume_cyb_source,suba_volume_partial_unavailable,suba_volume_unresolved
2015-02-04,07_plus_cash_peak,0.399606,1.0,False,,,0,0.399606,1.0,0.003901223419107629,5.101617605263925e-08,1.1483639225273623e-05,0.0,0.011483639225273623,0.9880952614053468,1.0,0.9880952614053468,0.30353457439035214,0.0,0.003889745995230065,4.3055057846022695,0.399606,1.0,0.399606,1.0,48.28052157289226,False,False,False,125,97.01322814706371,0.497669467298863,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-05,07_plus_cash_peak,1.H00852,1.0,True,1.H00852,,0,0.399606,1.0,0.009316653047919328,1.4422587260109883e-06,0.0019764505438391476,0.003,1.9764505438391475,0.9883552824338008,1.0,0.9883552824338008,0.30360839592624134,0.0,0.007323228008270011,4.337035985153838,1.H00852,1.0,1.H00852,1.0,47.49099200350917,False,False,False,126,47.49099200350917,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-06,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,-0.01888453539781225,1.4107571861617566e-06,2.403158342537681e-07,0.0,0.0002403158342537681,0.988114966599547,1.0,0.988114966599547,0.3066350125355302,0.0,-0.018883360418546435,4.255138171497972,1.H00852,1.0,1.H00852,1.0,41.86847417973184,False,False,False,126,47.49099200350917,0.8816087517531351,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-09,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,-0.007891953343497377,1.4398714423207935e-06,9.753110530554944e-06,0.0,0.009753110530554943,0.9783618560689921,1.0,0.9783618560689921,0.30561933478885706,0.0,-0.007900189625535514,4.221521773060283,1.H00852,1.0,1.H00852,1.0,31.409875294055773,False,False,False,126,47.49099200350917,0.6613859590832479,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-10,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,0.012240177547733202,2.6214604924793745e-06,3.251431608833344e-06,0.0,0.003251431608833344,0.9816132876778254,1.0,0.9816132876778254,0.3057068001754785,0.0,0.012239507769993052,4.273191121602849,1.H00852,1.0,1.H00852,1.0,25.302738432750175,False,False,False,126,47.49099200350917,0.5327902695921897,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-11,07_plus_cash_peak,1.H00852,1.0,True,cash,,0,1.H00852,1.0,0.013429067784791984,2.2275496499536946e-06,0.0009816132876778255,0.0,0.9816132876778254,0.981332439539445,0.0,0.0,0.3060386377837313,0.0,0.01243649770879296,4.3263346531958975,1.H00852,1.0,cash,0.0,19.43309693402591,True,True,False,126,47.49099200350917,0.40919543084275806,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-12,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,0.0,0.0001211499702025165,0.0,0.0,0.0,0.9802683810532491,0.0,0.0,0.30608884914128504,0.0,0.0001211499702025165,4.3268587885102185,1.H00852,1.0,cash,0.0,14.406067495395263,True,False,False,126,47.49099200350917,0.3033431580947136,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-13,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,0.0,0.0001211499702025165,0.0,0.0,0.0,0.980107576089861,0.0,0.0,0.3060240174938786,0.0,0.0001211499702025165,4.327382987323517,1.H00852,1.0,cash,0.0,13.26359494845414,True,False,False,126,47.49099200350917,0.2792865423294185,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-16,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,0.0,0.0001211499702025165,0.0,0.0,0.0,0.9803152133508636,0.0,0.0,0.3059757755457195,0.0,0.0001211499702025165,4.327907249643486,1.H00852,1.0,cash,0.0,9.738405362034483,True,False,False,126,47.49099200350917,0.20505794785914136,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-17,07_plus_cash_peak,0.399606,1.0,True,0.399606,,0,1.H00852,1.0,0.0,0.0001211499702025165,0.000980469775638083,0.003,0.9804697756380829,0.9804697756380829,1.0,0.9804697756380829,0.3059382640442508,0.0,-0.0008594385893195833,4.324187679142146,0.399606,1.0,0.399606,1.0,13.412782602292232,False,False,True,127,13.412782602292232,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-25,07_plus_cash_peak,0.399606,1.0,False,,,0,0.399606,1.0,-0.009091421176321559,2.3660860994947174e-06,1.202167160873069e-07,0.0,0.00012021671608730689,0.9805899923541702,1.0,0.9805899923541702,0.30694707655538084,0.0,-0.009089174214281792,4.284884383991172,0.399606,1.0,0.399606,1.0,18.819327897295043,False,False,False,127,18.819327897295043,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-26,07_plus_cash_peak,0.399606,1.0,False,,,0,0.399606,1.0,0.0019046006481215105,2.3515218479228958e-06,3.2228078653725458e-06,0.0,0.0032228078653725456,0.9773671844887977,1.0,0.9773671844887977,0.3068815304683014,0.0,0.001903723216363673,4.293041617872411,0.399606,1.0,0.399606,1.0,25.990252588311456,False,False,False,127,25.990252588311456,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-27,07_plus_cash_peak,0.399606,1.0,False,,,0,0.399606,1.0,0.02476700839186377,2.7419649247812155e-06,2.0875350329918608e-07,0.0,0.00020875350329918607,0.9775759379920969,1.0,0.9775759379920969,0.3087850209365055,0.0,0.02476953643251334,4.3993782686325975,0.399606,1.0,0.399606,1.0,30.200146429407084,False,False,False,127,30.200146429407084,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-02,07_plus_cash_peak,0.399606,1.0,False,,,0,0.399606,1.0,0.029887119482442697,2.716674444076848e-06,6.026220035771357e-06,0.0,0.006026220035771357,0.9715497179563255,1.0,0.9715497179563255,0.31157903217432525,0.0,0.029883629814121404,4.530847660224705,0.399606,1.0,0.399606,1.0,41.36423448809951,False,False,False,127,41.36423448809951,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-03,07_plus_cash_peak,0.399606,1.0,False,,,0,0.399606,1.0,-0.01234334070834039,3.4467508218443563e-06,8.712142184689187e-06,0.0,0.008712142184689187,0.9628375757716363,1.0,0.9628375757716363,0.31310009076939177,0.0,-0.012348498592792523,4.474898494268262,0.399606,1.0,0.399606,1.0,49.255022364466676,False,False,False,127,49.255022364466676,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-04,07_plus_cash_peak,0.399606,1.0,False,,,0,0.399606,1.0,0.023601719837782704,4.502226587919538e-06,4.677521385195504e-06,0.0,0.004677521385195504,0.9581600543864408,1.0,0.9581600543864408,0.3146538697020192,0.0,0.023601434124376874,4.580512516294008,0.399606,1.0,0.399606,1.0,58.24288216987978,False,False,False,127,58.24288216987978,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-05,07_plus_cash_peak,0.399606,1.0,False,,,0,0.399606,1.0,0.0023634129634557545,5.068908164357607e-06,4.731449538506128e-06,0.0,0.004731449538506127,0.9534286048479347,1.0,0.9534286048479347,0.3147064130374763,0.0,0.002363739215729188,4.59133965335691,0.399606,1.0,0.399606,1.0,63.96098622009274,False,False,False,127,63.96098622009274,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-06,07_plus_cash_peak,1.H00852,1.0,True,1.H00852,,0,0.399606,1.0,-0.029996033850434353,5.642123134962335e-06,0.001906698025399193,0.003,1.906698025399193,0.9532694205512582,1.0,0.9532694205512582,0.3215120654048662,0.0,-0.031839907132011236,4.4451518251825055,1.H00852,1.0,1.H00852,1.0,60.384949025607405,False,False,False,128,60.384949025607405,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-09,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,0.014602760787630656,5.661408307761401e-06,2.017846602604312e-05,0.0,0.020178466026043118,0.9330909545252151,1.0,0.9330909545252151,0.3218481363120081,0.0,0.014587948954361218,4.509997473102653,1.H00852,1.0,1.H00852,1.0,61.17876962623127,False,False,False,128,61.17876962623127,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-10,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,0.014490079444975008,8.106028865549016e-06,9.74325118443975e-07,0.0,0.0009743251184439751,0.9321166294067711,1.0,0.9321166294067711,0.32141016629044866,0.0,0.014497197022775632,4.575379795042442,1.H00852,1.0,1.H00852,1.0,66.17857873868951,False,False,False,128,66.17857873868951,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-11,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,-2.0090477868764954e-05,8.224068324616067e-06,1.270150054644703e-06,0.0,0.001270150054644703,0.9333867794614158,1.0,0.9333867794614158,0.31920712312753485,0.0,-1.313654452672619e-05,4.575319690362038,1.H00852,1.0,1.H00852,1.0,69.12270085856878,False,False,False,128,69.12270085856878,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-12,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,-0.00639879895189881,8.070189683343137e-06,6.441871793772758e-06,0.0,0.006441871793772758,0.9398286512551886,1.0,0.9398286512551886,0.3190982977916504,0.0,-0.006397129465753881,4.546050777955579,1.H00852,1.0,1.H00852,1.0,70.10978078751977,False,False,False,128,70.10978078751977,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-13,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,0.016871891217556324,7.289757107479136e-06,3.205193175723764e-07,0.0,0.0003205193175723764,0.9401491705727609,1.0,0.9401491705727609,0.3195984256946236,0.0,0.01687885504524278,4.622782910065005,1.H00852,1.0,1.H00852,1.0,68.07094928961439,False,False,False,128,70.10978078751977,0.9709194426939599,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-16,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,0.031220438576864885,7.250926201705911e-06,1.4712050978931136e-06,0.0,0.0014712050978931135,0.9386779654748678,1.0,0.9386779654748678,0.32272114061850626,0.0,0.03122617235563263,4.7671347259773675,1.H00852,1.0,1.H00852,1.0,66.0968053407178,False,False,False,128,70.10978078751977,0.9427615462247128,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-17,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,0.01069766196900832,7.429162655477452e-06,9.082837541694366e-06,0.0,0.009082837541694366,0.9295951279331734,1.0,0.9295951279331734,0.3222287661707046,0.0,0.01069591106151857,4.818123575024698,1.H00852,1.0,1.H00852,1.0,64.59651583814254,False,False,False,128,70.10978078751977,0.9213623992622917,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-18,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,0.018347866782186747,8.529548153008023e-06,1.4204470110924517e-06,0.0,0.0014204470110924516,0.9310155749442659,1.0,0.9310155749442659,0.3213148017464828,0.0,0.01835494980904051,4.906559991418031,1.H00852,1.0,1.H00852,1.0,65.52057920848534,False,False,False,128,70.10978078751977,0.9345426340307236,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-19,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,0.00750788084440684,8.357461039939918e-06,2.648228806361841e-06,0.0,0.002648228806361841,0.9336638037506277,1.0,0.9336638037506277,0.31853301359319786,0.0,0.0075135701719215575,4.943425774216293,1.H00852,1.0,1.H00852,1.0,65.25273859396178,False,False,False,128,70.10978078751977,0.930722330907322,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-20,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,0.011622086050878326,8.036628198959735e-06,8.153801325414433e-06,0.0,0.008153801325414434,0.9418176050760422,1.0,0.9418176050760422,0.3179386510024989,0.0,0.011621874048042047,5.00087764593008,1.H00852,1.0,1.H00852,1.0,65.88119803820189,False,False,False,128,70.10978078751977,0.9396862648574903,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-23,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,0.027358636260815732,7.048795411348538e-06,1.760657755682793e-06,0.0,0.001760657755682793,0.943578262831725,1.0,0.943578262831725,0.32001928144030345,0.0,0.027363876216865757,5.137721042809002,1.H00852,1.0,1.H00852,1.0,72.01521880601712,False,False,False,128,72.01521880601712,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-24,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,0.010464723939862109,6.8354917767107376e-06,6.134748022877057e-06,0.0,0.006134748022877057,0.9374435148088479,1.0,0.9374435148088479,0.31900033480519174,0.0,0.010465360443237204,5.191489145378802,1.H00852,1.0,1.H00852,1.0,78.28812848025395,False,False,False,128,78.28812848025395,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-25,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,0.014030198023882291,7.57871631688224e-06,2.9943696316341305e-06,0.0,0.0029943696316341306,0.940437884440482,1.0,0.940437884440482,0.3177555001629075,0.0,0.014034740336275497,5.264350347492787,1.H00852,1.0,1.H00852,1.0,82.27417435778719,False,False,False,128,82.27417435778719,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-26,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,-0.018521447280725595,7.215948525234445e-06,3.68424671443246e-06,0.0,0.0036842467144324598,0.9441221311549145,1.0,0.9441221311549145,0.3212552248506089,0.0,-0.018517847367918838,5.166865911266665,1.H00852,1.0,1.H00852,1.0,79.35474327007128,False,False,False,128,82.27417435778719,0.9645158263755996,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-27,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,0.010793086107250813,6.769602145562233e-06,1.0285179119326915e-05,0.0,0.010285179119326915,0.9338369520355876,1.0,0.9338369520355876,0.3199671334352405,0.0,0.010789459451826522,5.222613601509302,1.H00852,1.0,1.H00852,1.0,76.31118958664872,False,False,False,128,82.27417435778719,0.9275230068525863,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-30,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,0.0009574745404761845,8.015651289396234e-06,3.759346618999793e-06,0.0,0.0037593466189997926,0.9375962986545874,1.0,0.9375962986545874,0.31957083850701906,0.0,0.0009617272155342249,5.227636331146092,1.H00852,1.0,1.H00852,1.0,76.26614494863767,False,False,False,128,82.27417435778719,0.9269755125949695,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,0.006615132745112691,7.560206558523478e-06,1.1626988858305376e-06,0.0,0.0011626988858305376,0.9387589975404179,1.0,0.9387589975404179,0.31618099788589216,0.0,0.006621522552587633,5.262251243009502,1.H00852,1.0,1.H00852,1.0,72.11772210061686,False,False,False,128,82.27417435778719,0.8765535803130302,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-01,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,0.02431814078578734,7.419345623150609e-06,1.0064625656154513e-05,0.0,0.010064625656154513,0.9488236231965724,1.0,0.9488236231965724,0.3179103096963802,0.0,0.0243152506780977,5.390204201114409,1.H00852,1.0,1.H00852,1.0,72.54791481439432,False,False,False,128,82.27417435778719,0.881782350059253,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-02,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,0.024209818667166334,6.200016524808007e-06,5.1612415439780125e-06,0.0,0.005161241543978012,0.9436623816525944,1.0,0.9436623816525944,0.30924044893294544,0.0,0.024210732457425665,5.520704992918482,1.H00852,1.0,1.H00852,1.0,76.02401531069302,False,False,False,128,82.27417435778719,0.9240325521844316,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-03,07_plus_cash_peak,1.H00852,1.0,False,,,0,1.H00852,1.0,0.018504163839793156,6.825300784068933e-06,2.6456504913408676e-05,0.0,0.026456504913408674,0.9701188865660031,1.0,0.9701188865660031,0.31007620341498937,0.0,0.018484042899588715,5.622749940843561,1.H00852,1.0,1.H00852,1.0,74.39415293202819,False,False,False,128,82.27417435778719,0.9042224186718544,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-07,07_plus_cash_peak,1.H20955,1.0,True,1.H20955,,0,1.H00852,1.0,0.0187065006494853,3.620096002146741e-06,0.001937622992640522,0.003,1.937622992640522,0.967504106074519,1.0,0.967504106074519,0.296065797937235,0.0,0.016736244592695293,5.716853659137082,1.H20955,1.0,1.H20955,1.0,76.59899414652752,False,False,False,129,76.59899414652752,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-08,07_plus_cash_peak,1.H20955,1.0,False,,,0,1.H20955,1.0,-0.003836657405505711,3.936876580776163e-06,4.5784163256743174e-05,0.0,0.04578416325674317,1.0132882693312621,1.0,1.0132882693312621,0.2957944484368131,0.0,-0.00387832921427933,5.6946818185770915,1.H20955,1.0,1.H20955,1.0,76.48564308595996,False,False,False,129,76.59899414652752,0.9985202017098198,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-09,07_plus_cash_peak,1.H20955,1.0,False,,,0,1.H20955,1.0,-0.02017106600317011,-1.6098734335254231e-06,9.295484317555225e-07,0.0,0.0009295484317555225,1.0142178177630177,1.0,1.0142178177630177,0.2910382183216131,0.0,-0.020173586673556176,5.579799661331702,1.H20955,1.0,1.H20955,1.0,69.13720256714056,False,False,False,129,76.59899414652752,0.9025862981292787,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-10,07_plus_cash_peak,1.H20955,1.0,False,,,0,1.H20955,1.0,0.021094625335787758,-1.7224881983344005e-06,1.6574638740009863e-05,0.0,0.01657463874000986,1.0307924565030275,1.0,1.0307924565030275,0.27518402712909945,0.0,0.021075978601604817,5.69739939959517,1.H20955,1.0,1.H20955,1.0,65.94920793942224,False,False,False,129,76.59899414652752,0.8609670227949322,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-13,07_plus_cash_peak,1.H20955,1.0,False,,,0,1.H20955,1.0,0.03370815519142532,-3.730505187804071e-06,5.93870976295181e-05,0.0,0.059387097629518104,1.0901795541325456,1.0,1.0901795541325456,0.27507983607326597,0.0,0.03364303598064855,5.889077212591876,1.H20955,1.0,1.H20955,1.0,65.20332743610012,False,False,False,129,76.59899414652752,0.851229551544392,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-14,07_plus_cash_peak,1.H20955,1.0,False,,,0,1.H20955,1.0,0.01139764265765643,-1.0925250296034127e-05,4.129236094312372e-07,0.0,0.0004129236094312372,1.0905924777419769,1.0,1.0905924777419769,0.2688613110186627,0.0,0.01138629978190675,5.956132011173243,1.H20955,1.0,1.H20955,1.0,66.75631503882056,False,False,False,129,76.59899414652752,0.8715038073622908,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-15,07_plus_cash_peak,1.H20955,1.0,False,,,0,1.H20955,1.0,-0.027045047105591954,-1.0975275979012637e-05,2.5224442377020264e-05,0.0,0.025224442377020262,1.1158169201189971,1.0,1.1158169201189971,0.2741194729647825,0.0,-0.027080564350870584,5.794836594962386,1.H20955,1.0,1.H20955,1.0,62.269051803832454,False,False,False,129,76.59899414652752,0.8129225781309468,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-16,07_plus_cash_peak,1.H00016,1.0,True,1.H00016,,0,1.H20955,1.0,0.026535162986620862,-1.4031216421363737e-05,0.0022102302310571167,0.003,2.2102302310571167,1.0944133109381196,1.0,1.0944133109381196,0.2758131427161781,0.0,0.02425228373194188,5.935374616243654,1.H00016,1.0,1.H00016,1.0,73.74166528359466,False,False,False,130,73.74166528359466,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-17,07_plus_cash_peak,1.H00016,1.0,False,,,0,1.H00016,1.0,0.01788809437009361,-1.143816980687411e-05,6.720400275370242e-06,0.0,0.006720400275370242,1.0876929106627493,1.0,1.0876929106627493,0.26810971304544806,0.0,0.017869815661726074,6.041438666519216,1.H00016,1.0,1.H00016,1.0,79.77791156097291,False,False,False,130,79.77791156097291,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-20,07_plus_cash_peak,1.H00016,1.0,False,,,0,1.H00016,1.0,-0.02382810444412315,-1.062399351376402e-05,3.125200406007589e-05,0.0,0.03125200406007589,1.1189449147228252,1.0,1.1189449147228252,0.26688061168303445,0.0,-0.023869235433659153,5.897234144630057,1.H00016,1.0,1.H00016,1.0,82.03500050242393,False,False,False,130,82.03500050242393,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-21,07_plus_cash_peak,1.H00016,1.0,False,,,0,1.H00016,1.0,0.017646810240457188,-1.4410172874411139e-05,5.153228293649725e-06,0.0,0.005153228293649725,1.124098143016475,1.0,1.124098143016475,0.2663996841307787,0.0,0.017627155975506126,6.001185610721532,1.H00016,1.0,1.H00016,1.0,88.454572979073,False,False,False,130,88.454572979073,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-22,07_plus_cash_peak,1.H00016,1.0,False,,,0,1.H00016,1.0,0.029674320184922994,-1.5034486328633569e-05,2.029318353661269e-06,0.0,0.002029318353661269,1.1261274613701362,1.0,1.1261274613701362,0.2687083018948359,0.0,0.029657196192107937,6.179163949763955,1.H00016,1.0,1.H00016,1.0,93.93736650701486,False,False,False,130,93.93736650701486,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-23,07_plus_cash_peak,1.H00016,1.0,False,,,0,1.H00016,1.0,-0.008800231184798977,-1.528033818671105e-05,9.675167620720516e-06,0.0,0.009675167620720515,1.1164522937494157,1.0,1.1164522937494157,0.26921651678018926,0.0,-0.008825101399054902,6.124632201345904,1.H00016,1.0,1.H00016,1.0,90.17181736112555,False,False,False,130,93.93736650701486,0.9599142568510465,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-24,07_plus_cash_peak,1.H00016,1.0,False,,,0,1.H00016,1.0,-0.01686213524352735,-1.4108191917756407e-05,2.107588647444203e-06,0.0,0.002107588647444203,1.1143447051019715,1.0,1.1143447051019715,0.26751947350620947,0.0,-0.01687831545591345,6.021258727000141,1.H00016,1.0,1.H00016,1.0,84.09142619909575,False,False,False,130,93.93736650701486,0.8951861152379245,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-27,07_plus_cash_peak,1.H00016,1.0,False,,,0,1.H00016,1.0,0.029206581609757674,-1.385285761591938e-05,7.068985154250473e-06,0.0,0.007068985154250473,1.121413690256222,1.0,1.121413690256222,0.2552673533220564,0.0,0.029185453404021455,6.196991893010561,1.H00016,1.0,1.H00016,1.0,76.51127534465265,False,False,False,130,93.93736650701486,0.8144924452288015,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-28,07_plus_cash_peak,1.H00016,1.0,False,,,0,1.H00016,1.0,-0.00885610111092403,-1.4709264956718857e-05,5.382472584278819e-05,0.0,0.05382472584278819,1.1752384160990101,1.0,1.1752384160990101,0.24983384644776085,0.0,-0.008924157632787089,6.141688960508231,1.H00016,1.0,1.H00016,1.0,73.25624696733004,False,False,False,130,93.93736650701486,0.7798413952967221,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-29,07_plus_cash_peak,1.H00016,1.0,False,,,0,1.H00016,1.0,0.0003399740458625786,-2.1230128888731266e-05,2.5559651358709747e-05,0.0,0.025559651358709745,1.2007980674577199,1.0,1.2007980674577199,0.24982211041146696,0.0,0.00029317611863177717,6.1434895570395165,1.H00016,1.0,1.H00016,1.0,63.81991673073856,False,False,False,130,93.93736650701486,0.6793879699190072,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,07_plus_cash_peak,1.H00016,1.0,False,,,0,1.H00016,1.0,-0.011657005056540555,-2.4326679889225662e-05,5.641057822347584e-08,0.0,5.641057822347584e-05,1.2008544780359434,1.0,1.2008544780359434,0.2512899674800895,0.0,-0.01168138748805736,6.071725074994904,1.H00016,1.0,1.H00016,1.0,54.109150129953534,False,False,False,130,93.93736650701486,0.5760130621280818,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04,07_plus_cash_peak,1.H00016,1.0,False,,,0,1.H00016,1.0,0.00794695129315349,-2.4333514029096542e-05,7.0145368382514844e-06,0.0,0.007014536838251484,1.1938399411976919,1.0,1.1938399411976919,0.25048601853998137,0.0,0.007915547668791989,6.119786104257826,1.H00016,1.0,1.H00016,1.0,41.13038644326952,False,False,False,130,93.93736650701486,0.4378490474309611,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-05,07_plus_cash_peak,1.H00016,1.0,True,cash,,0,1.H00016,1.0,-0.044948885795317,-2.348370310015792e-05,0.001193839941197692,0.0,1.1938399411976919,1.1976716375174268,0.0,0.0,0.2607936972815052,0.0,-0.046112519628657256,5.837587347402053,1.H00016,1.0,cash,0.0,22.115312997363397,True,True,False,130,93.93736650701486,0.23542615489132235,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
