candidate,segment,start,end,rows,annual_return,annual_vol,sharpe,max_dd,total_return,scenario,rules_json,cost_bps,avg_suba,latest_suba,avg_subd,latest_subd,latest_subb,rebalance_count,allocation_turnover,ann_return,ann_vol,sharpe_repo
suba_dd_5_8_weekly_step5_cost5bps,last_1y,2025-05-08,2026-05-08,260,0.612626040581753,0.11229093636225725,5.455703375786135,-0.05236600723077167,0.6120986690507879,suba_dd_5_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}]",5,0.1060646540208389,0.15000000000000002,0.20000000000000004,0.2,0.35,68,7.700000000000002,0.612626040581753,0.11229093636225725,5.455703375786135
suba_dd_5_8_weekly_step5_cost10bps,full,2011-12-09,2026-05-08,3743,0.316046205036006,0.09439454852046529,3.348140438083512,-0.0712273583091031,51.352952637130365,suba_dd_5_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}]",10,0.1060646540208389,0.15000000000000002,0.20000000000000004,0.2,0.35,68,7.700000000000002,0.316046205036006,0.09439454852046529,3.348140438083512
suba_dd_5_8_weekly_step5_cost10bps,last_10y,2016-05-09,2026-05-08,2597,0.3481004491084734,0.09735276278115303,3.575660712279896,-0.0625211368713795,18.801121723238523,suba_dd_5_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}]",10,0.1060646540208389,0.15000000000000002,0.20000000000000004,0.2,0.35,68,7.700000000000002,0.3481004491084734,0.09735276278115303,3.575660712279896
suba_dd_5_8_weekly_step5_cost10bps,last_5y,2021-05-10,2026-05-08,1300,0.39298669292766886,0.09989062701674796,3.934169848205874,-0.0625211368713795,4.234173343798958,suba_dd_5_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}]",10,0.1060646540208389,0.15000000000000002,0.20000000000000004,0.2,0.35,68,7.700000000000002,0.39298669292766886,0.09989062701674796,3.934169848205874
suba_dd_5_8_weekly_step5_cost10bps,last_3y,2023-05-08,2026-05-08,781,0.5346954197610603,0.10828811622779541,4.937710973162303,-0.06252113687137939,2.6157127127270248,suba_dd_5_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}]",10,0.1060646540208389,0.15000000000000002,0.20000000000000004,0.2,0.35,68,7.700000000000002,0.5346954197610603,0.10828811622779541,4.937710973162303
suba_dd_5_8_weekly_step5_cost10bps,last_1y,2025-05-08,2026-05-08,260,0.6126260405817523,0.11229093636225719,5.455703375786133,-0.052366007230772005,0.6120986690507872,suba_dd_5_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}]",10,0.1060646540208389,0.15000000000000002,0.20000000000000004,0.2,0.35,68,7.700000000000002,0.6126260405817523,0.11229093636225719,5.455703375786133
suba_dd_5_8_weekly_step5_cost20bps,full,2011-12-09,2026-05-08,3743,0.31534473529504714,0.09438874797630581,3.3409144845761425,-0.07141304634124412,50.95222162882145,suba_dd_5_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}]",20,0.1060646540208389,0.15000000000000002,0.20000000000000004,0.2,0.35,68,7.700000000000002,0.31534473529504714,0.09438874797630581,3.3409144845761425
suba_dd_5_8_weekly_step5_cost20bps,last_10y,2016-05-09,2026-05-08,2597,0.347534910046549,0.09735179733601311,3.5698869415530172,-0.06252113687137928,18.718245029392637,suba_dd_5_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}]",20,0.1060646540208389,0.15000000000000002,0.20000000000000004,0.2,0.35,68,7.700000000000002,0.347534910046549,0.09735179733601311,3.5698869415530172
suba_dd_5_8_weekly_step5_cost20bps,last_5y,2021-05-10,2026-05-08,1300,0.39237439479458724,0.09988744090774315,3.928165455324733,-0.06252113687137906,4.222693989207555,suba_dd_5_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}]",20,0.1060646540208389,0.15000000000000002,0.20000000000000004,0.2,0.35,68,7.700000000000002,0.39237439479458724,0.09988744090774315,3.928165455324733
suba_dd_5_8_weekly_step5_cost20bps,last_3y,2023-05-08,2026-05-08,781,0.534542237487938,0.10828816935620618,4.936293970670052,-0.06252113687137906,2.614629890417716,suba_dd_5_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}]",20,0.1060646540208389,0.15000000000000002,0.20000000000000004,0.2,0.35,68,7.700000000000002,0.534542237487938,0.10828816935620618,4.936293970670052
suba_dd_5_8_weekly_step5_cost20bps,last_1y,2025-05-08,2026-05-08,260,0.612626040581753,0.11229093636225727,5.455703375786134,-0.052366007230772116,0.6120986690507879,suba_dd_5_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}]",20,0.1060646540208389,0.15000000000000002,0.20000000000000004,0.2,0.35,68,7.700000000000002,0.612626040581753,0.11229093636225727,5.455703375786134
suba_dd_7_8_weekly_step5_cost0bps,full,2011-12-09,2026-05-08,3743,0.3177962482783683,0.09474548615331024,3.3542099067826148,-0.07101181041755189,52.36528082363907,suba_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}]",0,0.10932407160032058,0.15000000000000002,0.20000000000000004,0.2,0.35,54,7.3000000000000025,0.3177962482783683,0.09474548615331024,3.3542099067826148
suba_dd_7_8_weekly_step5_cost0bps,last_10y,2016-05-09,2026-05-08,2597,0.34863807967613614,0.0973102091878069,3.58274925710283,-0.06252113687137939,18.88019910324923,suba_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}]",0,0.10932407160032058,0.15000000000000002,0.20000000000000004,0.2,0.35,54,7.3000000000000025,0.34863807967613614,0.0973102091878069,3.58274925710283
suba_dd_7_8_weekly_step5_cost0bps,last_5y,2021-05-10,2026-05-08,1300,0.39295710684924146,0.09966546310996542,3.94276105871975,-0.06252113687137939,4.2336182009786585,suba_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}]",0,0.10932407160032058,0.15000000000000002,0.20000000000000004,0.2,0.35,54,7.3000000000000025,0.39295710684924146,0.09966546310996542,3.94276105871975
suba_dd_7_8_weekly_step5_cost0bps,last_3y,2023-05-08,2026-05-08,781,0.5342657628068066,0.10823627957475469,4.936106127315744,-0.06252113687137928,2.6126760800518314,suba_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}]",0,0.10932407160032058,0.15000000000000002,0.20000000000000004,0.2,0.35,54,7.3000000000000025,0.5342657628068066,0.10823627957475469,4.936106127315744
suba_dd_7_8_weekly_step5_cost0bps,last_1y,2025-05-08,2026-05-08,260,0.6126260405817512,0.1122909363622572,5.455703375786122,-0.05236600723077145,0.6120986690507861,suba_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}]",0,0.10932407160032058,0.15000000000000002,0.20000000000000004,0.2,0.35,54,7.3000000000000025,0.6126260405817512,0.1122909363622572,5.455703375786122
suba_dd_7_8_weekly_step5_cost5bps,full,2011-12-09,2026-05-08,3743,0.317463560290524,0.09474028805740346,3.3508823627195623,-0.07110475628182089,52.171443145529175,suba_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}]",5,0.10932407160032058,0.15000000000000002,0.20000000000000004,0.2,0.35,54,7.3000000000000025,0.317463560290524,0.09474028805740346,3.3508823627195623
suba_dd_7_8_weekly_step5_cost5bps,last_10y,2016-05-09,2026-05-08,2597,0.3483821274831942,0.09730964706508746,3.5801396674491275,-0.06252113687138028,18.84251700563063,suba_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}]",5,0.10932407160032058,0.15000000000000002,0.20000000000000004,0.2,0.35,54,7.3000000000000025,0.3483821274831942,0.09730964706508746,3.5801396674491275
