date,official_holding,price_holding,official_weight,price_weight
2019-03-05,0.399606,0.399006,1.4457206511684126,1.445727065585781
2019-03-06,0.399606,0.399006,1.3960136937621777,1.3960207912137448
2019-03-11,0.399606,0.399006,1.3884969208938656,1.3885039619062718
2019-03-14,0.399606,0.399006,1.3992560351947247,1.399264340944065
2019-03-15,0.399606,0.399006,1.4115821336088195,1.411589838950092
2019-03-18,0.399606,0.399006,1.4112093293985906,1.4112170353563567
2019-03-19,1.H00852,1.000852,1.3938231445795135,1.3938312330333105
2019-03-20,1.H00852,1.000852,1.396127565527181,1.396136044241047
2019-03-21,1.H00852,1.000852,1.3944667193801032,1.3944754437198765
2019-03-22,1.H00852,1.000852,1.4354369689694397,1.4354464809353475
2019-03-25,1.H00852,1.000852,1.4360789802449694,1.4360888153085067
2019-03-26,1.H00852,1.000852,1.4286709839469052,1.4286814534752772
2019-04-01,cash,1.H30269,0.0,1.4920647014036668
2019-04-02,cash,1.H30269,0.0,1.5
2019-04-03,1.H00016,1.H30269,1.5,1.5
2019-04-04,1.H00016,1.H30269,1.5,1.5
2019-04-08,1.H00016,1.H30269,1.5,1.5
2019-04-09,1.H00016,1.H30269,1.5,1.5
2019-04-10,1.H00016,1.H30269,1.5,1.5
2019-04-11,1.H00016,1.H30269,1.5,1.5
2019-04-12,1.H00016,1.H30269,1.5,1.5
2019-04-15,1.H00016,1.000016,1.5,1.5
2019-04-16,1.H00016,1.000016,1.5,1.5
2019-04-17,1.H00016,1.000016,1.4613365790463058,1.4580969368276622
2019-04-18,1.H00016,1.000016,1.4602325744189126,1.4569951927308145
2019-04-19,1.H00016,1.000016,1.457363190587031,1.4541324877471138
2019-04-22,1.H00016,1.000016,1.4548238650186063,1.451645630104435
2019-04-23,1.H00016,1.000016,1.4161008115422145,1.4131106322468723
2019-06-17,1.H00016,1.000016,1.498754243957752,1.4950863534569998
2019-06-18,1.H00016,1.000016,1.5,1.5
2019-06-19,1.H00016,1.000016,1.5,1.5
2019-06-20,1.H00016,1.000016,1.5,1.5
2019-06-21,1.H00016,1.000016,1.5,1.5
2019-06-24,1.H00016,1.000016,1.5,1.5
2019-06-25,1.H00016,1.000016,1.5,1.5
2019-06-26,1.H00016,1.000016,1.5,1.5
2019-06-27,1.H00016,cash,1.5,0.0
2019-06-28,0.399606,cash,1.5,0.0
2019-07-01,0.399606,0.399006,1.5,1.5
2019-07-02,0.399606,0.399006,1.5,1.5
2019-07-03,0.399606,0.399006,1.5,1.5
2019-07-04,0.399606,0.399006,1.5,1.5
2019-07-05,0.399606,0.399006,1.5,1.5
2019-07-08,0.399606,0.399006,1.5,1.5
2019-07-09,0.399606,0.399006,1.5,1.5
2019-07-10,0.399606,0.399006,1.5,1.5
2019-07-11,0.399606,0.399006,1.5,1.5
2019-07-12,0.399606,0.399006,1.5,1.5
2019-07-15,0.399606,0.399006,1.5,1.5
2019-07-16,0.399606,0.399006,1.5,1.5
2019-08-01,0.399606,0.399006,1.5,1.5
2019-09-02,1.H00852,1.000852,1.5,1.5
2019-09-03,1.H00852,1.000852,1.5,1.5
2019-09-04,1.H00852,1.000852,1.5,1.5
2019-09-05,1.H00852,1.000852,1.5,1.5
2019-09-06,1.H00852,1.000852,1.5,1.5
2019-09-09,1.H00852,1.000852,1.5,1.5
2019-09-10,1.H00852,1.000852,1.5,1.5
2019-09-11,1.H00852,1.000852,1.5,1.5
2019-09-12,1.H00852,1.000852,1.5,1.5
2019-09-16,1.H00852,1.000852,1.5,1.5
2019-09-17,1.H00852,1.000852,1.5,1.5
2019-09-18,1.H00852,1.000852,1.5,1.5
2019-09-19,1.H00852,1.000852,1.5,1.5
2019-09-20,1.H00852,1.000852,1.5,1.5
2019-09-23,1.H00852,1.000852,1.5,1.5
2019-09-24,1.H00852,1.000852,1.5,1.5
2019-09-25,1.H00852,1.000852,1.5,1.5
2019-10-31,0.399606,0.399006,1.5,1.5
2019-11-01,0.399606,0.399006,1.5,1.5
2019-11-04,0.399606,0.399006,1.5,1.5
2019-11-05,0.399606,0.399006,1.5,1.5
2019-11-06,0.399606,0.399006,1.5,1.5
2019-11-07,0.399606,0.399006,1.5,1.5
2019-11-08,0.399606,0.399006,1.5,1.5
2019-12-09,1.H00905,1.000905,1.5,1.5
2019-12-10,1.H00905,1.000905,1.5,1.5
2019-12-11,1.H00905,1.000905,1.5,1.5
2019-12-12,1.H00905,1.000905,1.5,1.5
2019-12-13,1.H00852,1.000852,1.5,1.5
2019-12-16,1.H00852,1.000852,1.5,1.5
2019-12-17,1.H00852,1.000852,1.5,1.5
2019-12-18,1.H00852,1.000852,1.5,1.5
2019-12-19,1.H00852,1.000852,1.5,1.5
2019-12-20,1.H00852,1.000852,1.5,1.5
2019-12-23,1.H00852,1.000852,1.5,1.5
2019-12-24,1.H00852,1.000852,1.5,1.5
2019-12-25,1.H00852,1.000852,1.5,1.5
2019-12-26,1.H00852,1.000852,1.5,1.5
2019-12-27,1.H00852,1.000852,1.5,1.5
2019-12-30,1.H00852,1.000852,1.5,1.5
2019-12-31,1.H00852,1.000852,1.5,1.5
2020-01-02,1.H00852,1.000852,1.5,1.5
2020-01-03,1.H00852,1.000852,1.5,1.5
2020-01-06,1.H00852,1.000852,1.5,1.5
2020-01-07,1.H00852,1.000852,1.5,1.5
2020-01-08,1.H00852,1.000852,1.5,1.5
2020-01-09,1.H00852,1.000852,1.5,1.5
2020-01-10,1.H00852,1.000852,1.5,1.5
2020-01-13,1.H00852,1.000852,1.5,1.5
2020-01-14,1.H00852,1.000852,1.5,1.5
2020-01-15,1.H00852,1.000852,1.5,1.5
2020-01-16,1.H00852,1.000852,1.5,1.5
2020-01-17,0.399606,0.399006,1.5,1.5
2020-01-20,0.399606,0.399006,1.5,1.5
2020-01-21,0.399606,0.399006,1.5,1.5
2020-01-22,0.399606,0.399006,1.5,1.5
2020-01-23,0.399606,0.399006,1.5,1.5
2020-02-12,0.399606,0.399006,1.5,1.5
2020-02-13,0.399606,0.399006,1.5,1.5
2020-02-14,0.399606,0.399006,1.5,1.5
2020-02-17,0.399606,0.399006,1.5,1.5
2020-02-18,0.399606,0.399006,1.5,1.5
2020-02-19,0.399606,0.399006,1.5,1.5
2020-02-20,0.399606,0.399006,1.5,1.5
2020-02-21,0.399606,0.399006,1.4950261238271014,1.495049864049338
2020-02-24,0.399606,0.399006,1.4786533696209203,1.47867506428664
2020-02-25,1.H00852,1.000852,1.465802853467499,1.4658223570988271
2020-02-26,1.H00852,1.000852,1.4617953215594888,1.461814317744254
2020-02-27,1.H00852,1.000852,1.41483371693092,1.4148516215074562
2020-02-28,1.H00852,1.000852,1.414891076193724,1.4149089219993658
2020-03-02,1.H00852,1.000852,1.2716318209898607,1.2716499275772228
2020-03-03,1.H00852,1.000852,1.2174857792238516,1.2175021110364008
2020-03-04,1.H00852,1.000852,1.2148645259584037,1.2148799029009765
2020-03-05,1.H00852,1.000852,1.2157337165406894,1.2157490019010495
2020-03-06,1.H20955,1.H30269,1.2117682819905247,1.2117835854755492
2020-03-09,1.H20955,cash,1.2128035418188534,0.0
2020-03-10,1.H20955,1.H30269,1.2014438779031629,1.1936700621231895
2020-04-14,1.H00016,1.000016,1.2113377913232628,1.207286821507872
2020-04-15,1.H00016,1.000016,1.211856706221572,1.2077552899052773
2020-04-16,1.H00016,1.000016,1.2133392185469194,1.2095097728140454
2020-04-17,1.H00016,1.000016,1.2232682799713275,1.2196022571101184
2020-04-20,1.H00016,1.000016,1.221486769425141,1.2178048422240886
2020-04-21,1.H00016,1.000016,1.2212525546771364,1.2175116274851896
2020-04-22,1.H00016,1.000016,1.2161976695788093,1.2127479950196072
2020-04-23,1.H00016,1.000016,1.220044930151501,1.216282055709002
2020-04-24,1.H00016,1.000016,1.2373677501521927,1.233135214530198
2020-04-27,1.H00016,1.000016,1.243922237151342,1.2400160630710328
2020-04-28,1.H00016,1.000016,1.24170975044963,1.237754857965288
2020-04-29,1.H00016,1.000016,1.2417221732870096,1.2377672340241943
2020-04-30,1.H00016,1.000016,1.2432370514114306,1.2390352099792903
2020-05-06,1.H00016,1.000016,1.2431279602875331,1.238918406574174
2020-05-07,1.H00016,1.000016,1.2441807795082653,1.2400536646592089
2020-05-08,1.H00016,1.000016,1.2554643117512463,1.2515905095160202
2020-05-11,1.H00016,1.000016,1.253794100282772,1.2511146033560543
2020-05-12,0.399606,0.399006,1.2568744820364872,1.2543700123646755
2020-05-13,0.399606,0.399006,1.2642135408132102,1.2619612457986535
2020-05-14,0.399606,0.399006,1.2694431390949248,1.2667602308979056
2020-05-15,0.399606,0.399006,1.2733177918935454,1.2710612731578408
2020-05-18,0.399606,0.399006,1.2731843437256496,1.2709142747779196
2020-05-19,0.399606,0.399006,1.2779006052039663,1.2759419484125172
2020-05-20,0.399606,0.399006,1.271586269295988,1.2693808837539813
2020-05-21,0.399606,0.399006,1.266262746413062,1.2641930845382254
2020-06-08,1.H00852,1.000852,1.5,1.5
2020-06-09,1.H00852,1.000852,1.5,1.5
2020-06-10,1.H00852,1.000852,1.5,1.5
2020-06-11,1.H00852,1.000852,1.5,1.5
2020-06-12,1.H00852,1.000852,1.5,1.5
2020-06-15,0.399606,0.399006,1.5,1.5
2020-06-16,0.399606,0.399006,1.5,1.5
2020-06-17,0.399606,0.399006,1.5,1.5
2020-06-18,0.399606,0.399006,1.5,1.5
2020-06-19,0.399606,0.399006,1.5,1.5
2020-06-22,0.399606,0.399006,1.5,1.5
2020-06-23,0.399606,0.399006,1.5,1.5
2020-06-24,0.399606,0.399006,1.5,1.5
2020-06-29,0.399606,0.399006,1.5,1.5
2020-06-30,0.399606,0.399006,1.5,1.5
2020-07-01,0.399606,0.399006,1.5,1.5
2020-07-02,0.399606,0.399006,1.5,1.5
2020-07-03,0.399606,0.399006,1.5,1.5
2020-07-06,0.399606,0.399006,1.5,1.5
2020-07-07,1.H00016,1.000016,1.5,1.5
2020-07-08,1.H00016,1.000016,1.5,1.5
2020-07-09,1.H00016,1.000016,1.5,1.5
2020-07-10,1.H00016,1.000016,1.5,1.5
2020-07-13,1.H00016,1.000016,1.5,1.5
2020-07-14,0.399606,0.399006,1.5,1.5
2020-07-17,0.399606,0.399006,1.5,1.5
2020-07-20,0.399606,0.399006,1.5,1.5
2020-07-21,1.H00905,1.000905,1.5,1.5
2020-07-22,1.H00852,1.000852,1.5,1.5
2020-07-23,1.H00852,1.000852,1.5,1.5
2020-07-24,1.H00852,1.000852,1.5,1.5
2020-08-13,cash,1.H30269,0.0,1.5
2020-08-14,cash,1.H30269,0.0,1.5
2020-08-17,cash,1.H30269,0.0,1.5
2020-08-18,1.H20955,1.H30269,1.5,1.5
2020-08-19,1.H20955,1.H30269,1.5,1.5
2020-08-20,1.H20955,1.H30269,1.5,1.5
2020-08-21,1.H20955,1.H30269,1.5,1.5
2020-08-24,cash,1.H30269,0.0,1.5
2020-08-25,cash,1.H30269,0.0,1.5
2020-10-13,0.399606,0.399006,1.5,1.5
2020-10-14,0.399606,0.399006,1.5,1.5
2020-10-15,0.399606,0.399006,1.5,1.5
2020-10-16,0.399606,0.399006,1.5,1.5
2020-10-19,0.399606,0.399006,1.5,1.5
2020-10-20,0.399606,0.399006,1.5,1.5
2020-10-21,0.399606,0.399006,1.5,1.5
2020-10-22,0.399606,0.399006,1.5,1.5
2020-10-27,0.399606,0.399006,1.5,1.5
2020-10-28,0.399606,0.399006,1.5,1.5
2020-10-29,0.399606,0.399006,1.5,1.5
2020-11-11,cash,1.H30269,0.0,1.5
2020-11-12,cash,1.H30269,0.0,1.5
2020-11-13,cash,1.H30269,0.0,1.5
2020-11-16,cash,1.H30269,0.0,1.5
2020-11-17,cash,1.H30269,0.0,1.5
2020-11-18,1.H20955,1.H30269,1.5,1.5
2020-11-19,1.H20955,1.H30269,1.5,1.5
2020-11-20,1.H20955,1.H30269,1.5,1.5
2020-11-23,1.H20955,1.H30269,1.5,1.5
2020-11-24,1.H20955,1.H30269,1.5,1.5
2020-11-25,1.H20955,1.H30269,1.5,1.5
2020-11-26,1.H20955,1.H30269,1.5,1.5
2020-11-27,1.H20955,1.H30269,1.5,1.5
2020-11-30,1.H20955,1.H30269,1.5,1.5
2020-12-01,1.H20955,1.H30269,1.5,1.5
2020-12-02,1.H20955,1.000016,1.5,1.5
2020-12-03,1.H20955,1.000016,1.5,1.5
2020-12-04,1.H00016,1.000016,1.5,1.5
2020-12-07,1.H00016,1.000016,1.5,1.5
2020-12-08,1.H00016,1.000016,1.5,1.5
2020-12-15,0.399606,0.399006,1.5,1.5
2020-12-16,0.399606,0.399006,1.5,1.5
2020-12-17,0.399606,0.399006,1.5,1.5
2020-12-18,0.399606,0.399006,1.5,1.5
2020-12-21,0.399606,0.399006,1.5,1.5
2020-12-22,0.399606,0.399006,1.5,1.5
2020-12-23,0.399606,0.399006,1.5,1.5
2020-12-24,0.399606,0.399006,1.5,1.5
2020-12-25,0.399606,0.399006,1.5,1.5
2020-12-28,0.399606,0.399006,1.5,1.5
2020-12-29,0.399606,0.399006,1.5,1.5
2020-12-30,0.399606,0.399006,1.5,1.5
2020-12-31,0.399606,0.399006,1.5,1.5
2021-01-04,0.399606,0.399006,1.5,1.5
2021-01-05,0.399606,0.399006,1.5,1.5
2021-01-06,0.399606,0.399006,1.5,1.5
2021-01-07,0.399606,0.399006,1.5,1.5
2021-01-08,0.399606,0.399006,1.5,1.5
2021-01-11,0.399606,0.399006,1.5,1.5
2021-01-12,0.399606,0.399006,1.5,1.5
2021-01-13,0.399606,0.399006,1.5,1.5
2021-01-14,0.399606,0.399006,1.5,1.5
2021-01-15,0.399606,0.399006,1.5,1.5
2021-01-18,1.H00016,1.000016,1.5,1.5
2021-01-19,1.H00016,1.000016,1.5,1.5
2021-01-20,1.H00016,1.000016,1.5,1.5
2021-01-21,0.399606,0.399006,1.5,1.5
2021-01-22,0.399606,0.399006,1.5,1.5
2021-01-25,0.399606,0.399006,1.5,1.5
2021-01-26,0.399606,0.399006,1.5,1.5
2021-01-27,0.399606,0.399006,1.5,1.4943045370413215
2021-01-28,0.399606,0.399006,1.5,1.492328274050934
2021-02-18,1.H00016,cash,1.4965035831494882,0.0
2021-02-19,1.H00016,cash,1.5,0.0
2021-02-25,1.H20955,1.H30269,1.4956538862671702,1.5
2021-02-26,1.H20955,1.H30269,1.4982732201917701,1.5
2021-03-01,1.H20955,1.H30269,1.4815357637918822,1.495649582030502
2021-03-02,1.H20955,1.H30269,1.4894932794201645,1.5
2021-03-03,1.H20955,1.H30269,1.485700469139315,1.497777526551605
2021-03-04,1.H20955,1.H30269,1.4451634670557334,1.4717739414020174
2021-03-05,1.H20955,1.H30269,1.445160209493997,1.4718678657037176
2021-03-08,1.H20955,1.H30269,1.4382837584324362,1.4585545190496798
2021-03-09,1.H20955,1.H30269,1.4383028199859862,1.4564693953135048
2021-03-10,1.H20955,1.H30269,1.438175662634354,1.4494240051584175
2021-03-11,1.H20955,1.H30269,1.4323260910316342,1.4459937397695746
2021-03-12,1.H20955,1.H30269,1.4031882755725662,1.416087635979082
2021-03-15,1.H20955,1.H30269,1.3957111948629322,1.400137126453428
2021-03-16,1.H20955,1.H30269,1.3911852770082165,1.4057227605999112
2021-03-17,1.H20955,1.H30269,1.390849464357312,1.4343291286659479
2021-03-18,1.H20955,1.H30269,1.3848830488644737,1.431425677705556
2021-03-19,1.H20955,1.H30269,1.384834957590868,1.4318222928936644
2021-03-22,1.H20955,1.H30269,1.382137178516201,1.4254605686026673
2021-03-23,1.H20955,1.H30269,1.3761258093253623,1.4210875887571754
2021-03-24,1.H20955,1.H30269,1.3796153027262075,1.4238385090006749
2021-03-26,1.H20955,cash,1.379003540619104,0.0
2021-03-29,1.H20955,cash,1.3793715273893716,0.0
2021-04-06,0.399606,0.399006,1.39468212946855,1.442604613888641
2021-04-07,0.399606,0.399006,1.3963482115112176,1.4425876408849845
2021-04-08,0.399606,0.399006,1.396618105246807,1.442885956282868
2021-04-13,0.399606,0.399006,1.387398403904446,1.4328648243066977
2021-04-14,0.399606,0.399006,1.387398403904446,1.4328648243066977
2021-04-15,0.399606,0.399006,1.366816428402017,1.4103292842340815
2021-04-19,0.399606,0.399006,1.364711268465239,1.4079698975218358
2021-04-20,0.399606,0.399006,1.3675312384152065,1.4110260135971433
2021-04-21,0.399606,0.399006,1.367733447904508,1.4112143676363949
2021-04-22,0.399606,0.399006,1.425756678100355,1.4750752104126372
2021-04-23,0.399606,0.399006,1.456127004723304,1.5
2021-04-26,0.399606,0.399006,1.4448775615031821,1.4966194075166923
2021-04-27,0.399606,0.399006,1.4443682544753271,1.4960253703080193
2021-04-28,0.399606,0.399006,1.4451961720347974,1.4969377424170291
2021-04-29,0.399606,0.399006,1.4240219695146155,1.4735451308799214
2021-04-30,0.399606,0.399006,1.4309764147521384,1.4813052972380032
2021-05-06,0.399606,0.399006,1.4701439846605349,1.5
2021-05-07,0.399606,0.399006,1.4600599003477037,1.5
2021-05-10,0.399606,0.399006,1.4708120728835095,1.5
2021-05-11,0.399606,0.399006,1.4723493219976993,1.5
2021-05-12,0.399606,0.399006,1.4742438807368514,1.5
2021-05-13,0.399606,0.399006,1.4770748961184959,1.5
2021-05-14,0.399606,0.399006,1.4761538315031728,1.5
2021-05-17,0.399606,0.399006,1.4431232304051085,1.494794122834057
2021-05-18,0.399606,0.399006,1.4491112100763928,1.5
2021-05-19,0.399606,0.399006,1.4596040625847435,1.5
2021-05-20,0.399606,0.399006,1.4663287927062836,1.5
2021-05-21,0.399606,0.399006,1.4622574096984364,1.5
2021-05-24,0.399606,0.399006,1.4758066838643968,1.5
2021-05-25,0.399606,0.399006,1.4788193809311903,1.5
2021-05-26,0.399606,0.399006,1.4392582813905297,1.4911545781504931
2021-05-27,0.399606,0.399006,1.4377440630609064,1.4893519655254264
2021-05-28,0.399606,0.399006,1.4593401342573462,1.5
2021-05-31,0.399606,0.399006,1.4592554671837972,1.5
2021-06-01,0.399606,0.399006,1.4785338194227642,1.5
2021-06-02,0.399606,0.399006,1.4797291398479948,1.5
2021-06-03,0.399606,0.399006,1.5,1.5
2021-06-04,0.399606,0.399006,1.5,1.5
2021-06-07,0.399606,0.399006,1.5,1.5
2021-06-08,1.H00852,1.000852,1.5,1.5
2021-06-09,1.H00852,1.000852,1.5,1.5
2021-06-10,1.H00852,1.000852,1.5,1.5
2021-06-11,1.H00852,1.000852,1.5,1.5
2021-06-15,1.H00852,1.000852,1.5,1.5
2021-06-16,1.H00852,1.000852,1.5,1.5
2021-06-17,1.H00852,1.000852,1.486219298342193,1.5
2021-06-18,1.H00852,1.000852,1.4716056471038332,1.5
2021-06-21,1.H00852,1.000852,1.4659619549964564,1.5
2021-06-22,1.H00852,1.000852,1.5,1.5
2021-06-23,1.H00852,1.000852,1.5,1.5
2021-06-24,1.H00852,1.000852,1.5,1.5
2021-06-25,1.H00852,1.000852,1.5,1.5
2021-06-28,1.H00852,1.000852,1.5,1.5
2021-06-29,1.H00852,1.000852,1.5,1.5
2021-06-30,1.H00852,1.000852,1.5,1.5
2021-07-01,0.399606,0.399006,1.5,1.5
2021-07-02,0.399606,0.399006,1.5,1.5
2021-07-05,0.399606,0.399006,1.4898744432094297,1.474361535392295
2021-07-09,1.H00852,1.000852,1.5,1.5
2021-07-12,1.H00852,1.000852,1.5,1.5
2021-07-13,1.H00852,1.000852,1.5,1.5
2021-07-14,1.H00852,1.000852,1.5,1.5
2021-07-15,1.H00852,1.000852,1.4986771652037085,1.4941882469422358
2021-07-16,1.H00852,1.000852,1.4986923172145419,1.4941970482034452
2021-07-19,cash,1.000852,0.0,1.5
2021-07-20,cash,1.000852,0.0,1.5
2021-07-21,1.H00852,1.000852,1.5,1.5
2021-07-22,1.H00852,1.000852,1.5,1.5
2021-07-23,1.H00852,1.000852,1.5,1.5
2021-07-26,1.H00852,1.000852,1.5,1.5
2021-08-02,1.H11077,1.H11077,1.469242567742713,1.4495189985087145
2021-08-03,1.H11077,1.H11077,1.469242567742713,1.4495189985087145
2021-08-11,1.H00852,1.000852,1.5,1.4962827520751403
2021-08-12,1.H00852,1.000852,1.5,1.4981837180094022
2021-08-13,1.H00852,1.000852,1.5,1.4969800736662424
2021-08-24,1.H20955,1.H30269,1.5,1.5
2021-08-25,1.H20955,1.H30269,1.5,1.5
2021-08-26,1.H20955,1.H30269,1.5,1.5
2021-08-27,1.H20955,1.H30269,1.5,1.5
2021-08-30,1.H20955,1.H30269,1.5,1.5
2021-08-31,1.H20955,1.H30269,1.5,1.5
2021-09-01,1.H20955,1.H30269,1.5,1.5
2021-09-02,1.H20955,1.H30269,1.5,1.5
2021-09-03,1.H20955,1.H30269,1.5,1.5
2021-09-06,1.H20955,1.H30269,1.5,1.5
2021-09-07,1.H20955,1.H30269,1.5,1.5
2021-09-08,1.H20955,1.H30269,1.5,1.5
2021-09-09,1.H20955,1.H30269,1.5,1.5
2021-09-10,1.H20955,1.H30269,1.5,1.5
2021-09-13,1.H20955,1.H30269,1.5,1.5
2021-09-14,1.H20955,1.H30269,1.5,1.5
2021-09-15,1.H20955,1.H30269,1.5,1.5
2021-09-16,1.H20955,1.H30269,1.5,1.5
2021-09-17,1.H20955,1.H30269,1.5,1.5
2021-09-22,1.H20955,1.H30269,1.5,1.5
2021-09-23,1.H20955,1.H30269,1.5,1.5
2021-09-24,1.H20955,1.H30269,1.5,1.5
2021-09-27,1.H20955,1.H30269,1.5,1.5
2021-09-28,1.H20955,cash,1.5,0.0
2021-10-15,1.H00016,1.000016,1.5,1.4745891043594996
2021-10-21,1.H00016,1.000016,1.5,1.5
2021-10-22,1.H00016,1.000016,1.5,1.5
2021-10-25,0.399606,0.399006,1.5,1.5
2021-10-26,0.399606,0.399006,1.5,1.5
2021-10-27,0.399606,0.399006,1.5,1.5
2021-10-28,0.399606,0.399006,1.5,1.5
2021-10-29,0.399606,0.399006,1.5,1.5
2021-11-01,0.399606,0.399006,1.5,1.4929576074886852
2021-11-02,0.399606,0.399006,1.5,1.5
2021-11-03,0.399606,0.399006,1.5,1.5
2021-11-04,0.399606,0.399006,1.5,1.5
2021-11-05,0.399606,0.399006,1.5,1.5
2021-11-08,0.399606,0.399006,1.5,1.5
2021-11-09,0.399606,0.399006,1.5,1.5
2021-11-10,0.399606,0.399006,1.5,1.5
2021-11-11,0.399606,0.399006,1.5,1.5
2021-11-12,0.399606,0.399006,1.5,1.5
2021-11-15,0.399606,0.399006,1.5,1.5
2021-11-16,0.399606,0.399006,1.5,1.5
2021-11-17,0.399606,0.399006,1.5,1.5
2021-11-18,1.H00852,1.000852,1.5,1.5
2021-11-19,1.H00852,1.000852,1.5,1.5
2021-11-22,1.H00852,1.000852,1.5,1.5
2021-11-23,1.H00852,1.000852,1.5,1.5
2021-11-24,1.H00852,1.000852,1.5,1.5
2021-11-25,1.H00852,1.000852,1.5,1.5
2021-11-26,1.H00852,1.000852,1.5,1.5
2021-11-29,1.H00852,1.000852,1.5,1.5
2021-11-30,1.H00852,1.000852,1.5,1.5
2021-12-01,1.H00852,1.000852,1.5,1.5
2021-12-02,1.H00852,1.000852,1.5,1.5
2021-12-03,1.H00852,1.000852,1.5,1.5
2021-12-06,1.H00852,1.000852,1.5,1.5
2021-12-07,1.H00852,1.H30269,1.5,1.5
2021-12-08,1.H20955,1.H30269,1.5,1.5
2021-12-09,1.H20955,1.H30269,1.5,1.5
2021-12-10,1.H20955,1.H30269,1.5,1.5
2021-12-13,1.H20955,1.H30269,1.5,1.5
2021-12-14,1.H00016,1.H30269,1.5,1.5
2021-12-15,1.H00016,1.H30269,1.5,1.5
2021-12-16,1.H00016,1.H30269,1.5,1.5
2021-12-17,1.H20955,1.H30269,1.5,1.5
2021-12-20,1.H20955,1.H30269,1.5,1.5
2021-12-21,1.H20955,1.H30269,1.5,1.5
2021-12-22,1.H20955,1.H30269,1.5,1.5
2021-12-23,1.H20955,1.H30269,1.5,1.5
2021-12-24,1.H20955,1.H30269,1.5,1.5
2021-12-27,1.H20955,1.H30269,1.5,1.5
2021-12-28,1.H20955,1.H30269,1.5,1.5
2021-12-29,1.H20955,1.H30269,1.5,1.5
2021-12-30,1.H20955,1.H30269,1.5,1.5
2021-12-31,1.H20955,1.H30269,1.5,1.5
2022-01-04,1.H20955,1.H30269,1.5,1.5
2022-01-05,1.H20955,1.H30269,1.5,1.5
2022-01-06,1.H20955,1.H30269,1.5,1.5
2022-01-07,1.H20955,1.H30269,1.5,1.5
2022-01-10,1.H20955,1.H30269,1.5,1.5
2022-01-11,1.H20955,1.H30269,1.5,1.5
2022-01-12,1.H20955,1.H30269,1.5,1.5
2022-01-13,1.H20955,1.H30269,1.5,1.5
2022-01-14,1.H20955,1.H30269,1.5,1.5
2022-01-17,1.H20955,1.H30269,1.5,1.5
2022-01-18,1.H20955,1.H30269,1.5,1.5
2022-01-19,1.H20955,1.H30269,1.5,1.5
2022-01-20,1.H20955,1.H30269,1.5,1.5
2022-01-21,1.H20955,1.H30269,1.5,1.5
2022-01-24,cash,1.H30269,0.0,1.5
2022-02-18,cash,1.H30269,0.0,1.5
2022-02-21,cash,1.H30269,0.0,1.5
2022-02-22,cash,1.H30269,0.0,1.5
2022-03-01,1.H00852,1.000852,1.5,1.5
2022-03-02,1.H00852,1.000852,1.5,1.5
2022-03-03,1.H00852,1.000852,1.5,1.5
2022-03-04,1.H00852,1.000852,1.5,1.5
2022-04-07,1.H20955,1.H30269,1.5,1.5
2022-04-08,1.H20955,1.H30269,1.5,1.5
2022-04-11,1.H20955,1.H30269,1.5,1.5
2022-04-12,1.H20955,1.H30269,1.5,1.5
2022-04-13,1.H20955,1.H30269,1.5,1.5
2022-04-14,1.H20955,1.H30269,1.5,1.5
2022-04-15,1.H20955,1.H30269,1.5,1.5
2022-04-18,cash,1.H30269,0.0,1.5
2022-04-19,cash,1.H30269,0.0,1.5
2022-04-20,cash,1.H30269,0.0,1.5
2022-05-23,1.H00852,cash,1.5,0.0
2022-05-25,1.H00852,1.000852,1.5,1.5
2022-05-26,1.H00852,1.000852,1.5,1.5
2022-05-27,1.H00852,1.000852,1.5,1.5
2022-05-30,1.H00852,1.000852,1.5,1.5
2022-05-31,1.H00852,1.000852,1.5,1.5
2022-06-01,1.H00852,1.000852,1.5,1.5
2022-06-02,1.H00852,1.000852,1.5,1.5
2022-06-06,1.H00852,1.000852,1.5,1.5
2022-06-07,1.H00852,1.000852,1.5,1.5
2022-06-08,1.H00852,1.000852,1.5,1.5
2022-06-09,0.399606,0.399006,1.5,1.5
2022-06-10,0.399606,0.399006,1.5,1.5
2022-06-13,0.399606,0.399006,1.5,1.5
2022-06-14,0.399606,0.399006,1.5,1.5
2022-06-15,0.399606,0.399006,1.5,1.5
2022-06-16,0.399606,0.399006,1.5,1.5
2022-06-17,0.399606,0.399006,1.5,1.5
2022-06-20,0.399606,0.399006,1.5,1.5
2022-06-21,0.399606,0.399006,1.5,1.5
2022-06-22,0.399606,0.399006,1.5,1.5
2022-06-23,0.399606,0.399006,1.5,1.5
2022-06-24,0.399606,0.399006,1.5,1.5
2022-06-27,0.399606,0.399006,1.5,1.5
2022-06-28,0.399606,0.399006,1.5,1.5
2022-06-29,0.399606,0.399006,1.5,1.5
2022-06-30,0.399606,0.399006,1.5,1.5
2022-07-01,0.399606,0.399006,1.5,1.5
2022-07-04,0.399606,0.399006,1.5,1.5
2022-07-05,0.399606,0.399006,1.5,1.5
2022-07-06,0.399606,0.399006,1.5,1.5
2022-07-07,0.399606,0.399006,1.5,1.5
2022-07-08,0.399606,0.399006,1.5,1.5
2022-07-11,0.399606,0.399006,1.5,1.5
2022-07-12,0.399606,0.399006,1.5,1.5
2022-07-13,0.399606,0.399006,1.5,1.5
2022-08-25,cash,1.H30269,0.0,1.5
2022-08-26,cash,1.H30269,0.0,1.5
