rule,full_annual,full_vol,full_sharpe,full_max_dd,full_calmar,full_total_return,full_annual_delta,full_max_dd_delta,full_sharpe_delta,last_10y_annual,last_10y_vol,last_10y_sharpe,last_10y_max_dd,last_10y_calmar,last_10y_total_return,last_10y_annual_delta,last_10y_max_dd_delta,last_10y_sharpe_delta,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_calmar,last_5y_total_return,last_5y_annual_delta,last_5y_max_dd_delta,last_5y_sharpe_delta,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_calmar,last_3y_total_return,last_3y_annual_delta,last_3y_max_dd_delta,last_3y_sharpe_delta,last_1y_annual,last_1y_vol,last_1y_sharpe,last_1y_max_dd,last_1y_calmar,last_1y_total_return,last_1y_annual_delta,last_1y_max_dd_delta,last_1y_sharpe_delta,source,ma,days,scale,trigger_days,defensive_pass,defensive_score
broad_consec_below:hs300:ma33:days16:scale0.25,21.635690436835773,19.18664385223166,1.1539567948005667,-43.388899504428245,0.49864575234565806,7052.509179590767,0.22246502776139465,-2.4265240019099537,0.041362601412004096,36.4566209709881,19.959995455531764,1.714311402557875,-15.70766551665278,2.320944568900956,2135.5878222001647,2.169143062122835,4.298548170698604,0.12246081048870772,40.030451199926944,20.712051237976752,1.7927939260357129,-15.707665516652824,2.5484659803513,437.29362334158753,2.5646341344083297,1.664335200890612,0.12880238360315643,40.260580904483724,21.27046002817512,1.7601410703514657,-15.707665516652847,2.563116770076402,175.99897658866757,5.536431760773013,1.664335200890589,0.23106714178477583,33.85592642744801,19.99976077307522,1.6109674791329085,-15.707665516652835,2.1553760736472833,33.82921344221816,3.55165089468181,4.618527782440651e-14,0.15015205122575237,hs300,33,16,0.25,386,True,0.2555838273327956
broad_consec_below:hs300:ma43:days16:scale0.00,21.744750778865463,18.895956086481398,1.17372094504297,-39.62236381129808,0.5487999373895274,7193.634786909021,0.33152536979108405,1.3400116912202122,0.061126751654407396,36.12210246370404,19.75268054496839,1.717354431262767,-15.707665516652769,2.2996480556202656,2081.4058245210167,1.8346245548387756,4.298548170698615,0.12550383919359986,37.97385615499709,20.478877161989033,1.735714439746223,-15.707665516652803,2.417536591592069,399.02561705293795,0.5080390894784728,1.6643352008906334,0.07172289731366654,41.20304764018441,21.10583255991352,1.8052692199629854,-15.707665516652824,2.6231172032853705,181.60137676563636,6.478898496473697,1.664335200890612,0.2761952913962955,32.90321928089688,19.94864547481765,1.5774407761300582,-15.707665516652835,2.094723703278109,32.87734606115369,2.598943748130676,4.618527782440651e-14,0.11662534822290205,hs300,43,16,0.0,524,True,0.2552905633693876
broad_consec_below:hs300:ma32:days16:scale0.25,21.736420552888937,19.254935906379043,1.1550005012015219,-43.250884664308444,0.5025659179366173,7182.762322302167,0.3231951438145586,-2.2885091617901523,0.04240630781295929,36.18082704051802,19.99340864061191,1.701278675204648,-15.707665516652813,2.3033866491593007,2090.831059974561,1.893349131652755,4.29854817069857,0.1094280831354808,40.021995318165125,20.720736563595416,1.7918259105505525,-15.707665516652824,2.5479276519948133,437.13161762505706,2.556178252646511,1.664335200890612,0.1278343681179961,40.260580904483724,21.27046002817512,1.7601410703514657,-15.707665516652847,2.563116770076402,175.99897658866757,5.536431760773013,1.664335200890589,0.23106714178477583,33.85592642744801,19.99976077307522,1.6109674791329085,-15.707665516652835,2.1553760736472833,33.82921344221816,3.55165089468181,4.618527782440651e-14,0.15015205122575237,hs300,32,16,0.25,351,True,0.2542321538232137
broad_consec_below:hs300:ma40:days16:scale0.00,21.535708222828866,18.914542411522724,1.1633307410920066,-41.21081944329331,0.5225741325639572,6925.423083878144,0.12248281375448755,-0.24844394077501875,0.050736547703444046,35.834342267408914,19.806967377361108,1.7021010652133468,-15.707665516652769,2.2813283252956005,2035.745997263204,1.546864358543651,4.298548170698615,0.11025047314417957,39.04228109705927,20.575405054867876,1.7675492560102997,-15.707665516652858,2.48555592526895,418.6240020926219,1.5764640315406595,1.6643352008905783,0.10355771357774324,40.77272430842558,21.216086103266115,1.7820058454538679,-15.707665516652813,2.595721449836038,179.03404929732227,6.048575164714869,1.6643352008906227,0.252931916887178,32.90321928089688,19.94864547481765,1.5774407761300582,-15.707665516652835,2.094723703278109,32.87734606115369,2.598943748130676,4.618527782440651e-14,0.11662534822290205,hs300,40,16,0.0,501,True,0.25419379885219245
broad_consec_below:hs300:ma39:days16:scale0.25,21.64516837717936,19.0220025951094,1.1627295096874166,-41.68940772732165,0.5192006688786308,7064.66963575695,0.23194296810498116,-0.7270322248033594,0.05013531629885404,36.22645593879472,19.92965712149928,1.7078363383889466,-15.707665516652847,2.306291530106011,2098.1797363802866,1.9389780299294586,4.2985481706985365,0.11598574631977931,40.13441254107191,20.748213114224612,1.793747792482996,-15.707665516652769,2.5550844903415264,439.28860792979816,2.668595475553296,1.664335200890667,0.12975625005043967,39.52473577736255,21.267003029021055,1.7346311315567218,-15.707665516652813,2.516270526352854,171.67685094696202,4.8005866336518395,1.6643352008906227,0.20555720299003188,31.854860933197095,19.959903829972426,1.5354912863657324,-15.707665516652803,2.027981872890374,31.829906392261485,1.5505854004308937,7.815970093361102e-14,0.07467585845857627,hs300,39,16,0.25,466,True,0.2537085172985294
broad_consec_below:hs300:ma31:days17:scale0.00,21.76574954042465,19.355195041871266,1.1513040203066092,-44.9437974297361,0.4842881728997783,7221.110769236219,0.35252413135027183,-3.9814219272178093,0.038709826918046586,35.804449552277084,20.109499643609897,1.6783189178610416,-15.707665516652803,2.2794252598718927,2031.0524938173191,1.5169716434118214,4.298548170698581,0.08646832579187436,39.17218442515753,20.748035321627643,1.7592117282162743,-15.707665516652824,2.493825984747911,421.048215581679,1.706367359638918,1.664335200890612,0.09522018578371783,41.528434970137454,21.25188649167106,1.8056014300731973,-15.707665516652835,2.643832396743498,183.55307385528366,6.804285826426742,1.6643352008906014,0.2765275015065074,33.74618980846744,20.01187869873979,1.6058613157182462,-15.707665516652835,2.1483898910815653,33.71957378771153,3.44191427570124,4.618527782440651e-14,0.14504588781109007,hs300,31,17,0.0,257,True,0.2525784869582263
broad_consec_below:hs300:ma36:days16:scale0.00,21.298225974302888,19.073570665020316,1.1445727692675007,-44.387694598038216,0.47982275644575145,6632.1419153486095,-0.11499943477149088,-3.4253190955199244,0.031978575878938154,36.81238520287249,19.90240212899545,1.7322910322110123,-15.707665516652824,2.3435936526560894,2194.537228332969,2.524907294007228,4.2985481706985595,0.1404404401418451,41.05909631073419,20.768294581752198,1.8251758360323485,-15.707665516652835,2.6139528033115083,457.2950054087398,3.5932792452155766,1.6643352008906014,0.16118429359979203,42.067135369034325,21.23288507809558,1.8256652724598028,-15.707665516652803,2.6781277793594467,186.8040280946938,7.342986225323614,1.6643352008906334,0.2965913438931129,35.05032812512496,19.982306590863548,1.6583316839138533,-15.707665516652835,2.231415488696622,35.022555785244606,4.746052592358762,4.618527782440651e-14,0.1975162560066972,hs300,36,16,0.0,431,True,0.25077715242620796
broad_consec_below:hs300:ma41:days16:scale0.25,21.6290114363759,18.962589851844683,1.165058813167954,-41.11718305572786,0.5260333959907026,7043.951670770732,0.2157860273015224,-0.15480755320956519,0.05246461977939143,35.57246224430857,19.828450463497767,1.690368070818814,-15.707665516652813,2.2646562091989844,1994.942167144905,1.2849843354433048,4.29854817069857,0.09851747874964678,38.79103385636338,20.553223726673853,1.7600745168126297,-15.707665516652803,2.4695607259549974,413.96090424953053,1.3252167908447632,1.6643352008906334,0.0960829743800733,39.45223336659329,21.15669668667987,1.740007707205316,-15.707665516652813,2.5116547920355936,171.25345330982088,4.728084222882579,1.6643352008906227,0.21093377863862606,32.26052270671449,19.955142368962605,1.5517849866928128,-15.707665516652803,2.0538075930196524,32.23521335707189,1.956247173948288,7.815970093361102e-14,0.09096955878565671,hs300,41,16,0.25,499,True,0.2505468555404279
broad_consec_below:hs300:ma23:days17:scale0.00,21.53761676074526,19.4666665110172,1.1358431805292097,-43.07426268604634,0.5000112693216743,6927.828702655043,0.12439135167088011,-2.1118871835280473,0.02324898714064716,36.1739223912952,20.092841504227408,1.693594347220651,-15.707665516652792,2.3029470772053746,2089.720972737849,1.886444482429937,4.2985481706985915,0.1017437551514837,38.79553829680966,20.672953775658375,1.7512405975080552,-15.707665516652813,2.4698474929759455,414.04420948168524,1.329721231291046,1.6643352008906227,0.08724905507549874,39.98230598760053,21.41005754903285,1.740434800286869,-15.707665516652847,2.545400902840232,174.35912699681572,5.258156843889822,1.664335200890589,0.21136087172017914,33.74618980846744,20.01187869873979,1.6058613157182462,-15.707665516652835,2.1483898910815653,33.71957378771153,3.44191427570124,4.618527782440651e-14,0.14504588781109007,hs300,23,17,0.0,178,True,0.2504491418694603
broad_consec_below:hs300:ma32:days17:scale0.25,21.722416487308237,19.324011448403457,1.150939601885583,-43.13598252189198,0.5035799631151063,7164.519303604041,0.3091910782338587,-2.1736070193736907,0.038345408497020506,35.940440567850665,20.073808156457932,1.6861248847329744,-15.707665516652803,2.2880828809187252,2052.4798655941136,1.6529626589854018,4.298548170698581,0.09427429266380716,39.19276418777551,20.764640532456404,1.7587113954485238,-15.707665516652769,2.4951361579621483,421.4330985401033,1.7269471222568953,1.664335200890667,0.09471985301596741,39.8265286516045,21.299098070320436,1.7429040363834278,-15.70766551665278,2.535483621635669,173.44398746279154,5.102379507893787,1.6643352008906565,0.21383010781673795,32.88421114996793,20.02811737316484,1.5712232142401839,-15.707665516652835,2.09351358514128,32.85835463756761,2.5799356172017305,4.618527782440651e-14,0.11040778633302772,hs300,32,17,0.25,308,True,0.2501991973225461
broad_consec_below:hs300:ma33:days17:scale0.25,21.55502047784099,19.262205103699216,1.146607659660073,-43.59069704773283,0.4944867124799069,6949.801527951304,0.14179506876661208,-2.62832154521454,0.03401346627151036,35.94108386839543,20.050252972148193,1.6878933885355467,-15.707665516652813,2.2881238354796727,2052.581686087294,1.653605959530168,4.29854817069857,0.09604279646637948,38.986646271921764,20.761414335688965,1.7515246812780993,-15.707665516652858,2.482014035159403,417.5885260564553,1.5208292064031497,1.6643352008905783,0.08753313884554292,39.8265286516045,21.299098070320436,1.7429040363834278,-15.70766551665278,2.535483621635669,173.44398746279154,5.102379507893787,1.6643352008906565,0.21383010781673795,32.88421114996793,20.02811737316484,1.5712232142401839,-15.707665516652835,2.09351358514128,32.85835463756761,2.5799356172017305,4.618527782440651e-14,0.11040778633302772,hs300,33,17,0.25,339,True,0.25001671199427955
broad_consec_below:zz2000:ma27:days11:scale0.00,21.01265546948725,19.001017636620226,1.1353612281288874,-40.96237550251829,0.5129745336228225,6294.932632723965,-0.40056993958712894,0.0,0.02276703474032482,35.116655763164516,19.009161172309994,1.7364965705576794,-20.085413094048697,1.748366120165563,1925.5925159285248,0.8291778542992532,-0.07919940669731318,0.14464597848851213,42.51017328462861,19.670992856820394,1.9699242705100364,-12.096223166688647,3.514334408255284,486.51837814320123,5.044356219109993,5.275777550854789,0.30593272807747995,43.202733459350014,20.296614211067844,1.9412498920065653,-12.096223166688658,3.57158865738559,193.73836047790084,8.478584315639303,5.275777550854778,0.4121759634398754,48.526148379882585,19.235246319198755,2.2283117825802767,-11.261580469693778,4.308999834479014,48.485937818627534,18.221872847116384,4.446085046959103,0.7674963546731206,zz2000,27,11,0.0,423,False,0.2449510490200654
broad_consec_below:zz2000:ma28:days12:scale0.00,21.37387433940883,19.070887499654685,1.1481072595078026,-40.96237550251829,0.5217928422655762,6724.2726123298635,-0.03935106966554969,0.0,0.03551306611923999,36.17642769657583,19.13299937547674,1.7688686465722574,-20.006213687351405,1.8082595868426503,2090.1237018569554,1.8889497877105654,-2.1316282072803006e-14,0.17701805450309016,41.55605389793708,19.767387729232844,1.9259147289849816,-13.068343692688211,3.179902126478955,467.16901039741083,4.090236832418469,4.303657024855225,0.2619231865524252,42.921409086266934,20.38552411665016,1.9236206186072708,-13.06834369268829,3.2843801858594652,192.01020307066017,8.197259942556222,4.303657024855147,0.39454669004058096,46.79129928961095,19.324747764679287,2.155767187564259,-12.096602611182705,3.868135607460125,46.75273856753081,16.487023756844746,3.6110629054701757,0.6949517596571027,zz2000,28,12,0.0,386,False,0.24025475843188718
broad_consec_below:cyb:ma31:days16:scale0.25,21.14867988252731,19.260713073700337,1.1286839872348393,-40.96237550251829,0.516295249557173,6453.492707635199,-0.2645455265470673,0.0,0.016089793846276734,35.52479232543586,19.691864985685154,1.6988803968232702,-15.707665516652803,2.261621390382519,1987.5906019805072,1.237314416570598,4.298548170698581,0.10702980475410295,37.43584983514463,20.349076068842297,1.7255596510702114,-15.707665516652858,2.383285396258032,389.3836349085259,-0.029967230373983966,1.6643352008905783,0.06156810863765494,38.643815687502034,21.58154631263694,1.6819988531375643,-15.707665516652868,2.4601883485825975,166.56224201914478,3.9196665437913225,1.6643352008905676,0.15292492457087437,34.05646100331494,19.959446971761967,1.6215957076631693,-15.707665516652847,2.1681427432490965,34.02957066464318,3.752185470548742,3.375077994860476e-14,0.16078027975601317,cyb,31,16,0.25,297,False,0.22031734949565615
broad_consec_below:zz2000:ma28:days11:scale0.25,21.261222832380167,19.045632078470067,1.1443217674911819,-40.96237550251829,0.5190427208273862,6587.509895123976,-0.1520025766942119,0.0,0.03172757410261928,35.25542955021894,19.088514206079825,1.7356495597186186,-20.06545587731242,1.7570211096016761,1946.4844865842497,0.9679516413536788,-0.05924218996103647,0.14379896764945133,40.782697627398875,19.773138478260755,1.8965724656051086,-13.024582456848444,3.1312096001937446,451.8630612834184,3.316880561880261,4.347418260694992,0.2325809231725522,40.53046813271346,20.403986125676123,1.8359310029275613,-13.024582456848455,3.111843951005288,177.59562826672712,5.806318989002747,4.347418260694981,0.3068570743608714,42.84371936552718,19.311465235867843,2.0105931371428727,-11.963734799410908,3.58113248779443,42.808860270771554,12.539443832760977,3.743930717241973,0.5497777092357166,zz2000,28,11,0.25,433,False,0.21971188405483327
broad_consec_below:zz2000:ma28:days12:scale0.25,21.41701400285414,19.118778727320475,1.1476370880163103,-40.96237550251829,0.5228459956268273,6777.348914620265,0.003788593779759708,0.0,0.03504289462774768,35.76949530384819,19.221896506498688,1.7454130996262534,-20.006213687351327,1.7879192866195863,2025.5760455269804,1.4820173949829254,5.684341886080802e-14,0.15356250755708611,40.59718575627254,19.863609752368355,1.8819322824757214,-13.424015710103909,3.024220667867372,448.2410853082216,3.1313686907539235,3.9479850074395273,0.217940740043165,40.90129350196614,20.48821986695026,1.8426218433854744,-13.424015710103909,3.0468746748546183,179.79945669700274,6.1771443582554255,3.9479850074395273,0.3135479148187845,42.520736955164764,19.410195973648584,1.9892410418581397,-12.586550423338815,3.3782677163331423,42.48617744551373,12.216461422398563,3.1211150933140654,0.5284256139509835,zz2000,28,12,0.25,386,False,0.21959000883358681
broad_consec_below:cyb:ma30:days17:scale0.25,21.148795400253782,19.30364592710081,1.1266069114041546,-40.96237550251829,0.5162980696506138,6453.628944162672,-0.26443000882059664,0.0,0.014012718015592007,35.60074375008686,19.77789571246592,1.695285843040731,-15.707665516652803,2.266456699905152,1999.314691417112,1.3132658412216003,4.298548170698581,0.1034352509715637,37.448267787912414,20.404245087386915,1.721904231174799,-15.707665516652813,2.38407596267,389.60449252619486,-0.017549277606200064,1.6643352008906227,0.057912688742242535,37.29402757089277,21.629136672392573,1.631662025282799,-15.707665516652792,2.374256539353653,158.85058666332813,2.5698784271820614,1.664335200890644,0.10258809671610902,31.92891570334373,20.039680652582227,1.5330739406311453,-15.707665516652824,2.0326964353483077,31.903896454622817,1.6246401705775284,5.684341886080802e-14,0.0722585127239892,cyb,30,17,0.25,267,False,0.21726983350254303
broad_consec_below:cyb:ma31:days15:scale0.25,21.08417390540993,19.22906286610212,1.1273527403900296,-40.96237550251829,0.5147204879295566,6377.837767299211,-0.3290515036644486,0.0,0.01475854700146706,35.63108112646878,19.651106351891528,1.7061358084861484,-15.707665516652824,2.2683880738798337,2004.0141970613452,1.3436032176035155,4.2985481706985595,0.1142852164169812,37.28561407336799,20.296948412111547,1.7238609646527667,-15.707665516652824,2.373720909312643,386.7179468839274,-0.18020299215062607,1.664335200890612,0.0598694222202103,38.94657821564127,21.507096732498418,1.6976388345185147,-15.707665516652847,2.4794631751198897,168.31276956839895,4.222429071930556,1.664335200890589,0.16856490595182483,35.594086124515755,19.914760326278387,1.6842110484906248,-15.707665516652835,2.2660328542634094,35.56582911073887,5.2898105917495535,4.618527782440651e-14,0.22339562058346862,cyb,31,15,0.25,331,False,0.21528935769838164
broad_consec_below:cyb:ma31:days16:scale0.00,21.024742867579384,19.2226905164211,1.1250135722546841,-40.96237550251829,0.5132696190016329,6308.873049044163,-0.3884825414949944,0.0,0.012419378866121544,35.881075435838916,19.635264394263817,1.7170906998970195,-15.707665516652813,2.2843035075962645,2043.1022902420398,1.593597526973653,4.29854817069857,0.12524010782785222,37.36069051174293,20.294448641357747,1.726854220628974,-15.707665516652824,2.3785005144229854,388.048600039626,-0.10512655377568336,1.664335200890612,0.06286267819641767,39.95723603271908,21.56004380100839,1.7290166054143354,-15.707665516652813,2.543804869689743,174.21171177092805,5.233086889008369,1.6643352008906227,0.19994267684764555,35.31678700251539,19.93830433635228,1.6718047857410123,-15.707665516652847,2.248379109236409,35.28877734356666,5.012511469749189,3.375077994860476e-14,0.2109893578338562,cyb,31,16,0.0,297,False,0.21216029440001666
broad_consec_below:cyb:ma30:days16:scale0.25,21.05413131848848,19.248322117619786,1.125079360232154,-40.96237550251829,0.5139870688699221,6342.887848901809,-0.3590940905858986,0.0,0.012485166843591466,35.47411350417795,19.70250954704518,1.6960988983656806,-15.707665516652758,2.258395015259871,1979.8004786542806,1.186635595312687,4.298548170698625,0.10424830629651338,37.28410107279918,20.35267352048239,1.7196420838401762,-15.707665516652758,2.3736245868790484,386.69116035299913,-0.1817159927194325,1.6643352008906778,0.055650541407619825,38.35916731732149,21.592600410155214,1.6713349320825628,-15.707665516652847,2.442066727016445,164.9234082475401,3.6350181736107814,1.664335200890589,0.1422610035158729,33.231714531421794,19.994758306678133,1.5870604065188774,-15.707665516652803,2.1156367568554675,33.20555228478901,2.9274389986555924,7.815970093361102e-14,0.12624497861172124,cyb,30,16,0.25,296,False,0.20975526883176668
