variant,defense_asset,decay_ratio_threshold,recovery_ratio_threshold,annual,vol,sharpe,max_dd,calmar,total_return,monthly_win_rate,signal_days,overlay_days,overlay_ratio,trigger_count,recovery_count,avg_scale,annual_delta,max_dd_delta,sharpe_delta,calmar_delta
switch_cash_decay625_rec700,cash,0.625,0.7,23.62718416741041,20.59029945033647,0.9938789395658684,-25.856366291320576,0.913785947383548,2609.9929399374737,59.04255319148937,511,290,0.07678051363516018,75,75,1.1412916281135637,0.8450870289078196,5.341914789265527,0.055444697264906084,0.18355029498796427
switch_cash_decay625_rec725,cash,0.625,0.725,23.685452166101562,20.588329695136707,0.9962563584096669,-25.856366291320576,0.9160394735764653,2629.931128578925,58.51063829787234,511,293,0.07757479481069632,75,75,1.1412834946737496,0.9033550275989732,5.341914789265527,0.05782211610870458,0.18580382118088157
switch_cash_decay625_rec750,cash,0.625,0.75,23.863581054175253,20.58831855674013,1.0032865240702842,-25.856366291320576,0.9229286430006115,2691.737954123028,58.51063829787234,511,294,0.0778395552025417,75,75,1.1414172095511324,1.0814839156726634,5.341914789265527,0.0648522817693219,0.19269299060502776
switch_cash_decay625_rec775,cash,0.625,0.775,24.22105112654762,20.565709450743864,1.0182541212728078,-25.856366291320576,0.9367538676414136,2819.743013389493,59.04255319148937,509,297,0.07863383637807785,75,75,1.141054232611056,1.4389539880450322,5.341914789265527,0.0798198789718455,0.2065182152458298
switch_cash_decay625_rec800,cash,0.625,0.8,24.684450341318275,20.57142317987195,1.0362328312799773,-25.856366291320576,0.9546759224866145,2993.8618621245937,59.57446808510638,507,303,0.08022239872915012,75,75,1.1426350484032433,1.9023532028156858,5.341914789265527,0.09779858897901506,0.22444027009103074
switch_cash_decay625_rec825,cash,0.625,0.825,24.65122907731534,20.57128578186786,1.0349352598385826,-25.856366291320636,0.9533910836338271,2981.0629286818544,59.57446808510638,507,304,0.0804871591209955,75,75,1.1426164734193467,1.8691319388127496,5.341914789265466,0.0965010175376203,0.22315543123824333
switch_cash_decay625_rec850,cash,0.625,0.85,24.83112290348575,20.57060147982897,1.0420128912706426,-25.856366291320636,0.9603485123824597,3050.966406537538,59.57446808510638,506,308,0.08154620068837702,75,75,1.1424552871150726,2.04902576498316,5.341914789265466,0.10357864896968028,0.23011285998687592
switch_cash_decay625_rec875,cash,0.625,0.875,24.878381252169834,20.567981586830562,1.0439709885447488,-25.85636629132076,0.9621762382180048,3069.574740347298,59.57446808510638,506,310,0.08207572147206778,75,75,1.1423907157371391,2.096284113667245,5.341914789265342,0.1055367462437865,0.23194058582242105
switch_cash_decay625_rec900,cash,0.625,0.9,24.878381252169834,20.567981586830562,1.0439709885447488,-25.85636629132076,0.9621762382180048,3069.574740347298,59.57446808510638,506,310,0.08207572147206778,75,75,1.1423907157371391,2.096284113667245,5.341914789265342,0.1055367462437865,0.23194058582242105
switch_cash_decay625_rec925,cash,0.625,0.925,24.870720836488978,20.565219471270694,1.043784023446922,-25.85636629132076,0.9618799701502281,3066.551426803936,59.57446808510638,505,314,0.08313476303944929,75,75,1.142431459806086,2.088623697986389,5.341914789265342,0.10534978114595972,0.23164431775464434
switch_cash_decay625_rec950,cash,0.625,0.95,24.870720836488978,20.565219471270694,1.043784023446922,-25.85636629132076,0.9618799701502281,3066.551426803936,59.57446808510638,505,314,0.08313476303944929,75,75,1.142431459806086,2.088623697986389,5.341914789265342,0.10534978114595972,0.23164431775464434
switch_cash_decay650_rec675,cash,0.65,0.675,22.019331137542174,20.62977040948196,0.9284873579904371,-24.615011280753972,0.8945488948347015,2110.6723931523716,57.97872340425532,519,306,0.08101667990468626,82,82,1.1446550936360822,-0.7627660009604149,6.583269799832131,-0.00994688431052515,0.1643132424391177
switch_cash_decay650_rec700,cash,0.65,0.7,21.70761566169437,20.58910391419468,0.9174182313404382,-24.615011280753777,0.8818852615626193,2024.4324691792497,57.97872340425532,517,326,0.08631188774159386,82,82,1.144668010143059,-1.07448147680822,6.583269799832326,-0.02101601096052408,0.15164960916703552
switch_cash_decay650_rec725,cash,0.65,0.725,21.423240522693664,20.552411543133914,0.9072441935691176,-24.61501128075386,0.8703323463208893,1948.5122493671536,56.91489361702128,517,333,0.08816521048451152,82,82,1.1436132210839849,-1.358856615808925,6.5832697998322445,-0.03119004873184472,0.14009669392530555
switch_cash_decay650_rec750,cash,0.65,0.75,21.6664938746697,20.551599678558315,0.9170652824135048,-24.61501128075386,0.8802146636272492,2013.2936156209446,56.91489361702128,516,335,0.08869473126820228,82,82,1.1436546989720984,-1.115603263832888,6.5832697998322445,-0.02136895988745746,0.14997901123166546
switch_cash_decay650_rec775,cash,0.65,0.775,22.027024579433665,20.527762068591613,0.9323846032963687,-24.61501128075386,0.8948614456519179,2112.841728732088,57.446808510638306,514,338,0.08948901244373841,82,82,1.1432575583843303,-0.7550725590689247,6.5832697998322445,-0.006049639004593543,0.1646257932563342
switch_cash_decay650_rec800,cash,0.65,0.8,22.48270166753774,20.532086328906498,0.9504879097025648,-24.61501128075386,0.9133736081249192,2244.942285582847,57.97872340425532,512,344,0.0910775747948107,82,82,1.1447309309189293,-0.29939547096484986,6.5832697998322445,0.01205366740160252,0.18313795572933544
switch_cash_decay650_rec825,cash,0.65,0.825,22.45006359360062,20.53193898281357,0.9491876000020953,-24.61501128075385,0.9120476662610358,2235.240518630795,57.97872340425532,512,345,0.09134233518665608,82,82,1.1447123149854326,-0.332033544901968,6.583269799832252,0.01075335770113306,0.1818120138654521
switch_cash_decay650_rec850,cash,0.65,0.85,22.443578193740255,20.523118097265897,0.9492465707375477,-24.615011280753965,0.9117841928956777,2233.3171923748414,57.97872340425532,511,350,0.09266613714588298,82,82,1.1444123008425384,-0.3385189447623347,6.583269799832138,0.010812328436585417,0.18154854050009395
switch_cash_decay650_rec875,cash,0.65,0.875,22.39198154582973,20.51835182646934,0.9473536296736378,-25.01615668404904,0.8951007874086209,2218.0682830944297,57.97872340425532,511,353,0.09346041832141912,82,82,1.1442153492686826,-0.3901155926728599,6.182124396537063,0.008919387372675502,0.16486513501303712
switch_cash_decay650_rec900,cash,0.65,0.9,22.39198154582973,20.51835182646934,0.9473536296736378,-25.01615668404904,0.8951007874086209,2218.0682830944297,57.97872340425532,511,353,0.09346041832141912,82,82,1.1442153492686826,-0.3901155926728599,6.182124396537063,0.008919387372675502,0.16486513501303712
switch_cash_decay650_rec925,cash,0.65,0.925,22.38447365338878,20.515580293959285,0.9471536389670707,-25.01615668404904,0.8948006656698673,2215.857182928377,57.97872340425532,510,357,0.09451945988880063,82,82,1.1442560933376296,-0.3976234851138081,6.182124396537063,0.008719396666108437,0.16456501327428352
switch_cash_decay650_rec950,cash,0.65,0.95,22.38447365338878,20.515580293959285,0.9471536389670707,-25.01615668404904,0.8948006656698673,2215.857182928377,57.97872340425532,510,357,0.09451945988880063,82,82,1.1442560933376296,-0.3976234851138081,6.182124396537063,0.008719396666108437,0.16456501327428352
switch_cash_decay675_rec700,cash,0.675,0.7,20.289249618293436,20.418718132256156,0.8656706007702984,-24.615011280753976,0.8242632671128299,1670.2960691939047,58.51063829787234,523,357,0.09451945988880063,86,86,1.1428195710547435,-2.4928475202091533,6.583269799832127,-0.07276364153066384,0.09402761471724619
switch_cash_decay675_rec725,cash,0.675,0.725,20.210055542720884,20.380710023009065,0.8636555581652247,-24.61501128075387,0.8210459589966892,1652.251647237664,57.446808510638306,521,367,0.09716706380725443,86,86,1.141379992454953,-2.5720415957817053,6.583269799832234,-0.07477868413573763,0.09081030660110545
switch_cash_decay675_rec750,cash,0.675,0.75,20.14898700100016,20.37123933602135,0.8614529970873251,-24.615011280753915,0.8185650118614544,1638.454821861421,57.446808510638306,520,370,0.09796134498279058,86,86,1.1414677731887355,-2.6331101375024275,6.583269799832188,-0.07698124521363714,0.08832935946587062
switch_cash_decay675_rec775,cash,0.675,0.775,20.500118901739594,20.347958087399363,0.8766250722856966,-24.615011280753915,0.8328299616814846,1719.1942896850435,57.97872340425532,518,373,0.09875562615832671,86,86,1.1410886661673498,-2.2819782367629955,6.583269799832188,-0.061809170015265646,0.10259430928590085
switch_cash_decay675_rec800,cash,0.675,0.8,20.836646935128233,20.302119499500503,0.8919577147191674,-24.615011280753915,0.8465016203921091,1799.8570549005724,58.51063829787234,516,379,0.100344188509399,86,86,1.1391717986637728,-1.9454502033743566,6.583269799832188,-0.04647652758179488,0.11626596799652533
switch_cash_decay675_rec825,cash,0.675,0.825,20.769903279311276,20.301539551321945,0.8892400862780642,-24.615011280753954,0.8437901182499518,1783.5978914960424,58.51063829787234,516,381,0.10087370929308975,86,86,1.1390268289911747,-2.0121938591913135,6.5832697998321485,-0.04919415602289812,0.11355446585436801
switch_cash_decay675_rec850,cash,0.675,0.85,20.76243601484724,20.29258772185013,0.8892351690311565,-24.61501128075396,0.8434867560300904,1781.7869409716118,58.51063829787234,515,386,0.10219751125231666,86,86,1.1387229003934438,-2.01966112365535,6.5832697998321414,-0.04919907326980577,0.11325110363450663
switch_cash_decay675_rec875,cash,0.675,0.875,20.80646140294562,20.32639437878202,0.8898989350310139,-25.69721013962442,0.8096778323364606,1792.487476056876,58.51063829787234,515,389,0.1029917924278528,86,86,1.1406305254807432,-1.9756357355569705,5.501070940961682,-0.04853530726994837,0.07944217994087688
switch_cash_decay675_rec900,cash,0.675,0.9,20.80646140294562,20.32639437878202,0.8898989350310139,-25.69721013962442,0.8096778323364606,1792.487476056876,58.51063829787234,515,389,0.1029917924278528,86,86,1.1406305254807432,-1.9756357355569705,5.501070940961682,-0.04853530726994837,0.07944217994087688
switch_cash_decay675_rec925,cash,0.675,0.925,20.811848169188973,20.327767789617074,0.8900737151447286,-25.69721013962442,0.809887456891581,1793.8006520529148,58.51063829787234,514,393,0.10405083399523431,86,86,1.1409376137163354,-1.9702489693136158,5.501070940961682,-0.048360527156233735,0.07965180449599729
switch_cash_decay675_rec950,cash,0.675,0.95,20.811848169188973,20.327767789617074,0.8900737151447286,-25.69721013962442,0.809887456891581,1793.8006520529148,58.51063829787234,514,393,0.10405083399523431,86,86,1.1409376137163354,-1.9702489693136158,5.501070940961682,-0.048360527156233735,0.07965180449599729
switch_cash_decay700_rec725,cash,0.7,0.725,19.568832428942763,20.311209614554265,0.8394598655277137,-24.796064901968414,0.7891910473015945,1512.3590770762646,57.446808510638306,525,388,0.10272703203600742,90,90,1.1415552021365685,-3.2132647095598266,6.402216178617689,-0.0989743767732486,0.05895539490601076
switch_cash_decay700_rec750,cash,0.7,0.75,19.48636043997938,20.284404777060736,0.836882112690009,-24.796064901968244,0.7858650361264623,1495.1450546957228,57.446808510638306,524,392,0.10378607360338893,90,90,1.1412931696818929,-3.2957366985232106,6.402216178617859,-0.10155212961095328,0.05562938373087856
switch_cash_decay700_rec775,cash,0.7,0.775,19.83555583397283,20.261057228962166,0.8520937667873225,-24.796064901968244,0.7999477301093182,1569.2287531606112,57.97872340425532,522,395,0.10458035477892508,90,90,1.140914062660507,-2.9465413045297595,6.402216178617859,-0.08634047551363977,0.06971207771373444
switch_cash_decay700_rec800,cash,0.7,0.8,20.19419275982908,20.226224688456508,0.8680673024513061,-24.796064901968244,0.8144111914397401,1648.6580532814432,58.51063829787234,520,401,0.10616891712999735,90,90,1.1394584353288817,-2.5879043786735103,6.402216178617859,-0.07036693984965614,0.08417553904415631
switch_cash_decay700_rec825,cash,0.7,0.825,20.127693944679837,20.225625763255973,0.8653349440572703,-24.79606490196835,0.8117293620683365,1633.6681659481158,58.51063829787234,520,403,0.10669843791368812,90,90,1.139312475180546,-2.654403193822752,6.402216178617753,-0.07309929824369199,0.08149370967275271
switch_cash_decay700_rec850,cash,0.7,0.85,20.030920256571715,20.214738786412823,0.861681125767697,-24.7960649019684,0.8078265779576013,1612.0685240626199,57.97872340425532,519,409,0.10828700026476039,90,90,1.138900563800686,-2.751176881930874,6.402216178617703,-0.07675311653326533,0.07759092556201752
switch_cash_decay700_rec875,cash,0.7,0.875,20.045568089724885,20.23727735906838,0.8615551630545056,-24.971344928024774,0.8027428297315375,1615.321629759427,57.97872340425532,519,412,0.10908128144029654,90,90,1.1403254668573155,-2.7365290487777045,6.226936152561329,-0.07687907924645665,0.0725071773359538
switch_cash_decay700_rec900,cash,0.7,0.9,20.045568089724885,20.23727735906838,0.8615551630545056,-24.971344928024774,0.8027428297315375,1615.321629759427,57.97872340425532,519,412,0.10908128144029654,90,90,1.1403254668573155,-2.7365290487777045,6.226936152561329,-0.07687907924645665,0.0725071773359538
switch_cash_decay700_rec925,cash,0.7,0.925,19.987292062398133,20.23775102646331,0.8591270774915283,-24.971344928024774,0.8004091137264637,1602.413403280683,57.97872340425532,518,417,0.11040508339952343,90,90,1.1405030904520612,-2.7948050761044563,6.226936152561329,-0.079307164809434,0.07017346133087998
switch_cash_decay700_rec950,cash,0.7,0.95,19.987292062398133,20.23775102646331,0.8591270774915283,-24.971344928024774,0.8004091137264637,1602.413403280683,57.97872340425532,518,417,0.11040508339952343,90,90,1.1405030904520612,-2.7948050761044563,6.226936152561329,-0.079307164809434,0.07017346133087998
