variant,decay_ratio_threshold,recovery_ratio_threshold,annual,max_dd,sharpe,calmar,annual_delta,max_dd_delta,full_annual_rank,full_maxdd_rank,full_calmar_rank,1Y_annual,1Y_max_dd,1Y_sharpe,1Y_calmar,1Y_annual_rank,1Y_maxdd_rank,1Y_calmar_rank,3Y_annual,3Y_max_dd,3Y_sharpe,3Y_calmar,3Y_annual_rank,3Y_maxdd_rank,3Y_calmar_rank,5Y_annual,5Y_max_dd,5Y_sharpe,5Y_calmar,5Y_annual_rank,5Y_maxdd_rank,5Y_calmar_rank,recent_rank,mid_rank,long_rank,composite_rank
switch_cash_decay500_rec725,0.5,0.725,25.35545228598992,-31.44089055334005,1.042577757812216,0.8064482856480776,2.57335514748733,-0.24260947275394784,39.0,125.0,99.0,51.52614590894855,-8.870386939708604,1.9287392419501537,5.80878221651075,71.0,64.0,64.0,23.770367659507286,-15.70809988717439,0.9213934638524064,1.5132554433853398,85.0,123.0,99.0,25.306366425722814,-19.687033268885486,1.0301961578812182,1.28543321282026,67.0,112.0,103.0,66.33333333333333,102.33333333333333,94.0,87.6111111111111
switch_cash_decay500_rec750,0.5,0.75,25.35545228598992,-31.44089055334005,1.042577757812216,0.8064482856480776,2.57335514748733,-0.24260947275394784,39.0,125.0,99.0,51.52614590894855,-8.870386939708604,1.9287392419501537,5.80878221651075,71.0,64.0,64.0,23.770367659507286,-15.70809988717439,0.9213934638524064,1.5132554433853398,85.0,123.0,99.0,25.306366425722814,-19.687033268885486,1.0301961578812182,1.28543321282026,67.0,112.0,103.0,66.33333333333333,102.33333333333333,94.0,87.6111111111111
switch_cash_decay500_rec775,0.5,0.775,25.35545228598992,-31.44089055334005,1.042577757812216,0.8064482856480776,2.57335514748733,-0.24260947275394784,39.0,125.0,99.0,51.52614590894855,-8.870386939708604,1.9287392419501537,5.80878221651075,71.0,64.0,64.0,23.770367659507286,-15.70809988717439,0.9213934638524064,1.5132554433853398,85.0,123.0,99.0,25.306366425722814,-19.687033268885486,1.0301961578812182,1.28543321282026,67.0,112.0,103.0,66.33333333333333,102.33333333333333,94.0,87.6111111111111
switch_cash_decay675_rec725,0.675,0.725,20.210055542720884,-24.61501128075387,0.8636555581652247,0.8210459589966892,-2.5720415957817053,6.583269799832234,126.0,7.0,83.0,45.29159748802518,-11.059437955511013,1.7347226412130718,4.095289260649633,121.0,104.0,124.0,20.849735866844732,-15.057474806606304,0.8253558398304142,1.3846767890786797,135.0,15.0,134.0,20.31457183202068,-18.280082596026066,0.8587958427234262,1.1112954071901673,134.0,61.0,133.0,116.33333333333333,94.66666666666667,109.33333333333333,89.3888888888889
switch_cash_decay500_rec650,0.5,0.65,25.319071880864485,-31.44089055334005,1.0412030810055635,0.8052911808560325,2.5369747423618954,-0.24260947275394784,42.0,125.0,102.0,50.86645994627486,-9.240615141612722,1.908346503951813,5.504661666647159,83.0,70.0,70.0,23.59143637621246,-15.70809988717439,0.915037185952736,1.5018644231741096,95.0,123.0,102.0,25.197815200784078,-19.687033268885486,1.0261351634048204,1.279919369090931,75.0,112.0,109.0,74.33333333333333,106.66666666666667,98.66666666666667,91.44444444444444
switch_cash_decay500_rec675,0.5,0.675,25.319071880864485,-31.44089055334005,1.0412030810055635,0.8052911808560325,2.5369747423618954,-0.24260947275394784,42.0,125.0,102.0,50.86645994627486,-9.240615141612722,1.908346503951813,5.504661666647159,83.0,70.0,70.0,23.59143637621246,-15.70809988717439,0.915037185952736,1.5018644231741096,95.0,123.0,102.0,25.197815200784078,-19.687033268885486,1.0261351634048204,1.279919369090931,75.0,112.0,109.0,74.33333333333333,106.66666666666667,98.66666666666667,91.44444444444444
switch_cash_decay500_rec700,0.5,0.7,25.319071880864485,-31.44089055334005,1.0412030810055635,0.8052911808560325,2.5369747423618954,-0.24260947275394784,42.0,125.0,102.0,50.86645994627486,-9.240615141612722,1.908346503951813,5.504661666647159,83.0,70.0,70.0,23.59143637621246,-15.70809988717439,0.915037185952736,1.5018644231741096,95.0,123.0,102.0,25.197815200784078,-19.687033268885486,1.0261351634048204,1.279919369090931,75.0,112.0,109.0,74.33333333333333,106.66666666666667,98.66666666666667,91.44444444444444
switch_cash_decay675_rec700,0.675,0.7,20.289249618293436,-24.615011280753976,0.8656706007702984,0.8242632671128299,-2.4928475202091533,6.583269799832127,125.0,15.0,82.0,44.784659719647046,-11.343765481043684,1.7185955304184375,3.9479535956985097,128.0,111.0,129.0,20.709759756350742,-15.057474806606312,0.8202107280314312,1.3753806678968872,137.0,16.0,137.0,20.038147976843845,-18.28008259602612,0.8466668022563183,1.0961738204180713,135.0,69.0,134.0,122.66666666666667,96.66666666666667,112.66666666666667,92.33333333333333
switch_cash_decay475_rec800,0.475,0.8,24.981548485440896,-31.203120738514205,1.0301524711890535,0.8006105765762723,2.1994513469383072,-0.004839657928101815,47.0,108.0,107.0,50.762981318970034,-12.296337088408476,1.8741917910392831,4.128301050466755,92.0,118.0,117.0,23.886040736461233,-15.683683872120014,0.9208422879876863,1.5229866229911762,75.0,110.0,92.0,25.610462111567124,-19.68703326888558,1.03922573981766,1.300879709084621,57.0,125.0,92.0,109.0,92.33333333333333,91.33333333333333,92.44444444444444
switch_cash_decay475_rec825,0.475,0.825,24.981548485440896,-31.203120738514205,1.0301524711890535,0.8006105765762723,2.1994513469383072,-0.004839657928101815,47.0,108.0,107.0,50.762981318970034,-12.296337088408476,1.8741917910392831,4.128301050466755,92.0,118.0,117.0,23.886040736461233,-15.683683872120014,0.9208422879876863,1.5229866229911762,75.0,110.0,92.0,25.610462111567124,-19.68703326888558,1.03922573981766,1.300879709084621,57.0,125.0,92.0,109.0,92.33333333333333,91.33333333333333,92.44444444444444
switch_cash_decay475_rec850,0.475,0.85,24.981548485440896,-31.203120738514205,1.0301524711890535,0.8006105765762723,2.1994513469383072,-0.004839657928101815,47.0,108.0,107.0,50.762981318970034,-12.296337088408476,1.8741917910392831,4.128301050466755,92.0,118.0,117.0,23.886040736461233,-15.683683872120014,0.9208422879876863,1.5229866229911762,75.0,110.0,92.0,25.610462111567124,-19.68703326888558,1.03922573981766,1.300879709084621,57.0,125.0,92.0,109.0,92.33333333333333,91.33333333333333,92.44444444444444
switch_cash_decay700_rec775,0.7,0.775,19.83555583397283,-24.796064901968244,0.8520937667873225,0.7999477301093182,-2.9465413045297595,6.402216178617859,135.0,16.0,112.0,48.43680568236521,-11.026062998742947,1.836828545989134,4.39293750524438,108.0,103.0,104.0,21.71097873864629,-15.057474806606324,0.8572555682480186,1.4418738213077271,124.0,17.0,117.0,20.60967187190792,-18.850667775266185,0.876230932507269,1.093312561528972,133.0,77.0,135.0,105.0,86.0,115.0,94.83333333333333
switch_cash_decay475_rec875,0.475,0.875,24.94189321652207,-31.203120738514222,1.028642583167095,0.7993397014849263,2.1597960780194825,-0.004839657928119578,50.0,117.0,113.0,50.762981318970034,-12.296337088408476,1.8741917910392831,4.128301050466755,92.0,118.0,117.0,23.886040736461233,-15.683683872120014,0.9208422879876863,1.5229866229911762,75.0,110.0,92.0,25.610462111567124,-19.68703326888558,1.03922573981766,1.300879709084621,57.0,125.0,92.0,109.0,92.33333333333333,91.33333333333333,95.44444444444444
switch_cash_decay475_rec900,0.475,0.9,24.94189321652207,-31.203120738514222,1.028642583167095,0.7993397014849263,2.1597960780194825,-0.004839657928119578,50.0,117.0,113.0,50.762981318970034,-12.296337088408476,1.8741917910392831,4.128301050466755,92.0,118.0,117.0,23.886040736461233,-15.683683872120014,0.9208422879876863,1.5229866229911762,75.0,110.0,92.0,25.610462111567124,-19.68703326888558,1.03922573981766,1.300879709084621,57.0,125.0,92.0,109.0,92.33333333333333,91.33333333333333,95.44444444444444
switch_cash_decay475_rec925,0.475,0.925,24.94189321652207,-31.203120738514222,1.028642583167095,0.7993397014849263,2.1597960780194825,-0.004839657928119578,50.0,117.0,113.0,50.762981318970034,-12.296337088408476,1.8741917910392831,4.128301050466755,92.0,118.0,117.0,23.886040736461233,-15.683683872120014,0.9208422879876863,1.5229866229911762,75.0,110.0,92.0,25.610462111567124,-19.68703326888558,1.03922573981766,1.300879709084621,57.0,125.0,92.0,109.0,92.33333333333333,91.33333333333333,95.44444444444444
switch_cash_decay475_rec950,0.475,0.95,24.94189321652207,-31.203120738514222,1.028642583167095,0.7993397014849263,2.1597960780194825,-0.004839657928119578,50.0,117.0,113.0,50.762981318970034,-12.296337088408476,1.8741917910392831,4.128301050466755,92.0,118.0,117.0,23.886040736461233,-15.683683872120014,0.9208422879876863,1.5229866229911762,75.0,110.0,92.0,25.610462111567124,-19.68703326888558,1.03922573981766,1.300879709084621,57.0,125.0,92.0,109.0,92.33333333333333,91.33333333333333,95.44444444444444
switch_cash_decay700_rec750,0.7,0.75,19.48636043997938,-24.796064901968244,0.836882112690009,0.7858650361264623,-3.2957366985232106,6.402216178617859,137.0,16.0,124.0,48.436805682365346,-11.026062998742935,1.8368285459891405,4.392937505244397,107.0,102.0,101.0,21.710978738646315,-15.057474806606324,0.8572555682480204,1.4418738213077287,123.0,17.0,116.0,19.563338113155694,-18.850667775266185,0.8312873905803706,1.0378061056714711,136.0,77.0,136.0,103.33333333333333,85.33333333333333,116.33333333333333,97.0
switch_cash_decay450_rec725,0.45,0.725,23.931217129540162,-31.203120738514183,0.9871271750674998,0.766949476947725,1.1491199910375727,-0.0048396579280804986,90.0,99.0,132.0,51.51754647509361,-12.311423583302407,1.874190991640302,4.184532042660381,77.0,135.0,110.0,23.856763556295,-15.264449779141747,0.9166487480950755,1.5628970517426906,82.0,86.0,75.0,25.29135444570898,-19.597982637387062,1.0241305307777901,1.2905080545107064,70.0,99.0,100.0,107.33333333333333,81.0,89.66666666666667,99.83333333333333
switch_cash_decay450_rec750,0.45,0.75,23.931217129540162,-31.203120738514183,0.9871271750674998,0.766949476947725,1.1491199910375727,-0.0048396579280804986,90.0,99.0,132.0,51.51754647509361,-12.311423583302407,1.874190991640302,4.184532042660381,77.0,135.0,110.0,23.856763556295,-15.264449779141747,0.9166487480950755,1.5628970517426906,82.0,86.0,75.0,25.29135444570898,-19.597982637387062,1.0241305307777901,1.2905080545107064,70.0,99.0,100.0,107.33333333333333,81.0,89.66666666666667,99.83333333333333
switch_cash_decay450_rec775,0.45,0.775,23.931217129540162,-31.203120738514183,0.9871271750674998,0.766949476947725,1.1491199910375727,-0.0048396579280804986,90.0,99.0,132.0,51.51754647509361,-12.311423583302407,1.874190991640302,4.184532042660381,77.0,135.0,110.0,23.856763556295,-15.264449779141747,0.9166487480950755,1.5628970517426906,82.0,86.0,75.0,25.29135444570898,-19.597982637387062,1.0241305307777901,1.2905080545107064,70.0,99.0,100.0,107.33333333333333,81.0,89.66666666666667,99.83333333333333
switch_cash_decay700_rec725,0.7,0.725,19.568832428942763,-24.796064901968414,0.8394598655277137,0.7891910473015945,-3.2132647095598266,6.402216178617689,136.0,21.0,123.0,45.29159748802518,-11.059437955511013,1.7347226412130718,4.095289260649633,121.0,104.0,124.0,20.849735866844732,-15.057474806606328,0.8253558398304144,1.3846767890786775,135.0,20.0,135.0,18.9093391718137,-18.850667775266142,0.8043449908692399,1.003112430670734,137.0,74.0,137.0,116.33333333333333,96.66666666666667,116.0,101.5
switch_cash_decay450_rec650,0.45,0.65,23.893626234653098,-31.203120738514183,0.9857220330924016,0.7657447610732431,1.1115290961505089,-0.0048396579280804986,94.0,99.0,135.0,50.828179715276065,-12.294455473231253,1.8544275824437046,4.134235942856061,89.0,115.0,114.0,23.66962829231529,-15.264449779141747,0.9101908778008294,1.5506375031387558,92.0,86.0,84.0,25.17791745619551,-19.597982637387062,1.0200051737802205,1.2847198572450824,78.0,99.0,106.0,106.0,87.33333333333333,94.33333333333333,102.61111111111113
switch_cash_decay450_rec675,0.45,0.675,23.893626234653098,-31.203120738514183,0.9857220330924016,0.7657447610732431,1.1115290961505089,-0.0048396579280804986,94.0,99.0,135.0,50.828179715276065,-12.294455473231253,1.8544275824437046,4.134235942856061,89.0,115.0,114.0,23.66962829231529,-15.264449779141747,0.9101908778008294,1.5506375031387558,92.0,86.0,84.0,25.17791745619551,-19.597982637387062,1.0200051737802205,1.2847198572450824,78.0,99.0,106.0,106.0,87.33333333333333,94.33333333333333,102.61111111111113
switch_cash_decay450_rec700,0.45,0.7,23.893626234653098,-31.203120738514183,0.9857220330924016,0.7657447610732431,1.1115290961505089,-0.0048396579280804986,94.0,99.0,135.0,50.828179715276065,-12.294455473231253,1.8544275824437046,4.134235942856061,89.0,115.0,114.0,23.66962829231529,-15.264449779141747,0.9101908778008294,1.5506375031387558,92.0,86.0,84.0,25.17791745619551,-19.597982637387062,1.0200051737802205,1.2847198572450824,78.0,99.0,106.0,106.0,87.33333333333333,94.33333333333333,102.61111111111113
switch_cash_decay475_rec725,0.475,0.725,24.662692279800513,-31.203120738514205,1.0180234554813608,0.790391848510178,1.880595141297924,-0.004839657928101815,65.0,108.0,117.0,45.08366213368726,-12.311423583302386,1.697737236244931,3.6619373729316633,125.0,132.0,132.0,22.318710545046592,-15.683683872120014,0.8652487753753855,1.4230528189057219,108.0,110.0,120.0,24.656048482273896,-19.68703326888558,1.0035757601776307,1.2524004071878931,90.0,125.0,114.0,129.66666666666666,112.66666666666667,109.66666666666667,106.99999999999999
switch_cash_decay475_rec750,0.475,0.75,24.662692279800513,-31.203120738514205,1.0180234554813608,0.790391848510178,1.880595141297924,-0.004839657928101815,65.0,108.0,117.0,45.08366213368726,-12.311423583302386,1.697737236244931,3.6619373729316633,125.0,132.0,132.0,22.318710545046592,-15.683683872120014,0.8652487753753855,1.4230528189057219,108.0,110.0,120.0,24.656048482273896,-19.68703326888558,1.0035757601776307,1.2524004071878931,90.0,125.0,114.0,129.66666666666666,112.66666666666667,109.66666666666667,106.99999999999999
switch_cash_decay475_rec775,0.475,0.775,24.662692279800513,-31.203120738514205,1.0180234554813608,0.790391848510178,1.880595141297924,-0.004839657928101815,65.0,108.0,117.0,45.08366213368726,-12.311423583302386,1.697737236244931,3.6619373729316633,125.0,132.0,132.0,22.318710545046592,-15.683683872120014,0.8652487753753855,1.4230528189057219,108.0,110.0,120.0,24.656048482273896,-19.68703326888558,1.0035757601776307,1.2524004071878931,90.0,125.0,114.0,129.66666666666666,112.66666666666667,109.66666666666667,106.99999999999999
switch_cash_decay475_rec650,0.475,0.65,24.62707935868753,-31.203120738514205,1.016668179413435,0.7892505228904932,1.8449822201849422,-0.004839657928101815,69.0,108.0,120.0,44.46189350489682,-12.294455473231201,1.6780310288708329,3.6164182790936934,129.0,112.0,135.0,22.144644839843686,-15.683683872120014,0.8590323529605037,1.4119542972431975,118.0,110.0,124.0,24.549750823238135,-19.68703326888558,0.9995912841805226,1.2470010330118073,94.0,125.0,117.0,125.33333333333333,117.33333333333333,112.0,108.6111111111111
switch_cash_decay475_rec675,0.475,0.675,24.62707935868753,-31.203120738514205,1.016668179413435,0.7892505228904932,1.8449822201849422,-0.004839657928101815,69.0,108.0,120.0,44.46189350489682,-12.294455473231201,1.6780310288708329,3.6164182790936934,129.0,112.0,135.0,22.144644839843686,-15.683683872120014,0.8590323529605037,1.4119542972431975,118.0,110.0,124.0,24.549750823238135,-19.68703326888558,0.9995912841805226,1.2470010330118073,94.0,125.0,117.0,125.33333333333333,117.33333333333333,112.0,108.6111111111111
switch_cash_decay475_rec700,0.475,0.7,24.62707935868753,-31.203120738514205,1.016668179413435,0.7892505228904932,1.8449822201849422,-0.004839657928101815,69.0,108.0,120.0,44.46189350489682,-12.294455473231201,1.6780310288708329,3.6164182790936934,129.0,112.0,135.0,22.144644839843686,-15.683683872120014,0.8590323529605037,1.4119542972431975,118.0,110.0,124.0,24.549750823238135,-19.68703326888558,0.9995912841805226,1.2470010330118073,94.0,125.0,117.0,125.33333333333333,117.33333333333333,112.0,108.6111111111111
