case_id,family,volume_enabled,old_enabled,clear_enabled,zz_ma,zz_days,cyb_ma,cyb_days,old_scale,ratio_ma,ratio_days,clear_scale,cagr_last_1y,max_dd_last_1y,sharpe_last_1y,calmar_last_1y,old_signal_days_last_1y,clear_signal_days_last_1y,overlay_days_last_1y,avg_weight_last_1y,avg_turnover_last_1y,cagr_last_3y,max_dd_last_3y,sharpe_last_3y,calmar_last_3y,old_signal_days_last_3y,clear_signal_days_last_3y,overlay_days_last_3y,avg_weight_last_3y,avg_turnover_last_3y,cagr_last_5y,max_dd_last_5y,sharpe_last_5y,calmar_last_5y,old_signal_days_last_5y,clear_signal_days_last_5y,overlay_days_last_5y,avg_weight_last_5y,avg_turnover_last_5y,cagr_last_10y,max_dd_last_10y,sharpe_last_10y,calmar_last_10y,old_signal_days_last_10y,clear_signal_days_last_10y,overlay_days_last_10y,avg_weight_last_10y,avg_turnover_last_10y,cagr_full_common,max_dd_full_common,sharpe_full_common,calmar_full_common,old_signal_days_full_common,clear_signal_days_full_common,overlay_days_full_common,avg_weight_full_common,avg_turnover_full_common,recent_weighted_sharpe,mean_recent_cagr,worst_recent_max_dd
cyb_ma20_d3,cyb_scan,True,True,True,15.0,3.0,20.0,3.0,0.5,30.0,15.0,0.0,1.0129150293038611,-0.07581771787577729,3.46396807960906,13.359872305355598,87,36,96,0.7794421487603306,0.17045454545454544,0.4382156039849412,-0.138014537337792,1.9224284053340241,3.1751409122388603,316,100,356,0.6634158586576582,0.18503262551607752,0.30051077709328267,-0.18670673870683852,1.4771613231213443,1.6095336417671349,509,111,557,0.753834639161537,0.21329230258237378,0.28587067688980805,-0.18670673870683774,1.3918194270091948,1.5311213664262813,1061,183,1135,0.7687185203375182,0.23240697783332506,0.31576933244551486,-0.288736716845867,1.3782641757485807,1.0936237548689673,1557,240,1656,0.7690965409196664,0.2308213368422847,1.918224530952117,0.5093780218179733,-0.18670673870683852
ratio_ma40_d15,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,40.0,15.0,0.0,1.0361436134851365,-0.0718245032646101,3.596269889953749,14.426046354513014,93,35,105,0.7546487603305785,0.16735537190082644,0.39785594426419135,-0.12792186195221633,1.7661267450995164,3.1101481653918204,318,108,372,0.6445496909982779,0.1852866176743215,0.3144926101100254,-0.17149914082792872,1.5364566250463274,1.8337853390505738,507,125,574,0.7363165914584708,0.20848602019136975,0.26831023181658153,-0.22195140832335625,1.3296664848736341,1.2088692468474276,1034,241,1150,0.7452284778586165,0.22974407296788302,0.2886119555755855,-0.32525154433746883,1.2891659212243078,0.8873499929523241,1480,301,1629,0.7537389394900232,0.23216453898661826,1.8947946357751526,0.5042005999189837,-0.22195140832335625
old_scale_0.75,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.75,30.0,15.0,0.0,1.0230080721798398,-0.08504952693199719,3.453553297758734,12.02838051054421,93,36,107,0.8003615702479339,0.17045454545454544,0.4276255402842626,-0.14636207161724468,1.8362842237240682,2.921696417378933,318,100,366,0.7022993301772544,0.19456684996857362,0.317064193634093,-0.20386091480130275,1.483372145128626,1.555296629288288,507,111,563,0.8066068708336254,0.21560374634478055,0.2948754799301607,-0.2108879873058933,1.376337902351357,1.3982564094674745,1034,183,1112,0.8249581440949516,0.23447191013924576,0.3239118331012871,-0.29981494763027494,1.372140419826838,1.0803725286596715,1480,240,1588,0.8141294916918538,0.23300331425987852,1.8863634091149564,0.515643321507089,-0.2108879873058933
ratio_ma40_d10,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,40.0,10.0,0.0,0.9121971334853485,-0.0718245032646101,3.5780086387358065,12.700361186275172,93,48,115,0.6895661157024794,0.1797520661157025,0.30366543652255906,-0.10454412192864859,1.7158249284995706,2.904662939632425,318,156,398,0.6358471074380165,0.19111570247933884,0.2318234968482158,-0.1512369948773764,1.363963995755907,1.5328491354656926,507,203,615,0.7149793388429752,0.21136363636363636,0.22639735254729776,-0.1985606890441819,1.2503988154119992,1.140192218495585,1034,390,1222,0.7157828605197801,0.22897699893543283,0.26023496616827857,-0.3252515443374685,1.2335852077873788,0.8001037064969898,1480,476,1712,0.7295215585850889,0.22966392465252958,1.8021872416115878,0.4185208548508553,-0.1985606890441819
ratio_ma20_d20,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,20.0,20.0,0.0,1.0306981541112026,-0.09111453859493979,3.060978484236322,11.312115168505548,93,3,93,0.8008829099355326,0.1680451214342025,0.4284928383257225,-0.16209305369284577,1.741631148659634,2.6434990800881843,318,4,319,0.6901928646125712,0.198698381134766,0.3323065285944009,-0.1620930536928461,1.5228073347755453,2.0500972806897466,507,5,509,0.775479355131179,0.2152934088461489,0.28230824576288494,-0.2266912916884577,1.327205244168775,1.245342261099565,1034,14,1037,0.790692622852017,0.23993226912615437,0.32385742546320717,-0.3252515443374685,1.3616427713819008,0.9957137209691006,1480,31,1486,0.790836753119204,0.23864316286941167,1.8007810284630772,0.5184514416985527,-0.2266912916884577
old_only_default,old_only,True,True,False,15.0,3.0,10.0,3.0,0.5,,,1.0,1.0306981541112026,-0.09111453859493979,3.060978484236322,11.312115168505548,93,0,93,0.8008829099355327,0.1680451214342025,0.42879399237114035,-0.16209305369284577,1.7425611268538173,2.645356988484361,318,0,318,0.6912259224638109,0.1966322654322867,0.3324750471508795,-0.1620930536928461,1.5234113795157116,2.05113692151728,507,0,507,0.7760991898419229,0.21405373942466127,0.2733653038428907,-0.24668707788818567,1.2912134414575256,1.1081460211985539,1034,0,1034,0.7940904811716217,0.23931447670440809,0.31768407589263825,-0.32525154433746906,1.3389502719336757,0.9767334895819001,1480,0,1480,0.7951492708827095,0.23747808719355296,1.7959191660834122,0.5163331243690283,-0.24668707788818567
ratio_ma20_d10,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,20.0,10.0,0.0,0.8130714122996634,-0.08884537743875742,3.227485178397686,9.151533098726794,93,37,109,0.6895661157024794,0.1890495867768595,0.3932591766540767,-0.1616319000082148,1.7583349688276582,2.433054221562016,318,79,347,0.6406324630620508,0.21233999210785737,0.2859506203274398,-0.16163190000821526,1.4396329184973995,1.7691471814221438,507,113,555,0.7290075770107842,0.22533787956223508,0.22383053657527685,-0.22496303729278244,1.1519825054474158,0.9949658364719193,1034,191,1114,0.7425432263282845,0.24613467367608544,0.2826329754110224,-0.3252515443374686,1.2625409976074484,0.868967358746107,1480,250,1585,0.7537122695293477,0.24321529881913273,1.7762089131405352,0.4290279364641142,-0.22496303729278244
ratio_ma30_d20,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,20.0,0.0,1.0268052261916583,-0.09111453859493979,3.062281748151461,11.269389518136503,93,26,101,0.7833952748823547,0.16544471431832558,0.4113703357412253,-0.14866544976418616,1.6935548083041139,2.76708768845581,318,63,348,0.6719669587133026,0.19369934735784836,0.3227016846765709,-0.1486654497641875,1.491403412234462,2.1706569023834317,507,65,539,0.7645438115916179,0.2122939885799983,0.28233431301102385,-0.20901789069957255,1.3327918524886209,1.3507662529081355,1034,105,1069,0.7824628009068487,0.23596633069038742,0.30417397749039865,-0.32525154433746895,1.3143694851961363,0.935196105248309,1480,144,1534,0.7825293546580347,0.23613352699406306,1.7739964172845137,0.5108028899051196,-0.20901789069957255
clear_only_default,clear_only,True,False,True,,,,,1.0,30.0,15.0,0.0,1.0388616429211615,-0.09816116605472125,3.3353715185535298,10.583224351084361,0,36,36,0.8553719008264463,0.16115702479338842,0.4119658626268048,-0.1647713018001663,1.7024523420097382,2.5002282443967982,0,100,100,0.7548796578437267,0.19475390857452374,0.29567679253726653,-0.2331255419876057,1.32021817076032,1.2683157324433647,0,111,111,0.8669732543992644,0.21231514476692193,0.29537587762815143,-0.23312554198760627,1.308811075525453,1.2670249476303828,0,183,183,0.8866503205102297,0.23077763487381145,0.3323738844757289,-0.2775585788086685,1.349891173160992,1.1974909437219976,0,240,240,0.8621064331366082,0.2282298539887909,1.7545620685813677,0.510470043928346,-0.23312554198760627
ratio_ma40_d20,ratio_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,40.0,20.0,0.0,1.018162108939236,-0.09111453859493979,3.0442808521709064,11.174529604606718,93,27,101,0.7805783707865975,0.16543985328236677,0.3798183723900683,-0.12992282432606284,1.603058888784646,2.923415299507739,318,76,357,0.6609055483586009,0.18749937990509077,0.298209676939607,-0.20154836068567827,1.408464085774957,1.4795936614174472,507,80,550,0.7554276265358217,0.20981367752983132,0.2690436913199572,-0.21495518327345753,1.2895679479513116,1.251626907631673,1034,144,1098,0.7720506987991413,0.23596584618845082,0.29139082020192597,-0.3252515443374685,1.2746895998922505,0.8958937329428636,1480,188,1568,0.7753041581012768,0.2361556791133127,1.7041103611141937,0.49130846239721715,-0.21495518327345753
