case_id,family,volume_enabled,old_enabled,clear_enabled,zz_ma,zz_days,cyb_ma,cyb_days,old_scale,ratio_ma,ratio_days,clear_scale,segment,start,end,rows,old_signal_days,clear_signal_days,overlay_days,avg_weight,avg_turnover,cagr,vol,sharpe,max_dd,calmar,final_nav
zz_ma15_d4,zz_scan,True,True,True,15.0,4.0,10.0,3.0,0.5,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,88,36,103,0.75,0.17665289256198347,0.9702749097410419,0.20274571891086277,3.419016035011847,-0.07588119522422698,12.786763662247338,1.9475428025155475
zz_ma15_d4,zz_scan,True,True,True,15.0,4.0,10.0,3.0,0.5,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,305,100,356,0.654670446499879,0.1943464769470148,0.434490361405961,0.19857763005185775,1.9231315170504373,-0.12577741146443078,3.4544387290784138,2.940926008969225
zz_ma15_d4,zz_scan,True,True,True,15.0,4.0,10.0,3.0,0.5,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,487,111,546,0.7507568133544729,0.21888061344093612,0.32583328066408535,0.18996344670508386,1.5855741130432952,-0.17514843597233143,1.8603265216456624,4.077074096652479
zz_ma15_d4,zz_scan,True,True,True,15.0,4.0,10.0,3.0,0.5,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,984,183,1066,0.7695726556108872,0.23767919521722117,0.2890279196796439,0.1946308845277018,1.4062697882718767,-0.19413553531924688,1.4887945125777768,12.625970562656619
zz_ma15_d4,zz_scan,True,True,True,15.0,4.0,10.0,3.0,0.5,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1422,240,1535,0.7698212165079901,0.23739903777467583,0.31104866021684274,0.216667358923625,1.3643325253053327,-0.3174612241061925,0.9798004814370503,68.06965007198032
zz_ma18_d2,zz_scan,True,True,True,18.0,2.0,10.0,3.0,0.5,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,106,36,112,0.737603305785124,0.1828512396694215,0.9579330051566388,0.19651274116189849,3.4895063731048985,-0.07853494254064353,12.197538753668633,1.9355514017627304
zz_ma18_d2,zz_scan,True,True,True,18.0,2.0,10.0,3.0,0.5,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,365,100,403,0.6366510424190532,0.18919024330851167,0.4322387375508876,0.19500214066398755,1.946731123371465,-0.12759550412096288,3.3875702794443083,2.9271464170357073
zz_ma18_d2,zz_scan,True,True,True,18.0,2.0,10.0,3.0,0.5,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,570,111,615,0.7340567411539113,0.21454720383634668,0.33175548769741625,0.18642988435649188,1.636130205560462,-0.17216068740614632,1.927010705497289,4.168630262939157
zz_ma18_d2,zz_scan,True,True,True,18.0,2.0,10.0,3.0,0.5,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1176,183,1240,0.7475277103814065,0.23713883854249548,0.2776004890746271,0.19049646135681428,1.385702047849936,-0.19367955781944912,1.4332978255423852,11.55153960916112
zz_ma18_d2,zz_scan,True,True,True,18.0,2.0,10.0,3.0,0.5,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1656,240,1746,0.7539998030637918,0.23698963796241526,0.3033776587228869,0.21409737963468903,1.350594211884825,-0.30719217308883273,0.9875826446761625,62.12086342427998
zz_ma18_d3,zz_scan,True,True,True,18.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,95,36,104,0.7515495867768595,0.1797520661157025,1.035670156564449,0.20340438850880466,3.568061792914231,-0.07836326568649843,13.21627101029417,2.01105960265533
zz_ma18_d3,zz_scan,True,True,True,18.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,338,100,381,0.6448563969131021,0.1912473033932958,0.44734160105847276,0.19792323735990908,1.9741662078688338,-0.1216088621564223,3.678527971777821,3.020400700973398
zz_ma18_d3,zz_scan,True,True,True,18.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,534,111,584,0.7426989621148035,0.21888061344093612,0.33729067380897937,0.1894610235952519,1.6349527555636885,-0.17122779428152868,1.9698360025266344,4.255681895722214
zz_ma18_d3,zz_scan,True,True,True,18.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1072,183,1144,0.7617695873617351,0.23870273438955805,0.29355605912714067,0.19400471273746686,1.4283372764650915,-0.19846281242803065,1.4791489424931639,13.076012127761892
zz_ma18_d3,zz_scan,True,True,True,18.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1535,240,1635,0.7642358648495647,0.23766982073646395,0.31458394380970645,0.21621731791875487,1.379244379792684,-0.3174612241061916,0.9909365929505687,70.98703250799367
zz_ma18_d4,zz_scan,True,True,True,18.0,4.0,10.0,3.0,0.5,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,91,36,101,0.756198347107438,0.17665289256198347,0.999388734611725,0.2052030982575804,3.4514996224603856,-0.08239112090568657,12.129811120736289,1.975824732160878
zz_ma18_d4,zz_scan,True,True,True,18.0,4.0,10.0,3.0,0.5,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,327,100,373,0.648472099392441,0.19228036124453546,0.4385073105073485,0.19854863763729858,1.9375495220352883,-0.12076921928534923,3.630952597873958,2.9656162047759964
zz_ma18_d4,zz_scan,True,True,True,18.0,4.0,10.0,3.0,0.5,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,517,111,570,0.74703780509001,0.21764094401944853,0.32350785815568317,0.1910457320156854,1.5684647906778373,-0.17042307745833152,1.8982632104785275,4.041566131037812
zz_ma18_d4,zz_scan,True,True,True,18.0,4.0,10.0,3.0,0.5,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1027,183,1103,0.7685655250535983,0.2385599939356613,0.2880055374514421,0.1952459841587155,1.3983884765768813,-0.194135535319247,1.483528180339731,12.526307800284608
zz_ma18_d4,zz_scan,True,True,True,18.0,4.0,10.0,3.0,0.5,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1485,240,1590,0.7691751628770529,0.2379640521177069,0.3103821273305294,0.2170221992177841,1.360110155176082,-0.3174612241061925,0.9777009088414051,67.53234410201965
cyb_ma10_d3,cyb_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,93,36,107,0.7453512396694215,0.1797520661157025,1.0060285994077138,0.2009478912996212,3.5367165126858144,-0.0718245032646101,14.006760279307239,1.9822738796720243
cyb_ma10_d3,cyb_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,318,100,366,0.6495712902930443,0.19435701264262956,0.44243681757270714,0.19784882504540774,1.957572403012051,-0.12792186195221633,3.458648981657053,2.9899020416457622
cyb_ma10_d3,cyb_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,507,111,563,0.7461477328535125,0.21888693485830502,0.3376381843769225,0.1887617065081248,1.6416806459718938,-0.1771841826602938,1.9055774579171043,4.261195267372994
cyb_ma10_d3,cyb_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1034,183,1112,0.7621748045011207,0.23801635746005426,0.2924426978401615,0.19364835406373443,1.4261365514091282,-0.19846281242803088,1.473539018531297,12.96403956925313
cyb_ma10_d3,cyb_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1480,240,1588,0.7643187354006866,0.23759017197173815,0.3118486500844224,0.21598115921422453,1.3708149275376333,-0.3252515443374694,0.9587922194793929,68.71982059724988
cyb_ma10_d5,cyb_scan,True,True,True,15.0,3.0,10.0,5.0,0.5,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,80,36,96,0.7701446280991735,0.17665289256198347,1.053820180898755,0.20469277626377858,3.589981184000583,-0.06206826712435154,16.97840506465992,2.0286820384514495
cyb_ma10_d5,cyb_scan,True,True,True,15.0,3.0,10.0,5.0,0.5,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,278,100,334,0.6670329218534106,0.19226467664969663,0.4491904357274945,0.20035927507561788,1.9589776089676363,-0.13846820348988376,3.2439969928570034,3.031950536750411
cyb_ma10_d5,cyb_scan,True,True,True,15.0,3.0,10.0,5.0,0.5,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,431,111,495,0.7708809101368397,0.21639186384105763,0.34043689043264114,0.19294275035494804,1.6211339873435013,-0.1871347779724114,1.8192069593970956,4.305806145759745
cyb_ma10_d5,cyb_scan,True,True,True,15.0,3.0,10.0,5.0,0.5,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,909,183,999,0.7825074097855188,0.2379739718479617,0.30997072984818375,0.19740389282930215,1.471222758213091,-0.18713477797241085,1.65640365306059,14.831026708271741
cyb_ma10_d5,cyb_scan,True,True,True,15.0,3.0,10.0,5.0,0.5,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1237,240,1357,0.7842898599700318,0.23475517057375228,0.32651062622684446,0.22024842543442397,1.399165667432819,-0.2972319787765809,1.0985043654144337,81.71565271882602
cyb_ma15_d3,cyb_scan,True,True,True,15.0,3.0,15.0,3.0,0.5,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,93,36,105,0.7639462809917356,0.17045454545454544,1.0371694200503012,0.20448677507506197,3.5538228279573176,-0.0718245032646101,14.440328479951257,2.0125153867977046
cyb_ma15_d3,cyb_scan,True,True,True,15.0,3.0,15.0,3.0,0.5,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,319,100,366,0.6526704638467632,0.18299337627899318,0.45153828062096646,0.19785004723774793,1.9895394515993663,-0.12956113084295184,3.485136920951244,3.0466600489620403
cyb_ma15_d3,cyb_scan,True,True,True,15.0,3.0,15.0,3.0,0.5,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,509,111,564,0.7492469064072315,0.2120687530401232,0.32062194939467314,0.18928749239333653,1.5696421581164415,-0.1787308518328391,1.7938813926458537,3.9978440258425643
cyb_ma15_d3,cyb_scan,True,True,True,15.0,3.0,15.0,3.0,0.5,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1033,183,1114,0.7660105731466579,0.23210823518899287,0.2971965189306629,0.19383476025119573,1.443980172606828,-0.1825183439043644,1.6283104074535508,13.448240814808658
cyb_ma15_d3,cyb_scan,True,True,True,15.0,3.0,15.0,3.0,0.5,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1492,240,1603,0.7676217351201755,0.23219925935064287,0.32464851680192175,0.2163350462441366,1.4140367044042272,-0.30164193080250723,1.0762711799987699,79.94621860360478
cyb_ma15_d5,cyb_scan,True,True,True,15.0,3.0,15.0,5.0,0.5,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,85,36,99,0.7732438016528925,0.17665289256198347,1.0648698332087765,0.20471903171540953,3.6155961436057824,-0.06206826712435154,17.156429243873493,2.039409190807078
cyb_ma15_d5,cyb_scan,True,True,True,15.0,3.0,15.0,5.0,0.5,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,290,100,344,0.6608345747459724,0.18400021383977927,0.45719085335276355,0.1988993351743449,1.9997505250293437,-0.13846820348988376,3.3017750055966104,3.0822687002493017
cyb_ma15_d5,cyb_scan,True,True,True,15.0,3.0,15.0,5.0,0.5,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,449,111,511,0.7671619018723769,0.21143318615510723,0.3169887184898754,0.1929694202807678,1.5289997728512108,-0.20221349662447952,1.5675942693307914,3.943338304115128
cyb_ma15_d5,cyb_scan,True,True,True,15.0,3.0,15.0,5.0,0.5,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,933,183,1022,0.7814790650658394,0.23349304552173142,0.3012405014601276,0.19755312954530724,1.4362809373633645,-0.20221349662447963,1.4897151104584576,13.872885462506078
cyb_ma15_d5,cyb_scan,True,True,True,15.0,3.0,15.0,5.0,0.5,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1293,240,1412,0.7830027164746652,0.2314951838924206,0.3236122788730793,0.2200248235469362,1.3903841394822969,-0.2972319787765816,1.088753236462241,78.9771471656482
cyb_ma20_d3,cyb_scan,True,True,True,15.0,3.0,20.0,3.0,0.5,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,87,36,96,0.7794421487603306,0.17045454545454544,1.0129150293038611,0.20647281973660775,3.46396807960906,-0.07581771787577729,13.359872305355598,1.9889621243356106
cyb_ma20_d3,cyb_scan,True,True,True,15.0,3.0,20.0,3.0,0.5,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,316,100,356,0.6634158586576582,0.18503262551607752,0.4382156039849412,0.2001708855927265,1.9224284053340241,-0.138014537337792,3.1751409122388603,2.9638186016797676
cyb_ma20_d3,cyb_scan,True,True,True,15.0,3.0,20.0,3.0,0.5,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,509,111,557,0.753834639161537,0.21329230258237378,0.30051077709328267,0.1908963027091974,1.4771613231213443,-0.18670673870683852,1.6095336417671349,3.7035405891185875
cyb_ma20_d3,cyb_scan,True,True,True,15.0,3.0,20.0,3.0,0.5,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1061,183,1135,0.7687185203375182,0.23240697783332506,0.28587067688980805,0.1949210424442462,1.3918194270091948,-0.18670673870683774,1.5311213664262813,12.320478662158386
cyb_ma20_d3,cyb_scan,True,True,True,15.0,3.0,20.0,3.0,0.5,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1557,240,1656,0.7690965409196664,0.2308213368422847,0.31576933244551486,0.2171763007675662,1.3782641757485807,-0.288736716845867,1.0936237548689673,71.9911487743386
cyb_ma20_d5,cyb_scan,True,True,True,15.0,3.0,20.0,5.0,0.5,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,76,36,89,0.7825413223140496,0.17045454545454544,1.0012033257389201,0.20676702751716924,3.431284564500643,-0.08110312143101295,12.344818646598611,1.9775872390055977
cyb_ma20_d5,cyb_scan,True,True,True,15.0,3.0,20.0,5.0,0.5,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,288,100,338,0.6670329218534107,0.1860663295422586,0.43505105969053814,0.2002299922368595,1.9108481509247475,-0.13846820348988376,3.141884192368555,2.9443640968603626
cyb_ma20_d5,cyb_scan,True,True,True,15.0,3.0,20.0,5.0,0.5,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,453,111,511,0.7677817365831208,0.21329269028733863,0.3101229623285915,0.19253436207946323,1.5046908362230946,-0.18713477797241196,1.6572171441820978,3.8419605348104753
cyb_ma20_d5,cyb_scan,True,True,True,15.0,3.0,20.0,5.0,0.5,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,972,183,1057,0.7807068245386568,0.23441973415435086,0.29552502876851494,0.1970283884167581,1.4171324001529808,-0.18713477797241207,1.5792095513752236,13.276167033591861
cyb_ma20_d5,cyb_scan,True,True,True,15.0,3.0,20.0,5.0,0.5,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1377,240,1488,0.7820190657855577,0.23173162416998044,0.3175176246379885,0.2195497860586654,1.3717896404623366,-0.28854710010913,1.1004013712766536,73.49637163757578
old_scale_0.25,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,93,36,107,0.6903409090909091,0.1890495867768595,0.9879482118483531,0.19620297720121538,3.571614035839105,-0.06206826712435154,15.917122510751499,1.964711955852979
old_scale_0.25,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,318,100,366,0.5966901794533429,0.19412675312549937,0.4563599966111458,0.19262401081664204,2.0555211872215966,-0.11042779049152995,4.132655326886664,3.077017407326637
old_scale_0.25,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,507,111,563,0.6855967523001049,0.22277770476786163,0.3571349733237208,0.1817312071720256,1.7780977730480725,-0.1501227635120106,2.3789528314614867,4.579792735024883
old_scale_0.25,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1034,183,1112,0.6986538640310841,0.24206002883788394,0.2886055907110179,0.18748446382794784,1.4508216315979918,-0.1863621204234216,1.5486279618159278,12.58471537317435
old_scale_0.25,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.25,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1480,240,1588,0.7128294870322898,0.24235815231422403,0.2980054000005192,0.21097779283096332,1.347711829584266,-0.3479082643647007,0.8565631533493268,58.24834583050168
old_scale_0.50,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,93,36,107,0.7453512396694215,0.1797520661157025,1.0060285994077138,0.2009478912996212,3.5367165126858144,-0.0718245032646101,14.006760279307239,1.9822738796720243
old_scale_0.50,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,318,100,366,0.6495712902930443,0.19435701264262956,0.44243681757270714,0.19784882504540774,1.957572403012051,-0.12792186195221633,3.458648981657053,2.9899020416457622
old_scale_0.50,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,507,111,563,0.7461477328535125,0.21888693485830502,0.3376381843769225,0.1887617065081248,1.6416806459718938,-0.1771841826602938,1.9055774579171043,4.261195267372994
old_scale_0.50,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1034,183,1112,0.7621748045011207,0.23801635746005426,0.2924426978401615,0.19364835406373443,1.4261365514091282,-0.19846281242803088,1.473539018531297,12.96403956925313
old_scale_0.50,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1480,240,1588,0.7643187354006866,0.23759017197173815,0.3118486500844224,0.21598115921422453,1.3708149275376333,-0.3252515443374694,0.9587922194793929,68.71982059724988
old_scale_0.75,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.75,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,93,36,107,0.8003615702479339,0.17045454545454544,1.0230080721798398,0.208666467330551,3.453553297758734,-0.08504952693199719,12.02838051054421,1.9987639914993331
old_scale_0.75,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.75,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,318,100,366,0.7022993301772544,0.19456684996857362,0.4276255402842626,0.20619113489507185,1.8362842237240682,-0.14636207161724468,2.921696417378933,2.8990486989180937
old_scale_0.75,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.75,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,507,111,563,0.8066068708336254,0.21560374634478055,0.317064193634093,0.19986096701140443,1.483372145128626,-0.20386091480130275,1.555296629288288,3.944464507069885
old_scale_0.75,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.75,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1034,183,1112,0.8249581440949516,0.23447191013924576,0.2948754799301607,0.20344343713673252,1.376337902351357,-0.2108879873058933,1.3982564094674745,13.209834741615888
old_scale_0.75,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.75,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1480,240,1588,0.8141294916918538,0.23300331425987852,0.3239118331012871,0.22371333378231234,1.372140419826838,-0.29981494763027494,1.0803725286596715,79.25614936354432
clear_scale_0.00,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,last_1y,2025-05-06,2026-04-30,242,93,36,107,0.7453512396694215,0.1797520661157025,1.0060285994077138,0.2009478912996212,3.5367165126858144,-0.0718245032646101,14.006760279307239,1.9822738796720243
clear_scale_0.00,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,last_3y,2023-05-04,2026-04-30,726,318,100,366,0.6495712902930443,0.19435701264262956,0.44243681757270714,0.19784882504540774,1.957572403012051,-0.12792186195221633,3.458648981657053,2.9899020416457622
clear_scale_0.00,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,last_5y,2021-05-06,2026-04-30,1210,507,111,563,0.7461477328535125,0.21888693485830502,0.3376381843769225,0.1887617065081248,1.6416806459718938,-0.1771841826602938,1.9055774579171043,4.261195267372994
clear_scale_0.00,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,last_10y,2016-05-04,2026-04-30,2428,1034,183,1112,0.7621748045011207,0.23801635746005426,0.2924426978401615,0.19364835406373443,1.4261365514091282,-0.19846281242803088,1.473539018531297,12.96403956925313
clear_scale_0.00,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.0,full_common,2010-09-29,2026-04-30,3785,1480,240,1588,0.7643187354006866,0.23759017197173815,0.3118486500844224,0.21598115921422453,1.3708149275376333,-0.3252515443374694,0.9587922194793929,68.71982059724988
clear_scale_0.25,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.25,last_1y,2025-05-06,2026-04-30,242,93,36,107,0.7678202479338843,0.17820247933884298,1.013825987419653,0.20383685681442387,3.508354772978588,-0.0718245032646101,14.11532194917654,1.9898468365484794
clear_scale_0.25,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.25,last_3y,2023-05-04,2026-04-30,726,318,100,366,0.6670969758465303,0.1958026067023384,0.43555337116886794,0.19946213672110197,1.9192248821724858,-0.14068948598673725,3.0958487630690996,2.947446439419379
clear_scale_0.25,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.25,last_5y,2021-05-06,2026-04-30,1210,507,111,563,0.7579028136070918,0.21820470451727078,0.33441873042313697,0.1898023437974191,1.6209530677319173,-0.175183569037335,1.9089617380261608,4.210335477615372
clear_scale_0.25,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.25,last_10y,2016-05-04,2026-04-30,2428,1034,183,1112,0.7742109032292225,0.2389119510709886,0.28365165520003766,0.19461103659565512,1.3848089740971596,-0.1984628124280302,1.4292433515870888,12.109765867083167
clear_scale_0.25,scale_scan,True,True,True,15.0,3.0,10.0,3.0,0.5,30.0,15.0,0.25,full_common,2010-09-29,2026-04-30,3785,1480,240,1588,0.7769368382696054,0.2380962276055261,0.31543256290668253,0.21705491711652436,1.377750854223683,-0.32525154433746983,0.9698111151146466,71.70453540363067
